,PLAYER_ID,PLAYER_NAME,PLAYER_TEAMID,SO,SOPP
96,203496,Robert Covington,1610612755,872.0400000000001,0.2716284901529384
97,203459,Allen Crabbe,1610612757,825.56,0.22941590536391462
98,2037,Jamal Crawford,1610612746,1181.96,0.32870103366246217
99,203109,Jae Crowder,1610612738,1162.86,0.2501154158423481
100,201967,Dante Cunningham,1610612740,384.94,0.14157006920045156
101,203099,Jared Cunningham,1610612753,173.12,0.22617065429641237
102,203552,Seth Curry,1610612758,142.18,0.2109135381200656
103,201939,Stephen Curry,1610612744,2238.5600000000004,0.5035515713487603
104,203584,Troy Daniels,1610612766,171.52,0.2538912870840155
105,203076,Anthony Davis,1610612740,1540.0400000000002,0.3706318391727699
106,202334,Ed Davis,1610612757,689.36,0.23637833172690229
107,1626183,Branden Dawson,1610612746,5.0,0.17412165299489246
108,201942,DeMar DeRozan,1610612761,1950.04,0.4213280404647134
109,203473,Dewayne Dedmon,1610612753,184.94,0.215403887141403
110,1626214,Bryce Dejean-Jones,1610612740,121.03999999999999,0.1919796981152026
111,1626155,Sam Dekker,1610612745,2.0999999999999996,0.14687026459960367
112,203521,Matthew Dellavedova,1610612739,969.6400000000001,0.3243877322507173
113,2736,Luol Deng,1610612748,858.32,0.23464597774558146
114,2564,Boris Diaw,1610612759,730.28,0.2989254101959906
115,203476,Gorgui Dieng,1610612750,923.1999999999999,0.2553216517018099
116,203915,Spencer Dinwiddie,1610612765,90.66,0.3626910454063906
117,201962,Toney Douglas,1610612740,378.08,0.28672259410711093
118,201609,Goran Dragic,1610612748,1364.24,0.3767571608990722
119,203083,Andre Drummond,1610612765,1581.3199999999997,0.3453166935908646
120,201162,Jared Dudley,1610612764,799.26,0.21153090034130392
121,1626251,Duje Dukan,1610612758,0.0,0.0
122,1495,Tim Duncan,1610612759,722.04,0.2896865617637596
123,2399,Mike Dunleavy,1610612741,128.51999999999998,0.23573442942094805
124,201142,Kevin Durant,1610612760,1900.9199999999998,0.4243455510146027
125,203921,Cleanthony Early,1610612752,11.0,0.1494643935751883
126,204067,Jarell Eddie,1610612764,49.959999999999994,0.24865927557330744
127,201961,Wayne Ellington,1610612751,627.0799999999999,0.22713299999593417
128,101145,Monta Ellis,1610612754,1688.58,0.35441942004866206
129,203954,Joel Embiid,1610612755,0.0,0.0
130,203516,James Ennis,0,27.299999999999997,0.2801574849767621
131,203898,Tyler Ennis,1610612749,135.68,0.2858348021271147
132,202379,Jeremy Evans,1610612742,90.24000000000001,0.1636721624374617
133,201936,Tyreke Evans,1610612740,787.9200000000001,0.46432288639319286
134,203957,Dante Exum,1610612762,0.0,0.0
135,203105,Festus Ezeli,1610612744,439.56,0.26386246416546094
136,202702,Kenneth Faried,1610612743,970.76,0.3080604902927305
137,202324,Derrick Favors,1610612762,994.4799999999999,0.33126000830881175
138,1626245,Cristiano Felicio,1610612741,43.019999999999996,0.25861896218437447
139,101109,Raymond Felton,1610612742,1145.2,0.3154034401552862
140,203095,Evan Fournier,1610612753,1159.4,0.28505655215977865
141,200751,Randy Foye,1610612760,741.6800000000001,0.2822233642692167
142,204025,Tim Frazier,0,213.1,0.34671272982802903
143,202690,Jimmer Fredette,1610612752,9.2,0.24504563161029458
144,101112,Channing Frye,1610612739,352.02,0.1981382805437353
145,201568,Danilo Gallinari,1610612743,1299.98,0.31448492366348824
146,204038,Langston Galloway,1610612752,876.24,0.2551532570487916
147,708,Kevin Garnett,1610612750,261.64000000000004,0.21117707180245754
148,201188,Marc Gasol,1610612763,1443.1999999999998,0.3720170473880007
149,2200,Pau Gasol,1610612741,1577.64,0.3784556276964626
150,200752,Rudy Gay,1610612758,1175.54,0.29673528249637704
151,202087,Alonzo Gee,1610612740,384.79999999999995,0.13681153896229642
152,202331,Paul George,1610612754,2053.42,0.4154542413932558
153,201959,Taj Gibson,1610612741,859.4599999999999,0.23966470105018942
154,1938,Manu Ginobili,1610612759,741.08,0.3970775589886325
155,203497,Rudy Gobert,1610612762,699.24,0.24837614421745022
156,2400,Drew Gooden,1610612764,171.68,0.257650972577727
157,203462,Archie Goodwin,1610612756,647.56,0.3353060403540323
158,203932,Aaron Gordon,1610612753,778.28,0.2584329045670692
159,201569,Eric Gordon,1610612740,894.02,0.27846936663080607
160,101162,Marcin Gortat,1610612764,1054.56,0.2776227933076155
161,203924,Jerami Grant,1610612755,873.86,0.24789294830785752
162,1626170,Jerian Grant,1610612752,686.48,0.36021439083867174
163,201980,Danny Green,1610612759,759.4,0.2209836864280418
164,203110,Draymond Green,1610612744,1807.1200000000001,0.3880202930900318
165,203475,Erick Green,0,24.98,0.27514286117563563
166,101123,Gerald Green,1610612748,689.7199999999999,0.2382072540622833
167,203210,JaMychal Green,1610612763,484.47999999999996,0.26073878288553504
168,201145,Jeff Green,1610612746,1054.1399999999999,0.2837832796914278
169,201933,Blake Griffin,1610612746,1042.3200000000002,0.43720136304778745
170,203268,Jorge Gutierrez,1610612766,16.4,0.5203779438725145
171,203798,PJ Hairston,1610612763,485.82,0.2018454959219885
172,201946,Tyler Hansbrough,1610612766,147.32,0.22128693784207634
173,203501,Tim Hardaway Jr.,1610612737,226.44,0.21309795041580795
174,201935,James Harden,1610612745,2666.38,0.5037202693895418
175,203090,Maurice Harkless,1610612757,533.54,0.231983521010812
176,202712,Justin Harper,1610612765,13.88,0.2803977464029988
177,1626149,Montrezl Harrell,1610612745,139.07999999999998,0.19617139404926895
178,2734,Devin Harris,1610612742,535.94,0.27523417598316946
179,203914,Gary Harris,1610612743,885.46,0.22540267023225177
180,203925,Joe Harris,0,7.0,0.2165004252686925
181,202699,Tobias Harris,1610612765,1120.74,0.27727921967948094
182,1626151,Aaron Harrison,1610612766,27.599999999999998,0.17525079550384848
183,2617,Udonis Haslem,1610612748,87.14,0.19114781143959117
184,201150,Spencer Hawes,1610612766,557.9399999999999,0.2809521807914738
185,101236,Charles Hayes,0,0.0,0.0
186,202330,Gordon Hayward,1610612762,1803.8,0.3906409115510934
187,201945,Gerald Henderson,1610612757,581.3199999999999,0.26001995563363856
188,203089,John Henson,1610612749,440.47999999999996,0.2841130222819411
189,1626209,Mario Hezonja,1610612753,522.88,0.259179418657565
190,201579,Roy Hibbert,1610612747,720.0600000000001,0.21925086924185228
191,201581,JJ Hickson,1610612764,210.96,0.2919732856488817
192,2403,Nene,1610612764,459.36,0.29412216673069536
193,201588,George Hill,1610612754,1196.0,0.27719110594226326
194,201941,Jordan Hill,1610612754,885.0600000000001,0.3147815081395086
195,203524,Solomon Hill,1610612754,228.76000000000002,0.22886392328284916
196,1626199,Darrun Hilliard,1610612765,175.4,0.2809666188501612
197,2550,Kirk Hinrich,1610612737,160.04000000000002,0.1264664795554886
198,201950,Jrue Holiday,1610612740,1566.3799999999999,0.49504555825704516
199,203200,Justin Holiday,1610612741,157.35999999999999,0.19668790626269597
200,200797,Ryan Hollins,1610612763,86.6,0.19177934976546088
201,1626178,Rondae Hollis-Jefferson,1610612751,208.0,0.22112144800140232
202,1626158,Richaun Holmes,1610612755,345.4,0.24267101208682512
203,203918,Rodney Hood,1610612762,1234.48,0.31692466755008664
204,201143,Al Horford,1610612737,1456.58,0.32708909523129903
205,2730,Dwight Howard,1610612745,1074.08,0.28433796681826917
206,1626273,Marcelo Huertas,1610612747,309.4,0.3504941485522588
207,203962,Josh Huestis,1610612760,0.0,0.0
208,2743,Kris Humphries,1610612737,326.56,0.2646846992202633
209,1626154,RJ Hunter,1610612738,125.04,0.2049845666724434
210,201586,Serge Ibaka,1610612760,1055.6999999999998,0.22863181646628133
211,2738,Andre Iguodala,1610612744,878.48,0.24148209760551648
212,101141,Ersan Ilyasova,1610612753,929.4,0.26030002745100966
213,204060,Joe Ingles,1610612762,412.68,0.23491847883295075
214,203996,Damien Inglis,1610612749,20.36,0.2105757607751794
215,202681,Kyrie Irving,1610612739,950.3,0.4432342945386357
216,101127,Jarrett Jack,1610612751,961.4799999999999,0.4189152987878724
217,202704,Reggie Jackson,1610612765,2002.88,0.4820149016171969
218,2544,LeBron James,1610612739,2278.24,0.5128966092803601
219,2744,Al Jefferson,1610612766,442.0,0.3157238607395915
220,203928,Cory Jefferson,0,31.44,0.2770389163231097
221,2210,Richard Jefferson,1610612739,404.86,0.18463118517915872
222,203098,John Jenkins,1610612756,128.2,0.26518128896900206
223,201943,Brandon Jennings,1610612753,503.15999999999997,0.40092704166115617
224,201973,Jonas Jerebko,1610612738,445.96000000000004,0.21746638040660865
225,101161,Amir Johnson,1610612738,764.68,0.24493085166924647
226,203187,Chris Johnson,1610612762,292.0,0.21196702691047817
227,201949,James Johnson,1610612761,366.79999999999995,0.22899349898538185
228,2207,Joe Johnson,1610612748,1326.5400000000002,0.29994552041345884
229,203111,Orlando Johnson,0,31.64,0.2920042607027083
230,1626169,Stanley Johnson,1610612765,872.02,0.2856210464462205
231,204020,Tyler Johnson,1610612748,515.36,0.27842416373063544
232,202325,Wesley Johnson,1610612746,541.28,0.19708313060187257
233,203999,Nikola Jokic,1610612743,911.8199999999999,0.3453112959633281
234,2592,James Jones,1610612739,154.14,0.20508604967516933
235,203093,Terrence Jones,1610612745,613.24,0.25692337891201306
236,1626145,Tyus Jones,1610612750,160.72,0.3596227172386114
237,201599,DeAndre Jordan,1610612746,994.1999999999999,0.22320882907982104
238,202709,Cory Joseph,1610612761,993.08,0.30118511286060234
239,2549,Chris Kaman,1610612757,48.8,0.31295797061862407
240,1626163,Frank Kaminsky,1610612766,699.7199999999999,0.25204003072095915
241,202683,Enes Kanter,1610612760,909.5400000000001,0.31573271443691325
242,203508,Sergey Karasev,1610612751,69.84,0.16080926541357426
243,201619,Sasha Kaun,1610612739,28.64,0.2742813362915197
244,203527,Ryan Kelly,1610612747,168.54,0.27959036323506875
245,203077,Michael Kidd-Gilchrist,1610612766,118.96000000000001,0.25965261474380047
246,203930,Sean Kilpatrick,1610612751,43.52,0.1854193184178432
247,202688,Brandon Knight,1610612756,1412.76,0.4010092025089956
248,2594,Kyle Korver,1610612737,793.54,0.19577837235054482
249,201585,Kosta Koufos,1610612758,568.02,0.21958865001417135
250,203897,Zach LaVine,1610612750,1308.66,0.3772964141568377
251,203087,Jeremy Lamb,1610612766,699.36,0.3134714071168163
252,201171,Carl Landry,1610612755,152.94,0.3069762928111422
253,203499,Shane Larkin,1610612751,994.02,0.3813836708671953
254,203530,Joffrey Lauvergne,1610612743,430.02,0.2817238164223359
255,201951,Ty Lawson,1610612745,837.6000000000001,0.30581953067408035
256,201584,Courtney Lee,1610612766,775.06,0.21541049252373798
257,101135,David Lee,1610612742,472.14000000000004,0.3684654614837235
258,203458,Alex Len,1610612756,732.24,0.2801671808079036
259,202695,Kawhi Leonard,1610612759,1311.28,0.33412140826111064
260,203086,Meyers Leonard,1610612757,705.1600000000001,0.2594975451054586
261,202720,Jon Leuer,1610612756,618.32,0.2784371013866853
262,203081,Damian Lillard,1610612757,2194.7,0.4926632186976702
263,202391,Jeremy Lin,1610612766,1177.62,0.3533024882994538
264,2733,Shaun Livingston,1610612744,688.48,0.2738040701721791
265,1626172,Kevon Looney,1610612744,15.0,0.305685755043815
266,201572,Brook Lopez,1610612751,1685.84,0.3695230013355654
267,201577,Robin Lopez,1610612752,997.1600000000001,0.28045096777343476
268,201567,Kevin Love,1610612739,1318.4,0.32472469509886276
269,200768,Kyle Lowry,1610612761,1973.7200000000003,0.4212822485361698
270,1626168,Trey Lyles,1610612762,473.84,0.23159463166616867
271,202714,Shelvin Mack,1610612762,317.0,0.40849437142528966
272,101133,Ian Mahinmi,1610612754,712.32,0.2431219282304466
273,203906,Devyn Marble,1610612753,28.52,0.23008117783492166
274,1626246,Boban Marjanovic,1610612759,241.52,0.3556534973793434
275,203088,Kendall Marshall,1610612755,232.28,0.41532619457910636
276,1626185,Jarell Martin,1610612763,17.0,0.22818894044268656
277,2755,Kevin Martin,0,556.68,0.29944582488123556
278,202083,Wesley Matthews,1610612742,966.3800000000001,0.23277892563410008
279,201564,O.J. Mayo,1610612749,602.0000000000001,0.2676083132715407
280,201601,Luc Mbah a Moute,1610612746,304.1,0.1443890516152225
281,203949,James Michael McAdoo,1610612744,99.08,0.2822722491491098
282,203492,Ray McCallum,0,150.4,0.271805776397425
283,203468,CJ McCollum,1610612757,1920.84,0.4062890253106621
284,204456,TJ McConnell,1610612755,1107.08,0.3962160601842556
285,1626191,Chris McCullough,1610612751,28.08,0.21376641502252106
286,203909,KJ McDaniels,1610612745,48.72,0.2769392216878006
287,203926,Doug McDermott,1610612741,637.5999999999999,0.2039458723183296
288,203956,Mitch McGary,1610612760,41.6,0.27711736995088704
289,201580,JaVale McGee,1610612742,227.44,0.29704280436277763
290,203463,Ben McLemore,1610612758,597.84,0.22270271190245708
291,203895,Jordan McRae,1610612739,71.52000000000001,0.35343062311790596
292,201177,Josh McRoberts,1610612748,299.96000000000004,0.2890660083521407
293,201975,Jodie Meeks,1610612765,7.0,0.19780530306598224
294,1626257,Salah Mejri,1610612742,88.24000000000001,0.20804335651213385
295,1626175,Jordan Mickey,1610612738,17.799999999999997,0.2995529844859321
296,203114,Khris Middleton,1610612749,1641.3999999999999,0.3301531681053835
297,101139,CJ Miles,1610612754,753.56,0.2705343305047705
298,1889,Andre Miller,1610612759,217.16000000000003,0.34066569986334616
299,2034,Mike Miller,1610612743,135.0,0.18646905579479653
300,201988,Patty Mills,1610612759,806.52,0.3016963483682
301,202407,Elijah Millsap,0,91.92,0.2432781353849492
302,200794,Paul Millsap,1610612737,1637.76,0.3694210167461983
303,202703,Nikola Mirotic,1610612741,660.9200000000001,0.2730083949927749
304,202328,Greg Monroe,1610612749,1388.96,0.3498340050660418
305,1626242,Luis Montero,1610612757,16.580000000000002,0.3280407577781076
306,202734,E'Twaun Moore,1610612741,528.12,0.2345886161412944
307,203961,Eric Moreland,1610612758,4.88,0.08634722910326277
308,202694,Marcus Morris,1610612765,1280.2,0.2645316417521779
309,202693,Markieff Morris,1610612764,891.34,0.34845259666262063
310,201627,Anthony Morrow,1610612760,317.24,0.19109981017285968
311,202700,Donatas Motiejunas,1610612745,169.88000000000002,0.30816775919116235
312,202389,Timofey Mozgov,1610612739,520.1600000000001,0.2393710301678105
313,1626144,Emmanuel Mudiay,1610612743,1352.7,0.4232768869849766
314,203498,Shabazz Muhammad,1610612750,756.7800000000001,0.26655657457460236
315,203488,Mike Muscala,1610612737,268.52,0.24090092517703887
316,1626204,Larry Nance Jr.,1610612747,416.36,0.20595315961388033
317,203894,Shabazz Napier,1610612753,436.92,0.36565023964284776
318,202390,Gary Neal,1610612764,505.2,0.2762447082744539
319,2749,Jameer Nelson,1610612743,839.5999999999999,0.3629486782224503
320,203526,Raul Neto,1610612762,723.8800000000001,0.2878779552092545
321,203094,Andrew Nicholson,1610612753,296.72,0.2404779292700291
322,201149,Joakim Noah,1610612741,497.7,0.34261168183961105
323,203457,Nerlens Noel,1610612755,959.9599999999999,0.2718972836412824
324,203512,Lucas Nogueira,1610612761,62.36,0.19492969769651552
325,200779,Steve Novak,1610612749,21.44,0.2154109956060444
326,1717,Dirk Nowitzki,1610612742,1170.06,0.31027433473153126
327,203994,Jusuf Nurkic,1610612743,227.86,0.38922283978064326
328,1626266,J.J. O'Brien,0,0.0,0.0
329,203948,Johnny O'Bryant,1610612749,325.82000000000005,0.21426323852317286
330,203124,Kyle O'Quinn,1610612752,423.9,0.34777110544521983
331,1626143,Jahlil Okafor,1610612755,1260.76,0.3475793886758336
332,203506,Victor Oladipo,1610612753,1372.1599999999999,0.34146584868465196
333,203482,Kelly Olynyk,1610612738,795.98,0.31079522238431434
334,1626162,Kelly Oubre,1610612764,240.72,0.1989647926528829
335,2585,Zaza Pachulia,1610612742,1025.08,0.2841440610610808
336,203123,Kostas Papanikolaou,0,145.35999999999999,0.22518662224535374
337,203953,Jabari Parker,1610612749,984.54,0.2671289280834678
338,2225,Tony Parker,1610612759,1310.6399999999999,0.4015243046115659
339,202718,Chandler Parsons,1610612742,982.14,0.2930403211345116
340,203934,Lamar Patterson,1610612737,186.68,0.2079491146668342
341,202335,Patrick Patterson,1610612761,587.16,0.18253105126060754
342,101108,Chris Paul,1610612746,2184.04,0.5293373435092308
343,203940,Adreian Payne,1610612750,196.92000000000002,0.231417861664512
344,1626166,Cameron Payne,1610612760,390.8,0.35016957318802067
345,203901,Elfrid Payton,1610612753,1505.8600000000001,0.4058681276452433
346,201593,Nikola Pekovic,1610612750,94.0,0.27564385203274094
347,1626339,Jeff Pendergraph,1610612746,0.0,0.0
348,2570,Kendrick Perkins,1610612740,64.76,0.16634074337907676
349,1718,Paul Pierce,1610612746,487.0,0.2242386218048961
350,202353,Tibor Pleiss,1610612762,49.48,0.29135097094423723
351,203486,Mason Plumlee,1610612757,1132.8400000000001,0.31715273550727574
352,203101,Miles Plumlee,1610612749,238.0,0.2356271327490973
353,202347,Quincy Pondexter,1610612740,0.0,0.0
354,203490,Otto Porter,1610612764,861.88,0.2353529937382756
355,1626171,Bobby Portis,1610612741,489.92,0.2976892714202835
356,204001,Kristaps Porzingis,1610612752,1198.98,0.3172633882702608
357,203939,Dwight Powell,1610612742,517.8399999999999,0.2656645098947162
358,1626181,Norman Powell,1610612761,93.4,0.25413028061324405
359,203515,Phil Pressey,1610612756,265.5,0.4196224188479746
360,101179,Ronnie Price,1610612756,422.12,0.2734936063535147
361,203143,Pablo Prigioni,1610612746,311.46,0.2698011606971654
362,2419,Tayshaun Prince,1610612750,352.52000000000004,0.13270598892206462
363,203944,Julius Randle,1610612747,1197.1999999999998,0.3165628922589058
364,2216,Zach Randolph,1610612763,1218.3,0.3491142492166684
365,200755,JJ Redick,1610612746,976.48,0.27151320214954294
366,203186,Willie Reed,1610612751,172.76,0.25516017029031596
367,1626196,Josh Richardson,1610612748,191.88,0.199024497390046
368,203085,Austin Rivers,1610612746,579.74,0.25298532744155305
369,203460,Andre Roberson,1610612760,395.6,0.15621851281996593
370,203148,Brian Roberts,1610612757,258.88,0.33132418877531244
371,203922,Glenn Robinson,1610612754,230.66,0.223634092904027
372,101126,Nate Robinson,0,12.0,0.22866579858354244
373,203080,Thomas Robinson,1610612751,362.32,0.2816748520039016
374,200765,Rajon Rondo,1610612758,2255.62,0.48429442797977446
375,201565,Derrick Rose,1610612741,1533.44,0.4200353192096242
376,203082,Terrence Ross,1610612761,594.5200000000001,0.21478240575157223
377,1626179,Terry Rozier,1610612738,113.01999999999998,0.41800991210904664
378,201937,Ricky Rubio,1610612750,1632.24,0.43236141951087975
379,204014,Damjan Rudez,1610612750,95.44000000000001,0.19145918876104376
380,201575,Brandon Rush,1610612744,328.56,0.18771623137765303
381,1626156,D'Angelo Russell,1610612747,1397.0,0.3756716303275091
382,203135,Robert Sacre,1610612747,114.36000000000001,0.2138014784146953
383,203960,JaKarr Sampson,1610612743,410.71999999999997,0.23361548459308856
384,203471,Dennis Schroder,1610612737,1333.78,0.4796495543497006
385,2449,Luis Scola,1610612761,757.0400000000001,0.2663125951750039
386,203118,Mike Scott,1610612737,468.74,0.24610582935958825
387,200757,Thabo Sefolosha,1610612737,565.4200000000001,0.19243853279163473
388,202338,Kevin Seraphin,1610612752,285.1,0.3551165216804754
389,201196,Ramon Sessions,1610612764,964.32,0.3491051617917037
390,202697,Iman Shumpert,1610612739,380.43999999999994,0.21176724782264478
391,203613,Jonathon Simmons,1610612759,371.8,0.267728999345228
392,202713,Kyle Singler,1610612760,257.2,0.16596851651711303
393,202388,Donald Sloan,1610612751,674.5999999999999,0.3534515161054251
394,203935,Marcus Smart,1610612738,791.38,0.30104150171578403
395,202962,Greg Smith,1610612750,3.76,0.16911544227886055
396,202397,Ish Smith,1610612755,1605.04,0.46322185343694733
397,2747,J.R. Smith,1610612739,881.26,0.23949911257492207
398,201160,Jason Smith,1610612753,476.59999999999997,0.2723725943232459
399,2746,Josh Smith,1610612745,629.4399999999999,0.34781183718088515
400,203893,Russ Smith,0,61.22,0.43083010133867133
401,203503,Tony Snell,1610612741,532.52,0.19389501013171231
402,201578,Marreese Speights,1610612744,512.9399999999999,0.40147749684128203
403,201168,Tiago Splitter,1610612737,302.72,0.2310165398219795
404,203917,Nik Stauskas,1610612755,715.8,0.23748045440723822
405,202362,Lance Stephenson,1610612763,462.9,0.25239060718685735
406,1627293,Alex Stepheson,1610612746,2.0,0.09327270607438498
407,203950,Jarnell Stokes,0,9.68,0.24436510512459883
408,2405,Amar'e Stoudemire,1610612748,266.08,0.2649793533295357
409,201155,Rodney Stuckey,1610612754,660.68,0.3247707672313398
410,203096,Jared Sullinger,1610612738,1195.24,0.3514889174271384
411,204002,Walter Tavares,1610612737,36.519999999999996,0.22990314731868836
412,201952,Jeff Teague,1610612737,1709.92,0.4559975961674476
413,203141,Mirza Teletovic,1610612756,761.28,0.2962822914023752
414,202066,Garrett Temple,1610612764,722.4399999999999,0.21727620665752403
415,1891,Jason Terry,1610612745,472.76000000000005,0.23514864100983265
416,202738,Isaiah Thomas,1610612738,2283.92,0.48756510470200026
417,202498,Lance Thomas,1610612752,647.1600000000001,0.23253661607627862
418,203138,Hollis Thompson,1610612755,719.3,0.20570421258863658
419,201574,Jason Thompson,1610612761,109.47999999999999,0.262248023451519
420,202691,Klay Thompson,1610612744,1405.22,0.319406580060064
421,202684,Tristan Thompson,1610612739,722.26,0.20016795664661327
422,201977,Marcus Thornton,1610612745,667.82,0.32743861574204053
