gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
19851025WSBATL,,WSB,ATL,WSB,jeff_ruland,,41:00,8,15,0,0,3,4,,6,8,14,9,3,1,5,2,,19
19851025WSBATL,,WSB,ATL,WSB,cliff_robinson,,36:00,9,14,0,0,4,6,,1,7,8,2,1,3,5,1,,22
19851025WSBATL,,WSB,ATL,WSB,gus_williams,,30:00,8,14,0,2,5,5,,0,0,0,4,0,2,1,0,,21
19851025WSBATL,,WSB,ATL,WSB,jeff_malone,,30:00,8,15,0,0,2,3,,0,2,2,1,2,0,2,0,,18
19851025WSBATL,,WSB,ATL,WSB,charles_jones,,25:00,1,4,0,0,2,2,,2,6,8,2,2,0,1,4,,4
19851025WSBATL,,WSB,ATL,WSB,dan_roundfield,,26:00,0,5,0,0,2,4,,2,4,6,1,4,1,2,0,,2
19851025WSBATL,,WSB,ATL,WSB,perry_moss,,20:00,3,4,0,0,1,1,,0,0,0,1,2,2,1,0,,7
19851025WSBATL,,WSB,ATL,WSB,dudley_bradley,,15:00,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,,0
19851025WSBATL,,WSB,ATL,WSB,darren_daye,,11:00,2,4,0,0,1,1,,0,2,2,0,2,1,0,0,,5
19851025WSBATL,,WSB,ATL,WSB,tom_mcmillen,,3:00,1,2,0,0,0,0,,0,0,0,0,1,0,0,0,,2
19851025WSBATL,,WSB,ATL,WSB,manute_bol,,3:00,0,1,0,0,0,0,,0,0,0,0,2,0,0,0,,0
19851025WSBATL,,WSB,ATL,WSB,total,,240,40,78,0,2,20,26,,11,29,40,21,19,11,17,7,,100
19851025WSBATL,,WSB,ATL,ATL,dominique_wilkins,,42:00,15,29,0,2,2,5,,5,1,6,4,2,3,5,0,,32
19851025WSBATL,,WSB,ATL,ATL,tree_rollins,,34:00,4,8,0,0,1,2,,1,8,9,0,2,0,1,3,,9
19851025WSBATL,,WSB,ATL,ATL,cliff_levingston,,31:00,3,8,0,0,2,4,,2,4,6,4,4,1,2,2,,8
19851025WSBATL,,WSB,ATL,ATL,spud_webb,,29:00,5,7,0,0,2,2,,0,3,3,10,4,1,3,0,,12
19851025WSBATL,,WSB,ATL,ATL,kevin_willis,,22:00,6,19,0,0,1,3,,3,5,8,0,3,0,1,0,,13
19851025WSBATL,,WSB,ATL,ATL,randy_wittman,,24:00,3,6,0,1,0,0,,2,1,3,3,0,0,0,0,,6
19851025WSBATL,,WSB,ATL,ATL,scott_hastings,,23:00,2,7,0,0,0,0,,2,3,5,1,0,2,1,0,,4
19851025WSBATL,,WSB,ATL,ATL,lorenzo_charles,,10:00,2,3,0,0,0,0,,0,1,1,0,0,0,0,0,,4
19851025WSBATL,,WSB,ATL,ATL,sedric_toney,,10:00,0,3,0,0,0,0,,0,2,2,0,3,0,3,0,,0
19851025WSBATL,,WSB,ATL,ATL,ray_williams,,9:00,0,0,0,0,0,0,,0,0,0,3,1,1,0,0,,0
19851025WSBATL,,WSB,ATL,ATL,jon_koncak,,6:00,1,2,0,0,1,2,,1,0,1,0,4,0,0,0,,3
19851025WSBATL,,WSB,ATL,ATL,total,,240,41,92,0,3,9,18,,16,28,44,25,23,8,16,5,,91
19851025CLECHI,,CLE,CHI,CLE,roy_hinson,,40:00,6,17,0,0,9,12,,3,3,6,1,2,1,3,3,,21
19851025CLECHI,,CLE,CHI,CLE,john_bagley,,38:00,7,20,0,0,0,0,,1,2,3,9,3,3,5,0,,14
19851025CLECHI,,CLE,CHI,CLE,world_b_free,,36:00,10,20,1,2,6,7,,3,3,6,5,5,1,2,0,,27
19851025CLECHI,,CLE,CHI,CLE,phil_hubbard,,36:00,2,8,0,0,2,6,,4,7,11,1,6,0,4,0,,6
19851025CLECHI,,CLE,CHI,CLE,mark_west,,21:00,3,3,0,0,0,0,,1,6,7,0,4,0,2,3,,6
19851025CLECHI,,CLE,CHI,CLE,ben_poquette,,25:00,2,4,1,1,0,0,,2,2,4,2,2,0,0,0,,5
19851025CLECHI,,CLE,CHI,CLE,melvin_turpin,,23:00,2,5,0,0,2,2,,1,3,4,0,4,1,1,2,,6
19851025CLECHI,,CLE,CHI,CLE,ron_anderson,,16:00,6,6,0,0,1,1,,0,2,2,2,4,0,0,0,,13
19851025CLECHI,,CLE,CHI,CLE,dirk_minniefield,,16:00,4,5,0,0,3,4,,1,1,2,4,3,2,1,0,,11
19851025CLECHI,,CLE,CHI,CLE,edgar_jones,,14:00,3,5,0,0,0,0,,0,2,2,0,1,0,2,0,,6
19851025CLECHI,,CLE,CHI,CLE,total,,265,45,93,2,3,23,32,,16,31,47,24,34,8,20,8,,115
19851025CLECHI,,CLE,CHI,CHI,kyle_macy,,46:00,3,6,1,3,1,2,,0,3,3,13,5,2,2,0,,8
19851025CLECHI,,CLE,CHI,CHI,orlando_woolridge,,44:00,11,21,0,1,13,15,,5,7,12,3,3,1,5,2,,35
19851025CLECHI,,CLE,CHI,CHI,michael_jordan,,39:00,13,26,0,0,3,4,,3,3,6,3,5,3,3,0,,29
19851025CLECHI,,CLE,CHI,CHI,jawann_oldham,,35:00,5,8,0,0,2,7,,4,1,5,1,6,0,2,4,,12
19851025CLECHI,,CLE,CHI,CHI,sidney_green,,24:00,4,10,0,0,2,4,,1,3,4,1,6,1,1,1,,10
19851025CLECHI,,CLE,CHI,CHI,dave_corzine,,26:00,4,7,0,0,3,3,,3,6,9,1,3,0,3,1,,11
19851025CLECHI,,CLE,CHI,CHI,charles_oakley,,19:00,0,4,0,0,5,6,,3,6,9,1,1,0,3,0,,5
19851025CLECHI,,CLE,CHI,CHI,george_gervin,,16:00,2,8,0,0,0,0,,0,1,1,4,3,1,1,0,,4
19851025CLECHI,,CLE,CHI,CHI,gene_banks,,16:00,1,5,0,0,0,0,,2,2,4,2,1,0,0,0,,2
19851025CLECHI,,CLE,CHI,CHI,total,,265,43,95,1,4,29,41,,21,32,53,29,33,8,20,8,,116
19851025MILDET,,MIL,DET,MIL,sidney_moncrief,,35:00,10,16,2,2,7,10,,3,1,4,3,2,3,1,1,,29
19851025MILDET,,MIL,DET,MIL,paul_pressey,,35:00,5,12,0,1,8,13,,1,3,4,6,5,1,3,2,,18
19851025MILDET,,MIL,DET,MIL,craig_hodges,,32:00,3,6,0,1,0,0,,1,0,1,4,4,3,4,0,,6
19851025MILDET,,MIL,DET,MIL,terry_cummings,,31:00,6,17,0,0,4,7,,4,7,11,6,4,0,7,0,,16
19851025MILDET,,MIL,DET,MIL,alton_lister,,21:00,3,7,0,0,0,0,,0,4,4,1,4,1,1,3,,6
19851025MILDET,,MIL,DET,MIL,ricky_pierce,,31:00,6,12,0,0,5,7,,1,4,5,3,4,1,2,0,,17
19851025MILDET,,MIL,DET,MIL,randy_breuer,,20:00,3,6,0,0,4,6,,1,4,5,2,3,1,0,1,,10
19851025MILDET,,MIL,DET,MIL,jeff_lamp,,20:00,4,9,0,1,0,0,,1,2,3,1,1,0,0,0,,8
19851025MILDET,,MIL,DET,MIL,kenny_fields,,8:00,2,3,0,0,2,2,,1,1,2,1,5,0,2,0,,6
19851025MILDET,,MIL,DET,MIL,paul_mokeski,,7:00,0,0,0,0,0,0,,0,2,2,0,0,0,0,0,,0
19851025MILDET,,MIL,DET,MIL,total,,240,42,88,2,5,30,45,,13,28,41,27,32,10,20,7,,116
19851025MILDET,,MIL,DET,DET,bill_laimbeer,,39:00,8,18,0,1,12,12,,3,11,14,3,4,0,3,0,,28
19851025MILDET,,MIL,DET,DET,kelly_tripucka,,35:00,6,13,0,0,10,10,,0,6,6,4,4,1,4,0,,22
19851025MILDET,,MIL,DET,DET,earl_cureton,,35:00,5,12,0,0,1,4,,8,5,13,2,4,1,1,0,,11
19851025MILDET,,MIL,DET,DET,isiah_thomas,,34:00,4,10,0,0,5,8,,0,4,4,8,6,4,6,0,,13
19851025MILDET,,MIL,DET,DET,vinnie_johnson,,26:00,3,10,0,0,2,2,,3,2,5,2,2,2,0,0,,8
19851025MILDET,,MIL,DET,DET,joe_dumars,,19:00,1,4,0,0,3,6,,1,2,3,3,2,0,2,0,,5
19851025MILDET,,MIL,DET,DET,john_long,,17:00,6,9,0,0,2,2,,1,1,2,0,2,1,1,0,,14
19851025MILDET,,MIL,DET,DET,rick_mahorn,,17:00,3,6,0,0,4,4,,0,3,3,1,4,1,4,0,,10
19851025MILDET,,MIL,DET,DET,tony_campbell,,13:00,2,4,0,0,0,0,,1,4,5,0,4,1,1,0,,4
19851025MILDET,,MIL,DET,DET,kent_benson,,5:00,1,2,0,0,1,1,,0,2,2,0,0,0,0,0,,3
19851025MILDET,,MIL,DET,DET,total,,240,39,88,0,1,40,49,,17,40,57,23,32,11,22,0,,118
19851025DENGSW,,DEN,GSW,DEN,alex_english,,39:00,16,31,0,0,15,18,,2,3,5,3,4,1,3,1,,47
19851025DENGSW,,DEN,GSW,DEN,calvin_natt,,35:00,8,17,0,0,5,5,,0,4,4,2,4,1,3,0,,21
19851025DENGSW,,DEN,GSW,DEN,tr_dunn,,30:00,0,1,0,0,0,2,,0,2,2,1,2,2,1,0,,0
19851025DENGSW,,DEN,GSW,DEN,fat_lever,,29:00,4,9,0,0,3,4,,2,2,4,7,4,3,1,0,,11
