gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
19931105INDATL,,IND,ATL,IND,pooh_richardson,,41:00,8,15,0,1,0,0,,0,3,3,15,1,0,3,0,,16
19931105INDATL,,IND,ATL,IND,reggie_miller,,33:00,7,15,1,4,4,4,,1,1,2,5,6,4,6,0,,19
19931105INDATL,,IND,ATL,IND,rik_smits,,27:00,4,8,0,0,2,4,,1,2,3,1,2,1,1,1,,10
19931105INDATL,,IND,ATL,IND,derrick_mckey,,26:00,3,7,0,2,2,2,,0,2,2,1,5,0,1,1,,8
19931105INDATL,,IND,ATL,IND,dale_davis,,25:00,4,6,0,0,1,1,,4,3,7,1,5,0,3,0,,9
19931105INDATL,,IND,ATL,IND,malik_sealy,,27:00,12,19,1,1,2,2,,6,4,10,2,2,1,2,0,,27
19931105INDATL,,IND,ATL,IND,antonio_davis,,19:00,4,5,0,0,3,3,,2,4,6,0,5,0,1,0,,11
19931105INDATL,,IND,ATL,IND,lasalle_thompson,,18:00,2,5,0,0,0,0,,0,4,4,1,5,0,0,0,,4
19931105INDATL,,IND,ATL,IND,vern_fleming,,17:00,2,5,0,1,2,2,,1,0,1,3,1,0,2,0,,6
19931105INDATL,,IND,ATL,IND,sam_mitchell,,7:00,0,1,0,0,0,0,,0,1,1,0,2,0,0,0,,0
19931105INDATL,,IND,ATL,IND,total,,240,46,86,2,9,16,18,,15,24,39,29,34,6,19,2,,110
19931105INDATL,,IND,ATL,ATL,kevin_willis,,43:00,11,17,0,0,3,3,,4,4,8,3,4,1,3,1,,25
19931105INDATL,,IND,ATL,ATL,mookie_blaylock,,38:00,5,10,2,4,2,2,,0,8,8,16,1,1,5,0,,14
19931105INDATL,,IND,ATL,ATL,dominique_wilkins,,36:00,10,19,1,2,12,14,,1,2,3,3,2,3,3,1,,33
19931105INDATL,,IND,ATL,ATL,stacey_augmon,,29:00,7,11,0,0,8,14,,1,1,2,2,3,2,0,0,,22
19931105INDATL,,IND,ATL,ATL,jon_koncak,,23:00,2,3,0,0,3,5,,1,4,5,2,6,2,0,2,,7
19931105INDATL,,IND,ATL,ATL,craig_ehlo,,25:00,2,5,1,1,0,2,,0,2,2,0,1,0,2,0,,5
19931105INDATL,,IND,ATL,ATL,andrew_lang,,17:00,1,3,0,1,1,2,,2,3,5,0,6,1,2,0,,3
19931105INDATL,,IND,ATL,ATL,duane_ferrell,,14:00,2,3,0,0,2,2,,1,0,1,1,1,0,1,0,,6
19931105INDATL,,IND,ATL,ATL,ennis_whatley,,10:00,0,0,0,0,1,1,,0,0,0,2,1,1,0,0,,1
19931105INDATL,,IND,ATL,ATL,adam_keefe,,5:00,0,2,0,0,0,0,,0,0,0,0,0,0,1,0,,0
19931105INDATL,,IND,ATL,ATL,total,,240,40,73,4,8,32,45,,10,24,34,29,25,11,17,4,,116
19931105NYKBOS,,NYK,BOS,NYK,charles_oakley,,38:00,3,5,0,0,2,2,,2,9,11,3,3,1,2,0,,8
19931105NYKBOS,,NYK,BOS,NYK,patrick_ewing,,37:00,10,19,0,0,12,12,,0,5,5,1,4,0,2,1,,32
19931105NYKBOS,,NYK,BOS,NYK,john_starks,,35:00,5,13,2,3,8,9,,1,2,3,6,3,0,3,0,,20
19931105NYKBOS,,NYK,BOS,NYK,charles_smith,,23:00,3,7,0,0,2,2,,0,0,0,1,5,1,1,1,,8
19931105NYKBOS,,NYK,BOS,NYK,doc_rivers,,22:00,4,6,1,3,0,0,,0,2,2,6,3,3,4,0,,9
19931105NYKBOS,,NYK,BOS,NYK,anthony_mason,,35:00,8,10,0,0,2,5,,0,5,5,2,2,1,3,0,,18
19931105NYKBOS,,NYK,BOS,NYK,greg_anthony,,26:00,1,2,0,0,2,2,,0,2,2,3,0,1,1,1,,4
19931105NYKBOS,,NYK,BOS,NYK,hubert_davis,,13:00,4,5,1,1,1,1,,0,0,0,5,2,0,0,0,,10
19931105NYKBOS,,NYK,BOS,NYK,herb_williams,,11:00,1,1,0,0,0,0,,0,3,3,0,1,1,1,1,,2
19931105NYKBOS,,NYK,BOS,NYK,total,,240,39,68,4,7,29,33,,3,28,31,27,23,8,17,4,,111
19931105NYKBOS,,NYK,BOS,BOS,sherman_douglas,,39:00,3,8,1,1,0,0,,1,0,1,8,3,3,3,0,,7
19931105NYKBOS,,NYK,BOS,BOS,dee_brown,,33:00,6,11,0,2,2,2,,2,2,4,2,1,1,2,2,,14
19931105NYKBOS,,NYK,BOS,BOS,robert_parish,,29:00,8,15,0,0,4,5,,2,5,7,0,2,1,1,2,,20
19931105NYKBOS,,NYK,BOS,BOS,kevin_gamble,,26:00,6,10,0,1,4,6,,0,3,3,2,3,0,1,0,,16
19931105NYKBOS,,NYK,BOS,BOS,ed_pinckney,,22:00,1,5,0,0,0,0,,1,1,2,2,2,0,1,0,,2
19931105NYKBOS,,NYK,BOS,BOS,dino_radja,,25:00,7,11,0,0,1,1,,3,5,8,3,5,0,2,1,,15
19931105NYKBOS,,NYK,BOS,BOS,xavier_mcdaniel,,23:00,6,12,1,2,2,2,,2,1,3,2,3,1,1,0,,15
19931105NYKBOS,,NYK,BOS,BOS,acie_earl,,19:00,6,10,0,0,3,3,,0,4,4,0,6,1,2,0,,15
19931105NYKBOS,,NYK,BOS,BOS,rick_fox,,15:00,1,1,0,0,2,3,,0,3,3,1,2,2,2,1,,4
19931105NYKBOS,,NYK,BOS,BOS,chris_corchiani,,9:00,0,2,0,0,0,0,,0,0,0,3,1,0,1,0,,0
19931105NYKBOS,,NYK,BOS,BOS,total,,240,44,85,2,6,18,22,,11,24,35,23,28,9,16,6,,108
19931105CHICHH,,CHI,CHH,CHI,horace_grant,,46:00,11,18,0,0,0,0,,3,4,7,4,3,1,2,1,,22
19931105CHICHH,,CHI,CHH,CHI,scottie_pippen,,45:00,6,16,0,1,11,21,,4,12,16,7,3,2,3,1,,23
19931105CHICHH,,CHI,CHH,CHI,bj_armstrong,,36:00,12,18,1,2,3,3,,0,4,4,4,6,0,4,0,,28
19931105CHICHH,,CHI,CHH,CHI,bill_cartwright,,33:00,4,5,0,0,1,1,,2,2,4,5,3,0,1,0,,9
19931105CHICHH,,CHI,CHH,CHI,pete_myers,,29:00,3,9,0,0,2,3,,0,1,1,2,3,2,1,2,,8
19931105CHICHH,,CHI,CHH,CHI,steve_kerr,,32:00,7,9,1,1,1,2,,0,2,2,1,4,1,1,0,,16
19931105CHICHH,,CHI,CHH,CHI,toni_kukoc,,21:00,5,10,0,2,0,0,,1,4,5,1,1,0,0,0,,10
19931105CHICHH,,CHI,CHH,CHI,will_perdue,,10:00,0,2,0,0,3,4,,2,1,3,1,2,0,1,0,,3
19931105CHICHH,,CHI,CHH,CHI,corie_blount,,8:00,2,3,0,0,1,1,,0,0,0,2,1,0,1,0,,5
19931105CHICHH,,CHI,CHH,CHI,stacey_king,,5:00,0,0,0,0,0,0,,0,1,1,0,2,0,2,0,,0
19931105CHICHH,,CHI,CHH,CHI,total,,265,50,90,2,6,22,35,,12,31,43,27,28,6,16,4,,124
19931105CHICHH,,CHI,CHH,CHH,alonzo_mourning,,43:00,7,15,0,0,4,5,,3,7,10,1,5,1,2,1,,18
19931105CHICHH,,CHI,CHH,CHH,muggsy_bogues,,41:00,3,9,0,1,1,2,,2,3,5,11,2,1,1,0,,7
19931105CHICHH,,CHI,CHH,CHH,larry_johnson,,38:00,8,17,0,0,0,0,,1,9,10,4,4,2,2,0,,16
19931105CHICHH,,CHI,CHH,CHH,hersey_hawkins,,31:00,7,12,2,4,2,3,,1,4,5,3,6,2,2,1,,18
19931105CHICHH,,CHI,CHH,CHH,johnny_newman,,30:00,10,17,1,1,6,7,,0,2,2,4,6,1,1,0,,27
19931105CHICHH,,CHI,CHH,CHH,dell_curry,,31:00,5,14,2,6,4,4,,2,4,6,2,2,0,1,0,,16
19931105CHICHH,,CHI,CHH,CHH,kenny_gattison,,22:00,4,6,0,0,2,3,,1,1,2,3,3,0,1,2,,10
19931105CHICHH,,CHI,CHH,CHH,eddie_johnson,,16:00,4,6,0,0,1,2,,0,3,3,1,1,0,0,0,,9
19931105CHICHH,,CHI,CHH,CHH,tony_bennett,,12:00,1,3,0,1,0,0,,0,1,1,2,1,0,3,0,,2
19931105CHICHH,,CHI,CHH,CHH,leron_ellis,,1:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19931105CHICHH,,CHI,CHH,CHH,total,,265,49,99,5,13,20,26,,10,34,44,31,30,7,13,4,,123
19931105MILCLE,,MIL,CLE,MIL,ken_norman,,40:00,10,18,2,2,2,2,,5,5,10,3,2,0,3,0,,24
19931105MILCLE,,MIL,CLE,MIL,anthony_avent,,39:00,4,10,0,0,0,0,,5,9,14,2,2,1,1,1,,8
19931105MILCLE,,MIL,CLE,MIL,todd_day,,34:00,2,12,1,5,3,3,,2,0,2,4,4,2,1,3,,8
19931105MILCLE,,MIL,CLE,MIL,eric_murdock,,32:00,6,14,0,0,4,4,,2,2,4,8,4,4,4,0,,16
