gameid,away,home
20071127ATLCHI,ATL,CHI
20071127BOSCLE,BOS,CLE
20071127INDDEN,IND,DEN
20071127SEALAL,SEA,LAL
20071127CHAMIA,CHA,MIA
20071127PHIMIL,PHI,MIL
20071127MEMNJN,MEM,NJN
20071128MILATL,MIL,ATL
20071128MINDAL,MIN,DAL
20071128CLEDET,CLE,DET
20071128UTAPHI,UTA,PHI
20071128HOUPHO,HOU,PHO
20071128INDPOR,IND,POR
20071128GSWSAC,GSW,SAC
20071128WASSAS,WAS,SAS
20071128ORLSEA,ORL,SEA
20071128MEMTOR,MEM,TOR
20071129NYKBOS,NYK,BOS
20071129HOUGSW,HOU,GSW
20071129DENLAL,DEN,LAL
20071130NOHATL,NOH,ATL
20071130PORDAL,POR,DAL
20071130LACDEN,LAC,DEN
20071130BOSMIA,BOS,MIA
20071130SASMIN,SAS,MIN
20071130MILNYK,MIL,NYK
20071130WASPHI,WAS,PHI
20071130ORLPHO,ORL,PHO
20071130INDSEA,IND,SEA
20071130CLETOR,CLE,TOR
20071130LALUTA,LAL,UTA
20071201CHACHI,CHA,CHI
20071201MINMEM,MIN,MEM
20071201DETMIL,DET,MIL
20071201PHINJN,PHI,NJN
20071201DALNOH,DAL,NOH
20071201HOUSAC,HOU,SAC
20071201TORWAS,TOR,WAS
20071202CLEBOS,CLE,BOS
20071202MIADEN,MIA,DEN
20071202NJNDET,NJN,DET
20071202INDLAC,IND,LAC
20071202ORLLAL,ORL,LAL
20071202PHONYK,PHO,NYK
20071202PORSAS,POR,SAS
20071202GSWSEA,GSW,SEA
20071203DALCHI,DAL,CHI
20071203ORLGSW,ORL,GSW
20071203PORMEM,POR,MEM
20071203ATLPHI,ATL,PHI
20071203CHATOR,CHA,TOR
20071203MIAUTA,MIA,UTA
20071204DETATL,DET,ATL
20071204NJNCLE,NJN,CLE
20071204PHOIND,PHO,IND
20071204MILLAC,MIL,LAC
20071204LALMIN,LAL,MIN
20071204UTASAC,UTA,SAC
20071205CHICHA,CHI,CHA
20071205LALDEN,LAL,DEN
20071205MILGSW,MIL,GSW
20071205MEMHOU,MEM,HOU
20071205NYKNJN,NYK,NJN
20071205DETNOH,DET,NOH
20071205BOSPHI,BOS,PHI
20071205DALSAS,DAL,SAS
20071205LACSEA,LAC,SEA
20071205PHOTOR,PHO,TOR
20071205CLEWAS,CLE,WAS
20071206MINATL,MIN,ATL
20071206DENDAL,DEN,DAL
20071206MIAPOR,MIA,POR
20071207TORBOS,TOR,BOS
20071207CHIDET,CHI,DET
20071207MIAGSW,MIA,GSW
20071207HOUNJN,HOU,NJN
20071207MEMNOH,MEM,NOH
20071207INDORL,IND,ORL
20071207NYKPHI,NYK,PHI
20071207LACSAC,LAC,SAC
20071207UTASAS,UTA,SAS
20071207MILSEA,MIL,SEA
20071207PHOWAS,PHO,WAS
20071208MEMATL,MEM,ATL
20071208CLECHA,CLE,CHA
20071208BOSCHI,BOS,CHI
20071208UTADAL,UTA,DAL
20071208SACDEN,SAC,DEN
20071208PHOMIN,PHO,MIN
20071208PHINYK,PHI,NYK
20071209CHADET,CHA,DET
20071209MIALAC,MIA,LAC
20071209GSWLAL,GSW,LAL
20071209SEANOH,SEA,NOH
20071209MILPOR,MIL,POR
20071209HOUTOR,HOU,TOR
20071209NJNWAS,NJN,WAS
20071210DALNYK,DAL,NYK
20071210ATLORL,ATL,ORL
20071210HOUPHI,HOU,PHI
20071210MIAPHO,MIA,PHO
20071210MILSAC,MIL,SAC
20071211TORATL,TOR,ATL
20071211SEACHI,SEA,CHI
20071211INDCLE,IND,CLE
20071211SASGSW,SAS,GSW
20071211DETMEM,DET,MEM
20071211LACNJN,LAC,NJN
20071211PORUTA,POR,UTA
20071211MINWAS,MIN,WAS
20071212SACBOS,SAC,BOS
20071212LACCHA,LAC,CHA
20071212NOHDEN,NOH,DEN
20071212DETHOU,DET,HOU
20071212CHIIND,CHI,IND
20071212ORLMIL,ORL,MIL
20071212SEANYK,SEA,NYK
20071212MINPHI,MIN,PHI
20071212UTAPHO,UTA,PHO
20071212GSWPOR,GSW,POR
20071212DALTOR,DAL,TOR
20071213SASLAL,SAS,LAL
20071213WASMIA,WAS,MIA
20071214MILBOS,MIL,BOS
20071214ORLCHA,ORL,CHA
20071214NYKCHI,NYK,CHI
20071214NOHDAL,NOH,DAL
20071214ATLDET,ATL,DET
20071214LALGSW,LAL,GSW
20071214TORIND,TOR,IND
20071214LACMEM,LAC,MEM
20071214SEAMIN,SEA,MIN
20071214CLENJN,CLE,NJN
20071214SACPHI,SAC,PHI
20071214UTAPOR,UTA,POR
20071215CHAATL,CHA,ATL
20071215PHICLE,PHI,CLE
20071215DALHOU,DAL,HOU
20071215INDMIA,IND,MIA
20071215MINMIL,MIN,MIL
20071215PHONOH,PHO,NOH
20071215NJNNYK,NJN,NYK
20071215MEMORL,MEM,ORL
20071215DENSAS,DEN,SAS
20071215SEAUTA,SEA,UTA
20071215SACWAS,SAC,WAS
20071216PORDEN,POR,DEN
20071216GSWDET,GSW,DET
20071216LACLAL,LAC,LAL
20071216BOSTOR,BOS,TOR
20071217UTAATL,UTA,ATL
20071217MILCLE,MIL,CLE
20071217ORLDAL,ORL,DAL
20071217GSWMEM,GSW,MEM
20071217MINMIA,MIN,MIA
20071217INDNYK,IND,NYK
20071217NOHPOR,NOH,POR
20071217PHOSAS,PHO,SAS
20071218LALCHI,LAL,CHI
20071218TORLAC,TOR,LAC
20071218SACNJN,SAC,NJN
20071219MIAATL,MIA,ATL
20071219DETBOS,DET,BOS
20071219UTACHA,UTA,CHA
20071219PHODAL,PHO,DAL
20071219ORLHOU,ORL,HOU
20071219PHIIND,PHI,IND
20071219SASMEM,SAS,MEM
20071219SACMIL,SAC,MIL
20071219GSWMIN,GSW,MIN
20071219CLENYK,CLE,NYK
20071219TORPOR,TOR,POR
20071219NOHSEA,NOH,SEA
20071219CHIWAS,CHI,WAS
20071220LALCLE,LAL,CLE
20071220HOUDEN,HOU,DEN
20071220NJNMIA,NJN,MIA
20071221CHIBOS,CHI,BOS
20071221NYKCHA,NYK,CHA
20071221LACDAL,LAC,DAL
20071221MEMDET,MEM,DET
20071221INDMIN,IND,MIN
20071221UTAORL,UTA,ORL
20071221LALPHI,LAL,PHI
20071221DENPOR,DEN,POR
20071221TORSEA,TOR,SEA
20071221ATLWAS,ATL,WAS
20071222HOUCHI,HOU,CHI
20071222WASIND,WAS,IND
20071222PHIMEM,PHI,MEM
20071222UTAMIA,UTA,MIA
20071222CHAMIL,CHA,MIL
20071222GSWNJN,GSW,NJN
20071222MINNOH,MIN,NOH
20071222TORPHO,TOR,PHO
20071222LACSAS,LAC,SAS
20071223ORLBOS,ORL,BOS
20071223GSWCLE,GSW,CLE
20071223HOUDET,HOU,DET
20071223LALNYK,LAL,NYK
20071223DENSAC,DEN,SAC
20071225MIACLE,MIA,CLE
20071225PHOLAL,PHO,LAL
20071225SEAPOR,SEA,POR
20071226INDATL,IND,ATL
20071226WASCHA,WAS,CHA
20071226MILDEN,MIL,DEN
20071226MINGSW,MIN,GSW
20071226NOHMEM,NOH,MEM
20071226DETNJN,DET,NJN
20071226NYKORL,NYK,ORL
20071226MIAPHI,MIA,PHI
20071226BOSSAC,BOS,SAC
20071226CHISAS,CHI,SAS
20071226DALUTA,DAL,UTA
20071227CLEDAL,CLE,DAL
20071227PHOLAC,PHO,LAC
20071227BOSSEA,BOS,SEA
20071228NOHCHA,NOH,CHA
20071228MILCHI,MIL,CHI
20071228INDDET,IND,DET
20071228DENGSW,DEN,GSW
20071228UTALAL,UTA,LAL
20071228HOUMEM,HOU,MEM
20071228ORLMIA,ORL,MIA
20071228WASNJN,WAS,NJN
20071228LACPHO,LAC,PHO
20071228MINPOR,MIN,POR
20071228PHISAC,PHI,SAC
20071228TORSAS,TOR,SAS
20071229ATLDAL,ATL,DAL
20071229TORHOU,TOR,HOU
20071229DETIND,DET,IND
20071229NJNMIL,NJN,MIL
20071229CLENOH,CLE,NOH
20071229CHAORL,CHA,ORL
20071229MINSEA,MIN,SEA
20071229BOSUTA,BOS,UTA
20071229MIAWAS,MIA,WAS
20071230GSWDEN,GSW,DEN
20071230BOSLAL,BOS,LAL
20071230CHINYK,CHI,NYK
20071230PHIPOR,PHI,POR
20071230PHOSAC,PHO,SAC
20071230MEMSAS,MEM,SAS
20071231INDCHA,IND,CHA
20071231ORLCHI,ORL,CHI
20071231MILDET,MIL,DET
20071231GSWHOU,GSW,HOU
20071231MINLAC,MIN,LAC
20071231TORNOH,TOR,NOH
20071231PHISEA,PHI,SEA
20071231PORUTA,POR,UTA
20080102HOUBOS,HOU,BOS
20080102CHICHA,CHI,CHA
20080102ATLCLE,ATL,CLE
20080102GSWDAL,GSW,DAL
20080102MEMIND,MEM,IND
20080102NOHLAC,NOH,LAC
20080102MILMIA,MIL,MIA
20080102PORMIN,POR,MIN
20080102SACNYK,SAC,NYK
20080102NJNORL,NJN,ORL
20080102PHIUTA,PHI,UTA
20080102DETWAS,DET,WAS
20080103PORCHI,POR,CHI
20080103SASDEN,SAS,DEN
20080103SEAPHO,SEA,PHO
20080104MEMBOS,MEM,BOS
20080104SACCLE,SAC,CLE
20080104MIADAL,MIA,DAL
20080104NOHGSW,NOH,GSW
20080104ATLIND,ATL,IND
20080104PHILAL,PHI,LAL
20080104WASMIL,WAS,MIL
20080104DENMIN,DEN,MIN
20080104CHANJN,CHA,NJN
20080104HOUORL,HOU,ORL
20080104NYKSAS,NYK,SAS
20080104DETTOR,DET,TOR
20080105NJNATL,NJN,ATL
20080105SACCHI,SAC,CHI
20080105BOSDET,BOS,DET
20080105NYKHOU,NYK,HOU
20080105NOHPHO,NOH,PHO
20080105UTAPOR,UTA,POR
20080106MILCHA,MIL,CHA
20080106PHIDEN,PHI,DEN
20080106SASLAC,SAS,LAC
20080106INDLAL,IND,LAL
20080106MIAMEM,MIA,MEM
20080106DALMIN,DAL,MIN
20080106CLETOR,CLE,TOR
20080106SEAWAS,SEA,WAS
20080107SASGSW,SAS,GSW
20080107DENPHO,DEN,PHO
20080108NJNCHA,NJN,CHA
20080108NYKCHI,NYK,CHI
20080108SEACLE,SEA,CLE
20080108LALMEM,LAL,MEM
20080108MIAMIN,MIA,MIN
20080108MILPHI,MIL,PHI
20080108ORLSAC,ORL,SAC
20080108INDUTA,IND,UTA
20080108HOUWAS,HOU,WAS
20080109CLEATL,CLE,ATL
20080109CHABOS,CHA,BOS
20080109DETDAL,DET,DAL
20080109ORLLAC,ORL,LAC
20080109MIAMIL,MIA,MIL
20080109SEANJN,SEA,NJN
20080109LALNOH,LAL,NOH
20080109HOUNYK,HOU,NYK
20080109INDPHO,IND,PHO
20080109GSWPOR,GSW,POR
20080109PHITOR,PHI,TOR
20080110MEMSAC,MEM,SAC
20080110DETSAS,DET,SAS
20080110PHOUTA,PHO,UTA
20080111WASATL,WAS,ATL
20080111CHACLE,CHA,CLE
20080111ORLDEN,ORL,DEN
20080111MEMGSW,MEM,GSW
20080111MINHOU,MIN,HOU
20080111MILLAL,MIL,LAL
20080111BOSNJN,BOS,NJN
20080111MIANOH,MIA,NOH
20080111TORNYK,TOR,NYK
20080111CHIPHI,CHI,PHI
20080111DALSEA,DAL,SEA
20080112DETCHA,DET,CHA
20080112DALLAC,DAL,LAC
20080112MILPHO,MIL,PHO
20080112INDSAC,IND,SAC
20080112MINSAS,MIN,SAS
20080112ORLUTA,ORL,UTA
20080112BOSWAS,BOS,WAS
20080113CHIATL,CHI,ATL
20080113INDGSW,IND,GSW
20080113NOHHOU,NOH,HOU
20080113MEMLAL,MEM,LAL
20080113DETNYK,DET,NYK
20080113PORTOR,POR,TOR
20080114WASBOS,WAS,BOS
20080114DENCHA,DEN,CHA
20080114PORNJN,POR,NJN
20080114DALSAC,DAL,SAC
20080114PHISAS,PHI,SAS
20080114LALSEA,LAL,SEA
20080114MILUTA,MIL,UTA
20080115DENATL,DEN,ATL
20080115TORDET,TOR,DET
20080115PHIHOU,PHI,HOU
20080115PHOLAC,PHO,LAC
20080115CLEMEM,CLE,MEM
20080115GSWMIN,GSW,MIN
20080115WASNYK,WAS,NYK
20080115CHIORL,CHI,ORL
20080116PORBOS,POR,BOS
20080116ORLCHA,ORL,CHA
20080116GSWIND,GSW,IND
20080116CHIMIA,CHI,MIA
20080116ATLMIL,ATL,MIL
20080116NYKNJN,NYK,NJN
20080116SEANOH,SEA,NOH
20080116SACTOR,SAC,TOR
20080117UTADEN,UTA,DEN
20080117PHOLAL,PHO,LAL
20080117CLESAS,CLE,SAS
20080118PHIBOS,PHI,BOS
20080118GSWCHI,GSW,CHI
20080118SACDET,SAC,DET
20080118SEAMEM,SEA,MEM
20080118PORMIA,POR,MIA
20080118CHANOH,CHA,NOH
20080118MINPHO,MIN,PHO
20080118ATLTOR,ATL,TOR
20080118LACUTA,LAC,UTA
20080118NYKWAS,NYK,WAS
20080119MEMCHA,MEM,CHA
20080119DETCHI,DET,CHI
20080119SEADAL,SEA,DAL
20080119MINDEN,MIN,DEN
20080119SASHOU,SAS,HOU
20080119SACIND,SAC,IND
20080119NJNLAC,NJN,LAC
20080119NYKMIA,NYK,MIA
20080119GSWMIL,GSW,MIL
20080119PORORL,POR,ORL
20080119TORPHI,TOR,PHI
20080120NJNPHO,NJN,PHO
20080121PORATL,POR,ATL
20080121SASCHA,SAS,CHA
20080121MINGSW,MIN,GSW
20080121SEAHOU,SEA,HOU
20080121UTALAC,UTA,LAC
20080121DENLAL,DEN,LAL
20080121CHIMEM,CHI,MEM
20080121CLEMIA,CLE,MIA
20080121MILNOH,MIL,NOH
20080121BOSNYK,BOS,NYK
20080121DETORL,DET,ORL
20080121INDPHI,IND,PHI
20080121DALWAS,DAL,WAS
20080122PHOMIL,PHO,MIL
20080122NJNSAC,NJN,SAC
20080123TORBOS,TOR,BOS
20080123DALCHA,DAL,CHA
20080123INDCHI,IND,CHI
20080123WASCLE,WAS,CLE
20080123ATLDEN,ATL,DEN
20080123SACLAC,SAC,LAC
20080123ORLMEM,ORL,MEM
20080123PHOMIN,PHO,MIN
20080123PORNOH,POR,NOH
20080123DETPHI,DET,PHI
20080123LALSAS,LAL,SAS
20080123HOUSEA,HOU,SEA
20080124NJNGSW,NJN,GSW
20080124SASMIA,SAS,MIA
20080124INDMIL,IND,MIL
20080125MINBOS,MIN,BOS
20080125CHACHI,CHA,CHI
20080125PHOCLE,PHO,CLE
20080125LALDAL,LAL,DAL
20080125NJNDEN,NJN,DEN
20080125ORLDET,ORL,DET
20080125LACNOH,LAC,NOH
20080125PHINYK,PHI,NYK
20080125HOUPOR,HOU,POR
20080125ATLSEA,ATL,SEA
20080125MILTOR,MIL,TOR
20080125SACUTA,SAC,UTA
20080125MEMWAS,MEM,WAS
20080126PHICHA,PHI,CHA
20080126LACMEM,LAC,MEM
20080126INDMIA,IND,MIA
20080126NOHSAS,NOH,SAS
20080127PHOCHI,PHO,CHI
20080127DENDAL,DEN,DAL
20080127NYKGSW,NYK,GSW
20080127UTAHOU,UTA,HOU
20080127CLELAL,CLE,LAL
20080127WASMIL,WAS,MIL
20080127NJNMIN,NJN,MIN
20080127BOSORL,BOS,ORL
20080127ATLPOR,ATL,POR
20080127SACSEA,SAC,SEA
20080128CHALAC,CHA,LAC
20080128DALMEM,DAL,MEM
20080128DENNOH,DEN,NOH
20080128SASUTA,SAS,UTA
20080129MINCHI,MIN,CHI
20080129GSWHOU,GSW,HOU
20080129DETIND,DET,IND
20080129NYKLAL,NYK,LAL
20080129BOSMIA,BOS,MIA
20080129MILNJN,MIL,NJN
20080129ATLPHO,ATL,PHO
20080129SASSEA,SAS,SEA
20080129TORWAS,TOR,WAS
20080130ATLLAC,ATL,LAC
20080130DENMEM,DEN,MEM
20080130CHIMIN,CHI,MIN
20080130GSWNOH,GSW,NOH
20080130MIAORL,MIA,ORL
20080130MILPHI,MIL,PHI
20080130CLEPOR,CLE,POR
20080130CHASAC,CHA,SAC
20080130WASTOR,WAS,TOR
20080130NYKUTA,NYK,UTA
20080131DALBOS,DAL,BOS
20080131LALDET,LAL,DET
20080131SASPHO,SAS,PHO
20080131CLESEA,CLE,SEA
20080201CHAGSW,CHA,GSW
20080201HOUIND,HOU,IND
20080201NJNMIA,NJN,MIA
20080201LACMIN,LAC,MIN
20080201ORLPHI,ORL,PHI
20080201NYKPOR,NYK,POR
20080201NOHSAC,NOH,SAC
20080201LALTOR,LAL,TOR
20080201UTAWAS,UTA,WAS
20080202NJNATL,NJN,ATL
20080202LACCLE,LAC,CLE
20080202CHADEN,CHA,DEN
20080202ORLIND,ORL,IND
20080202UTAMEM,UTA,MEM
20080202HOUMIL,HOU,MIL
20080202CHISAC,CHI,SAC
20080202NYKSEA,NYK,SEA
20080203DALDET,DAL,DET
20080203LALWAS,LAL,WAS
20080204PHIATL,PHI,ATL
20080204TORMIA,TOR,MIA
20080204HOUMIN,HOU,MIN
20080204LACNYK,LAC,NYK
20080204DALORL,DAL,ORL
20080204CHAPHO,CHA,PHO
20080204DENPOR,DEN,POR
20080204CHISEA,CHI,SEA
20080204NOHUTA,NOH,UTA
20080205BOSCLE,BOS,CLE
20080205SASIND,SAS,IND
20080205MILMEM,MIL,MEM
20080205LALNJN,LAL,NJN
20080205WASPHI,WAS,PHI
20080206LALATL,LAL,ATL
20080206LACBOS,LAC,BOS
20080206MILDAL,MIL,DAL
20080206UTADEN,UTA,DEN
20080206MIADET,MIA,DET
20080206INDNYK,IND,NYK
20080206NJNORL,NJN,ORL
20080206NOHPHO,NOH,PHO
20080206CHIPOR,CHI,POR
20080206SEASAC,SEA,SAC
20080206SASWAS,SAS,WAS
20080207CHIGSW,CHI,GSW
20080207CLEHOU,CLE,HOU
20080207MIAPHI,MIA,PHI
20080208CLEATL,CLE,ATL
20080208NJNCHA,NJN,CHA
20080208MEMDAL,MEM,DAL
20080208WASDEN,WAS,DEN
20080208PORDET,POR,DET
20080208BOSMIN,BOS,MIN
20080208SASNYK,SAS,NYK
20080208LALORL,LAL,ORL
20080208SEAPHO,SEA,PHO
20080208UTASAC,UTA,SAC
20080208LACTOR,LAC,TOR
20080209SACGSW,SAC,GSW
20080209ATLHOU,ATL,HOU
20080209PORIND,POR,IND
20080209NYKMIL,NYK,MIL
20080209MEMNOH,MEM,NOH
20080209LACPHI,LAC,PHI
20080209CHIUTA,CHI,UTA
20080210SASBOS,SAS,BOS
20080210DENCLE,DEN,CLE
20080210CHADET,CHA,DET
20080210LALMIA,LAL,MIA
20080210TORMIN,TOR,MIN
20080210DALNJN,DAL,NJN
20080210WASPHO,WAS,PHO
20080211LALCHA,LAL,CHA
20080211WASGSW,WAS,GSW
20080211PORHOU,POR,HOU
20080211LACMIL,LAC,MIL
20080211CLEORL,CLE,ORL
20080211DALPHI,DAL,PHI
20080211SASTOR,SAS,TOR
20080212DETATL,DET,ATL
20080212NOHCHI,NOH,CHI
20080212BOSIND,BOS,IND
20080212SACMEM,SAC,MEM
20080212DENMIA,DEN,MIA
20080212MINNJN,MIN,NJN
20080213NYKBOS,NYK,BOS
20080213ATLCHA,ATL,CHA
20080213SASCLE,SAS,CLE
20080213PORDAL,POR,DAL
20080213INDDET,IND,DET
20080213PHOGSW,PHO,GSW
20080213SACHOU,SAC,HOU
20080213WASLAC,WAS,LAC
20080213NOHMIL,NOH,MIL
20080213LALMIN,LAL,MIN
20080213DENORL,DEN,ORL
20080213MEMPHI,MEM,PHI
20080213UTASEA,UTA,SEA
20080213NJNTOR,NJN,TOR
20080214MIACHI,MIA,CHI
20080214DALPHO,DAL,PHO
20080219HOUCLE,HOU,CLE
20080219BOSDEN,BOS,DEN
20080219ORLDET,ORL,DET
20080219ATLLAL,ATL,LAL
20080219PHIMIN,PHI,MIN
20080219SACPOR,SAC,POR
20080219CHASAS,CHA,SAS
20080219MEMSEA,MEM,SEA
20080219GSWUTA,GSW,UTA
20080219NYKWAS,NYK,WAS
20080220BOSGSW,BOS,GSW
20080220CLEIND,CLE,IND
20080220MEMLAC,MEM,LAC
20080220DETMIL,DET,MIL
20080220CHINJN,CHI,NJN
20080220DALNOH,DAL,NOH
20080220NYKPHI,NYK,PHI
20080220LALPHO,LAL,PHO
20080220ATLSAC,ATL,SAC
20080220ORLTOR,ORL,TOR
20080221MIAHOU,MIA,HOU
20080221SASMIN,SAS,MIN
20080221SEAPOR,SEA,POR
20080222SACCHA,SAC,CHA
20080222DENCHI,DEN,CHI
20080222WASCLE,WAS,CLE
20080222MILDET,MIL,DET
20080222ATLGSW,ATL,GSW
20080222NJNIND,NJN,IND
20080222UTALAC,UTA,LAC
20080222DALMEM,DAL,MEM
20080222HOUNOH,HOU,NOH
20080222TORNYK,TOR,NYK
20080222PHIORL,PHI,ORL
20080222BOSPHO,BOS,PHO
20080222PORSEA,POR,SEA
20080223LALLAC,LAL,LAC
20080223PHIMIA,PHI,MIA
