gameid,away,home
20021029SASLAL,SAS,LAL
20021029PHIORL,PHI,ORL
20021029CLESAC,CLE,SAC
20021030CHIBOS,CHI,BOS
20021030NYKDET,NYK,DET
20021030SASGSW,SAS,GSW
20021030HOUIND,HOU,IND
20021030CLELAC,CLE,LAC
20021030DALMEM,DAL,MEM
20021030ORLMIA,ORL,MIA
20021030DENMIN,DEN,MIN
20021030ATLNJN,ATL,NJN
20021030UTANOH,UTA,NOH
20021030MILPHI,MIL,PHI
20021030LALPOR,LAL,POR
20021030PHOSEA,PHO,SEA
20021030WASTOR,WAS,TOR
20021031UTAATL,UTA,ATL
20021031PORSAC,POR,SAC
20021031BOSWAS,BOS,WAS
20021101NOHCHI,NOH,CHI
20021101HOUDEN,HOU,DEN
20021101MEMDET,MEM,DET
20021101SEAGSW,SEA,GSW
20021101LALLAC,LAL,LAC
20021101ORLMIN,ORL,MIN
20021101INDNJN,IND,NJN
20021101NYKPHI,NYK,PHI
20021101CLEPHO,CLE,PHO
20021101TORSAS,TOR,SAS
20021102CHIATL,CHI,ATL
20021102PHODAL,PHO,DAL
20021102TORHOU,TOR,HOU
20021102MININD,MIN,IND
20021102SACMEM,SAC,MEM
20021102ORLMIL,ORL,MIL
20021102MIANOH,MIA,NOH
20021102BOSNYK,BOS,NYK
20021102DENPOR,DEN,POR
20021102GSWUTA,GSW,UTA
20021102NJNWAS,NJN,WAS
20021103DETLAC,DET,LAC
20021103PORLAL,POR,LAL
20021103SACMIA,SAC,MIA
20021103UTASEA,UTA,SEA
20021104GSWDAL,GSW,DAL
20021104SASMEM,SAS,MEM
20021104MINNJN,MIN,NJN
20021104MILNYK,MIL,NYK
20021104DETPHO,DET,PHO
20021104CHITOR,CHI,TOR
20021105LALCLE,LAL,CLE
20021105ATLDEN,ATL,DEN
20021105SEAHOU,SEA,HOU
20021105INDMIA,IND,MIA
20021105WASMIN,WAS,MIN
20021105SACORL,SAC,ORL
20021105GSWSAS,GSW,SAS
20021106BOSCHI,BOS,CHI
20021106NJNMIL,NJN,MIL
20021106SEANOH,SEA,NOH
20021106SACNYK,SAC,NYK
20021106LACPHI,LAC,PHI
20021106ATLPHO,ATL,PHO
20021106MEMPOR,MEM,POR
20021106DALTOR,DAL,TOR
20021106DETUTA,DET,UTA
20021106CLEWAS,CLE,WAS
20021107LALBOS,LAL,BOS
20021107DETDEN,DET,DEN
20021107MILMIN,MIL,MIN
20021108DALCHI,DAL,CHI
20021108NYKIND,NYK,IND
20021108LACNJN,LAC,NJN
20021108GSWNOH,GSW,NOH
20021108SEAORL,SEA,ORL
20021108CLEPHI,CLE,PHI
20021108PORPHO,POR,PHO
20021108MEMSAC,MEM,SAC
20021108ATLUTA,ATL,UTA
20021108LALWAS,LAL,WAS
20021109NJNCHI,NJN,CHI
20021109WASCLE,WAS,CLE
20021109DETDAL,DET,DAL
20021109MEMDEN,MEM,DEN
20021109GSWHOU,GSW,HOU
20021109TORIND,TOR,IND
20021109SEAMIA,SEA,MIA
20021109PHIMIL,PHI,MIL
20021109BOSMIN,BOS,MIN
20021109PORSAS,POR,SAS
20021110NOHNYK,NOH,NYK
20021110LACORL,LAC,ORL
20021110ATLSAC,ATL,SAC
20021111UTABOS,UTA,BOS
20021111PORDAL,POR,DAL
20021111GSWMEM,GSW,MEM
20021111MINSAS,MIN,SAS
20021112NOHDET,NOH,DET
20021112PORHOU,POR,HOU
20021112CLEIND,CLE,IND
20021112ATLLAL,ATL,LAL
20021112LACMIA,LAC,MIA
20021112UTANYK,UTA,NYK
20021112TORORL,TOR,ORL
20021112SEAWAS,SEA,WAS
20021113PHIBOS,PHI,BOS
20021113DALCLE,DAL,CLE
20021113PHODEN,PHO,DEN
20021113SACGSW,SAC,GSW
20021113CHIMIL,CHI,MIL
20021113SASNJN,SAS,NJN
20021113MINNOH,MIN,NOH
20021114ORLLAC,ORL,LAC
20021114SASPHI,SAS,PHI
20021114UTAWAS,UTA,WAS
20021115DALBOS,DAL,BOS
20021115UTADET,UTA,DET
20021115MILIND,MIL,IND
20021115GSWLAL,GSW,LAL
20021115MINMEM,MIN,MEM
20021115NJNMIA,NJN,MIA
20021115CHINOH,CHI,NOH
20021115HOUPHO,HOU,PHO
20021115LACPOR,LAC,POR
20021115SACSEA,SAC,SEA
20021115DENTOR,DEN,TOR
20021116NOHATL,NOH,ATL
20021116MEMCHI,MEM,CHI
20021116SASCLE,SAS,CLE
20021116DENDET,DEN,DET
20021116ORLGSW,ORL,GSW
20021116BOSMIL,BOS,MIL
20021116INDMIN,IND,MIN
20021116DALNJN,DAL,NJN
20021116PHINYK,PHI,NYK
20021116MIAWAS,MIA,WAS
20021117SEALAC,SEA,LAC
20021117HOULAL,HOU,LAL
20021117WASPHI,WAS,PHI
20021117ORLSAC,ORL,SAC
