gameid,away,home
20141212ORLATL,ORL,ATL
20141212NYKBOS,NYK,BOS
20141212PHIBKN,PHI,BKN
20141212PORCHI,POR,CHI
20141212CHAMEM,CHA,MEM
20141212OKCMIN,OKC,MIN
20141212CLENOP,CLE,NOP
20141212DETPHX,DET,PHX
20141212LALSAS,LAL,SAS
20141212INDTOR,IND,TOR
20141212MIAUTA,MIA,UTA
20141212LACWAS,LAC,WAS
20141213BKNCHA,BKN,CHA
20141213GSWDAL,GSW,DAL
20141213DENHOU,DEN,HOU
20141213PORIND,POR,IND
20141213LACMIL,LAC,MIL
20141213ATLORL,ATL,ORL
20141213MEMPHI,MEM,PHI
20141213DETSAC,DET,SAC
20141214SASDEN,SAS,DEN
20141214CHIMIA,CHI,MIA
20141214LALMIN,LAL,MIN
20141214GSWNOP,GSW,NOP
20141214TORNYK,TOR,NYK
20141214PHXOKC,PHX,OKC
20141214UTAWAS,UTA,WAS
20141215CHIATL,CHI,ATL
20141215CHACLE,CHA,CLE
20141215LALIND,LAL,IND
20141215DETLAC,DET,LAC
20141215BOSPHI,BOS,PHI
20141215MILPHX,MIL,PHX
20141215SASPOR,SAS,POR
20141215ORLTOR,ORL,TOR
20141216MIABKN,MIA,BKN
20141216GSWMEM,GSW,MEM
20141216UTANOP,UTA,NOP
20141216DALNYK,DAL,NYK
20141216OKCSAC,OKC,SAC
20141216MINWAS,MIN,WAS
20141217ORLBOS,ORL,BOS
20141217PHXCHA,PHX,CHA
20141217ATLCLE,ATL,CLE
20141217HOUDEN,HOU,DEN
20141217DALDET,DAL,DET
20141217INDLAC,IND,LAC
20141217UTAMIA,UTA,MIA
20141217MILPOR,MIL,POR
20141217MEMSAS,MEM,SAS
20141217BKNTOR,BKN,TOR
20141218NYKCHI,NYK,CHI
20141218OKCGSW,OKC,GSW
20141218NOPHOU,NOP,HOU
20141218MILSAC,MIL,SAC
20141219MINBOS,MIN,BOS
20141219BKNCLE,BKN,CLE
20141219LACDEN,LAC,DEN
20141219TORDET,TOR,DET
20141219OKCLAL,OKC,LAL
20141219CHIMEM,CHI,MEM
20141219WASMIA,WAS,MIA
20141219UTAORL,UTA,ORL
20141219CHAPHI,CHA,PHI
20141219PORSAS,POR,SAS
20141220UTACHA,UTA,CHA
20141220SASDAL,SAS,DAL
20141220INDDEN,IND,DEN
20141220ATLHOU,ATL,HOU
20141220MILLAC,MIL,LAC
20141220PORNOP,POR,NOP
20141220PHXNYK,PHX,NYK
20141221DETBKN,DET,BKN
20141221MEMCLE,MEM,CLE
20141221BOSMIA,BOS,MIA
20141221INDMIN,IND,MIN
20141221NOPOKC,NOP,OKC
20141221PHIORL,PHI,ORL
20141221LALSAC,LAL,SAC
20141221NYKTOR,NYK,TOR
20141221PHXWAS,PHX,WAS
20141222TORCHI,TOR,CHI
20141222DENCHA,DEN,CHA
20141222ATLDAL,ATL,DAL
20141222SACGSW,SAC,GSW
20141222PORHOU,POR,HOU
20141222UTAMEM,UTA,MEM
20141222LACSAS,LAC,SAS
20141223LACATL,LAC,ATL
20141223DENBKN,DEN,BKN
20141223MINCLE,MIN,CLE
20141223NOPIND,NOP,IND
20141223GSWLAL,GSW,LAL
20141223PHIMIA,PHI,MIA
20141223CHAMIL,CHA,MIL
20141223POROKC,POR,OKC
20141223BOSORL,BOS,ORL
20141223DALPHX,DAL,PHX
20141223CHIWAS,CHI,WAS
20141225LALCHI,LAL,CHI
20141225GSWLAC,GSW,LAC
20141225CLEMIA,CLE,MIA
20141225WASNYK,WAS,NYK
20141225OKCSAS,OKC,SAS
20141226MILATL,MIL,ATL
20141226BKNBOS,BKN,BOS
20141226LALDAL,LAL,DAL
20141226MINDEN,MIN,DEN
20141226INDDET,IND,DET
20141226HOUMEM,HOU,MEM
20141226SASNOP,SAS,NOP
20141226CHAOKC,CHA,OKC
20141226CLEORL,CLE,ORL
20141226PHIPOR,PHI,POR
20141226PHXSAC,PHX,SAC
20141227INDBKN,IND,BKN
20141227NOPCHI,NOP,CHI
20141227ORLCHA,ORL,CHA
20141227MINGSW,MIN,GSW
20141227TORLAC,TOR,LAC
20141227MEMMIA,MEM,MIA
20141227ATLMIL,ATL,MIL
20141227NYKSAC,NYK,SAC
20141227PHIUTA,PHI,UTA
20141227BOSWAS,BOS,WAS
20141228DETCLE,DET,CLE
20141228OKCDAL,OKC,DAL
20141228TORDEN,TOR,DEN
20141228PHXLAL,PHX,LAL
20141228NYKPOR,NYK,POR
20141228HOUSAS,HOU,SAS
20141229SACBKN,SAC,BKN
20141229MILCHA,MIL,CHA
20141229WASHOU,WAS,HOU
20141229CHIIND,CHI,IND
20141229UTALAC,UTA,LAC
20141229ORLMIA,ORL,MIA
20141230CLEATL,CLE,ATL
20141230BKNCHI,BKN,CHI
20141230WASDAL,WAS,DAL
20141230LALDEN,LAL,DEN
20141230PHIGSW,PHI,GSW
20141230SASMEM,SAS,MEM
20141230PHXNOP,PHX,NOP
20141230DETORL,DET,ORL
20141230TORPOR,TOR,POR
20141230MINUTA,MIN,UTA
20141231SACBOS,SAC,BOS
20141231MILCLE,MIL,CLE
20141231CHAHOU,CHA,HOU
20141231MIAIND,MIA,IND
20141231NYKLAC,NYK,LAC
20141231PHXOKC,PHX,OKC
20141231NOPSAS,NOP,SAS
20150101DENCHI,DEN,CHI
20150101SACMIN,SAC,MIN
20150102DALBOS,DAL,BOS
20150102CLECHA,CLE,CHA
20150102TORGSW,TOR,GSW
20150102MEMLAL,MEM,LAL
20150102INDMIL,IND,MIL
20150102HOUNOP,HOU,NOP
20150102DETNYK,DET,NYK
20150102WASOKC,WAS,OKC
20150102BKNORL,BKN,ORL
20150102PHIPHX,PHI,PHX
20150102ATLUTA,ATL,UTA
20150103BOSCHI,BOS,CHI
20150103MEMDEN,MEM,DEN
20150103MIAHOU,MIA,HOU
20150103PHILAC,PHI,LAC
20150103UTAMIN,UTA,MIN
20150103CHAORL,CHA,ORL
20150103ATLPOR,ATL,POR
20150103WASSAS,WAS,SAS
20150104DALCLE,DAL,CLE
20150104SACDET,SAC,DET
20150104INDLAL,IND,LAL
20150104BKNMIA,BKN,MIA
20150104MILNYK,MIL,NYK
20150104TORPHX,TOR,PHX
20150105CHABOS,CHA,BOS
20150105DALBKN,DAL,BKN
20150105HOUCHI,HOU,CHI
20150105OKCGSW,OKC,GSW
20150105ATLLAC,ATL,LAC
20150105NYKMEM,NYK,MEM
20150105DENMIN,DEN,MIN
20150105WASNOP,WAS,NOP
20150105CLEPHI,CLE,PHI
20150105LALPOR,LAL,POR
20150105INDUTA,IND,UTA
20150106PHXMIL,PHX,MIL
20150106DETSAS,DET,SAS
20150107MEMATL,MEM,ATL
20150107BOSBKN,BOS,BKN
20150107UTACHI,UTA,CHI
20150107NOPCHA,NOP,CHA
20150107HOUCLE,HOU,CLE
20150107DETDAL,DET,DAL
20150107ORLDEN,ORL,DEN
20150107INDGSW,IND,GSW
20150107LALLAC,LAL,LAC
20150107PHXMIN,PHX,MIN
20150107MILPHI,MIL,PHI
20150107OKCSAC,OKC,SAC
20150107NYKWAS,NYK,WAS
20150108HOUNYK,HOU,NYK
20150108MIAPOR,MIA,POR
20150108CHATOR,CHA,TOR
20150109PHIBKN,PHI,BKN
20150109ATLDET,ATL,DET
20150109CLEGSW,CLE,GSW
20150109BOSIND,BOS,IND
20150109ORLLAL,ORL,LAL
20150109MINMIL,MIN,MIL
20150109MEMNOP,MEM,NOP
20150109UTAOKC,UTA,OKC
20150109DENSAC,DEN,SAC
20150109PHXSAS,PHX,SAS
20150109CHIWAS,CHI,WAS
20150110MILCHI,MIL,CHI
20150110BKNDET,BKN,DET
20150110UTAHOU,UTA,HOU
20150110DALLAC,DAL,LAC
20150110SASMIN,SAS,MIN
20150110CHANYK,CHA,NYK
20150110INDPHI,IND,PHI
20150110ORLPOR,ORL,POR
20150110BOSTOR,BOS,TOR
20150111WASATL,WAS,ATL
20150111MIALAC,MIA,LAC
20150111PORLAL,POR,LAL
20150111PHXMEM,PHX,MEM
20150111CLESAC,CLE,SAC
20150112NOPBOS,NOP,BOS
20150112HOUBKN,HOU,BKN
20150112ORLCHI,ORL,CHI
20150112DETTOR,DET,TOR
20150113MININD,MIN,IND
20150113MIALAL,MIA,LAL
20150113ATLPHI,ATL,PHI
20150113CLEPHX,CLE,PHX
20150113DALSAC,DAL,SAC
20150113GSWUTA,GSW,UTA
20150113SASWAS,SAS,WAS
20150114ATLBOS,ATL,BOS
20150114MEMBKN,MEM,BKN
20150114WASCHI,WAS,CHI
20150114SASCHA,SAS,CHA
20150114DALDEN,DAL,DEN
20150114NOPDET,NOP,DET
20150114MIAGSW,MIA,GSW
20150114HOUORL,HOU,ORL
20150114LACPOR,LAC,POR
20150114PHITOR,PHI,TOR
20150115OKCHOU,OKC,HOU
20150115CLELAL,CLE,LAL
20150115NYKMIL,NYK,MIL
20150116CHIBOS,CHI,BOS
20150116DENDAL,DEN,DAL
20150116DETIND,DET,IND
20150116CLELAC,CLE,LAC
20150116GSWOKC,GSW,OKC
20150116MEMORL,MEM,ORL
20150116NOPPHI,NOP,PHI
20150116MINPHX,MIN,PHX
20150116MIASAC,MIA,SAC
20150116PORSAS,POR,SAS
20150116ATLTOR,ATL,TOR
20150116LALUTA,LAL,UTA
20150116BKNWAS,BKN,WAS
20150117WASBKN,WAS,BKN
20150117ATLCHI,ATL,CHI
20150117INDCHA,IND,CHA
20150117MINDEN,MIN,DEN
20150117PHIDET,PHI,DET
20150117GSWHOU,GSW,HOU
20150117PORMEM,POR,MEM
20150117LACSAC,LAC,SAC
20150118OKCORL,OKC,ORL
20150118UTASAS,UTA,SAS
20150118NOPTOR,NOP,TOR
20150119DETATL,DET,ATL
20150119MINCHA,MIN,CHA
20150119CHICLE,CHI,CLE
20150119DENGSW,DEN,GSW
20150119INDHOU,IND,HOU
20150119BOSLAC,BOS,LAC
20150119DALMEM,DAL,MEM
20150119TORMIL,TOR,MIL
20150119NOPNYK,NOP,NYK
20150119LALPHX,LAL,PHX
20150119SACPOR,SAC,POR
20150119PHIWAS,PHI,WAS
20150120SASDEN,SAS,DEN
20150120OKCMIA,OKC,MIA
20150121INDATL,IND,ATL
20150121MIACHA,MIA,CHA
20150121UTACLE,UTA,CLE
20150121ORLDET,ORL,DET
20150121HOUGSW,HOU,GSW
20150121TORMEM,TOR,MEM
20150121DALMIN,DAL,MIN
20150121LALNOP,LAL,NOP
20150121NYKPHI,NYK,PHI
20150121PORPHX,POR,PHX
20150121BKNSAC,BKN,SAC
20150121OKCWAS,OKC,WAS
20150122SASCHI,SAS,CHI
20150122BKNLAC,BKN,LAC
20150122UTAMIL,UTA,MIL
20150122BOSPOR,BOS,POR
20150123OKCATL,OKC,ATL
20150123CHACLE,CHA,CLE
20150123CHIDAL,CHI,DAL
20150123BOSDEN,BOS,DEN
20150123SACGSW,SAC,GSW
20150123INDMIA,IND,MIA
20150123NOPMIN,NOP,MIN
20150123ORLNYK,ORL,NYK
20150123TORPHI,TOR,PHI
20150123HOUPHX,HOU,PHX
20150123LALSAS,LAL,SAS
20150124NYKCHA,NYK,CHA
20150124PHIMEM,PHI,MEM
20150124DETMIL,DET,MIL
20150124WASPOR,WAS,POR
20150124BKNUTA,BKN,UTA
20150125MINATL,MIN,ATL
20150125MIACHI,MIA,CHI
20150125OKCCLE,OKC,CLE
20150125WASDEN,WAS,DEN
20150125BOSGSW,BOS,GSW
20150125HOULAL,HOU,LAL
20150125DALNOP,DAL,NOP
20150125INDORL,IND,ORL
20150125LACPHX,LAC,PHX
20150125MILSAS,MIL,SAS
20150125DETTOR,DET,TOR
20150126DENLAC,DEN,LAC
20150126ORLMEM,ORL,MEM
20150126PHINOP,PHI,NOP
20150126MINOKC,MIN,OKC
20150126BOSUTA,BOS,UTA
20150127MEMDAL,MEM,DAL
