gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
19811103CLEDAL,19811103,CLE,DAL,CLE,34,27,31,33,,,,125
19811103CLEDAL,19811103,CLE,DAL,DAL,34,30,32,14,,,,110
19811103NYKHOU,19811103,NYK,HOU,NYK,19,28,22,29,,,,98
19811103NYKHOU,19811103,NYK,HOU,HOU,31,17,24,29,,,,101
19811103SASPHO,19811103,SAS,PHO,SAS,23,27,16,22,,,,88
19811103SASPHO,19811103,SAS,PHO,PHO,32,30,24,25,,,,111
19811103LALPOR,19811103,LAL,POR,LAL,32,16,22,30,,,,100
19811103LALPOR,19811103,LAL,POR,POR,26,25,27,24,,,,102
19811103PHIWSB,19811103,PHI,WSB,PHI,25,33,29,25,,,,112
19811103PHIWSB,19811103,PHI,WSB,WSB,18,20,32,29,,,,99
19811104CHIBOS,19811104,CHI,BOS,CHI,21,25,25,22,,,,93
19811104CHIBOS,19811104,CHI,BOS,BOS,27,26,34,28,,,,115
19811104HOUDEN,19811104,HOU,DEN,HOU,22,33,25,20,,,,100
19811104HOUDEN,19811104,HOU,DEN,DEN,28,25,29,30,,,,112
19811104PORGSW,19811104,POR,GSW,POR,21,27,26,35,,,,109
19811104PORGSW,19811104,POR,GSW,GSW,28,28,32,20,,,,108
19811104SDCKCK,19811104,SDC,KCK,SDC,34,34,28,32,,,,128
19811104SDCKCK,19811104,SDC,KCK,KCK,41,29,29,30,,,,129
19811104ATLNJN,19811104,ATL,NJN,ATL,23,26,27,19,,,,95
19811104ATLNJN,19811104,ATL,NJN,NJN,20,28,16,22,,,,86
19811104INDPHI,19811104,IND,PHI,IND,27,20,28,24,,,,99
19811104INDPHI,19811104,IND,PHI,PHI,32,26,23,26,,,,107
19811104CLESAS,19811104,CLE,SAS,CLE,29,29,25,19,,,,102
19811104CLESAS,19811104,CLE,SAS,SAS,34,31,35,28,,,,128
19811104LALSEA,19811104,LAL,SEA,LAL,20,32,27,27,,,,106
19811104LALSEA,19811104,LAL,SEA,SEA,34,25,25,19,,,,103
19811105NJNDET,19811105,NJN,DET,NJN,31,22,21,29,,,,103
19811105NJNDET,19811105,NJN,DET,DET,20,30,31,28,,,,109
19811105WSBMIL,19811105,WSB,MIL,WSB,30,14,20,26,,,,90
19811105WSBMIL,19811105,WSB,MIL,MIL,26,16,38,18,,,,98
19811105DALPHO,19811105,DAL,PHO,DAL,18,24,28,23,,,,93
19811105DALPHO,19811105,DAL,PHO,PHO,30,23,36,32,,,,121
19811105GSWUTA,19811105,GSW,UTA,GSW,29,27,24,21,,,,101
19811105GSWUTA,19811105,GSW,UTA,UTA,21,35,25,29,,,,110
19811106INDBOS,19811106,IND,BOS,IND,19,29,16,30,,,,94
19811106INDBOS,19811106,IND,BOS,BOS,31,21,35,24,,,,111
19811106SDCCHI,19811106,SDC,CHI,SDC,19,34,17,23,,,,93
19811106SDCCHI,19811106,SDC,CHI,CHI,37,22,21,34,,,,114
19811106NYKDAL,19811106,NYK,DAL,NYK,30,27,24,23,,,,104
19811106NYKDAL,19811106,NYK,DAL,DAL,27,25,23,20,,,,95
19811106HOUKCK,19811106,HOU,KCK,HOU,23,21,19,23,,,,86
19811106HOUKCK,19811106,HOU,KCK,KCK,26,26,25,13,,,,90
19811106PHOLAL,19811106,PHO,LAL,PHO,22,21,35,23,,,,101
19811106PHOLAL,19811106,PHO,LAL,LAL,29,16,28,26,,,,99
19811106ATLPHI,19811106,ATL,PHI,ATL,28,24,29,25,,,,106
19811106ATLPHI,19811106,ATL,PHI,PHI,28,24,20,27,,,,99
19811106UTAPOR,19811106,UTA,POR,UTA,31,34,17,27,,,,109
19811106UTAPOR,19811106,UTA,POR,POR,30,34,35,20,,,,119
19811106DENSEA,19811106,DEN,SEA,DEN,26,31,28,24,,,,109
19811106DENSEA,19811106,DEN,SEA,SEA,29,22,25,29,,,,105
19811106DETWSB,19811106,DET,WSB,DET,22,23,22,15,,,,82
19811106DETWSB,19811106,DET,WSB,WSB,19,21,28,18,,,,86
19811107NJNCHI,19811107,NJN,CHI,NJN,23,30,24,28,,,,105
19811107NJNCHI,19811107,NJN,CHI,CHI,31,35,22,30,,,,118
19811107BOSDET,19811107,BOS,DET,BOS,35,28,39,27,,,,129
19811107BOSDET,19811107,BOS,DET,DET,27,15,23,23,,,,88
19811107DENGSW,19811107,DEN,GSW,DEN,24,25,23,35,,,,107
19811107DENGSW,19811107,DEN,GSW,GSW,41,37,37,37,,,,152
19811107CLEHOU,19811107,CLE,HOU,CLE,29,26,23,18,,,,96
19811107CLEHOU,19811107,CLE,HOU,HOU,27,21,25,19,,,,92
19811107SDCMIL,19811107,SDC,MIL,SDC,32,21,26,23,,,,102
19811107SDCMIL,19811107,SDC,MIL,MIL,36,31,22,16,,,,105
19811107NYKSAS,19811107,NYK,SAS,NYK,32,34,13,17,,,,96
19811107NYKSAS,19811107,NYK,SAS,SAS,27,31,29,16,,,,103
19811107PHOUTA,19811107,PHO,UTA,PHO,26,23,20,18,,,,87
19811107PHOUTA,19811107,PHO,UTA,UTA,21,26,25,23,,,,95
19811108DALLAL,19811108,DAL,LAL,DAL,25,26,24,36,,,,111
19811108DALLAL,19811108,DAL,LAL,LAL,31,25,34,31,,,,121
19811108INDNJN,19811108,IND,NJN,IND,21,22,21,22,,,,86
19811108INDNJN,19811108,IND,NJN,NJN,18,20,22,29,,,,89
19811108DENPOR,19811108,DEN,POR,DEN,24,31,32,29,,,,116
19811108DENPOR,19811108,DEN,POR,POR,31,21,32,36,,,,120
19811109CHICLE,19811109,CHI,CLE,CHI,22,25,26,28,,,,101
19811109CHICLE,19811109,CHI,CLE,CLE,26,27,27,22,,,,102
19811110MILATL,19811110,MIL,ATL,MIL,26,10,27,20,,,,83
19811110MILATL,19811110,MIL,ATL,ATL,29,17,21,27,,,,94
19811110KCKCHI,19811110,KCK,CHI,KCK,27,22,27,31,,,,107
19811110KCKCHI,19811110,KCK,CHI,CHI,34,30,23,32,,,,119
19811110PHODEN,19811110,PHO,DEN,PHO,31,25,24,29,,,,109
19811110PHODEN,19811110,PHO,DEN,DEN,26,25,26,29,,,,106
19811110PHIDET,19811110,PHI,DET,PHI,27,18,32,18,,,,95
19811110PHIDET,19811110,PHI,DET,DET,20,21,31,21,,,,93
19811110SEAGSW,19811110,SEA,GSW,SEA,26,32,37,28,,,,123
19811110SEAGSW,19811110,SEA,GSW,GSW,35,28,17,33,,,,113
19811110CLEIND,19811110,CLE,IND,CLE,16,21,34,31,,,,102
19811110CLEIND,19811110,CLE,IND,IND,30,18,34,27,,,,109
19811110NJNNYK,19811110,NJN,NYK,NJN,26,29,15,29,,,,99
19811110NJNNYK,19811110,NJN,NYK,NYK,26,29,30,26,,,,111
19811110DALPOR,19811110,DAL,POR,DAL,17,24,24,30,,,,95
19811110DALPOR,19811110,DAL,POR,POR,32,28,24,33,,,,117
19811110LALSAS,19811110,LAL,SAS,LAL,27,21,27,27,,,,102
19811110LALSAS,19811110,LAL,SAS,SAS,24,33,32,39,,,,128
19811110UTASDC,19811110,UTA,SDC,UTA,27,30,26,23,,,,106
19811110UTASDC,19811110,UTA,SDC,SDC,24,29,19,25,,,,97
19811110BOSWSB,19811110,BOS,WSB,BOS,22,20,25,23,,,,90
19811110BOSWSB,19811110,BOS,WSB,WSB,29,22,19,14,,,,84
19811111KCKBOS,19811111,KCK,BOS,KCK,22,34,24,20,,,,100
19811111KCKBOS,19811111,KCK,BOS,BOS,29,29,23,34,,,,115
19811111LALHOU,19811111,LAL,HOU,LAL,22,21,28,24,,,,95
19811111LALHOU,19811111,LAL,HOU,HOU,22,24,27,20,,,,93
19811111MILNJN,19811111,MIL,NJN,MIL,25,20,28,27,,,,100
19811111MILNJN,19811111,MIL,NJN,NJN,20,25,19,24,,,,88
19811111CHIPHI,19811111,CHI,PHI,CHI,23,23,16,28,,,,90
19811111CHIPHI,19811111,CHI,PHI,PHI,30,29,26,32,,,,117
19811111DALSEA,19811111,DAL,SEA,DAL,14,26,29,10,,,,79
19811111DALSEA,19811111,DAL,SEA,SEA,27,24,27,29,,,,107
19811112WSBATL,19811112,WSB,ATL,WSB,22,23,28,22,,,,95
19811112WSBATL,19811112,WSB,ATL,ATL,24,18,24,21,,,,87
19811112CLEDET,19811112,CLE,DET,CLE,32,25,19,23,,,,99
19811112CLEDET,19811112,CLE,DET,DET,36,26,33,35,,,,130
19811112INDPHO,19811112,IND,PHO,IND,22,19,27,25,,,,93
19811112INDPHO,19811112,IND,PHO,PHO,22,24,19,30,,,,95
19811112PORSDC,19811112,POR,SDC,POR,29,32,32,22,,,,115
19811112PORSDC,19811112,POR,SDC,SDC,29,29,33,31,,,,122
19811113NJNBOS,19811113,NJN,BOS,NJN,26,26,25,20,,,,97
19811113NJNBOS,19811113,NJN,BOS,BOS,36,27,23,25,,,,111
19811113GSWHOU,19811113,GSW,HOU,GSW,28,28,15,31,,,,102
19811113GSWHOU,19811113,GSW,HOU,HOU,29,25,24,22,,,,100
19811113PORLAL,19811113,POR,LAL,POR,29,24,32,30,,,,115
19811113PORLAL,19811113,POR,LAL,LAL,31,22,29,37,,,,119
19811113NYKMIL,19811113,NYK,MIL,NYK,28,22,22,13,,,,85
19811113NYKMIL,19811113,NYK,MIL,MIL,29,24,24,18,,,,95
19811113KCKPHI,19811113,KCK,PHI,KCK,14,27,18,26,,,,85
19811113KCKPHI,19811113,KCK,PHI,PHI,31,23,27,24,,,,105
19811113SASSEA,19811113,SAS,SEA,SAS,32,26,34,27,,,,119
19811113SASSEA,19811113,SAS,SEA,SEA,26,17,36,33,,,,112
19811113DENUTA,19811113,DEN,UTA,DEN,25,35,33,31,,,,124
19811113DENUTA,19811113,DEN,UTA,UTA,31,35,35,30,,,,131
19811114DETATL,19811114,DET,ATL,DET,26,27,35,29,,,,117
19811114DETATL,19811114,DET,ATL,ATL,22,27,30,25,,,,104
19811114BOSCLE,19811114,BOS,CLE,BOS,31,22,25,14,,,,92
19811114BOSCLE,19811114,BOS,CLE,CLE,25,22,26,18,,,,91
19811114GSWDAL,19811114,GSW,DAL,GSW,32,22,35,29,,,,118
19811114GSWDAL,19811114,GSW,DAL,DAL,33,28,28,23,,,,112
19811114UTAHOU,19811114,UTA,HOU,UTA,21,27,25,26,6,,,105
19811114UTAHOU,19811114,UTA,HOU,HOU,19,31,21,28,10,,,109
19811114KCKNJN,19811114,KCK,NJN,KCK,32,27,20,13,,,,92
19811114KCKNJN,19811114,KCK,NJN,NJN,32,23,31,17,,,,103
19811114PHINYK,19811114,PHI,NYK,PHI,23,22,34,30,,,,109
19811114PHINYK,19811114,PHI,NYK,NYK,33,26,18,25,,,,102
19811114LALPHO,19811114,LAL,PHO,LAL,30,30,24,14,,,,98
19811114LALPHO,19811114,LAL,PHO,PHO,17,29,28,23,,,,97
19811114INDSDC,19811114,IND,SDC,IND,37,30,18,38,,,,123
19811114INDSDC,19811114,IND,SDC,SDC,28,21,36,29,,,,114
19811114CHIWSB,19811114,CHI,WSB,CHI,26,23,24,26,,,,99
19811114CHIWSB,19811114,CHI,WSB,WSB,24,24,29,27,,,,104
19811115INDLAL,19811115,IND,LAL,IND,27,25,28,29,6,8,,123
19811115INDLAL,19811115,IND,LAL,LAL,35,26,28,20,6,9,,124
19811115CLEMIL,19811115,CLE,MIL,CLE,27,26,25,18,,,,96
19811115CLEMIL,19811115,CLE,MIL,MIL,33,20,18,27,,,,98
19811115SASPOR,19811115,SAS,POR,SAS,27,31,28,24,,,,110
19811115SASPOR,19811115,SAS,POR,POR,35,32,17,21,,,,105
19811117BOSCHI,19811117,BOS,CHI,BOS,27,26,27,18,,,,98
19811117BOSCHI,19811117,BOS,CHI,CHI,34,21,21,19,,,,95
19811117SASDAL,19811117,SAS,DAL,SAS,32,29,28,23,,,,112
19811117SASDAL,19811117,SAS,DAL,DAL,31,28,27,19,,,,105
19811117HOUIND,19811117,HOU,IND,HOU,23,26,21,32,,,,102
19811117HOUIND,19811117,HOU,IND,IND,28,12,15,27,,,,82
19811117KCKNYK,19811117,KCK,NYK,KCK,28,27,34,35,,,,124
19811117KCKNYK,19811117,KCK,NYK,NYK,18,35,25,32,,,,110
19811117MILWSB,19811117,MIL,WSB,MIL,31,26,27,15,,,,99
19811117MILWSB,19811117,MIL,WSB,WSB,26,21,14,34,,,,95
19811118PHOATL,19811118,PHO,ATL,PHO,20,26,24,27,,,,97
19811118PHOATL,19811118,PHO,ATL,ATL,32,19,25,26,,,,102
19811118HOUBOS,19811118,HOU,BOS,HOU,31,16,23,36,,,,106
19811118HOUBOS,19811118,HOU,BOS,BOS,31,26,22,25,,,,104
19811118DETCLE,19811118,DET,CLE,DET,28,25,25,25,,,,103
19811118DETCLE,19811118,DET,CLE,CLE,30,28,27,25,,,,110
19811118SDCDEN,19811118,SDC,DEN,SDC,26,32,38,32,,,,128
19811118SDCDEN,19811118,SDC,DEN,DEN,31,37,26,39,,,,133
19811118NJNGSW,19811118,NJN,GSW,NJN,23,26,22,36,,,,107
19811118NJNGSW,19811118,NJN,GSW,GSW,38,24,27,32,,,,121
19811118MILPHI,19811118,MIL,PHI,MIL,28,22,30,20,,,,100
19811118MILPHI,19811118,MIL,PHI,PHI,37,32,13,20,,,,102
19811118SEASAS,19811118,SEA,SAS,SEA,29,20,22,22,,,,93
19811118SEASAS,19811118,SEA,SAS,SAS,28,18,32,33,,,,111
19811118LALUTA,19811118,LAL,UTA,LAL,28,22,33,30,,,,113
19811118LALUTA,19811118,LAL,UTA,UTA,26,26,26,32,,,,110
19811119WSBDET,19811119,WSB,DET,WSB,24,25,18,30,,,,97
19811119WSBDET,19811119,WSB,DET,DET,31,25,34,32,,,,122
19811119KCKIND,19811119,KCK,IND,KCK,37,22,19,21,,,,99
19811119KCKIND,19811119,KCK,IND,IND,37,32,19,14,,,,102
19811119ATLNYK,19811119,ATL,NYK,ATL,26,18,23,22,,,,89
19811119ATLNYK,19811119,ATL,NYK,NYK,17,22,18,27,,,,84
19811119GSWSDC,19811119,GSW,SDC,GSW,31,22,28,24,,,,105
19811119GSWSDC,19811119,GSW,SDC,SDC,27,26,26,21,,,,100
19811120MILBOS,19811120,MIL,BOS,MIL,21,16,24,28,,,,89
19811120MILBOS,19811120,MIL,BOS,BOS,31,22,30,29,,,,112
19811120UTACHI,19811120,UTA,CHI,UTA,25,31,28,21,,,,105
19811120UTACHI,19811120,UTA,CHI,CHI,25,21,28,29,,,,103
19811120PHICLE,19811120,PHI,CLE,PHI,20,26,27,26,,,,99
19811120PHICLE,19811120,PHI,CLE,CLE,16,25,30,23,,,,94
19811120SEADAL,19811120,SEA,DAL,SEA,29,19,22,20,,,,90
19811120SEADAL,19811120,SEA,DAL,DAL,28,22,14,25,,,,89
19811120SASLAL,19811120,SAS,LAL,SAS,26,30,28,32,,,,116
19811120SASLAL,19811120,SAS,LAL,LAL,34,36,33,33,,,,136
19811120NJNPOR,19811120,NJN,POR,NJN,24,17,21,24,,,,86
19811120NJNPOR,19811120,NJN,POR,POR,29,31,26,20,,,,106
19811120HOUWSB,19811120,HOU,WSB,HOU,24,22,16,33,,,,95
19811120HOUWSB,19811120,HOU,WSB,WSB,20,27,22,25,,,,94
19811121INDATL,19811121,IND,ATL,IND,21,24,26,29,,,,100
19811121INDATL,19811121,IND,ATL,ATL,28,25,28,26,,,,107
19811121WSBCHI,19811121,WSB,CHI,WSB,27,24,25,29,,,,105
19811121WSBCHI,19811121,WSB,CHI,CHI,31,24,27,35,,,,117
19811121PHODAL,19811121,PHO,DAL,PHO,23,31,24,32,,,,110
19811121PHODAL,19811121,PHO,DAL,DAL,27,18,17,26,,,,88
19811121KCKDEN,19811121,KCK,DEN,KCK,41,23,19,38,,,,121
19811121KCKDEN,19811121,KCK,DEN,DEN,33,33,35,27,,,,128
19811121UTADET,19811121,UTA,DET,UTA,25,14,24,23,,,,86
19811121UTADET,19811121,UTA,DET,DET,23,24,25,23,,,,95
19811121SASGSW,19811121,SAS,GSW,SAS,34,30,32,26,,,,122
19811121SASGSW,19811121,SAS,GSW,GSW,25,44,33,27,,,,129
19811121MILNYK,19811121,MIL,NYK,MIL,32,31,27,22,,,,112
19811121MILNYK,19811121,MIL,NYK,NYK,36,28,23,31,,,,118
19811121HOUPHI,19811121,HOU,PHI,HOU,27,31,23,25,,,,106
19811121HOUPHI,19811121,HOU,PHI,PHI,33,28,34,40,,,,135
19811121LALSDC,19811121,LAL,SDC,LAL,34,29,27,29,,,,119
19811121LALSDC,19811121,LAL,SDC,SDC,30,35,22,30,,,,117
19811122NJNSEA,19811122,NJN,SEA,NJN,20,26,17,29,,,,92
19811122NJNSEA,19811122,NJN,SEA,SEA,23,28,33,25,,,,109
19811124CLEATL,19811124,CLE,ATL,CLE,23,26,23,16,4,,,92
19811124CLEATL,19811124,CLE,ATL,ATL,24,19,27,18,6,,,94
19811124LALDAL,19811124,LAL,DAL,LAL,36,32,33,24,,,,125
19811124LALDAL,19811124,LAL,DAL,DAL,27,29,22,32,,,,110
19811124NJNHOU,19811124,NJN,HOU,NJN,25,26,22,29,,,,102
19811124NJNHOU,19811124,NJN,HOU,HOU,23,20,20,21,,,,84
19811124NYKIND,19811124,NYK,IND,NYK,22,31,29,30,,,,112
19811124NYKIND,19811124,NYK,IND,IND,27,39,25,36,,,,127
19811124DETMIL,19811124,DET,MIL,DET,19,21,31,24,,,,95
19811124DETMIL,19811124,DET,MIL,MIL,22,22,30,29,,,,103
19811124CHISDC,19811124,CHI,SDC,CHI,25,25,22,37,,,,109
19811124CHISDC,19811124,CHI,SDC,SDC,17,30,31,24,,,,102
19811124GSWWSB,19811124,GSW,WSB,GSW,16,25,22,25,,,,88
19811124GSWWSB,19811124,GSW,WSB,WSB,27,26,30,24,,,,107
19811125GSWBOS,19811125,GSW,BOS,GSW,28,24,27,22,,,,101
19811125GSWBOS,19811125,GSW,BOS,BOS,25,34,29,34,,,,122
19811125INDCLE,19811125,IND,CLE,IND,31,17,25,35,,,,108
19811125INDCLE,19811125,IND,CLE,CLE,21,27,30,24,,,,102
19811125DALDEN,19811125,DAL,DEN,DAL,34,29,37,33,,,,133
19811125DALDEN,19811125,DAL,DEN,DEN,35,35,35,34,,,,139
19811125DETKCK,19811125,DET,KCK,DET,28,33,34,22,12,,,129
19811125DETKCK,19811125,DET,KCK,KCK,27,26,37,27,5,,,122
19811125HOUPHO,19811125,HOU,PHO,HOU,28,17,33,36,,,,114
19811125HOUPHO,19811125,HOU,PHO,PHO,42,31,27,28,,,,128
19811125LALSAS,19811125,LAL,SAS,LAL,30,28,32,27,,,,117
19811125LALSAS,19811125,LAL,SAS,SAS,33,22,23,18,,,,96
19811125PORSEA,19811125,POR,SEA,POR,28,25,29,21,,,,103
19811125PORSEA,19811125,POR,SEA,SEA,33,24,26,27,,,,110
19811125SDCUTA,19811125,SDC,UTA,SDC,23,26,32,19,,,,100
19811125SDCUTA,19811125,SDC,UTA,UTA,29,29,22,22,,,,102
19811127WSBBOS,19811127,WSB,BOS,WSB,32,22,24,22,,,,100
19811127WSBBOS,19811127,WSB,BOS,BOS,29,29,25,30,,,,113
19811127NYKCLE,19811127,NYK,CLE,NYK,29,26,29,32,,,,116
19811127NYKCLE,19811127,NYK,CLE,CLE,23,25,18,29,,,,95
19811127ATLDET,19811127,ATL,DET,ATL,28,23,33,20,10,,,114
19811127ATLDET,19811127,ATL,DET,DET,29,19,31,25,8,,,112
19811127PHIIND,19811127,PHI,IND,PHI,25,27,33,22,17,,,124
19811127PHIIND,19811127,PHI,IND,IND,20,32,29,26,5,,,112
19811127DENKCK,19811127,DEN,KCK,DEN,31,24,39,29,,,,123
19811127DENKCK,19811127,DEN,KCK,KCK,44,30,24,17,,,,115
19811127SDCLAL,19811127,SDC,LAL,SDC,39,21,37,41,,,,138
19811127SDCLAL,19811127,SDC,LAL,LAL,36,35,20,38,,,,129
19811127GSWMIL,19811127,GSW,MIL,GSW,33,24,25,31,,,,113
19811127GSWMIL,19811127,GSW,MIL,MIL,25,24,25,22,,,,96
19811127CHIPHO,19811127,CHI,PHO,CHI,24,26,30,27,,,,107
19811127CHIPHO,19811127,CHI,PHO,PHO,23,34,25,29,,,,111
19811127NJNSAS,19811127,NJN,SAS,NJN,24,25,22,15,,,,86
19811127NJNSAS,19811127,NJN,SAS,SAS,25,27,26,36,,,,114
19811127HOUSEA,19811127,HOU,SEA,HOU,32,24,33,21,,,,110
19811127HOUSEA,19811127,HOU,SEA,SEA,25,26,32,34,,,,117
19811127PORUTA,19811127,POR,UTA,POR,32,21,30,20,,,,103
19811127PORUTA,19811127,POR,UTA,UTA,25,22,23,23,,,,93
19811128BOSATL,19811128,BOS,ATL,BOS,29,24,27,18,,,,98
19811128BOSATL,19811128,BOS,ATL,ATL,24,27,17,22,,,,90
19811128NJNDAL,19811128,NJN,DAL,NJN,25,31,33,18,,,,107
19811128NJNDAL,19811128,NJN,DAL,DAL,27,35,22,27,,,,111
19811128UTADEN,19811128,UTA,DEN,UTA,30,35,27,24,8,,,124
19811128UTADEN,19811128,UTA,DEN,DEN,34,31,25,26,15,,,131
19811128CLENYK,19811128,CLE,NYK,CLE,23,31,16,20,,,,90
19811128CLENYK,19811128,CLE,NYK,NYK,29,21,23,28,,,,101
19811128DETPHI,19811128,DET,PHI,DET,21,24,31,27,,,,103
19811128DETPHI,19811128,DET,PHI,PHI,28,22,33,33,,,,116
19811128SEASDC,19811128,SEA,SDC,SEA,29,25,28,38,,,,120
19811128SEASDC,19811128,SEA,SDC,SDC,27,38,30,27,,,,122
19811128INDWSB,19811128,IND,WSB,IND,24,23,15,30,,,,92
19811128INDWSB,19811128,IND,WSB,WSB,24,21,24,21,,,,90
19811129GSWKCK,19811129,GSW,KCK,GSW,30,37,22,11,,,,100
19811129GSWKCK,19811129,GSW,KCK,KCK,28,23,34,19,,,,104
19811129HOULAL,19811129,HOU,LAL,HOU,24,30,18,32,,,,104
19811129HOULAL,19811129,HOU,LAL,LAL,27,31,34,30,,,,122
19811129SASMIL,19811129,SAS,MIL,SAS,26,21,21,21,,,,89
19811129SASMIL,19811129,SAS,MIL,MIL,33,25,18,29,,,,105
19811129CHIPOR,19811129,CHI,POR,CHI,17,30,31,31,,,,109
19811129CHIPOR,19811129,CHI,POR,POR,37,23,25,29,,,,114
19811201PHIATL,19811201,PHI,ATL,PHI,19,35,26,27,,,,107
19811201PHIATL,19811201,PHI,ATL,ATL,24,29,19,26,,,,98
19811201MILCLE,19811201,MIL,CLE,MIL,35,29,31,31,,,,126
19811201MILCLE,19811201,MIL,CLE,CLE,28,25,31,26,,,,110
19811201PORDEN,19811201,POR,DEN,POR,35,27,30,29,,,,121
19811201PORDEN,19811201,POR,DEN,DEN,22,24,40,27,,,,113
19811201KCKHOU,19811201,KCK,HOU,KCK,32,30,21,23,,,,106
19811201KCKHOU,19811201,KCK,HOU,HOU,29,29,27,19,,,,104
19811201BOSIND,19811201,BOS,IND,BOS,25,18,27,17,,,,87
19811201BOSIND,19811201,BOS,IND,IND,22,23,24,21,,,,90
19811201UTALAL,19811201,UTA,LAL,UTA,30,5,28,23,,,,86
19811201UTALAL,19811201,UTA,LAL,LAL,26,33,31,27,,,,117
19811201DETNYK,19811201,DET,NYK,DET,25,24,28,23,,,,100
19811201DETNYK,19811201,DET,NYK,NYK,31,28,25,28,,,,112
19811201SDCPHO,19811201,SDC,PHO,SDC,31,16,21,26,,,,94
19811201SDCPHO,19811201,SDC,PHO,PHO,33,21,24,39,,,,117
19811201CHISEA,19811201,CHI,SEA,CHI,23,18,30,16,,,,87
19811201CHISEA,19811201,CHI,SEA,SEA,16,37,27,23,,,,103
19811201SASWSB,19811201,SAS,WSB,SAS,28,22,33,27,,,,110
19811201SASWSB,19811201,SAS,WSB,WSB,24,27,17,31,,,,99
19811202DETBOS,19811202,DET,BOS,DET,33,21,38,22,,,,114
19811202DETBOS,19811202,DET,BOS,BOS,34,20,33,28,,,,115
19811202CHIGSW,19811202,CHI,GSW,CHI,37,26,35,21,,,,119
19811202CHIGSW,19811202,CHI,GSW,GSW,30,20,40,30,,,,120
19811202PORKCK,19811202,POR,KCK,POR,28,25,35,24,,,,112
19811202PORKCK,19811202,POR,KCK,KCK,30,26,24,27,,,,107
19811202CLENJN,19811202,CLE,NJN,CLE,26,21,23,36,,,,106
19811202CLENJN,19811202,CLE,NJN,NJN,28,26,35,36,,,,125
19811202SASPHI,19811202,SAS,PHI,SAS,16,37,20,33,,,,106
