season,team,player_code,salary
MIL,1990,jack_sikma,1600000
MIL,1990,danny_schayes,1500000
MIL,1990,brad_lohaus,1275000
MIL,1990,dale_ellis,1250000
MIL,1990,frank_brickowski,905000
MIL,1990,lester_conner,900000
MIL,1990,alvin_robertson,870000
MIL,1990,fred_roberts,690000
MIL,1990,jay_humphries,650000
MIL,1990,jeff_grayer,605000
MIL,1990,larry_krystkowiak,605000
MIL,1990,adrian_dantley,400000
MIL,1990,frank_kornet,225000
MIL,1990,steve_henson,120000
LAL,1990,magic_johnson,2400000
LAL,1990,sam_perkins,1970000
LAL,1990,a.c._green,1750000
LAL,1990,james_worthy,1600000
LAL,1990,byron_scott,1100000
LAL,1990,vlade_divac,770000
LAL,1990,mychal_thompson,615000
LAL,1990,elden_campbell,575000
LAL,1990,larry_drew,550000
LAL,1990,terry_teagle,550000
LAL,1990,tony_smith,120000
LAL,1990,irving_thomas,120000
CHI,1990,michael_jordan,2500000
CHI,1990,bill_cartwright,1100000
CHI,1990,horace_grant,1000000
CHI,1990,stacey_king,1000000
CHI,1990,dennis_hopson,915000
CHI,1990,scottie_pippen,765000
CHI,1990,cliff_levingston,750000
CHI,1990,craig_hodges,600000
CHI,1990,will_perdue,450000
CHI,1990,b.j._armstrong,425000
CHI,1990,john_paxson,385000
CHI,1990,scott_williams,150000
NJN,1990,derrick_coleman,2100000
NJN,1990,sam_bowie,2000000
NJN,1990,roy_hinson,1250000
NJN,1990,drazen_petrovic,1200000
NJN,1990,chris_dudley,950000
NJN,1990,reggie_theus,765000
NJN,1990,chris_morris,750000
NJN,1990,terry_mills,600000
NJN,1990,mookie_blaylock,525000
NJN,1990,tate_george,410000
NJN,1990,jack_haley,360000
NJN,1990,jud_buechler,225000
NJN,1990,derrick_gervin,155000
NJN,1990,kurk_lee,120000
PHI,1990,charles_barkley,2900000
PHI,1990,johnny_dawkins,1500000
PHI,1990,rick_mahorn,1330000
PHI,1990,manute_bol,1300000
PHI,1990,armen_gilliam,1200000
PHI,1990,hersey_hawkins,1000000
PHI,1990,jayson_williams,500000
PHI,1990,brian_oliver,455000
PHI,1990,ron_anderson,425000
PHI,1990,dave_hoppen,400000
PHI,1990,kenny_payne,400000
PHI,1990,rickey_green,120000
PHI,1990,andre_turner,110000
SAS,1990,david_robinson,2265000
SAS,1990,terry_cummings,1860000
SAS,1990,sean_elliott,1800000
SAS,1990,paul_pressey,900000
SAS,1990,sidney_green,837000
SAS,1990,david_wingate,750000
SAS,1990,willie_anderson,725000
SAS,1990,dave_greenwood,650000
SAS,1990,dwayne_schintzius,520000
SAS,1990,rod_strickland,400000
SAS,1990,sean_higgins,150000
SAS,1990,tony_massenburg,150000
SAS,1990,avery_johnson,50000
SEA,1990,benoit_benjamin,1750000
SEA,1990,gary_payton,1685000
SEA,1990,ricky_pierce,1100000
SEA,1990,eddie_johnson,1000000
SEA,1990,derrick_mckey,962000
SEA,1990,michael_cage,910000
SEA,1990,nate_mcmillan,658000
SEA,1990,sedale_threatt,650000
SEA,1990,dana_barros,500000
SEA,1990,quintin_dailey,425000
SEA,1990,shawn_kemp,350000
SEA,1990,dave_corzine,300000
SEA,1990,scott_meents,300000
HOU,1990,hakeem_olajuwon,3175000
HOU,1990,otis_thorpe,1760000
HOU,1990,sleepy_floyd,1400000
HOU,1990,larry_smith,800000
HOU,1990,kenny_smith,700000
HOU,1990,buck_johnson,675000
HOU,1990,dave_jamerson,650000
HOU,1990,david_wood,300000
HOU,1990,adrian_caldwell,275000
HOU,1990,dave_feitl,275000
HOU,1990,vernon_maxwell,250000
HOU,1990,matt_bullard,120000
HOU,1990,kennard_winchester,120000
DET,1990,isiah_thomas,2720000
DET,1990,bill_laimbeer,1510000
DET,1990,vinnie_johnson,1400000
DET,1990,mark_aguirre,1115000
DET,1990,joe_dumars,1035000
DET,1990,james_edwards,935000
DET,1990,dennis_rodman,880000
DET,1990,william_bedford,850000
DET,1990,tree_rollins,800000
DET,1990,john_salley,575000
DET,1990,scott_hastings,450000
DET,1990,lance_blanks,365000
DET,1990,john_long,150000
DET,1990,gerald_henderson,125000
BOS,1990,robert_parish,2500000
BOS,1990,larry_bird,1500000
BOS,1990,kevin_mchale,1400000
BOS,1990,brian_shaw,1212000
BOS,1990,joe_kleine,850000
BOS,1990,ed_pinckney,750000
BOS,1990,john_bagley,550000
BOS,1990,dee_brown,547000
BOS,1990,michael_smith,525000
BOS,1990,reggie_lewis,400000
BOS,1990,kevin_gamble,375000
BOS,1990,derek_smith,315000
BOS,1990,stojko_vrankovic,222000
BOS,1990,dave_popson,80000
BOS,1990,a.j._wynder,30000
MIA,1990,willie_burton,2000000
MIA,1990,alec_kessler,1600000
MIA,1990,glen_rice,1550000
MIA,1990,rony_seikaly,755000
MIA,1990,kevin_edwards,425000
MIA,1990,billy_thompson,400000
MIA,1990,jon_sundvold,335000
MIA,1990,sherman_douglas,325000
MIA,1990,grant_long,300000
MIA,1990,bimbo_coles,290000
MIA,1990,terry_davis,250000
MIA,1990,keith_askins,150000
MIA,1990,alan_ogg,130000
UTA,1990,karl_malone,2260000
UTA,1990,mark_eaton,2000000
UTA,1990,john_stockton,2000000
UTA,1990,thurl_bailey,1000000
UTA,1990,jeff_malone,915000
UTA,1990,darrell_griffith,850000
UTA,1990,mike_brown,650000
UTA,1990,blue_edwards,360000
UTA,1990,walter_palmer,225000
UTA,1990,delaney_rudd,215000
UTA,1990,andy_toolson,120000
UTA,1990,ken_bannister,50000
UTA,1990,tony_brown,50000
ORL,1990,dennis_scott,1560000
ORL,1990,terry_catledge,1085000
ORL,1990,sam_vincent,980000
ORL,1990,nick_anderson,725000
ORL,1990,greg_kite,480000
ORL,1990,otis_smith,450000
ORL,1990,jerry_reynolds,450000
ORL,1990,mark_acres,437000
ORL,1990,jeff_turner,410000
ORL,1990,scott_skiles,408000
ORL,1990,morlon_wiley,347000
ORL,1990,michael_ansley,200000
NYK,1990,patrick_ewing,4250000
NYK,1990,mark_jackson,1785000
NYK,1990,charles_oakley,1050000
NYK,1990,kiki_vandeweghe,1025000
NYK,1990,maurice_cheeks,1000000
NYK,1990,kenny_walker,875000
NYK,1990,trent_tucker,835000
NYK,1990,gerald_wilkins,725000
NYK,1990,jerrod_mustaf,565000
NYK,1990,eddie_lee_wilkins,400000
NYK,1990,brian_quinnett,360000
NYK,1990,greg_grant,300000
NYK,1990,john_starks,120000
SAC,1990,wayman_tisdale,2330000
SAC,1990,ralph_sampson,2250000
SAC,1990,lionel_simmons,930000
SAC,1990,travis_mays,800000
SAC,1990,bill_wennington,700000
SAC,1990,duane_causwell,650000
SAC,1990,antoine_carr,610000
SAC,1990,bob_hansen,550000
SAC,1990,steve_colter,300000
SAC,1990,rory_sparrow,300000
SAC,1990,rick_calloway,125000
SAC,1990,anthony_frederick,30000
SAC,1990,jim_les,30000
GSW,1990,chris_mullin,2850000
GSW,1990,alton_lister,1700000
GSW,1990,sarunas_marciulionis,1270000
GSW,1990,jim_petersen,1235000
GSW,1990,tyrone_hill,1000000
GSW,1990,mitch_richmond,850000
GSW,1990,les_jepsen,505000
GSW,1990,tim_hardaway,500000
GSW,1990,rod_higgins,500000
GSW,1990,tom_tolbert,405000
GSW,1990,kevin_pritchard,185000
GSW,1990,paul_mokeski,100000
GSW,1990,mario_elie,50000
POR,1990,terry_porter,2000000
POR,1990,kevin_duckworth,1710000
POR,1990,buck_williams,1550000
POR,1990,clyde_drexler,1180000
POR,1990,wayne_cooper,1100000
POR,1990,walter_davis,900000
POR,1990,danny_ainge,725000
POR,1990,jerome_kersey,550000
POR,1990,danny_young,450000
POR,1990,mark_bryant,405000
POR,1990,alaa_abdelnaby,395000
POR,1990,clifford_robinson,250000
WSB,1990,pervis_ellison,2300000
WSB,1990,bernard_king,1600000
WSB,1990,john_williams,1000000
WSB,1990,tom_hammonds,800000
WSB,1990,charles_jones,675000
WSB,1990,darrell_walker,610000
WSB,1990,ledell_eackles,605000
WSB,1990,mark_alarie,500000
WSB,1990,harvey_grant,475000
WSB,1990,byron_irvin,375000
WSB,1990,a.j._english,275000
WSB,1990,greg_foster,275000
WSB,1990,haywoode_workman,120000
CLE,1990,hot_rod_williams,3785000
CLE,1990,danny_ferry,2640000
CLE,1990,mark_price,1400000
CLE,1990,brad_daugherty,1320000
CLE,1990,larry_nance,1260000
CLE,1990,craig_ehlo,925000
CLE,1990,chucky_brown,630000
CLE,1990,steve_kerr,548000
CLE,1990,winston_bennett,525000
CLE,1990,derrick_chievous,525000
CLE,1990,john_morton,350000
CLE,1990,milos_babic,200000
CLE,1990,gerald_paddio,120000
CLE,1990,darnell_valentine,100000
CLE,1990,henry_james,75000
ATL,1990,moses_malone,2406000
ATL,1990,dominique_wilkins,2065000
ATL,1990,jon_koncak,1550000
ATL,1990,doc_rivers,895000
ATL,1990,rumeal_robinson,800000
ATL,1990,tim_mccormick,775000
ATL,1990,kevin_willis,685000
ATL,1990,alexander_volkov,650000
ATL,1990,john_battle,590000
ATL,1990,sidney_moncrief,510000
ATL,1990,spud_webb,510000
ATL,1990,gary_leonard,200000
ATL,1990,duane_ferrell,125000
DAL,1990,rolando_blackman,1650000
DAL,1990,derek_harper,1519000
DAL,1990,fat_lever,1519000
DAL,1990,alex_english,1500000
DAL,1990,herb_williams,1000000
DAL,1990,rodney_mccray,985000
DAL,1990,james_donaldson,880000
DAL,1990,roy_tarpley,765000
DAL,1990,randy_white,730000
DAL,1990,brad_davis,600000
DAL,1990,steve_alford,250000
DAL,1990,john_shasky,150000
DAL,1990,jim_grandholm,115000
DAL,1990,kelvin_upshaw,30000
MIN,1990,tony_campbell,1200000
MIN,1990,randy_breuer,1150000
MIN,1990,felton_spencer,1070000
MIN,1990,tyrone_corbin,830000
MIN,1990,pooh_richardson,615000
MIN,1990,tod_murphy,590000
MIN,1990,gerald_glass,575000
MIN,1990,sam_mitchell,500000
MIN,1990,bob_thornton,335000
MIN,1990,scott_brooks,295000
MIN,1990,doug_west,230000
MIN,1990,richard_coffey,150000
IND,1990,chuck_person,2150000
IND,1990,lasalle_thompson,2000000
IND,1990,rik_smits,1350000
IND,1990,detlef_schrempf,1160000
IND,1990,george_mccloud,940000
IND,1990,mike_sanders,760000
IND,1990,vern_fleming,667000
IND,1990,reggie_miller,654000
IND,1990,randy_wittman,500000
IND,1990,micheal_williams,325000
IND,1990,greg_dreiling,300000
IND,1990,kenny_williams,175000
LAC,1990,danny_manning,2200000
LAC,1990,ron_harper,1365000
LAC,1990,ken_norman,1050000
LAC,1990,charles_smith,1000000
LAC,1990,bo_kimble,950000
LAC,1990,loy_vaught,825000
LAC,1990,olden_polynice,600000
LAC,1990,gary_grant,530000
LAC,1990,winston_garland,450000
LAC,1990,ken_bannister,400000
LAC,1990,tom_garrick,340000
LAC,1990,mike_smrek,325000
LAC,1990,jeff_martin,210000
DEN,1990,blair_rasmussen,2185000
DEN,1990,mahmoud_abdul-rauf,1660000
DEN,1990,greg_anderson,1365000
DEN,1990,joe_wolf,990000
DEN,1990,michael_adams,825000
DEN,1990,orlando_woolridge,805000
DEN,1990,todd_lichti,565000
DEN,1990,bill_hanzlik,510000
DEN,1990,jerome_lane,500000
DEN,1990,anthony_cook,370000
DEN,1990,kenny_battle,350000
DEN,1990,marcus_liberty,210000
MIL,1991,moses_malone,1600000
MIL,1991,danny_schayes,1600000
MIL,1991,brad_lohaus,1377000
MIL,1991,dale_ellis,1300000
MIL,1991,frank_brickowski,1055000
MIL,1991,alvin_robertson,1033000
MIL,1991,jeff_grayer,950000
MIL,1991,lester_conner,900000
MIL,1991,fred_roberts,791000
MIL,1991,jay_humphries,760000
MIL,1991,larry_krystkowiak,605000
MIL,1991,steve_henson,350000
MIL,1991,bobby_phills,130000
LAL,1991,sam_perkins,2507000
LAL,1991,magic_johnson,2500000
LAL,1991,mychal_thompson,1807000
LAL,1991,a.c._green,1750000
LAL,1991,james_worthy,1750000
LAL,1991,byron_scott,1100000
LAL,1991,vlade_divac,942000
LAL,1991,terry_teagle,700000
LAL,1991,sedale_threatt,612000
LAL,1991,larry_drew,600000
LAL,1991,elden_campbell,575000
LAL,1991,tony_smith,400000
LAL,1991,jack_haley,300000
LAL,1991,keith_owens,130000
CHI,1991,michael_jordan,3250000
CHI,1991,scottie_pippen,2770000
CHI,1991,bill_cartwright,2000000
CHI,1991,horace_grant,1750000
CHI,1991,john_paxson,1600000
CHI,1991,cliff_levingston,1350000
CHI,1991,stacey_king,1100000
CHI,1991,craig_hodges,700000
CHI,1991,bob_hansen,600000
CHI,1991,will_perdue,500000
CHI,1991,b.j._armstrong,435000
CHI,1991,scott_williams,350000
CHI,1991,mark_randall,180000
CHI,1991,rory_sparrow,126000
CHI,1991,chuck_nevitt,118000
NJN,1991,derrick_coleman,2300000
NJN,1991,sam_bowie,2000000
NJN,1991,kenny_anderson,1828000
NJN,1991,drazen_petrovic,1375000
NJN,1991,chris_dudley,1000000
NJN,1991,roy_hinson,943000
NJN,1991,terry_mills,850000
NJN,1991,chris_morris,650000
NJN,1991,mookie_blaylock,575000
NJN,1991,tate_george,481000
NJN,1991,rafael_addison,311000
NJN,1991,doug_lee,150000
NJN,1991,dave_feitl,135000
PHI,1991,charles_barkley,3200000
PHI,1991,johnny_dawkins,1700000
PHI,1991,manute_bol,1350000
PHI,1991,armen_gilliam,1350000
PHI,1991,charles_shackleford,1332000
PHI,1991,ron_anderson,1000000
PHI,1991,hersey_hawkins,805000
PHI,1991,jayson_williams,650000
PHI,1991,dave_hoppen,500000
PHI,1991,brian_oliver,456000
PHI,1991,andrew_toney,450000
PHI,1991,kenny_payne,410000
PHI,1991,mitchell_wiggins,335000
PHI,1991,rickey_green,130000
PHI,1991,tharon_mayes,130000
PHI,1991,robert_reid,130000
PHI,1991,derek_strong,130000
SAS,1991,david_robinson,2240000
SAS,1991,terry_cummings,1861000
SAS,1991,sean_elliott,1802000
SAS,1991,antoine_carr,1263000
SAS,1991,sidney_green,1063000
SAS,1991,paul_pressey,1000000
SAS,1991,willie_anderson,775000
SAS,1991,rod_strickland,400000
SAS,1991,tony_massenburg,200000
SAS,1991,greg_sutton,175000
SAS,1991,tom_copa,160000
SAS,1991,kevin_pritchard,158000
SAS,1991,vinnie_johnson,130000
SAS,1991,donald_royal,130000
SAS,1991,morlon_wiley,130000
SAS,1991,dave_greenwood,100000
SEA,1991,benoit_benjamin,2875000
SEA,1991,gary_payton,1883000
SEA,1991,ricky_pierce,1750000
SEA,1991,michael_cage,1390000
SEA,1991,derrick_mckey,1112000
SEA,1991,eddie_johnson,1050000
SEA,1991,nate_mcmillan,733000
SEA,1991,rich_king,600000
SEA,1991,dana_barros,500000
SEA,1991,shawn_kemp,430000
SEA,1991,quintin_dailey,425000
SEA,1991,dave_corzine,300000
SEA,1991,marty_conlon,130000
SEA,1991,bart_kofoed,130000
HOU,1991,hakeem_olajuwon,3170000
HOU,1991,otis_thorpe,1786000
HOU,1991,kenny_smith,1633000
HOU,1991,sleepy_floyd,1500000
HOU,1991,larry_smith,997000
HOU,1991,dave_jamerson,840000
HOU,1991,buck_johnson,775000
HOU,1991,mike_woodson,658000
HOU,1991,john_turner,615000
HOU,1991,tree_rollins,375000
HOU,1991,carl_herrera,325000
HOU,1991,vernon_maxwell,325000
HOU,1991,matt_bullard,275000
DET,1991,isiah_thomas,2960000
DET,1991,john_salley,2000000
DET,1991,vinnie_johnson,1450000
DET,1991,bill_laimbeer,1369000
DET,1991,joe_dumars,1295000
DET,1991,mark_aguirre,1232000
DET,1991,dennis_rodman,1075000
DET,1991,orlando_woolridge,957000
DET,1991,william_bedford,900000
DET,1991,darrell_walker,665000
DET,1991,brad_sellers,600000
DET,1991,lance_blanks,415000
DET,1991,mark_hughes,250000
DET,1991,bob_mccann,130000
DET,1991,charles_thomas,130000
BOS,1991,larry_bird,7070000
BOS,1991,kevin_mchale,3500000
BOS,1991,reggie_lewis,3340000
BOS,1991,robert_parish,3000000
BOS,1991,kevin_gamble,1400000
BOS,1991,brian_shaw,1313000
BOS,1991,joe_kleine,950000
BOS,1991,ed_pinckney,900000
BOS,1991,dee_brown,705000
BOS,1991,stojko_vrankovic,665000
BOS,1991,michael_smith,625000
BOS,1991,john_bagley,550000
BOS,1991,rick_fox,525000
BOS,1991,rickey_green,315000
BOS,1991,jim_paxson,225000
BOS,1991,kevin_pritchard,130000
BOS,1991,a.j._wynder,130000
MIA,1991,steve_smith,2250000
MIA,1991,rony_seikaly,2002000
MIA,1991,willie_burton,1402000
MIA,1991,glen_rice,1302000
MIA,1991,sherman_douglas,1250000
MIA,1991,alec_kessler,1122000
MIA,1991,kevin_edwards,600000
MIA,1991,jeff_sanders,385000
MIA,1991,jon_sundvold,333000
MIA,1991,grant_long,252000
MIA,1991,bimbo_coles,212000
MIA,1991,keith_askins,202000
MIA,1991,alan_ogg,202000
UTA,1991,karl_malone,2556000
UTA,1991,john_stockton,2100000
UTA,1991,jeff_malone,1580000
UTA,1991,mark_eaton,1333000
UTA,1991,mike_brown,1175000
UTA,1991,tyrone_corbin,922000
UTA,1991,darrell_griffith,850000
UTA,1991,eric_murdock,600000
UTA,1991,blue_edwards,390000
UTA,1991,walter_palmer,275000
UTA,1991,andy_toolson,250000
UTA,1991,delaney_rudd,240000
UTA,1991,david_benoit,230000
UTA,1991,isaac_austin,130000
UTA,1991,corey_crowder,130000
ORL,1991,dennis_scott,1980000
ORL,1991,scott_skiles,1925000
ORL,1991,terry_catledge,1386000
ORL,1991,jerry_reynolds,1300000
ORL,1991,sam_vincent,1260000
ORL,1991,bison_dele,777000
ORL,1991,nick_anderson,750000
ORL,1991,greg_kite,700000
ORL,1991,stanley_roberts,550000
ORL,1991,jeff_turner,550000
ORL,1991,mark_acres,547000
ORL,1991,otis_smith,525000
NYK,1991,patrick_ewing,3139000
NYK,1991,xavier_mcdaniel,1625000
NYK,1991,mark_jackson,1250000
NYK,1991,charles_oakley,1050000
NYK,1991,kiki_vandeweghe,1020000
NYK,1991,greg_anthony,865000
NYK,1991,tim_mccormick,825000
NYK,1991,gerald_wilkins,795000
NYK,1991,stuart_gray,520000
NYK,1991,brian_quinnett,450000
NYK,1991,john_starks,400000
NYK,1991,anthony_mason,210000
NYK,1991,patrick_eddie,130000
NYK,1991,kennard_winchester,120000
SAC,1991,ralph_sampson,2685000
SAC,1991,wayman_tisdale,2333000
SAC,1991,lionel_simmons,1289000
SAC,1991,dennis_hopson,950000
SAC,1991,mitch_richmond,950000
SAC,1991,duane_causwell,820000
SAC,1991,dwayne_schintzius,650000
SAC,1991,anthony_bonner,568000
SAC,1991,spud_webb,560000
SAC,1991,les_jepsen,504000
SAC,1991,pete_chilcutt,475000
SAC,1991,jim_les,323000
SAC,1991,randy_brown,210000
SAC,1991,jawann_oldham,175000
GSW,1991,chris_mullin,2844000
GSW,1991,billy_owens,1509000
GSW,1991,alton_lister,1333000
GSW,1991,sarunas_marciulionis,1267000
GSW,1991,tyrone_hill,1200000
GSW,1991,jim_petersen,936000
GSW,1991,victor_alexander,750000
GSW,1991,chris_gatling,700000
GSW,1991,tim_hardaway,640000
GSW,1991,rod_higgins,550000
GSW,1991,tom_tolbert,506000
GSW,1991,vincent_askew,135000
GSW,1991,mario_elie,130000
POR,1991,kevin_duckworth,2013000
POR,1991,terry_porter,1787000
POR,1991,buck_williams,1700000
POR,1991,clyde_drexler,1378000
POR,1991,wayne_cooper,1200000
POR,1991,walter_davis,1000000
POR,1991,danny_ainge,725000
POR,1991,jerome_kersey,561000
POR,1991,danny_young,550000
POR,1991,alaa_abdelnaby,494000
POR,1991,clifford_robinson,474000
POR,1991,mark_bryant,450000
POR,1991,lamont_strothers,150000
POR,1991,robert_pack,130000
POR,1991,ennis_whatley,130000
WSB,1991,bernard_king,2525000
WSB,1991,pervis_ellison,2300000
WSB,1991,michael_adams,1309000
WSB,1991,john_williams,1100000
WSB,1991,tom_hammonds,825000
WSB,1991,ledell_eackles,780000
WSB,1991,charles_jones,750000
WSB,1991,labradford_smith,620000
WSB,1991,mark_alarie,550000
WSB,1991,harvey_grant,450000
WSB,1991,greg_foster,339000
WSB,1991,a.j._english,325000
WSB,1991,david_wingate,250000
WSB,1991,haywoode_workman,250000
WSB,1991,larry_stewart,130000
WSB,1991,andre_turner,130000
CLE,1991,hot_rod_williams,3786000
CLE,1991,danny_ferry,2843000
CLE,1991,brad_daugherty,2245000
CLE,1991,mark_price,1520000
CLE,1991,larry_nance,1363000
CLE,1991,craig_ehlo,925000
CLE,1991,john_battle,700000
CLE,1991,chucky_brown,640000
CLE,1991,steve_kerr,553000
CLE,1991,winston_bennett,525000
CLE,1991,terrell_brandon,525000
CLE,1991,henry_james,477000
CLE,1991,john_morton,450000
CLE,1991,jimmy_oliver,200000
CLE,1991,darnell_valentine,130000
ATL,1991,dominique_wilkins,3100000
ATL,1991,jon_koncak,2000000
ATL,1991,blair_rasmussen,1558000
ATL,1991,rumeal_robinson,1025000
ATL,1991,maurice_cheeks,1000000
ATL,1991,travis_mays,1000000
ATL,1991,stacey_augmon,875000
ATL,1991,kevin_willis,725000
ATL,1991,alexander_volkov,675000
ATL,1991,duane_ferrell,500000
ATL,1991,rodney_monroe,217000
ATL,1991,gary_leonard,130000
ATL,1991,paul_graham,125000
DAL,1991,rolando_blackman,1920000
DAL,1991,derek_harper,1725000
DAL,1991,fat_lever,1619000
DAL,1991,doug_smith,1500000
DAL,1991,herb_williams,1183000
DAL,1991,rodney_mccray,1025000
DAL,1991,james_donaldson,880000
DAL,1991,randy_white,855000
DAL,1991,brad_davis,600000
DAL,1991,alex_english,500000
DAL,1991,terry_davis,382000
DAL,1991,john_shasky,250000
DAL,1991,kelvin_upshaw,250000
DAL,1991,mike_iuzzolino,185000
DAL,1991,donald_hodge,130000
MIN,1991,luc_longley,1590000
MIN,1991,felton_spencer,1340000
MIN,1991,randy_breuer,1250000
MIN,1991,tony_campbell,1183000
MIN,1991,thurl_bailey,1000000
MIN,1991,tod_murphy,760000
MIN,1991,pooh_richardson,760000
MIN,1991,gerald_glass,705000
MIN,1991,sam_mitchell,630000
MIN,1991,scott_brooks,400000
MIN,1991,bob_thornton,335000
MIN,1991,doug_west,310000
MIN,1991,myron_brown,200000
MIN,1991,tom_garrick,200000
MIN,1991,dan_godfread,100000
IND,1991,reggie_miller,3211000
IND,1991,chuck_person,2156000
IND,1991,lasalle_thompson,2000000
IND,1991,rik_smits,1350000
IND,1991,detlef_schrempf,1278000
IND,1991,george_mccloud,990000
IND,1991,mike_sanders,860000
IND,1991,vern_fleming,760000
IND,1991,greg_dreiling,600000
IND,1991,randy_wittman,550000
IND,1991,micheal_williams,500000
IND,1991,dale_davis,430000
IND,1991,kenny_williams,275000
IND,1991,sean_green,130000
LAC,1991,danny_manning,2300000
LAC,1991,ron_harper,1650000
LAC,1991,doc_rivers,1195000
LAC,1991,bo_kimble,1150000
LAC,1991,ken_norman,1150000
LAC,1991,charles_smith,1050000
LAC,1991,loy_vaught,1000000
LAC,1991,james_edwards,933000
LAC,1991,gary_grant,928000
LAC,1991,olden_polynice,750000
LAC,1991,ken_bannister,300000
LAC,1991,leron_ellis,180000
LAC,1991,tony_brown,130000
LAC,1991,lanard_copeland,130000
LAC,1991,elliot_perry,130000
DEN,1991,mahmoud_abdul-rauf,2008000
DEN,1991,dikembe_mutombo,2005000
DEN,1991,greg_anderson,1465000
DEN,1991,mark_macon,970000
DEN,1991,joe_wolf,763000
DEN,1991,jerome_lane,640000
DEN,1991,kevin_brooks,625000
DEN,1991,todd_lichti,565000
DEN,1991,bill_hanzlik,508000
DEN,1991,scott_hastings,500000
DEN,1991,anthony_cook,480000
DEN,1991,winston_garland,450000
DEN,1991,reggie_williams,425000
DEN,1991,marcus_liberty,260000
DEN,1991,walter_davis,215000
MIL,1992,moses_malone,2230000
MIL,1992,frank_brickowski,1800000
MIL,1992,danny_schayes,1600000
MIL,1992,sam_vincent,1510000
MIL,1992,todd_day,1325000
MIL,1992,alvin_robertson,1283000
MIL,1992,fred_roberts,866000
MIL,1992,eric_murdock,700000
MIL,1992,brad_lohaus,583000
MIL,1992,lee_mayberry,520000
MIL,1992,anthony_avent,500000
MIL,1992,jon_barry,500000
MIL,1992,blue_edwards,475000
MIL,1992,anthony_pullard,140000
LAL,1992,vlade_divac,3633000
LAL,1992,sam_perkins,3047000
LAL,1992,magic_johnson,2500000
LAL,1992,james_worthy,1850000
LAL,1992,a.c._green,1750000
LAL,1992,byron_scott,1100000
LAL,1992,james_edwards,1000000
LAL,1992,sedale_threatt,796000
LAL,1992,anthony_peeler,700000
LAL,1992,elden_campbell,575000
LAL,1992,tony_smith,450000
LAL,1992,jack_haley,390000
LAL,1992,sean_higgins,250000
LAL,1992,keith_owens,250000
LAL,1992,alex_blackwell,140000
LAL,1992,duane_cooper,140000
LAL,1992,cliff_robinson,140000
LAL,1992,rory_sparrow,140000
CHI,1992,michael_jordan,4000000
CHI,1992,scottie_pippen,3425000
CHI,1992,bill_cartwright,2200000
CHI,1992,horace_grant,1900000
CHI,1992,stacey_king,1400000
CHI,1992,john_paxson,1200000
CHI,1992,rodney_mccray,1075000
CHI,1992,will_perdue,625000
CHI,1992,scott_williams,613000
CHI,1992,bob_hansen,600000
CHI,1992,b.j._armstrong,540000
CHI,1992,craig_hodges,400000
CHI,1992,trent_tucker,350000
CHI,1992,corey_williams,200000
CHI,1992,ricky_blanton,8000
NJN,1992,derrick_coleman,2870000
NJN,1992,sam_bowie,2600000
NJN,1992,kenny_anderson,2376000
NJN,1992,drazen_petrovic,1615000
NJN,1992,chris_morris,1510000
NJN,1992,rumeal_robinson,1225000
NJN,1992,chris_dudley,1200000
NJN,1992,jayson_williams,800000
NJN,1992,tate_george,551000
NJN,1992,rafael_addison,522000
NJN,1992,rick_mahorn,500000
NJN,1992,chucky_brown,140000
NJN,1992,dan_o'sullivan,140000
NJN,1992,dwayne_schintzius,140000
NJN,1992,doug_lee,125000
PHI,1992,hersey_hawkins,2400000
PHI,1992,armen_gilliam,2300000
PHI,1992,johnny_dawkins,1900000
PHI,1992,charles_shackleford,1720000
PHI,1992,manute_bol,1650000
PHI,1992,jeff_hornacek,1646000
PHI,1992,andrew_lang,1040000
PHI,1992,ron_anderson,950000
PHI,1992,tim_perry,900000
PHI,1992,clarence_weatherspoon,800000
PHI,1992,kenny_payne,500000
PHI,1992,eddie_lee_wilkins,500000
PHI,1992,brian_oliver,456000
PHI,1992,mitchell_wiggins,335000
PHI,1992,greg_grant,270000
SAS,1992,david_robinson,5720000
SAS,1992,terry_cummings,2407000
SAS,1992,willie_anderson,2075000
SAS,1992,sean_elliott,1802000
SAS,1992,j.r._reid,1250000
SAS,1992,antoine_carr,1233000
SAS,1992,dale_ellis,1000000
SAS,1992,vinny_del_negro,920000
SAS,1992,larry_smith,500000
SAS,1992,david_wood,375000
SAS,1992,vinnie_johnson,210000
SAS,1992,kevin_pritchard,158000
SAS,1992,lloyd_daniels,140000
SAS,1992,avery_johnson,140000
SAS,1992,sam_mack,140000
SAS,1992,matt_othick,13000
SEA,1992,benoit_benjamin,3175000
SEA,1992,gary_payton,2183000
SEA,1992,ricky_pierce,2000000
SEA,1992,michael_cage,1390000
SEA,1992,derrick_mckey,1162000
SEA,1992,eddie_johnson,1100000
SEA,1992,nate_mcmillan,750000
SEA,1992,shawn_kemp,650000
SEA,1992,rich_king,600000
SEA,1992,dana_barros,500000
SEA,1992,gerald_paddio,190000
SEA,1992,vincent_askew,180000
SEA,1992,steve_scheffler,140000
SEA,1992,corey_gaines,13000
HOU,1992,hakeem_olajuwon,3170000
HOU,1992,otis_thorpe,2102000
HOU,1992,kenny_smith,1983000
HOU,1992,sleepy_floyd,1700000
HOU,1992,vernon_maxwell,1542000
HOU,1992,dave_jamerson,1034000
