gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
19811030WSBBOS,,WSB,BOS,WSB,greg_ballard,,,9,,0,,3,4,,,,,,,,,,,21
19811030WSBBOS,,WSB,BOS,WSB,rick_mahorn,,,7,,0,,1,4,,,,,,,,,,,15
19811030WSBBOS,,WSB,BOS,WSB,kevin_grevey,,,5,,0,,3,4,,,,,,,,,,,13
19811030WSBBOS,,WSB,BOS,WSB,john_lucas,,,6,,0,,1,2,,,,,,,,,,,13
19811030WSBBOS,,WSB,BOS,WSB,spencer_haywood,,,3,,0,,4,6,,,,,,,,,,,10
19811030WSBBOS,,WSB,BOS,WSB,don_collins,,,5,,0,,0,0,,,,,,,,,,,10
19811030WSBBOS,,WSB,BOS,WSB,jim_chones,,,2,,0,,2,2,,,,,,,,,,,6
19811030WSBBOS,,WSB,BOS,WSB,jeff_ruland,,,1,,0,,2,4,,,,,,,,,,,4
19811030WSBBOS,,WSB,BOS,WSB,brad_holland,,,1,,0,,1,2,,,,,,,,,,,3
19811030WSBBOS,,WSB,BOS,WSB,charles_davis,,,0,,0,,3,4,,,,,,,,,,,3
19811030WSBBOS,,WSB,BOS,WSB,frank_johnson,,,1,,0,,0,0,,,,,,,,,,,2
19811030WSBBOS,,WSB,BOS,WSB,garry_witts,,,0,,0,,0,0,,,,,,,,,,,0
19811030WSBBOS,,WSB,BOS,WSB,total,,240,40,,0,,20,32,,,,,,31,,,,,100
19811030WSBBOS,,WSB,BOS,BOS,robert_parish,,,9,,0,,4,5,,,,,,6,,,,,22
19811030WSBBOS,,WSB,BOS,BOS,larry_bird,,,8,,0,,4,4,,,,,,,,,,,20
19811030WSBBOS,,WSB,BOS,BOS,cedric_maxwell,,,6,,0,,5,6,,,,,,,,,,,17
19811030WSBBOS,,WSB,BOS,BOS,kevin_mchale,,,7,,0,,1,1,,,,,,,,,,,15
19811030WSBBOS,,WSB,BOS,BOS,chris_ford,,,6,,1,,0,0,,,,,,,,,,,13
19811030WSBBOS,,WSB,BOS,BOS,charles_bradley,,,3,,0,,2,2,,,,,,,,,,,8
19811030WSBBOS,,WSB,BOS,BOS,gerald_henderson,,,3,,0,,2,3,,,,,,,,,,,8
19811030WSBBOS,,WSB,BOS,BOS,tiny_archibald,,,2,,0,,4,4,,,,,,,,,,,8
19811030WSBBOS,,WSB,BOS,BOS,rick_robey,,,3,,0,,0,1,,,,,,,,,,,6
19811030WSBBOS,,WSB,BOS,BOS,terry_duerod,,,2,,0,,0,0,,,,,,,,,,,4
19811030WSBBOS,,WSB,BOS,BOS,eric_fernsten,,,0,,0,,2,4,,,,,,,,,,,2
19811030WSBBOS,,WSB,BOS,BOS,tracy_jackson,,,0,,0,,1,2,,,,,,,,,,,1
19811030WSBBOS,,WSB,BOS,BOS,total,,240,49,,1,,25,32,,,,,,25,,,,,124
19811030GSWDEN,,GSW,DEN,GSW,bernard_king,,,6,,0,,5,6,,,,,,,,,,,17
19811030GSWDEN,,GSW,DEN,GSW,joe_barry_carroll,,,8,,0,,1,2,,,,,,,,,,,17
19811030GSWDEN,,GSW,DEN,GSW,sam_williams,,,7,,0,,2,2,,,,,,,,,,,16
19811030GSWDEN,,GSW,DEN,GSW,joe_hassett,,,5,,2,,1,1,,,,,,,,,,,13
19811030GSWDEN,,GSW,DEN,GSW,sonny_parker,,,4,,0,,4,5,,,,,,,,,,,12
19811030GSWDEN,,GSW,DEN,GSW,world_b_free,,,5,,0,,1,2,,,,,,,,,,,11
19811030GSWDEN,,GSW,DEN,GSW,rickey_brown,,,5,,0,,0,0,,,,,,,,,,,10
19811030GSWDEN,,GSW,DEN,GSW,lorenzo_romar,,,5,,0,,0,0,,,,,,,,,,,10
19811030GSWDEN,,GSW,DEN,GSW,purvis_short,,,2,,0,,3,4,,,,,,,,,,,7
19811030GSWDEN,,GSW,DEN,GSW,hank_mcdowell,,,3,,0,,0,0,,,,,,,,,,,6
19811030GSWDEN,,GSW,DEN,GSW,mike_gale,,,1,,0,,0,0,,,,,,,,,,,2
19811030GSWDEN,,GSW,DEN,GSW,total,,240,51,,2,,17,22,,,,,,35,,,,,121
19811030GSWDEN,,GSW,DEN,DEN,alex_english,,,9,,0,,4,6,,,,,,,,,,,22
19811030GSWDEN,,GSW,DEN,DEN,dan_issel,,,9,,0,,3,6,,,,,,,,,,,21
19811030GSWDEN,,GSW,DEN,DEN,kiki_vandeweghe,,,9,,0,,0,0,,,,,,,,,,,18
19811030GSWDEN,,GSW,DEN,DEN,david_thompson,,,4,,0,,9,11,,,,,,,,,,,17
19811030GSWDEN,,GSW,DEN,DEN,dave_robisch,,,2,,0,,13,14,,,,,,,,,,,17
19811030GSWDEN,,GSW,DEN,DEN,billy_mckinney,,,6,,0,,3,3,,,,,,,,,,,15
19811030GSWDEN,,GSW,DEN,DEN,kenny_higgs,,,3,,0,,4,4,,,,,,,,,,,10
19811030GSWDEN,,GSW,DEN,DEN,glen_gondrezick,,,3,,0,,0,0,,,,,,,,,,,6
19811030GSWDEN,,GSW,DEN,DEN,tr_dunn,,,2,,0,,2,2,,,,,,,,,,,6
19811030GSWDEN,,GSW,DEN,DEN,james_ray,,,1,,0,,0,0,,,,,,,,,,,2
19811030GSWDEN,,GSW,DEN,DEN,cedrick_hordges,,,0,,0,,0,0,,,,,,,,,,,0
19811030GSWDEN,,GSW,DEN,DEN,john_roche,,,0,,0,,0,0,,,,,,,,,,,0
19811030GSWDEN,,GSW,DEN,DEN,total,,240,48,,0,,38,46,,,,,,24,,,,,134
19811030MILDET,,MIL,DET,MIL,sidney_moncrief,,,9,,0,,4,5,,,,,,,,,,,22
19811030MILDET,,MIL,DET,MIL,mickey_johnson,,,7,,0,,5,5,,,,,,6,,,,,19
19811030MILDET,,MIL,DET,MIL,quinn_buckner,,,7,,0,,3,3,,,,,,,,,,,17
19811030MILDET,,MIL,DET,MIL,brian_winters,,,5,,0,,6,6,,,,,,6,,,,,16
19811030MILDET,,MIL,DET,MIL,bob_lanier,,,5,,0,,0,0,,,,,,,,,,,10
19811030MILDET,,MIL,DET,MIL,harvey_catchings,,,4,,0,,1,2,,,,,,,,,,,9
19811030MILDET,,MIL,DET,MIL,pat_cummings,,,4,,0,,0,0,,,,,,,,,,,8
19811030MILDET,,MIL,DET,MIL,alton_lister,,,3,,0,,0,0,,,,,,,,,,,6
19811030MILDET,,MIL,DET,MIL,mike_evans,,,3,,0,,0,0,,,,,,,,,,,6
19811030MILDET,,MIL,DET,MIL,total,,240,47,,0,,19,21,,,,,,37,,,,,113
19811030MILDET,,MIL,DET,DET,isiah_thomas,,,10,,1,,10,13,,,,,,,,,,,31
19811030MILDET,,MIL,DET,DET,phil_hubbard,,,9,,0,,2,2,,,,,,,,,,,20
19811030MILDET,,MIL,DET,DET,john_long,,,7,,0,,2,2,,,,,,,,,,,16
19811030MILDET,,MIL,DET,DET,kelly_tripucka,,,7,,0,,1,3,,,,,,,,,,,15
19811030MILDET,,MIL,DET,DET,kent_benson,,,5,,0,,0,0,,,,,,,,,,,10
19811030MILDET,,MIL,DET,DET,paul_mokeski,,,3,,0,,3,4,,,,,,,,,,,9
19811030MILDET,,MIL,DET,DET,edgar_jones,,,2,,0,,3,4,,,,,,,,,,,7
19811030MILDET,,MIL,DET,DET,terry_tyler,,,2,,0,,2,2,,,,,,,,,,,6
19811030MILDET,,MIL,DET,DET,greg_kelser,,,1,,0,,2,2,,,,,,,,,,,4
19811030MILDET,,MIL,DET,DET,larry_wright,,,0,,0,,0,0,,,,,,,,,,,0
19811030MILDET,,MIL,DET,DET,ron_lee,,,0,,0,,0,0,,,,,,,,,,,0
19811030MILDET,,MIL,DET,DET,total,,240,46,,1,,25,32,,,,,,29,,,,,118
19811030CHIIND,,CHI,IND,CHI,artis_gilmore,,,9,,0,,7,10,,,,,,,,,,,25
19811030CHIIND,,CHI,IND,CHI,ronnie_lester,,,6,,0,,4,4,,,,,,,,,,,16
