gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
19991102ORLCHH,,ORL,CHH,ORL,bo_outlaw,,31:00,2,3,0,0,0,0,,2,4,6,0,3,2,1,1,,4
19991102ORLCHH,,ORL,CHH,ORL,darrell_armstrong,,27:00,5,15,0,4,2,4,,1,2,3,3,1,3,3,0,,12
19991102ORLCHH,,ORL,CHH,ORL,michael_doleac,,20:00,1,6,0,0,5,6,,0,3,3,2,3,0,3,0,,7
19991102ORLCHH,,ORL,CHH,ORL,tariq_abdul-wahad,,20:00,2,7,0,0,0,0,,2,2,4,0,1,0,2,0,,4
19991102ORLCHH,,ORL,CHH,ORL,ben_wallace,,14:00,1,1,0,0,0,0,,1,2,3,0,2,0,0,1,,2
19991102ORLCHH,,ORL,CHH,ORL,chris_gatling,,24:00,7,13,0,0,1,4,,1,6,7,1,4,1,4,1,,15
19991102ORLCHH,,ORL,CHH,ORL,corey_maggette,,22:00,5,7,0,0,0,0,,4,3,7,0,5,0,3,0,,10
19991102ORLCHH,,ORL,CHH,ORL,chucky_atkins,,21:00,4,10,0,2,2,2,,0,4,4,4,2,2,4,0,,10
19991102ORLCHH,,ORL,CHH,ORL,pat_garrity,,19:00,3,6,0,2,3,6,,0,3,3,2,1,1,0,0,,9
19991102ORLCHH,,ORL,CHH,ORL,monty_williams,,19:00,2,4,0,0,2,2,,0,2,2,3,5,0,0,1,,6
19991102ORLCHH,,ORL,CHH,ORL,john_amaechi,,15:00,2,4,0,0,3,3,,1,3,4,2,2,0,2,0,,7
19991102ORLCHH,,ORL,CHH,ORL,matt_harpring,,8:00,0,4,0,0,0,0,,0,2,2,0,2,0,0,0,,0
19991102ORLCHH,,ORL,CHH,ORL,total,,240,34,80,0,8,18,27,,12,36,48,17,31,9,22,4,,86
19991102ORLCHH,,ORL,CHH,CHH,eddie_jones,,42:00,8,22,2,4,6,7,,2,5,7,2,4,4,3,1,,24
19991102ORLCHH,,ORL,CHH,CHH,david_wesley,,33:00,5,11,2,5,4,6,,0,4,4,9,2,5,4,0,,16
19991102ORLCHH,,ORL,CHH,CHH,elden_campbell,,32:00,4,10,0,0,1,8,,4,5,9,2,3,0,2,3,,9
19991102ORLCHH,,ORL,CHH,CHH,anthony_mason,,32:00,3,5,0,0,1,2,,3,5,8,3,4,0,2,0,,7
19991102ORLCHH,,ORL,CHH,CHH,bobby_phills,,31:00,8,16,4,8,0,0,,1,4,5,4,4,2,2,0,,20
19991102ORLCHH,,ORL,CHH,CHH,baron_davis,,25:00,3,6,1,3,2,2,,1,4,5,2,3,2,3,0,,9
19991102ORLCHH,,ORL,CHH,CHH,derrick_coleman,,18:00,2,5,1,1,2,2,,1,4,5,1,1,0,1,1,,7
19991102ORLCHH,,ORL,CHH,CHH,brad_miller,,11:00,1,2,0,0,6,8,,2,1,3,0,0,0,2,0,,8
19991102ORLCHH,,ORL,CHH,CHH,todd_fuller,,8:00,0,4,0,0,0,2,,0,1,1,1,2,0,1,0,,0
19991102ORLCHH,,ORL,CHH,CHH,eddie_robinson,,3:00,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0
19991102ORLCHH,,ORL,CHH,CHH,jason_miskiri,,3:00,0,1,0,1,0,0,,0,0,0,1,2,0,0,0,,0
19991102ORLCHH,,ORL,CHH,CHH,derek_hood,,2:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19991102ORLCHH,,ORL,CHH,CHH,total,,240,34,82,10,22,22,37,,14,33,47,25,25,13,21,5,,100
19991102GSWDAL,,GSW,DAL,GSW,vonteego_cummings,,38:00,4,11,2,5,3,4,,1,5,6,4,2,1,2,1,,13
19991102GSWDAL,,GSW,DAL,GSW,chris_mills,,35:00,6,12,2,4,4,4,,1,6,7,1,4,1,3,0,,18
19991102GSWDAL,,GSW,DAL,GSW,antawn_jamison,,32:00,3,13,0,0,3,4,,4,3,7,1,4,0,5,0,,9
19991102GSWDAL,,GSW,DAL,GSW,tony_farmer,,15:00,3,5,0,1,3,4,,2,2,4,1,2,0,1,0,,9
19991102GSWDAL,,GSW,DAL,GSW,adonal_foyle,,14:00,1,3,0,0,0,0,,0,3,3,0,2,0,4,1,,2
19991102GSWDAL,,GSW,DAL,GSW,john_starks,,36:00,8,14,3,5,1,2,,0,4,4,4,3,1,3,0,,20
19991102GSWDAL,,GSW,DAL,GSW,terry_cummings,,21:00,3,8,0,0,4,6,,6,2,8,0,4,1,0,0,,10
19991102GSWDAL,,GSW,DAL,GSW,donyell_marshall,,20:00,3,9,0,3,0,0,,3,6,9,1,1,0,2,0,,6
19991102GSWDAL,,GSW,DAL,GSW,jason_caffey,,15:00,3,6,0,0,3,3,,1,1,2,0,4,0,0,0,,9
19991102GSWDAL,,GSW,DAL,GSW,damon_jones,,10:00,0,0,0,0,0,0,,0,1,1,2,1,0,3,0,,0
19991102GSWDAL,,GSW,DAL,GSW,tim_legler,,4:00,0,1,0,0,0,0,,0,0,0,0,2,0,0,0,,0
19991102GSWDAL,,GSW,DAL,GSW,total,,240,34,82,7,18,21,27,,18,33,51,14,29,4,23,2,,96
19991102GSWDAL,,GSW,DAL,DAL,erick_strickland,,44:00,2,11,0,2,8,10,,0,6,6,5,3,3,1,0,,12
19991102GSWDAL,,GSW,DAL,DAL,michael_finley,,43:00,12,23,1,4,1,1,,1,6,7,4,4,0,2,2,,26
19991102GSWDAL,,GSW,DAL,DAL,robert_pack,,23:00,5,8,0,0,2,2,,1,1,2,2,0,0,2,0,,12
19991102GSWDAL,,GSW,DAL,DAL,dirk_nowitzki,,22:00,2,5,0,0,5,7,,2,5,7,3,4,1,0,0,,9
19991102GSWDAL,,GSW,DAL,DAL,sean_rooks,,10:00,1,2,0,0,0,0,,1,3,4,3,2,0,2,2,,2
19991102GSWDAL,,GSW,DAL,DAL,cedric_ceballos,,34:00,9,19,0,4,9,10,,3,2,5,1,2,0,3,0,,27
19991102GSWDAL,,GSW,DAL,DAL,steve_nash,,25:00,2,5,0,3,1,2,,0,3,3,3,3,0,0,0,,5
19991102GSWDAL,,GSW,DAL,DAL,hubert_davis,,20:00,2,5,1,2,2,2,,1,2,3,0,0,2,0,0,,7
19991102GSWDAL,,GSW,DAL,DAL,shawn_bradley,,18:00,4,7,0,0,0,0,,2,2,4,1,1,5,3,2,,8
19991102GSWDAL,,GSW,DAL,DAL,randell_jackson,,1:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19991102GSWDAL,,GSW,DAL,DAL,total,,240,39,85,2,15,28,34,,11,30,41,22,19,11,13,6,,108
19991102PHODEN,,PHO,DEN,PHO,clifford_robinson,,48:00,6,16,4,11,4,4,,1,3,4,2,4,1,1,1,,20
19991102PHODEN,,PHO,DEN,PHO,tom_gugliotta,,47:00,11,28,0,1,0,5,,9,10,19,4,3,3,4,0,,22
19991102PHODEN,,PHO,DEN,PHO,jason_kidd,,44:00,3,12,1,2,1,2,,0,5,5,8,6,1,1,0,,8
19991102PHODEN,,PHO,DEN,PHO,shawn_marion,,35:00,7,17,0,1,0,0,,5,9,14,3,4,0,2,2,,14
19991102PHODEN,,PHO,DEN,PHO,luc_longley,,24:00,4,8,0,0,1,1,,1,3,4,4,1,1,2,0,,9
19991102PHODEN,,PHO,DEN,PHO,rodney_rogers,,35:00,8,19,4,6,1,2,,5,2,7,4,4,2,2,2,,21
19991102PHODEN,,PHO,DEN,PHO,randy_livingston,,28:00,4,10,0,1,0,0,,0,5,5,4,4,1,1,0,,8
