gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
19801010CLEBOS,,CLE,BOS,CLE,mike_mitchell,,,14,,0,,6,7,,,,,,,,,,,34
19801010CLEBOS,,CLE,BOS,CLE,randy_smith,,,7,,0,,10,14,,,,,,,,,,,24
19801010CLEBOS,,CLE,BOS,CLE,chad_kinch,,,5,,0,,0,0,,,,,,,,,,,10
19801010CLEBOS,,CLE,BOS,CLE,kenny_carr,,,2,,0,,5,6,,,,,,,,,,,9
19801010CLEBOS,,CLE,BOS,CLE,robert_smith,,,2,,0,,4,4,,,,,,6,,,,,8
19801010CLEBOS,,CLE,BOS,CLE,bill_robinzine,,,3,,0,,2,2,,,,,,6,,,,,8
19801010CLEBOS,,CLE,BOS,CLE,roger_phegley,,,2,,0,,0,0,,,,,,,,,,,4
19801010CLEBOS,,CLE,BOS,CLE,dave_robisch,,,0,,0,,4,6,,,,,,,,,,,4
19801010CLEBOS,,CLE,BOS,CLE,don_ford,,,1,,0,,0,0,,,,,,,,,,,2
19801010CLEBOS,,CLE,BOS,CLE,walter_jordan,,,0,,0,,0,0,,,,,,,,,,,0
19801010CLEBOS,,CLE,BOS,CLE,bill_laimbeer,,,0,,0,,0,0,,,,,,,,,,,0
19801010CLEBOS,,CLE,BOS,CLE,total,,240,36,,0,,31,39,,,,,,31,,,,,103
19801010CLEBOS,,CLE,BOS,BOS,ml_carr,,,7,,0,,11,13,,,,,,,,,,,25
19801010CLEBOS,,CLE,BOS,BOS,gerald_henderson,,,9,,0,,1,2,,,,,,,,,,,19
19801010CLEBOS,,CLE,BOS,BOS,larry_bird,,,7,,0,,4,4,,,,,,,,,,,18
19801010CLEBOS,,CLE,BOS,BOS,cedric_maxwell,,,4,,0,,6,9,,,,,,,,,,,14
19801010CLEBOS,,CLE,BOS,BOS,tiny_archibald,,,2,,0,,9,11,,,,,,,,,,,13
19801010CLEBOS,,CLE,BOS,BOS,chris_ford,,,4,,1,,2,2,,,,,,,,,,,11
19801010CLEBOS,,CLE,BOS,BOS,robert_parish,,,4,,0,,2,4,,,,,,,,,,,10
19801010CLEBOS,,CLE,BOS,BOS,kevin_mchale,,,4,,0,,2,2,,,,,,,,,,,10
19801010CLEBOS,,CLE,BOS,BOS,rick_robey,,,1,,0,,2,2,,,,,,,,,,,4
19801010CLEBOS,,CLE,BOS,BOS,eric_fernsten,,,2,,0,,0,0,,,,,,,,,,,4
19801010CLEBOS,,CLE,BOS,BOS,wayne_kreklow,,,1,,0,,0,0,,,,,,,,,,,2
19801010CLEBOS,,CLE,BOS,BOS,total,,240,45,,1,,39,49,,,,,,26,,,,,130
19801010SASDEN,,SAS,DEN,SAS,george_gervin,,,7,,0,,5,6,,,,,,,,,,,19
19801010SASDEN,,SAS,DEN,SAS,dave_corzine,,,6,,0,,6,7,,,,,,,,,,,18
19801010SASDEN,,SAS,DEN,SAS,james_silas,,,7,,0,,2,4,,,,,,,,,,,16
19801010SASDEN,,SAS,DEN,SAS,mark_olberding,,,3,,0,,9,10,,,,,,,,,,,15
19801010SASDEN,,SAS,DEN,SAS,kevin_restani,,,6,,0,,0,0,,,,,,,,,,,12
19801010SASDEN,,SAS,DEN,SAS,mike_gale,,,4,,0,,2,2,,,,,,,,,,,10
19801010SASDEN,,SAS,DEN,SAS,johnny_moore,,,4,,0,,2,3,,,,,,,,,,,10
19801010SASDEN,,SAS,DEN,SAS,john_shumate,,,0,,0,,9,13,,,,,,,,,,,9
19801010SASDEN,,SAS,DEN,SAS,paul_griffin,,,1,,0,,2,3,,,,,,6,,,,,4
19801010SASDEN,,SAS,DEN,SAS,reggie_johnson,,,0,,0,,0,0,,,,,,,,,,,0
19801010SASDEN,,SAS,DEN,SAS,george_johnson,,,0,,0,,0,0,,,,,,,,,,,0
19801010SASDEN,,SAS,DEN,SAS,total,,240,38,,0,,37,48,,,,,,36,,,,,113
19801010SASDEN,,SAS,DEN,DEN,david_thompson,,,13,,0,,6,8,,,,,,,,,,,32
19801010SASDEN,,SAS,DEN,DEN,alex_english,,,9,,0,,3,3,,,,,,,,,,,21
19801010SASDEN,,SAS,DEN,DEN,dan_issel,,,6,,0,,8,12,,,,,,,,,,,20
19801010SASDEN,,SAS,DEN,DEN,cedrick_hordges,,,5,,0,,4,5,,,,,,6,,,,,14
19801010SASDEN,,SAS,DEN,DEN,kenny_higgs,,,1,,0,,9,9,,,,,,6,,,,,11
19801010SASDEN,,SAS,DEN,DEN,glen_gondrezick,,,1,,0,,2,2,,,,,,,,,,,4
19801010SASDEN,,SAS,DEN,DEN,john_roche,,,1,,1,,0,0,,,,,,,,,,,3
19801010SASDEN,,SAS,DEN,DEN,kim_hughes,,,1,,0,,0,0,,,,,,6,,,,,2
19801010SASDEN,,SAS,DEN,DEN,tr_dunn,,,1,,0,,0,0,,,,,,,,,,,2
19801010SASDEN,,SAS,DEN,DEN,jawann_oldham,,,1,,0,,0,0,,,,,,,,,,,2
19801010SASDEN,,SAS,DEN,DEN,carl_nicks,,,0,,0,,1,2,,,,,,,,,,,1
19801010SASDEN,,SAS,DEN,DEN,total,,240,39,,1,,33,41,,,,,,33,,,,,112
19801010WSBDET,,WSB,DET,WSB,kevin_porter,,,10,,0,,1,2,,,,,,,,,,,21
19801010WSBDET,,WSB,DET,WSB,kevin_grevey,,,2,,0,,8,9,,,,,,,,,,,12
19801010WSBDET,,WSB,DET,WSB,wes_matthews,,,5,,0,,2,3,,,,,,,,,,,12
19801010WSBDET,,WSB,DET,WSB,greg_ballard,,,5,,0,,2,2,,,,,,,,,,,12
19801010WSBDET,,WSB,DET,WSB,wes_unseld,,,6,,0,,0,0,,,,,,,,,,,12
19801010WSBDET,,WSB,DET,WSB,elvin_hayes,,,4,,0,,2,4,,,,,,,,,,,10
19801010WSBDET,,WSB,DET,WSB,mitch_kupchak,,,3,,0,,2,2,,,,,,,,,,,8
19801010WSBDET,,WSB,DET,WSB,bob_dandridge,,,2,,0,,2,4,,,,,,,,,,,6
