gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
19921106NYKATL,,NYK,ATL,NYK,tony_campbell,,36:00,7,13,0,0,2,4,,2,3,5,4,4,2,2,0,,16
19921106NYKATL,,NYK,ATL,NYK,john_starks,,35:00,7,12,1,2,3,4,,4,2,6,8,2,2,1,0,,18
19921106NYKATL,,NYK,ATL,NYK,doc_rivers,,34:00,3,8,0,3,2,2,,0,1,1,6,3,1,4,0,,8
19921106NYKATL,,NYK,ATL,NYK,patrick_ewing,,33:00,8,17,0,0,6,9,,0,11,11,2,5,2,5,0,,22
19921106NYKATL,,NYK,ATL,NYK,charles_oakley,,29:00,5,6,0,0,0,0,,4,4,8,3,3,1,1,0,,10
19921106NYKATL,,NYK,ATL,NYK,anthony_mason,,38:00,6,11,0,0,3,4,,1,4,5,2,5,0,3,0,,15
19921106NYKATL,,NYK,ATL,NYK,greg_anthony,,14:00,1,4,0,0,0,0,,0,2,2,4,1,0,1,0,,2
19921106NYKATL,,NYK,ATL,NYK,rolando_blackman,,13:00,2,4,0,0,3,3,,0,1,1,1,0,0,1,0,,7
19921106NYKATL,,NYK,ATL,NYK,charles_smith,,8:00,4,5,0,0,0,0,,1,3,4,0,5,0,0,0,,8
19921106NYKATL,,NYK,ATL,NYK,total,,240,43,80,1,5,19,26,,12,31,43,30,28,8,18,0,,106
19921106NYKATL,,NYK,ATL,ATL,kevin_willis,,40:00,10,20,0,1,8,15,,3,7,10,4,3,1,6,0,,28
19921106NYKATL,,NYK,ATL,ATL,dominique_wilkins,,39:00,13,26,1,3,3,3,,1,1,2,2,2,0,1,0,,30
19921106NYKATL,,NYK,ATL,ATL,travis_mays,,32:00,3,5,1,2,1,2,,1,2,3,4,2,0,4,0,,8
19921106NYKATL,,NYK,ATL,ATL,morlon_wiley,,22:00,2,4,1,2,0,0,,0,0,0,4,3,1,2,0,,5
19921106NYKATL,,NYK,ATL,ATL,blair_rasmussen,,22:00,2,4,0,0,0,0,,0,1,1,1,4,0,0,0,,4
19921106NYKATL,,NYK,ATL,ATL,mookie_blaylock,,26:00,1,2,0,0,0,0,,0,2,2,8,2,3,3,1,,2
19921106NYKATL,,NYK,ATL,ATL,paul_graham,,16:00,3,7,0,0,2,2,,2,1,3,1,2,0,1,0,,8
19921106NYKATL,,NYK,ATL,ATL,duane_ferrell,,12:00,2,2,0,0,0,0,,0,0,0,3,0,0,0,0,,4
19921106NYKATL,,NYK,ATL,ATL,jon_koncak,,12:00,0,0,0,0,0,0,,1,2,3,3,1,0,1,1,,0
19921106NYKATL,,NYK,ATL,ATL,jeff_sanders,,10:00,1,2,0,0,1,2,,0,1,1,0,2,1,1,1,,3
19921106NYKATL,,NYK,ATL,ATL,adam_keefe,,9:00,1,3,0,0,0,0,,1,2,3,1,2,0,0,0,,2
19921106NYKATL,,NYK,ATL,ATL,total,,240,38,75,3,8,15,24,,9,19,28,31,23,6,19,3,,94
19921106MINBOS,,MIN,BOS,MIN,chuck_person,,42:00,9,18,1,5,5,9,,2,3,5,7,3,0,4,0,,24
19921106MINBOS,,MIN,BOS,MIN,micheal_williams,,33:00,4,9,1,4,9,10,,0,3,3,3,3,2,6,0,,18
19921106MINBOS,,MIN,BOS,MIN,christian_laettner,,30:00,4,11,0,0,0,0,,2,5,7,1,2,2,2,0,,8
19921106MINBOS,,MIN,BOS,MIN,doug_west,,24:00,2,7,0,0,0,0,,0,0,0,2,3,0,1,0,,4
19921106MINBOS,,MIN,BOS,MIN,felton_spencer,,14:00,4,5,0,0,2,3,,3,2,5,0,3,0,0,2,,10
19921106MINBOS,,MIN,BOS,MIN,thurl_bailey,,26:00,4,8,0,0,2,2,,1,7,8,0,1,0,3,0,,10
19921106MINBOS,,MIN,BOS,MIN,luc_longley,,26:00,1,4,0,0,2,2,,4,3,7,3,5,2,2,3,,4
19921106MINBOS,,MIN,BOS,MIN,gerald_glass,,23:00,5,10,0,0,0,0,,0,1,1,1,2,1,2,0,,10
19921106MINBOS,,MIN,BOS,MIN,chris_smith,,15:00,0,5,0,2,4,4,,1,1,2,2,2,2,0,0,,4
19921106MINBOS,,MIN,BOS,MIN,bob_mccann,,3:00,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0
19921106MINBOS,,MIN,BOS,MIN,mark_randall,,3:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19921106MINBOS,,MIN,BOS,MIN,gundars_vetra,,1:00,0,0,0,0,0,0,,0,1,1,1,0,0,1,0,,0
19921106MINBOS,,MIN,BOS,MIN,total,,240,33,77,2,11,24,30,,13,26,39,20,25,9,21,5,,92
19921106MINBOS,,MIN,BOS,BOS,reggie_lewis,,34:00,10,17,0,0,7,8,,0,1,1,1,2,2,1,0,,27
19921106MINBOS,,MIN,BOS,BOS,robert_parish,,30:00,5,6,0,0,4,5,,4,8,12,2,2,0,3,1,,14
19921106MINBOS,,MIN,BOS,BOS,sherman_douglas,,27:00,3,9,0,0,1,4,,0,2,2,9,2,1,1,1,,7
19921106MINBOS,,MIN,BOS,BOS,xavier_mcdaniel,,26:00,5,13,0,0,0,0,,3,1,4,3,3,1,4,0,,10
19921106MINBOS,,MIN,BOS,BOS,kevin_gamble,,20:00,3,7,0,0,0,0,,0,0,0,4,1,2,1,0,,6
19921106MINBOS,,MIN,BOS,BOS,dee_brown,,27:00,9,14,2,3,3,5,,0,2,2,7,4,2,1,0,,23
19921106MINBOS,,MIN,BOS,BOS,rick_fox,,23:00,5,6,0,1,3,4,,2,2,4,2,3,2,1,1,,13
19921106MINBOS,,MIN,BOS,BOS,ed_pinckney,,22:00,1,2,0,0,0,0,,1,4,5,0,2,1,0,3,,2
19921106MINBOS,,MIN,BOS,BOS,joe_kleine,,18:00,4,7,0,0,0,0,,4,7,11,1,2,0,1,1,,8
19921106MINBOS,,MIN,BOS,BOS,kevin_mchale,,8:00,1,3,0,0,0,0,,0,0,0,0,0,0,0,0,,2
19921106MINBOS,,MIN,BOS,BOS,joe_wolf,,3:00,0,0,0,0,1,2,,0,1,1,0,1,0,1,1,,1
19921106MINBOS,,MIN,BOS,BOS,bart_kofoed,,2:00,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19921106MINBOS,,MIN,BOS,BOS,total,,240,46,85,2,4,19,28,,14,28,42,29,22,11,14,8,,113
19921106WSBCHH,,WSB,CHH,WSB,harvey_grant,,39:00,8,18,0,0,5,6,,1,2,3,4,2,0,1,0,,21
19921106WSBCHH,,WSB,CHH,WSB,tom_gugliotta,,37:00,9,12,0,2,2,2,,2,4,6,7,3,2,2,1,,20
19921106WSBCHH,,WSB,CHH,WSB,michael_adams,,34:00,5,12,0,2,3,4,,2,1,3,14,3,1,4,0,,13
19921106WSBCHH,,WSB,CHH,WSB,rex_chapman,,31:00,10,17,1,4,4,6,,0,2,2,4,2,0,1,0,,25
19921106WSBCHH,,WSB,CHH,WSB,pervis_ellison,,22:00,7,16,0,0,0,1,,3,5,8,1,6,1,2,5,,14
19921106WSBCHH,,WSB,CHH,WSB,charles_jones,,17:00,0,0,0,0,1,2,,2,4,6,1,2,0,0,4,,1
19921106WSBCHH,,WSB,CHH,WSB,labradford_smith,,16:00,6,7,1,1,2,2,,0,2,2,3,3,0,4,0,,15
19921106WSBCHH,,WSB,CHH,WSB,brent_price,,15:00,1,2,0,0,2,2,,0,1,1,3,0,2,2,0,,4
19921106WSBCHH,,WSB,CHH,WSB,greg_foster,,11:00,1,2,0,0,0,0,,0,2,2,1,1,0,0,1,,2
19921106WSBCHH,,WSB,CHH,WSB,larry_stewart,,7:00,1,3,0,0,0,0,,0,0,0,1,0,0,2,0,,2
19921106WSBCHH,,WSB,CHH,WSB,don_maclean,,6:00,1,5,0,0,0,0,,0,0,0,0,3,0,1,0,,2
19921106WSBCHH,,WSB,CHH,WSB,buck_johnson,,5:00,0,1,0,0,0,0,,1,1,2,1,1,0,0,0,,0
19921106WSBCHH,,WSB,CHH,WSB,total,,240,49,95,2,9,19,25,,11,24,35,40,26,6,19,11,,119
19921106WSBCHH,,WSB,CHH,CHH,larry_johnson,,43:00,11,17,2,2,5,5,,5,8,13,3,2,2,1,1,,29
19921106WSBCHH,,WSB,CHH,CHH,johnny_newman,,41:00,7,17,0,2,13,15,,2,3,5,2,3,2,1,0,,27
