gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
19901102ORLATL,19901102,ORL,ATL,ORL,23,34,28,26,,,,111
19901102ORLATL,19901102,ORL,ATL,ATL,37,23,30,25,,,,115
19901102CLEBOS,19901102,CLE,BOS,CLE,23,23,33,22,,,,101
19901102CLEBOS,19901102,CLE,BOS,BOS,33,23,38,31,,,,125
19901102NYKCHH,19901102,NYK,CHH,NYK,33,29,33,28,11,,,134
19901102NYKCHH,19901102,NYK,CHH,CHH,19,35,30,39,7,,,130
19901102PHICHI,19901102,PHI,CHI,PHI,39,28,27,30,,,,124
19901102PHICHI,19901102,PHI,CHI,CHI,28,20,33,35,,,,116
19901102GSWDEN,19901102,GSW,DEN,GSW,43,44,38,37,,,,162
19901102GSWDEN,19901102,GSW,DEN,DEN,41,42,39,36,,,,158
19901102MILDET,19901102,MIL,DET,MIL,25,26,26,27,,,,104
19901102MILDET,19901102,MIL,DET,DET,28,29,31,27,,,,115
19901102NJNIND,19901102,NJN,IND,NJN,26,19,11,25,,,,81
19901102NJNIND,19901102,NJN,IND,IND,31,21,20,28,,,,100
19901102SACLAC,19901102,SAC,LAC,SAC,21,25,15,19,,,,80
19901102SACLAC,19901102,SAC,LAC,LAC,18,21,27,24,,,,90
19901102WSBMIA,19901102,WSB,MIA,WSB,24,22,26,23,,,,95
19901102WSBMIA,19901102,WSB,MIA,MIA,29,25,31,34,,,,119
19901102DALMIN,19901102,DAL,MIN,DAL,27,16,23,19,,,,85
19901102DALMIN,19901102,DAL,MIN,MIN,23,17,25,33,,,,98
19901102HOUPOR,19901102,HOU,POR,HOU,27,32,16,14,,,,89
19901102HOUPOR,19901102,HOU,POR,POR,27,20,29,14,,,,90
19901102PHOUTA,19901102,PHO,UTA,PHO,28,30,27,34,,,,119
19901102PHOUTA,19901102,PHO,UTA,UTA,29,28,15,24,,,,96
19901103INDATL,19901103,IND,ATL,IND,23,36,40,21,,,,120
19901103INDATL,19901103,IND,ATL,ATL,33,27,24,37,,,,121
19901103DENDAL,19901103,DEN,DAL,DEN,28,20,24,38,,,,110
19901103DENDAL,19901103,DEN,DAL,DAL,37,34,28,41,,,,140
19901103CLEDET,19901103,CLE,DET,CLE,26,24,16,31,,,,97
19901103CLEDET,19901103,CLE,DET,DET,30,24,24,28,,,,106
19901103MINMIL,19901103,MIN,MIL,MIN,18,19,29,27,,,,93
19901103MINMIL,19901103,MIN,MIL,MIL,27,30,19,35,,,,111
19901103BOSNYK,19901103,BOS,NYK,BOS,21,29,29,27,,,,106
19901103BOSNYK,19901103,BOS,NYK,NYK,35,25,24,19,,,,103
19901103CHHORL,19901103,CHH,ORL,CHH,36,23,23,22,,,,104
19901103CHHORL,19901103,CHH,ORL,ORL,29,24,20,24,,,,97
19901103NJNPHI,19901103,NJN,PHI,NJN,29,27,22,24,8,,,110
19901103NJNPHI,19901103,NJN,PHI,PHI,28,25,19,30,10,,,112
19901103UTAPHO,19901103,UTA,PHO,UTA,31,22,29,20,,,,102
19901103UTAPHO,19901103,UTA,PHO,PHO,29,23,30,19,,,,101
19901103PORSAC,19901103,POR,SAC,POR,22,27,16,20,10,,,95
19901103PORSAC,19901103,POR,SAC,SAC,17,18,22,28,8,,,93
