gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
19861031UTADAL,,UTA,DAL,UTA,thurl_bailey,,28:00,2,13,0,0,2,4,,1,1,2,1,2,0,4,0,,6
19861031UTADAL,,UTA,DAL,UTA,john_stockton,,27:00,0,6,0,0,3,3,,0,2,2,6,3,1,2,0,,3
19861031UTADAL,,UTA,DAL,UTA,karl_malone,,21:00,5,14,0,0,2,5,,1,3,4,0,4,1,3,1,,12
19861031UTADAL,,UTA,DAL,UTA,bob_hansen,,19:00,3,4,0,1,0,0,,0,2,2,3,1,0,1,0,,6
19861031UTADAL,,UTA,DAL,UTA,kelly_tripucka,,26:00,4,9,0,0,2,2,,3,3,6,2,2,1,3,0,,10
19861031UTADAL,,UTA,DAL,UTA,rickey_green,,21:00,3,10,0,0,5,7,,2,3,5,4,2,0,2,0,,11
19861031UTADAL,,UTA,DAL,UTA,darrell_griffith,,18:00,4,11,0,2,3,3,,1,0,1,1,5,1,1,0,,11
19861031UTADAL,,UTA,DAL,UTA,kent_benson,,18:00,0,6,0,0,0,0,,4,3,7,1,3,0,0,0,,0
19861031UTADAL,,UTA,DAL,UTA,marc_iavaroni,,13:00,0,1,0,0,2,2,,0,3,3,0,2,0,1,0,,2
19861031UTADAL,,UTA,DAL,UTA,dell_curry,,11:00,3,5,0,1,0,0,,0,2,2,1,1,0,1,0,,6
19861031UTADAL,,UTA,DAL,UTA,carey_scurry,,7:00,2,3,0,0,2,4,,0,2,2,1,3,1,0,0,,6
19861031UTADAL,,UTA,DAL,UTA,total,,240,28,90,0,4,21,30,,15,29,44,21,33,5,21,2,,77
19861031UTADAL,,UTA,DAL,DAL,james_donaldson,,29:00,3,6,0,0,2,2,,5,7,12,0,2,0,2,2,,8
19861031UTADAL,,UTA,DAL,DAL,mark_aguirre,,28:00,7,13,1,1,3,4,,1,5,6,3,1,0,3,1,,18
19861031UTADAL,,UTA,DAL,DAL,sam_perkins,,27:00,4,6,0,0,5,6,,3,7,10,1,4,2,2,0,,13
19861031UTADAL,,UTA,DAL,DAL,derek_harper,,25:00,4,12,0,1,2,2,,2,2,4,2,3,0,3,0,,10
19861031UTADAL,,UTA,DAL,DAL,rolando_blackman,,22:00,3,8,0,0,3,4,,0,1,1,0,3,2,1,1,,9
19861031UTADAL,,UTA,DAL,DAL,al_wood,,23:00,2,6,0,0,7,10,,0,1,1,0,2,2,2,0,,11
19861031UTADAL,,UTA,DAL,DAL,brad_davis,,22:00,2,6,0,0,2,2,,0,4,4,7,1,1,0,0,,6
19861031UTADAL,,UTA,DAL,DAL,detlef_schrempf,,20:00,3,4,1,1,3,6,,0,7,7,0,3,0,4,0,,10
19861031UTADAL,,UTA,DAL,DAL,roy_tarpley,,19:00,3,10,0,0,1,2,,5,5,10,0,6,0,2,1,,7
19861031UTADAL,,UTA,DAL,DAL,bill_wennington,,14:00,1,3,0,0,7,7,,0,5,5,0,1,0,2,0,,9
19861031UTADAL,,UTA,DAL,DAL,uwe_blab,,9:00,0,1,0,0,0,0,,0,0,0,1,5,0,1,0,,0
19861031UTADAL,,UTA,DAL,DAL,myron_jackson,,2:00,0,1,0,0,2,2,,0,0,0,0,0,0,0,0,,2
19861031UTADAL,,UTA,DAL,DAL,total,,240,32,76,2,3,37,47,,16,44,60,14,31,7,22,5,,103
19861031SASDEN,,SAS,DEN,SAS,mychal_thompson,,29:00,3,9,0,0,2,4,,1,4,5,6,3,0,4,1,,8
19861031SASDEN,,SAS,DEN,SAS,johnny_moore,,25:00,5,10,2,3,0,0,,0,1,1,3,1,2,1,0,,12
19861031SASDEN,,SAS,DEN,SAS,alvin_robertson,,22:00,5,6,0,0,0,0,,1,1,2,3,3,2,4,0,,10
19861031SASDEN,,SAS,DEN,SAS,mike_mitchell,,19:00,4,12,0,0,0,0,,2,2,4,0,2,0,0,0,,8
19861031SASDEN,,SAS,DEN,SAS,artis_gilmore,,19:00,1,7,0,0,3,6,,2,3,5,3,1,0,2,2,,5
19861031SASDEN,,SAS,DEN,SAS,jon_sundvold,,29:00,7,10,0,1,0,0,,0,0,0,8,2,1,2,0,,14
19861031SASDEN,,SAS,DEN,SAS,dave_greenwood,,23:00,6,10,0,0,3,3,,4,0,4,1,2,0,1,1,,15
19861031SASDEN,,SAS,DEN,SAS,johnny_dawkins,,20:00,8,17,0,1,0,0,,0,1,1,1,0,0,1,0,,16
19861031SASDEN,,SAS,DEN,SAS,tyrone_corbin,,20:00,2,3,0,0,7,9,,4,2,6,1,4,0,2,0,,11
19861031SASDEN,,SAS,DEN,SAS,ed_nealy,,18:00,1,3,0,1,1,2,,1,4,5,0,1,2,0,0,,3
19861031SASDEN,,SAS,DEN,SAS,kevin_duckworth,,11:00,0,3,0,0,0,0,,0,0,0,0,2,0,0,0,,0
19861031SASDEN,,SAS,DEN,SAS,larry_krystkowiak,,5:00,1,3,0,0,0,0,,1,0,1,1,1,0,0,0,,2
19861031SASDEN,,SAS,DEN,SAS,total,,240,43,93,2,6,16,24,,16,18,34,27,22,7,17,4,,104
19861031SASDEN,,SAS,DEN,DEN,tr_dunn,,38:00,2,4,0,0,0,0,,2,4,6,1,2,1,0,0,,4
19861031SASDEN,,SAS,DEN,DEN,fat_lever,,34:00,12,18,1,1,0,0,,3,6,9,8,1,3,1,2,,25
19861031SASDEN,,SAS,DEN,DEN,alex_english,,32:00,10,19,0,0,4,4,,1,1,2,7,2,2,0,0,,24
19861031SASDEN,,SAS,DEN,DEN,calvin_natt,,20:00,4,10,0,0,2,2,,2,3,5,2,2,1,1,0,,10
19861031SASDEN,,SAS,DEN,DEN,wayne_cooper,,8:00,4,5,0,0,0,0,,0,4,4,1,0,0,1,0,,8
19861031SASDEN,,SAS,DEN,DEN,bill_hanzlik,,26:00,7,14,0,0,2,2,,1,1,2,5,3,1,2,0,,16
19861031SASDEN,,SAS,DEN,DEN,darrell_walker,,20:00,2,5,0,0,2,2,,1,3,4,3,2,1,1,0,,6
19861031SASDEN,,SAS,DEN,DEN,mark_alarie,,19:00,5,6,0,0,2,4,,1,4,5,3,0,0,3,0,,12
19861031SASDEN,,SAS,DEN,DEN,danny_schayes,,18:00,5,9,0,0,5,6,,3,3,6,1,2,0,2,2,,15
19861031SASDEN,,SAS,DEN,DEN,blair_rasmussen,,17:00,2,7,0,0,4,4,,4,5,9,2,4,0,2,1,,8
19861031SASDEN,,SAS,DEN,DEN,maurice_martin,,4:00,2,3,0,0,2,2,,1,0,1,1,0,0,0,1,,6
19861031SASDEN,,SAS,DEN,DEN,mike_evans,,4:00,0,2,0,1,0,0,,0,1,1,2,0,0,0,1,,0
19861031SASDEN,,SAS,DEN,DEN,total,,240,55,102,1,2,23,26,,19,35,54,36,18,9,13,7,,134
19861031MILDET,,MIL,DET,MIL,sidney_moncrief,,35:00,6,14,0,1,10,11,,3,3,6,5,1,1,3,3,,22
19861031MILDET,,MIL,DET,MIL,jack_sikma,,35:00,4,7,0,0,2,2,,3,11,14,1,4,0,4,1,,10
19861031MILDET,,MIL,DET,MIL,paul_pressey,,34:00,5,11,0,0,5,6,,0,2,2,8,4,2,3,2,,15
19861031MILDET,,MIL,DET,MIL,terry_cummings,,25:00,4,10,0,0,4,4,,2,7,9,4,4,3,2,3,,12
19861031MILDET,,MIL,DET,MIL,craig_hodges,,20:00,4,9,3,3,0,0,,0,1,1,4,4,0,2,0,,11
19861031MILDET,,MIL,DET,MIL,ricky_pierce,,29:00,7,11,1,1,6,6,,0,1,1,0,2,2,0,1,,21
19861031MILDET,,MIL,DET,MIL,randy_breuer,,16:00,2,6,0,0,3,3,,1,3,4,0,1,0,1,1,,7
19861031MILDET,,MIL,DET,MIL,dudley_bradley,,15:00,2,3,2,2,2,2,,0,1,1,2,3,2,0,0,,8
19861031MILDET,,MIL,DET,MIL,paul_mokeski,,14:00,1,2,0,0,2,2,,0,1,1,0,4,0,0,1,,4
19861031MILDET,,MIL,DET,MIL,mike_glenn,,9:00,3,4,0,0,0,0,,0,2,2,0,1,1,0,0,,6
19861031MILDET,,MIL,DET,MIL,kenny_fields,,6:00,2,2,0,0,0,0,,0,2,2,0,2,1,0,0,,4
19861031MILDET,,MIL,DET,MIL,keith_smith,,2:00,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0
19861031MILDET,,MIL,DET,MIL,total,,240,40,80,6,7,34,36,,9,34,43,24,31,12,15,12,,120
19861031MILDET,,MIL,DET,DET,adrian_dantley,,34:00,10,18,0,2,13,14,,0,2,2,1,4,0,1,0,,33
19861031MILDET,,MIL,DET,DET,bill_laimbeer,,34:00,5,15,0,0,7,9,,7,3,10,1,4,1,1,2,,17
19861031MILDET,,MIL,DET,DET,isiah_thomas,,33:00,8,20,0,1,6,9,,1,2,3,6,6,4,4,1,,22
19861031MILDET,,MIL,DET,DET,joe_dumars,,31:00,1,6,0,0,3,3,,2,0,2,2,2,1,2,0,,5
19861031MILDET,,MIL,DET,DET,john_salley,,16:00,0,3,0,0,0,0,,3,5,8,1,5,2,0,0,,0
19861031MILDET,,MIL,DET,DET,vinnie_johnson,,29:00,7,13,0,0,5,5,,2,1,3,3,1,0,0,0,,19
19861031MILDET,,MIL,DET,DET,sidney_green,,29:00,2,5,0,0,1,1,,2,10,12,1,3,0,6,0,,5
19861031MILDET,,MIL,DET,DET,rick_mahorn,,14:00,0,2,0,0,3,4,,0,5,5,0,1,0,2,0,,3
19861031MILDET,,MIL,DET,DET,dennis_rodman,,14:00,0,6,0,0,0,0,,2,0,2,0,2,0,1,0,,0
19861031MILDET,,MIL,DET,DET,john_schweitz,,3:00,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,,0
19861031MILDET,,MIL,DET,DET,chuck_nevitt,,3:00,0,0,0,0,0,0,,0,1,1,0,1,0,0,0,,0
19861031MILDET,,MIL,DET,DET,total,,240,33,88,0,3,38,45,,19,30,49,15,29,8,18,3,,104
19861031NYKNJN,,NYK,NJN,NYK,bill_cartwright,,36:00,6,12,0,0,8,11,,4,6,10,4,4,2,1,0,,20
19861031NYKNJN,,NYK,NJN,NYK,patrick_ewing,,31:00,5,13,0,0,2,2,,1,7,8,2,3,2,3,2,,12
19861031NYKNJN,,NYK,NJN,NYK,rory_sparrow,,30:00,4,10,0,0,0,1,,1,0,1,5,3,1,2,0,,8
19861031NYKNJN,,NYK,NJN,NYK,kenny_walker,,26:00,6,12,0,0,2,2,,2,3,5,0,4,0,0,0,,14
19861031NYKNJN,,NYK,NJN,NYK,gerald_wilkins,,22:00,3,10,1,1,2,3,,1,0,1,1,2,0,1,0,,9
19861031NYKNJN,,NYK,NJN,NYK,pat_cummings,,24:00,4,10,0,0,5,7,,2,7,9,0,4,1,2,2,,13
19861031NYKNJN,,NYK,NJN,NYK,louis_orr,,22:00,1,8,0,0,6,6,,1,3,4,0,3,1,0,1,,8
19861031NYKNJN,,NYK,NJN,NYK,trent_tucker,,22:00,3,9,0,0,0,0,,1,1,2,1,4,0,0,0,,6
19861031NYKNJN,,NYK,NJN,NYK,stewart_granger,,18:00,1,3,0,0,0,0,,0,1,1,2,2,0,4,0,,2
19861031NYKNJN,,NYK,NJN,NYK,bob_thornton,,5:00,0,1,0,0,3,4,,0,2,2,1,1,0,0,0,,3
19861031NYKNJN,,NYK,NJN,NYK,mckinley_singleton,,4:00,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,2
19861031NYKNJN,,NYK,NJN,NYK,total,,240,34,89,1,1,28,36,,13,30,43,16,31,7,13,5,,97
19861031NYKNJN,,NYK,NJN,NJN,orlando_woolridge,,40:00,5,17,0,0,10,12,,3,2,5,6,3,2,3,0,,20
19861031NYKNJN,,NYK,NJN,NJN,buck_williams,,38:00,6,10,0,0,8,11,,6,11,17,2,2,2,3,1,,20
19861031NYKNJN,,NYK,NJN,NJN,albert_king,,29:00,7,14,0,0,4,5,,0,7,7,2,3,0,4,0,,18
19861031NYKNJN,,NYK,NJN,NJN,pearl_washington,,26:00,2,5,0,0,0,1,,0,2,2,4,2,1,3,0,,4
19861031NYKNJN,,NYK,NJN,NJN,mike_gminski,,25:00,6,13,0,0,5,6,,4,9,13,1,2,0,0,0,,17
19861031NYKNJN,,NYK,NJN,NJN,tony_brown,,23:00,2,2,0,0,2,4,,1,0,1,2,5,0,0,0,,6
19861031NYKNJN,,NYK,NJN,NJN,michael_wilson,,21:00,1,4,0,0,2,2,,1,1,2,5,3,1,3,0,,4
19861031NYKNJN,,NYK,NJN,NJN,darryl_dawkins,,20:00,6,8,0,0,2,3,,2,1,3,0,4,0,3,0,,14
19861031NYKNJN,,NYK,NJN,NJN,james_bailey,,7:00,1,3,0,0,0,0,,0,1,1,0,3,0,0,0,,2
19861031NYKNJN,,NYK,NJN,NJN,jeff_turner,,6:00,0,3,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19861031NYKNJN,,NYK,NJN,NJN,leon_wood,,3:00,1,3,1,2,0,0,,0,0,0,0,0,0,0,0,,3
19861031NYKNJN,,NYK,NJN,NJN,ben_coleman,,2:00,0,1,0,0,0,0,,1,0,1,0,0,0,0,0,,0
19861031NYKNJN,,NYK,NJN,NJN,total,,240,37,83,1,2,33,44,,18,34,52,22,27,6,19,1,,108
19861031INDPHI,,IND,PHI,IND,herb_williams,,38:00,6,12,0,1,9,10,,0,4,4,3,6,1,2,0,,21
19861031INDPHI,,IND,PHI,IND,vern_fleming,,30:00,5,7,0,0,6,9,,1,0,1,3,1,1,1,0,,16
19861031INDPHI,,IND,PHI,IND,john_long,,30:00,5,16,0,0,2,2,,1,2,3,5,1,3,1,0,,12
19861031INDPHI,,IND,PHI,IND,steve_stipanovich,,21:00,1,2,0,0,0,0,,0,3,3,1,6,1,1,2,,2
19861031INDPHI,,IND,PHI,IND,clark_kellogg,,18:00,2,5,0,1,1,2,,3,0,3,3,3,2,2,0,,5
19861031INDPHI,,IND,PHI,IND,wayman_tisdale,,32:00,5,12,0,0,2,5,,2,2,4,1,2,1,1,1,,12
19861031INDPHI,,IND,PHI,IND,chuck_person,,27:00,7,14,0,1,3,4,,4,5,9,1,5,1,3,0,,17
19861031INDPHI,,IND,PHI,IND,clint_richardson,,18:00,3,7,0,0,3,3,,1,4,5,5,1,3,2,0,,9
19861031INDPHI,,IND,PHI,IND,walker_russell,,18:00,4,7,0,0,0,0,,1,1,2,4,1,0,1,1,,8
19861031INDPHI,,IND,PHI,IND,stuart_gray,,4:00,1,1,0,0,0,0,,1,0,1,0,0,1,0,0,,2
19861031INDPHI,,IND,PHI,IND,ron_anderson,,4:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19861031INDPHI,,IND,PHI,IND,total,,240,39,83,0,3,26,35,,14,21,35,26,26,14,14,4,,104
19861031INDPHI,,IND,PHI,PHI,maurice_cheeks,,40:00,6,9,0,0,3,4,,0,2,2,7,4,3,2,0,,15
19861031INDPHI,,IND,PHI,PHI,charles_barkley,,38:00,12,16,0,0,7,10,,5,7,12,6,4,2,6,0,,31
19861031INDPHI,,IND,PHI,PHI,julius_erving,,35:00,7,14,1,2,3,4,,0,2,2,3,1,2,3,0,,18
19861031INDPHI,,IND,PHI,PHI,roy_hinson,,31:00,2,7,0,0,3,3,,3,5,8,1,5,0,7,3,,7
19861031INDPHI,,IND,PHI,PHI,jeff_ruland,,27:00,6,7,0,0,0,1,,6,2,8,4,3,0,1,0,,12
19861031INDPHI,,IND,PHI,PHI,tim_mccormick,,20:00,4,9,0,0,0,4,,4,6,10,0,5,0,3,0,,8
19861031INDPHI,,IND,PHI,PHI,sedale_threatt,,19:00,1,5,1,1,0,0,,0,1,1,1,2,0,1,1,,3
19861031INDPHI,,IND,PHI,PHI,andrew_toney,,14:00,4,9,0,0,4,4,,0,0,0,4,0,0,0,1,,12
19861031INDPHI,,IND,PHI,PHI,cliff_robinson,,10:00,0,4,0,0,0,0,,0,4,4,0,3,0,0,0,,0
19861031INDPHI,,IND,PHI,PHI,kenny_green,,6:00,1,4,0,0,0,0,,0,1,1,0,0,0,2,0,,2
19861031INDPHI,,IND,PHI,PHI,total,,240,43,84,2,3,20,30,,18,30,48,26,27,7,25,5,,108
19861031GSWPHO,,GSW,PHO,GSW,sleepy_floyd,,37:00,6,11,0,2,4,5,,1,1,2,12,6,3,3,0,,16
19861031GSWPHO,,GSW,PHO,GSW,purvis_short,,37:00,4,20,0,0,6,7,,7,2,9,4,4,2,5,1,,14
19861031GSWPHO,,GSW,PHO,GSW,joe_barry_carroll,,33:00,7,10,0,0,3,4,,0,6,6,0,3,2,0,2,,17
19861031GSWPHO,,GSW,PHO,GSW,chris_mullin,,28:00,8,13,1,1,7,8,,1,1,2,3,4,1,2,0,,24
19861031GSWPHO,,GSW,PHO,GSW,chris_washburn,,19:00,3,4,0,0,1,4,,3,2,5,0,3,0,1,0,,7
19861031GSWPHO,,GSW,PHO,GSW,greg_ballard,,18:00,8,12,0,1,1,1,,2,3,5,2,4,2,2,0,,17
19861031GSWPHO,,GSW,PHO,GSW,rod_higgins,,18:00,4,6,0,0,0,0,,1,4,5,2,2,1,1,0,,8
19861031GSWPHO,,GSW,PHO,GSW,terry_teagle,,13:00,3,7,0,1,2,2,,0,0,0,1,0,1,1,0,,8
19861031GSWPHO,,GSW,PHO,GSW,jerome_whitehead,,13:00,2,6,0,0,0,0,,3,4,7,0,3,0,1,0,,4
19861031GSWPHO,,GSW,PHO,GSW,larry_smith,,13:00,0,0,0,0,0,0,,0,3,3,0,1,1,0,0,,0
19861031GSWPHO,,GSW,PHO,GSW,clinton_smith,,11:00,4,10,0,1,0,0,,0,1,1,2,1,2,2,0,,8
19861031GSWPHO,,GSW,PHO,GSW,total,,240,49,99,1,6,24,31,,18,27,45,26,31,15,18,3,,123
19861031GSWPHO,,GSW,PHO,PHO,larry_nance,,41:00,9,19,0,0,5,7,,1,9,10,2,1,2,3,6,,23
19861031GSWPHO,,GSW,PHO,PHO,ed_pinckney,,34:00,6,8,0,0,7,7,,3,4,7,2,2,3,4,0,,19
19861031GSWPHO,,GSW,PHO,PHO,jay_humphries,,33:00,6,10,0,0,4,5,,0,3,3,8,2,0,3,0,,16
19861031GSWPHO,,GSW,PHO,PHO,walter_davis,,30:00,11,18,0,0,5,6,,1,4,5,4,3,1,5,0,,27
19861031GSWPHO,,GSW,PHO,PHO,alvan_adams,,28:00,8,14,0,0,3,3,,3,7,10,8,4,2,6,2,,19
19861031GSWPHO,,GSW,PHO,PHO,grant_gondrezick,,18:00,3,9,0,0,1,2,,1,1,2,3,2,0,0,0,,7
19861031GSWPHO,,GSW,PHO,PHO,james_edwards,,17:00,3,4,0,0,4,6,,1,6,7,0,1,0,0,2,,10
19861031GSWPHO,,GSW,PHO,PHO,mike_sanders,,16:00,1,5,0,0,0,0,,2,1,3,0,0,1,0,0,,2
19861031GSWPHO,,GSW,PHO,PHO,jeff_hornacek,,15:00,1,3,0,0,0,0,,0,0,0,1,2,0,1,0,,2
19861031GSWPHO,,GSW,PHO,PHO,kenny_gattison,,8:00,1,2,0,0,0,0,,2,1,3,1,2,0,1,0,,2
19861031GSWPHO,,GSW,PHO,PHO,total,,240,49,92,0,0,29,36,,14,36,50,29,19,9,23,10,,127
19861031SEAPOR,,SEA,POR,SEA,tom_chambers,,35:00,9,15,0,0,9,10,,0,3,3,4,4,1,3,1,,27
19861031SEAPOR,,SEA,POR,SEA,xavier_mcdaniel,,33:00,9,16,0,0,2,2,,4,7,11,2,4,0,3,1,,20
19861031SEAPOR,,SEA,POR,SEA,alton_lister,,24:00,6,10,0,0,0,0,,2,5,7,3,5,2,4,0,,12
19861031SEAPOR,,SEA,POR,SEA,gerald_henderson,,21:00,6,8,0,0,0,0,,2,0,2,5,3,0,2,0,,12
19861031SEAPOR,,SEA,POR,SEA,michael_phelps,,19:00,3,8,0,0,0,0,,1,0,1,4,1,0,2,0,,6
19861031SEAPOR,,SEA,POR,SEA,dale_ellis,,31:00,9,14,1,3,4,4,,2,2,4,3,5,1,2,0,,23
19861031SEAPOR,,SEA,POR,SEA,danny_young,,24:00,2,3,0,0,0,0,,0,2,2,8,0,4,3,0,,4
19861031SEAPOR,,SEA,POR,SEA,maurice_lucas,,20:00,7,9,0,0,5,6,,1,2,3,1,2,1,3,0,,19
19861031SEAPOR,,SEA,POR,SEA,clemon_johnson,,15:00,1,2,0,0,0,0,,0,2,2,0,3,1,0,1,,2
19861031SEAPOR,,SEA,POR,SEA,kevin_williams,,9:00,1,1,0,0,0,0,,1,1,2,0,3,0,0,1,,2
19861031SEAPOR,,SEA,POR,SEA,russ_schoene,,5:00,0,0,0,0,0,0,,0,0,0,1,1,0,1,0,,0
19861031SEAPOR,,SEA,POR,SEA,terence_stansbury,,4:00,0,0,0,0,0,2,,0,0,0,0,1,0,0,0,,0
19861031SEAPOR,,SEA,POR,SEA,total,,240,53,86,1,3,20,24,,13,24,37,31,32,10,23,4,,127
19861031SEAPOR,,SEA,POR,POR,kiki_vandeweghe,,45:00,13,21,0,0,10,11,,0,0,0,8,2,0,1,0,,36
19861031SEAPOR,,SEA,POR,POR,terry_porter,,43:00,5,8,0,1,0,0,,0,4,4,8,3,2,2,0,,10
19861031SEAPOR,,SEA,POR,POR,clyde_drexler,,37:00,5,11,0,2,3,4,,1,1,2,6,4,1,0,1,,13
19861031SEAPOR,,SEA,POR,POR,kenny_carr,,31:00,2,7,0,1,3,4,,4,6,10,1,2,1,7,1,,7
19861031SEAPOR,,SEA,POR,POR,sam_bowie,,28:00,5,11,0,0,5,6,,2,1,3,2,4,1,4,0,,15
19861031SEAPOR,,SEA,POR,POR,jerome_kersey,,20:00,2,4,0,0,5,6,,2,3,5,0,5,2,2,2,,9
19861031SEAPOR,,SEA,POR,POR,jim_paxson,,18:00,3,6,0,0,4,4,,0,1,1,1,0,1,3,0,,10
19861031SEAPOR,,SEA,POR,POR,steve_johnson,,11:00,4,8,0,0,2,2,,0,0,0,2,6,0,1,0,,10
19861031SEAPOR,,SEA,POR,POR,caldwell_jones,,3:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19861031SEAPOR,,SEA,POR,POR,fernando_martin,,2:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19861031SEAPOR,,SEA,POR,POR,walter_berry,,2:00,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0
19861031SEAPOR,,SEA,POR,POR,total,,240,39,77,0,4,32,37,,9,16,25,28,27,8,20,4,,110
19861031LACSAC,,LAC,SAC,LAC,cedric_maxwell,,37:00,4,11,0,0,13,16,,4,2,6,4,4,2,2,0,,21
19861031LACSAC,,LAC,SAC,LAC,marques_johnson,,33:00,13,26,0,2,5,9,,1,2,3,4,3,2,1,0,,31
19861031LACSAC,,LAC,SAC,LAC,benoit_benjamin,,29:00,3,6,0,0,2,2,,3,5,8,0,4,1,1,0,,8
19861031LACSAC,,LAC,SAC,LAC,larry_drew,,27:00,6,13,0,0,2,2,,0,1,1,1,4,1,2,0,,14
19861031LACSAC,,LAC,SAC,LAC,mike_woodson,,25:00,6,19,0,1,4,4,,2,0,2,3,3,1,4,0,,16
19861031LACSAC,,LAC,SAC,LAC,kurt_nimphius,,26:00,2,6,0,0,0,0,,1,1,2,0,4,0,0,1,,4
19861031LACSAC,,LAC,SAC,LAC,michael_cage,,25:00,2,3,0,0,2,2,,0,3,3,0,2,0,1,2,,6
19861031LACSAC,,LAC,SAC,LAC,lancaster_gordon,,23:00,0,3,0,0,0,0,,1,3,4,6,3,3,1,0,,0
19861031LACSAC,,LAC,SAC,LAC,rory_white,,15:00,3,3,0,0,0,0,,0,2,2,0,0,1,0,0,,6
19861031LACSAC,,LAC,SAC,LAC,total,,240,39,90,0,3,28,35,,12,19,31,18,27,11,12,3,,106
19861031LACSAC,,LAC,SAC,SAC,reggie_theus,,38:00,10,18,1,2,12,14,,1,2,3,7,3,0,6,0,,33
19861031LACSAC,,LAC,SAC,SAC,derek_smith,,34:00,6,14,0,0,6,7,,2,6,8,6,5,3,4,2,,18
19861031LACSAC,,LAC,SAC,SAC,lasalle_thompson,,34:00,5,11,0,0,1,2,,3,12,15,1,4,2,2,3,,11
19861031LACSAC,,LAC,SAC,SAC,otis_thorpe,,30:00,5,12,0,0,1,2,,3,6,9,0,1,1,2,0,,11
19861031LACSAC,,LAC,SAC,SAC,terry_tyler,,16:00,3,7,0,0,0,0,,2,3,5,1,2,0,1,0,,6
