gameid,away,home
19791027BOSATL,BOS,ATL
19791027PHICLE,PHI,CLE
19791027UTADEN,UTA,DEN
19791027KCKGSW,KCK,GSW
19791027DETMIL,DET,MIL
19791027NJNNYK,NJN,NYK
19791027INDSAS,IND,SAS
19791027SEASDC,SEA,SDC
19791028GSWLAL,GSW,LAL
19791028HOUNJN,HOU,NJN
19791028PHOPOR,PHO,POR
19791028KCKSDC,KCK,SDC
19791028CHISEA,CHI,SEA
19791030LALCHI,LAL,CHI
19791030HOUCLE,HOU,CLE
19791030NYKDEN,NYK,DEN
19791030SASPHO,SAS,PHO
19791031PHIATL,PHI,ATL
19791031PORGSW,POR,GSW
19791031HOUIND,HOU,IND
19791031UTAKCK,UTA,KCK
19791031LALMIL,LAL,MIL
19791031BOSNJN,BOS,NJN
19791031SASSDC,SAS,SDC
19791031DENSEA,DEN,SEA
19791031CLEWSB,CLE,WSB
19791101CLEDET,CLE,DET
19791101NYKUTA,NYK,UTA
19791102CHIDEN,CHI,DEN
19791102NYKKCK,NYK,KCK
19791102PHOLAL,PHO,LAL
19791102INDNJN,IND,NJN
19791102ATLPHI,ATL,PHI
19791102PORSDC,POR,SDC
19791102SASSEA,SAS,SEA
19791103NJNATL,NJN,ATL
19791103MILCHI,MIL,CHI
19791103KCKCLE,KCK,CLE
19791103HOUDET,HOU,DET
19791103DENGSW,DEN,GSW
19791103PHIIND,PHI,IND
19791103UTASDC,UTA,SDC
19791103BOSWSB,BOS,WSB
19791104SEAMIL,SEA,MIL
19791104KCKNJN,KCK,NJN
19791104SASPOR,SAS,POR
19791106SEACHI,SEA,CHI
19791106INDCLE,IND,CLE
19791106SDCLAL,SDC,LAL
19791106PHIMIL,PHI,MIL
19791106ATLNYK,ATL,NYK
19791106NJNSAS,NJN,SAS
19791106PHOUTA,PHO,UTA
19791107SASBOS,SAS,BOS
19791107SEADEN,SEA,DEN
19791107ATLDET,ATL,DET
19791107LALGSW,LAL,GSW
19791107NJNHOU,NJN,HOU
19791107PORIND,POR,IND
19791107KCKPHI,KCK,PHI
19791107SDCPHO,SDC,PHO
19791108PORMIL,POR,MIL
19791108DENUTA,DEN,UTA
19791109KCKBOS,KCK,BOS
19791109SDCCHI,SDC,CHI
19791109PHIDET,PHI,DET
19791109DENLAL,DEN,LAL
19791109CLEPHO,CLE,PHO
19791109SASWSB,SAS,WSB
19791110WSBATL,WSB,ATL
19791110PORCHI,POR,CHI
19791110INDGSW,IND,GSW
19791110DETHOU,DET,HOU
19791110SDCMIL,SDC,MIL
19791110SASNYK,SAS,NYK
19791110BOSPHI,BOS,PHI
19791110SEAUTA,SEA,UTA
19791111PORKCK,POR,KCK
19791111CLELAL,CLE,LAL
19791111DENPHO,DEN,PHO
19791112INDUTA,IND,UTA
19791113HOUCHI,HOU,CHI
19791113CLEDEN,CLE,DEN
19791113PHIKCK,PHI,KCK
19791113ATLNJN,ATL,NJN
19791113WSBNYK,WSB,NYK
19791113MILPOR,MIL,POR
19791113GSWSAS,GSW,SAS
19791113LALSDC,LAL,SDC
19791114UTAATL,UTA,ATL
19791114DETBOS,DET,BOS
19791114GSWHOU,GSW,HOU
19791114INDPHO,IND,PHO
19791114MILSEA,MIL,SEA
19791114CHIWSB,CHI,WSB
19791115DENGSW,DEN,GSW
19791115LALKCK,LAL,KCK
19791115NYKSAS,NYK,SAS
19791116UTABOS,UTA,BOS
19791116LALDEN,LAL,DEN
19791116NYKHOU,NYK,HOU
19791116CHIKCK,CHI,KCK
19791116WSBNJN,WSB,NJN
19791116SASPHI,SAS,PHI
19791116PORPHO,POR,PHO
19791116INDSDC,IND,SDC
19791116CLESEA,CLE,SEA
19791117HOUATL,HOU,ATL
19791117PHICHI,PHI,CHI
19791117NJNDET,NJN,DET
19791117SEAGSW,SEA,GSW
19791117BOSNYK,BOS,NYK
19791117CLEPOR,CLE,POR
19791117UTAWSB,UTA,WSB
19791118KCKDEN,KCK,DEN
19791118INDLAL,IND,LAL
19791118SASNJN,SAS,NJN
19791118GSWPHO,GSW,PHO
19791118SEAPOR,SEA,POR
19791118MILSDC,MIL,SDC
19791120DETATL,DET,ATL
19791120DENCHI,DEN,CHI
19791120UTACLE,UTA,CLE
19791120GSWKCK,GSW,KCK
19791120HOUNYK,HOU,NYK
19791120LALPOR,LAL,POR
19791120PHISAS,PHI,SAS
19791120PHOSDC,PHO,SDC
19791121NJNBOS,NJN,BOS
19791121SDCDEN,SDC,DEN
19791121UTADET,UTA,DET
19791121PHIHOU,PHI,HOU
19791121NYKIND,NYK,IND
19791121ATLMIL,ATL,MIL
19791121KCKPHO,KCK,PHO
19791121LALSEA,LAL,SEA
19791121CLEWSB,CLE,WSB
19791122GSWCLE,GSW,CLE
19791122MILNJN,MIL,NJN
19791123INDBOS,IND,BOS
19791123ATLCHI,ATL,CHI
19791123MILDET,MIL,DET
19791123HOUPHI,HOU,PHI
19791123LALPHO,LAL,PHO
19791123WSBSAS,WSB,SAS
19791123KCKSDC,KCK,SDC
19791123PORSEA,POR,SEA
19791124BOSATL,BOS,ATL
19791124GSWCHI,GSW,CHI
19791124PHODEN,PHO,DEN
19791124WSBHOU,WSB,HOU
19791124DETIND,DET,IND
19791124CLENYK,CLE,NYK
19791124NJNPHI,NJN,PHI
19791125NJNCLE,NJN,CLE
19791125KCKLAL,KCK,LAL
19791125GSWMIL,GSW,MIL
19791125PHOPOR,PHO,POR
19791126INDPHI,IND,PHI
19791127HOUKCK,HOU,KCK
19791127NJNMIL,NJN,MIL
19791127DETNYK,DET,NYK
19791127ATLSAS,ATL,SAS
19791127CHISDC,CHI,SDC
19791127LALUTA,LAL,UTA
19791127DENWSB,DEN,WSB
19791128PORATL,POR,ATL
19791128DENBOS,DEN,BOS
19791128SDCGSW,SDC,GSW
19791128CLEHOU,CLE,HOU
19791128MILIND,MIL,IND
19791128DETNJN,DET,NJN
19791128WSBPHI,WSB,PHI
19791128PHOSEA,PHO,SEA
19791129NYKCLE,NYK,CLE
19791129KCKDET,KCK,DET
19791130NYKBOS,NYK,BOS
19791130UTAGSW,UTA,GSW
19791130ATLHOU,ATL,HOU
19791130SEAKCK,SEA,KCK
19791130CHILAL,CHI,LAL
19791130DENNJN,DEN,NJN
19791130SDCPHI,SDC,PHI
19791130PORSAS,POR,SAS
19791130INDWSB,IND,WSB
19791201SDCATL,SDC,ATL
19791201SASDET,SAS,DET
19791201MILGSW,MIL,GSW
19791201PORHOU,POR,HOU
19791201BOSIND,BOS,IND
19791201DENNYK,DEN,NYK
19791201CLEPHI,CLE,PHI
19791201CHIPHO,CHI,PHO
19791201SEAUTA,SEA,UTA
19791201NJNWSB,NJN,WSB
19791202ATLCLE,ATL,CLE
19791202BOSKCK,BOS,KCK
19791202MILLAL,MIL,LAL
19791202GSWSEA,GSW,SEA
19791203MILUTA,MIL,UTA
19791204SDCCLE,SDC,CLE
19791204BOSDET,BOS,DET
19791204PHONYK,PHO,NYK
19791204LALSAS,LAL,SAS
19791205ATLBOS,ATL,BOS
19791205MILDEN,MIL,DEN
19791205CHIGSW,CHI,GSW
19791205LALHOU,LAL,HOU
19791205CLEIND,CLE,IND
19791205DETKCK,DET,KCK
19791205PHONJN,PHO,NJN
19791205SASPHI,SAS,PHI
19791205UTASEA,UTA,SEA
19791205NYKWSB,NYK,WSB
19791206GSWSDC,GSW,SDC
19791206PORUTA,POR,UTA
19791207PHOBOS,PHO,BOS
19791207DETHOU,DET,HOU
19791207SDCLAL,SDC,LAL
19791207SASMIL,SAS,MIL
19791207CHIPOR,CHI,POR
19791208BOSCLE,BOS,CLE
19791208UTADEN,UTA,DEN
19791208SEAGSW,SEA,GSW
19791208DETIND,DET,IND
19791208KCKNYK,KCK,NYK
19791208PHOPHI,PHO,PHI
19791208HOUSAS,HOU,SAS
19791208ATLWSB,ATL,WSB
19791209DENLAL,DEN,LAL
19791209BOSMIL,BOS,MIL
19791209ATLNJN,ATL,NJN
19791209SDCPOR,SDC,POR
19791209CHISEA,CHI,SEA
19791210GSWUTA,GSW,UTA
19791211PORCHI,POR,CHI
19791211SASDEN,SAS,DEN
19791211SEAMIL,SEA,MIL
19791211INDNYK,IND,NYK
19791211PHOWSB,PHO,WSB
19791212NYKATL,NYK,ATL
19791212NJNBOS,NJN,BOS
19791212DETGSW,DET,GSW
19791212SEAIND,SEA,IND
19791212PORKCK,POR,KCK
19791212MILPHI,MIL,PHI
19791212HOUSDC,HOU,SDC
19791213WSBCLE,WSB,CLE
19791213HOUPHO,HOU,PHO
19791213SASUTA,SAS,UTA
19791214MILBOS,MIL,BOS
19791214WSBIND,WSB,IND
19791214UTAKCK,UTA,KCK
19791214DETLAL,DET,LAL
19791214NYKNJN,NYK,NJN
19791214ATLPHI,ATL,PHI
19791214DENSDC,DEN,SDC
19791214HOUSEA,HOU,SEA
19791215PHIATL,PHI,ATL
19791215WSBCHI,WSB,CHI
19791215NJNCLE,NJN,CLE
19791215SASGSW,SAS,GSW
19791215BOSNYK,BOS,NYK
19791215DETPHO,DET,PHO
19791215DENPOR,DEN,POR
19791216INDKCK,IND,KCK
19791216SASLAL,SAS,LAL
19791216UTAMIL,UTA,MIL
19791216BOSNJN,BOS,NJN
19791216HOUPOR,HOU,POR
19791216DETSDC,DET,SDC
19791216DENSEA,DEN,SEA
19791218LALCHI,LAL,CHI
19791218PHIDET,PHI,DET
19791218SDCKCK,SDC,KCK
19791218ATLNYK,ATL,NYK
19791218CLEUTA,CLE,UTA
19791219LALATL,LAL,ATL
19791219PHIBOS,PHI,BOS
19791219PORDEN,POR,DEN
19791219CLEGSW,CLE,GSW
19791219CHIHOU,CHI,HOU
19791219UTAPHO,UTA,PHO
19791219INDSAS,IND,SAS
19791219NJNSEA,NJN,SEA
19791219KCKWSB,KCK,WSB
19791220ATLDET,ATL,DET
19791220KCKMIL,KCK,MIL
19791220NYKSDC,NYK,SDC
19791221SASBOS,SAS,BOS
19791221PHOCHI,PHO,CHI
19791221GSWLAL,GSW,LAL
19791221HOUPHI,HOU,PHI
19791221NJNPOR,NJN,POR
19791221NYKSEA,NYK,SEA
19791221SDCUTA,SDC,UTA
19791222CLECHI,CLE,CHI
19791222LALDEN,LAL,DEN
19791222NJNGSW,NJN,GSW
19791222ATLIND,ATL,IND
19791222PHOKCK,PHO,KCK
19791222BOSPHI,BOS,PHI
19791222DETSAS,DET,SAS
19791222HOUWSB,HOU,WSB
19791223SEALAL,SEA,LAL
19791223MILPHO,MIL,PHO
19791223NYKPOR,NYK,POR
19791223UTASDC,UTA,SDC
19791225DETCLE,DET,CLE
19791225NJNNYK,NJN,NYK
19791225GSWPOR,GSW,POR
19791225DENUTA,DEN,UTA
19791225PHIWSB,PHI,WSB
19791226GSWDEN,GSW,DEN
19791226INDDET,IND,DET
19791226SASHOU,SAS,HOU
19791226LALKCK,LAL,KCK
19791226CHIMIL,CHI,MIL
19791226WSBNJN,WSB,NJN
19791226PORPHO,POR,PHO
19791226SDCSEA,SDC,SEA
19791227HOUATL,HOU,ATL
19791227NYKCLE,NYK,CLE
19791227PHISAS,PHI,SAS
19791227BOSSDC,BOS,SDC
19791227LALUTA,LAL,UTA
19791227MILWSB,MIL,WSB
19791228NYKCHI,NYK,CHI
19791228DENDET,DEN,DET
19791228BOSLAL,BOS,LAL
19791228INDNJN,IND,NJN
19791228KCKPHO,KCK,PHO
19791228PORSEA,POR,SEA
19791229DETATL,DET,ATL
19791229DENCLE,DEN,CLE
19791229BOSGSW,BOS,GSW
19791229PHIHOU,PHI,HOU
19791229UTAIND,UTA,IND
19791229MILNYK,MIL,NYK
19791229KCKSAS,KCK,SAS
19791229SDCWSB,SDC,WSB
19791230PHOLAL,PHO,LAL
19791230UTAMIL,UTA,MIL
19791230SEAPOR,SEA,POR
19800101SASNYK,SAS,NYK
19800101WSBPOR,WSB,POR
19800102DETDEN,DET,DEN
19800102PORGSW,POR,GSW
19800102BOSHOU,BOS,HOU
19800102LALIND,LAL,IND
19800102SDCNJN,SDC,NJN
19800102PHOSAS,PHO,SAS
19800102WSBSEA,WSB,SEA
19800102KCKUTA,KCK,UTA
19800103NJNATL,NJN,ATL
19800103PHICLE,PHI,CLE
19800103INDMIL,IND,MIL
19800103SDCNYK,SDC,NYK
19800104SDCCHI,SDC,CHI
19800104WSBGSW,WSB,GSW
19800104SASKCK,SAS,KCK
19800104HOUNJN,HOU,NJN
19800104UTAPOR,UTA,POR
19800104DETSEA,DET,SEA
19800105KCKATL,KCK,ATL
19800105MILCLE,MIL,CLE
19800105INDDEN,IND,DEN
19800105SEAGSW,SEA,GSW
19800105PHOHOU,PHO,HOU
19800105CHINYK,CHI,NYK
19800105BOSSAS,BOS,SAS
19800105WSBUTA,WSB,UTA
19800106DENKCK,DEN,KCK
19800106LALMIL,LAL,MIL
19800106CLENJN,CLE,NJN
19800106DETPOR,DET,POR
19800106SEASDC,SEA,SDC
19800108MILCHI,MIL,CHI
19800108HOUCLE,HOU,CLE
19800108SDCKCK,SDC,KCK
19800108PHINYK,PHI,NYK
19800108INDPOR,IND,POR
19800108DENSAS,DEN,SAS
19800108DETUTA,DET,UTA
19800109CLEATL,CLE,ATL
19800109NYKBOS,NYK,BOS
19800109DENHOU,DEN,HOU
19800109SDCMIL,SDC,MIL
19800109NJNPHI,NJN,PHI
19800109GSWPHO,GSW,PHO
19800109INDSEA,IND,SEA
19800109LALWSB,LAL,WSB
19800110CHIKCK,CHI,KCK
19800111ATLBOS,ATL,BOS
19800111INDCHI,IND,CHI
19800111LALDET,LAL,DET
19800111DENKCK,DEN,KCK
19800111NYKMIL,NYK,MIL
19800111PORNJN,POR,NJN
19800111WSBPHI,WSB,PHI
19800111CLESAS,CLE,SAS
19800111GSWSDC,GSW,SDC
19800111UTASEA,UTA,SEA
19800112SASATL,SAS,ATL
19800112SEADEN,SEA,DEN
19800112PHOGSW,PHO,GSW
19800112CLEHOU,CLE,HOU
19800112DETIND,DET,IND
19800112UTASDC,UTA,SDC
19800113LALBOS,LAL,BOS
19800113CHIDET,CHI,DET
19800113NJNKCK,NJN,KCK
19800113HOUMIL,HOU,MIL
19800113NYKPHI,NYK,PHI
19800113UTAPHO,UTA,PHO
19800113ATLSAS,ATL,SAS
19800113GSWSEA,GSW,SEA
19800113PORWSB,POR,WSB
19800115KCKCHI,KCK,CHI
19800115PHODEN,PHO,DEN
19800115UTALAL,UTA,LAL
19800115CLENYK,CLE,NYK
19800115NJNSAS,NJN,SAS
19800115SEAWSB,SEA,WSB
19800116CHIBOS,CHI,BOS
19800116LALGSW,LAL,GSW
19800116NJNHOU,NJN,HOU
19800116DENIND,DEN,IND
19800116KCKMIL,KCK,MIL
19800116PORPHI,POR,PHI
19800116ATLSDC,ATL,SDC
19800116PHOUTA,PHO,UTA
19800117SASCLE,SAS,CLE
19800117WSBDET,WSB,DET
19800117ATLPHO,ATL,PHO
19800118PORBOS,POR,BOS
19800118UTACHI,UTA,CHI
19800118SDCGSW,SDC,GSW
19800118WSBHOU,WSB,HOU
19800118ATLLAL,ATL,LAL
19800118DENMIL,DEN,MIL
19800118PHINJN,PHI,NJN
19800118SEANYK,SEA,NYK
19800119DENCHI,DEN,CHI
19800119HOUDET,HOU,DET
19800119KCKIND,KCK,IND
19800119CLEPHI,CLE,PHI
19800119SDCPHO,SDC,PHO
19800119WSBSAS,WSB,SAS
19800119GSWUTA,GSW,UTA
19800120SEABOS,SEA,BOS
19800120PORMIL,POR,MIL
19800121NYKLAL,NYK,LAL
19800122HOUBOS,HOU,BOS
19800122DETCHI,DET,CHI
19800122WSBCLE,WSB,CLE
19800122ATLKCK,ATL,KCK
19800122SDCSAS,SDC,SAS
19800122MILUTA,MIL,UTA
19800123SEAATL,SEA,ATL
19800123PHIDEN,PHI,DEN
19800123BOSDET,BOS,DET
19800123MILGSW,MIL,GSW
19800123SDCHOU,SDC,HOU
19800123SASIND,SAS,IND
19800123CLENJN,CLE,NJN
19800123NYKPHO,NYK,PHO
19800124LALPOR,LAL,POR
19800124KCKUTA,KCK,UTA
19800124NJNWSB,NJN,WSB
19800125WSBBOS,WSB,BOS
19800125KCKCHI,KCK,CHI
19800125NYKGSW,NYK,GSW
19800125SDCIND,SDC,IND
19800125PHILAL,PHI,LAL
19800125DETNJN,DET,NJN
19800125MILPHO,MIL,PHO
19800125SEASAS,SEA,SAS
19800126CHIATL,CHI,ATL
19800126INDCLE,IND,CLE
19800126PORDEN,POR,DEN
19800126SEAHOU,SEA,HOU
19800126UTAKCK,UTA,KCK
19800127SDCBOS,SDC,BOS
19800127NYKDET,NYK,DET
19800127CLEIND,CLE,IND
19800127MILLAL,MIL,LAL
19800127CHINJN,CHI,NJN
19800127PHIPHO,PHI,PHO
19800127ATLSAS,ATL,SAS
19800127GSWWSB,GSW,WSB
19800128GSWNYK,GSW,NYK
19800128PHIUTA,PHI,UTA
19800129WSBATL,WSB,ATL
19800129BOSCHI,BOS,CHI
19800129LALCLE,LAL,CLE
19800129KCKDEN,KCK,DEN
19800129GSWDET,GSW,DET
19800129HOUIND,HOU,IND
19800129MILPOR,MIL,POR
19800129PHOSDC,PHO,SDC
19800130CLEBOS,CLE,BOS
19800130SASHOU,SAS,HOU
19800130DETPHI,DET,PHI
19800130DENPHO,DEN,PHO
19800130KCKSEA,KCK,SEA
19800130NJNUTA,NJN,UTA
19800130INDWSB,IND,WSB
19800131GSWATL,GSW,ATL
19800131LALCHI,LAL,CHI
19800131NJNDEN,NJN,DEN
19800131PHIHOU,PHI,HOU
19800131NYKIND,NYK,IND
19800131KCKPOR,KCK,POR
19800131MILSEA,MIL,SEA
19800131BOSWSB,BOS,WSB
19800205SEACLE,SEA,CLE
19800205PHIIND,PHI,IND
19800205PORKCK,POR,KCK
19800205LALNYK,LAL,NYK
19800205NJNSAS,NJN,SAS
19800205CHIUTA,CHI,UTA
19800206PHIBOS,PHI,BOS
19800206CHIDEN,CHI,DEN
19800206SDCGSW,SDC,GSW
19800206NJNHOU,NJN,HOU
19800206CLEMIL,CLE,MIL
19800206KCKPHO,KCK,PHO
19800207SEADET,SEA,DET
19800207WSBIND,WSB,IND
19800207ATLUTA,ATL,UTA
19800208INDBOS,IND,BOS
19800208PHOCHI,PHO,CHI
19800208KCKGSW,KCK,GSW
19800208CLEHOU,CLE,HOU
19800208WSBMIL,WSB,MIL
19800208LALNJN,LAL,NJN
19800208SEAPHI,SEA,PHI
19800208PORSDC,POR,SDC
19800209SDCDEN,SDC,DEN
19800209UTAHOU,UTA,HOU
19800209SASIND,SAS,IND
19800209DETNYK,DET,NYK
19800210DETBOS,DET,BOS
19800210CHICLE,CHI,CLE
19800210ATLGSW,ATL,GSW
19800210WSBKCK,WSB,KCK
19800210PHOMIL,PHO,MIL
19800210SEANJN,SEA,NJN
19800210LALPHI,LAL,PHI
19800210UTASAS,UTA,SAS
19800212GSWCHI,GSW,CHI
19800212WSBDEN,WSB,DEN
19800212ATLPOR,ATL,POR
19800212HOUSAS,HOU,SAS
19800213CLEDET,CLE,DET
19800213NYKHOU,NYK,HOU
19800213NJNIND,NJN,IND
19800213PORLAL,POR,LAL
19800213CHIMIL,CHI,MIL
19800213UTAPHI,UTA,PHI
19800213BOSPHO,BOS,PHO
19800213WSBSDC,WSB,SDC
19800213ATLSEA,ATL,SEA
19800214INDCLE,IND,CLE
19800214GSWMIL,GSW,MIL
19800214UTANJN,UTA,NJN
19800214NYKSAS,NYK,SAS
19800214DENSEA,DEN,SEA
19800215SASCHI,SAS,CHI
19800215ATLDEN,ATL,DEN
19800215PHIDET,PHI,DET
19800215MILHOU,MIL,HOU
19800215GSWIND,GSW,IND
19800215KCKLAL,KCK,LAL
19800215WSBPHO,WSB,PHO
19800215BOSPOR,BOS,POR
19800216DETCLE,DET,CLE
19800216UTANYK,UTA,NYK
19800216CHIPHI,CHI,PHI
19800217HOUDEN,HOU,DEN
19800217ATLDET,ATL,DET
19800217CHIIND,CHI,IND
19800217WSBLAL,WSB,LAL
19800217CLEPHI,CLE,PHI
19800217NJNPHO,NJN,PHO
19800217GSWPOR,GSW,POR
19800217MILSAS,MIL,SAS
19800217KCKSDC,KCK,SDC
19800217BOSSEA,BOS,SEA
19800219SEACHI,SEA,CHI
19800219PHOCLE,PHO,CLE
19800219PORNYK,POR,NYK
19800219NJNSDC,NJN,SDC
19800220MILATL,MIL,ATL
19800220LALDEN,LAL,DEN
19800220HOUGSW,HOU,GSW
19800220NYKIND,NYK,IND
19800220SEAKCK,SEA,KCK
19800220CHISAS,CHI,SAS
19800220BOSUTA,BOS,UTA
19800221PHODET,PHO,DET
19800221PHISDC,PHI,SDC
19800221CLEWSB,CLE,WSB
19800222PHOATL,PHO,ATL
19800222DENGSW,DEN,GSW
19800222NJNLAL,NJN,LAL
19800222HOUUTA,HOU,UTA
19800222SASWSB,SAS,WSB
19800223BOSDEN,BOS,DEN
19800223PORDET,POR,DET
19800223CLENYK,CLE,NYK
19800223SEAUTA,SEA,UTA
19800224SDCCHI,SDC,CHI
19800224PORCLE,POR,CLE
19800224PHIGSW,PHI,GSW
19800224PHOIND,PHO,IND
19800224MILKCK,MIL,KCK
19800224HOULAL,HOU,LAL
19800224SASNJN,SAS,NJN
19800224NYKWSB,NYK,WSB
19800226ATLBOS,ATL,BOS
19800226UTACHI,UTA,CHI
19800226PHODEN,PHO,DEN
19800226INDHOU,IND,HOU
19800226GSWKCK,GSW,KCK
19800226SEALAL,SEA,LAL
19800226SDCMIL,SDC,MIL
19800226PHIPOR,PHI,POR
19800227INDATL,IND,ATL
19800227SASBOS,SAS,BOS
19800227SDCDET,SDC,DET
19800227WSBHOU,WSB,HOU
19800227GSWNJN,GSW,NJN
19800227MILPHO,MIL,PHO
19800227PHISEA,PHI,SEA
19800228SASNYK,SAS,NYK
19800228PHOUTA,PHO,UTA
19800228HOUWSB,HOU,WSB
19800229CLEATL,CLE,ATL
19800229GSWBOS,GSW,BOS
19800229NJNDET,NJN,DET
19800229SDCKCK,SDC,KCK
19800229MILLAL,MIL,LAL
19800229DENPHI,DEN,PHI
19800229UTAPOR,UTA,POR
19800229CHISEA,CHI,SEA
19800301NJNNYK,NJN,NYK
19800302DENATL,DEN,ATL
19800302DETBOS,DET,BOS
19800302KCKHOU,KCK,HOU
19800302NYKNJN,NYK,NJN
19800302GSWPHI,GSW,PHI
19800302LALPHO,LAL,PHO
19800302CHIPOR,CHI,POR
19800302CLESAS,CLE,SAS
19800302MILSDC,MIL,SDC
19800302UTASEA,UTA,SEA
19800302INDWSB,IND,WSB
19800304HOUATL,HOU,ATL
19800304LALMIL,LAL,MIL
19800304INDNJN,IND,NJN
19800304SEAPOR,SEA,POR
19800304BOSSAS,BOS,SAS
19800304CLESDC,CLE,SDC
19800304GSWUTA,GSW,UTA
19800304DETWSB,DET,WSB
19800305MILDEN,MIL,DEN
19800305NYKDET,NYK,DET
19800305CHIGSW,CHI,GSW
19800305BOSHOU,BOS,HOU
19800305LALKCK,LAL,KCK
19800305INDPHI,IND,PHI
19800305SEAPHO,SEA,PHO
19800306PORUTA,POR,UTA
19800306NJNWSB,NJN,WSB
19800307PHIBOS,PHI,BOS
19800307WSBDET,WSB,DET
19800307ATLIND,ATL,IND
19800307CLEKCK,CLE,KCK
19800307CHILAL,CHI,LAL
19800307HOUNJN,HOU,NJN
19800307UTAPHO,UTA,PHO
19800307DENPOR,DEN,POR
19800307NYKSAS,NYK,SAS
19800308SEADEN,SEA,DEN
19800308MILGSW,MIL,GSW
19800308ATLHOU,ATL,HOU
19800308DETNYK,DET,NYK
19800308SDCUTA,SDC,UTA
19800309NYKATL,NYK,ATL
19800309WSBBOS,WSB,BOS
19800309CLEIND,CLE,IND
19800309SEAKCK,SEA,KCK
19800309DETNJN,DET,NJN
19800309CHIPHO,CHI,PHO
19800309LALPOR,LAL,POR
19800309PHISAS,PHI,SAS
19800309GSWSDC,GSW,SDC
19800311PHIATL,PHI,ATL
19800311KCKCHI,KCK,CHI
19800311NJNCLE,NJN,CLE
19800311GSWDEN,GSW,DEN
19800311BOSIND,BOS,IND
19800311HOUNYK,HOU,NYK
19800311LALSDC,LAL,SDC
19800311SASWSB,SAS,WSB
19800312HOUBOS,HOU,BOS
19800312NJNDET,NJN,DET
19800312PHOGSW,PHO,GSW
19800312PORLAL,POR,LAL
19800312SEAMIL,SEA,MIL
19800312WSBPHI,WSB,PHI
19800313INDNYK,IND,NYK
19800313DENSDC,DEN,SDC
19800314BOSATL,BOS,ATL
19800314SEACHI,SEA,CHI
19800314SASDET,SAS,DET
19800314PHIIND,PHI,IND
19800314DENLAL,DEN,LAL
19800314PORMIL,POR,MIL
19800314HOUWSB,HOU,WSB
19800315PORCHI,POR,CHI
19800315SASCLE,SAS,CLE
19800315BOSNYK,BOS,NYK
19800315PHOSDC,PHO,SDC
19800316INDATL,IND,ATL
19800316PHICLE,PHI,CLE
19800316SDCDEN,SDC,DEN
19800316HOUDET,HOU,DET
19800316UTAGSW,UTA,GSW
