gameid,away,home
19911101CHHBOS,CHH,BOS
19911101PHICHI,PHI,CHI
19911101GSWDEN,GSW,DEN
19911101MILDET,MIL,DET
19911101LALHOU,LAL,HOU
19911101WSBIND,WSB,IND
19911101UTAMIN,UTA,MIN
19911101NYKORL,NYK,ORL
19911101CLEPOR,CLE,POR
19911101LACSAC,LAC,SAC
19911101DALSAS,DAL,SAS
19911101PHOSEA,PHO,SEA
19911102DETATL,DET,ATL
19911102NJNCHH,NJN,CHH
19911102LALDAL,LAL,DAL
19911102HOUDEN,HOU,DEN
19911102SACGSW,SAC,GSW
19911102UTAIND,UTA,IND
19911102CLELAC,CLE,LAC
19911102NYKMIA,NYK,MIA
19911102CHIMIL,CHI,MIL
19911102ORLPHI,ORL,PHI
19911102PHOPOR,PHO,POR
19911102BOSWSB,BOS,WSB
19911103SASSEA,SAS,SEA
19911105UTAATL,UTA,ATL
19911105GSWCHI,GSW,CHI
19911105CLEDAL,CLE,DAL
19911105SASDEN,SAS,DEN
19911105CHHDET,CHH,DET
19911105PORHOU,POR,HOU
19911105LACLAL,LAC,LAL
19911105BOSMIA,BOS,MIA
19911105MILNYK,MIL,NYK
19911105INDPHO,IND,PHO
19911105SACSEA,SAC,SEA
19911105PHIWSB,PHI,WSB
19911106CHIBOS,CHI,BOS
19911106ATLCHH,ATL,CHH
19911106PHOLAC,PHO,LAC
19911106GSWMIL,GSW,MIL
19911106DALMIN,DAL,MIN
19911106WSBORL,WSB,ORL
19911106NJNPHI,NJN,PHI
19911106INDSAC,IND,SAC
19911106PORSAS,POR,SAS
19911107MINDEN,MIN,DEN
19911107CLEHOU,CLE,HOU
19911107MIANJN,MIA,NJN
19911107ORLNYK,ORL,NYK
19911107SEAUTA,SEA,UTA
19911108ATLBOS,ATL,BOS
19911108MILCHH,MIL,CHH
19911108DALCHI,DAL,CHI
19911108DENLAC,DEN,LAC
19911108GSWPHI,GSW,PHI
19911108LALPHO,LAL,PHO
19911108INDPOR,IND,POR
19911108CLESAS,CLE,SAS
19911109MIAATL,MIA,ATL
19911109ORLCHI,ORL,CHI
19911109PHOHOU,PHO,HOU
19911109DALMIL,DAL,MIL
19911109DETNJN,DET,NJN
19911109CHHNYK,CHH,NYK
19911109MINSAC,MIN,SAC
19911109INDSEA,IND,SEA
19911109LACUTA,LAC,UTA
19911109GSWWSB,GSW,WSB
19911110WSBDET,WSB,DET
19911110MINLAL,MIN,LAL
19911110BOSPOR,BOS,POR
19911111INDLAC,IND,LAC
19911111MILPHI,MIL,PHI
19911111SACUTA,SAC,UTA
19911112CHHATL,CHH,ATL
19911112DETCHI,DET,CHI
19911112MILCLE,MIL,CLE
19911112HOUDAL,HOU,DAL
19911112PHOGSW,PHO,GSW
19911112NJNNYK,NJN,NYK
19911112DENPOR,DEN,POR
19911112BOSSAC,BOS,SAC
19911112ORLWSB,ORL,WSB
19911113CHICHH,CHI,CHH
19911113NYKIND,NYK,IND
19911113DETMIA,DET,MIA
19911113WSBMIN,WSB,MIN
19911113UTANJN,UTA,NJN
19911113PHIORL,PHI,ORL
19911113BOSPHO,BOS,PHO
19911113LACSAS,LAC,SAS
19911114SEACLE,SEA,CLE
19911114LACDAL,LAC,DAL
19911114LALGSW,LAL,GSW
19911114ATLSAC,ATL,SAC
19911115PHIBOS,PHI,BOS
19911115MILCHI,MIL,CHI
19911115UTADET,UTA,DET
19911115SEAIND,SEA,IND
19911115HOULAL,HOU,LAL
19911115CHHMIA,CHH,MIA
19911115PORMIN,POR,MIN
19911115WSBNJN,WSB,NJN
19911115ATLPHO,ATL,PHO
19911116BOSCHH,BOS,CHH
19911116INDCLE,IND,CLE
19911116PHODAL,PHO,DAL
19911116PORDEN,POR,DEN
19911116PHIDET,PHI,DET
19911116GSWLAC,GSW,LAC
19911116MIAMIL,MIA,MIL
19911116NJNORL,NJN,ORL
19911116HOUSAC,HOU,SAC
19911116NYKSAS,NYK,SAS
19911116UTAWSB,UTA,WSB
19911117ATLLAL,ATL,LAL
19911117SEAMIN,SEA,MIN
19911118DETIND,DET,IND
19911119DALDEN,DAL,DEN
19911119NYKHOU,NYK,HOU
19911119PHOLAL,PHO,LAL
19911119UTAMIA,UTA,MIA
19911119CHHMIL,CHH,MIL
19911119SACNJN,SAC,NJN
19911119LACPOR,LAC,POR
19911119SEAWSB,SEA,WSB
19911120SACATL,SAC,ATL
19911120INDBOS,IND,BOS
19911120CLECHH,CLE,CHH
19911120NYKDAL,NYK,DAL
19911120SEADET,SEA,DET
19911120CHIGSW,CHI,GSW
19911120UTAORL,UTA,ORL
19911120MIAPHI,MIA,PHI
19911120DENPHO,DEN,PHO
19911120MINSAS,MIN,SAS
19911121NJNCLE,NJN,CLE
19911121MINHOU,MIN,HOU
19911121PORLAC,POR,LAC
19911121WSBMIL,WSB,MIL
19911122INDCHH,IND,CHH
19911122NYKDET,NYK,DET
19911122SASLAL,SAS,LAL
19911122SACMIA,SAC,MIA
19911122ATLPHI,ATL,PHI
19911122LACPHO,LAC,PHO
19911122GSWPOR,GSW,POR
19911122CHISEA,CHI,SEA
19911122DENUTA,DEN,UTA
19911123DETCLE,DET,CLE
19911123UTADAL,UTA,DAL
19911123CHIDEN,CHI,DEN
19911123MILGSW,MIL,GSW
19911123MIAIND,MIA,IND
19911123HOUMIN,HOU,MIN
19911123BOSNJN,BOS,NJN
19911123PHINYK,PHI,NYK
19911123SACORL,SAC,ORL
19911123ATLWSB,ATL,WSB
19911124SEALAC,SEA,LAC
19911124MILLAL,MIL,LAL
19911124SASPOR,SAS,POR
19911125WSBBOS,WSB,BOS
19911126DETATL,DET,ATL
19911126CHHDEN,CHH,DEN
19911126NJNHOU,NJN,HOU
19911126CHILAC,CHI,LAC
19911126MIANYK,MIA,NYK
19911126LALORL,LAL,ORL
19911126CLEPHI,CLE,PHI
19911126MILPOR,MIL,POR
19911126PHOSAC,PHO,SAC
19911126GSWSEA,GSW,SEA
19911127ORLBOS,ORL,BOS
19911127PHICLE,PHI,CLE
19911127INDDAL,IND,DAL
19911127ATLDET,ATL,DET
19911127LALMIA,LAL,MIA
19911127DENMIN,DEN,MIN
19911127SACPHO,SAC,PHO
19911127NJNSAS,NJN,SAS
19911127CHHUTA,CHH,UTA
19911129SASATL,SAS,ATL
19911129LALBOS,LAL,BOS
19911129ORLCLE,ORL,CLE
19911129NJNDAL,NJN,DAL
19911129SEADEN,SEA,DEN
19911129HOUIND,HOU,IND
19911129WSBLAC,WSB,LAC
19911129PHIMIA,PHI,MIA
19911129CHHPHO,CHH,PHO
19911129CHIPOR,CHI,POR
19911129GSWUTA,GSW,UTA
19911130BOSATL,BOS,ATL
19911130MINDAL,MIN,DAL
19911130NJNDEN,NJN,DEN
19911130CHHLAC,CHH,LAC
19911130INDMIL,IND,MIL
19911130DETNYK,DET,NYK
19911130MIAORL,MIA,ORL
19911130LALPHI,LAL,PHI
19911130UTAPHO,UTA,PHO
19911130CHISAC,CHI,SAC
19911130SEASAS,SEA,SAS
19911201HOUDET,HOU,DET
19911201WSBPOR,WSB,POR
19911202NYKCHH,NYK,CHH
19911203ATLDAL,ATL,DAL
19911203INDDET,IND,DET
19911203UTAGSW,UTA,GSW
19911203DENHOU,DEN,HOU
19911203PORMIA,POR,MIA
19911203LALMIL,LAL,MIL
19911203PHOMIN,PHO,MIN
19911203PHINJN,PHI,NJN
19911203SASSAC,SAS,SAC
19911203WSBSEA,WSB,SEA
19911204MIABOS,MIA,BOS
19911204LALCHH,LAL,CHH
19911204CLECHI,CLE,CHI
19911204PHOIND,PHO,IND
19911204SASLAC,SAS,LAC
19911204PORORL,POR,ORL
19911204WSBUTA,WSB,UTA
19911205CLEDET,CLE,DET
19911205DALGSW,DAL,GSW
19911205ATLHOU,ATL,HOU
19911205NJNMIL,NJN,MIL
19911206NYKBOS,NYK,BOS
19911206CHHCHI,CHH,CHI
19911206LACDEN,LAC,DEN
19911206MILIND,MIL,IND
19911206LALNJN,LAL,NJN
19911206PHOORL,PHO,ORL
19911206PORPHI,POR,PHI
19911206UTASAS,UTA,SAS
19911206MINSEA,MIN,SEA
19911206DETWSB,DET,WSB
19911207NYKATL,NYK,ATL
19911207WSBCLE,WSB,CLE
19911207SACGSW,SAC,GSW
19911207UTAHOU,UTA,HOU
19911207PORIND,POR,IND
19911207MINLAC,MIN,LAC
19911207PHOMIA,PHO,MIA
19911207CHHORL,CHH,ORL
19911207CHIPHI,CHI,PHI
19911207DALSEA,DAL,SEA
19911208DALLAL,DAL,LAL
19911208SASMIL,SAS,MIL
19911209DENBOS,DEN,BOS
19911210MILATL,MIL,ATL
19911210SEACHI,SEA,CHI
19911210MIADAL,MIA,DAL
19911210LACGSW,LAC,GSW
19911210SASIND,SAS,IND
19911210NYKNJN,NYK,NJN
19911210DETPHO,DET,PHO
19911210HOUPOR,HOU,POR
19911210LALSAC,LAL,SAC
19911210ORLUTA,ORL,UTA
19911211DALCHH,DAL,CHH
19911211DETLAC,DET,LAC
19911211UTALAL,UTA,LAL
19911211CLEMIA,CLE,MIA
19911211SASMIN,SAS,MIN
19911211SEANYK,SEA,NYK
19911211DENPHI,DEN,PHI
19911212ATLCLE,ATL,CLE
19911212HOUGSW,HOU,GSW
19911212DENNJN,DEN,NJN
19911212ORLSAC,ORL,SAC
19911212MILWSB,MIL,WSB
19911213SEABOS,SEA,BOS
19911213MIACHH,MIA,CHH
19911213NYKCHI,NYK,CHI
19911213DALIND,DAL,IND
19911213UTALAC,UTA,LAC
19911213PHIMIN,PHI,MIN
19911213DETPOR,DET,POR
19911213PHOSAS,PHO,SAS
19911214DALCLE,DAL,CLE
19911214ORLGSW,ORL,GSW
19911214SASHOU,SAS,HOU
19911214DENIND,DEN,IND
19911214ATLMIA,ATL,MIA
19911214MINMIL,MIN,MIL
19911214CHHNJN,CHH,NJN
19911214BOSNYK,BOS,NYK
19911214SEAPHI,SEA,PHI
19911214SACPOR,SAC,POR
19911214DETUTA,DET,UTA
19911214CHIWSB,CHI,WSB
19911215ORLLAC,ORL,LAC
