gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
19990205CLEATL,,CLE,ATL,CLE,zydrunas_ilgauskas,,38:00,11,19,0,0,0,2,,7,10,17,1,3,1,3,0,,22
19990205CLEATL,,CLE,ATL,CLE,brevin_knight,,29:00,3,8,0,0,3,6,,0,1,1,3,3,2,4,0,,9
19990205CLEATL,,CLE,ATL,CLE,shawn_kemp,,25:00,3,11,0,0,7,10,,4,5,9,1,4,0,2,0,,13
19990205CLEATL,,CLE,ATL,CLE,wesley_person,,25:00,3,6,1,2,0,0,,0,2,2,1,3,2,0,0,,7
19990205CLEATL,,CLE,ATL,CLE,cedric_henderson,,25:00,3,11,0,0,0,0,,0,0,0,1,3,2,0,0,,6
19990205CLEATL,,CLE,ATL,CLE,johnny_newman,,22:00,2,5,0,0,2,2,,0,1,1,1,2,2,0,0,,6
19990205CLEATL,,CLE,ATL,CLE,derek_anderson,,20:00,4,7,0,0,4,8,,0,0,0,3,3,0,5,0,,12
19990205CLEATL,,CLE,ATL,CLE,vitaly_potapenko,,19:00,1,4,0,1,2,2,,1,3,4,0,3,0,1,0,,4
19990205CLEATL,,CLE,ATL,CLE,bob_sura,,19:00,1,2,0,0,0,0,,1,2,3,2,4,2,2,0,,2
19990205CLEATL,,CLE,ATL,CLE,danny_ferry,,14:00,0,3,0,0,0,0,,0,0,0,2,2,0,0,0,,0
19990205CLEATL,,CLE,ATL,CLE,mitchell_butler,,2:00,1,1,0,0,0,0,,0,1,1,0,1,0,0,0,,2
19990205CLEATL,,CLE,ATL,CLE,litterial_green,,2:00,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19990205CLEATL,,CLE,ATL,CLE,total,,240,32,78,1,3,18,30,,13,25,38,15,31,11,17,0,,83
19990205CLEATL,,CLE,ATL,ATL,mookie_blaylock,,37:00,5,10,1,4,5,5,,0,5,5,6,2,2,2,0,,16
19990205CLEATL,,CLE,ATL,ATL,dikembe_mutombo,,36:00,6,9,0,0,3,5,,4,7,11,0,2,0,1,8,,15
19990205CLEATL,,CLE,ATL,ATL,steve_smith,,34:00,6,13,0,2,9,11,,1,1,2,4,4,0,4,0,,21
19990205CLEATL,,CLE,ATL,ATL,alan_henderson,,28:00,4,9,0,0,0,0,,3,2,5,1,2,1,1,0,,8
19990205CLEATL,,CLE,ATL,ATL,laphonso_ellis,,25:00,4,7,0,1,6,8,,0,7,7,0,6,0,1,0,,14
19990205CLEATL,,CLE,ATL,ATL,tyrone_corbin,,21:00,3,9,0,0,1,4,,0,0,0,2,0,1,0,0,,7
19990205CLEATL,,CLE,ATL,ATL,grant_long,,19:00,2,3,0,0,6,8,,1,4,5,1,4,1,1,0,,10
