gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
19871106UTADAL,,UTA,DAL,UTA,rickey_green,,24:00,2,4,0,1,0,0,,0,4,4,7,4,0,4,0,,4
19871106UTADAL,,UTA,DAL,UTA,john_stockton,,25:00,2,5,0,1,3,3,,1,3,4,8,2,0,1,0,,7
19871106UTADAL,,UTA,DAL,UTA,bob_hansen,,16:00,1,3,0,1,0,1,,0,3,3,1,2,1,2,0,,2
19871106UTADAL,,UTA,DAL,UTA,marc_iavaroni,,16:00,0,2,0,0,1,2,,3,3,6,0,3,0,3,0,,1
19871106UTADAL,,UTA,DAL,UTA,melvin_turpin,,14:00,6,8,0,0,0,0,,2,1,3,0,2,0,1,1,,12
19871106UTADAL,,UTA,DAL,UTA,carey_scurry,,12:00,2,4,0,0,0,0,,0,1,1,0,3,1,1,0,,4
19871106UTADAL,,UTA,DAL,UTA,total,,240,38,85,1,6,16,25,,13,37,50,27,29,4,24,12,,93
19871106UTADAL,,UTA,DAL,DAL,mark_aguirre,,38:00,11,24,0,1,9,13,,3,2,5,3,1,2,4,2,,31
19871106UTADAL,,UTA,DAL,DAL,rolando_blackman,,37:00,3,11,0,0,11,13,,1,2,3,5,1,2,1,0,,17
19871106UTADAL,,UTA,DAL,DAL,derek_harper,,35:00,5,18,1,3,3,4,,1,6,7,3,4,2,1,1,,14
19871106UTADAL,,UTA,DAL,DAL,james_donaldson,,30:00,2,9,0,0,0,1,,9,4,13,0,4,0,0,1,,4
19871106UTADAL,,UTA,DAL,DAL,sam_perkins,,29:00,2,9,0,1,3,6,,1,6,7,2,5,1,1,0,,7
19871106UTADAL,,UTA,DAL,DAL,roy_tarpley,,26:00,4,11,0,0,0,0,,3,7,10,1,3,0,2,3,,8
19871106UTADAL,,UTA,DAL,DAL,uwe_blab,,16:00,1,3,0,0,0,0,,2,1,3,1,3,0,1,0,,2
19871106UTADAL,,UTA,DAL,DAL,detlef_schrempf,,15:00,2,4,0,0,2,2,,0,1,1,0,3,1,2,0,,6
19871106UTADAL,,UTA,DAL,DAL,steve_alford,,13:00,3,6,0,1,0,0,,0,3,3,5,3,1,1,0,,6
19871106UTADAL,,UTA,DAL,DAL,bill_wennington,,1:00,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0
19871106UTADAL,,UTA,DAL,DAL,total,,240,33,95,1,6,28,39,,20,32,52,20,27,9,14,7,,95
19871106LACDEN,,LAC,DEN,LAC,larry_drew,,40:00,5,14,1,3,3,3,,0,6,6,5,1,0,3,0,,14
19871106LACDEN,,LAC,DEN,LAC,mike_woodson,,27:00,4,10,0,0,1,2,,0,3,3,5,3,2,3,0,,9
19871106LACDEN,,LAC,DEN,LAC,joe_wolf,,21:00,4,8,0,0,0,0,,3,1,4,1,6,1,4,1,,8
19871106LACDEN,,LAC,DEN,LAC,benoit_benjamin,,21:00,1,4,0,0,1,2,,0,3,3,2,1,0,4,3,,3
19871106LACDEN,,LAC,DEN,LAC,quintin_dailey,,17:00,5,12,0,0,4,6,,0,1,1,1,3,2,0,0,,14
19871106LACDEN,,LAC,DEN,LAC,reggie_williams,,33:00,5,19,2,4,4,6,,3,1,4,2,2,0,1,2,,16
19871106LACDEN,,LAC,DEN,LAC,tod_murphy,,19:00,1,1,0,0,3,4,,1,1,2,2,2,1,0,0,,5
19871106LACDEN,,LAC,DEN,LAC,norris_coleman,,18:00,2,7,0,0,1,2,,0,3,3,0,3,0,1,0,,5
19871106LACDEN,,LAC,DEN,LAC,earl_cureton,,16:00,4,8,0,0,0,0,,1,3,4,0,4,0,4,0,,8
19871106LACDEN,,LAC,DEN,LAC,ken_norman,,12:00,4,8,0,0,1,3,,3,2,5,1,3,1,1,0,,9
19871106LACDEN,,LAC,DEN,LAC,martin_nessley,,8:00,1,2,0,0,0,0,,1,1,2,1,2,0,2,1,,2
19871106LACDEN,,LAC,DEN,LAC,darnell_valentine,,8:00,0,1,0,0,0,0,,0,0,0,2,3,0,2,0,,0
19871106LACDEN,,LAC,DEN,LAC,total,,240,36,94,3,7,18,28,,12,25,37,22,33,7,25,7,,93
19871106LACDEN,,LAC,DEN,DEN,otis_smith,,25:00,7,15,0,0,3,4,,2,3,5,2,4,0,2,1,,17
19871106LACDEN,,LAC,DEN,DEN,fat_lever,,25:00,5,13,0,0,1,1,,2,8,10,10,2,5,4,0,,11
19871106LACDEN,,LAC,DEN,DEN,alex_english,,23:00,10,17,0,0,2,3,,2,4,6,3,1,0,3,0,,22
19871106LACDEN,,LAC,DEN,DEN,calvin_natt,,21:00,3,5,0,0,4,4,,0,1,1,5,1,0,1,0,,10
19871106LACDEN,,LAC,DEN,DEN,wayne_cooper,,19:00,6,7,0,0,5,5,,1,8,9,0,2,0,1,4,,17
19871106LACDEN,,LAC,DEN,DEN,jay_vincent,,25:00,8,16,0,0,0,0,,0,2,2,0,3,1,2,0,,16
19871106LACDEN,,LAC,DEN,DEN,michael_adams,,24:00,3,6,1,1,1,2,,0,2,2,11,0,2,0,0,,8
19871106LACDEN,,LAC,DEN,DEN,blair_rasmussen,,20:00,5,8,0,0,4,4,,0,8,8,1,2,0,1,2,,14
19871106LACDEN,,LAC,DEN,DEN,bill_hanzlik,,15:00,2,5,0,0,4,4,,1,0,1,1,0,2,0,0,,8
19871106LACDEN,,LAC,DEN,DEN,tr_dunn,,15:00,2,2,0,0,1,2,,0,1,1,0,5,1,2,0,,5
19871106LACDEN,,LAC,DEN,DEN,andre_moore,,14:00,1,6,0,0,4,4,,3,2,5,4,2,1,1,0,,6
19871106LACDEN,,LAC,DEN,DEN,danny_schayes,,14:00,1,3,0,0,3,4,,1,6,7,0,3,0,0,0,,5
19871106LACDEN,,LAC,DEN,DEN,total,,240,53,103,1,1,32,37,,12,45,57,37,25,12,17,7,,139
19871106NYKDET,,NYK,DET,NYK,gerald_wilkins,,35:00,10,20,0,1,5,6,,2,1,3,6,5,1,6,1,,25
19871106NYKDET,,NYK,DET,NYK,kenny_walker,,27:00,3,10,0,0,1,2,,4,3,7,1,3,1,2,1,,7
19871106NYKDET,,NYK,DET,NYK,patrick_ewing,,23:00,6,11,0,1,0,2,,2,7,9,4,5,1,3,2,,12
19871106NYKDET,,NYK,DET,NYK,pat_cummings,,19:00,6,11,0,0,5,5,,0,4,4,1,4,0,2,0,,17
19871106NYKDET,,NYK,DET,NYK,gerald_henderson,,15:00,2,4,1,1,0,0,,0,1,1,1,5,0,2,0,,5
19871106NYKDET,,NYK,DET,NYK,bill_cartwright,,24:00,1,4,0,0,2,3,,0,5,5,1,2,0,6,0,,4
19871106NYKDET,,NYK,DET,NYK,rory_sparrow,,23:00,3,6,0,0,0,0,,0,0,0,0,4,3,3,0,,6
19871106NYKDET,,NYK,DET,NYK,chris_mcnealy,,20:00,3,5,0,0,0,0,,0,1,1,3,4,1,3,0,,6
19871106NYKDET,,NYK,DET,NYK,ray_tolbert,,20:00,3,4,0,0,0,0,,1,2,3,1,5,0,0,0,,6
19871106NYKDET,,NYK,DET,NYK,mark_jackson,,19:00,1,4,0,0,2,2,,0,1,1,7,2,2,1,0,,4
19871106NYKDET,,NYK,DET,NYK,sidney_green,,11:00,2,3,0,0,3,5,,0,2,2,1,2,1,2,0,,7
19871106NYKDET,,NYK,DET,NYK,trent_tucker,,4:00,0,2,0,0,0,0,,0,0,0,0,2,0,0,0,,0
19871106NYKDET,,NYK,DET,NYK,total,,240,40,84,1,3,18,25,,9,27,36,26,43,10,30,4,,99
19871106NYKDET,,NYK,DET,DET,bill_laimbeer,,38:00,3,8,0,0,9,11,,5,10,15,1,2,4,1,0,,15
19871106NYKDET,,NYK,DET,DET,isiah_thomas,,37:00,6,16,1,2,8,10,,0,3,3,2,5,2,9,0,,21
19871106NYKDET,,NYK,DET,DET,joe_dumars,,36:00,3,6,0,0,7,9,,0,0,0,3,4,2,3,0,,13
19871106NYKDET,,NYK,DET,DET,rick_mahorn,,22:00,2,2,0,0,1,2,,1,5,6,1,4,0,3,0,,5
19871106NYKDET,,NYK,DET,DET,adrian_dantley,,13:00,1,6,0,0,3,4,,1,2,3,0,3,0,2,0,,5
19871106NYKDET,,NYK,DET,DET,dennis_rodman,,35:00,4,8,0,0,6,7,,1,9,10,3,2,3,3,0,,14
19871106NYKDET,,NYK,DET,DET,john_salley,,32:00,7,9,0,0,5,8,,4,3,7,2,4,1,3,5,,19
19871106NYKDET,,NYK,DET,DET,vinnie_johnson,,22:00,6,14,0,0,6,7,,0,3,3,5,3,0,1,0,,18
19871106NYKDET,,NYK,DET,DET,william_bedford,,4:00,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,,0
19871106NYKDET,,NYK,DET,DET,ralph_lewis,,1:00,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,,0
19871106NYKDET,,NYK,DET,DET,total,,240,32,69,1,2,45,58,,12,36,48,17,29,12,26,5,,110
19871106SASHOU,,SAS,HOU,SAS,dave_greenwood,,43:00,7,11,0,0,1,2,,1,6,7,2,2,1,5,0,,15
19871106SASHOU,,SAS,HOU,SAS,johnny_dawkins,,40:00,10,20,0,1,1,2,,3,2,5,7,3,2,2,0,,21
19871106SASHOU,,SAS,HOU,SAS,frank_brickowski,,39:00,6,13,0,1,2,2,,2,5,7,1,4,2,8,0,,14
19871106SASHOU,,SAS,HOU,SAS,alvin_robertson,,37:00,8,17,0,0,4,4,,3,3,6,8,5,6,6,0,,20
19871106SASHOU,,SAS,HOU,SAS,walter_berry,,28:00,7,11,0,0,0,0,,2,7,9,0,3,0,2,0,,14
19871106SASHOU,,SAS,HOU,SAS,greg_anderson,,20:00,3,8,0,0,2,2,,0,2,2,1,5,0,0,2,,8
19871106SASHOU,,SAS,HOU,SAS,petur_gudmundsson,,14:00,4,5,0,0,2,2,,1,4,5,1,2,0,1,0,,10
19871106SASHOU,,SAS,HOU,SAS,johnny_moore,,12:00,0,0,0,0,0,0,,0,1,1,1,0,1,1,0,,0
19871106SASHOU,,SAS,HOU,SAS,nate_blackwell,,7:00,0,4,0,0,0,0,,1,0,1,2,1,0,2,0,,0
19871106SASHOU,,SAS,HOU,SAS,total,,240,45,89,0,2,12,14,,13,30,43,23,25,12,27,2,,102
19871106SASHOU,,SAS,HOU,HOU,ralph_sampson,,43:00,6,14,0,0,0,0,,3,3,6,4,2,4,2,2,,12
19871106SASHOU,,SAS,HOU,HOU,hakeem_olajuwon,,37:00,9,13,0,0,4,8,,1,10,11,2,5,1,1,1,,22
19871106SASHOU,,SAS,HOU,HOU,allen_leavell,,21:00,2,3,0,1,1,1,,1,2,3,7,1,2,3,0,,5
19871106SASHOU,,SAS,HOU,HOU,buck_johnson,,15:00,4,5,0,0,0,1,,2,1,3,0,1,1,1,0,,8
19871106SASHOU,,SAS,HOU,HOU,steve_harris,,14:00,4,9,0,0,0,0,,0,2,2,3,4,0,3,0,,8
19871106SASHOU,,SAS,HOU,HOU,rodney_mccray,,32:00,8,15,0,0,7,9,,6,5,11,2,1,1,3,1,,23
19871106SASHOU,,SAS,HOU,HOU,world_b_free,,26:00,8,16,0,1,0,0,,0,1,1,1,1,0,1,0,,16
19871106SASHOU,,SAS,HOU,HOU,lester_conner,,21:00,3,8,0,2,2,2,,0,2,2,1,1,2,2,0,,8
19871106SASHOU,,SAS,HOU,HOU,cedric_maxwell,,16:00,1,4,0,0,2,2,,0,1,1,0,3,0,1,0,,4
19871106SASHOU,,SAS,HOU,HOU,andre_turner,,8:00,0,5,0,1,2,2,,1,0,1,3,0,0,2,0,,2
19871106SASHOU,,SAS,HOU,HOU,purvis_short,,7:00,0,1,0,0,0,0,,0,0,0,2,1,1,1,0,,0
19871106SASHOU,,SAS,HOU,HOU,total,,240,45,93,0,5,18,25,,14,27,41,25,20,12,20,4,,108
19871106SEALAL,,SEA,LAL,SEA,tom_chambers,,32:00,10,22,0,2,0,1,,2,5,7,1,5,3,2,0,,20
19871106SEALAL,,SEA,LAL,SEA,dale_ellis,,31:00,9,19,0,1,0,1,,4,2,6,0,4,1,2,0,,18
19871106SEALAL,,SEA,LAL,SEA,xavier_mcdaniel,,27:00,7,16,1,2,4,4,,1,8,9,2,3,2,5,0,,19
19871106SEALAL,,SEA,LAL,SEA,alton_lister,,20:00,2,6,0,0,1,2,,3,2,5,1,2,0,0,1,,5
19871106SEALAL,,SEA,LAL,SEA,nate_mcmillan,,19:00,0,0,0,0,0,0,,0,1,1,12,3,4,2,0,,0
19871106SEALAL,,SEA,LAL,SEA,sam_vincent,,26:00,2,4,0,0,0,0,,0,1,1,4,0,0,3,0,,4
19871106SEALAL,,SEA,LAL,SEA,derrick_mckey,,24:00,7,11,0,0,4,6,,3,1,4,0,4,0,1,0,,18
19871106SEALAL,,SEA,LAL,SEA,kevin_williams,,17:00,3,8,0,0,2,2,,0,1,1,1,5,3,3,0,,8
19871106SEALAL,,SEA,LAL,SEA,russ_schoene,,15:00,4,7,0,0,1,2,,2,3,5,0,4,1,0,1,,9
19871106SEALAL,,SEA,LAL,SEA,clemon_johnson,,12:00,1,1,0,0,0,0,,2,1,3,1,2,0,1,2,,2
19871106SEALAL,,SEA,LAL,SEA,olden_polynice,,10:00,0,2,0,0,4,4,,0,3,3,0,2,0,0,0,,4
19871106SEALAL,,SEA,LAL,SEA,danny_young,,7:00,1,2,0,1,0,0,,0,1,1,2,1,1,0,0,,2
19871106SEALAL,,SEA,LAL,SEA,total,,240,46,98,1,6,16,22,,17,29,46,24,35,15,19,4,,109
19871106SEALAL,,SEA,LAL,LAL,ac_green,,41:00,5,9,0,0,11,14,,4,8,12,1,3,2,4,0,,21
19871106SEALAL,,SEA,LAL,LAL,magic_johnson,,38:00,8,18,0,0,10,11,,2,4,6,8,4,5,5,1,,26
19871106SEALAL,,SEA,LAL,LAL,kareem_abdul-jabbar,,38:00,6,9,0,0,4,4,,0,7,7,1,1,0,4,1,,16
19871106SEALAL,,SEA,LAL,LAL,james_worthy,,34:00,6,14,0,0,2,3,,2,4,6,3,5,0,3,2,,14
19871106SEALAL,,SEA,LAL,LAL,byron_scott,,27:00,1,9,0,2,1,1,,0,4,4,5,0,1,2,0,,3
19871106SEALAL,,SEA,LAL,LAL,michael_cooper,,28:00,5,6,2,3,4,4,,1,1,2,2,4,1,2,0,,16
19871106SEALAL,,SEA,LAL,LAL,mychal_thompson,,27:00,6,8,0,0,5,8,,2,5,7,1,2,0,3,0,,17
19871106SEALAL,,SEA,LAL,LAL,kurt_rambis,,4:00,0,3,0,0,0,0,,1,0,1,0,1,0,0,0,,0
19871106SEALAL,,SEA,LAL,LAL,jeff_lamp,,3:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19871106SEALAL,,SEA,LAL,LAL,total,,240,37,76,2,5,37,45,,12,33,45,21,20,9,23,4,,113
19871106CLENJN,,CLE,NJN,CLE,ron_harper,,41:00,10,18,1,1,5,14,,1,4,5,7,4,4,7,2,,26
19871106CLENJN,,CLE,NJN,CLE,brad_daugherty,,40:00,7,10,0,0,3,4,,0,9,9,5,6,2,7,4,,17
19871106CLENJN,,CLE,NJN,CLE,mark_price,,35:00,7,10,1,2,0,0,,0,3,3,7,3,2,3,0,,15
19871106CLENJN,,CLE,NJN,CLE,phil_hubbard,,30:00,5,9,0,0,1,2,,3,8,11,1,4,1,1,1,,11
19871106CLENJN,,CLE,NJN,CLE,mark_west,,22:00,3,8,0,0,1,2,,1,10,11,1,4,1,1,0,,7
19871106CLENJN,,CLE,NJN,CLE,dell_curry,,25:00,9,16,0,0,2,3,,0,1,1,1,3,2,2,0,,20
19871106CLENJN,,CLE,NJN,CLE,tyrone_corbin,,15:00,2,4,0,0,2,2,,2,0,2,1,2,2,2,0,,6
19871106CLENJN,,CLE,NJN,CLE,kevin_johnson,,13:00,1,1,0,0,0,1,,0,0,0,3,2,0,1,0,,2
19871106CLENJN,,CLE,NJN,CLE,chris_dudley,,12:00,2,4,0,0,2,2,,3,0,3,0,6,0,3,2,,6
19871106CLENJN,,CLE,NJN,CLE,craig_ehlo,,7:00,1,2,0,0,2,2,,1,0,1,1,1,0,0,1,,4
19871106CLENJN,,CLE,NJN,CLE,total,,240,47,82,2,3,18,32,,11,35,46,27,35,14,27,10,,114
19871106CLENJN,,CLE,NJN,NJN,adrian_branch,,39:00,9,22,0,1,2,4,,5,1,6,1,4,5,3,2,,20
19871106CLENJN,,CLE,NJN,NJN,buck_williams,,38:00,10,18,0,0,3,6,,3,13,16,1,5,1,2,1,,23
19871106CLENJN,,CLE,NJN,NJN,dennis_hopson,,38:00,6,15,0,1,4,5,,3,0,3,4,4,1,2,2,,16
19871106CLENJN,,CLE,NJN,NJN,mike_gminski,,35:00,7,13,0,0,8,11,,2,7,9,3,4,1,4,4,,22
19871106CLENJN,,CLE,NJN,NJN,pearl_washington,,28:00,2,9,0,0,2,2,,4,0,4,8,2,1,3,0,,6
19871106CLENJN,,CLE,NJN,NJN,jamie_waller,,20:00,4,9,0,1,2,4,,3,1,4,1,1,3,2,1,,10
19871106CLENJN,,CLE,NJN,NJN,john_bagley,,20:00,1,6,0,1,4,4,,1,0,1,4,0,0,1,0,,6
19871106CLENJN,,CLE,NJN,NJN,chris_engler,,12:00,0,1,0,0,1,2,,0,5,5,0,2,0,0,0,,1
19871106CLENJN,,CLE,NJN,NJN,ben_coleman,,9:00,1,3,0,0,2,3,,2,1,3,0,3,0,2,1,,4
19871106CLENJN,,CLE,NJN,NJN,dallas_comegys,,1:00,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19871106CLENJN,,CLE,NJN,NJN,total,,240,40,97,0,4,28,41,,23,28,51,22,25,12,19,11,,108
19871106INDPHI,,IND,PHI,IND,chuck_person,,30:00,9,16,0,0,3,4,,2,6,8,7,4,0,2,0,,21
19871106INDPHI,,IND,PHI,IND,steve_stipanovich,,30:00,3,7,0,0,2,4,,3,3,6,2,3,0,2,4,,8
19871106INDPHI,,IND,PHI,IND,vern_fleming,,28:00,3,10,0,0,1,2,,0,2,2,5,4,1,4,0,,7
19871106INDPHI,,IND,PHI,IND,john_long,,22:00,6,11,2,2,0,0,,2,0,2,1,3,2,2,0,,14
19871106INDPHI,,IND,PHI,IND,herb_williams,,22:00,5,8,0,0,2,2,,1,11,12,2,5,0,3,1,,12
19871106INDPHI,,IND,PHI,IND,wayman_tisdale,,39:00,8,20,0,0,0,0,,4,4,8,4,2,1,1,0,,16
19871106INDPHI,,IND,PHI,IND,reggie_miller,,26:00,4,6,1,2,1,1,,1,0,1,2,1,3,4,1,,10
19871106INDPHI,,IND,PHI,IND,ron_anderson,,23:00,2,4,0,0,0,0,,0,0,0,2,1,0,0,0,,4
19871106INDPHI,,IND,PHI,IND,scott_skiles,,20:00,1,3,0,1,1,1,,0,2,2,1,3,0,2,0,,3
19871106INDPHI,,IND,PHI,IND,total,,240,41,85,3,5,10,14,,13,28,41,26,26,7,20,6,,95
19871106INDPHI,,IND,PHI,PHI,charles_barkley,,40:00,10,13,1,1,8,9,,5,4,9,7,2,0,3,2,,29
19871106INDPHI,,IND,PHI,PHI,roy_hinson,,39:00,8,16,0,0,3,5,,4,8,12,2,1,0,2,3,,19
19871106INDPHI,,IND,PHI,PHI,tim_mccormick,,36:00,7,10,0,0,3,8,,1,5,6,2,3,2,2,0,,17
19871106INDPHI,,IND,PHI,PHI,maurice_cheeks,,36:00,5,11,0,0,4,6,,2,6,8,10,1,5,1,0,,14
19871106INDPHI,,IND,PHI,PHI,david_wingate,,33:00,6,14,0,1,3,4,,2,0,2,2,3,1,5,0,,15
19871106INDPHI,,IND,PHI,PHI,danny_vranes,,17:00,3,3,0,0,0,0,,1,1,2,0,1,2,0,0,,6
19871106INDPHI,,IND,PHI,PHI,vincent_askew,,15:00,1,5,0,0,0,0,,0,1,1,1,1,2,2,0,,2
19871106INDPHI,,IND,PHI,PHI,steve_colter,,12:00,2,5,0,0,0,0,,0,1,1,1,1,1,1,0,,4
19871106INDPHI,,IND,PHI,PHI,chris_welp,,12:00,1,2,0,0,0,0,,1,3,4,0,2,0,1,0,,2
19871106INDPHI,,IND,PHI,PHI,total,,240,43,79,1,2,21,32,,16,29,45,25,15,13,17,5,,108
19871106PHOPOR,,PHO,POR,PHO,armen_gilliam,,39:00,5,12,0,0,4,4,,1,8,9,1,3,3,6,2,,14
19871106PHOPOR,,PHO,POR,PHO,walter_davis,,37:00,8,18,0,1,7,8,,2,3,5,8,3,2,6,0,,23
19871106PHOPOR,,PHO,POR,PHO,eddie_johnson,,32:00,6,13,0,1,0,0,,3,1,4,3,5,3,2,0,,12
19871106PHOPOR,,PHO,POR,PHO,james_edwards,,31:00,9,13,0,1,2,3,,0,8,8,1,5,0,1,0,,20
