gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
20021029CLESAC,,CLE,SAC,CLE,jumaine_jones,,32:00,6,8,0,0,0,0,,2,1,3,1,2,0,2,0,,12
20021029CLESAC,,CLE,SAC,CLE,milt_palacio,,17:00,1,4,0,0,1,2,,0,2,2,1,2,3,3,0,,3
20021029CLESAC,,CLE,SAC,CLE,michael_stewart,,17:00,0,0,0,0,0,0,,0,4,4,0,3,0,1,0,,0
20021029CLESAC,,CLE,SAC,CLE,carlos_boozer,,12:00,2,6,0,0,0,0,,3,0,3,0,1,1,1,0,,4
20021029CLESAC,,CLE,SAC,CLE,smush_parker,,8:00,1,3,0,1,0,0,,0,1,1,3,0,0,0,0,,2
20021029CLESAC,,CLE,SAC,CLE,total,,240,27,83,1,4,12,20,,17,29,46,14,20,7,20,5,,67
20021029CLESAC,,CLE,SAC,SAC,hedo_turkoglu,,38:00,5,13,0,2,4,4,,0,2,2,3,1,2,1,0,,14
20021029CLESAC,,CLE,SAC,SAC,peja_stojakovic,,34:00,6,15,1,5,4,4,,0,4,4,3,2,1,0,0,,17
20021029CLESAC,,CLE,SAC,SAC,chris_webber,,30:00,4,13,0,0,1,4,,4,10,14,3,3,3,4,2,,9
20021029CLESAC,,CLE,SAC,SAC,bobby_jackson,,30:00,3,9,0,1,0,0,,4,2,6,5,2,1,4,0,,6
20021029CLESAC,,CLE,SAC,SAC,vlade_divac,,25:00,1,5,0,0,3,4,,2,3,5,1,2,0,3,1,,5
20021029CLESAC,,CLE,SAC,SAC,keon_clark,,23:00,4,5,0,0,0,2,,3,6,9,2,1,1,2,5,,8
20021029CLESAC,,CLE,SAC,SAC,gerald_wallace,,22:00,5,8,1,1,4,5,,1,2,3,1,4,3,3,1,,15
20021029CLESAC,,CLE,SAC,SAC,damon_jones,,20:00,7,10,4,6,0,0,,0,1,1,3,1,0,2,0,,18
20021029CLESAC,,CLE,SAC,SAC,scot_pollard,,18:00,1,2,0,0,0,0,,1,3,4,0,3,1,0,1,,2
20021029CLESAC,,CLE,SAC,SAC,total,,240,36,80,6,15,16,23,,15,33,48,21,19,12,19,10,,94
20021030CHIBOS,,CHI,BOS,CHI,jalen_rose,,36:00,7,18,3,6,4,5,,0,4,4,12,3,0,3,1,,21
20021030CHIBOS,,CHI,BOS,CHI,jay_williams,,33:00,6,9,1,2,0,5,,0,7,7,7,1,1,2,0,,13
20021030CHIBOS,,CHI,BOS,CHI,trenton_hassell,,30:00,6,10,2,4,0,0,,1,4,5,2,4,0,1,2,,14
20021030CHIBOS,,CHI,BOS,CHI,eddy_curry,,18:00,2,3,0,0,0,0,,0,0,0,0,0,0,0,0,,4
20021030CHIBOS,,CHI,BOS,CHI,tyson_chandler,,17:00,5,7,0,0,3,7,,2,1,3,1,0,0,4,1,,13
20021030CHIBOS,,CHI,BOS,CHI,donyell_marshall,,34:00,8,14,0,0,0,0,,1,8,9,1,5,2,2,0,,16
20021030CHIBOS,,CHI,BOS,CHI,eddie_robinson,,18:00,4,8,0,0,2,2,,4,2,6,0,3,1,1,0,,10
20021030CHIBOS,,CHI,BOS,CHI,corie_blount,,17:00,1,1,0,0,0,0,,2,3,5,1,3,1,0,0,,2
20021030CHIBOS,,CHI,BOS,CHI,jamal_crawford,,15:00,0,4,0,4,0,0,,0,3,3,3,0,0,3,0,,0
20021030CHIBOS,,CHI,BOS,CHI,fred_hoiberg,,12:00,0,2,0,0,4,4,,1,0,1,1,0,0,1,0,,4
20021030CHIBOS,,CHI,BOS,CHI,marcus_fizer,,10:00,0,2,0,0,2,2,,1,3,4,1,0,1,0,1,,2
20021030CHIBOS,,CHI,BOS,CHI,total,,240,39,78,6,16,15,25,,12,35,47,29,19,6,17,5,,99
20021030CHIBOS,,CHI,BOS,BOS,antoine_walker,,43:00,5,23,1,10,3,4,,1,10,11,4,2,3,2,0,,14
20021030CHIBOS,,CHI,BOS,BOS,paul_pierce,,40:00,11,22,2,6,4,7,,0,7,7,7,4,1,6,0,,28
20021030CHIBOS,,CHI,BOS,BOS,eric_williams,,37:00,3,5,0,0,2,2,,0,2,2,2,3,2,3,0,,8
20021030CHIBOS,,CHI,BOS,BOS,tony_delk,,34:00,8,9,4,4,3,4,,1,4,5,3,2,0,0,0,,23
20021030CHIBOS,,CHI,BOS,BOS,tony_battie,,30:00,4,5,0,0,0,0,,3,2,5,3,5,1,0,0,,8
20021030CHIBOS,,CHI,BOS,BOS,shammond_williams,,22:00,2,7,0,3,0,0,,0,3,3,4,1,1,2,0,,4
20021030CHIBOS,,CHI,BOS,BOS,vin_baker,,18:00,2,4,0,0,2,4,,2,2,4,1,3,0,2,0,,6
20021030CHIBOS,,CHI,BOS,BOS,walter_mccarty,,11:00,1,2,1,1,2,2,,0,0,0,0,2,0,0,0,,5
20021030CHIBOS,,CHI,BOS,BOS,bruno_sundov,,5:00,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,,0
20021030CHIBOS,,CHI,BOS,BOS,total,,240,36,77,8,24,16,23,,7,30,37,25,23,8,15,0,,96
20021030NYKDET,,NYK,DET,NYK,othella_harrington,,40:00,5,10,0,0,0,0,,3,2,5,0,5,1,1,0,,10
20021030NYKDET,,NYK,DET,NYK,charlie_ward,,40:00,3,10,2,6,0,0,,0,3,3,3,4,3,1,0,,8
20021030NYKDET,,NYK,DET,NYK,shandon_anderson,,37:00,1,3,0,0,0,0,,0,3,3,3,6,3,3,1,,2
20021030NYKDET,,NYK,DET,NYK,kurt_thomas,,36:00,7,13,0,0,3,6,,1,9,10,1,5,0,1,3,,17
20021030NYKDET,,NYK,DET,NYK,allan_houston,,35:00,11,27,1,4,8,9,,0,3,3,4,4,3,4,0,,31
20021030NYKDET,,NYK,DET,NYK,clarence_weatherspoon,,19:00,2,7,0,0,0,0,,3,2,5,0,3,0,0,0,,4
20021030NYKDET,,NYK,DET,NYK,howard_eisley,,17:00,1,7,0,2,1,1,,1,1,2,5,1,0,0,0,,3
20021030NYKDET,,NYK,DET,NYK,travis_knight,,16:00,1,5,0,0,0,0,,1,1,2,1,1,0,1,0,,2
20021030NYKDET,,NYK,DET,NYK,total,,240,31,82,3,12,12,16,,9,24,33,17,29,10,11,4,,77
20021030NYKDET,,NYK,DET,DET,ben_wallace,,41:00,1,2,0,0,2,2,,3,11,14,1,4,2,3,2,,4
20021030NYKDET,,NYK,DET,DET,richard_hamilton,,28:00,8,21,1,4,5,6,,2,4,6,1,2,0,2,0,,22
20021030NYKDET,,NYK,DET,DET,michael_curry,,26:00,0,2,0,0,2,2,,0,3,3,1,4,0,1,1,,2
20021030NYKDET,,NYK,DET,DET,chauncey_billups,,23:00,5,9,1,3,5,6,,1,0,1,2,2,1,3,0,,16
20021030NYKDET,,NYK,DET,DET,zeljko_rebraca,,22:00,4,6,0,0,2,2,,4,5,9,1,4,2,3,0,,10
20021030NYKDET,,NYK,DET,DET,clifford_robinson,,33:00,2,7,0,3,2,4,,2,4,6,3,2,0,4,3,,6
20021030NYKDET,,NYK,DET,DET,chucky_atkins,,25:00,3,10,3,8,3,4,,0,3,3,4,1,0,1,0,,12
20021030NYKDET,,NYK,DET,DET,corliss_williamson,,22:00,3,10,0,0,4,5,,1,4,5,1,4,0,2,0,,10
20021030NYKDET,,NYK,DET,DET,jon_barry,,13:00,1,1,0,0,0,0,,0,1,1,0,2,0,1,0,,2
20021030NYKDET,,NYK,DET,DET,tayshaun_prince,,7:00,0,0,0,0,2,2,,1,1,2,1,0,0,1,0,,2
20021030NYKDET,,NYK,DET,DET,total,,240,27,68,5,18,27,33,,14,36,50,15,25,5,21,6,,86
20021030SASGSW,,SAS,GSW,SAS,tim_duncan,,40:00,11,23,0,1,2,4,,4,5,9,4,4,2,3,1,,24
20021030SASGSW,,SAS,GSW,SAS,david_robinson,,34:00,5,10,0,0,2,2,,8,7,15,1,3,1,3,4,,12
20021030SASGSW,,SAS,GSW,SAS,tony_parker,,32:00,7,14,0,2,0,2,,0,0,0,8,2,3,4,0,,14
20021030SASGSW,,SAS,GSW,SAS,manu_ginobili,,30:00,5,13,1,6,0,0,,1,1,2,1,4,3,2,0,,11
20021030SASGSW,,SAS,GSW,SAS,bruce_bowen,,25:00,2,6,0,2,1,2,,3,3,6,0,1,0,0,0,,5
20021030SASGSW,,SAS,GSW,SAS,danny_ferry,,23:00,2,4,1,2,0,0,,0,0,0,1,2,1,0,0,,5
20021030SASGSW,,SAS,GSW,SAS,malik_rose,,22:00,4,6,0,0,4,6,,4,3,7,6,3,0,2,0,,12
20021030SASGSW,,SAS,GSW,SAS,stephen_jackson,,18:00,4,7,4,5,0,2,,2,1,3,1,1,0,4,1,,12
20021030SASGSW,,SAS,GSW,SAS,speedy_claxton,,16:00,1,4,0,0,1,2,,0,0,0,3,1,0,1,0,,3
20021030SASGSW,,SAS,GSW,SAS,total,,240,41,87,6,18,10,20,,22,20,42,25,21,10,19,6,,98
20021030SASGSW,,SAS,GSW,GSW,antawn_jamison,,46:00,14,25,2,3,6,7,,2,6,8,2,1,0,2,1,,36
20021030SASGSW,,SAS,GSW,GSW,jason_richardson,,44:00,8,19,2,3,4,6,,2,6,8,8,3,4,4,2,,22
20021030SASGSW,,SAS,GSW,GSW,troy_murphy,,39:00,4,14,1,1,0,0,,3,7,10,3,3,0,1,0,,9
20021030SASGSW,,SAS,GSW,GSW,gilbert_arenas,,32:00,3,6,0,2,6,6,,3,4,7,5,4,0,1,0,,12
20021030SASGSW,,SAS,GSW,GSW,erick_dampier,,11:00,2,3,0,0,2,2,,3,1,4,0,5,0,1,0,,6
20021030SASGSW,,SAS,GSW,GSW,adonal_foyle,,35:00,7,9,0,0,0,1,,5,2,7,0,6,2,5,6,,14
20021030SASGSW,,SAS,GSW,GSW,jiri_welsch,,16:00,1,4,0,0,2,2,,0,0,0,2,1,0,1,1,,4
20021030SASGSW,,SAS,GSW,GSW,dean_oliver,,16:00,1,3,0,0,1,2,,0,2,2,5,1,1,1,0,,3
20021030SASGSW,,SAS,GSW,GSW,mike_dunleavy,,1:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
20021030SASGSW,,SAS,GSW,GSW,total,,240,40,83,5,9,21,26,,18,28,46,25,24,7,16,10,,106
20021030HOUIND,,HOU,IND,HOU,cuttino_mobley,,43:00,10,21,1,2,1,1,,0,3,3,1,3,0,2,2,,22
20021030HOUIND,,HOU,IND,HOU,steve_francis,,39:00,13,28,1,3,12,14,,4,4,8,4,4,1,5,1,,39
20021030HOUIND,,HOU,IND,HOU,moochie_norris,,36:00,2,7,1,1,1,2,,2,3,5,2,0,4,4,0,,6
20021030HOUIND,,HOU,IND,HOU,eddie_griffin,,36:00,1,11,0,1,0,2,,3,5,8,1,4,0,1,2,,2
20021030HOUIND,,HOU,IND,HOU,kelvin_cato,,32:00,2,8,0,0,5,7,,7,10,17,1,3,2,2,3,,9
20021030HOUIND,,HOU,IND,HOU,juaquin_hawkins,,21:00,1,1,0,0,0,0,,0,3,3,0,1,0,1,0,,2
20021030HOUIND,,HOU,IND,HOU,bostjan_nachbar,,12:00,1,2,0,0,0,0,,0,3,3,0,2,0,0,0,,2
20021030HOUIND,,HOU,IND,HOU,yao_ming,,11:00,0,1,0,0,0,0,,0,2,2,0,3,0,2,0,,0
20021030HOUIND,,HOU,IND,HOU,jason_collier,,10:00,0,2,0,0,0,0,,0,1,1,0,1,1,0,0,,0
20021030HOUIND,,HOU,IND,HOU,total,,240,30,81,3,7,19,26,,16,34,50,9,21,8,17,8,,82
20021030HOUIND,,HOU,IND,IND,jermaine_o'neal,,41:00,10,16,0,0,4,9,,4,6,10,1,4,2,3,3,,24
20021030HOUIND,,HOU,IND,IND,erick_strickland,,41:00,6,17,2,6,5,7,,2,5,7,4,3,3,4,0,,19
20021030HOUIND,,HOU,IND,IND,metta_world_peace,,38:00,8,13,2,2,2,4,,2,4,6,5,6,4,3,0,,20
20021030HOUIND,,HOU,IND,IND,al_harrington,,27:00,3,9,0,0,3,6,,3,4,7,2,5,0,2,0,,9
20021030HOUIND,,HOU,IND,IND,brad_miller,,21:00,2,7,0,0,1,1,,1,6,7,2,2,0,2,0,,5
20021030HOUIND,,HOU,IND,IND,ron_mercer,,38:00,6,15,0,0,0,0,,1,3,4,4,3,2,0,1,,12
20021030HOUIND,,HOU,IND,IND,jonathan_bender,,15:00,1,3,0,0,0,0,,2,1,3,0,0,0,0,1,,2
20021030HOUIND,,HOU,IND,IND,jeff_foster,,12:00,0,4,0,0,0,0,,3,3,6,0,3,1,1,1,,0
20021030HOUIND,,HOU,IND,IND,fred_jones,,7:00,0,1,0,1,0,0,,0,0,0,0,1,1,2,0,,0
20021030HOUIND,,HOU,IND,IND,total,,240,36,85,4,9,15,27,,18,32,50,18,27,13,17,6,,91
20021030CLELAC,,CLE,LAC,CLE,ricky_davis,,41:00,9,19,0,0,7,10,,4,3,7,8,2,3,1,0,,25
20021030CLELAC,,CLE,LAC,CLE,tyrone_hill,,41:00,7,13,0,0,3,4,,3,10,13,1,2,0,5,0,,17
20021030CLELAC,,CLE,LAC,CLE,darius_miles,,39:00,5,11,0,0,5,8,,2,3,5,3,4,2,1,1,,15
20021030CLELAC,,CLE,LAC,CLE,zydrunas_ilgauskas,,37:00,6,17,0,0,7,8,,4,5,9,0,4,1,0,1,,19
20021030CLELAC,,CLE,LAC,CLE,bimbo_coles,,30:00,3,9,0,0,1,1,,0,1,1,5,3,1,1,0,,7
20021030CLELAC,,CLE,LAC,CLE,jumaine_jones,,19:00,3,8,0,0,0,0,,1,0,1,1,0,2,1,0,,6
20021030CLELAC,,CLE,LAC,CLE,milt_palacio,,19:00,2,6,0,1,1,4,,2,3,5,3,0,1,0,1,,5
20021030CLELAC,,CLE,LAC,CLE,michael_stewart,,5:00,0,0,0,0,2,2,,2,1,3,0,2,0,1,0,,2
20021030CLELAC,,CLE,LAC,CLE,desagana_diop,,5:00,0,0,0,0,0,0,,0,2,2,0,0,0,0,2,,0
20021030CLELAC,,CLE,LAC,CLE,carlos_boozer,,3:00,1,1,0,0,0,0,,1,0,1,0,2,0,0,0,,2
20021030CLELAC,,CLE,LAC,CLE,smush_parker,,1:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
20021030CLELAC,,CLE,LAC,CLE,total,,240,36,84,0,1,26,37,,19,28,47,21,19,10,10,5,,98
20021030CLELAC,,CLE,LAC,LAC,andre_miller,,41:00,5,9,0,0,5,7,,2,4,6,14,3,1,1,0,,15
20021030CLELAC,,CLE,LAC,LAC,michael_olowokandi,,39:00,9,18,0,0,0,0,,3,10,13,0,2,0,1,2,,18
20021030CLELAC,,CLE,LAC,LAC,quentin_richardson,,36:00,6,11,2,6,3,6,,0,7,7,3,4,1,4,1,,17
20021030CLELAC,,CLE,LAC,LAC,corey_maggette,,29:00,6,8,0,0,5,6,,2,2,4,3,3,1,4,2,,17
20021030CLELAC,,CLE,LAC,LAC,elton_brand,,27:00,0,6,0,0,0,0,,1,2,3,0,1,0,1,3,,0
20021030CLELAC,,CLE,LAC,LAC,eric_piatkowski,,23:00,3,9,1,5,2,2,,1,0,1,0,3,0,2,0,,9
20021030CLELAC,,CLE,LAC,LAC,sean_rooks,,21:00,3,6,0,0,0,0,,0,1,1,1,4,0,0,1,,6
20021030CLELAC,,CLE,LAC,LAC,chris_wilcox,,9:00,1,1,0,0,0,0,,1,1,2,0,1,0,2,0,,2
20021030CLELAC,,CLE,LAC,LAC,marko_jaric,,8:00,1,2,1,1,0,0,,0,1,1,1,1,1,0,0,,3
20021030CLELAC,,CLE,LAC,LAC,keyon_dooling,,7:00,4,5,1,1,0,0,,1,0,1,0,1,0,2,0,,9
20021030CLELAC,,CLE,LAC,LAC,total,,240,38,75,5,13,15,21,,11,28,39,22,23,4,17,9,,96
20021030DALMEM,,DAL,MEM,DAL,dirk_nowitzki,,41:00,10,20,0,5,0,1,,1,10,11,7,2,1,4,1,,20
20021030DALMEM,,DAL,MEM,DAL,michael_finley,,38:00,9,23,1,4,2,4,,2,1,3,3,1,1,2,0,,21
20021030DALMEM,,DAL,MEM,DAL,steve_nash,,37:00,8,14,3,4,5,7,,0,1,1,13,4,2,3,0,,24
20021030DALMEM,,DAL,MEM,DAL,raef_lafrentz,,32:00,6,10,2,3,0,0,,4,2,6,2,6,1,0,0,,14
20021030DALMEM,,DAL,MEM,DAL,eduardo_najera,,24:00,5,5,0,0,2,2,,4,6,10,1,3,2,0,0,,12
20021030DALMEM,,DAL,MEM,DAL,nick_van_exel,,28:00,5,13,2,6,4,4,,0,2,2,4,2,1,3,0,,16
20021030DALMEM,,DAL,MEM,DAL,walt_williams,,17:00,3,6,2,2,0,0,,1,3,4,2,2,0,1,1,,8
20021030DALMEM,,DAL,MEM,DAL,shawn_bradley,,13:00,1,4,0,0,2,2,,0,3,3,0,1,2,0,1,,4
20021030DALMEM,,DAL,MEM,DAL,adrian_griffin,,10:00,0,0,0,0,0,0,,1,5,6,0,4,1,0,0,,0
20021030DALMEM,,DAL,MEM,DAL,total,,240,47,95,10,24,15,20,,13,33,46,32,25,11,13,3,,119
20021030DALMEM,,DAL,MEM,MEM,pau_gasol,,40:00,10,12,0,0,7,15,,4,6,10,3,3,0,5,1,,27
20021030DALMEM,,DAL,MEM,MEM,drew_gooden,,27:00,8,12,0,0,0,2,,1,3,4,2,2,1,2,1,,16
20021030DALMEM,,DAL,MEM,MEM,jason_williams,,27:00,4,11,1,6,0,0,,0,4,4,8,0,0,6,0,,9
20021030DALMEM,,DAL,MEM,MEM,wesley_person,,23:00,0,2,0,2,0,0,,0,6,6,2,2,1,1,0,,0
20021030DALMEM,,DAL,MEM,MEM,michael_dickerson,,18:00,3,6,0,2,0,0,,0,1,1,1,2,0,2,1,,6
20021030DALMEM,,DAL,MEM,MEM,gordan_giricek,,31:00,10,13,4,6,5,8,,0,5,5,1,1,1,3,0,,29
20021030DALMEM,,DAL,MEM,MEM,shane_battier,,29:00,4,10,0,3,1,2,,0,3,3,3,0,3,1,0,,9
20021030DALMEM,,DAL,MEM,MEM,brevin_knight,,22:00,2,3,0,0,1,1,,0,3,3,4,3,1,1,0,,5
20021030DALMEM,,DAL,MEM,MEM,earl_watson,,17:00,1,4,0,2,0,0,,0,1,1,4,4,2,0,0,,2
20021030DALMEM,,DAL,MEM,MEM,lorenzen_wright,,6:00,1,4,0,0,3,4,,1,2,3,0,1,0,0,0,,5
20021030DALMEM,,DAL,MEM,MEM,total,,240,43,77,5,21,17,32,,6,34,40,28,18,9,21,3,,108
20021030ORLMIA,,ORL,MIA,ORL,tracy_mcgrady,,32:00,8,13,2,3,6,10,,1,0,1,3,1,1,1,1,,24
20021030ORLMIA,,ORL,MIA,ORL,pat_burke,,27:00,4,10,0,0,1,2,,0,6,6,1,3,0,1,0,,9
20021030ORLMIA,,ORL,MIA,ORL,darrell_armstrong,,27:00,1,4,0,2,2,2,,0,5,5,3,1,0,1,0,,4
20021030ORLMIA,,ORL,MIA,ORL,grant_hill,,25:00,7,10,0,0,3,5,,2,3,5,6,0,0,2,0,,17
20021030ORLMIA,,ORL,MIA,ORL,andrew_declercq,,11:00,1,1,0,0,0,0,,1,0,1,1,3,0,0,0,,2
20021030ORLMIA,,ORL,MIA,ORL,mike_miller,,30:00,5,10,3,4,1,1,,0,7,7,4,1,2,6,0,,14
20021030ORLMIA,,ORL,MIA,ORL,pat_garrity,,25:00,6,8,3,3,1,1,,0,1,1,0,4,0,0,0,,16
20021030ORLMIA,,ORL,MIA,ORL,shawn_kemp,,24:00,4,6,0,0,0,0,,2,3,5,1,4,0,1,1,,8
20021030ORLMIA,,ORL,MIA,ORL,jacque_vaughn,,20:00,1,3,0,0,0,0,,0,1,1,2,0,2,0,0,,2
20021030ORLMIA,,ORL,MIA,ORL,ryan_humphrey,,11:00,2,3,0,0,0,0,,0,3,3,0,2,0,1,0,,4
20021030ORLMIA,,ORL,MIA,ORL,jeryl_sasser,,8:00,0,3,0,0,0,0,,3,0,3,1,0,0,0,0,,0
20021030ORLMIA,,ORL,MIA,ORL,total,,240,39,71,8,12,14,21,,9,29,38,22,19,5,13,2,,100
20021030ORLMIA,,ORL,MIA,MIA,caron_butler,,34:00,8,14,0,0,0,0,,2,5,7,3,1,0,3,0,,16
20021030ORLMIA,,ORL,MIA,MIA,malik_allen,,33:00,9,13,0,0,4,5,,1,6,7,1,5,0,1,1,,22
20021030ORLMIA,,ORL,MIA,MIA,brian_grant,,32:00,3,6,0,0,0,2,,4,5,9,1,1,2,0,0,,6
