gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
20141112PORDEN,20141112,POR,DEN,POR,39,45,27,19,,,,130
20141112PORDEN,20141112,POR,DEN,DEN,28,22,28,35,,,,113
20141112INDMIA,20141112,IND,MIA,IND,24,17,22,18,,,,81
20141112INDMIA,20141112,IND,MIA,MIA,26,16,16,17,,,,75
20141112HOUMIN,20141112,HOU,MIN,HOU,28,25,31,29,,,,113
20141112HOUMIN,20141112,HOU,MIN,MIN,26,23,21,31,,,,101
20141112LALNOP,20141112,LAL,NOP,LAL,25,23,24,30,,,,102
20141112LALNOP,20141112,LAL,NOP,NOP,23,28,34,24,,,,109
20141112ORLNYK,20141112,ORL,NYK,ORL,31,25,18,23,,,,97
20141112ORLNYK,20141112,ORL,NYK,NYK,27,23,26,19,,,,95
20141112BRKPHO,20141112,BRK,PHO,BRK,29,34,21,20,,,,104
20141112BRKPHO,20141112,BRK,PHO,PHO,17,32,29,34,,,,112
20141112DETWAS,20141112,DET,WAS,DET,34,25,26,18,,,,103
20141112DETWAS,20141112,DET,WAS,WAS,24,33,25,25,,,,107
20141113PHIDAL,20141113,PHI,DAL,PHI,10,19,24,17,,,,70
20141113PHIDAL,20141113,PHI,DAL,DAL,38,35,22,28,,,,123
20141113BRKGSW,20141113,BRK,GSW,BRK,36,19,20,24,,,,99
20141113BRKGSW,20141113,BRK,GSW,GSW,32,34,21,20,,,,107
20141113SACMEM,20141113,SAC,MEM,SAC,38,24,29,19,,,,110
20141113SACMEM,20141113,SAC,MEM,MEM,16,30,30,35,,,,111
20141113CHITOR,20141113,CHI,TOR,CHI,25,20,35,20,,,,100
20141113CHITOR,20141113,CHI,TOR,TOR,24,28,14,27,,,,93
20141114MIAATL,20141114,MIA,ATL,MIA,23,29,27,24,,,,103
20141114MIAATL,20141114,MIA,ATL,ATL,35,27,24,28,,,,114
20141114CLEBOS,20141114,CLE,BOS,CLE,25,34,25,38,,,,122
20141114CLEBOS,20141114,CLE,BOS,BOS,31,28,42,20,,,,121
20141114PHIHOU,20141114,PHI,HOU,PHI,28,19,21,19,,,,87
20141114PHIHOU,20141114,PHI,HOU,HOU,19,28,16,25,,,,88
20141114DENIND,20141114,DEN,IND,DEN,30,34,28,16,,,,108
20141114DENIND,20141114,DEN,IND,IND,27,19,21,20,,,,87
20141114SASLAL,20141114,SAS,LAL,SAS,29,18,21,25,,,,93
20141114SASLAL,20141114,SAS,LAL,LAL,22,13,22,23,,,,80
20141114MINNOP,20141114,MIN,NOP,MIN,19,25,28,19,,,,91
20141114MINNOP,20141114,MIN,NOP,NOP,43,37,38,21,,,,139
20141114UTANYK,20141114,UTA,NYK,UTA,31,17,27,27,,,,102
20141114UTANYK,20141114,UTA,NYK,NYK,23,24,25,28,,,,100
20141114DETOKC,20141114,DET,OKC,DET,21,21,25,15,14,,,96
20141114DETOKC,20141114,DET,OKC,OKC,30,18,18,16,7,,,89
20141114MILORL,20141114,MIL,ORL,MIL,30,19,19,17,,,,85
20141114MILORL,20141114,MIL,ORL,ORL,25,27,28,21,,,,101
20141114CHOPHO,20141114,CHO,PHO,CHO,14,33,27,29,,,,103
20141114CHOPHO,20141114,CHO,PHO,PHO,28,19,28,20,,,,95
20141115INDCHI,20141115,IND,CHI,IND,23,23,23,30,,,,99
20141115INDCHI,20141115,IND,CHI,CHI,20,22,23,25,,,,90
20141115ATLCLE,20141115,ATL,CLE,ATL,25,18,26,25,,,,94
20141115ATLCLE,20141115,ATL,CLE,CLE,41,30,30,26,,,,127
20141115MINDAL,20141115,MIN,DAL,MIN,22,22,38,35,,,,117
20141115MINDAL,20141115,MIN,DAL,DAL,28,35,38,30,,,,131
20141115CHOGSW,20141115,CHO,GSW,CHO,23,23,22,19,,,,87
20141115CHOGSW,20141115,CHO,GSW,GSW,28,39,29,16,,,,112
20141115PHOLAC,20141115,PHO,LAC,PHO,23,31,20,33,,,,107
20141115PHOLAC,20141115,PHO,LAC,LAC,27,27,42,24,,,,120
20141115DETMEM,20141115,DET,MEM,DET,16,34,14,24,,,,88
20141115DETMEM,20141115,DET,MEM,MEM,25,26,18,26,,,,95
20141115BRKPOR,20141115,BRK,POR,BRK,15,24,27,21,,,,87
20141115BRKPOR,20141115,BRK,POR,POR,24,26,30,17,,,,97
20141115SASSAC,20141115,SAS,SAC,SAS,24,14,28,25,,,,91
20141115SASSAC,20141115,SAS,SAC,SAC,23,22,25,24,,,,94
20141115UTATOR,20141115,UTA,TOR,UTA,25,24,23,21,,,,93
20141115UTATOR,20141115,UTA,TOR,TOR,23,23,30,35,,,,111
20141115ORLWAS,20141115,ORL,WAS,ORL,17,21,24,31,,,,93
20141115ORLWAS,20141115,ORL,WAS,WAS,24,24,21,29,,,,98
20141116GSWLAL,20141116,GSW,LAL,GSW,34,40,41,21,,,,136
20141116GSWLAL,20141116,GSW,LAL,LAL,23,32,24,36,,,,115
20141116MILMIA,20141116,MIL,MIA,MIL,19,19,26,27,,,,91
20141116MILMIA,20141116,MIL,MIA,MIA,23,23,13,25,,,,84
20141116DENNYK,20141116,DEN,NYK,DEN,31,8,35,19,,,,93
20141116DENNYK,20141116,DEN,NYK,NYK,31,31,24,23,,,,109
20141116HOUOKC,20141116,HOU,OKC,HOU,24,18,9,18,,,,69
20141116HOUOKC,20141116,HOU,OKC,OKC,19,14,18,14,,,,65
20141117PHOBOS,20141117,PHO,BOS,PHO,33,27,29,29,,,,118
20141117PHOBOS,20141117,PHO,BOS,BOS,31,23,34,26,,,,114
20141117MIABRK,20141117,MIA,BRK,MIA,19,19,32,25,,,,95
20141117MIABRK,20141117,MIA,BRK,BRK,21,22,21,19,,,,83
20141117DALCHO,20141117,DAL,CHO,DAL,32,35,21,19,,,,107
20141117DALCHO,20141117,DAL,CHO,CHO,24,19,18,19,,,,80
20141117DENCLE,20141117,DEN,CLE,DEN,24,29,28,25,,,,106
20141117DENCLE,20141117,DEN,CLE,CLE,26,26,23,22,,,,97
20141117ORLDET,20141117,ORL,DET,ORL,28,21,29,29,,,,107
20141117ORLDET,20141117,ORL,DET,DET,28,24,24,17,,,,93
20141117CHILAC,20141117,CHI,LAC,CHI,21,27,31,26,,,,105
20141117CHILAC,20141117,CHI,LAC,LAC,18,32,14,25,,,,89
20141117HOUMEM,20141117,HOU,MEM,HOU,18,24,24,27,,,,93
20141117HOUMEM,20141117,HOU,MEM,MEM,34,31,32,22,,,,119
20141117NOPPOR,20141117,NOP,POR,NOP,21,28,31,13,,,,93
20141117NOPPOR,20141117,NOP,POR,POR,22,20,26,34,,,,102
20141117PHISAS,20141117,PHI,SAS,PHI,13,21,23,18,,,,75
20141117PHISAS,20141117,PHI,SAS,SAS,30,16,27,27,,,,100
20141118LALATL,20141118,LAL,ATL,LAL,31,36,24,23,,,,114
20141118LALATL,20141118,LAL,ATL,ATL,20,32,31,26,,,,109
20141118NYKMIL,20141118,NYK,MIL,NYK,30,19,31,33,,,,113
20141118NYKMIL,20141118,NYK,MIL,MIL,30,36,29,22,,,,117
20141118NOPSAC,20141118,NOP,SAC,NOP,20,25,31,30,,,,106
20141118NOPSAC,20141118,NOP,SAC,SAC,27,27,15,31,,,,100
20141118OKCUTA,20141118,OKC,UTA,OKC,23,19,17,22,,,,81
20141118OKCUTA,20141118,OKC,UTA,UTA,14,26,32,26,,,,98
20141119MILBRK,20141119,MIL,BRK,MIL,22,19,28,26,10,7,10,122
20141119MILBRK,20141119,MIL,BRK,BRK,24,25,23,23,10,7,6,118
20141119SASCLE,20141119,SAS,CLE,SAS,23,21,28,20,,,,92
20141119SASCLE,20141119,SAS,CLE,CLE,20,27,22,21,,,,90
20141119OKCDEN,20141119,OKC,DEN,OKC,26,23,25,26,,,,100
20141119OKCDEN,20141119,OKC,DEN,DEN,27,27,34,19,,,,107
20141119PHODET,20141119,PHO,DET,PHO,21,23,21,23,,,,88
20141119PHODET,20141119,PHO,DET,DET,19,24,21,22,,,,86
20141119LALHOU,20141119,LAL,HOU,LAL,21,28,21,28,,,,98
20141119LALHOU,20141119,LAL,HOU,HOU,23,28,24,17,,,,92
20141119CHOIND,20141119,CHO,IND,CHO,28,21,17,20,,,,86
20141119CHOIND,20141119,CHO,IND,IND,20,23,22,23,,,,88
20141119NYKMIN,20141119,NYK,MIN,NYK,25,26,22,26,,,,99
20141119NYKMIN,20141119,NYK,MIN,MIN,27,37,29,22,,,,115
20141119LACORL,20141119,LAC,ORL,LAC,26,30,28,30,,,,114
20141119LACORL,20141119,LAC,ORL,ORL,23,25,20,22,,,,90
20141119BOSPHI,20141119,BOS,PHI,BOS,22,24,27,28,,,,101
20141119BOSPHI,20141119,BOS,PHI,PHI,27,19,22,22,,,,90
20141119MEMTOR,20141119,MEM,TOR,MEM,20,28,27,17,,,,92
20141119MEMTOR,20141119,MEM,TOR,TOR,22,20,27,27,,,,96
20141119DALWAS,20141119,DAL,WAS,DAL,23,31,22,29,,,,105
20141119DALWAS,20141119,DAL,WAS,WAS,29,24,20,29,,,,102
20141120LACMIA,20141120,LAC,MIA,LAC,39,19,30,22,,,,110
20141120LACMIA,20141120,LAC,MIA,MIA,15,25,26,27,,,,93
20141120CHISAC,20141120,CHI,SAC,CHI,29,18,21,20,,,,88
20141120CHISAC,20141120,CHI,SAC,SAC,22,30,28,23,,,,103
20141121DETATL,20141121,DET,ATL,DET,25,15,24,25,,,,89
20141121DETATL,20141121,DET,ATL,ATL,29,21,24,25,,,,99
20141121ORLCHO,20141121,ORL,CHO,ORL,26,14,24,41,,,,105
20141121ORLCHO,20141121,ORL,CHO,CHO,27,24,28,21,,,,100
20141121LALDAL,20141121,LAL,DAL,LAL,27,32,24,23,,,,106
20141121LALDAL,20141121,LAL,DAL,DAL,38,30,42,30,,,,140
20141121NOPDEN,20141121,NOP,DEN,NOP,26,23,24,24,,,,97
20141121NOPDEN,20141121,NOP,DEN,DEN,31,28,27,31,,,,117
20141121UTAGSW,20141121,UTA,GSW,UTA,13,19,25,31,,,,88
20141121UTAGSW,20141121,UTA,GSW,GSW,28,26,31,16,,,,101
20141121BOSMEM,20141121,BOS,MEM,BOS,16,25,29,30,,,,100
20141121BOSMEM,20141121,BOS,MEM,MEM,25,30,27,35,,,,117
20141121SASMIN,20141121,SAS,MIN,SAS,29,30,32,30,,,,121
20141121SASMIN,20141121,SAS,MIN,MIN,26,22,14,30,,,,92
20141121BRKOKC,20141121,BRK,OKC,BRK,21,28,22,23,,,,94
20141121BRKOKC,20141121,BRK,OKC,OKC,27,26,21,18,,,,92
20141121PHOPHI,20141121,PHO,PHI,PHO,26,41,25,30,,,,122
20141121PHOPHI,20141121,PHO,PHI,PHI,27,17,23,29,,,,96
20141121CHIPOR,20141121,CHI,POR,CHI,21,22,22,22,,,,87
20141121CHIPOR,20141121,CHI,POR,POR,32,29,28,16,,,,105
20141121MILTOR,20141121,MIL,TOR,MIL,27,18,12,25,,,,82
20141121MILTOR,20141121,MIL,TOR,TOR,37,34,30,23,,,,124
20141121CLEWAS,20141121,CLE,WAS,CLE,21,21,23,13,,,,78
