gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
20081028CLEBOS,,CLE,BOS,CLE,lebron_james,,36:00,9,21,0,4,4,8,,1,6,7,6,4,2,3,1,,22
20081028CLEBOS,,CLE,BOS,CLE,delonte_west,,35:29,2,4,0,1,2,2,,0,2,2,2,0,0,1,0,,6
20081028CLEBOS,,CLE,BOS,CLE,mo_williams,,31:18,4,10,3,5,1,1,,0,3,3,2,5,1,4,0,,12
20081028CLEBOS,,CLE,BOS,CLE,zydrunas_ilgauskas,,30:24,3,5,0,0,9,10,,3,5,8,1,3,0,4,0,,15
20081028CLEBOS,,CLE,BOS,CLE,ben_wallace,,19:03,1,1,0,0,0,0,,0,4,4,0,2,0,1,1,,2
20081028CLEBOS,,CLE,BOS,CLE,anderson_varejao,,26:09,3,6,0,0,3,5,,4,5,9,1,2,3,2,0,,9
20081028CLEBOS,,CLE,BOS,CLE,daniel_gibson,,22:38,2,8,0,2,2,3,,0,3,3,3,1,0,0,0,,6
20081028CLEBOS,,CLE,BOS,CLE,wally_szczerbiak,,15:56,1,4,0,1,2,2,,0,0,0,0,4,1,2,0,,4
20081028CLEBOS,,CLE,BOS,CLE,sasha_pavlovic,,12:34,3,6,0,2,1,2,,0,3,3,0,1,0,3,0,,7
20081028CLEBOS,,CLE,BOS,CLE,lorenzen_wright,,10:29,1,3,0,0,0,0,,0,2,2,1,4,1,1,0,,2
20081028CLEBOS,,CLE,BOS,CLE,total,,240,29,68,3,15,24,33,,8,33,41,16,26,8,21,2,,85
20081028CLEBOS,,CLE,BOS,BOS,ray_allen,,40:39,2,9,1,4,3,4,,1,3,4,1,1,1,4,0,,8
20081028CLEBOS,,CLE,BOS,BOS,paul_pierce,,38:13,10,19,2,4,5,8,,1,2,3,4,4,1,2,0,,27
20081028CLEBOS,,CLE,BOS,BOS,kevin_garnett,,36:09,5,15,0,0,1,4,,1,5,6,2,1,2,2,0,,11
20081028CLEBOS,,CLE,BOS,BOS,rajon_rondo,,29:57,4,5,0,0,6,10,,1,4,5,6,5,3,2,0,,14
20081028CLEBOS,,CLE,BOS,BOS,kendrick_perkins,,20:50,1,2,0,0,0,0,,4,4,8,0,6,0,2,0,,2
20081028CLEBOS,,CLE,BOS,BOS,leon_powe,,23:07,5,7,0,0,3,4,,1,1,2,0,4,0,1,0,,13
20081028CLEBOS,,CLE,BOS,BOS,eddie_house,,18:03,1,5,0,4,0,0,,0,1,1,0,3,1,1,0,,2
20081028CLEBOS,,CLE,BOS,BOS,tony_allen,,17:17,4,9,0,2,3,4,,1,2,3,1,2,1,0,0,,11
20081028CLEBOS,,CLE,BOS,BOS,glen_davis,,15:45,1,3,0,0,0,0,,0,4,4,2,2,1,2,0,,2
20081028CLEBOS,,CLE,BOS,BOS,total,,240,33,74,3,14,21,34,,10,26,36,16,28,10,16,0,,90
20081028MILCHI,,MIL,CHI,MIL,michael_redd,,38:28,10,19,4,8,6,8,,1,1,2,1,4,1,2,0,,30
20081028MILCHI,,MIL,CHI,MIL,richard_jefferson,,38:19,5,17,2,3,3,4,,0,4,4,2,4,0,2,0,,15
20081028MILCHI,,MIL,CHI,MIL,luke_ridnour,,28:42,3,7,0,2,1,2,,0,6,6,4,2,0,5,0,,7
20081028MILCHI,,MIL,CHI,MIL,andrew_bogut,,25:57,4,4,0,0,1,2,,3,4,7,0,4,1,3,1,,9
20081028MILCHI,,MIL,CHI,MIL,charlie_villanueva,,8:47,1,5,0,0,2,2,,2,1,3,1,3,0,1,0,,4
20081028MILCHI,,MIL,CHI,MIL,luc_mbah_a_moute,,26:24,3,7,0,0,0,0,,2,0,2,1,2,2,2,1,,6
20081028MILCHI,,MIL,CHI,MIL,charlie_bell,,24:21,1,3,0,1,0,0,,1,0,1,5,3,0,1,0,,2
20081028MILCHI,,MIL,CHI,MIL,malik_allen,,20:19,5,7,0,0,0,0,,1,1,2,1,4,0,1,1,,10
20081028MILCHI,,MIL,CHI,MIL,dan_gadzuric,,14:33,3,3,0,0,0,0,,2,1,3,1,2,1,2,0,,6
20081028MILCHI,,MIL,CHI,MIL,tyronn_lue,,14:10,2,6,0,0,2,2,,1,1,2,5,2,0,0,0,,6
