Season,Team,TeamCode,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PTS/G,Playoffs
1986,Phoenix Suns,PHX,82,19855,3623,7336,.494,123,395,.311,3500,6941,.504,1942,2570,.756,1235,2355,3590,2246,799,435,1428,2034,9311,113.5,0
1986,Sacramento Kings,SAC,82,19780,3656,7469,.489,125,395,.316,3531,7074,.499,1922,2500,.769,1160,2355,3515,2154,707,487,1210,2068,9359,114.1,0
1986,Golden State Warriors,GSW,82,19905,3615,7339,.493,155,460,.337,3460,6879,.503,1995,2665,.749,1249,2481,3730,2174,688,450,1412,2052,9380,114.4,1
1986,Portland Trail Blazers,POR,82,19805,3649,7523,.485,116,421,.276,3533,7102,.497,1996,2589,.771,1208,2279,3487,2189,735,473,1504,2228,9410,114.8,1
1986,Los Angeles Clippers,LAC,82,19780,3759,7254,.518,110,320,.344,3649,6934,.526,1875,2515,.746,1187,2643,3830,2416,806,534,1533,2021,9503,115.9,0
1986,Denver Nuggets,DEN,82,19780,3636,7343,.495,113,361,.313,3523,6982,.505,2255,2901,.777,1166,2720,3886,2189,558,452,1564,2145,9640,117.6,1
1986,League Average,AVG,82,19808,3497,7281,.480,117,388,.301,3380,6893,.490,1905,2498,.763,1205,2404,3610,2130,707,453,1393,2012,9015,109.9,0
1987,Chicago Bulls,CHI,82,19855,3276,6967,.470,108,368,.293,3168,6599,.480,1670,2205,.757,1023,2268,3291,2079,597,415,1244,1880,8330,101.6,1
1987,Cleveland Cavaliers,CLE,82,19780,3383,7101,.476,127,400,.318,3256,6701,.486,1611,2044,.788,1159,2255,3414,1989,692,449,1439,2021,8504,103.7,1
1987,Detroit Pistons,DET,82,19780,3334,7134,.467,114,394,.289,3220,6740,.478,1751,2298,.762,1144,2276,3420,1964,649,406,1328,2164,8533,104.1,1
1987,Atlanta Hawks,ATL,82,19780,3243,6885,.471,136,406,.335,3107,6479,.480,1927,2480,.777,1156,2353,3509,1976,640,353,1322,2008,8549,104.3,1
1987,Utah Jazz,UTA,82,19705,3273,7283,.449,146,464,.315,3127,6819,.459,1905,2475,.770,1277,2444,3721,1991,771,472,1467,2013,8597,104.8,1
1987,Dallas Mavericks,DAL,82,19755,3468,7385,.470,167,517,.323,3301,6868,.481,1499,1957,.766,1200,2233,3433,2240,612,436,1228,1997,8602,104.9,1
1987,Indiana Pacers,IND,82,19705,3335,7060,.472,118,368,.321,3217,6692,.481,1858,2446,.760,1160,2500,3660,1933,700,407,1269,1859,8646,105.4,0
1987,Milwaukee Bucks,MIL,82,19780,3344,7063,.473,133,442,.301,3211,6621,.485,1832,2410,.760,1172,2400,3572,2135,621,449,1346,1952,8653,105.5,1
1987,New York Knicks,NYK,82,19805,3202,6710,.477,114,375,.304,3088,6335,.487,2177,2806,.776,1155,2284,3439,2005,705,447,1631,1969,8695,106.0,1
1987,Washington Bullets,WSB,82,19880,3459,7235,.478,128,390,.328,3331,6845,.487,1670,2246,.744,1228,2364,3592,2134,690,527,1384,1966,8716,106.3,1
1987,Los Angeles Lakers,LAL,82,19805,3551,7467,.476,131,439,.298,3420,7028,.487,1538,2020,.761,1175,2249,3424,2200,732,390,1246,1940,8771,107.0,1
1987,Philadelphia 76ers,PHI,82,19905,3501,7063,.496,143,423,.338,3358,6640,.506,1640,2163,.758,1109,2225,3334,2217,718,441,1280,2118,8785,107.1,0
1987,Houston Rockets,HOU,82,19680,3454,7420,.465,108,393,.275,3346,7027,.476,1805,2352,.767,1261,2506,3767,1951,737,365,1405,2012,8821,107.6,1
1987,Boston Celtics,BOS,82,19780,3497,7260,.482,110,366,.301,3387,6894,.491,1724,2249,.767,1122,2194,3316,2061,734,346,1176,1989,8828,107.7,1
1987,New Jersey Nets,NJN,82,19780,3437,6918,.497,131,363,.361,3306,6555,.504,1895,2419,.783,1034,2461,3495,1993,809,522,1433,1942,8900,108.5,0
1987,Los Angeles Clippers,LAC,82,19805,3513,7360,.477,124,363,.342,3389,6997,.484,1799,2309,.779,1241,2666,3907,2300,842,483,1452,1912,8949,109.1,0
1987,Seattle SuperSonics,SEA,82,19855,3298,6798,.485,130,400,.325,3168,6398,.495,2240,2992,.749,1128,2306,3434,1964,606,423,1533,1963,8966,109.3,1
1987,Portland Trail Blazers,POR,82,19730,3492,7341,.476,141,462,.305,3351,6879,.487,2022,2632,.768,1153,2400,3553,2154,648,376,1443,2135,9147,111.5,1
1987,Denver Nuggets,DEN,82,19780,3608,7356,.490,113,377,.300,3495,6979,.501,1910,2508,.762,1179,2748,3927,2171,621,510,1606,1989,9239,112.7,1
1987,Phoenix Suns,PHX,82,19730,3609,7248,.498,128,421,.304,3481,6827,.510,1922,2506,.767,1104,2416,3520,2225,710,441,1296,1901,9268,113.0,0
1987,Sacramento Kings,SAC,82,19780,3718,7465,.498,120,370,.324,3598,7095,.507,1771,2326,.761,1153,2424,3577,2176,784,533,1195,1951,9327,113.7,0
1987,Golden State Warriors,GSW,82,19780,3627,7244,.501,152,470,.323,3475,6774,.513,2047,2700,.758,1209,2509,3718,2271,747,432,1413,1811,9453,115.3,0
1987,San Antonio Spurs,SAS,82,19805,3851,7678,.502,157,450,.349,3694,7228,.511,1855,2390,.776,1292,2513,3805,2470,690,537,1427,1969,9714,118.5,1
1987,League Average,AVG,82,19784,3455,7193,.480,130,410,.316,3326,6783,.490,1829,2388,.766,1167,2391,3558,2113,698,442,1372,1977,8869,108.2,0
1988,Utah Jazz,UTA,82,19730,3113,7170,.434,185,606,.305,2928,6564,.446,1765,2342,.754,1220,2233,3453,1812,779,505,1329,2086,8176,99.7,1
1988,Detroit Pistons,DET,82,19830,3140,7022,.447,158,554,.285,2982,6468,.461,1826,2325,.785,1131,2188,3319,1855,646,341,1225,2088,8264,100.8,1
1988,Cleveland Cavaliers,CLE,82,19755,3385,7346,.461,172,508,.339,3213,6838,.470,1358,1748,.777,1214,2283,3497,2043,685,363,1429,1970,8300,101.2,1
1988,Dallas Mavericks,DAL,82,19780,3422,7304,.469,166,515,.322,3256,6789,.480,1573,2090,.753,1231,2500,3731,2133,660,386,1175,1869,8583,104.7,0
1988,Chicago Bulls,CHI,82,19780,3361,7098,.474,193,590,.327,3168,6508,.487,1693,2190,.773,1078,2300,3378,2099,686,348,1255,1781,8608,105.0,1
1988,Milwaukee Bucks,MIL,82,19755,3301,6901,.478,196,533,.368,3105,6368,.488,1838,2369,.776,1094,2335,3429,2109,707,425,1522,1935,8636,105.3,1
1988,Atlanta Hawks,ATL,82,19805,3363,7124,.472,147,511,.288,3216,6613,.486,1826,2329,.784,1261,2325,3586,2037,687,348,1487,2109,8699,106.1,1
1988,Los Angeles Lakers,LAL,82,19805,3541,7540,.470,194,587,.330,3347,6953,.481,1542,2051,.752,1178,2222,3400,2157,752,432,1263,1941,8818,107.5,1
1988,Houston Rockets,HOU,82,19855,3413,7290,.468,187,534,.350,3226,6756,.478,1806,2372,.761,1145,2428,3573,2015,800,439,1455,2013,8819,107.5,1
1988,Boston Celtics,BOS,82,19780,3475,7183,.484,133,459,.290,3342,6724,.497,1780,2294,.776,1048,2222,3270,2124,762,387,1191,1950,8863,108.1,1
1988,Miami Heat,MIA,82,19855,3384,6928,.488,148,432,.343,3236,6496,.498,2021,2613,.773,1188,2366,3554,2062,926,553,1543,1830,8937,109.0,0
1988,Seattle SuperSonics,SEA,82,19780,3437,7067,.486,169,543,.311,3268,6524,.501,1915,2489,.769,1188,2252,3440,1958,670,413,1553,1881,8958,109.2,1
1988,New Jersey Nets,NJN,82,19805,3560,7162,.497,158,512,.309,3402,6650,.512,1749,2286,.765,1030,2476,3506,2134,744,485,1376,1834,9027,110.1,0
1988,Washington Bullets,WSB,82,19855,3486,7235,.482,155,510,.304,3331,6725,.495,1929,2510,.769,1132,2538,3670,2082,655,523,1381,1921,9056,110.4,0
1988,Philadelphia 76ers,PHI,82,19780,3658,7296,.501,170,495,.343,3488,6801,.513,1565,2023,.774,1149,2412,3561,2281,640,445,1269,1984,9051,110.4,1
1988,Phoenix Suns,PHX,82,19755,3589,7736,.464,181,568,.319,3408,7168,.475,1737,2308,.753,1252,2458,3710,2166,625,427,1368,2057,9096,110.9,1
1988,Sacramento Kings,SAC,82,19780,3589,7420,.484,181,573,.316,3408,6847,.498,1747,2301,.759,1171,2604,3775,2107,759,442,1284,1821,9106,111.0,0
1988,Indiana Pacers,IND,82,19855,3453,7400,.467,167,547,.305,3286,6853,.479,2036,2606,.781,1288,2312,3600,2034,836,389,1206,2029,9109,111.1,0
1988,San Antonio Spurs,SAS,82,19755,3486,7148,.488,172,532,.323,3314,6616,.501,2105,2714,.776,1256,2462,3718,2062,915,545,1728,1938,9249,112.8,0
1988,New York Knicks,NYK,82,19805,3636,7358,.494,152,534,.285,3484,6824,.511,1834,2390,.767,1213,2326,3539,2292,778,433,1688,1898,9258,112.9,1
1988,Charlotte Hornets,CHA,82,19780,3555,7113,.500,115,399,.288,3440,6714,.512,2040,2629,.776,1191,2621,3812,2061,710,441,1425,1791,9265,113.0,0
1988,Portland Trail Blazers,POR,82,19830,3572,7322,.488,198,546,.363,3374,6776,.498,1933,2504,.772,1151,2391,3542,2073,738,358,1569,1960,9275,113.1,1
1988,Los Angeles Clippers,LAC,82,19855,3747,7738,.484,197,576,.342,3550,7162,.496,1834,2400,.764,1342,2550,3892,2384,933,551,1440,1882,9525,116.2,0
1988,Denver Nuggets,DEN,82,19880,3701,7484,.495,157,446,.352,3544,7038,.504,1977,2683,.737,1136,2864,4000,2136,665,485,1597,2001,9536,116.3,1
1988,Golden State Warriors,GSW,82,19905,3693,8000,.462,281,821,.342,3412,7179,.475,1916,2501,.766,1437,2639,4076,2215,861,485,1554,1935,9583,116.9,1
1988,League Average,AVG,82,19806,3482,7295,.477,173,537,.323,3309,6758,.490,1814,2363,.768,1189,2412,3601,2097,745,438,1412,1940,8952,109.2,0
1989,Detroit Pistons,DET,82,19805,3043,6809,.447,186,558,.333,2857,6251,.457,1785,2342,.762,1040,2281,3321,1764,606,304,1248,2072,8057,98.3,1
1989,Minnesota Timberwolves,MIN,82,19855,3081,6391,.482,129,391,.330,2952,6000,.492,1859,2420,.768,1050,2322,3372,1880,578,489,1366,1748,8150,99.4,0
1989,Utah Jazz,UTA,82,19830,3164,6949,.455,174,563,.309,2990,6386,.468,1865,2452,.761,1100,2210,3310,1885,736,452,1241,1910,8367,102.0,1
1989,Dallas Mavericks,DAL,82,19855,3288,7013,.469,175,587,.298,3113,6426,.484,1627,2161,.753,1142,2398,3540,1961,649,388,1236,1832,8378,102.2,1
1989,San Antonio Spurs,SAS,82,19730,3269,7090,.461,231,624,.370,3038,6466,.470,1663,2169,.767,1125,2241,3366,1967,760,416,1420,1919,8432,102.8,1
1989,Cleveland Cavaliers,CLE,82,19880,3418,7135,.479,156,500,.312,3262,6635,.492,1444,1898,.761,1134,2451,3585,2137,680,379,1294,1893,8436,102.9,1
1989,Los Angeles Lakers,LAL,82,19855,3382,7247,.467,175,519,.337,3207,6728,.477,1584,2111,.750,1131,2243,3374,2009,669,426,1200,1909,8523,103.9,1
1989,Philadelphia 76ers,PHI,82,19805,3417,7117,.480,212,573,.370,3205,6544,.490,1584,2054,.771,1113,2356,3469,2155,636,380,1234,1945,8630,105.2,1
1989,Houston Rockets,HOU,82,19805,3399,7322,.464,163,556,.293,3236,6766,.478,1671,2256,.741,1175,2460,3635,2010,790,392,1428,1819,8632,105.3,1
1989,Seattle SuperSonics,SEA,82,19905,3257,6704,.486,178,520,.342,3079,6184,.498,1992,2533,.786,1007,2204,3211,1862,634,406,1303,1796,8684,105.9,0
1989,Boston Celtics,BOS,82,19705,3438,7383,.466,172,539,.319,3266,6844,.477,1648,2133,.773,1046,2318,3364,2078,736,356,1003,1845,8696,106.0,1
1989,Chicago Bulls,CHI,82,19830,3361,6819,.493,204,581,.351,3157,6238,.506,1784,2392,.746,1068,2296,3364,2110,665,383,1411,1742,8710,106.2,1
1989,Sacramento Kings,SAC,82,19755,3384,7158,.473,160,507,.316,3224,6651,.485,1828,2324,.787,1146,2531,3677,2022,704,391,1168,1740,8756,106.8,0
1989,Milwaukee Bucks,MIL,82,19830,3292,6871,.479,181,564,.321,3111,6307,.493,1990,2570,.774,1158,2405,3563,2023,685,444,1506,1879,8755,106.8,1
1989,New York Knicks,NYK,82,19830,3497,7430,.471,171,543,.315,3326,6887,.483,1598,2100,.761,1249,2285,3534,2126,719,418,1287,1869,8763,106.9,1
1989,Los Angeles Clippers,LAC,82,19805,3432,7207,.476,186,576,.323,3246,6631,.490,1737,2251,.772,1149,2367,3516,2092,828,429,1364,1950,8787,107.2,0
1989,Atlanta Hawks,ATL,82,19730,3438,6935,.496,181,533,.340,3257,6402,.509,1760,2279,.772,1151,2236,3387,2144,672,389,1294,1961,8817,107.5,0
1989,Phoenix Suns,PHX,82,19855,3528,7588,.465,200,563,.355,3328,7025,.474,1585,2163,.733,1202,2335,3537,2125,677,395,1254,2151,8841,107.8,1
1989,Portland Trail Blazers,POR,82,19880,3351,7227,.464,228,688,.331,3123,6539,.478,1917,2500,.767,1055,2357,3412,2026,667,432,1489,2086,8847,107.9,1
1989,New Jersey Nets,NJN,82,19705,3403,7020,.485,141,420,.336,3262,6600,.494,1906,2491,.765,1144,2590,3734,1871,768,478,1419,1886,8853,108.0,0
1989,Charlotte Hornets,CHA,82,19755,3438,6922,.497,132,421,.314,3306,6501,.509,1865,2380,.784,1063,2723,3786,2066,638,384,1376,1754,8873,108.2,0
1989,Indiana Pacers,IND,82,19880,3486,7225,.482,173,541,.320,3313,6684,.496,1804,2395,.753,1173,2297,3470,1945,716,321,1189,2021,8949,109.1,1
1989,Washington Bullets,WSB,82,19830,3511,7403,.474,142,474,.300,3369,6929,.486,1845,2376,.777,1198,2503,3701,1952,644,430,1200,1780,9009,109.9,0
1989,Miami Heat,MIA,82,19730,3418,7010,.488,158,462,.342,3260,6548,.498,2050,2716,.755,1125,2467,3592,2076,860,477,1473,1781,9044,110.3,0
1989,Denver Nuggets,DEN,82,19805,3589,7334,.489,164,517,.317,3425,6817,.502,1939,2517,.770,1021,2846,3867,2073,613,462,1514,1911,9281,113.2,1
1989,Golden State Warriors,GSW,82,19705,3766,7885,.478,261,733,.356,3505,7152,.490,1998,2633,.759,1495,2594,4089,2331,817,430,1422,2219,9791,119.4,0
1989,Orlando Magic,ORL,82,19805,3864,7757,.498,196,555,.353,3668,7202,.509,1897,2502,.758,1173,2569,3742,2333,734,556,1216,2060,9821,119.8,0
1989,League Average,AVG,82,19806,3404,7146,.476,179,541,.331,3225,6605,.488,1786,2338,.764,1135,2403,3538,2038,699,415,1317,1907,8773,107.0,0
1990,Detroit Pistons,DET,82,19805,3053,6743,.453,157,504,.312,2896,6239,.464,1674,2173,.770,1002,2274,3276,1736,581,289,1127,1987,7937,96.8,1
1990,Los Angeles Lakers,LAL,82,19830,3354,7262,.462,178,573,.311,3176,6689,.475,1278,1700,.752,1131,2187,3318,1998,668,334,1175,1823,8164,99.6,1
1990,Utah Jazz,UTA,82,19780,3217,7011,.459,205,667,.307,3012,6344,.475,1615,2090,.773,1101,2278,3379,1858,686,409,1254,1995,8254,100.7,1
1990,Chicago Bulls,CHI,82,19755,3267,6884,.475,190,626,.304,3077,6258,.492,1554,2017,.770,1062,2162,3224,2016,633,348,1402,1826,8278,101.0,1
1990,San Antonio Spurs,SAS,82,19830,3265,7289,.448,218,704,.310,3047,6585,.463,1664,2187,.761,1122,2270,3392,1928,801,437,1260,2008,8412,102.6,1
1990,Houston Rockets,HOU,82,19855,3337,7316,.456,183,621,.295,3154,6695,.471,1609,2086,.771,1242,2431,3673,1965,711,357,1415,1786,8466,103.2,1
1990,New York Knicks,NYK,82,19955,3410,7162,.476,183,545,.336,3227,6617,.488,1471,1903,.773,1119,2336,3455,1999,724,368,1239,1813,8474,103.3,1
1990,Minnesota Timberwolves,MIN,82,19905,3320,6778,.490,171,505,.339,3149,6273,.502,1680,2219,.757,1094,2379,3473,2142,512,511,1238,1692,8491,103.5,0
1990,Sacramento Kings,SAC,82,19705,3142,6687,.470,155,491,.316,2987,6196,.482,2045,2686,.761,1164,2543,3707,1912,699,448,1312,1847,8484,103.5,0
1990,Milwaukee Bucks,MIL,82,19855,3290,6775,.486,189,574,.329,3101,6201,.500,1755,2312,.759,1108,2315,3423,2023,704,461,1531,1912,8524,104.0,1
1990,Cleveland Cavaliers,CLE,82,19830,3459,7117,.486,163,505,.323,3296,6612,.498,1464,1916,.764,1097,2398,3495,2150,710,394,1226,1895,8545,104.2,0
1990,Dallas Mavericks,DAL,82,19805,3346,6945,.482,178,583,.305,3168,6362,.498,1700,2296,.740,1116,2489,3605,2025,650,400,1147,1778,8570,104.5,0
1990,Seattle SuperSonics,SEA,82,19880,3285,6738,.488,207,633,.327,3078,6105,.504,1866,2459,.759,1107,2149,3256,1851,729,446,1485,1820,8643,105.4,1
1990,Philadelphia 76ers,PHI,82,20080,3536,7432,.476,196,660,.297,3340,6772,.493,1388,1794,.774,1156,2519,3675,2220,691,391,1177,1862,8656,105.6,1
1990,Boston Celtics,BOS,82,19805,3419,7559,.452,191,611,.313,3228,6948,.465,1639,2084,.786,1192,2204,3396,2052,738,381,1127,1660,8668,105.7,1
1990,Portland Trail Blazers,POR,82,19905,3320,7275,.456,236,730,.323,3084,6545,.471,1819,2341,.777,1079,2354,3433,2048,630,352,1397,2075,8695,106.0,1
1990,Washington Bullets,WSB,82,19855,3396,7280,.466,166,555,.299,3230,6725,.480,1763,2288,.771,1232,2473,3705,1861,727,492,1254,1778,8721,106.4,0
1990,Los Angeles Clippers,LAC,82,19805,3337,7151,.467,199,593,.336,3138,6558,.478,1901,2529,.752,1115,2494,3609,1982,773,491,1316,1887,8774,107.0,0
1990,New Jersey Nets,NJN,82,19830,3374,7206,.468,136,442,.308,3238,6764,.479,1927,2493,.773,1287,2527,3814,1737,831,540,1452,1896,8811,107.5,0
1990,Phoenix Suns,PHX,82,19730,3462,7499,.462,182,584,.312,3280,6915,.474,1705,2244,.760,1195,2298,3493,1972,682,463,1282,2059,8811,107.5,1
1990,Miami Heat,MIA,82,19780,3335,6974,.478,173,514,.337,3162,6460,.489,1997,2603,.767,1176,2364,3540,2006,853,502,1466,1960,8840,107.8,0
1990,Charlotte Hornets,CHA,82,19805,3408,6915,.493,158,500,.316,3250,6415,.507,1884,2441,.772,1151,2514,3665,2144,675,480,1406,1841,8858,108.0,0
1990,Atlanta Hawks,ATL,82,19755,3568,7219,.494,217,621,.349,3351,6598,.508,1587,2069,.767,1080,2499,3579,2320,688,361,1291,2034,8940,109.0,1
1990,Orlando Magic,ORL,82,19780,3454,7232,.478,223,674,.331,3231,6558,.493,1879,2451,.767,1095,2500,3595,2118,706,654,1215,1983,9010,109.9,0
1990,Indiana Pacers,IND,82,19805,3577,7299,.490,186,609,.305,3391,6690,.507,1851,2490,.743,1202,2313,3515,2063,729,353,1260,2037,9191,112.1,1
1990,Golden State Warriors,GSW,82,19805,3544,7349,.482,221,686,.322,3323,6663,.499,2121,2797,.758,1292,2480,3772,2164,726,437,1534,2206,9430,115.0,1
1990,Denver Nuggets,DEN,82,19730,4076,7962,.512,194,502,.386,3882,7460,.520,2377,3068,.775,1242,3067,4309,2492,757,525,1527,1844,10723,130.8,0
1990,League Average,AVG,82,19824,3391,7150,.474,187,586,.320,3204,6565,.488,1749,2287,.765,1147,2401,3547,2029,704,431,1315,1900,8717,106.3,0
1991,Detroit Pistons,DET,82,19780,3157,6973,.453,211,625,.338,2946,6348,.464,1421,1866,.762,1115,2255,3370,1894,642,373,1117,1916,7946,96.9,1
1991,New York Knicks,NYK,82,19855,3082,6727,.458,179,606,.295,2903,6121,.474,1666,2172,.767,1014,2241,3255,1778,669,396,1249,1803,8009,97.7,1
1991,Chicago Bulls,CHI,82,19830,3206,6970,.460,218,657,.332,2988,6313,.473,1525,1985,.768,1081,2171,3252,1841,631,352,1288,1800,8155,99.5,1
1991,San Antonio Spurs,SAS,82,19780,3211,7098,.452,243,700,.347,2968,6398,.464,1587,2061,.770,1103,2362,3465,1882,753,463,1252,1810,8252,100.6,1
1991,Los Angeles Lakers,LAL,82,19830,3408,7095,.480,174,596,.292,3234,6499,.498,1329,1744,.762,1234,2384,3618,2173,594,389,1256,1831,8319,101.5,1
1991,Utah Jazz,UTA,82,19880,3292,7178,.459,234,695,.337,3058,6483,.472,1535,2056,.747,1146,2255,3401,1925,646,458,1205,1958,8353,101.9,1
1991,Los Angeles Clippers,LAC,82,19830,3211,6997,.459,224,648,.346,2987,6349,.470,1706,2249,.759,1151,2445,3596,1784,705,432,1396,1870,8352,101.9,1
1991,Boston Celtics,BOS,82,19780,3323,7293,.456,201,652,.308,3122,6641,.470,1601,2084,.768,1178,2333,3511,1923,680,414,1114,1634,8448,103.0,1
1991,Philadelphia 76ers,PHI,82,19755,3449,7145,.483,189,615,.307,3260,6530,.499,1375,1772,.776,1171,2365,3536,2226,686,454,1184,1766,8462,103.2,0
1991,Cleveland Cavaliers,CLE,82,19805,3496,7435,.470,193,581,.332,3303,6854,.482,1294,1683,.769,1236,2376,3612,2156,649,417,1150,1874,8479,103.4,1
1991,Houston Rockets,HOU,82,19880,3391,7317,.463,196,574,.341,3195,6743,.474,1529,1985,.770,1232,2406,3638,2131,743,384,1174,1673,8507,103.7,0
1991,Portland Trail Blazers,POR,82,19880,3249,7150,.454,244,805,.303,3005,6345,.474,1797,2367,.759,1097,2336,3433,1980,688,433,1369,1957,8539,104.1,1
1991,Seattle SuperSonics,SEA,82,19855,3263,6864,.475,209,621,.337,3054,6243,.489,1848,2460,.751,1122,2228,3350,1832,697,479,1320,1850,8583,104.7,1
1991,Dallas Mavericks,DAL,82,19755,3314,7051,.470,183,599,.306,3131,6452,.485,1823,2368,.770,1157,2631,3788,1936,723,456,1054,1735,8634,105.3,0
1991,Phoenix Suns,PHX,82,19805,3429,7477,.459,180,586,.307,3249,6891,.471,1669,2207,.756,1218,2345,3563,1909,659,493,1258,1931,8707,106.2,1
1991,Milwaukee Bucks,MIL,82,19880,3445,6911,.498,221,603,.367,3224,6308,.511,1638,2195,.746,1170,2319,3489,2118,730,473,1420,1780,8749,106.7,0
1991,Washington Bullets,WSB,82,19855,3431,7174,.478,212,601,.353,3219,6573,.490,1687,2240,.753,1197,2636,3833,1902,710,450,1325,1689,8761,106.8,0
1991,New Jersey Nets,NJN,82,19780,3422,7175,.477,161,508,.317,3261,6667,.489,1775,2318,.766,1215,2355,3570,1789,806,484,1343,1722,8780,107.1,1
1991,Minnesota Timberwolves,MIN,82,19805,3453,7116,.485,171,483,.354,3282,6633,.495,1738,2337,.744,1311,2534,3845,2088,660,574,1215,1675,8815,107.5,0
1991,Denver Nuggets,DEN,82,19780,3346,6967,.480,186,532,.350,3160,6435,.491,1943,2513,.773,1109,2530,3639,1811,780,593,1393,1787,8821,107.6,0
1991,Atlanta Hawks,ATL,82,19905,3523,7342,.480,251,732,.343,3272,6610,.495,1537,2006,.766,1160,2545,3705,2168,711,393,1253,1732,8834,107.7,0
1991,Orlando Magic,ORL,82,19705,3426,7045,.486,215,609,.353,3211,6436,.499,1830,2437,.751,1107,2445,3552,2095,791,534,1271,1895,8897,108.5,0
1991,Miami Heat,MIA,82,19830,3529,7157,.493,210,606,.347,3319,6551,.507,1685,2242,.752,1134,2415,3549,2070,731,447,1316,1968,8953,109.2,1
1991,Sacramento Kings,SAC,82,19830,3557,7420,.479,204,616,.331,3353,6804,.493,1728,2297,.752,1311,2639,3950,2128,816,530,1357,1816,9046,110.3,0
1991,Indiana Pacers,IND,82,19955,3425,7312,.468,216,640,.338,3209,6672,.481,1976,2627,.752,1241,2325,3566,2165,816,386,1247,1984,9042,110.3,1
1991,Charlotte Hornets,CHA,82,19805,3717,7495,.496,205,632,.324,3512,6863,.512,1661,2241,.741,1253,2581,3834,2366,621,524,1392,1750,9300,113.4,0
1991,Golden State Warriors,GSW,82,19880,3616,7507,.482,257,776,.331,3359,6731,.499,1923,2563,.750,1324,2436,3760,2122,794,435,1512,2021,9412,114.8,1
1991,League Average,AVG,82,19826,3384,7163,.472,207,626,.331,3177,6537,.486,1660,2188,.759,1177,2403,3581,2007,709,452,1275,1823,8635,105.3,0
1992,New York Knicks,NYK,82,19930,2822,6621,.426,230,753,.305,2592,5868,.442,1949,2582,.755,1031,2325,3356,1658,657,384,1360,2010,7823,95.4,1
1992,Chicago Bulls,CHI,82,19830,3139,6622,.474,247,685,.361,2892,5937,.487,1584,2033,.779,1039,2265,3304,1918,595,357,1372,1731,8109,98.9,1
1992,Houston Rockets,HOU,82,19780,3255,7129,.457,242,730,.332,3013,6399,.471,1432,1877,.763,1167,2295,3462,1965,717,327,1228,1793,8184,99.8,1
1992,Seattle SuperSonics,SEA,82,19780,3143,6707,.469,272,808,.337,2871,5899,.487,1746,2299,.759,1075,2220,3295,1835,655,406,1516,1853,8304,101.3,1
1992,Cleveland Cavaliers,CLE,82,19830,3370,7229,.466,229,695,.329,3141,6534,.481,1334,1742,.766,1115,2379,3494,2109,610,365,1203,1828,8303,101.3,1
1992,New Jersey Nets,NJN,82,19780,3231,6945,.465,201,618,.325,3030,6327,.479,1665,2248,.741,1102,2345,3447,1786,780,416,1304,1881,8328,101.6,1
1992,Detroit Pistons,DET,82,19780,3321,6906,.481,261,769,.339,3060,6137,.499,1463,1987,.736,1099,2442,3541,2048,623,363,1219,1804,8366,102.0,0
1992,San Antonio Spurs,SAS,82,19855,3290,7177,.458,270,747,.361,3020,6430,.470,1583,2051,.772,1082,2388,3470,1905,655,373,1131,1998,8433,102.8,1
1992,Boston Celtics,BOS,82,19780,3232,6980,.463,216,650,.332,3016,6330,.476,1749,2269,.771,1094,2378,3472,1971,637,386,1181,1676,8429,102.8,1
1992,Utah Jazz,UTA,82,19755,3258,6970,.467,272,836,.325,2986,6134,.487,1743,2343,.744,1120,2314,3434,1928,648,468,1291,1970,8531,104.0,1
1992,Orlando Magic,ORL,82,19880,3307,7255,.456,248,754,.329,3059,6501,.471,1682,2306,.729,1166,2271,3437,2091,715,401,1119,1975,8544,104.2,0
1992,Miami Heat,MIA,82,20005,3232,6791,.476,265,781,.339,2967,6010,.494,1860,2416,.770,1032,2424,3456,1965,656,426,1304,2053,8589,104.7,0
1992,Portland Trail Blazers,POR,82,19905,3337,7125,.468,277,811,.342,3060,6314,.485,1692,2226,.760,1022,2527,3549,2059,649,452,1404,2089,8643,105.4,1
1992,Los Angeles Lakers,LAL,82,19830,3438,7116,.483,245,726,.337,3193,6390,.500,1529,2050,.746,1158,2411,3569,2130,686,384,1334,1872,8650,105.5,1
1992,Minnesota Timberwolves,MIN,82,19855,3323,6814,.488,208,578,.360,3115,6236,.500,1830,2413,.758,1122,2331,3453,2144,734,494,1231,1875,8684,105.9,0
1992,Milwaukee Bucks,MIL,82,19730,3303,6843,.483,269,783,.344,3034,6060,.501,1823,2437,.748,1269,2398,3667,2087,773,456,1476,1810,8698,106.1,0
1992,Indiana Pacers,IND,82,19755,3262,6955,.469,216,706,.306,3046,6249,.487,1957,2635,.743,1189,2345,3534,1987,693,387,1178,1979,8697,106.1,1
1992,Phoenix Suns,PHX,82,19730,3500,7307,.479,250,750,.333,3250,6557,.496,1502,2078,.723,1118,2316,3434,2107,708,512,1328,2041,8752,106.7,1
1992,Los Angeles Clippers,LAC,82,19805,3311,7051,.470,275,790,.348,3036,6261,.485,1857,2434,.763,1179,2437,3616,1970,765,453,1445,1772,8754,106.8,1
1992,Denver Nuggets,DEN,82,19830,3324,7214,.461,222,647,.343,3102,6567,.472,1899,2517,.754,1159,2505,3664,1890,750,503,1340,1983,8769,106.9,0
