gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
19961101CHIBOS,,CHI,BOS,CHI,michael_jordan,,43:00,10,22,0,5,10,13,,1,3,4,3,2,0,1,0,,30
19961101CHIBOS,,CHI,BOS,CHI,scottie_pippen,,40:00,8,17,1,3,1,2,,1,7,8,6,4,2,5,0,,18
19961101CHIBOS,,CHI,BOS,CHI,dennis_rodman,,40:00,6,8,0,0,1,1,,2,11,13,3,3,1,1,2,,13
19961101CHIBOS,,CHI,BOS,CHI,ron_harper,,25:00,3,4,0,1,1,2,,1,1,2,5,1,2,0,1,,7
19961101CHIBOS,,CHI,BOS,CHI,luc_longley,,11:00,2,3,0,0,0,0,,1,0,1,2,5,0,4,1,,4
19961101CHIBOS,,CHI,BOS,CHI,toni_kukoc,,30:00,6,11,0,3,8,10,,1,3,4,7,3,1,2,3,,20
19961101CHIBOS,,CHI,BOS,CHI,steve_kerr,,21:00,0,0,0,0,0,0,,0,1,1,2,1,0,0,0,,0
19961101CHIBOS,,CHI,BOS,CHI,bill_wennington,,10:00,2,3,0,0,0,2,,0,1,1,0,2,0,0,1,,4
19961101CHIBOS,,CHI,BOS,CHI,robert_parish,,9:00,3,3,0,0,0,0,,1,2,3,0,1,0,3,0,,6
19961101CHIBOS,,CHI,BOS,CHI,randy_brown,,5:00,2,2,0,0,0,0,,0,0,0,0,1,1,2,0,,4
19961101CHIBOS,,CHI,BOS,CHI,dickey_simpkins,,5:00,0,0,0,0,1,2,,0,0,0,0,0,0,1,0,,1
19961101CHIBOS,,CHI,BOS,CHI,jud_buechler,,1:00,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,,0
19961101CHIBOS,,CHI,BOS,CHI,total,,240,42,74,1,13,22,32,,8,29,37,28,23,7,19,8,,107
19961101CHIBOS,,CHI,BOS,BOS,david_wesley,,41:00,8,16,1,4,2,2,,1,2,3,6,4,2,1,0,,19
19961101CHIBOS,,CHI,BOS,BOS,rick_fox,,37:00,4,14,2,5,0,1,,3,6,9,3,2,1,3,0,,10
