gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
19931107LACDEN,19931107,LAC,DEN,LAC,28,18,21,30,,,,97
19931107LACDEN,19931107,LAC,DEN,DEN,16,27,28,28,,,,99
19931107SACPHO,19931107,SAC,PHO,SAC,23,23,29,35,,,,110
19931107SACPHO,19931107,SAC,PHO,PHO,39,36,24,33,,,,132
19931107HOUPOR,19931107,HOU,POR,HOU,21,29,29,27,,,,106
19931107HOUPOR,19931107,HOU,POR,POR,27,16,27,22,,,,92
19931107NJNSAS,19931107,NJN,SAS,NJN,23,23,22,31,,,,99
19931107NJNSAS,19931107,NJN,SAS,SAS,15,17,20,21,,,,73
19931108MILBOS,19931108,MIL,BOS,MIL,27,25,22,26,,,,100
19931108MILBOS,19931108,MIL,BOS,BOS,30,25,24,29,,,,108
19931108ATLCHI,19931108,ATL,CHI,ATL,23,21,15,21,,,,80
19931108ATLCHI,19931108,ATL,CHI,CHI,21,23,28,34,,,,106
19931108SEAUTA,19931108,SEA,UTA,SEA,32,23,22,24,,,,101
19931108SEAUTA,19931108,SEA,UTA,UTA,32,23,21,24,,,,100
19931109CHHCLE,19931109,CHH,CLE,CHH,36,30,14,28,,,,108
19931109CHHCLE,19931109,CHH,CLE,CLE,25,29,31,28,,,,113
19931109NJNDAL,19931109,NJN,DAL,NJN,23,23,24,16,,,,86
19931109NJNDAL,19931109,NJN,DAL,DAL,17,16,28,19,,,,80
19931109WSBDET,19931109,WSB,DET,WSB,27,32,30,29,,,,118
19931109WSBDET,19931109,WSB,DET,DET,34,24,34,20,,,,112
19931109HOUGSW,19931109,HOU,GSW,HOU,28,26,29,19,,,,102
19931109HOUGSW,19931109,HOU,GSW,GSW,22,25,22,24,,,,93
19931109PHOLAC,19931109,PHO,LAC,PHO,32,22,38,22,,,,114
19931109PHOLAC,19931109,PHO,LAC,LAC,20,37,21,21,,,,99
19931109PORLAL,19931109,POR,LAL,POR,31,24,26,28,,,,109
19931109PORLAL,19931109,POR,LAL,LAL,26,21,27,28,,,,102
19931109PHINYK,19931109,PHI,NYK,PHI,21,10,22,33,,,,86
19931109PHINYK,19931109,PHI,NYK,NYK,18,24,30,23,,,,95
19931109INDORL,19931109,IND,ORL,IND,32,25,21,20,,,,98
19931109INDORL,19931109,IND,ORL,ORL,28,28,20,28,,,,104
19931109MINSAS,19931109,MIN,SAS,MIN,19,26,22,28,,,,95
19931109MINSAS,19931109,MIN,SAS,SAS,29,32,25,24,,,,110
19931109DENSEA,19931109,DEN,SEA,DEN,19,27,24,16,,,,86
19931109DENSEA,19931109,DEN,SEA,SEA,33,25,35,25,,,,118
19931110CHIMIL,19931110,CHI,MIL,CHI,19,21,27,24,,,,91
19931110CHIMIL,19931110,CHI,MIL,MIL,22,22,19,27,,,,90
19931110BOSPHI,19931110,BOS,PHI,BOS,24,25,24,18,,,,91
19931110BOSPHI,19931110,BOS,PHI,PHI,26,21,19,23,,,,89
19931110SASPHO,19931110,SAS,PHO,SAS,23,24,26,20,,,,93
19931110SASPHO,19931110,SAS,PHO,PHO,26,19,33,23,,,,101
19931110LALSAC,19931110,LAL,SAC,LAL,24,23,26,28,,,,101
19931110LALSAC,19931110,LAL,SAC,SAC,28,34,20,30,,,,112
19931110ATLUTA,19931110,ATL,UTA,ATL,27,29,14,18,,,,88
19931110ATLUTA,19931110,ATL,UTA,UTA,29,19,21,22,,,,91
19931110NYKWSB,19931110,NYK,WSB,NYK,26,23,30,13,,,,92
19931110NYKWSB,19931110,NYK,WSB,WSB,20,19,23,22,,,,84
19931111ORLCHH,19931111,ORL,CHH,ORL,19,17,24,27,,,,87
19931111ORLCHH,19931111,ORL,CHH,CHH,30,25,27,38,,,,120
19931111MINHOU,19931111,MIN,HOU,MIN,22,32,26,19,,,,99
19931111MINHOU,19931111,MIN,HOU,HOU,29,27,28,23,,,,107
19931111DETLAC,19931111,DET,LAC,DET,22,20,26,31,,,,99
19931111DETLAC,19931111,DET,LAC,LAC,33,35,23,20,,,,111
19931111MILMIA,19931111,MIL,MIA,MIL,30,27,16,30,,,,103
19931111MILMIA,19931111,MIL,MIA,MIA,25,29,30,32,,,,116
19931111INDNJN,19931111,IND,NJN,IND,17,30,23,27,11,,,108
19931111INDNJN,19931111,IND,NJN,NJN,31,19,27,20,8,,,105
19931111CLESEA,19931111,CLE,SEA,CLE,21,28,26,27,,,,102
19931111CLESEA,19931111,CLE,SEA,SEA,33,28,26,28,,,,115
19931112CHHBOS,19931112,CHH,BOS,CHH,34,21,28,27,,,,110
19931112CHHBOS,19931112,CHH,BOS,BOS,24,35,30,18,,,,107
19931112CLEGSW,19931112,CLE,GSW,CLE,20,26,29,27,,,,102
19931112CLEGSW,19931112,CLE,GSW,GSW,25,22,17,29,,,,93
19931112NYKIND,19931112,NYK,IND,NYK,25,26,21,31,,,,103
19931112NYKIND,19931112,NYK,IND,IND,32,18,16,18,,,,84
19931112DENLAL,19931112,DEN,LAL,DEN,31,21,32,29,,,,113
19931112DENLAL,19931112,DEN,LAL,LAL,27,16,18,23,,,,84
19931112DALMIN,19931112,DAL,MIN,DAL,22,30,32,31,,,,115
19931112DALMIN,19931112,DAL,MIN,MIN,20,14,35,30,,,,99
19931112MIAORL,19931112,MIA,ORL,MIA,28,24,32,31,,,,115
19931112MIAORL,19931112,MIA,ORL,ORL,35,28,21,16,,,,100
19931112ATLPOR,19931112,ATL,POR,ATL,18,32,19,15,,,,84
19931112ATLPOR,19931112,ATL,POR,POR,22,27,17,28,,,,94
19931112SASSAC,19931112,SAS,SAC,SAS,29,24,25,13,,,,91
19931112SASSAC,19931112,SAS,SAC,SAC,18,24,27,24,,,,93
19931112DETUTA,19931112,DET,UTA,DET,24,19,26,20,,,,89
19931112DETUTA,19931112,DET,UTA,UTA,28,32,27,22,,,,109
19931112PHIWSB,19931112,PHI,WSB,PHI,21,23,24,25,,,,93
19931112PHIWSB,19931112,PHI,WSB,WSB,16,32,33,24,,,,105
19931113BOSCHI,19931113,BOS,CHI,BOS,23,27,24,24,,,,98
19931113BOSCHI,19931113,BOS,CHI,CHI,24,33,23,17,,,,97
19931113UTADAL,19931113,UTA,DAL,UTA,25,18,36,22,,,,101
19931113UTADAL,19931113,UTA,DAL,DAL,28,20,30,22,,,,100
19931113GSWDEN,19931113,GSW,DEN,GSW,31,28,22,25,,,,106
19931113GSWDEN,19931113,GSW,DEN,DEN,26,23,26,23,,,,98
19931113PHOHOU,19931113,PHO,HOU,PHO,18,24,22,31,,,,95
19931113PHOHOU,19931113,PHO,HOU,HOU,28,24,27,20,,,,99
19931113SASLAC,19931113,SAS,LAC,SAS,24,30,24,12,,,,90
19931113SASLAC,19931113,SAS,LAC,LAC,26,24,21,21,,,,92
19931113PHINJN,19931113,PHI,NJN,PHI,16,30,23,29,,,,98
19931113PHINJN,19931113,PHI,NJN,NJN,34,24,27,12,,,,97
19931113MILNYK,19931113,MIL,NYK,MIL,16,27,16,27,,,,86
19931113MILNYK,19931113,MIL,NYK,NYK,32,18,28,21,,,,99
19931113ATLSEA,19931113,ATL,SEA,ATL,23,26,23,14,3,,,89
19931113ATLSEA,19931113,ATL,SEA,SEA,14,25,25,22,11,,,97
19931114CLELAL,19931114,CLE,LAL,CLE,21,26,25,28,,,,100
19931114CLELAL,19931114,CLE,LAL,LAL,28,23,26,30,,,,107
19931114SACNJN,19931114,SAC,NJN,SAC,32,24,23,23,,,,102
19931114SACNJN,19931114,SAC,NJN,NJN,34,30,34,34,,,,132
19931114DETPOR,19931114,DET,POR,DET,27,26,28,30,,,,111
19931114DETPOR,19931114,DET,POR,POR,33,25,29,27,,,,114
19931115HOUPHI,19931115,HOU,PHI,HOU,19,26,16,27,,,,88
19931115HOUPHI,19931115,HOU,PHI,PHI,20,26,27,11,,,,84
19931116SACATL,19931116,SAC,ATL,SAC,30,24,21,20,,,,95
19931116SACATL,19931116,SAC,ATL,ATL,30,24,32,32,,,,118
19931116NYKDAL,19931116,NYK,DAL,NYK,33,22,27,21,,,,103
19931116NYKDAL,19931116,NYK,DAL,DAL,23,17,17,33,,,,90
19931116SASDEN,19931116,SAS,DEN,SAS,34,21,12,19,,,,86
19931116SASDEN,19931116,SAS,DEN,DEN,20,19,17,18,,,,74
19931116PHOGSW,19931116,PHO,GSW,PHO,28,31,30,27,,,,116
19931116PHOGSW,19931116,PHO,GSW,GSW,36,14,30,24,,,,104
19931116CHHIND,19931116,CHH,IND,CHH,21,17,29,35,,,,102
19931116CHHIND,19931116,CHH,IND,IND,34,19,18,22,,,,93
19931116LACLAL,19931116,LAC,LAL,LAC,23,31,23,22,8,7,,114
19931116LACLAL,19931116,LAC,LAL,LAL,25,29,23,22,8,9,,116
19931116MINMIL,19931116,MIN,MIL,MIN,26,23,20,33,,,,102
19931116MINMIL,19931116,MIN,MIL,MIL,25,25,22,26,,,,98
19931116HOUNJN,19931116,HOU,NJN,HOU,21,26,26,17,,,,90
19931116HOUNJN,19931116,HOU,NJN,NJN,27,23,21,13,,,,84
19931116UTAORL,19931116,UTA,ORL,UTA,18,32,20,26,,,,96
19931116UTAORL,19931116,UTA,ORL,ORL,37,19,18,40,,,,114
19931116CLEPOR,19931116,CLE,POR,CLE,22,23,35,21,,,,101
19931116CLEPOR,19931116,CLE,POR,POR,22,29,24,21,,,,96
19931116CHISEA,19931116,CHI,SEA,CHI,25,24,29,16,,,,94
19931116CHISEA,19931116,CHI,SEA,SEA,30,17,29,19,,,,95
19931117NJNBOS,19931117,NJN,BOS,NJN,23,20,25,32,,,,100
19931117NJNBOS,19931117,NJN,BOS,BOS,27,20,31,27,,,,105
19931117SACCHH,19931117,SAC,CHH,SAC,25,25,28,35,,,,113
19931117SACCHH,19931117,SAC,CHH,CHH,27,37,32,34,,,,130
19931117ORLDET,19931117,ORL,DET,ORL,21,22,26,23,,,,92
19931117ORLDET,19931117,ORL,DET,DET,14,30,29,25,,,,98
19931117UTAMIA,19931117,UTA,MIA,UTA,20,25,39,31,,,,115
19931117UTAMIA,19931117,UTA,MIA,MIA,23,32,30,26,,,,111
19931117ATLPHI,19931117,ATL,PHI,ATL,27,25,28,12,,,,92
19931117ATLPHI,19931117,ATL,PHI,PHI,21,21,22,26,,,,90
19931117NYKSAS,19931117,NYK,SAS,NYK,29,18,25,18,,,,90
19931117NYKSAS,19931117,NYK,SAS,SAS,22,20,24,29,,,,95
19931117MILWSB,19931117,MIL,WSB,MIL,26,20,29,29,,,,104
19931117MILWSB,19931117,MIL,WSB,WSB,32,27,24,34,,,,117
19931118CLEDEN,19931118,CLE,DEN,CLE,31,22,22,18,,,,93
19931118CLEDEN,19931118,CLE,DEN,DEN,23,27,24,26,,,,100
19931118LALGSW,19931118,LAL,GSW,LAL,28,15,18,15,,,,76
19931118LALGSW,19931118,LAL,GSW,GSW,19,24,31,29,,,,103
19931118HOUIND,19931118,HOU,IND,HOU,27,16,33,23,,,,99
19931118HOUIND,19931118,HOU,IND,IND,18,22,29,14,,,,83
19931118DALLAC,19931118,DAL,LAC,DAL,17,22,28,17,,,,84
19931118DALLAC,19931118,DAL,LAC,LAC,23,22,26,17,,,,88
19931118CHIPOR,19931118,CHI,POR,CHI,21,15,29,33,,,,98
19931118CHIPOR,19931118,CHI,POR,POR,29,35,32,24,,,,120
19931119ORLBOS,19931119,ORL,BOS,ORL,28,30,21,27,,,,106
19931119ORLBOS,19931119,ORL,BOS,BOS,28,29,36,22,,,,115
19931119WSBCHH,19931119,WSB,CHH,WSB,30,36,21,24,,,,111
19931119WSBCHH,19931119,WSB,CHH,CHH,37,32,27,31,,,,127
19931119SASDET,19931119,SAS,DET,SAS,22,17,26,21,,,,86
19931119SASDET,19931119,SAS,DET,DET,18,25,22,30,,,,95
19931119CHILAL,19931119,CHI,LAL,CHI,20,32,20,16,,,,88
19931119CHILAL,19931119,CHI,LAL,LAL,21,19,27,19,,,,86
19931119ATLMIA,19931119,ATL,MIA,ATL,24,18,34,19,,,,95
19931119ATLMIA,19931119,ATL,MIA,MIA,29,25,19,19,,,,92
19931119SACMIN,19931119,SAC,MIN,SAC,25,23,31,29,,,,108
19931119SACMIN,19931119,SAC,MIN,MIN,31,23,32,27,,,,113
19931119UTAPHI,19931119,UTA,PHI,UTA,24,25,37,29,,,,115
19931119UTAPHI,19931119,UTA,PHI,PHI,19,37,31,37,,,,124
19931119PORPHO,19931119,POR,PHO,POR,27,28,25,29,,,,109
19931119PORPHO,19931119,POR,PHO,PHO,31,24,32,31,,,,118
19931119DALSEA,19931119,DAL,SEA,DAL,27,21,13,26,,,,87
19931119DALSEA,19931119,DAL,SEA,SEA,26,28,31,31,,,,116
19931120CHHATL,19931120,CHH,ATL,CHH,33,20,18,20,,,,91
19931120CHHATL,19931120,CHH,ATL,ATL,32,27,17,20,,,,96
19931120SEAGSW,19931120,SEA,GSW,SEA,33,27,26,26,,,,112
19931120SEAGSW,19931120,SEA,GSW,GSW,23,27,22,25,,,,97
19931120LACHOU,19931120,LAC,HOU,LAC,16,20,30,20,,,,86
19931120LACHOU,19931120,LAC,HOU,HOU,32,28,17,31,,,,108
19931120BOSIND,19931120,BOS,IND,BOS,25,17,26,26,,,,94
19931120BOSIND,19931120,BOS,IND,IND,19,31,25,25,,,,100
19931120SASMIL,19931120,SAS,MIL,SAS,26,24,28,23,,,,101
19931120SASMIL,19931120,SAS,MIL,MIL,28,24,22,23,,,,97
19931120DENMIN,19931120,DEN,MIN,DEN,24,24,24,18,,,,90
19931120DENMIN,19931120,DEN,MIN,MIN,18,30,23,18,,,,89
19931120ORLNJN,19931120,ORL,NJN,ORL,16,23,29,19,,,,87
19931120ORLNJN,19931120,ORL,NJN,NJN,18,27,24,16,,,,85
19931120UTANYK,19931120,UTA,NYK,UTA,16,22,16,32,,,,86
19931120UTANYK,19931120,UTA,NYK,NYK,18,18,22,14,,,,72
19931120CLEPHO,19931120,CLE,PHO,CLE,25,29,18,24,,,,96
19931120CLEPHO,19931120,CLE,PHO,PHO,26,34,23,29,,,,112
19931120MIAWSB,19931120,MIA,WSB,MIA,24,29,26,23,,,,102
19931120MIAWSB,19931120,MIA,WSB,WSB,29,30,18,27,,,,104
19931121PHIDET,19931121,PHI,DET,PHI,27,12,26,24,,,,89
19931121PHIDET,19931121,PHI,DET,DET,32,18,27,26,,,,103
19931121LALNJN,19931121,LAL,NJN,LAL,29,26,29,18,,,,102
19931121LALNJN,19931121,LAL,NJN,NJN,29,22,26,28,,,,105
19931121DALPOR,19931121,DAL,POR,DAL,21,26,22,21,,,,90
19931121DALPOR,19931121,DAL,POR,POR,28,23,24,28,,,,103
19931121CHISAC,19931121,CHI,SAC,CHI,27,31,21,22,,,,101
19931121CHISAC,19931121,CHI,SAC,SAC,21,36,25,21,,,,103
19931122INDBOS,19931122,IND,BOS,IND,23,32,27,20,,,,102
19931122INDBOS,19931122,IND,BOS,BOS,13,23,27,8,,,,71
19931122MIANYK,19931122,MIA,NYK,MIA,19,20,29,19,,,,87
19931122MIANYK,19931122,MIA,NYK,NYK,35,29,24,31,,,,119
19931122LACSAS,19931122,LAC,SAS,LAC,17,23,35,23,,,,98
19931122LACSAS,19931122,LAC,SAS,SAS,27,33,27,23,,,,110
19931123LALATL,19931123,LAL,ATL,LAL,30,21,24,19,,,,94
19931123LALATL,19931123,LAL,ATL,ATL,33,25,25,20,,,,103
19931123LACDAL,19931123,LAC,DAL,LAC,24,22,24,35,,,,105
19931123LACDAL,19931123,LAC,DAL,DAL,19,31,20,28,,,,98
19931123CHIHOU,19931123,CHI,HOU,CHI,16,24,32,21,,,,93
19931123CHIHOU,19931123,CHI,HOU,HOU,31,20,32,17,,,,100
19931123GSWORL,19931123,GSW,ORL,GSW,32,23,25,27,,,,107
19931123GSWORL,19931123,GSW,ORL,ORL,24,30,30,36,,,,120
19931123DENPOR,19931123,DEN,POR,DEN,28,22,20,24,,,,94
19931123DENPOR,19931123,DEN,POR,POR,20,30,24,35,,,,109
19931123CHHWSB,19931123,CHH,WSB,CHH,26,26,26,20,,,,98
19931123CHHWSB,19931123,CHH,WSB,WSB,35,23,32,28,,,,118
19931124LALCHH,19931124,LAL,CHH,LAL,23,31,28,42,,,,124
19931124LALCHH,19931124,LAL,CHH,CHH,43,29,33,36,,,,141
19931124WSBCLE,19931124,WSB,CLE,WSB,28,19,27,33,,,,107
19931124WSBCLE,19931124,WSB,CLE,CLE,27,26,31,29,,,,113
19931124BOSDET,19931124,BOS,DET,BOS,30,26,31,31,,,,118
19931124BOSDET,19931124,BOS,DET,DET,30,21,28,24,,,,103
19931124PHIIND,19931124,PHI,IND,PHI,28,30,21,29,,,,108
19931124PHIIND,19931124,PHI,IND,IND,39,20,18,20,,,,97
19931124GSWMIA,19931124,GSW,MIA,GSW,21,20,32,35,,,,108
19931124GSWMIA,19931124,GSW,MIA,MIA,20,34,24,24,,,,102
19931124ATLMIL,19931124,ATL,MIL,ATL,26,23,20,20,,,,89
19931124ATLMIL,19931124,ATL,MIL,MIL,12,27,18,28,,,,85
19931124NJNMIN,19931124,NJN,MIN,NJN,35,23,28,20,,,,106
19931124NJNMIN,19931124,NJN,MIN,MIN,28,28,28,23,,,,107
19931124DENPHO,19931124,DEN,PHO,DEN,23,21,23,30,,,,97
19931124DENPHO,19931124,DEN,PHO,PHO,37,28,30,35,,,,130
19931124SEASAC,19931124,SEA,SAC,SEA,27,25,28,40,,,,120
19931124SEASAC,19931124,SEA,SAC,SAC,17,22,23,31,,,,93
19931124CHISAS,19931124,CHI,SAS,CHI,25,24,14,21,,,,84
19931124CHISAS,19931124,CHI,SAS,SAS,31,23,31,24,,,,109
19931124HOUUTA,19931124,HOU,UTA,HOU,19,25,26,16,9,,,95
19931124HOUUTA,19931124,HOU,UTA,UTA,19,25,19,23,7,,,93
19931126WSBATL,19931126,WSB,ATL,WSB,33,19,24,32,,,,108
19931126WSBATL,19931126,WSB,ATL,ATL,25,29,42,28,,,,124
19931126MIABOS,19931126,MIA,BOS,MIA,32,21,21,27,,,,101
19931126MIABOS,19931126,MIA,BOS,BOS,23,31,19,20,,,,93
19931126MILCHH,19931126,MIL,CHH,MIL,20,17,33,29,,,,99
19931126MILCHH,19931126,MIL,CHH,CHH,29,26,33,22,,,,110
19931126CHIDAL,19931126,CHI,DAL,CHI,29,29,24,26,,,,108
19931126CHIDAL,19931126,CHI,DAL,DAL,19,17,20,29,,,,85
19931126PORDEN,19931126,POR,DEN,POR,18,25,32,26,,,,101
19931126PORDEN,19931126,POR,DEN,DEN,34,23,24,31,,,,112
19931126LALIND,19931126,LAL,IND,LAL,28,29,24,21,,,,102
19931126LALIND,19931126,LAL,IND,IND,32,22,17,29,,,,100
19931126SEAMIN,19931126,SEA,MIN,SEA,30,29,22,29,,,,110
19931126SEAMIN,19931126,SEA,MIN,MIN,26,14,25,27,,,,92
19931126GSWPHI,19931126,GSW,PHI,GSW,30,23,21,26,,,,100
19931126GSWPHI,19931126,GSW,PHI,PHI,22,27,23,16,,,,88
19931126HOUSAC,19931126,HOU,SAC,HOU,21,27,22,22,,,,92
19931126HOUSAC,19931126,HOU,SAC,SAC,18,27,16,28,,,,89
19931126NJNUTA,19931126,NJN,UTA,NJN,26,23,23,25,,,,97
19931126NJNUTA,19931126,NJN,UTA,UTA,33,16,28,23,,,,100
19931127PHIATL,19931127,PHI,ATL,PHI,22,18,24,15,,,,79
19931127PHIATL,19931127,PHI,ATL,ATL,32,28,25,26,,,,111
19931127SEACLE,19931127,SEA,CLE,SEA,22,18,29,21,,,,90
19931127SEACLE,19931127,SEA,CLE,CLE,26,33,17,25,,,,101
19931127NJNDEN,19931127,NJN,DEN,NJN,19,19,23,28,,,,89
19931127NJNDEN,19931127,NJN,DEN,DEN,38,23,30,20,,,,111
19931127HOULAC,19931127,HOU,LAC,HOU,30,18,16,18,,,,82
19931127HOULAC,19931127,HOU,LAC,LAC,10,25,24,21,,,,80
19931127CHHMIA,19931127,CHH,MIA,CHH,29,18,24,29,,,,100
19931127CHHMIA,19931127,CHH,MIA,MIA,19,27,38,30,,,,114
19931127BOSMIL,19931127,BOS,MIL,BOS,23,22,26,14,,,,85
19931127BOSMIL,19931127,BOS,MIL,MIL,24,17,19,29,,,,89
19931127LALMIN,19931127,LAL,MIN,LAL,26,21,26,23,,,,96
19931127LALMIN,19931127,LAL,MIN,MIN,24,18,21,29,,,,92
19931127DETNYK,19931127,DET,NYK,DET,22,21,21,21,,,,85
19931127DETNYK,19931127,DET,NYK,NYK,28,25,33,26,,,,112
19931127UTAPHO,19931127,UTA,PHO,UTA,18,20,28,32,,,,98
19931127UTAPHO,19931127,UTA,PHO,PHO,23,33,42,22,,,,120
19931127DALSAS,19931127,DAL,SAS,DAL,15,22,19,24,,,,80
19931127DALSAS,19931127,DAL,SAS,SAS,29,28,26,21,,,,104
19931127ORLWSB,19931127,ORL,WSB,ORL,27,23,30,30,,,,110
19931127ORLWSB,19931127,ORL,WSB,WSB,29,25,28,30,,,,112
19931128GSWDET,19931128,GSW,DET,GSW,24,23,24,20,,,,91
19931128GSWDET,19931128,GSW,DET,DET,22,29,18,19,,,,88
19931128SACPOR,19931128,SAC,POR,SAC,34,19,31,25,,,,109
19931128SACPOR,19931128,SAC,POR,POR,29,29,31,31,,,,120
19931129NJNLAC,19931129,NJN,LAC,NJN,19,33,24,18,,,,94
19931129NJNLAC,19931129,NJN,LAC,LAC,36,25,27,30,,,,118
19931129INDSAC,19931129,IND,SAC,IND,27,19,31,28,,,,105
19931129INDSAC,19931129,IND,SAC,SAC,35,33,20,15,,,,103
19931129MILSAS,19931129,MIL,SAS,MIL,20,27,29,19,,,,95
19931129MILSAS,19931129,MIL,SAS,SAS,28,30,21,23,,,,102
19931130BOSATL,19931130,BOS,ATL,BOS,29,27,19,39,,,,114
19931130BOSATL,19931130,BOS,ATL,ATL,35,27,30,30,,,,122
19931130PHOCHI,19931130,PHO,CHI,PHO,27,23,30,33,,,,113
19931130PHOCHI,19931130,PHO,CHI,CHI,30,38,30,34,,,,132
19931130DETCLE,19931130,DET,CLE,DET,19,17,20,18,,,,74
19931130DETCLE,19931130,DET,CLE,CLE,26,19,29,18,,,,92
19931130DALGSW,19931130,DAL,GSW,DAL,23,25,24,19,,,,91
19931130DALGSW,19931130,DAL,GSW,GSW,27,28,28,20,,,,103
19931130MILHOU,19931130,MIL,HOU,MIL,25,24,20,22,,,,91
19931130MILHOU,19931130,MIL,HOU,HOU,24,25,27,26,,,,102
19931130PORMIA,19931130,POR,MIA,POR,33,28,30,32,,,,123
19931130PORMIA,19931130,POR,MIA,MIA,26,31,22,30,,,,109
19931130SEAPHI,19931130,SEA,PHI,SEA,24,20,24,24,,,,92
19931130SEAPHI,19931130,SEA,PHI,PHI,36,14,16,14,,,,80
19931130DENUTA,19931130,DEN,UTA,DEN,28,21,17,26,,,,92
19931130DENUTA,19931130,DEN,UTA,UTA,26,28,27,22,,,,103
19931201WSBBOS,19931201,WSB,BOS,WSB,20,32,38,23,,,,113
19931201WSBBOS,19931201,WSB,BOS,BOS,38,29,19,34,,,,120
19931201SASCHH,19931201,SAS,CHH,SAS,24,26,19,23,,,,92
19931201SASCHH,19931201,SAS,CHH,CHH,16,20,27,25,,,,88
19931201INDLAC,19931201,IND,LAC,IND,21,37,25,37,,,,120
19931201INDLAC,19931201,IND,LAC,LAC,28,24,29,19,,,,100
19931201DALLAL,19931201,DAL,LAL,DAL,23,21,15,32,,,,91
19931201DALLAL,19931201,DAL,LAL,LAL,35,25,27,37,,,,124
19931201CLENJN,19931201,CLE,NJN,CLE,28,25,17,12,,,,82
19931201CLENJN,19931201,CLE,NJN,NJN,21,20,20,36,,,,97
19931201PORORL,19931201,POR,ORL,POR,31,18,25,32,,,,106
19931201PORORL,19931201,POR,ORL,ORL,36,23,32,23,,,,114
19931201MINSAC,19931201,MIN,SAC,MIN,24,29,26,32,,,,111
19931201MINSAC,19931201,MIN,SAC,SAC,17,31,27,26,,,,101
19931202PHODET,19931202,PHO,DET,PHO,21,31,28,22,,,,102
19931202PHODET,19931202,PHO,DET,DET,31,24,20,26,,,,101
19931202MINGSW,19931202,MIN,GSW,MIN,29,24,21,29,,,,103
19931202MINGSW,19931202,MIN,GSW,GSW,22,24,25,20,,,,91
19931202HOUNYK,19931202,HOU,NYK,HOU,28,23,29,14,,,,94
