gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
20071030UTAGSW,,UTA,GSW,UTA,andrei_kirilenko,,40:00,3,10,0,0,3,4,,5,4,9,8,1,1,3,6,,9
20071030UTAGSW,,UTA,GSW,UTA,carlos_boozer,,36:20,12,21,0,0,8,9,,3,12,15,1,4,0,2,0,,32
20071030UTAGSW,,UTA,GSW,UTA,deron_williams,,31:45,8,15,3,4,5,6,,0,4,4,8,3,0,3,0,,24
20071030UTAGSW,,UTA,GSW,UTA,ronnie_brewer,,27:46,8,14,0,0,2,2,,1,1,2,2,3,4,1,0,,18
20071030UTAGSW,,UTA,GSW,UTA,mehmet_okur,,15:45,0,3,0,1,0,0,,1,2,3,1,3,0,3,0,,0
20071030UTAGSW,,UTA,GSW,UTA,paul_millsap,,28:21,6,10,0,0,4,6,,3,7,10,0,2,1,1,1,,16
20071030UTAGSW,,UTA,GSW,UTA,gordan_giricek,,18:25,3,8,2,4,0,0,,1,3,4,0,3,0,0,0,,8
20071030UTAGSW,,UTA,GSW,UTA,jason_hart,,16:15,1,6,0,1,3,3,,0,1,1,1,4,1,4,0,,5
20071030UTAGSW,,UTA,GSW,UTA,cj_miles,,12:58,0,2,0,1,4,4,,1,6,7,3,2,1,0,0,,4
20071030UTAGSW,,UTA,GSW,UTA,matt_harpring,,7:44,0,0,0,0,1,2,,1,0,1,0,1,1,2,0,,1
20071030UTAGSW,,UTA,GSW,UTA,ronnie_price,,3:15,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,0
20071030UTAGSW,,UTA,GSW,UTA,jarron_collins,,1:26,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
20071030UTAGSW,,UTA,GSW,UTA,total,,240,41,90,5,11,30,36,,16,40,56,24,26,9,19,7,,117
20071030UTAGSW,,UTA,GSW,GSW,baron_davis,,36:25,7,15,0,4,11,16,,0,4,4,10,5,5,4,2,,25
20071030UTAGSW,,UTA,GSW,GSW,monta_ellis,,33:20,5,14,0,2,7,10,,0,2,2,3,0,1,1,1,,17
20071030UTAGSW,,UTA,GSW,GSW,kelenna_azubuike,,30:31,4,7,1,3,2,2,,0,2,2,0,2,0,2,1,,11
20071030UTAGSW,,UTA,GSW,GSW,mickael_pietrus,,27:46,6,8,3,5,2,4,,0,5,5,0,5,1,1,1,,17
20071030UTAGSW,,UTA,GSW,GSW,andris_biedrins,,26:50,1,4,0,0,2,2,,3,6,9,1,6,1,5,2,,4
20071030UTAGSW,,UTA,GSW,GSW,al_harrington,,30:20,4,10,0,2,2,4,,2,4,6,2,4,0,2,1,,10
20071030UTAGSW,,UTA,GSW,GSW,troy_hudson,,15:47,1,6,0,0,0,0,,0,1,1,0,1,0,2,0,,2
20071030UTAGSW,,UTA,GSW,GSW,matt_barnes,,15:29,1,7,0,3,0,0,,2,2,4,1,2,0,2,1,,2
20071030UTAGSW,,UTA,GSW,GSW,marco_belinelli,,12:01,2,4,2,3,0,0,,0,0,0,0,0,0,1,0,,6
20071030UTAGSW,,UTA,GSW,GSW,austin_croshere,,6:47,0,1,0,1,0,0,,0,2,2,1,1,0,0,0,,0
20071030UTAGSW,,UTA,GSW,GSW,patrick_o'bryant,,4:44,1,1,0,0,0,0,,0,2,2,1,2,0,0,0,,2
20071030UTAGSW,,UTA,GSW,GSW,total,,240,32,77,6,23,26,38,,7,30,37,19,28,8,20,9,,96
20071030HOULAL,,HOU,LAL,HOU,yao_ming,,40:32,9,16,0,0,7,8,,4,8,12,3,5,1,4,3,,25
20071030HOULAL,,HOU,LAL,HOU,tracy_mcgrady,,40:04,10,20,0,4,10,12,,0,6,6,4,4,0,3,0,,30
20071030HOULAL,,HOU,LAL,HOU,shane_battier,,37:10,4,11,2,6,1,2,,3,2,5,0,6,2,1,1,,11
20071030HOULAL,,HOU,LAL,HOU,rafer_alston,,28:50,1,6,1,5,2,2,,0,7,7,8,1,1,4,0,,5
20071030HOULAL,,HOU,LAL,HOU,chuck_hayes,,26:07,2,2,0,0,0,1,,2,6,8,0,3,0,0,0,,4
20071030HOULAL,,HOU,LAL,HOU,mike_james,,26:03,5,10,3,5,0,4,,1,1,2,2,2,3,3,0,,13
20071030HOULAL,,HOU,LAL,HOU,bonzi_wells,,18:56,3,7,0,1,1,2,,2,4,6,2,3,3,2,1,,7
20071030HOULAL,,HOU,LAL,HOU,luis_scola,,8:57,0,0,0,0,0,0,,0,3,3,0,3,0,1,0,,0
20071030HOULAL,,HOU,LAL,HOU,luther_head,,6:43,0,2,0,1,0,0,,0,0,0,3,1,0,0,0,,0
20071030HOULAL,,HOU,LAL,HOU,dikembe_mutombo,,6:38,0,0,0,0,0,0,,0,0,0,1,2,0,0,0,,0
