gameid,away,home
20061114CHIDAL,CHI,DAL
20061114TORGSW,TOR,GSW
20061114SASHOU,SAS,HOU
20061114DENMIA,DEN,MIA
20061114PORMIN,POR,MIN
20061114CHANOK,CHA,NOK
20061114LACUTA,LAC,UTA
20061115INDBOS,IND,BOS
20061115PORCLE,POR,CLE
20061115NOKDET,NOK,DET
20061115MILNJN,MIL,NJN
20061115WASNYK,WAS,NYK
20061115DENORL,DEN,ORL
20061115MEMSAC,MEM,SAC
20061115CHASAS,CHA,SAS
20061115PHISEA,PHI,SEA
20061116SACGSW,SAC,GSW
20061116CHIHOU,CHI,HOU
20061117PORBOS,POR,BOS
20061117MINCLE,MIN,CLE
20061117WASDET,WAS,DET
20061117NJNIND,NJN,IND
20061117TORLAL,TOR,LAL
20061117DALMEM,DAL,MEM
20061117NYKMIA,NYK,MIA
20061117PHIPHO,PHI,PHO
20061117CHISAS,CHI,SAS
20061117UTASEA,UTA,SEA
20061118MIAATL,MIA,ATL
20061118MEMDAL,MEM,DAL
20061118TORDEN,TOR,DEN
20061118HOUDET,HOU,DET
20061118SEAGSW,SEA,GSW
20061118PHILAC,PHI,LAC
20061118INDMIL,IND,MIL
20061118NOKMIN,NOK,MIN
20061118PORNJN,POR,NJN
20061118BOSNYK,BOS,NYK
20061118CHAORL,CHA,ORL
20061118PHOUTA,PHO,UTA
20061118CLEWAS,CLE,WAS
20061119CHILAL,CHI,LAL
20061119SASSAC,SAS,SAC
20061120DALCHA,DAL,CHA
20061120PHOGSW,PHO,GSW
20061120ORLMEM,ORL,MEM
20061120HOUNYK,HOU,NYK
20061120SASPOR,SAS,POR
20061120NJNSEA,NJN,SEA
20061120TORUTA,TOR,UTA
20061121MEMCLE,MEM,CLE
20061121WASDAL,WAS,DAL
20061121CHIDEN,CHI,DEN
20061121MILIND,MIL,IND
20061121LACLAL,LAC,LAL
20061121MIANOK,MIA,NOK
20061121DETPHI,DET,PHI
20061122BOSCHA,BOS,CHA
20061122ATLDET,ATL,DET
20061122DENGSW,DEN,GSW
20061122WASHOU,WAS,HOU
20061122SEALAC,SEA,LAC
20061122PHIMIL,PHI,MIL
20061122NYKMIN,NYK,MIN
20061122INDORL,IND,ORL
20061122NOKPHO,NOK,PHO
20061122NJNPOR,NJN,POR
20061122UTASAC,UTA,SAC
20061122MIASAS,MIA,SAS
20061122CLETOR,CLE,TOR
20061124TORATL,TOR,ATL
20061124NYKBOS,NYK,BOS
20061124GSWDEN,GSW,DEN
20061124CHADET,CHA,DET
20061124CLEIND,CLE,IND
20061124WASMEM,WAS,MEM
20061124ORLMIA,ORL,MIA
20061124MINNOK,MIN,NOK
20061124CHIPHI,CHI,PHI
20061124NJNPHO,NJN,PHO
20061124DALSAS,DAL,SAS
20061124SACSEA,SAC,SEA
20061124LALUTA,LAL,UTA
20061125MIACHA,MIA,CHA
20061125PHICLE,PHI,CLE
20061125NOKDAL,NOK,DAL
20061125UTAGSW,UTA,GSW
20061125MEMHOU,MEM,HOU
20061125BOSMIL,BOS,MIL
20061125LACMIN,LAC,MIN
20061125CHINYK,CHI,NYK
20061125ATLORL,ATL,ORL
20061125PORSAC,POR,SAC
20061125DETWAS,DET,WAS
20061126LACDEN,LAC,DEN
20061126NJNLAL,NJN,LAL
20061126PHOPOR,PHO,POR
20061126SASSEA,SAS,SEA
20061126INDTOR,IND,TOR
20061127MINDAL,MIN,DAL
20061127SASGSW,SAS,GSW
20061127PHIMIA,PHI,MIA
20061127ORLUTA,ORL,UTA
20061128NYKCHI,NYK,CHI
20061128MEMDEN,MEM,DEN
20061128MINHOU,MIN,HOU
20061128MILLAL,MIL,LAL
20061128CHANJN,CHA,NJN
20061128TORNOK,TOR,NOK
20061128INDPOR,IND,POR
20061128LACSAC,LAC,SAC
20061128ATLWAS,ATL,WAS
20061129CHAATL,CHA,ATL
20061129NJNBOS,NJN,BOS
20061129NYKCLE,NYK,CLE
20061129TORDAL,TOR,DAL
20061129INDGSW,IND,GSW
20061129MEMLAC,MEM,LAC
20061129HOUPHO,HOU,PHO
20061129ORLSEA,ORL,SEA
20061129SASUTA,SAS,UTA
20061130UTALAL,UTA,LAL
20061130DETMIA,DET,MIA
20061201CLEATL,CLE,ATL
20061201SACDAL,SAC,DAL
20061201NYKDET,NYK,DET
20061201DENMIN,DEN,MIN
20061201CHINOK,CHI,NOK
20061201MILPHO,MIL,PHO
20061201ORLPOR,ORL,POR
20061201INDSEA,IND,SEA
20061201BOSTOR,BOS,TOR
20061201CHAWAS,CHA,WAS
20061202WASCHI,WAS,CHI
20061202INDDEN,IND,DEN
20061202MILGSW,MIL,GSW
20061202CLEHOU,CLE,HOU
20061202LALLAC,LAL,LAC
20061202MIAMEM,MIA,MEM
20061202PHINJN,PHI,NJN
20061202TORNYK,TOR,NYK
20061202SACSAS,SAC,SAS
20061202SEAUTA,SEA,UTA
20061203DETCHA,DET,CHA
20061203ORLLAC,ORL,LAC
20061203MINPHI,MIN,PHI
20061203ATLPOR,ATL,POR
20061204BOSCHI,BOS,CHI
20061204INDLAL,IND,LAL
20061204MEMNYK,MEM,NYK
20061204ORLSAC,ORL,SAC
20061204GSWSAS,GSW,SAS
20061204MILUTA,MIL,UTA
20061204DALWAS,DAL,WAS
20061205PORDET,POR,DET
20061205GSWHOU,GSW,HOU
20061205MIALAC,MIA,LAC
20061205DALNJN,DAL,NJN
20061205SACPHO,SAC,PHO
20061205ATLSEA,ATL,SEA
20061206MEMBOS,MEM,BOS
20061206SASCHA,SAS,CHA
20061206PHICHI,PHI,CHI
20061206TORCLE,TOR,CLE
20061206ATLDEN,ATL,DEN
20061206ORLIND,ORL,IND
20061206NOKLAL,NOK,LAL
20061206PORMIL,POR,MIL
20061206HOUMIN,HOU,MIN
20061206WASNYK,WAS,NYK
20061207DETDAL,DET,DAL
20061207PHONJN,PHO,NJN
20061207MIASAC,MIA,SAC
20061208PHOBOS,PHO,BOS
20061208HOUCHA,HOU,CHA
20061208TORCHI,TOR,CHI
20061208MIADEN,MIA,DEN
20061208PORIND,POR,IND
20061208ATLLAL,ATL,LAL
20061208MEMMIL,MEM,MIL
20061208UTAMIN,UTA,MIN
20061208DETORL,DET,ORL
20061208WASPHI,WAS,PHI
20061208LACSAS,LAC,SAS
20061208NOKSEA,NOK,SEA
20061209MINCHI,MIN,CHI
20061209INDCLE,IND,CLE
20061209DENDAL,DEN,DAL
20061209NOKGSW,NOK,GSW
20061209LACMEM,LAC,MEM
20061209BOSNJN,BOS,NJN
20061209MILNYK,MIL,NYK
20061209PHIORL,PHI,ORL
20061209HOUWAS,HOU,WAS
20061210PHOCHA,PHO,CHA
20061210SASLAL,SAS,LAL
20061210ATLSAC,ATL,SAC
20061210GSWSEA,GSW,SEA
20061210PORTOR,POR,TOR
20061211INDCHI,IND,CHI
20061211SASLAC,SAS,LAC
20061211TORMIA,TOR,MIA
20061211MEMNJN,MEM,NJN
20061211CLENOK,CLE,NOK
20061211BOSNYK,BOS,NYK
20061211PHOORL,PHO,ORL
20061211PORPHI,POR,PHI
20061211DALUTA,DAL,UTA
20061212DENATL,DEN,ATL
20061212SACGSW,SAC,GSW
20061212LALHOU,LAL,HOU
20061212SEAMIL,SEA,MIL
20061213SEACHI,SEA,CHI
20061213CHACLE,CHA,CLE
20061213LALDAL,LAL,DAL
20061213DETIND,DET,IND
20061213UTALAC,UTA,LAC
20061213PORMEM,POR,MEM
20061213PHOMIA,PHO,MIA
20061213MILNJN,MIL,NJN
20061213ATLNYK,ATL,NYK
20061213TORORL,TOR,ORL
20061213BOSPHI,BOS,PHI
20061213MINSAS,MIN,SAS
20061213DENWAS,DEN,WAS
20061214ORLCHA,ORL,CHA
20061214HOUGSW,HOU,GSW
20061214SASNOK,SAS,NOK
20061215DENBOS,DEN,BOS
20061215MILCHI,MIL,CHI
20061215SEACLE,SEA,CLE
20061215PHIDAL,PHI,DAL
20061215NYKIND,NYK,IND
20061215HOULAL,HOU,LAL
20061215ATLMEM,ATL,MEM
20061215GSWPHO,GSW,PHO
20061215LACPOR,LAC,POR
20061215NJNTOR,NJN,TOR
20061215SACUTA,SAC,UTA
20061215MIAWAS,MIA,WAS
20061216CHIATL,CHI,ATL
20061216BOSCHA,BOS,CHA
20061216MEMMIA,MEM,MIA
20061216MINMIL,MIN,MIL
20061216DETNJN,DET,NJN
20061216DALNOK,DAL,NOK
20061216DENNYK,DEN,NYK
20061216CLEORL,CLE,ORL
20061216PHOSAC,PHO,SAC
20061216PHISAS,PHI,SAS
20061217SEADET,SEA,DET
20061217UTAIND,UTA,IND
20061217HOULAC,HOU,LAC
20061217WASLAL,WAS,LAL
20061217GSWTOR,GSW,TOR
20061218WASDEN,WAS,DEN
20061218SEAMEM,SEA,MEM
20061218NOKMIA,NOK,MIA
20061218GSWNJN,GSW,NJN
20061218UTANYK,UTA,NYK
20061218DALSAC,DAL,SAC
20061219LALCHI,LAL,CHI
20061219TORPHO,TOR,PHO
20061220UTAATL,UTA,ATL
20061220GSWBOS,GSW,BOS
20061220TORLAC,TOR,LAC
20061220MIAMIL,MIA,MIL
20061220LALMIN,LAL,MIN
20061220CLENJN,CLE,NJN
20061220CHANYK,CHA,NYK
20061220NOKORL,NOK,ORL
20061220INDPHI,IND,PHI
20061220HOUPOR,HOU,POR
20061220MEMSAS,MEM,SAS
20061220DALSEA,DAL,SEA
20061221DETCLE,DET,CLE
20061221WASSAC,WAS,SAC
20061222INDATL,IND,ATL
20061222PHIBOS,PHI,BOS
20061222UTACHA,UTA,CHA
20061222LACDAL,LAC,DAL
20061222SACDEN,SAC,DEN
20061222MILMIN,MIL,MIN
20061222LALNJN,LAL,NJN
20061222MEMNOK,MEM,NOK
20061222CHINYK,CHI,NYK
20061222GSWORL,GSW,ORL
20061222WASPHO,WAS,PHO
20061222TORPOR,TOR,POR
20061222HOUSAS,HOU,SAS
20061223CHACHI,CHA,CHI
20061223ORLCLE,ORL,CLE
20061223ATLDET,ATL,DET
20061223LACHOU,LAC,HOU
20061223MININD,MIN,IND
20061223UTAMEM,UTA,MEM
20061223GSWMIA,GSW,MIA
20061223NJNMIL,NJN,MIL
20061223SASNOK,SAS,NOK
20061223NYKPHI,NYK,PHI
20061223TORSEA,TOR,SEA
20061225LALMIA,LAL,MIA
20061226CHADAL,CHA,DAL
20061226BOSDEN,BOS,DEN
20061226NJNDET,NJN,DET
20061226PHIGSW,PHI,GSW
20061226HOUIND,HOU,IND
20061226CHIMIN,CHI,MIN
20061226PORPHO,POR,PHO
20061226MILSAS,MIL,SAS
20061226NOKSEA,NOK,SEA
20061226LACUTA,LAC,UTA
20061226MEMWAS,MEM,WAS
20061227CLEATL,CLE,ATL
20061227WASCHA,WAS,CHA
20061227MIACHI,MIA,CHI
20061227BOSLAC,BOS,LAC
20061227MILMEM,MIL,MEM
20061227HOUNJN,HOU,NJN
20061227DETNYK,DET,NYK
20061227LALORL,LAL,ORL
20061227NOKPOR,NOK,POR
20061227PHISAC,PHI,SAC
20061227MINTOR,MIN,TOR
20061228PHODAL,PHO,DAL
20061228SEADEN,SEA,DEN
20061228UTASAS,UTA,SAS
20061229LALCHA,LAL,CHA
20061229MILCLE,MIL,CLE
20061229INDDET,IND,DET
20061229BOSGSW,BOS,GSW
20061229ATLHOU,ATL,HOU
20061229SACLAC,SAC,LAC
20061229NJNMIA,NJN,MIA
20061229SEAMIN,SEA,MIN
20061229DENNOK,DEN,NOK
20061229NYKPHO,NYK,PHO
20061229PHIPOR,PHI,POR
20061229CHITOR,CHI,TOR
20061229ORLWAS,ORL,WAS
20061230CLECHI,CLE,CHI
20061230NOKDAL,NOK,DAL
20061230CHAIND,CHA,IND
20061230TORMEM,TOR,MEM
20061230WASMIL,WAS,MIL
20061230MINNJN,MIN,NJN
20061230MIAORL,MIA,ORL
20061230GSWSAC,GSW,SAC
20061230PORUTA,POR,UTA
20061231DALDEN,DAL,DEN
20061231PHODET,PHO,DET
20061231MEMHOU,MEM,HOU
20061231NYKLAC,NYK,LAC
20061231PHILAL,PHI,LAL
20061231ATLSAS,ATL,SAS
20061231BOSSEA,BOS,SEA
20070101MINCHA,MIN,CHA
20070101BOSPOR,BOS,POR
20070102PHOCHI,PHO,CHI
20070102SASCLE,SAS,CLE
20070102SEADAL,SEA,DAL
20070102PHIDEN,PHI,DEN
20070102GSWNOK,GSW,NOK
20070102LACORL,LAC,ORL
20070102NYKSAC,NYK,SAC
20070103CLEBOS,CLE,BOS
20070103SEAHOU,SEA,HOU
20070103GSWMEM,GSW,MEM
20070103LACMIA,LAC,MIA
20070103SASMIN,SAS,MIN
20070103NYKPOR,NYK,POR
20070103PHOTOR,PHO,TOR
20070103PHIUTA,PHI,UTA
20070103MILWAS,MIL,WAS
20070104INDDAL,IND,DAL
20070104DETNOK,DET,NOK
20070104LALSAC,LAL,SAC
20070105UTAHOU,UTA,HOU
20070105DENLAL,DEN,LAL
20070105BOSMEM,BOS,MEM
20070105CLEMIL,CLE,MIL
20070105PHIMIN,PHI,MIN
20070105CHINJN,CHI,NJN
20070105CHAORL,CHA,ORL
20070105MIAPHO,MIA,PHO
20070105DALSAS,DAL,SAS
20070105NYKSEA,NYK,SEA
20070105ATLTOR,ATL,TOR
20070105LACWAS,LAC,WAS
20070106LACATL,LAC,ATL
20070106DETCHI,DET,CHI
20070106NJNCLE,NJN,CLE
20070106UTADEN,UTA,DEN
20070106SEAGSW,SEA,GSW
20070106INDNOK,IND,NOK
20070106PORSAC,POR,SAC
20070107DALLAL,DAL,LAL
20070107SASMEM,SAS,MEM
20070107HOUMIN,HOU,MIN
20070107BOSORL,BOS,ORL
20070107GSWPHO,GSW,PHO
20070107MIAPOR,MIA,POR
20070107WASTOR,WAS,TOR
20070108HOUCHI,HOU,CHI
20070108MILDEN,MIL,DEN
20070108LACNOK,LAC,NOK
20070109ATLIND,ATL,IND
20070109LALMEM,LAL,MEM
20070109TORNJN,TOR,NJN
20070109DETPHI,DET,PHI
20070109SEAPHO,SEA,PHO
20070109CLESAC,CLE,SAC
20070109PORSAS,POR,SAS
20070109DALUTA,DAL,UTA
20070110NOKATL,NOK,ATL
20070110INDBOS,IND,BOS
20070110PORDAL,POR,DAL
20070110SASDEN,SAS,DEN
20070110CHADET,CHA,DET
20070110ORLGSW,ORL,GSW
20070110LALHOU,LAL,HOU
20070110TORMIL,TOR,MIL
20070110LACMIN,LAC,MIN
20070110PHINYK,PHI,NYK
20070110MIASEA,MIA,SEA
20070110CHIWAS,CHI,WAS
20070111NJNCHI,NJN,CHI
20070111CLEPHO,CLE,PHO
20070112DETATL,DET,ATL
20070112TORBOS,TOR,BOS
20070112HOUDEN,HOU,DEN
20070112MIAGSW,MIA,GSW
20070112DALIND,DAL,IND
20070112ORLLAL,ORL,LAL
20070112MINMEM,MIN,MEM
20070112WASNOK,WAS,NOK
20070112CHANYK,CHA,NYK
20070112MILPHI,MIL,PHI
20070112SACPOR,SAC,POR
20070112UTASEA,UTA,SEA
20070113PHICHA,PHI,CHA
20070113MEMCHI,MEM,CHI
20070113BOSDET,BOS,DET
20070113CLELAC,CLE,LAC
20070113NJNMIN,NJN,MIN
20070113ORLPHO,ORL,PHO
20070113HOUSAC,HOU,SAC
20070113WASSAS,WAS,SAS
20070113MIAUTA,MIA,UTA
20070114DENPOR,DEN,POR
20070114DALTOR,DAL,TOR
20070115BOSATL,BOS,ATL
20070115MILCHA,MIL,CHA
20070115SASCHI,SAS,CHI
20070115MINDET,MIN,DET
20070115LACGSW,LAC,GSW
20070115MIALAL,MIA,LAL
20070115PHOMEM,PHO,MEM
20070115INDNJN,IND,NJN
20070115SACNYK,SAC,NYK
20070115TORPHI,TOR,PHI
20070115UTAWAS,UTA,WAS
20070116HOUDAL,HOU,DAL
20070116ORLNOK,ORL,NOK
20070116CLESEA,CLE,SEA
20070117NJNCHA,NJN,CHA
20070117UTADET,UTA,DET
20070117PHOHOU,PHO,HOU
20070117GSWLAC,GSW,LAC
20070117PHIMEM,PHI,MEM
20070117CHIMIL,CHI,MIL
20070117ATLMIN,ATL,MIN
20070117CLEPOR,CLE,POR
20070117LALSAS,LAL,SAS
20070117SACTOR,SAC,TOR
20070117NYKWAS,NYK,WAS
20070118LALDAL,LAL,DAL
20070118INDMIA,IND,MIA
20070119CHAATL,CHA,ATL
20070119SACBOS,SAC,BOS
20070119CLEDEN,CLE,DEN
20070119DETMIN,DET,MIN
20070119NJNNYK,NJN,NYK
20070119WASORL,WAS,ORL
20070119MIAPHI,MIA,PHI
20070119PORPHO,POR,PHO
20070119NOKSAS,NOK,SAS
20070119MILSEA,MIL,SEA
20070119UTATOR,UTA,TOR
20070120ATLCHA,ATL,CHA
20070120UTACHI,UTA,CHI
20070120SACDET,SAC,DET
20070120CLEGSW,CLE,GSW
20070120DENHOU,DEN,HOU
20070120NYKIND,NYK,IND
20070120MEMLAC,MEM,LAC
20070120ORLNJN,ORL,NJN
20070120LALNOK,LAL,NOK
20070120BOSWAS,BOS,WAS
20070121DALMIA,DAL,MIA
20070121SASPHI,SAS,PHI
20070121MINPHO,MIN,PHO
20070121MILPOR,MIL,POR
20070122SASBOS,SAS,BOS
20070122ORLCLE,ORL,CLE
20070122MEMDEN,MEM,DEN
20070122CHIIND,CHI,IND
20070122GSWLAL,GSW,LAL
20070122NYKMIA,NYK,MIA
20070122NJNSAC,NJN,SAC
20070122CHATOR,CHA,TOR
20070122MINUTA,MIN,UTA
20070123ATLCHI,ATL,CHI
20070123MILLAC,MIL,LAC
20070123DALORL,DAL,ORL
20070123NOKPHI,NOK,PHI
20070123DENSEA,DEN,SEA
20070123PHOWAS,PHO,WAS
20070124ATLBOS,ATL,BOS
20070124DETCHA,DET,CHA
20070124PHICLE,PHI,CLE
20070124NJNGSW,NJN,GSW
20070124MIAIND,MIA,IND
20070124PHONYK,PHO,NYK
20070124MINPOR,MIN,POR
20070124MILSAC,MIL,SAC
20070124HOUSAS,HOU,SAS
20070124NOKTOR,NOK,TOR
20070124MEMUTA,MEM,UTA
20070125DALCHI,DAL,CHI
20070125NJNLAC,NJN,LAC
20070126WASDET,WAS,DET
20070126PORHOU,POR,HOU
20070126CHALAL,CHA,LAL
20070126PHOMIL,PHO,MIL
20070126SACNOK,SAC,NOK
20070126MIANYK,MIA,NYK
20070126ATLORL,ATL,ORL
20070126CLEPHI,CLE,PHI
20070126MEMSAS,MEM,SAS
20070126MINSEA,MIN,SEA
20070126BOSTOR,BOS,TOR
20070126DENUTA,DEN,UTA
20070127PHIATL,PHI,ATL
20070127MIACHI,MIA,CHI
20070127SACDAL,SAC,DAL
20070127NJNDEN,NJN,DEN
20070127CHAGSW,CHA,GSW
20070127TORIND,TOR,IND
20070127MINLAC,MIN,LAC
20070127PORMEM,POR,MEM
20070127UTANOK,UTA,NOK
20070128WASBOS,WAS,BOS
20070128PHOCLE,PHO,CLE
20070128INDDET,IND,DET
20070128SASLAL,SAS,LAL
20070128NYKMIL,NYK,MIL
20070128LACSEA,LAC,SEA
20070129ORLATL,ORL,ATL
20070129CHADEN,CHA,DEN
20070129PHIHOU,PHI,HOU
20070129SACMEM,SAC,MEM
20070129PHOMIN,PHO,MIN
20070129PORNOK,POR,NOK
20070129NJNUTA,NJN,UTA
20070130GSWCLE,GSW,CLE
20070130SEADAL,SEA,DAL
20070130BOSIND,BOS,IND
20070130MILMIA,MIL,MIA
20070130LALNYK,LAL,NYK
20070130DETWAS,DET,WAS
20070131GSWATL,GSW,ATL
20070131LALBOS,LAL,BOS
20070131NYKCHA,NYK,CHA
20070131SEAHOU,SEA,HOU
20070131CHILAC,CHI,LAC
20070131DALMEM,DAL,MEM
20070131SACMIN,SAC,MIN
20070131DETNJN,DET,NJN
20070131PHINOK,PHI,NOK
20070131MILORL,MIL,ORL
20070131DENPOR,DEN,POR
20070131WASTOR,WAS,TOR
20070131SASUTA,SAS,UTA
20070201CLEMIA,CLE,MIA
20070201SASPHO,SAS,PHO
20070202TORATL,TOR,ATL
20070202LACBOS,LAC,BOS
20070202CHACLE,CHA,CLE
20070202PORDEN,POR,DEN
20070202MILDET,MIL,DET
20070202LALIND,LAL,IND
20070202MINNOK,MIN,NOK
20070202NJNORL,NJN,ORL
20070202GSWPHI,GSW,PHI
20070202CHISEA,CHI,SEA
20070203GSWCHA,GSW,CHA
20070203MINDAL,MIN,DAL
20070203NOKHOU,NOK,HOU
20070203INDMEM,IND,MEM
20070203MIAMIL,MIA,MIL
20070203NYKORL,NYK,ORL
20070203UTAPHO,UTA,PHO
20070203CHIPOR,CHI,POR
20070203DENSAC,DEN,SAC
20070203LALWAS,LAL,WAS
20070204DETCLE,DET,CLE
20070204ATLNJN,ATL,NJN
20070204LACTOR,LAC,TOR
20070205LALATL,LAL,ATL
20070205PHODEN,PHO,DEN
20070205MINHOU,MIN,HOU
20070205GSWIND,GSW,IND
20070205CHAMIA,CHA,MIA
20070205NJNPHI,NJN,PHI
20070205NOKSAC,NOK,SAC
20070205CHIUTA,CHI,UTA
20070205SEAWAS,SEA,WAS
20070206BOSDET,BOS,DET
20070206HOUMEM,HOU,MEM
20070206ORLMIL,ORL,MIL
20070206LACNYK,LAC,NYK
20070206PHOPOR,PHO,POR
20070207NJNATL,NJN,ATL
20070207MIABOS,MIA,BOS
20070207LACCLE,LAC,CLE
20070207MEMDAL,MEM,DAL
20070207NOKDEN,NOK,DEN
20070207SEAIND,SEA,IND
20070207GSWMIN,GSW,MIN
20070207CHAPHI,CHA,PHI
20070207ORLTOR,ORL,TOR
20070207SASWAS,SAS,WAS
20070208LALDET,LAL,DET
20070208MILNOK,MIL,NOK
20070208CHISAC,CHI,SAC
20070209NJNBOS,NJN,BOS
20070209PORCHA,POR,CHA
20070209MIACLE,MIA,CLE
20070209HOUDAL,HOU,DAL
20070209CHIGSW,CHI,GSW
20070209DENIND,DEN,IND
20070209MINMEM,MIN,MEM
20070209SASORL,SAS,ORL
20070209LACPHI,LAC,PHI
20070209ATLPHO,ATL,PHO
20070209LALTOR,LAL,TOR
20070210TORDET,TOR,DET
20070210CHAHOU,CHA,HOU
20070210DENMIL,DEN,MIL
20070210ORLNJN,ORL,NJN
20070210MEMNOK,MEM,NOK
20070210SACSEA,SAC,SEA
20070210NYKUTA,NYK,UTA
20070211LALCLE,LAL,CLE
20070211ATLGSW,ATL,GSW
20070211LACIND,LAC,IND
20070211SASMIA,SAS,MIA
20070211BOSMIN,BOS,MIN
20070211DALPHI,DAL,PHI
20070211CHIPHO,CHI,PHO
20070211SEASAC,SEA,SAC
20070211PORWAS,POR,WAS
20070212GSWDEN,GSW,DEN
20070212LACDET,LAC,DET
20070212ATLUTA,ATL,UTA
20070213TORCHI,TOR,CHI
20070213SACHOU,SAC,HOU
20070213NYKLAL,NYK,LAL
20070213NOKMEM,NOK,MEM
20070213PORMIA,POR,MIA
20070213DALMIL,DAL,MIL
20070213SASNJN,SAS,NJN
20070214MILBOS,MIL,BOS
20070214CHICHA,CHI,CHA
20070214SASDET,SAS,DET
20070214NYKGSW,NYK,GSW
20070214MEMIND,MEM,IND
20070214ATLLAC,ATL,LAC
20070214DENMIN,DEN,MIN
20070214SACNOK,SAC,NOK
20070214PORORL,POR,ORL
20070214WASPHI,WAS,PHI
20070214PHOSEA,PHO,SEA
20070214NJNTOR,NJN,TOR
20070214CLEUTA,CLE,UTA
20070215DALHOU,DAL,HOU
20070215CLELAL,CLE,LAL
20070220NOKCHA,NOK,CHA
20070220ATLCHI,ATL,CHI
20070220PHOLAC,PHO,LAC
20070220DETMIL,DET,MIL
20070220ORLNYK,ORL,NYK
20070220UTAPOR,UTA,POR
20070220BOSSAC,BOS,SAC
20070220DENSAS,DEN,SAS
20070220MEMSEA,MEM,SEA
20070220MINWAS,MIN,WAS
20070221SASATL,SAS,ATL
20070221ORLDET,ORL,DET
20070221MEMGSW,MEM,GSW
20070221MIAHOU,MIA,HOU
20070221MILIND,MIL,IND
20070221PORLAL,POR,LAL
20070221CHAMIN,CHA,MIN
20070221NOKNJN,NOK,NJN
20070221NYKPHI,NYK,PHI
20070221BOSPHO,BOS,PHO
20070221CLETOR,CLE,TOR
20070222CHICLE,CHI,CLE
20070222MIADAL,MIA,DAL
20070222SACWAS,SAC,WAS
20070223HOUATL,HOU,ATL
20070223PHICHA,PHI,CHA
20070223WASCHI,WAS,CHI
20070223UTADEN,UTA,DEN
20070223BOSLAL,BOS,LAL
