gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
19891103INDATL,19891103,IND,ATL,IND,33,27,30,36,,,,126
19891103INDATL,19891103,IND,ATL,ATL,24,29,28,22,,,,103
19891103MILBOS,19891103,MIL,BOS,MIL,22,36,22,34,,,,114
19891103MILBOS,19891103,MIL,BOS,BOS,24,37,32,34,,,,127
19891103WSBCHH,19891103,WSB,CHH,WSB,31,31,26,28,,,,116
19891103WSBCHH,19891103,WSB,CHH,CHH,28,25,21,22,,,,96
19891103CLECHI,19891103,CLE,CHI,CLE,25,26,22,36,10,,,119
19891103CLECHI,19891103,CLE,CHI,CHI,26,28,23,32,15,,,124
19891103LALDAL,19891103,LAL,DAL,LAL,28,22,30,22,,,,102
19891103LALDAL,19891103,LAL,DAL,DAL,14,27,23,30,,,,94
19891103NYKDET,19891103,NYK,DET,NYK,21,22,35,25,,,,103
19891103NYKDET,19891103,NYK,DET,DET,28,27,27,24,,,,106
19891103HOULAC,19891103,HOU,LAC,HOU,32,25,17,14,,,,88
19891103HOULAC,19891103,HOU,LAC,LAC,24,22,29,27,,,,102
19891103NJNMIA,19891103,NJN,MIA,NJN,35,20,28,27,,,,110
19891103NJNMIA,19891103,NJN,MIA,MIA,13,28,29,20,,,,90
19891103GSWPHO,19891103,GSW,PHO,GSW,34,20,25,27,,,,106
19891103GSWPHO,19891103,GSW,PHO,PHO,26,37,37,36,,,,136
19891103SACPOR,19891103,SAC,POR,SAC,22,20,33,21,,,,96
19891103SACPOR,19891103,SAC,POR,POR,32,25,30,27,,,,114
19891103MINSEA,19891103,MIN,SEA,MIN,25,26,25,18,,,,94
19891103MINSEA,19891103,MIN,SEA,SEA,21,26,29,30,,,,106
19891103DENUTA,19891103,DEN,UTA,DEN,30,28,30,25,,,,113
19891103DENUTA,19891103,DEN,UTA,UTA,34,32,29,27,,,,122
19891104BOSCHI,19891104,BOS,CHI,BOS,27,21,28,26,,,,102
19891104BOSCHI,19891104,BOS,CHI,CHI,31,18,32,19,,,,100
19891104PHODEN,19891104,PHO,DEN,PHO,37,29,35,31,,,,132
19891104PHODEN,19891104,PHO,DEN,DEN,38,34,34,29,,,,135
19891104HOUGSW,19891104,HOU,GSW,HOU,36,28,29,39,,,,132
19891104HOUGSW,19891104,HOU,GSW,GSW,29,21,25,30,,,,105
19891104CLEIND,19891104,CLE,IND,CLE,29,16,22,31,,,,98
19891104CLEIND,19891104,CLE,IND,IND,24,19,30,33,,,,106
19891104MIANYK,19891104,MIA,NYK,MIA,22,33,24,20,,,,99
19891104MIANYK,19891104,MIA,NYK,NYK,36,24,23,36,,,,119
19891104NJNORL,19891104,NJN,ORL,NJN,23,31,33,24,,,,111
19891104NJNORL,19891104,NJN,ORL,ORL,23,30,31,22,,,,106
19891104MILPHI,19891104,MIL,PHI,MIL,26,21,22,33,,,,102
19891104MILPHI,19891104,MIL,PHI,PHI,22,23,27,24,,,,96
19891104SEASAC,19891104,SEA,SAC,SEA,16,22,24,38,,,,100
19891104SEASAC,19891104,SEA,SAC,SAC,25,36,21,25,,,,107
19891104LALSAS,19891104,LAL,SAS,LAL,25,22,23,28,,,,98
19891104LALSAS,19891104,LAL,SAS,SAS,28,20,30,28,,,,106
19891104DETWSB,19891104,DET,WSB,DET,25,20,30,20,,,,95
19891104DETWSB,19891104,DET,WSB,WSB,22,24,21,26,,,,93
19891105MINPOR,19891105,MIN,POR,MIN,25,17,19,22,,,,83
19891105MINPOR,19891105,MIN,POR,POR,22,21,22,28,,,,93
19891106NYKORL,19891106,NYK,ORL,NYK,24,27,31,28,,,,110
19891106NYKORL,19891106,NYK,ORL,ORL,26,29,35,28,,,,118
19891107WSBATL,19891107,WSB,ATL,WSB,28,28,30,32,,,,118
19891107WSBATL,19891107,WSB,ATL,ATL,25,33,31,25,,,,114
19891107DETCHI,19891107,DET,CHI,DET,26,33,25,30,,,,114
19891107DETCHI,19891107,DET,CHI,CHI,25,22,36,34,,,,117
19891107LACGSW,19891107,LAC,GSW,LAC,22,16,31,25,,,,94
19891107LACGSW,19891107,LAC,GSW,GSW,30,27,31,30,,,,118
19891107PORHOU,19891107,POR,HOU,POR,27,25,10,24,,,,86
19891107PORHOU,19891107,POR,HOU,HOU,30,20,28,31,,,,109
19891107PHOLAL,19891107,PHO,LAL,PHO,24,24,34,25,,,,107
19891107PHOLAL,19891107,PHO,LAL,LAL,29,30,22,30,,,,111
19891107BOSMIL,19891107,BOS,MIL,BOS,25,26,23,26,,,,100
19891107BOSMIL,19891107,BOS,MIL,MIL,29,26,23,28,,,,106
19891107MIANJN,19891107,MIA,NJN,MIA,26,16,22,19,,,,83
19891107MIANJN,19891107,MIA,NJN,NJN,22,14,22,19,,,,77
19891107DALSAC,19891107,DAL,SAC,DAL,28,20,29,17,,,,94
19891107DALSAC,19891107,DAL,SAC,SAC,27,27,21,21,,,,96
19891107CHHSEA,19891107,CHH,SEA,CHH,18,23,21,26,,,,88
19891107CHHSEA,19891107,CHH,SEA,SEA,34,31,31,32,,,,128
19891108ORLCLE,19891108,ORL,CLE,ORL,21,26,32,20,18,,,117
19891108ORLCLE,19891108,ORL,CLE,CLE,31,27,16,25,11,,,110
19891108SACDEN,19891108,SAC,DEN,SAC,19,20,27,18,,,,84
19891108SACDEN,19891108,SAC,DEN,DEN,25,27,25,25,,,,102
19891108DETIND,19891108,DET,IND,DET,13,12,24,25,,,,74
19891108DETIND,19891108,DET,IND,IND,26,22,24,23,,,,95
19891108DALLAC,19891108,DAL,LAC,DAL,26,29,41,27,,,,123
19891108DALLAC,19891108,DAL,LAC,LAC,19,27,23,30,,,,99
19891108CHIMIN,19891108,CHI,MIN,CHI,27,21,21,27,,,,96
19891108CHIMIN,19891108,CHI,MIN,MIN,24,15,25,20,,,,84
19891108MIAPHI,19891108,MIA,PHI,MIA,19,25,26,21,,,,91
19891108MIAPHI,19891108,MIA,PHI,PHI,36,25,26,28,,,,115
19891108PORSAS,19891108,POR,SAS,POR,35,26,22,25,,,,108
19891108PORSAS,19891108,POR,SAS,SAS,30,21,25,28,,,,104
19891108CHHUTA,19891108,CHH,UTA,CHH,26,21,14,25,,,,86
19891108CHHUTA,19891108,CHH,UTA,UTA,22,25,25,30,,,,102
19891108BOSWSB,19891108,BOS,WSB,BOS,29,29,25,20,,,,103
19891108BOSWSB,19891108,BOS,WSB,WSB,36,25,22,29,,,,112
19891109LALGSW,19891109,LAL,GSW,LAL,24,25,29,28,,,,106
19891109LALGSW,19891109,LAL,GSW,GSW,22,33,17,23,,,,95
19891109DENHOU,19891109,DEN,HOU,DEN,27,27,30,30,14,,,128
19891109DENHOU,19891109,DEN,HOU,HOU,40,24,26,24,13,,,127
19891109SEAMIL,19891109,SEA,MIL,SEA,17,36,25,25,7,10,7,11,16,154
19891109SEAMIL,19891109,SEA,MIL,MIL,19,31,34,19,7,10,7,11,17,155
19891109NJNNYK,19891109,NJN,NYK,NJN,31,33,25,16,,,,105
19891109NJNNYK,19891109,NJN,NYK,NYK,27,21,34,25,,,,107
19891110ATLBOS,19891110,ATL,BOS,ATL,29,21,29,27,,,,106
19891110ATLBOS,19891110,ATL,BOS,BOS,29,27,21,40,,,,117
19891110PORDAL,19891110,POR,DAL,POR,28,19,32,20,,,,99
19891110PORDAL,19891110,POR,DAL,DAL,24,23,21,23,,,,91
