gameid,season,away,home
20101228ORLCLE,2010,ORL,CLE
20101228TORDAL,2010,TOR,DAL
20101228PORDEN,2010,POR,DEN
20101228BOSIND,2010,BOS,IND
20101228NYKMIA,2010,NYK,MIA
20101228LALSAS,2010,LAL,SAS
20101229GSWATL,2010,GSW,ATL
20101229CLECHA,2010,CLE,CHA
20101229BOSDET,2010,BOS,DET
20101229MIAHOU,2010,MIA,HOU
20101229UTALAC,2010,UTA,LAC
20101229DENMIN,2010,DEN,MIN
20101229LALNOH,2010,LAL,NOH
20101229NJNOKC,2010,NJN,OKC
20101229PHIPHX,2010,PHI,PHX
20101229MEMSAC,2010,MEM,SAC
20101229INDWAS,2010,IND,WAS
20101230SASDAL,2010,SAS,DAL
20101230NYKORL,2010,NYK,ORL
20101230UTAPOR,2010,UTA,POR
20101231NOHBOS,2010,NOH,BOS
20101231GSWCHA,2010,GSW,CHA
20101231NJNCHI,2010,NJN,CHI
20101231TORHOU,2010,TOR,HOU
20101231WASIND,2010,WAS,IND
20101231PHILAL,2010,PHI,LAL
20101231ATLOKC,2010,ATL,OKC
20101231DETPHX,2010,DET,PHX
20110101CLECHI,2010,CLE,CHI
20110101SACDEN,2010,SAC,DEN
20110101GSWMIA,2010,GSW,MIA
20110101DALMIL,2010,DAL,MIL
20110101NJNMIN,2010,NJN,MIN
20110101OKCSAS,2010,OKC,SAS
20110101MEMUTA,2010,MEM,UTA
20110101NOHWAS,2010,NOH,WAS
20110102DALCLE,2010,DAL,CLE
20110102ATLLAC,2010,ATL,LAC
20110102MEMLAL,2010,MEM,LAL
20110102INDNYK,2010,IND,NYK
20110102HOUPOR,2010,HOU,POR
20110102PHXSAC,2010,PHX,SAC
20110102BOSTOR,2010,BOS,TOR
20110103MINBOS,2010,MIN,BOS
20110103MIACHA,2010,MIA,CHA
20110103HOUDEN,2010,HOU,DEN
20110103PHINOH,2010,PHI,NOH
20110103GSWORL,2010,GSW,ORL
20110103DETUTA,2010,DET,UTA
20110104TORCHI,2010,TOR,CHI
20110104PORDAL,2010,POR,DAL
20110104DETLAL,2010,DET,LAL
20110104OKCMEM,2010,OKC,MEM
20110104MILMIA,2010,MIL,MIA
20110104SASNYK,2010,SAS,NYK
20110104ATLSAC,2010,ATL,SAC
20110105SASBOS,2010,SAS,BOS
20110105TORCLE,2010,TOR,CLE
20110105PORHOU,2010,POR,HOU
20110105DENLAC,2010,DEN,LAC
20110105CHAMIN,2010,CHA,MIN
20110105CHINJN,2010,CHI,NJN
20110105GSWNOH,2010,GSW,NOH
20110105MILORL,2010,MIL,ORL
20110105WASPHI,2010,WAS,PHI
20110105LALPHX,2010,LAL,PHX
20110105ATLUTA,2010,ATL,UTA
20110106OKCDAL,2010,OKC,DAL
20110106DENSAC,2010,DEN,SAC
20110107TORBOS,2010,TOR,BOS
20110107CLEGSW,2010,CLE,GSW
20110107SASIND,2010,SAS,IND
20110107NOHLAL,2010,NOH,LAL
20110107UTAMEM,2010,UTA,MEM
20110107MIAMIL,2010,MIA,MIL
20110107PORMIN,2010,POR,MIN
20110107HOUORL,2010,HOU,ORL
20110107CHIPHI,2010,CHI,PHI
20110107NYKPHX,2010,NYK,PHX
20110107NJNWAS,2010,NJN,WAS
20110108INDATL,2010,IND,ATL
20110108WASCHA,2010,WAS,CHA
20110108BOSCHI,2010,BOS,CHI
20110108ORLDAL,2010,ORL,DAL
20110108PHIDET,2010,PHI,DET
20110108UTAHOU,2010,UTA,HOU
20110108MILNJN,2010,MIL,NJN
20110108MEMOKC,2010,MEM,OKC
20110109NOHDEN,2010,NOH,DEN
20110109GSWLAC,2010,GSW,LAC
20110109NYKLAL,2010,NYK,LAL
20110109CLEPHX,2010,CLE,PHX
20110109MIAPOR,2010,MIA,POR
20110109MINSAS,2010,MIN,SAS
20110109SACTOR,2010,SAC,TOR
20110110HOUBOS,2010,HOU,BOS
20110110MEMCHA,2010,MEM,CHA
20110110DETCHI,2010,DET,CHI
20110111PHXDEN,2010,PHX,DEN
20110111CLELAL,2010,CLE,LAL
20110111SASMIN,2010,SAS,MIN
20110111INDPHI,2010,IND,PHI
20110111NYKPOR,2010,NYK,POR
20110111SACWAS,2010,SAC,WAS
20110112SACBOS,2010,SAC,BOS
20110112CHICHA,2010,CHI,CHA
20110112MEMDET,2010,MEM,DET
20110112LALGSW,2010,LAL,GSW
20110112OKCHOU,2010,OKC,HOU
20110112DALIND,2010,DAL,IND
20110112MIALAC,2010,MIA,LAC
20110112SASMIL,2010,SAS,MIL
20110112ORLNOH,2010,ORL,NOH
20110112NJNPHX,2010,NJN,PHX
20110112ATLTOR,2010,ATL,TOR
20110112NYKUTA,2010,NYK,UTA
20110113MIADEN,2010,MIA,DEN
20110113WASMIN,2010,WAS,MIN
20110113ORLOKC,2010,ORL,OKC
20110114CHABOS,2010,CHA,BOS
20110114LACGSW,2010,LAC,GSW
20110114NOHHOU,2010,NOH,HOU
20110114CHIIND,2010,CHI,IND
20110114NJNLAL,2010,NJN,LAL
20110114SACNYK,2010,SAC,NYK
20110114MILPHI,2010,MIL,PHI
20110114PORPHX,2010,POR,PHX
20110114DALSAS,2010,DAL,SAS
20110114DETTOR,2010,DET,TOR
20110114CLEUTA,2010,CLE,UTA
20110115HOUATL,2010,HOU,ATL
20110115NOHCHA,2010,NOH,CHA
20110115MIACHI,2010,MIA,CHI
20110115CLEDEN,2010,CLE,DEN
20110115SACDET,2010,SAC,DET
20110115DALMEM,2010,DAL,MEM
20110115ORLMIN,2010,ORL,MIN
20110115NJNPOR,2010,NJN,POR
20110115TORWAS,2010,TOR,WAS
20110116LALLAC,2010,LAL,LAC
20110116DENSAS,2010,DEN,SAS
20110117SACATL,2010,SAC,ATL
20110117ORLBOS,2010,ORL,BOS
20110117DALDET,2010,DAL,DET
20110117NJNGSW,2010,NJN,GSW
20110117MILHOU,2010,MIL,HOU
20110117INDLAC,2010,IND,LAC
20110117OKCLAL,2010,OKC,LAL
20110117CHIMEM,2010,CHI,MEM
20110117TORNOH,2010,TOR,NOH
20110117PHXNYK,2010,PHX,NYK
20110117CHAPHI,2010,CHA,PHI
20110117MINPOR,2010,MIN,POR
20110117UTAWAS,2010,UTA,WAS
20110118CHACHI,2010,CHA,CHI
20110118ATLMIA,2010,ATL,MIA
20110119DETBOS,2010,DET,BOS
20110119PHXCLE,2010,PHX,CLE
20110119LALDAL,2010,LAL,DAL
20110119OKCDEN,2010,OKC,DEN
20110119INDGSW,2010,IND,GSW
20110119NYKHOU,2010,NYK,HOU
20110119MINLAC,2010,MIN,LAC
20110119WASMIL,2010,WAS,MIL
20110119UTANJN,2010,UTA,NJN
20110119MEMNOH,2010,MEM,NOH
20110119PHIORL,2010,PHI,ORL
20110119PORSAC,2010,POR,SAC
20110119TORSAS,2010,TOR,SAS
20110120PHICHA,2010,PHI,CHA
20110120DALCHI,2010,DAL,CHI
20110120LACPOR,2010,LAC,POR
20110121NOHATL,2010,NOH,ATL
20110121UTABOS,2010,UTA,BOS
20110121MILCLE,2010,MIL,CLE
20110121LALDEN,2010,LAL,DEN
20110121SACGSW,2010,SAC,GSW
20110121HOUMEM,2010,HOU,MEM
20110121DETNJN,2010,DET,NJN
20110121TORORL,2010,TOR,ORL
20110121NYKSAS,2010,NYK,SAS
20110121PHXWAS,2010,PHX,WAS
20110122ATLCHA,2010,ATL,CHA
20110122CLECHI,2010,CLE,CHI
20110122PHXDET,2010,PHX,DET
20110122ORLHOU,2010,ORL,HOU
20110122GSWLAC,2010,GSW,LAC
20110122TORMIA,2010,TOR,MIA
20110122MEMMIL,2010,MEM,MIL
20110122DALNJN,2010,DAL,NJN
20110122SASNOH,2010,SAS,NOH
20110122NYKOKC,2010,NYK,OKC
20110122UTAPHI,2010,UTA,PHI
20110122INDPOR,2010,IND,POR
20110122BOSWAS,2010,BOS,WAS
20110123INDDEN,2010,IND,DEN
20110124MILCHI,2010,MIL,CHI
20110124SASGSW,2010,SAS,GSW
20110124HOUMIN,2010,HOU,MIN
20110124CLENJN,2010,CLE,NJN
20110124OKCNOH,2010,OKC,NOH
20110124WASNYK,2010,WAS,NYK
20110124DETORL,2010,DET,ORL
20110124PHXPHI,2010,PHX,PHI
20110124SACPOR,2010,SAC,POR
20110124MEMTOR,2010,MEM,TOR
20110125CLEBOS,2010,CLE,BOS
20110125LACDAL,2010,LAC,DAL
20110125UTALAL,2010,UTA,LAL
20110125CHASAC,2010,CHA,SAC
20110125DENWAS,2010,DEN,WAS
20110126DENDET,2010,DEN,DET
20110126NOHGSW,2010,NOH,GSW
20110126LACHOU,2010,LAC,HOU
20110126ORLIND,2010,ORL,IND
20110126ATLMIL,2010,ATL,MIL
20110126OKCMIN,2010,OKC,MIN
20110126MEMNJN,2010,MEM,NJN
20110126CHAPHX,2010,CHA,PHX
20110126PHITOR,2010,PHI,TOR
20110126SASUTA,2010,SAS,UTA
20110127HOUDAL,2010,HOU,DAL
20110127MIANYK,2010,MIA,NYK
20110127BOSPOR,2010,BOS,POR
20110128NYKATL,2010,NYK,ATL
20110128ORLCHI,2010,ORL,CHI
20110128DENCLE,2010,DEN,CLE
20110128CHAGSW,2010,CHA,GSW
20110128NJNIND,2010,NJN,IND
20110128SACLAL,2010,SAC,LAL
20110128DETMIA,2010,DET,MIA
20110128WASOKC,2010,WAS,OKC
20110128MEMPHI,2010,MEM,PHI
20110128BOSPHX,2010,BOS,PHX
20110128MILTOR,2010,MIL,TOR
20110128MINUTA,2010,MIN,UTA
20110129INDCHI,2010,IND,CHI
20110129ATLDAL,2010,ATL,DAL
20110129CHALAC,2010,CHA,LAC
20110129WASMEM,2010,WAS,MEM
20110129NJNMIL,2010,NJN,MIL
20110129TORMIN,2010,TOR,MIN
20110129NOHSAC,2010,NOH,SAC
20110129HOUSAS,2010,HOU,SAS
20110130UTAGSW,2010,UTA,GSW
20110130BOSLAL,2010,BOS,LAL
20110130DETNYK,2010,DET,NYK
20110130MIAOKC,2010,MIA,OKC
20110130CLEORL,2010,CLE,ORL
20110130DENPHI,2010,DEN,PHI
20110130NOHPHX,2010,NOH,PHX
20110131WASDAL,2010,WAS,DAL
20110131TORIND,2010,TOR,IND
20110131MILLAC,2010,MIL,LAC
20110131ORLMEM,2010,ORL,MEM
20110131CLEMIA,2010,CLE,MIA
20110131DENNJN,2010,DEN,NJN
20110131CHAUTA,2010,CHA,UTA
20110201HOULAL,2010,HOU,LAL
20110201WASNOH,2010,WAS,NOH
20110201SASPOR,2010,SAS,POR
20110201BOSSAC,2010,BOS,SAC
20110202TORATL,2010,TOR,ATL
20110202INDCLE,2010,IND,CLE
20110202PORDEN,2010,POR,DEN
20110202CHADET,2010,CHA,DET
20110202CHILAC,2010,CHI,LAC
20110202MEMMIN,2010,MEM,MIN
20110202PHINJN,2010,PHI,NJN
20110202DALNYK,2010,DAL,NYK
20110202NOHOKC,2010,NOH,OKC
20110202MILPHX,2010,MIL,PHX
20110202HOUUTA,2010,HOU,UTA
20110203MILGSW,2010,MIL,GSW
20110203SASLAL,2010,SAS,LAL
20110203MIAORL,2010,MIA,ORL
20110204LACATL,2010,LAC,ATL
20110204DALBOS,2010,DAL,BOS
20110204MIACHA,2010,MIA,CHA
20110204UTADEN,2010,UTA,DEN
20110204NJNDET,2010,NJN,DET
20110204PORIND,2010,POR,IND
20110204CLEMEM,2010,CLE,MEM
20110204NYKPHI,2010,NYK,PHI
20110204OKCPHX,2010,OKC,PHX
20110204SASSAC,2010,SAS,SAC
20110204MINTOR,2010,MIN,TOR
20110204ORLWAS,2010,ORL,WAS
20110205DALCHA,2010,DAL,CHA
20110205PORCLE,2010,POR,CLE
20110205CHIGSW,2010,CHI,GSW
20110205MEMHOU,2010,MEM,HOU
20110205DETMIL,2010,DET,MIL
20110205DENMIN,2010,DEN,MIN
20110205LALNOH,2010,LAL,NOH
20110205OKCUTA,2010,OKC,UTA
20110205ATLWAS,2010,ATL,WAS
20110206ORLBOS,2010,ORL,BOS
20110206LACMIA,2010,LAC,MIA
20110206INDNJN,2010,IND,NJN
20110206PHINYK,2010,PHI,NYK
20110207BOSCHA,2010,BOS,CHA
20110207CLEDAL,2010,CLE,DAL
20110207HOUDEN,2010,HOU,DEN
20110207PHXGSW,2010,PHX,GSW
20110207LALMEM,2010,LAL,MEM
20110207MINNOH,2010,MIN,NOH
20110207CHIPOR,2010,CHI,POR
20110207UTASAC,2010,UTA,SAC
20110208PHIATL,2010,PHI,ATL
20110208SASDET,2010,SAS,DET
20110208MINHOU,2010,MIN,HOU
20110208INDMIA,2010,IND,MIA
20110208TORMIL,2010,TOR,MIL
20110208MEMOKC,2010,MEM,OKC
20110208LACORL,2010,LAC,ORL
20110209DETCLE,2010,DET,CLE
20110209DENGSW,2010,DEN,GSW
20110209CHAIND,2010,CHA,IND
20110209NOHNJN,2010,NOH,NJN
20110209LACNYK,2010,LAC,NYK
20110209ORLPHI,2010,ORL,PHI
20110209DALSAC,2010,DAL,SAC
20110209SASTOR,2010,SAS,TOR
20110209CHIUTA,2010,CHI,UTA
20110209MILWAS,2010,MIL,WAS
20110210LALBOS,2010,LAL,BOS
20110210DALDEN,2010,DAL,DEN
20110210GSWPHX,2010,GSW,PHX
20110211NJNCHA,2010,NJN,CHA
20110211LACCLE,2010,LAC,CLE
20110211MIADET,2010,MIA,DET
20110211MININD,2010,MIN,IND
20110211MILMEM,2010,MIL,MEM
20110211LALNYK,2010,LAL,NYK
20110211NOHORL,2010,NOH,ORL
20110211SASPHI,2010,SAS,PHI
20110211PORTOR,2010,POR,TOR
20110211PHXUTA,2010,PHX,UTA
20110212CHAATL,2010,CHA,ATL
20110212DALHOU,2010,DAL,HOU
20110212INDMIL,2010,IND,MIL
20110212PHIMIN,2010,PHI,MIN
20110212NYKNJN,2010,NYK,NJN
20110212CHINOH,2010,CHI,NOH
20110212OKCSAC,2010,OKC,SAC
20110212SASWAS,2010,SAS,WAS
20110213MIABOS,2010,MIA,BOS
20110213WASCLE,2010,WAS,CLE
20110213PORDET,2010,POR,DET
20110213OKCGSW,2010,OKC,GSW
20110213DENMEM,2010,DEN,MEM
20110213LALORL,2010,LAL,ORL
20110213SACPHX,2010,SAC,PHX
20110213LACTOR,2010,LAC,TOR
20110214LALCHA,2010,LAL,CHA
20110214ATLDET,2010,ATL,DET
20110214DENHOU,2010,DEN,HOU
20110214LACMIL,2010,LAC,MIL
20110214PORMIN,2010,POR,MIN
20110214SASNJN,2010,SAS,NJN
20110215CHACHI,2010,CHA,CHI
20110215NOHGSW,2010,NOH,GSW
20110215MIAIND,2010,MIA,IND
20110215PHIMEM,2010,PHI,MEM
20110215SACOKC,2010,SAC,OKC
20110215UTAPHX,2010,UTA,PHX
20110216NJNBOS,2010,NJN,BOS
20110216LALCLE,2010,LAL,CLE
20110216SACDAL,2010,SAC,DAL
20110216INDDET,2010,IND,DET
20110216PHIHOU,2010,PHI,HOU
20110216DENMIL,2010,DEN,MIL
20110216LACMIN,2010,LAC,MIN
20110216ATLNYK,2010,ATL,NYK
20110216WASORL,2010,WAS,ORL
20110216NOHPOR,2010,NOH,POR
20110216MIATOR,2010,MIA,TOR
20110216GSWUTA,2010,GSW,UTA
20110217SASCHI,2010,SAS,CHI
20110217DALPHX,2010,DAL,PHX
20110222TORCHA,2010,TOR,CHA
20110222MEMDEN,2010,MEM,DEN
20110222HOUDET,2010,HOU,DET
20110222BOSGSW,2010,BOS,GSW
20110222ATLLAL,2010,ATL,LAL
20110222SACMIA,2010,SAC,MIA
20110222MINMIL,2010,MIN,MIL
20110222LACOKC,2010,LAC,OKC
20110222INDWAS,2010,IND,WAS
20110223HOUCLE,2010,HOU,CLE
20110223UTADAL,2010,UTA,DAL
20110223DETIND,2010,DET,IND
20110223MEMMIN,2010,MEM,MIN
20110223LACNOH,2010,LAC,NOH
20110223MILNYK,2010,MIL,NYK
20110223SACORL,2010,SAC,ORL
20110223WASPHI,2010,WAS,PHI
20110223ATLPHX,2010,ATL,PHX
20110223LALPOR,2010,LAL,POR
20110223OKCSAS,2010,OKC,SAS
20110223CHITOR,2010,CHI,TOR
20110224MIACHI,2010,MIA,CHI
20110224BOSDEN,2010,BOS,DEN
20110225SACCHA,2010,SAC,CHA
20110225NYKCLE,2010,NYK,CLE
20110225ATLGSW,2010,ATL,GSW
20110225UTAIND,2010,UTA,IND
20110225LACLAL,2010,LAC,LAL
20110225WASMIA,2010,WAS,MIA
20110225NOHMIN,2010,NOH,MIN
20110225OKCORL,2010,OKC,ORL
20110225DETPHI,2010,DET,PHI
20110225DENPOR,2010,DEN,POR
20110225NJNSAS,2010,NJN,SAS
20110225PHXTOR,2010,PHX,TOR
20110226UTADET,2010,UTA,DET
20110226NJNHOU,2010,NJN,HOU
20110226BOSLAC,2010,BOS,LAC
20110226SACMEM,2010,SAC,MEM
20110226CHIMIL,2010,CHI,MIL
20110226DALWAS,2010,DAL,WAS
20110227PHICLE,2010,PHI,CLE
20110227PHXIND,2010,PHX,IND
20110227NYKMIA,2010,NYK,MIA
20110227GSWMIN,2010,GSW,MIN
20110227HOUNOH,2010,HOU,NOH
20110227LALOKC,2010,LAL,OKC
20110227CHAORL,2010,CHA,ORL
20110227ATLPOR,2010,ATL,POR
20110227MEMSAS,2010,MEM,SAS
20110227DALTOR,2010,DAL,TOR
20110228ATLDEN,2010,ATL,DEN
20110228PHXNJN,2010,PHX,NJN
20110228LACSAC,2010,LAC,SAC
20110228BOSUTA,2010,BOS,UTA
20110228CHIWAS,2010,CHI,WAS
20110301GSWIND,2010,GSW,IND
20110301SASMEM,2010,SAS,MEM
20110301DETMIL,2010,DET,MIL
20110301LALMIN,2010,LAL,MIN
20110301NYKORL,2010,NYK,ORL
20110301DALPHI,2010,DAL,PHI
20110301HOUPOR,2010,HOU,POR
20110301NOHTOR,2010,NOH,TOR
20110302CHIATL,2010,CHI,ATL
20110302PHXBOS,2010,PHX,BOS
20110302SASCLE,2010,SAS,CLE
20110302CHADEN,2010,CHA,DEN
20110302MINDET,2010,MIN,DET
20110302HOULAC,2010,HOU,LAC
20110302NOHNYK,2010,NOH,NYK
20110302INDOKC,2010,IND,OKC
20110302PORSAC,2010,POR,SAC
20110302GSWWAS,2010,GSW,WAS
20110303ORLMIA,2010,ORL,MIA
20110303DENUTA,2010,DEN,UTA
20110304OKCATL,2010,OKC,ATL
20110304GSWBOS,2010,GSW,BOS
20110304INDDAL,2010,IND,DAL
20110304CHALAL,2010,CHA,LAL
20110304NOHMEM,2010,NOH,MEM
20110304PHXMIL,2010,PHX,MIL
20110304TORNJN,2010,TOR,NJN
20110304CLENYK,2010,CLE,NYK
20110304CHIORL,2010,CHI,ORL
20110304MINPHI,2010,MIN,PHI
20110304MIASAS,2010,MIA,SAS
20110305INDHOU,2010,IND,HOU
20110305DENLAC,2010,DEN,LAC
20110305TORNJN,2010,TOR,NJN
20110305CHAPOR,2010,CHA,POR
20110305SACUTA,2010,SAC,UTA
20110305MINWAS,2010,MIN,WAS
20110306NYKATL,2010,NYK,ATL
20110306NOHCLE,2010,NOH,CLE
20110306MEMDAL,2010,MEM,DAL
20110306WASDET,2010,WAS,DET
20110306CHIMIA,2010,CHI,MIA
20110306BOSMIL,2010,BOS,MIL
20110306PHXOKC,2010,PHX,OKC
20110306GSWPHI,2010,GSW,PHI
20110306LALSAS,2010,LAL,SAS
20110307LACCHA,2010,LAC,CHA
20110307NOHCHI,2010,NOH,CHI
20110307OKCMEM,2010,OKC,MEM
20110307DALMIN,2010,DAL,MIN
20110307UTANYK,2010,UTA,NYK
20110307PORORL,2010,POR,ORL
20110307HOUSAC,2010,HOU,SAC
20110308LALATL,2010,LAL,ATL
20110308GSWCLE,2010,GSW,CLE
20110308PHIIND,2010,PHI,IND
20110308PORMIA,2010,POR,MIA
20110308HOUPHX,2010,HOU,PHX
20110308MILWAS,2010,MIL,WAS
20110309LACBOS,2010,LAC,BOS
20110309CHICHA,2010,CHI,CHA
20110309NYKMEM,2010,NYK,MEM
20110309CLEMIL,2010,CLE,MIL
20110309INDMIN,2010,IND,MIN
20110309GSWNJN,2010,GSW,NJN
20110309DALNOH,2010,DAL,NOH
20110309OKCPHI,2010,OKC,PHI
20110309ORLSAC,2010,ORL,SAC
20110309DETSAS,2010,DET,SAS
20110309UTATOR,2010,UTA,TOR
20110310NYKDAL,2010,NYK,DAL
20110310LALMIA,2010,LAL,MIA
20110310DENPHX,2010,DEN,PHX
20110311PORCHA,2010,POR,CHA
20110311ATLCHI,2010,ATL,CHI
20110311ORLGSW,2010,ORL,GSW
20110311UTAMIN,2010,UTA,MIN
20110311LACNJN,2010,LAC,NJN
20110311DETOKC,2010,DET,OKC
20110311BOSPHI,2010,BOS,PHI
20110311SACSAS,2010,SAC,SAS
20110311INDTOR,2010,IND,TOR
20110312PORATL,2010,POR,ATL
20110312UTACHI,2010,UTA,CHI
20110312LALDAL,2010,LAL,DAL
20110312DETDEN,2010,DET,DEN
20110312SASHOU,2010,SAS,HOU
20110312MEMMIA,2010,MEM,MIA
20110312PHIMIL,2010,PHI,MIL
20110312SACNOH,2010,SAC,NOH
20110312LACWAS,2010,LAC,WAS
20110313MILBOS,2010,MIL,BOS
20110313OKCCLE,2010,OKC,CLE
20110313MINGSW,2010,MIN,GSW
20110313INDNYK,2010,IND,NYK
20110313ORLPHX,2010,ORL,PHX
20110313CHATOR,2010,CHA,TOR
20110314PHXHOU,2010,PHX,HOU
20110314ORLLAL,2010,ORL,LAL
20110314LACMEM,2010,LAC,MEM
20110314SASMIA,2010,SAS,MIA
20110314BOSNJN,2010,BOS,NJN
20110314DENNOH,2010,DEN,NOH
20110314GSWSAC,2010,GSW,SAC
20110314PHIUTA,2010,PHI,UTA
20110314OKCWAS,2010,OKC,WAS
20110315MILATL,2010,MIL,ATL
20110315WASCHI,2010,WAS,CHI
20110315NYKIND,2010,NYK,IND
20110315DALPOR,2010,DAL,POR
20110316DENATL,2010,DEN,ATL
20110316INDBOS,2010,IND,BOS
20110316TORDET,2010,TOR,DET
20110316DALGSW,2010,DAL,GSW
20110316CHAHOU,2010,CHA,HOU
20110316PHILAC,2010,PHI,LAC
20110316OKCMIA,2010,OKC,MIA
20110316ORLMIL,2010,ORL,MIL
20110316PHXNOH,2010,PHX,NOH
20110316CLESAC,2010,CLE,SAC
20110316MINUTA,2010,MIN,UTA
20110317CHINJN,2010,CHI,NJN
20110317MEMNYK,2010,MEM,NYK
20110317CLEPOR,2010,CLE,POR
20110318MIAATL,2010,MIA,ATL
20110318SASDAL,2010,SAS,DAL
20110318NYKDET,2010,NYK,DET
20110318BOSHOU,2010,BOS,HOU
20110318CHIIND,2010,CHI,IND
20110318MINLAL,2010,MIN,LAL
20110318NJNMIL,2010,NJN,MIL
20110318CHAOKC,2010,CHA,OKC
20110318DENORL,2010,DEN,ORL
20110318GSWPHX,2010,GSW,PHX
20110318PHISAC,2010,PHI,SAC
20110318WASTOR,2010,WAS,TOR
20110319CLELAC,2010,CLE,LAC
20110319INDMEM,2010,IND,MEM
20110319DENMIA,2010,DEN,MIA
20110319BOSNOH,2010,BOS,NOH
20110319PHIPOR,2010,PHI,POR
20110319CHASAS,2010,CHA,SAS
20110320DETATL,2010,DET,ATL
20110320GSWDAL,2010,GSW,DAL
20110320UTAHOU,2010,UTA,HOU
20110320PHXLAC,2010,PHX,LAC
20110320PORLAL,2010,POR,LAL
20110320NYKMIL,2010,NYK,MIL
20110320SACMIN,2010,SAC,MIN
20110320TOROKC,2010,TOR,OKC
20110320NJNWAS,2010,NJN,WAS
20110321SACCHI,2010,SAC,CHI
20110321ORLCLE,2010,ORL,CLE
20110321TORDEN,2010,TOR,DEN
20110321UTAMEM,2010,UTA,MEM
20110321INDNJN,2010,IND,NJN
20110321BOSNYK,2010,BOS,NYK
20110321GSWSAS,2010,GSW,SAS
20110322CHIATL,2010,CHI,ATL
20110322PHXLAL,2010,PHX,LAL
20110322WASPOR,2010,WAS,POR
20110323MEMBOS,2010,MEM,BOS
20110323INDCHA,2010,IND,CHA
20110323NJNCLE,2010,NJN,CLE
20110323SASDEN,2010,SAS,DEN
20110323MIADET,2010,MIA,DET
20110323GSWHOU,2010,GSW,HOU
20110323WASLAC,2010,WAS,LAC
20110323SACMIL,2010,SAC,MIL
20110323ORLNYK,2010,ORL,NYK
20110323UTAOKC,2010,UTA,OKC
20110323ATLPHI,2010,ATL,PHI
20110323TORPHX,2010,TOR,PHX
20110324MINDAL,2010,MIN,DAL
20110324NOHUTA,2010,NOH,UTA
20110325CHABOS,2010,CHA,BOS
20110325MEMCHI,2010,MEM,CHI
20110325DETCLE,2010,DET,CLE
20110325WASDEN,2010,WAS,DEN
20110325TORGSW,2010,TOR,GSW
20110325SACIND,2010,SAC,IND
20110325LACLAL,2010,LAC,LAL
20110325PHIMIA,2010,PHI,MIA
20110325MILNYK,2010,MIL,NYK
20110325MINOKC,2010,MIN,OKC
20110325NJNORL,2010,NJN,ORL
20110325NOHPHX,2010,NOH,PHX
20110325SASPOR,2010,SAS,POR
20110326NJNATL,2010,NJN,ATL
20110326NYKCHA,2010,NYK,CHA
20110326INDDET,2010,IND,DET
20110326TORLAC,2010,TOR,LAC
20110326CHIMIL,2010,CHI,MIL
20110326DALUTA,2010,DAL,UTA
20110327ATLCLE,2010,ATL,CLE
20110327WASGSW,2010,WAS,GSW
20110327NOHLAL,2010,NOH,LAL
20110327SASMEM,2010,SAS,MEM
20110327HOUMIA,2010,HOU,MIA
20110327BOSMIN,2010,BOS,MIN
20110327POROKC,2010,POR,OKC
20110327SACPHI,2010,SAC,PHI
20110327DALPHX,2010,DAL,PHX
20110328MILCHA,2010,MIL,CHA
20110328PHICHI,2010,PHI,CHI
20110328BOSIND,2010,BOS,IND
20110328ORLNYK,2010,ORL,NYK
20110328PORSAS,2010,POR,SAS
20110328WASUTA,2010,WAS,UTA
20110329MIACLE,2010,MIA,CLE
20110329HOUNJN,2010,HOU,NJN
20110329GSWOKC,2010,GSW,OKC
20110329PHXSAC,2010,PHX,SAC
20110330ORLATL,2010,ORL,ATL
20110330CLECHA,2010,CLE,CHA
20110330SACDEN,2010,SAC,DEN
20110330DETIND,2010,DET,IND
20110330DALLAC,2010,DAL,LAC
20110330GSWMEM,2010,GSW,MEM
20110330CHIMIN,2010,CHI,MIN
20110330PORNOH,2010,POR,NOH
20110330NJNNYK,2010,NJN,NYK
20110330HOUPHI,2010,HOU,PHI
20110330OKCPHX,2010,OKC,PHX
20110330MILTOR,2010,MIL,TOR
20110330MIAWAS,2010,MIA,WAS
20110331DALLAL,2010,DAL,LAL
20110331BOSSAS,2010,BOS,SAS
20110401BOSATL,2010,BOS,ATL
20110401CHIDET,2010,CHI,DET
20110401SASHOU,2010,SAS,HOU
20110401MILIND,2010,MIL,IND
20110401MIAMIN,2010,MIA,MIN
20110401MEMNOH,2010,MEM,NOH
20110401CHAORL,2010,CHA,ORL
20110401NJNPHI,2010,NJN,PHI
20110401LACPHX,2010,LAC,PHX
20110401OKCPOR,2010,OKC,POR
20110401DENSAC,2010,DEN,SAC
20110401LALUTA,2010,LAL,UTA
20110401CLEWAS,2010,CLE,WAS
20110402TORCHI,2010,TOR,CHI
20110402DALGSW,2010,DAL,GSW
20110402OKCLAC,2010,OKC,LAC
20110402MINMEM,2010,MIN,MEM
20110402PHIMIL,2010,PHI,MIL
20110403DETBOS,2010,DET,BOS
20110403WASCHA,2010,WAS,CHA
20110403ATLHOU,2010,ATL,HOU
20110403DENLAL,2010,DEN,LAL
20110403MIANJN,2010,MIA,NJN
20110403INDNOH,2010,IND,NOH
20110403CLENYK,2010,CLE,NYK
20110403DALPOR,2010,DAL,POR
20110403UTASAC,2010,UTA,SAC
20110403PHXSAS,2010,PHX,SAS
20110403ORLTOR,2010,ORL,TOR
20110405SASATL,2010,SAS,ATL
