gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
20051101SACNOK,,SAC,NOK,SAC,peja_stojakovic,,33:55,5,14,2,7,6,6,,1,3,4,1,0,1,1,0,,18
20051101SACNOK,,SAC,NOK,SAC,shareef_abdur-rahim,,30:40,7,13,0,0,0,0,,4,4,8,1,2,1,0,1,,14
20051101SACNOK,,SAC,NOK,SAC,bonzi_wells,,27:51,2,11,0,0,2,2,,1,5,6,1,4,1,3,0,,6
20051101SACNOK,,SAC,NOK,SAC,mike_bibby,,27:38,3,11,1,2,1,1,,1,3,4,4,3,1,2,0,,8
20051101SACNOK,,SAC,NOK,SAC,brad_miller,,25:17,2,5,0,1,0,1,,0,3,3,2,4,1,3,1,,4
20051101SACNOK,,SAC,NOK,SAC,kevin_martin,,20:09,1,5,0,1,1,2,,0,0,0,0,3,2,3,1,,3
20051101SACNOK,,SAC,NOK,SAC,kenny_thomas,,18:51,2,6,0,0,0,0,,1,6,7,0,1,0,0,0,,4
20051101SACNOK,,SAC,NOK,SAC,jason_hart,,17:54,0,4,0,0,1,2,,1,0,1,2,1,1,3,0,,1
20051101SACNOK,,SAC,NOK,SAC,brian_skinner,,17:00,2,4,0,0,0,2,,1,1,2,0,4,0,1,2,,4
20051101SACNOK,,SAC,NOK,SAC,francisco_garcia,,12:34,1,6,0,2,3,3,,0,1,1,1,0,0,1,0,,5
20051101SACNOK,,SAC,NOK,SAC,corliss_williamson,,5:43,0,0,0,0,0,0,,0,0,0,1,2,0,1,0,,0
20051101SACNOK,,SAC,NOK,SAC,ronnie_price,,2:28,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0
20051101SACNOK,,SAC,NOK,SAC,total,,240,25,80,3,13,14,19,,10,26,36,13,25,8,18,5,,67
20051101SACNOK,,SAC,NOK,NOK,chris_paul,,33:32,3,7,1,3,6,6,,0,8,8,4,0,2,4,1,,13
20051101SACNOK,,SAC,NOK,NOK,pj_brown,,31:29,9,12,0,0,2,2,,3,7,10,2,2,0,2,0,,20
20051101SACNOK,,SAC,NOK,NOK,jr_smith,,29:11,7,14,1,3,4,5,,0,5,5,3,3,1,1,0,,19
20051101SACNOK,,SAC,NOK,NOK,david_west,,27:29,4,9,0,0,0,0,,0,11,11,2,4,1,4,0,,8
20051101SACNOK,,SAC,NOK,NOK,bostjan_nachbar,,21:13,2,4,1,2,0,0,,0,2,2,3,2,1,2,0,,5
20051101SACNOK,,SAC,NOK,NOK,chris_andersen,,21:21,0,4,0,0,0,0,,2,4,6,1,2,0,1,1,,0
20051101SACNOK,,SAC,NOK,NOK,speedy_claxton,,20:53,7,10,1,1,2,2,,0,1,1,4,2,1,3,1,,17
20051101SACNOK,,SAC,NOK,NOK,rasual_butler,,19:28,1,6,0,2,0,0,,0,3,3,0,4,1,2,0,,2
20051101SACNOK,,SAC,NOK,NOK,desmond_mason,,16:04,0,4,0,0,1,2,,0,3,3,1,1,0,0,1,,1
