gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
19941105GSWDEN,19941105,GSW,DEN,DEN,31,29,20,24,,,,104
19941105BOSIND,19941105,BOS,IND,BOS,26,32,18,27,,,,103
19941105BOSIND,19941105,BOS,IND,IND,31,32,21,28,,,,112
19941105LALMIL,19941105,LAL,MIL,LAL,24,28,28,16,,,,96
19941105LALMIL,19941105,LAL,MIL,MIL,23,31,19,24,,,,97
19941105HOUMIN,19941105,HOU,MIN,HOU,28,28,32,27,,,,115
19941105HOUMIN,19941105,HOU,MIN,MIN,19,19,21,26,,,,85
19941105PHIORL,19941105,PHI,ORL,PHI,25,27,25,30,,,,107
19941105PHIORL,19941105,PHI,ORL,ORL,33,31,25,33,,,,122
19941105LACPOR,19941105,LAC,POR,LAC,29,20,19,27,,,,95
19941105LACPOR,19941105,LAC,POR,POR,32,25,37,18,,,,112
19941105UTASEA,19941105,UTA,SEA,UTA,30,23,26,24,,,,103
19941105UTASEA,19941105,UTA,SEA,SEA,27,21,31,31,,,,110
19941106MIAPHO,19941106,MIA,PHO,MIA,34,28,25,20,,,,107
19941106MIAPHO,19941106,MIA,PHO,PHO,25,33,33,28,,,,119
19941107PHICHI,19941107,PHI,CHI,PHI,30,20,19,14,,,,83
19941107PHICHI,19941107,PHI,CHI,CHI,21,21,20,36,,,,98
19941107NJNSAS,19941107,NJN,SAS,NJN,16,26,29,25,,,,96
19941107NJNSAS,19941107,NJN,SAS,SAS,22,33,32,18,,,,105
19941107ATLUTA,19941107,ATL,UTA,ATL,30,27,16,13,,,,86
19941107ATLUTA,19941107,ATL,UTA,UTA,32,21,28,23,,,,104
19941108HOUCLE,19941108,HOU,CLE,HOU,27,19,30,24,,,,100
19941108HOUCLE,19941108,HOU,CLE,CLE,14,34,20,30,,,,98
19941108DENDAL,19941108,DEN,DAL,DEN,32,24,24,35,,,,115
19941108DENDAL,19941108,DEN,DAL,DAL,26,29,25,27,,,,107
19941108MINDET,19941108,MIN,DET,MIN,24,27,28,33,,,,112
19941108MINDET,19941108,MIN,DET,DET,32,30,37,27,,,,126
19941108MIAGSW,19941108,MIA,GSW,MIA,29,30,25,30,,,,114
19941108MIAGSW,19941108,MIA,GSW,GSW,30,27,26,38,,,,121
19941108LALNYK,19941108,LAL,NYK,LAL,33,24,33,23,,,,113
19941108LALNYK,19941108,LAL,NYK,NYK,23,27,43,24,,,,117
19941109ORLCHH,19941109,ORL,CHH,ORL,30,30,35,24,11,,,130
19941109ORLCHH,19941109,ORL,CHH,CHH,38,35,24,22,9,,,128
19941109HOUIND,19941109,HOU,IND,HOU,33,25,24,27,,,,109
19941109HOUIND,19941109,HOU,IND,IND,22,25,28,29,,,,104
19941109LALMIN,19941109,LAL,MIN,LAL,33,29,34,26,,,,122
19941109LALMIN,19941109,LAL,MIN,MIN,26,21,34,18,,,,99
19941109CHINJN,19941109,CHI,NJN,CHI,28,21,22,38,,,,109
19941109CHINJN,19941109,CHI,NJN,NJN,30,26,28,26,,,,110
19941109WSBPHI,19941109,WSB,PHI,WSB,25,29,19,24,,,,97
19941109WSBPHI,19941109,WSB,PHI,PHI,21,18,20,39,,,,98
19941109ATLPHO,19941109,ATL,PHO,ATL,21,28,30,23,,,,102
19941109ATLPHO,19941109,ATL,PHO,PHO,27,27,31,21,,,,106
19941109UTASAS,19941109,UTA,SAS,UTA,25,24,28,24,,,,101
19941109UTASAS,19941109,UTA,SAS,SAS,27,25,26,31,,,,109
19941109SACSEA,19941109,SAC,SEA,SAC,25,26,27,30,,,,108
19941109SACSEA,19941109,SAC,SEA,SEA,23,21,24,32,,,,100
19941110MILCLE,19941110,MIL,CLE,MIL,22,24,18,24,,,,88
19941110MILCLE,19941110,MIL,CLE,CLE,20,22,37,29,,,,108
19941110INDDET,19941110,IND,DET,IND,36,28,25,21,,,,110
19941110INDDET,19941110,IND,DET,DET,27,25,27,33,,,,112
19941110ATLLAC,19941110,ATL,LAC,ATL,27,18,35,28,,,,108
19941110ATLLAC,19941110,ATL,LAC,LAC,13,21,31,26,,,,91
19941110ORLNYK,19941110,ORL,NYK,ORL,26,17,31,25,,,,99
19941110ORLNYK,19941110,ORL,NYK,NYK,30,24,24,23,,,,101
19941110PORSAC,19941110,POR,SAC,POR,27,27,21,29,,,,104
19941110PORSAC,19941110,POR,SAC,SAC,18,22,21,23,,,,84
19941111HOUBOS,19941111,HOU,BOS,HOU,33,20,26,23,,,,102
19941111HOUBOS,19941111,HOU,BOS,BOS,18,21,18,25,,,,82
19941111DENLAL,19941111,DEN,LAL,DEN,25,34,31,15,19,,,124
19941111DENLAL,19941111,DEN,LAL,LAL,19,28,25,33,12,,,117
19941111CHHMIL,19941111,CHH,MIL,CHH,30,31,33,29,,,,123
19941111CHHMIL,19941111,CHH,MIL,MIL,31,32,30,22,,,,115
19941111CHIMIN,19941111,CHI,MIN,CHI,26,29,27,30,,,,112
19941111CHIMIN,19941111,CHI,MIN,MIN,26,17,24,33,,,,100
19941111DALPHI,19941111,DAL,PHI,DAL,27,26,23,31,,,,107
19941111DALPHI,19941111,DAL,PHI,PHI,20,27,22,31,,,,100
19941111PHOSEA,19941111,PHO,SEA,PHO,34,33,30,26,,,,123
19941111PHOSEA,19941111,PHO,SEA,SEA,29,37,37,26,,,,129
19941111GSWUTA,19941111,GSW,UTA,GSW,30,21,31,30,,,,112
19941111GSWUTA,19941111,GSW,UTA,UTA,21,29,26,28,,,,104
19941111NJNWSB,19941111,NJN,WSB,NJN,29,19,23,20,,,,91
19941111NJNWSB,19941111,NJN,WSB,WSB,32,27,19,26,,,,104
19941112DETCHH,19941112,DET,CHH,DET,30,23,19,28,,,,100
19941112DETCHH,19941112,DET,CHH,CHH,30,22,26,35,,,,113
19941112DALCHI,19941112,DAL,CHI,DAL,31,21,31,26,15,,,124
19941112DALCHI,19941112,DAL,CHI,CHI,34,20,27,28,11,,,120
19941112INDCLE,19941112,IND,CLE,IND,30,23,22,18,,,,93
19941112INDCLE,19941112,IND,CLE,CLE,16,20,24,26,,,,86
19941112UTADEN,19941112,UTA,DEN,UTA,30,27,28,25,,,,110
19941112UTADEN,19941112,UTA,DEN,DEN,31,28,19,41,,,,119
19941112LALGSW,19941112,LAL,GSW,LAL,22,25,21,31,,,,99
19941112LALGSW,19941112,LAL,GSW,GSW,32,32,26,31,,,,121
19941112PHOLAC,19941112,PHO,LAC,PHO,20,28,37,23,,,,108
19941112PHOLAC,19941112,PHO,LAC,LAC,13,28,29,31,,,,101
19941112WSBMIA,19941112,WSB,MIA,WSB,31,28,20,30,,,,109
19941112WSBMIA,19941112,WSB,MIA,MIA,29,23,19,28,,,,99
19941112BOSMIN,19941112,BOS,MIN,BOS,29,26,30,29,,,,114
19941112BOSMIN,19941112,BOS,MIN,MIN,27,21,24,29,,,,101
19941112HOUNJN,19941112,HOU,NJN,HOU,32,22,25,21,,,,100
19941112HOUNJN,19941112,HOU,NJN,NJN,24,24,14,22,,,,84
19941112ORLPHI,19941112,ORL,PHI,ORL,29,35,30,22,,,,116
19941112ORLPHI,19941112,ORL,PHI,PHI,24,36,25,18,,,,103
19941112ATLSAC,19941112,ATL,SAC,ATL,34,22,16,25,,,,97
19941112ATLSAC,19941112,ATL,SAC,SAC,25,29,23,28,,,,105
19941112NYKSAS,19941112,NYK,SAS,NYK,21,22,21,18,,,,82
19941112NYKSAS,19941112,NYK,SAS,SAS,27,30,18,26,,,,101
19941113LACSEA,19941113,LAC,SEA,LAC,26,23,18,23,,,,90
19941113LACSEA,19941113,LAC,SEA,SEA,29,29,24,33,,,,115
19941114NYKUTA,19941114,NYK,UTA,NYK,19,34,31,13,,,,97
19941114NYKUTA,19941114,NYK,UTA,UTA,29,24,26,31,,,,110
19941115BOSATL,19941115,BOS,ATL,BOS,23,21,18,32,,,,94
19941115BOSATL,19941115,BOS,ATL,ATL,33,21,30,26,,,,110
19941115CHHCLE,19941115,CHH,CLE,CHH,23,12,19,24,8,,,86
19941115CHHCLE,19941115,CHH,CLE,CLE,26,21,11,20,11,,,89
19941115SASDEN,19941115,SAS,DEN,SAS,21,22,34,22,,,,99
19941115SASDEN,19941115,SAS,DEN,DEN,37,21,22,32,,,,112
19941115PHIDET,19941115,PHI,DET,PHI,26,25,19,28,,,,98
19941115PHIDET,19941115,PHI,DET,DET,29,26,23,21,,,,99
19941115MINGSW,19941115,MIN,GSW,MIN,25,31,26,32,,,,114
19941115MINGSW,19941115,MIN,GSW,GSW,27,30,24,31,,,,112
19941115SACHOU,19941115,SAC,HOU,SAC,23,24,29,23,,,,99
19941115SACHOU,19941115,SAC,HOU,HOU,22,23,30,30,,,,105
19941115LALLAC,19941115,LAL,LAC,LAL,26,25,20,31,,,,102
19941115LALLAC,19941115,LAL,LAC,LAC,27,31,22,12,,,,92
19941115DALMIA,19941115,DAL,MIA,DAL,25,23,31,23,,,,102
19941115DALMIA,19941115,DAL,MIA,MIA,25,33,31,26,,,,115
19941115INDMIL,19941115,IND,MIL,IND,19,19,22,21,,,,81
19941115INDMIL,19941115,IND,MIL,MIL,27,31,16,8,,,,82
19941115SEANJN,19941115,SEA,NJN,SEA,19,18,37,32,,,,106
19941115SEANJN,19941115,SEA,NJN,NJN,31,26,32,23,,,,112
19941115WSBORL,19941115,WSB,ORL,WSB,33,25,27,17,,,,102
19941115WSBORL,19941115,WSB,ORL,ORL,38,32,32,20,,,,122
19941115PHOPOR,19941115,PHO,POR,PHO,17,21,32,26,,,,96
19941115PHOPOR,19941115,PHO,POR,POR,24,24,29,16,,,,93
19941116SEABOS,19941116,SEA,BOS,SEA,24,29,18,22,,,,93
19941116SEABOS,19941116,SEA,BOS,BOS,33,20,39,28,,,,120
19941116NYKLAL,19941116,NYK,LAL,NYK,22,31,29,28,,,,110
19941116NYKLAL,19941116,NYK,LAL,LAL,20,16,23,30,,,,89
19941116MIAPHI,19941116,MIA,PHI,MIA,26,24,25,21,,,,96
19941116MIAPHI,19941116,MIA,PHI,PHI,33,22,33,21,,,,109
19941116MINPHO,19941116,MIN,PHO,MIN,20,20,28,22,,,,90
19941116MINPHO,19941116,MIN,PHO,PHO,24,27,29,25,,,,105
19941116CHISAS,19941116,CHI,SAS,CHI,20,24,25,25,,,,94
19941116CHISAS,19941116,CHI,SAS,SAS,27,22,20,23,,,,92
19941117LACCHH,19941117,LAC,CHH,LAC,24,17,14,28,,,,83
19941117LACCHH,19941117,LAC,CHH,CHH,32,19,28,20,,,,99
19941117SACDAL,19941117,SAC,DAL,SAC,26,29,28,11,,,,94
19941117SACDAL,19941117,SAC,DAL,DAL,29,27,17,23,,,,96
19941117DETDEN,19941117,DET,DEN,DET,29,28,19,18,,,,94
19941117DETDEN,19941117,DET,DEN,DEN,31,20,20,21,,,,92
19941117NYKGSW,19941117,NYK,GSW,NYK,29,25,24,22,,,,100
19941117NYKGSW,19941117,NYK,GSW,GSW,29,28,26,26,,,,109
19941117CHIHOU,19941117,CHI,HOU,CHI,24,25,18,16,,,,83
19941117CHIHOU,19941117,CHI,HOU,HOU,36,22,14,34,,,,106
19941117WSBNJN,19941117,WSB,NJN,WSB,22,23,38,20,,,,103
19941117WSBNJN,19941117,WSB,NJN,NJN,32,24,31,24,,,,111
19941117CLEPOR,19941117,CLE,POR,CLE,16,25,19,21,,,,81
19941117CLEPOR,19941117,CLE,POR,POR,25,14,15,26,,,,80
19941118MILATL,19941118,MIL,ATL,MIL,22,22,28,19,6,,,97
19941118MILATL,19941118,MIL,ATL,ATL,34,19,22,16,2,,,93
19941118SEAIND,19941118,SEA,IND,SEA,21,19,27,20,,,,87
19941118SEAIND,19941118,SEA,IND,IND,21,24,24,25,,,,94
19941118CLELAL,19941118,CLE,LAL,CLE,19,12,24,25,,,,80
19941118CLELAL,19941118,CLE,LAL,LAL,25,16,26,15,,,,82
19941118BOSMIA,19941118,BOS,MIA,BOS,32,36,20,27,,,,115
19941118BOSMIA,19941118,BOS,MIA,MIA,30,27,29,25,,,,111
19941118NJNORL,19941118,NJN,ORL,NJN,25,27,30,21,,,,103
19941118NJNORL,19941118,NJN,ORL,ORL,28,29,26,30,,,,113
19941118LACPHI,19941118,LAC,PHI,LAC,12,23,26,22,,,,83
19941118LACPHI,19941118,LAC,PHI,PHI,34,19,22,22,,,,97
19941118PORPHO,19941118,POR,PHO,POR,21,34,29,27,,,,111
19941118PORPHO,19941118,POR,PHO,PHO,35,32,26,31,,,,124
19941118DETUTA,19941118,DET,UTA,DET,26,21,26,23,,,,96
19941118DETUTA,19941118,DET,UTA,UTA,32,31,35,23,,,,121
19941119INDCHH,19941119,IND,CHH,IND,25,29,26,22,,,,102
19941119INDCHH,19941119,IND,CHH,CHH,30,20,14,25,,,,89
19941119CHIDAL,19941119,CHI,DAL,CHI,34,24,34,19,,,,111
19941119CHIDAL,19941119,CHI,DAL,DAL,31,17,15,22,,,,85
19941119HOUDEN,19941119,HOU,DEN,HOU,20,32,33,24,,,,109
19941119HOUDEN,19941119,HOU,DEN,DEN,26,30,26,19,,,,101
19941119UTAGSW,19941119,UTA,GSW,UTA,21,25,36,33,,,,115
19941119UTAGSW,19941119,UTA,GSW,GSW,30,29,28,32,,,,119
19941119SEAMIL,19941119,SEA,MIL,SEA,30,30,27,33,,,,120
19941119SEAMIL,19941119,SEA,MIL,MIL,26,23,27,20,,,,96
19941119SASMIN,19941119,SAS,MIN,SAS,35,23,33,18,,,,109
19941119SASMIN,19941119,SAS,MIN,MIN,19,20,26,36,,,,101
19941119ATLNYK,19941119,ATL,NYK,ATL,18,21,29,11,,,,79
19941119ATLNYK,19941119,ATL,NYK,NYK,35,25,16,16,,,,92
19941119BOSWSB,19941119,BOS,WSB,BOS,31,27,20,25,,,,103
19941119BOSWSB,19941119,BOS,WSB,WSB,28,21,29,24,,,,102
19941120LACNJN,19941120,LAC,NJN,LAC,25,30,26,16,,,,97
19941120LACNJN,19941120,LAC,NJN,NJN,23,23,28,24,,,,98
19941120DETPOR,19941120,DET,POR,DET,34,23,25,14,,,,96
19941120DETPOR,19941120,DET,POR,POR,31,26,16,25,,,,98
19941120CLESAC,19941120,CLE,SAC,CLE,26,20,28,14,,,,88
19941120CLESAC,19941120,CLE,SAC,SAC,17,30,24,25,,,,96
19941121SASNYK,19941121,SAS,NYK,SAS,26,20,20,22,,,,88
19941121SASNYK,19941121,SAS,NYK,NYK,27,23,21,21,,,,92
19941121MIAORL,19941121,MIA,ORL,MIA,27,26,19,17,,,,89
19941121MIAORL,19941121,MIA,ORL,ORL,33,25,28,38,,,,124
19941121PHOUTA,19941121,PHO,UTA,PHO,32,18,16,25,,,,91
19941121PHOUTA,19941121,PHO,UTA,UTA,26,34,20,26,,,,106
19941122PHIATL,19941122,PHI,ATL,PHI,22,25,23,29,,,,99
19941122PHIATL,19941122,PHI,ATL,ATL,21,24,34,23,,,,102
19941122MILBOS,19941122,MIL,BOS,MIL,21,25,33,37,,,,116
19941122MILBOS,19941122,MIL,BOS,BOS,26,23,20,25,,,,94
19941122GSWCHH,19941122,GSW,CHH,GSW,24,26,24,24,,,,98
19941122GSWCHH,19941122,GSW,CHH,CHH,26,30,18,28,,,,102
19941122MINCLE,19941122,MIN,CLE,MIN,13,19,19,28,,,,79
19941122MINCLE,19941122,MIN,CLE,CLE,25,31,31,25,,,,112
19941122PORHOU,19941122,POR,HOU,POR,22,25,25,30,,,,102
19941122PORHOU,19941122,POR,HOU,HOU,26,23,23,22,,,,94
19941122CHILAC,19941122,CHI,LAC,CHI,30,28,20,27,,,,105
19941122CHILAC,19941122,CHI,LAC,LAC,23,32,27,11,,,,93
19941122NJNSEA,19941122,NJN,SEA,NJN,22,32,27,16,,,,97
19941122NJNSEA,19941122,NJN,SEA,SEA,25,36,23,20,,,,104
19941123CHHBOS,19941123,CHH,BOS,CHH,27,23,12,29,,,,91
19941123CHHBOS,19941123,CHH,BOS,BOS,32,32,22,12,,,,98
19941123CHIDEN,19941123,CHI,DEN,CHI,32,24,28,27,,,,111
19941123CHIDEN,19941123,CHI,DEN,DEN,22,40,19,32,,,,113
19941123MILDET,19941123,MIL,DET,MIL,23,32,12,41,,,,108
19941123MILDET,19941123,MIL,DET,DET,26,24,33,30,,,,113
19941123DALLAL,19941123,DAL,LAL,DAL,30,20,27,29,,,,106
19941123DALLAL,19941123,DAL,LAL,LAL,31,32,24,31,,,,118
19941123CLEMIA,19941123,CLE,MIA,CLE,25,25,15,22,,,,87
19941123CLEMIA,19941123,CLE,MIA,MIA,26,31,24,19,,,,100
19941123ATLMIN,19941123,ATL,MIN,ATL,26,6,34,23,,,,89
19941123ATLMIN,19941123,ATL,MIN,MIN,17,24,16,20,,,,77
19941123HOUORL,19941123,HOU,ORL,HOU,8,35,25,26,,,,94
19941123HOUORL,19941123,HOU,ORL,ORL,25,33,25,34,,,,117
19941123LACPHO,19941123,LAC,PHO,LAC,23,19,31,36,,,,109
19941123LACPHO,19941123,LAC,PHO,PHO,36,25,46,33,,,,140
19941123NJNSAC,19941123,NJN,SAC,NJN,25,22,27,29,,,,103
19941123NJNSAC,19941123,NJN,SAC,SAC,29,21,25,23,,,,98
19941123PORSAS,19941123,POR,SAS,POR,25,26,30,24,,,,105
19941123PORSAS,19941123,POR,SAS,SAS,26,21,31,32,,,,110
19941123SEAUTA,19941123,SEA,UTA,SEA,9,37,27,30,,,,103
19941123SEAUTA,19941123,SEA,UTA,UTA,30,20,38,25,,,,113
19941124GSWIND,19941124,GSW,IND,GSW,36,18,14,28,,,,96
19941124GSWIND,19941124,GSW,IND,IND,32,23,28,40,,,,123
19941125LALATL,19941125,LAL,ATL,LAL,25,16,23,28,,,,92
19941125LALATL,19941125,LAL,ATL,ATL,27,17,28,15,,,,87
19941125ORLBOS,19941125,ORL,BOS,ORL,25,30,42,27,,,,124
19941125ORLBOS,19941125,ORL,BOS,BOS,30,31,25,32,,,,118
19941125PORDAL,19941125,POR,DAL,POR,16,16,28,31,,,,91
19941125PORDAL,19941125,POR,DAL,DAL,22,30,31,18,,,,101
19941125MIADET,19941125,MIA,DET,MIA,27,32,28,24,,,,111
19941125MIADET,19941125,MIA,DET,DET,24,28,22,23,,,,97
19941125MILIND,19941125,MIL,IND,MIL,20,27,31,28,,,,106
19941125MILIND,19941125,MIL,IND,IND,30,24,27,30,,,,111
19941125NJNLAC,19941125,NJN,LAC,NJN,33,27,25,22,,,,107
19941125NJNLAC,19941125,NJN,LAC,LAC,26,23,21,32,,,,102
19941125PHIMIN,19941125,PHI,MIN,PHI,23,33,25,28,,,,109
19941125PHIMIN,19941125,PHI,MIN,MIN,19,16,15,21,,,,71
19941125DENSAC,19941125,DEN,SAC,DEN,27,29,23,19,7,,,105
19941125DENSAC,19941125,DEN,SAC,SAC,28,20,27,23,10,,,108
19941125SEASAS,19941125,SEA,SAS,SEA,36,25,21,32,,,,114
19941125SEASAS,19941125,SEA,SAS,SAS,16,27,28,23,,,,94
19941125CHIUTA,19941125,CHI,UTA,CHI,30,20,18,26,,,,94
19941125CHIUTA,19941125,CHI,UTA,UTA,30,34,29,31,,,,124
19941125CLEWSB,19941125,CLE,WSB,CLE,23,17,33,23,,,,96
19941125CLEWSB,19941125,CLE,WSB,WSB,28,24,19,23,,,,94
19941126GSWCLE,19941126,GSW,CLE,GSW,18,22,25,22,,,,87
19941126GSWCLE,19941126,GSW,CLE,CLE,25,27,26,23,,,,101
19941126DALDEN,19941126,DAL,DEN,DAL,24,19,40,27,14,,,124
19941126DALDEN,19941126,DAL,DEN,DEN,28,38,22,22,13,,,123
19941126SEAHOU,19941126,SEA,HOU,SEA,22,25,29,22,,,,98
19941126SEAHOU,19941126,SEA,HOU,HOU,25,19,27,23,,,,94
19941126ORLMIL,19941126,ORL,MIL,ORL,33,29,29,22,,,,113
19941126ORLMIL,19941126,ORL,MIL,MIL,25,28,25,27,,,,105
19941126CHHNYK,19941126,CHH,NYK,CHH,17,28,34,26,,,,105
19941126CHHNYK,19941126,CHH,NYK,NYK,28,21,30,16,,,,95
19941126BOSPHI,19941126,BOS,PHI,BOS,32,23,20,33,,,,108
19941126BOSPHI,19941126,BOS,PHI,PHI,29,22,24,24,,,,99
19941126SASPHO,19941126,SAS,PHO,SAS,25,26,34,23,,,,108
19941126SASPHO,19941126,SAS,PHO,PHO,27,29,21,34,,,,111
19941126LALWSB,19941126,LAL,WSB,LAL,28,27,34,23,,,,112
19941126LALWSB,19941126,LAL,WSB,WSB,21,26,25,24,,,,96
19941127GSWDET,19941127,GSW,DET,GSW,15,20,43,13,,,,91
19941127GSWDET,19941127,GSW,DET,DET,25,24,25,32,,,,106
19941127NJNPHO,19941127,NJN,PHO,NJN,30,23,30,27,,,,110
19941127NJNPHO,19941127,NJN,PHO,PHO,32,31,29,23,,,,115
19941127INDPOR,19941127,IND,POR,IND,22,19,21,27,,,,89
19941127INDPOR,19941127,IND,POR,POR,21,30,20,28,,,,99
19941127UTASAC,19941127,UTA,SAC,UTA,19,22,26,27,,,,94
19941127UTASAC,19941127,UTA,SAC,SAC,27,19,23,20,,,,89
19941128MINSAS,19941128,MIN,SAS,MIN,20,20,18,30,,,,88
19941128MINSAS,19941128,MIN,SAS,SAS,26,23,21,22,,,,92
19941128INDSEA,19941128,IND,SEA,IND,21,25,24,29,,,,99
19941128INDSEA,19941128,IND,SEA,SEA,27,33,31,27,,,,118
19941129CHHATL,19941129,CHH,ATL,CHH,34,22,16,18,,,,90
19941129CHHATL,19941129,CHH,ATL,ATL,22,21,26,16,,,,85
19941129MINDAL,19941129,MIN,DAL,MIN,31,16,20,16,,,,83
19941129MINDAL,19941129,MIN,DAL,DAL,25,22,21,16,,,,84
19941129LACGSW,19941129,LAC,GSW,LAC,22,29,32,35,6,,,124
19941129LACGSW,19941129,LAC,GSW,GSW,40,23,22,33,9,,,127
19941129DENHOU,19941129,DEN,HOU,DEN,15,21,18,27,,,,81
19941129DENHOU,19941129,DEN,HOU,HOU,25,21,29,21,,,,96
19941129SACMIA,19941129,SAC,MIA,SAC,22,29,26,17,,,,94
19941129SACMIA,19941129,SAC,MIA,MIA,33,20,22,14,,,,89
19941129PHOMIL,19941129,PHO,MIL,PHO,34,36,33,20,,,,123
19941129PHOMIL,19941129,PHO,MIL,MIL,28,30,23,25,,,,106
19941129LALNJN,19941129,LAL,NJN,LAL,28,30,18,33,7,13,,129
19941129LALNJN,19941129,LAL,NJN,NJN,25,32,29,23,7,4,,120
19941129UTAPOR,19941129,UTA,POR,UTA,24,22,35,24,,,,105
19941129UTAPOR,19941129,UTA,POR,POR,26,21,33,14,,,,94
19941129NYKWSB,19941129,NYK,WSB,NYK,24,30,21,24,,,,99
19941129NYKWSB,19941129,NYK,WSB,WSB,26,19,23,23,,,,91
19941130DETBOS,19941130,DET,BOS,DET,28,26,22,39,,,,115
19941130DETBOS,19941130,DET,BOS,BOS,34,27,30,27,,,,118
19941130MIACHH,19941130,MIA,CHH,MIA,20,19,27,21,,,,87
19941130MIACHH,19941130,MIA,CHH,CHH,34,28,27,16,,,,105
19941130PHOCHI,19941130,PHO,CHI,PHO,35,20,30,20,,,,105
19941130PHOCHI,19941130,PHO,CHI,CHI,37,28,23,30,,,,118
19941130LALCLE,19941130,LAL,CLE,LAL,25,20,18,16,,,,79
19941130LALCLE,19941130,LAL,CLE,CLE,30,29,23,35,,,,117
19941130SACORL,19941130,SAC,ORL,SAC,23,29,23,32,,,,107
19941130SACORL,19941130,SAC,ORL,ORL,25,41,32,16,,,,114
19941130SASSEA,19941130,SAS,SEA,SAS,22,26,27,25,,,,100
19941130SASSEA,19941130,SAS,SEA,SEA,30,32,25,22,,,,109
19941201DENDAL,19941201,DEN,DAL,DEN,24,28,15,22,,,,89
19941201DENDAL,19941201,DEN,DAL,DAL,17,16,25,22,,,,80
19941201HOUGSW,19941201,HOU,GSW,HOU,26,34,24,29,,,,113
19941201HOUGSW,19941201,HOU,GSW,GSW,23,30,24,32,,,,109
19941201INDLAC,19941201,IND,LAC,IND,26,25,18,24,,,,93
19941201INDLAC,19941201,IND,LAC,LAC,30,14,20,20,,,,84
19941201CLEMIL,19941201,CLE,MIL,CLE,21,26,28,18,,,,93
19941201CLEMIL,19941201,CLE,MIL,MIL,31,26,14,16,,,,87
19941201MINUTA,19941201,MIN,UTA,MIN,28,22,27,19,,,,96
19941201MINUTA,19941201,MIN,UTA,UTA,21,28,26,19,,,,94
19941202PHOBOS,19941202,PHO,BOS,PHO,17,24,35,31,,,,107
19941202PHOBOS,19941202,PHO,BOS,BOS,36,20,23,23,,,,102
19941202ATLCHI,19941202,ATL,CHI,ATL,14,26,23,29,,,,92
19941202ATLCHI,19941202,ATL,CHI,CHI,19,24,16,22,,,,81
19941202HOULAL,19941202,HOU,LAL,HOU,20,21,20,28,,,,89
19941202HOULAL,19941202,HOU,LAL,LAL,29,30,29,19,,,,107
19941202NJNMIA,19941202,NJN,MIA,NJN,31,20,22,24,,,,97
19941202NJNMIA,19941202,NJN,MIA,MIA,35,21,34,25,,,,115
19941202NYKORL,19941202,NYK,ORL,NYK,19,21,31,29,,,,100
19941202NYKORL,19941202,NYK,ORL,ORL,31,33,33,28,,,,125
19941202SACPHI,19941202,SAC,PHI,SAC,26,26,17,27,,,,96
