gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
20041102SACDAL,20041102,SAC,DAL,SAC,23,17,26,32,,,,98
20041102SACDAL,20041102,SAC,DAL,DAL,30,24,25,28,,,,107
20041102HOUDET,20041102,HOU,DET,HOU,18,20,21,20,,,,79
20041102HOUDET,20041102,HOU,DET,DET,19,18,22,28,,,,87
20041102DENLAL,20041102,DEN,LAL,DEN,14,17,26,21,,,,78
20041102DENLAL,20041102,DEN,LAL,LAL,24,26,22,17,,,,89
20041103PHIBOS,20041103,PHI,BOS,PHI,27,24,20,27,,,,98
20041103PHIBOS,20041103,PHI,BOS,BOS,22,31,30,12,,,,95
20041103INDCLE,20041103,IND,CLE,IND,26,20,17,22,9,15,,109
20041103INDCLE,20041103,IND,CLE,CLE,21,19,27,18,9,10,,104
20041103PORGSW,20041103,POR,GSW,POR,18,19,16,25,,,,78
20041103PORGSW,20041103,POR,GSW,GSW,16,23,20,16,,,,75
20041103SEALAC,20041103,SEA,LAC,SEA,17,24,20,23,,,,84
20041103SEALAC,20041103,SEA,LAC,LAC,30,30,25,29,,,,114
20041103WASMEM,20041103,WAS,MEM,WAS,16,28,32,27,,,,103
20041103WASMEM,20041103,WAS,MEM,MEM,27,25,11,28,,,,91
20041103NYKMIN,20041103,NYK,MIN,NYK,30,21,25,17,,,,93
20041103NYKMIN,20041103,NYK,MIN,MIN,25,33,23,18,,,,99
20041103MIANJN,20041103,MIA,NJN,MIA,29,17,28,26,,,,100
20041103MIANJN,20041103,MIA,NJN,NJN,15,26,15,21,,,,77
20041103DALNOH,20041103,DAL,NOH,DAL,27,27,29,23,,,,106
20041103DALNOH,20041103,DAL,NOH,NOH,19,26,24,22,,,,91
20041103MILORL,20041103,MIL,ORL,MIL,25,22,20,25,,,,92
20041103MILORL,20041103,MIL,ORL,ORL,21,29,24,19,,,,93
20041103ATLPHO,20041103,ATL,PHO,ATL,23,12,18,29,,,,82
20041103ATLPHO,20041103,ATL,PHO,PHO,28,36,24,24,,,,112
20041103SACSAS,20041103,SAC,SAS,SAC,23,22,22,18,,,,85
20041103SACSAS,20041103,SAC,SAS,SAS,25,27,24,25,,,,101
20041103HOUTOR,20041103,HOU,TOR,HOU,18,21,29,20,,,,88
20041103HOUTOR,20041103,HOU,TOR,TOR,19,33,19,24,,,,95
20041103LALUTA,20041103,LAL,UTA,LAL,13,15,26,24,,,,78
20041103LALUTA,20041103,LAL,UTA,UTA,25,20,24,35,,,,104
20041104WASCHA,20041104,WAS,CHA,WAS,22,27,25,29,,,,103
20041104WASCHA,20041104,WAS,CHA,CHA,23,22,30,21,,,,96
20041104MINDEN,20041104,MIN,DEN,MIN,23,24,19,22,4,,,92
20041104MINDEN,20041104,MIN,DEN,DEN,23,19,25,21,6,,,94
20041104CLEMIA,20041104,CLE,MIA,CLE,23,26,17,20,,,,86
20041104CLEMIA,20041104,CLE,MIA,MIA,27,25,21,19,,,,92
20041105INDBOS,20041105,IND,BOS,IND,26,25,17,32,,,,100
20041105INDBOS,20041105,IND,BOS,BOS,28,24,16,26,,,,94
20041105NJNCHI,20041105,NJN,CHI,NJN,25,30,18,21,5,12,,111
20041105NJNCHI,20041105,NJN,CHI,CHI,15,20,31,28,5,7,,106
20041105UTAGSW,20041105,UTA,GSW,UTA,27,19,34,22,,,,102
20041105UTAGSW,20041105,UTA,GSW,GSW,14,26,21,19,,,,80
20041105SASLAL,20041105,SAS,LAL,SAS,29,30,25,21,,,,105
20041105SASLAL,20041105,SAS,LAL,LAL,27,20,26,23,,,,96
20041105HOUMEM,20041105,HOU,MEM,HOU,23,18,26,22,,,,89
