gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
20091027BOSCLE,20091027,BOS,CLE,BOS,21,30,21,23,,,,95
20091027BOSCLE,20091027,BOS,CLE,CLE,28,17,20,24,,,,89
20091027WASDAL,20091027,WAS,DAL,WAS,21,35,21,25,,,,102
20091027WASDAL,20091027,WAS,DAL,DAL,21,29,24,17,,,,91
20091027LACLAL,20091027,LAC,LAL,LAC,22,27,26,17,,,,92
20091027LACLAL,20091027,LAC,LAL,LAL,32,27,17,23,,,,99
20091027HOUPOR,20091027,HOU,POR,HOU,23,18,15,31,,,,87
20091027HOUPOR,20091027,HOU,POR,POR,23,31,21,21,,,,96
20091028INDATL,20091028,IND,ATL,IND,32,33,29,15,,,,109
20091028INDATL,20091028,IND,ATL,ATL,29,37,29,25,,,,120
20091028CHABOS,20091028,CHA,BOS,CHA,13,18,10,18,,,,59
20091028CHABOS,20091028,CHA,BOS,BOS,22,20,25,25,,,,92
20091028UTADEN,20091028,UTA,DEN,UTA,30,25,25,25,,,,105
20091028UTADEN,20091028,UTA,DEN,DEN,23,31,28,32,,,,114
20091028HOUGSW,20091028,HOU,GSW,HOU,26,26,35,21,,,,108
20091028HOUGSW,20091028,HOU,GSW,GSW,28,34,19,26,,,,107
20091028PHOLAC,20091028,PHO,LAC,PHO,24,29,24,32,,,,109
20091028PHOLAC,20091028,PHO,LAC,LAC,31,22,26,28,,,,107
20091028DETMEM,20091028,DET,MEM,DET,24,29,18,25,,,,96
20091028DETMEM,20091028,DET,MEM,MEM,20,21,16,17,,,,74
20091028NYKMIA,20091028,NYK,MIA,NYK,23,24,15,31,,,,93
20091028NYKMIA,20091028,NYK,MIA,MIA,27,29,34,25,,,,115
20091028NJNMIN,20091028,NJN,MIN,NJN,25,30,23,15,,,,93
20091028NJNMIN,20091028,NJN,MIN,MIN,21,22,21,31,,,,95
20091028SACOKC,20091028,SAC,OKC,SAC,22,29,17,21,,,,89
20091028SACOKC,20091028,SAC,OKC,OKC,39,29,21,13,,,,102
20091028PHIORL,20091028,PHI,ORL,PHI,27,20,22,37,,,,106
20091028PHIORL,20091028,PHI,ORL,ORL,29,41,30,20,,,,120
20091028NOHSAS,20091028,NOH,SAS,NOH,13,26,29,28,,,,96
20091028NOHSAS,20091028,NOH,SAS,SAS,19,38,31,25,,,,113
20091028CLETOR,20091028,CLE,TOR,CLE,22,17,32,20,,,,91
20091028CLETOR,20091028,CLE,TOR,TOR,27,30,21,23,,,,101
20091029SASCHI,20091029,SAS,CHI,SAS,23,23,18,21,,,,85
20091029SASCHI,20091029,SAS,CHI,CHI,22,25,27,18,,,,92
20091029DENPOR,20091029,DEN,POR,DEN,24,18,20,35,,,,97
20091029DENPOR,20091029,DEN,POR,POR,17,26,24,27,,,,94
20091030WASATL,20091030,WAS,ATL,WAS,24,20,22,23,,,,89
