gameid,away,home
19951103INDATL,IND,ATL
19951103MILBOS,MIL,BOS
19951103CHHCHI,CHH,CHI
19951103NYKDET,NYK,DET
19951103GSWHOU,GSW,HOU
19951103PHOLAC,PHO,LAC
19951103DENLAL,DEN,LAL
19951103CLEORL,CLE,ORL
19951103WSBPHI,WSB,PHI
19951103VANPOR,VAN,POR
19951103MINSAC,MIN,SAC
19951103DALSAS,DAL,SAS
19951103NJNTOR,NJN,TOR
19951103SEAUTA,SEA,UTA
19951104ORLATL,ORL,ATL
19951104PHICHH,PHI,CHH
19951104BOSCHI,BOS,CHI
19951104GSWDAL,GSW,DAL
19951104SASDEN,SAS,DEN
19951104TORIND,TOR,IND
19951104CLEMIA,CLE,MIA
19951104NYKMIL,NYK,MIL
19951104LALSEA,LAL,SEA
19951104DETWSB,DET,WSB
19951105HOUPHO,HOU,PHO
19951105UTAPOR,UTA,POR
19951105LACSAC,LAC,SAC
19951105MINVAN,MIN,VAN
19951106WSBORL,WSB,ORL
19951106ATLUTA,ATL,UTA
19951107DETCHH,DET,CHH
19951107TORCHI,TOR,CHI
19951107INDCLE,IND,CLE
19951107VANDAL,VAN,DAL
19951107DENGSW,DEN,GSW
19951107MILHOU,MIL,HOU
19951107LALMIN,LAL,MIN
19951107PORNJN,POR,NJN
19951107PHONYK,PHO,NYK
19951107SACPHI,SAC,PHI
19951107LACSEA,LAC,SEA
19951108PHOBOS,PHO,BOS
19951108SEADEN,SEA,DEN
19951108PORDET,POR,DET
19951108ATLLAC,ATL,LAC
19951108HOUMIA,HOU,MIA
19951108NJNORL,NJN,ORL
19951108VANSAS,VAN,SAS
19951108SACTOR,SAC,TOR
19951108LALUTA,LAL,UTA
19951108CHHWSB,CHH,WSB
19951109CHICLE,CHI,CLE
19951109MILDAL,MIL,DAL
19951109ATLGSW,ATL,GSW
19951109INDNYK,IND,NYK
19951110ORLBOS,ORL,BOS
19951110CLEDET,CLE,DET
19951110SACIND,SAC,IND
19951110SEALAL,SEA,LAL
19951110NJNMIA,NJN,MIA
19951110PORMIN,POR,MIN
19951110CHHPHI,CHH,PHI
19951110MILSAS,MIL,SAS
19951110PHOTOR,PHO,TOR
19951110DENUTA,DEN,UTA
19951110LACVAN,LAC,VAN
19951110NYKWSB,NYK,WSB
19951111TORCHH,TOR,CHH
19951111PORCHI,POR,CHI
19951111ATLDAL,ATL,DAL
19951111LALGSW,LAL,GSW
19951111MINHOU,MIN,HOU
19951111SACNJN,SAC,NJN
19951111MIAORL,MIA,ORL
19951111VANSEA,VAN,SEA
19951112SASCLE,SAS,CLE
19951112DENLAC,DEN,LAC
19951112UTANYK,UTA,NYK
19951112GSWPHO,GSW,PHO
19951113UTATOR,UTA,TOR
19951113DALVAN,DAL,VAN
19951114CHHATL,CHH,ATL
19951114LACGSW,LAC,GSW
19951114SASMIL,SAS,MIL
19951114CHIORL,CHI,ORL
19951114SEAPHI,SEA,PHI
19951114NYKPOR,NYK,POR
19951114LALSAC,LAL,SAC
19951115UTABOS,UTA,BOS
19951115CLECHI,CLE,CHI
19951115SEADET,SEA,DET
19951115DALLAL,DAL,LAL
19951115INDMIA,IND,MIA
19951115SASMIN,SAS,MIN
19951115CHHNJN,CHH,NJN
19951115DENPHO,DEN,PHO
19951115HOUTOR,HOU,TOR
19951115PHIWSB,PHI,WSB
19951116NYKGSW,NYK,GSW
19951116VANLAC,VAN,LAC
19951116HOUMIL,HOU,MIL
19951116INDORL,IND,ORL
19951116SACPOR,SAC,POR
19951117MIAATL,MIA,ATL
19951117WSBBOS,WSB,BOS
19951117SEACHH,SEA,CHH
19951117NJNCHI,NJN,CHI
19951117NYKDEN,NYK,DEN
19951117UTADET,UTA,DET
19951117DALLAC,DAL,LAC
19951117CLEPHI,CLE,PHI
19951117PHOSAC,PHO,SAC
19951117MINTOR,MIN,TOR
19951117LALVAN,LAL,VAN
19951118DETCLE,DET,CLE
19951118DALGSW,DAL,GSW
19951118DENHOU,DEN,HOU
19951118SEAIND,SEA,IND
19951118ORLMIA,ORL,MIA
19951118BOSMIL,BOS,MIL
19951118UTAMIN,UTA,MIN
19951118PHINJN,PHI,NJN
19951118PORPHO,POR,PHO
19951118CHHSAS,CHH,SAS
19951118TORWSB,TOR,WSB
19951119LACLAL,LAC,LAL
19951119VANNYK,VAN,NYK
19951119ATLSAC,ATL,SAC
19951120HOUBOS,HOU,BOS
19951120GSWORL,GSW,ORL
19951120LACPOR,LAC,POR
19951120NJNUTA,NJN,UTA
19951121CHIDAL,CHI,DAL
19951121ATLDEN,ATL,DEN
19951121PORLAL,POR,LAL
19951121SEATOR,SEA,TOR
19951122BOSCHH,BOS,CHH
19951122NYKCLE,NYK,CLE
19951122WSBDET,WSB,DET
19951122NJNLAC,NJN,LAC
19951122GSWMIA,GSW,MIA
19951122TORMIL,TOR,MIL
19951122SEAMIN,SEA,MIN
19951122VANORL,VAN,ORL
19951122HOUPHI,HOU,PHI
19951122ATLPHO,ATL,PHO
19951122CHISAS,CHI,SAS
19951122SACUTA,SAC,UTA
19951123HOUIND,HOU,IND
19951124GSWBOS,GSW,BOS
19951124VANCHH,VAN,CHH
19951124DENDAL,DEN,DAL
19951124PHIDET,PHI,DET
19951124CLEIND,CLE,IND
19951124SACLAL,SAC,LAL
19951124ORLMIN,ORL,MIN
19951124NJNPOR,NJN,POR
19951124SASSEA,SAS,SEA
19951124CHIUTA,CHI,UTA
19951124MIAWSB,MIA,WSB
19951125TORATL,TOR,ATL
19951125MILCLE,MIL,CLE
19951125UTADEN,UTA,DEN
19951125SASLAC,SAS,LAC
19951125VANMIA,VAN,MIA
19951125HOUNYK,HOU,NYK
19951125GSWPHI,GSW,PHI
19951125LALPHO,LAL,PHO
19951125ORLWSB,ORL,WSB
19951126CHHBOS,CHH,BOS
19951126HOUDET,HOU,DET
19951126MINMIL,MIN,MIL
19951126NJNSAC,NJN,SAC
19951126CHISEA,CHI,SEA
19951127DETORL,DET,ORL
19951127UTAPHO,UTA,PHO
19951127CHIPOR,CHI,POR
19951127GSWTOR,GSW,TOR
19951128TORCLE,TOR,CLE
19951128LACHOU,LAC,HOU
19951128DALMIA,DAL,MIA
19951128CHHMIL,CHH,MIL
19951128VANMIN,VAN,MIN
19951128WSBNJN,WSB,NJN
19951128ATLNYK,ATL,NYK
19951128DENSAC,DEN,SAC
19951128INDSEA,IND,SEA
19951129PHIATL,PHI,ATL
19951129DETBOS,DET,BOS
19951129NYKCHH,NYK,CHH
19951129PORGSW,POR,GSW
19951129PHOLAL,PHO,LAL
19951129LACSAS,LAC,SAS
19951130MIADET,MIA,DET
19951130UTAHOU,UTA,HOU
19951130DALORL,DAL,ORL
19951130MILPOR,MIL,POR
19951130INDSAC,IND,SAC
19951130CHIVAN,CHI,VAN
19951130CLEWSB,CLE,WSB
19951201DALATL,DAL,ATL
19951201NJNBOS,NJN,BOS
19951201VANLAL,VAN,LAL
19951201CHHMIA,CHH,MIA
19951201MINPHO,MIN,PHO
19951201MILSEA,MIL,SEA
19951201PHITOR,PHI,TOR
19951202MINDEN,MIN,DEN
19951202ATLDET,ATL,DET
19951202INDGSW,IND,GSW
19951202CHHHOU,CHH,HOU
19951202CHILAC,CHI,LAC
19951202CLENJN,CLE,NJN
19951202NYKPHI,NYK,PHI
19951202ORLSAC,ORL,SAC
19951202PHOSAS,PHO,SAS
19951202BOSWSB,BOS,WSB
19951203DALCLE,DAL,CLE
19951203INDLAL,IND,LAL
19951203WSBNYK,WSB,NYK
19951203ORLPOR,ORL,POR
19951203MIATOR,MIA,TOR
19951203MILVAN,MIL,VAN
19951204MIABOS,MIA,BOS
19951204DETDEN,DET,DEN
19951205PHIIND,PHI,IND
19951205ORLLAC,ORL,LAC
19951205DALNYK,DAL,NYK
19951205VANPHO,VAN,PHO
19951205LALSAS,LAL,SAS
19951205TORSEA,TOR,SEA
19951205HOUUTA,HOU,UTA
19951206CLECHH,CLE,CHH
19951206NYKCHI,NYK,CHI
19951206ORLGSW,ORL,GSW
19951206LALHOU,LAL,HOU
19951206BOSMIA,BOS,MIA
19951206NJNMIN,NJN,MIN
19951206DALPHI,DAL,PHI
19951206ATLWSB,ATL,WSB
19951207SASATL,SAS,ATL
19951207LACMIL,LAC,MIL
19951207TORPOR,TOR,POR
19951207DENUTA,DEN,UTA
19951207DETVAN,DET,VAN
19951208SASCHI,SAS,CHI
19951208PHICLE,PHI,CLE
19951208PHODEN,PHO,DEN
19951208DETGSW,DET,GSW
19951208WSBHOU,WSB,HOU
19951208TORLAL,TOR,LAL
19951208LACMIN,LAC,MIN
19951208INDNJN,IND,NJN
19951208CHHORL,CHH,ORL
19951208SEASAC,SEA,SAC
19951209NYKATL,NYK,ATL
19951209MINCHH,MIN,CHH
19951209NJNCLE,NJN,CLE
19951209WSBDAL,WSB,DAL
19951209CHIMIL,CHI,MIL
19951209BOSPHI,BOS,PHI
19951209MIAPHO,MIA,PHO
19951209PORSEA,POR,SEA
19951209GSWUTA,GSW,UTA
19951210ATLBOS,ATL,BOS
19951210LACIND,LAC,IND
19951210DETLAL,DET,LAL
19951210SASNYK,SAS,NYK
19951210HOUPOR,HOU,POR
19951210MIASAC,MIA,SAC
19951210TORVAN,TOR,VAN
19951211DENPHI,DEN,PHI
19951211CHHUTA,CHH,UTA
19951212MINATL,MIN,ATL
19951212LACCLE,LAC,CLE
19951212SEADAL,SEA,DAL
19951212MIAGSW,MIA,GSW
19951212DENIND,DEN,IND
19951212ORLNJN,ORL,NJN
19951212LALNYK,LAL,NYK
19951212CHHPHO,CHH,PHO
19951212HOUSAC,HOU,SAC
19951212BOSTOR,BOS,TOR
19951212MILWSB,MIL,WSB
19951213PHIBOS,PHI,BOS
19951213ORLCHI,ORL,CHI
19951213LALDET,LAL,DET
19951213SEASAS,SEA,SAS
19951213HOUVAN,HOU,VAN
19951214CHIATL,CHI,ATL
19951214SASDAL,SAS,DAL
19951214MIALAC,MIA,LAC
19951214DENNYK,DEN,NYK
19951214CHHPOR,CHH,POR
19951214INDTOR,IND,TOR
19951215TORBOS,TOR,BOS
19951215NJNDET,NJN,DET
19951215SACHOU,SAC,HOU
19951215MILIND,MIL,IND
19951215CLEMIN,CLE,MIN
19951215UTAORL,UTA,ORL
19951215GSWSEA,GSW,SEA
19951215PORVAN,POR,VAN
19951215LALWSB,LAL,WSB
19951216DENATL,DEN,ATL
19951216LALCHI,LAL,CHI
19951216PHODAL,PHO,DAL
19951216CHHLAC,CHH,LAC
19951216UTAMIA,UTA,MIA
19951216DETNYK,DET,NYK
19951216SACSAS,SAC,SAS
19951216GSWVAN,GSW,VAN
19951217DENCLE,DEN,CLE
19951217INDMIL,IND,MIL
19951217PHIMIN,PHI,MIN
19951217WSBPOR,WSB,POR
19951217ORLTOR,ORL,TOR
19951218CHIBOS,CHI,BOS
19951218UTANJN,UTA,NJN
19951218VANSAC,VAN,SAC
19951219DALCHI,DAL,CHI
19951219MINCLE,MIN,CLE
19951219CHHGSW,CHH,GSW
19951219PHOHOU,PHO,HOU
19951219WSBLAC,WSB,LAC
19951219LALMIL,LAL,MIL
19951219MIANYK,MIA,NYK
19951219PORSAS,POR,SAS
19951219DETTOR,DET,TOR
19951219SEAVAN,SEA,VAN
19951220GSWDEN,GSW,DEN
19951220MILDET,MIL,DET
19951220LALIND,LAL,IND
19951220MIANJN,MIA,NJN
19951220MINORL,MIN,ORL
19951220UTAPHI,UTA,PHI
19951220WSBPHO,WSB,PHO
19951221BOSCHH,BOS,CHH
19951221UTACLE,UTA,CLE
19951221PORHOU,POR,HOU
