gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
20011107MEMLAC,20011107,MEM,LAC,MEM,15,26,27,24,,,,92
20011107MEMLAC,20011107,MEM,LAC,LAC,33,19,22,34,,,,108
20011107CLENYK,20011107,CLE,NYK,CLE,14,20,13,17,,,,64
20011107CLENYK,20011107,CLE,NYK,NYK,19,20,22,21,,,,82
20011107GSWTOR,20011107,GSW,TOR,GSW,25,26,20,21,,,,92
20011107GSWTOR,20011107,GSW,TOR,TOR,23,29,35,22,,,,109
20011107ATLUTA,20011107,ATL,UTA,ATL,24,20,25,20,,,,89
20011107ATLUTA,20011107,ATL,UTA,UTA,26,24,20,26,,,,96
20011108SASCHH,20011108,SAS,CHH,SAS,31,23,24,27,,,,105
20011108SASCHH,20011108,SAS,CHH,CHH,20,29,31,15,,,,95
20011108DENDAL,20011108,DEN,DAL,DEN,17,29,28,17,,,,91
20011108DENDAL,20011108,DEN,DAL,DAL,27,26,28,24,,,,105
20011108PHIHOU,20011108,PHI,HOU,PHI,15,20,20,17,,,,72
20011108PHIHOU,20011108,PHI,HOU,HOU,19,16,29,13,,,,77
20011108MIAMIL,20011108,MIA,MIL,MIA,19,23,24,16,,,,82
20011108MIAMIL,20011108,MIA,MIL,MIL,21,21,25,19,,,,86
20011108CHIMIN,20011108,CHI,MIN,CHI,14,22,10,28,,,,74
20011108CHIMIN,20011108,CHI,MIN,MIN,34,34,33,26,,,,127
20011108SEANJN,20011108,SEA,NJN,SEA,26,22,27,19,,,,94
20011108SEANJN,20011108,SEA,NJN,NJN,25,27,23,31,,,,106
20011108ATLPHO,20011108,ATL,PHO,ATL,19,26,15,20,,,,80
20011108ATLPHO,20011108,ATL,PHO,PHO,30,22,27,29,,,,108
20011108LACPOR,20011108,LAC,POR,LAC,25,29,30,17,,,,101
20011108LACPOR,20011108,LAC,POR,POR,21,31,30,37,,,,119
20011109SEABOS,20011109,SEA,BOS,SEA,15,29,29,21,,,,94
20011109SEABOS,20011109,SEA,BOS,BOS,26,24,22,32,,,,104
20011109HOUDEN,20011109,HOU,DEN,HOU,22,24,16,19,,,,81
20011109HOUDEN,20011109,HOU,DEN,DEN,25,25,37,21,,,,108
20011109NYKIND,20011109,NYK,IND,NYK,30,30,16,19,,,,95
20011109NYKIND,20011109,NYK,IND,IND,20,25,26,32,,,,103
20011109MEMLAL,20011109,MEM,LAL,MEM,10,33,17,26,,,,86
20011109MEMLAL,20011109,MEM,LAL,LAL,19,36,32,23,,,,110
20011109SACORL,20011109,SAC,ORL,SAC,35,18,28,24,,,,105
20011109SACORL,20011109,SAC,ORL,ORL,28,33,27,27,,,,115
20011109GSWWAS,20011109,GSW,WAS,GSW,25,32,30,22,,,,109
20011109GSWWAS,20011109,GSW,WAS,WAS,26,24,22,28,,,,100
20011110CHHCHI,20011110,CHH,CHI,CHH,28,19,16,26,,,,89
20011110CHHCHI,20011110,CHH,CHI,CHI,21,27,17,20,,,,85
20011110PHIDAL,20011110,PHI,DAL,PHI,29,23,19,27,,,,98
20011110PHIDAL,20011110,PHI,DAL,DAL,17,26,25,23,,,,91
20011110PORIND,20011110,POR,IND,POR,31,22,23,20,,,,96
20011110PORIND,20011110,POR,IND,IND,22,27,27,29,,,,105
20011110PHOLAC,20011110,PHO,LAC,PHO,29,22,25,26,,,,102
20011110PHOLAC,20011110,PHO,LAC,LAC,33,29,27,22,,,,111
20011110SACMIA,20011110,SAC,MIA,SAC,27,22,14,27,,,,90
20011110SACMIA,20011110,SAC,MIA,MIA,15,16,23,21,,,,75
20011110MINMIL,20011110,MIN,MIL,MIN,28,22,24,24,,,,98
20011110MINMIL,20011110,MIN,MIL,MIL,9,23,26,24,,,,82
20011110CLENJN,20011110,CLE,NJN,CLE,21,20,23,20,,,,84
20011110CLENJN,20011110,CLE,NJN,NJN,25,26,20,16,,,,87
20011110GSWNYK,20011110,GSW,NYK,GSW,30,18,20,22,,,,90
20011110GSWNYK,20011110,GSW,NYK,NYK,25,13,19,14,,,,71
20011110ATLSAS,20011110,ATL,SAS,ATL,24,18,24,22,,,,88
20011110ATLSAS,20011110,ATL,SAS,SAS,27,31,20,32,,,,110
20011110TORUTA,20011110,TOR,UTA,TOR,31,23,34,29,,,,117
20011110TORUTA,20011110,TOR,UTA,UTA,22,31,18,25,,,,96
20011111TORDEN,20011111,TOR,DEN,TOR,26,20,19,20,,,,85
20011111TORDEN,20011111,TOR,DEN,DEN,26,21,21,28,,,,96
20011111PORDET,20011111,POR,DET,POR,25,23,24,28,,,,100
20011111PORDET,20011111,POR,DET,DET,16,34,23,25,,,,98
20011111ORLLAL,20011111,ORL,LAL,ORL,31,22,24,18,,,,95
20011111ORLLAL,20011111,ORL,LAL,LAL,27,32,22,27,,,,108
20011111SEAWAS,20011111,SEA,WAS,SEA,19,29,28,23,,,,99
20011111SEAWAS,20011111,SEA,WAS,WAS,20,21,14,29,,,,84
20011112GSWMEM,20011112,GSW,MEM,GSW,20,27,16,23,,,,86
20011112GSWMEM,20011112,GSW,MEM,MEM,17,21,22,19,,,,79
20011112ORLUTA,20011112,ORL,UTA,ORL,18,26,23,31,,,,98
20011112ORLUTA,20011112,ORL,UTA,UTA,24,21,26,34,,,,105
20011113CHIDEN,20011113,CHI,DEN,CHI,27,28,23,15,,,,93
20011113CHIDEN,20011113,CHI,DEN,DEN,29,30,19,23,,,,101
20011113NJNIND,20011113,NJN,IND,NJN,32,13,23,23,,,,91
20011113NJNIND,20011113,NJN,IND,IND,16,19,27,20,,,,82
20011113PHIMIA,20011113,PHI,MIA,PHI,23,26,17,16,,,,82
20011113PHIMIA,20011113,PHI,MIA,MIA,15,23,20,18,,,,76
20011113CLEMIN,20011113,CLE,MIN,CLE,22,24,27,34,,,,107
20011113CLEMIN,20011113,CLE,MIN,MIN,27,15,31,30,,,,103
20011113PORNYK,20011113,POR,NYK,POR,19,24,23,16,,,,82
20011113PORNYK,20011113,POR,NYK,NYK,30,21,11,27,,,,89
20011113TORSAC,20011113,TOR,SAC,TOR,22,22,22,20,,,,86
20011113TORSAC,20011113,TOR,SAC,SAC,31,28,15,21,,,,95
20011113HOUSAS,20011113,HOU,SAS,HOU,15,9,27,35,,,,86
20011113HOUSAS,20011113,HOU,SAS,SAS,21,24,25,20,,,,90
20011113PHOSEA,20011113,PHO,SEA,PHO,20,24,26,22,,,,92
20011113PHOSEA,20011113,PHO,SEA,SEA,20,23,31,17,,,,91
20011114UTAATL,20011114,UTA,ATL,UTA,21,14,19,25,,,,79
20011114UTAATL,20011114,UTA,ATL,ATL,24,27,31,29,,,,111
20011114INDBOS,20011114,IND,BOS,IND,25,20,31,17,,,,93
20011114INDBOS,20011114,IND,BOS,BOS,30,22,26,23,,,,101
20011114DALCLE,20011114,DAL,CLE,DAL,30,26,28,23,,,,107
20011114DALCLE,20011114,DAL,CLE,CLE,22,29,19,24,,,,94
20011114TORGSW,20011114,TOR,GSW,TOR,16,26,23,24,,,,89
20011114TORGSW,20011114,TOR,GSW,GSW,24,19,23,16,,,,82
20011114CHILAC,20011114,CHI,LAC,CHI,26,18,29,29,,,,102
20011114CHILAC,20011114,CHI,LAC,LAC,26,27,31,22,,,,106
20011114CHHPHI,20011114,CHH,PHI,CHH,22,26,18,20,,,,86
20011114CHHPHI,20011114,CHH,PHI,PHI,22,25,28,25,,,,100
20011114ORLPHO,20011114,ORL,PHO,ORL,28,23,24,18,,,,93
20011114ORLPHO,20011114,ORL,PHO,PHO,22,26,28,16,,,,92
20011114MILWAS,20011114,MIL,WAS,MIL,29,29,26,23,,,,107
20011114MILWAS,20011114,MIL,WAS,WAS,29,12,37,20,,,,98
20011115ORLDEN,20011115,ORL,DEN,ORL,26,26,24,25,,,,101
20011115ORLDEN,20011115,ORL,DEN,DEN,21,25,18,18,,,,82
20011115DALDET,20011115,DAL,DET,DAL,25,12,30,22,,,,89
20011115DALDET,20011115,DAL,DET,DET,30,32,19,34,,,,115
20011115LALHOU,20011115,LAL,HOU,LAL,25,22,22,18,11,,,98
20011115LALHOU,20011115,LAL,HOU,HOU,22,17,27,21,10,,,97
20011115PORMEM,20011115,POR,MEM,POR,26,18,23,34,,,,101
20011115PORMEM,20011115,POR,MEM,MEM,19,25,23,18,,,,85
20011115MIANYK,20011115,MIA,NYK,MIA,17,28,21,8,,,,74
20011115MIANYK,20011115,MIA,NYK,NYK,29,18,16,20,,,,83
20011116MININD,20011116,MIN,IND,MIN,25,25,22,26,11,11,,120
20011116MININD,20011116,MIN,IND,IND,32,26,18,22,11,4,,113
20011116TORLAC,20011116,TOR,LAC,TOR,23,22,24,25,,,,94
20011116TORLAC,20011116,TOR,LAC,LAC,20,17,32,16,,,,85
20011116CHHMIA,20011116,CHH,MIA,CHH,24,18,31,23,,,,96
20011116CHHMIA,20011116,CHH,MIA,MIA,19,25,29,14,,,,87
20011116NYKNJN,20011116,NYK,NJN,NYK,21,15,35,12,,,,83
20011116NYKNJN,20011116,NYK,NJN,NJN,30,29,21,29,,,,109
20011116ATLPHI,20011116,ATL,PHI,ATL,20,19,22,17,,,,78
20011116ATLPHI,20011116,ATL,PHI,PHI,21,28,22,27,,,,98
20011116LALPHO,20011116,LAL,PHO,LAL,25,19,21,18,,,,83
20011116LALPHO,20011116,LAL,PHO,PHO,19,23,32,21,,,,95
20011116CHISAC,20011116,CHI,SAC,CHI,26,15,11,19,,,,71
20011116CHISAC,20011116,CHI,SAC,SAC,25,31,24,25,,,,105
20011116CLESAS,20011116,CLE,SAS,CLE,24,20,25,22,,,,91
20011116CLESAS,20011116,CLE,SAS,SAS,34,19,21,31,,,,105
20011116GSWSEA,20011116,GSW,SEA,GSW,21,29,24,17,,,,91
20011116GSWSEA,20011116,GSW,SEA,SEA,34,23,23,20,,,,100
20011116UTAWAS,20011116,UTA,WAS,UTA,27,21,29,24,,,,101
20011116UTAWAS,20011116,UTA,WAS,WAS,23,26,18,25,,,,92
20011117BOSATL,20011117,BOS,ATL,BOS,25,23,34,21,,,,103
20011117BOSATL,20011117,BOS,ATL,ATL,36,29,21,26,,,,112
20011117PORCHH,20011117,POR,CHH,POR,19,21,30,27,,,,97
20011117PORCHH,20011117,POR,CHH,CHH,22,18,17,30,,,,87
20011117INDDET,20011117,IND,DET,IND,30,18,19,31,,,,98
20011117INDDET,20011117,IND,DET,DET,24,27,21,32,,,,104
20011117CHIGSW,20011117,CHI,GSW,CHI,23,21,27,17,,,,88
20011117CHIGSW,20011117,CHI,GSW,GSW,28,18,29,18,,,,93
20011117DALHOU,20011117,DAL,HOU,DAL,26,26,18,17,,,,87
20011117DALHOU,20011117,DAL,HOU,HOU,36,20,41,27,,,,124
20011117CLEMEM,20011117,CLE,MEM,CLE,25,29,20,19,,,,93
20011117CLEMEM,20011117,CLE,MEM,MEM,24,19,29,26,,,,98
20011117UTAMIL,20011117,UTA,MIL,UTA,27,25,20,21,,,,93
20011117UTAMIL,20011117,UTA,MIL,MIL,14,25,36,29,,,,104
20011117ORLMIN,20011117,ORL,MIN,ORL,22,27,12,34,,,,95
20011117ORLMIN,20011117,ORL,MIN,MIN,24,20,31,28,,,,103
20011117PHINJN,20011117,PHI,NJN,PHI,29,21,23,21,,,,94
20011117PHINJN,20011117,PHI,NJN,NJN,20,24,16,22,,,,82
20011117DENSEA,20011117,DEN,SEA,DEN,22,26,33,22,,,,103
20011117DENSEA,20011117,DEN,SEA,SEA,26,28,16,23,,,,93
20011118NYKLAC,20011118,NYK,LAC,NYK,20,16,29,21,,,,86
20011118NYKLAC,20011118,NYK,LAC,LAC,21,25,23,30,,,,99
20011118SACLAL,20011118,SAC,LAL,SAC,19,25,24,17,,,,85
20011118SACLAL,20011118,SAC,LAL,LAL,15,20,29,29,,,,93
20011118TORPHO,20011118,TOR,PHO,TOR,28,16,27,16,,,,87
20011118TORPHO,20011118,TOR,PHO,PHO,18,21,21,21,,,,81
20011119NJNDEN,20011119,NJN,DEN,NJN,22,16,23,29,6,,,96
20011119NJNDEN,20011119,NJN,DEN,DEN,24,25,21,20,9,,,99
20011119HOUSAC,20011119,HOU,SAC,HOU,19,20,25,13,,,,77
20011119HOUSAC,20011119,HOU,SAC,SAC,25,29,28,31,,,,113
20011120SEADAL,20011120,SEA,DAL,SEA,30,24,34,17,,,,105
20011120SEADAL,20011120,SEA,DAL,DAL,20,24,27,26,,,,97
20011120NYKGSW,20011120,NYK,GSW,NYK,30,25,29,10,,,,94
20011120NYKGSW,20011120,NYK,GSW,GSW,18,7,21,24,,,,70
20011120ATLIND,20011120,ATL,IND,ATL,31,30,27,14,,,,102
20011120ATLIND,20011120,ATL,IND,IND,23,19,34,30,,,,106
20011120LALLAC,20011120,LAL,LAC,LAL,25,27,25,21,,,,98
20011120LALLAC,20011120,LAL,LAC,LAC,21,25,18,29,,,,93
20011120MINMIA,20011120,MIN,MIA,MIN,23,19,18,20,,,,80
20011120MINMIA,20011120,MIN,MIA,MIA,15,17,16,25,,,,73
20011120HOUPOR,20011120,HOU,POR,HOU,15,31,28,20,,,,94
20011120HOUPOR,20011120,HOU,POR,POR,15,24,26,22,,,,87
20011120DETTOR,20011120,DET,TOR,DET,24,24,13,27,,,,88
20011120DETTOR,20011120,DET,TOR,TOR,24,19,22,19,,,,84
20011120CHHWAS,20011120,CHH,WAS,CHH,18,20,28,29,,,,95
20011120CHHWAS,20011120,CHH,WAS,WAS,18,22,19,29,,,,88
20011121ATLBOS,20011121,ATL,BOS,ATL,17,26,29,20,,,,92
20011121ATLBOS,20011121,ATL,BOS,BOS,18,19,25,23,,,,85
20011121DALCHH,20011121,DAL,CHH,DAL,23,25,25,16,,,,89
20011121DALCHH,20011121,DAL,CHH,CHH,21,21,18,18,,,,78
20011121MEMCLE,20011121,MEM,CLE,MEM,27,17,23,27,,,,94
20011121MEMCLE,20011121,MEM,CLE,CLE,30,20,32,19,,,,101
20011121LALDEN,20011121,LAL,DEN,LAL,27,22,17,23,,,,89
20011121LALDEN,20011121,LAL,DEN,DEN,13,22,20,13,,,,68
20011121CHIMIL,20011121,CHI,MIL,CHI,26,23,16,27,,,,92
20011121CHIMIL,20011121,CHI,MIL,MIL,22,21,30,23,,,,96
20011121MINORL,20011121,MIN,ORL,MIN,31,25,28,22,,,,106
20011121MINORL,20011121,MIN,ORL,ORL,36,31,26,24,,,,117
20011121DETPHI,20011121,DET,PHI,DET,13,31,24,21,,,,89
20011121DETPHI,20011121,DET,PHI,PHI,26,14,25,29,,,,94
20011121NYKPHO,20011121,NYK,PHO,NYK,17,16,28,11,,,,72
20011121NYKPHO,20011121,NYK,PHO,PHO,30,18,29,19,,,,96
20011121PORSAC,20011121,POR,SAC,POR,23,20,20,20,,,,83
20011121PORSAC,20011121,POR,SAC,SAC,23,24,18,30,,,,95
20011121SEASAS,20011121,SEA,SAS,SEA,20,24,21,28,,,,93
20011121SEASAS,20011121,SEA,SAS,SAS,40,28,19,23,,,,110
20011121NJNUTA,20011121,NJN,UTA,NJN,26,23,17,16,8,,,90
20011121NJNUTA,20011121,NJN,UTA,UTA,20,21,24,17,7,,,89
20011122WASIND,20011122,WAS,IND,WAS,23,27,25,28,,,,103
20011122WASIND,20011122,WAS,IND,IND,26,20,35,29,,,,110
20011122NJNLAC,20011122,NJN,LAC,NJN,27,22,22,24,,,,95
20011122NJNLAC,20011122,NJN,LAC,LAC,21,23,22,24,,,,90
20011122MILTOR,20011122,MIL,TOR,MIL,20,28,16,14,,,,78
20011122MILTOR,20011122,MIL,TOR,TOR,22,17,18,18,,,,75
20011123DETATL,20011123,DET,ATL,DET,31,26,25,17,,,,99
20011123DETATL,20011123,DET,ATL,ATL,25,16,31,34,,,,106
20011123TORBOS,20011123,TOR,BOS,TOR,18,21,29,23,,,,91
20011123TORBOS,20011123,TOR,BOS,BOS,23,25,25,16,,,,89
20011123ORLCHH,20011123,ORL,CHH,ORL,34,31,26,18,,,,109
20011123ORLCHH,20011123,ORL,CHH,CHH,21,25,28,25,,,,99
20011123SASIND,20011123,SAS,IND,SAS,24,22,27,24,,,,97
20011123SASIND,20011123,SAS,IND,IND,29,13,21,16,,,,79
20011123GSWLAL,20011123,GSW,LAL,GSW,16,24,22,28,,,,90
20011123GSWLAL,20011123,GSW,LAL,LAL,37,25,23,21,,,,106
20011123PHOMEM,20011123,PHO,MEM,PHO,27,30,28,18,,,,103
20011123PHOMEM,20011123,PHO,MEM,MEM,25,21,22,21,,,,89
20011123DALMIA,20011123,DAL,MIA,DAL,23,31,24,26,,,,104
20011123DALMIA,20011123,DAL,MIA,MIA,29,21,17,27,,,,94
20011123CLEPHI,20011123,CLE,PHI,CLE,17,12,17,22,,,,68
20011123CLEPHI,20011123,CLE,PHI,PHI,19,23,18,19,,,,79
20011123DENPOR,20011123,DEN,POR,DEN,23,26,19,22,,,,90
20011123DENPOR,20011123,DEN,POR,POR,26,19,25,27,,,,97
20011123HOUSEA,20011123,HOU,SEA,HOU,23,22,20,16,,,,81
20011123HOUSEA,20011123,HOU,SEA,SEA,26,21,30,22,,,,99
20011123LACUTA,20011123,LAC,UTA,LAC,31,23,32,15,,,,101
20011123LACUTA,20011123,LAC,UTA,UTA,23,29,26,28,,,,106
20011124MIACLE,20011124,MIA,CLE,MIA,25,20,19,25,7,,,96
20011124MIACLE,20011124,MIA,CLE,CLE,26,18,26,19,11,,,100
20011124PHODAL,20011124,PHO,DAL,PHO,22,22,29,31,,,,104
20011124PHODAL,20011124,PHO,DAL,DAL,31,25,25,38,,,,119
20011124MEMDET,20011124,MEM,DET,MEM,22,22,27,13,,,,84
20011124MEMDET,20011124,MEM,DET,DET,25,24,17,25,,,,91
20011124ATLMIL,20011124,ATL,MIL,ATL,23,23,18,24,,,,88
20011124ATLMIL,20011124,ATL,MIL,MIL,15,27,27,26,,,,95
20011124SASMIN,20011124,SAS,MIN,SAS,25,22,19,28,,,,94
