gameid,away,home
20001201INDVAN,IND,VAN
20001202MILATL,MIL,ATL
20001202UTACHH,UTA,CHH
20001202PHICLE,PHI,CLE
20001202SEADEN,SEA,DEN
20001202DALGSW,DAL,GSW
20001202PORHOU,POR,HOU
20001202ORLNJN,ORL,NJN
20001202MINNYK,MIN,NYK
20001202MIAWAS,MIA,WAS
20001203LACBOS,LAC,BOS
20001203WASDET,WAS,DET
20001203DALLAL,DAL,LAL
20001203INDMIL,IND,MIL
20001203PORPHO,POR,PHO
20001203GSWSEA,GSW,SEA
20001203SASVAN,SAS,VAN
20001204PHIDEN,PHI,DEN
20001204LACNYK,LAC,NYK
20001205MIAATL,MIA,ATL
20001205CHHCLE,CHH,CLE
20001205DALHOU,DAL,HOU
20001205NJNIND,NJN,IND
20001205PHILAL,PHI,LAL
20001205CHIMIN,CHI,MIN
20001205BOSORL,BOS,ORL
20001205SASSAC,SAS,SAC
20001205TORUTA,TOR,UTA
20001205DETVAN,DET,VAN
20001206INDCHH,IND,CHH
20001206CLECHI,CLE,CHI
20001206NYKDAL,NYK,DAL
20001206LALGSW,LAL,GSW
20001206DENMIA,DEN,MIA
20001206MILNJN,MIL,NJN
20001206TORPOR,TOR,POR
20001206DETSEA,DET,SEA
20001206LACWAS,LAC,WAS
20001207PHOMIL,PHO,MIL
20001207WASMIN,WAS,MIN
20001207DENORL,DEN,ORL
20001207NYKSAS,NYK,SAS
20001207VANUTA,VAN,UTA
20001208INDBOS,IND,BOS
20001208LACCHH,LAC,CHH
20001208CHIDAL,CHI,DAL
20001208TORGSW,TOR,GSW
20001208SEALAL,SEA,LAL
20001208ATLMIA,ATL,MIA
20001208PHONJN,PHO,NJN
20001208PHIPOR,PHI,POR
20001208HOUSAC,HOU,SAC
20001209ATLCLE,ATL,CLE
20001209CHHIND,CHH,IND
20001209WASMIL,WAS,MIL
20001209LACMIN,LAC,MIN
20001209DENNYK,DEN,NYK
20001209DETPOR,DET,POR
20001209CHISAS,CHI,SAS
20001209HOUSEA,HOU,SEA
20001209GSWUTA,GSW,UTA
20001209PHIVAN,PHI,VAN
20001210DENBOS,DEN,BOS
20001210DETLAL,DET,LAL
20001210DALNJN,DAL,NJN
20001210MIASAC,MIA,SAC
20001210PHOTOR,PHO,TOR
20001211PHOCHI,PHO,CHI
20001211ORLLAC,ORL,LAC
20001211MINPHI,MIN,PHI
20001211SASUTA,SAS,UTA
20001211HOUVAN,HOU,VAN
20001212SACATL,SAC,ATL
20001212DALCLE,DAL,CLE
20001212MIADEN,MIA,DEN
20001212PORGSW,POR,GSW
20001212MILLAL,MIL,LAL
20001212MINNJN,MIN,NJN
20001212ORLSEA,ORL,SEA
20001212INDTOR,IND,TOR
20001213CHIBOS,CHI,BOS
20001213SACCHH,SAC,CHH
20001213ATLDET,ATL,DET
20001213DALIND,DAL,IND
20001213MIALAC,MIA,LAC
20001213SASPHO,SAS,PHO
20001213LALPOR,LAL,POR
20001213MILUTA,MIL,UTA
20001213SEAVAN,SEA,VAN
20001213PHIWAS,PHI,WAS
20001214HOUGSW,HOU,GSW
20001214DENSAS,DEN,SAS
20001214NYKTOR,NYK,TOR
20001215SACBOS,SAC,BOS
20001215ATLCHI,ATL,CHI
20001215MINDET,MIN,DET
20001215CLEIND,CLE,IND
20001215VANLAL,VAN,LAL
20001215TORMIL,TOR,MIL
20001215UTANYK,UTA,NYK
20001215DALPHI,DAL,PHI
20001215LACPHO,LAC,PHO
20001215ORLPOR,ORL,POR
20001215MIASEA,MIA,SEA
20001215CHHWAS,CHH,WAS
20001216NJNATL,NJN,ATL
20001216BOSCHH,BOS,CHH
20001216PHICHI,PHI,CHI
20001216UTACLE,UTA,CLE
20001216MIAGSW,MIA,GSW
20001216DENHOU,DEN,HOU
20001216INDMIN,IND,MIN
20001216PHOSAS,PHO,SAS
20001217DALDET,DAL,DET
20001217WASLAC,WAS,LAC
20001217SACNJN,SAC,NJN
20001217MILNYK,MIL,NYK
20001217LALTOR,LAL,TOR
20001217ORLVAN,ORL,VAN
20001218DALBOS,DAL,BOS
20001219NYKATL,NYK,ATL
20001219INDCHI,IND,CHI
20001219MINGSW,MIN,GSW
20001219SASHOU,SAS,HOU
20001219LALMIA,LAL,MIA
20001219DETPHO,DET,PHO
20001219WASSAC,WAS,SAC
20001219UTATOR,UTA,TOR
20001220NJNBOS,NJN,BOS
20001220MIACHH,MIA,CHH
20001220PORDAL,POR,DAL
20001220DETDEN,DET,DEN
20001220TORIND,TOR,IND
20001220MINLAC,MIN,LAC
20001220UTAPHI,UTA,PHI
20001220CLESAS,CLE,SAS
20001220SACSEA,SAC,SEA
20001220WASVAN,WAS,VAN
20001221LALHOU,LAL,HOU
20001221NJNMIL,NJN,MIL
20001221BOSNYK,BOS,NYK
20001221CHIORL,CHI,ORL
20001222LALDAL,LAL,DAL
20001222PORDEN,POR,DEN
20001222UTAIND,UTA,IND
20001222CLEMIA,CLE,MIA
20001222CHHMIN,CHH,MIN
20001222NYKPHI,NYK,PHI
20001222GSWSAS,GSW,SAS
20001222WASSEA,WAS,SEA
20001222ATLTOR,ATL,TOR
20001222SACVAN,SAC,VAN
20001223INDATL,IND,ATL
20001223SASCHH,SAS,CHH
20001223CHIDET,CHI,DET
20001223GSWHOU,GSW,HOU
20001223VANLAC,VAN,LAC
20001223BOSMIL,BOS,MIL
20001223UTAMIN,UTA,MIN
20001223MIANJN,MIA,NJN
20001223CLEORL,CLE,ORL
20001223DENPHO,DEN,PHO
20001223WASPOR,WAS,POR
20001223SEASAC,SEA,SAC
20001225ORLIND,ORL,IND
20001225PORLAL,POR,LAL
20001226CLECHH,CLE,CHH
20001226SEADAL,SEA,DAL
20001226LACDEN,LAC,DEN
20001226BOSDET,BOS,DET
20001226ORLMIL,ORL,MIL
20001226TORMIN,TOR,MIN
20001226ATLNJN,ATL,NJN
20001226HOUSAS,HOU,SAS
20001226PHIUTA,PHI,UTA
20001226PHOVAN,PHO,VAN
20001227PHIGSW,PHI,GSW
20001227SEAHOU,SEA,HOU
20001227INDMIA,IND,MIA
20001227NYKWAS,NYK,WAS
20001228SASCHI,SAS,CHI
20001228MILCLE,MIL,CLE
20001228LACDAL,LAC,DAL
20001228TORDEN,TOR,DEN
20001228ATLMIN,ATL,MIN
20001228BOSNJN,BOS,NJN
20001228DETORL,DET,ORL
20001228LALPHO,LAL,PHO
20001228CHHSAC,CHH,SAC
20001228PORUTA,POR,UTA
20001229CLEATL,CLE,ATL
20001229UTAGSW,UTA,GSW
20001229WASMIA,WAS,MIA
20001229CHINYK,CHI,NYK
20001229VANPOR,VAN,POR
20001230ORLBOS,ORL,BOS
20001230HOUDAL,HOU,DAL
20001230MILDEN,MIL,DEN
20001230MIADET,MIA,DET
20001230SASIND,SAS,IND
20001230LALLAC,LAL,LAC
20001230NYKMIN,NYK,MIN
20001230TORPHO,TOR,PHO
20001230PHISAC,PHI,SAC
20001230CHHSEA,CHH,SEA
20001230GSWVAN,GSW,VAN
20001231NJNCHI,NJN,CHI
20001231DETWAS,DET,WAS
20010101HOUMIN,HOU,MIN
20010101CHHPOR,CHH,POR
20010102BOSATL,BOS,ATL
20010102MILCHI,MIL,CHI
20010102HOUCLE,HOU,CLE
20010102TORLAC,TOR,LAC
20010102NJNORL,NJN,ORL
20010102PHOSAC,PHO,SAC
20010102MIASAS,MIA,SAS
20010102INDSEA,IND,SEA
20010102MINWAS,MIN,WAS
20010103NYKBOS,NYK,BOS
20010103DETDAL,DET,DAL
20010103DENGSW,DEN,GSW
20010103UTALAL,UTA,LAL
20010103CLEMIL,CLE,MIL
20010103ATLPHI,ATL,PHI
20010103LACPHO,LAC,PHO
20010103INDPOR,IND,POR
20010103CHHVAN,CHH,VAN
20010104WASCHI,WAS,CHI
20010104DETHOU,DET,HOU
20010104NJNMIA,NJN,MIA
20010104SEAMIN,SEA,MIN
20010104ORLNYK,ORL,NYK
20010105GSWBOS,GSW,BOS
20010105UTADEN,UTA,DEN
20010105CHHLAC,CHH,LAC
20010105SEAPHI,SEA,PHI
20010105VANPHO,VAN,PHO
20010105MILPOR,MIL,POR
20010105INDSAC,IND,SAC
20010105DALTOR,DAL,TOR
20010106ORLATL,ORL,ATL
20010106PHICLE,PHI,CLE
20010106UTAHOU,UTA,HOU
20010106BOSMIA,BOS,MIA
20010106GSWNJN,GSW,NJN
20010106DETSAS,DET,SAS
20010106DALWAS,DAL,WAS
20010107CHHDEN,CHH,DEN
20010107LACLAL,LAC,LAL
20010107WASNYK,WAS,NYK
20010107MINPHO,MIN,PHO
20010107SEATOR,SEA,TOR
20010107MILVAN,MIL,VAN
20010108PORBOS,POR,BOS
20010108DALCHI,DAL,CHI
20010108NJNCLE,NJN,CLE
20010108INDLAC,IND,LAC
20010108GSWMIA,GSW,MIA
20010108MINSAC,MIN,SAC
20010109SEAATL,SEA,ATL
20010109CHICHH,CHI,CHH
20010109WASMIL,WAS,MIL
20010109PHINJN,PHI,NJN
20010109SASORL,SAS,ORL
20010109HOUTOR,HOU,TOR
20010109INDUTA,IND,UTA
20010109DENVAN,DEN,VAN
20010110MIABOS,MIA,BOS
20010110TORDET,TOR,DET
20010110DENLAC,DEN,LAC
20010110DALMIN,DAL,MIN
20010110PORPHI,POR,PHI
20010110CLESAC,CLE,SAC
20010110SEAWAS,SEA,WAS
20010111GSWATL,GSW,ATL
20010111PORCHH,POR,CHH
20010111DALMIL,DAL,MIL
20010111ORLNJN,ORL,NJN
20010111HOUNYK,HOU,NYK
20010111INDPHO,IND,PHO
20010112TORBOS,TOR,BOS
20010112CHHCHI,CHH,CHI
20010112SACDEN,SAC,DEN
20010112SASDET,SAS,DET
20010112CLELAL,CLE,LAL
20010112LACMIN,LAC,MIN
20010112VANSEA,VAN,SEA
20010112PHIWAS,PHI,WAS
20010113LACATL,LAC,ATL
20010113PHODAL,PHO,DAL
20010113SACHOU,SAC,HOU
20010113MIAIND,MIA,IND
20010113NJNMIL,NJN,MIL
20010113PORNYK,POR,NYK
20010113GSWORL,GSW,ORL
20010113SASPHI,SAS,PHI
20010113LALUTA,LAL,UTA
20010113CLEVAN,CLE,VAN
20010114PORDET,POR,DET
20010114CHIMIA,CHI,MIA
20010114SEAPHO,SEA,PHO
20010114CHHTOR,CHH,TOR
20010115NJNATL,NJN,ATL
20010115SACDAL,SAC,DAL
20010115SEADEN,SEA,DEN
20010115CLEGSW,CLE,GSW
20010115LACIND,LAC,IND
20010115VANLAL,VAN,LAL
20010115BOSMIN,BOS,MIN
20010115SASNYK,SAS,NYK
20010115CHIORL,CHI,ORL
20010115CHHPHI,CHH,PHI
20010115HOUUTA,HOU,UTA
20010115MILWAS,MIL,WAS
20010116TORHOU,TOR,HOU
20010116DETMIA,DET,MIA
20010116LACMIL,LAC,MIL
20010116CLEPOR,CLE,POR
20010117DALCHH,DAL,CHH
20010117VANDEN,VAN,DEN
20010117WASNJN,WAS,NJN
20010117CHIPHI,CHI,PHI
20010117BOSSAC,BOS,SAC
20010117TORSAS,TOR,SAS
20010117PHOSEA,PHO,SEA
20010117MINUTA,MIN,UTA
20010118DETCHI,DET,CHI
20010118ORLDAL,ORL,DAL
20010118HOUGSW,HOU,GSW
20010118ATLIND,ATL,IND
20010118BOSLAC,BOS,LAC
20010118MIAPOR,MIA,POR
20010119MILCHH,MIL,CHH
20010119CLEDEN,CLE,DEN
20010119NYKDET,NYK,DET
20010119HOULAL,HOU,LAL
20010119NJNPHI,NJN,PHI
20010119GSWPHO,GSW,PHO
20010119MINSEA,MIN,SEA
20010119WASTOR,WAS,TOR
20010119MIAVAN,MIA,VAN
20010120DENDAL,DEN,DAL
20010120CHINJN,CHI,NJN
20010120SACPOR,SAC,POR
20010120ORLSAS,ORL,SAS
20010121MILDET,MIL,DET
20010121BOSGSW,BOS,GSW
20010121MIALAL,MIA,LAL
20010121INDNYK,IND,NYK
20010121TORPHI,TOR,PHI
20010121SACSEA,SAC,SEA
20010121PHOUTA,PHO,UTA
20010121MINVAN,MIN,VAN
20010121ATLWAS,ATL,WAS
20010122PORCLE,POR,CLE
20010123ATLBOS,ATL,BOS
20010123PORCHI,POR,CHI
20010123PHIDAL,PHI,DAL
20010123HOUDEN,HOU,DEN
20010123NYKMIL,NYK,MIL
20010123PHOMIN,PHO,MIN
20010123TORORL,TOR,ORL
20010123NJNSAC,NJN,SAC
20010123VANSAS,VAN,SAS
20010123LALSEA,LAL,SEA
20010123GSWUTA,GSW,UTA
20010123CHHWAS,CHH,WAS
20010124NYKCHH,NYK,CHH
20010124CHICLE,CHI,CLE
20010124PHODET,PHO,DET
20010124NJNGSW,NJN,GSW
20010124PHIHOU,PHI,HOU
20010124SEALAC,SEA,LAC
20010124TORMIA,TOR,MIA
20010125VANDAL,VAN,DAL
20010125PORIND,POR,IND
20010125ORLMIN,ORL,MIN
20010125SASSAC,SAS,SAC
20010125DENUTA,DEN,UTA
20010126WASATL,WAS,ATL
20010126PHOBOS,PHO,BOS
20010126SEAGSW,SEA,GSW
20010126VANHOU,VAN,HOU
20010126NJNLAL,NJN,LAL
20010126DETPHI,DET,PHI
20010127HOUCHH,HOU,CHH
20010127TORCHI,TOR,CHI
20010127ATLCLE,ATL,CLE
20010127DALDEN,DAL,DEN
20010127SACLAC,SAC,LAC
20010127DETMIL,DET,MIL
20010127PORMIN,POR,MIN
20010127MIAORL,MIA,ORL
20010127NJNSEA,NJN,SEA
20010127SASUTA,SAS,UTA
20010127PHOWAS,PHO,WAS
20010128PHIIND,PHI,IND
20010128LALNYK,LAL,NYK
20010129PHOATL,PHO,ATL
20010129DETBOS,DET,BOS
20010129UTADEN,UTA,DEN
20010129CHHGSW,CHH,GSW
20010129SASLAC,SAS,LAC
20010129MILMIN,MIL,MIN
20010129NJNVAN,NJN,VAN
20010129CLEWAS,CLE,WAS
20010130LALCLE,LAL,CLE
20010130MIAHOU,MIA,HOU
20010130INDORL,IND,ORL
20010130CHIPOR,CHI,POR
20010130GSWSAC,GSW,SAC
20010130UTASEA,UTA,SEA
20010130PHITOR,PHI,TOR
20010131TORATL,TOR,ATL
20010131BOSIND,BOS,IND
20010131DENMIL,DEN,MIL
20010131LALMIN,LAL,MIN
20010131DETNJN,DET,NJN
20010131VANPHO,VAN,PHO
20010131LACSAS,LAC,SAS
20010131ORLWAS,ORL,WAS
20010201MINCLE,MIN,CLE
20010201MIADAL,MIA,DAL
20010201LACHOU,LAC,HOU
20010201PHINYK,PHI,NYK
20010201PHOPOR,PHO,POR
20010201CHISEA,CHI,SEA
20010201CHHUTA,CHH,UTA
20010202MIAATL,MIA,ATL
20010202BOSDET,BOS,DET
20010202DENIND,DEN,IND
20010202CHHLAL,CHH,LAL
20010202NYKNJN,NYK,NJN
20010202ORLPHI,ORL,PHI
20010202VANSAC,VAN,SAC
20010203DETCLE,DET,CLE
20010203GSWDAL,GSW,DAL
20010203PORLAC,POR,LAC
20010203INDMIL,IND,MIL
20010203ATLORL,ATL,ORL
20010203HOUSAS,HOU,SAS
20010203MINTOR,MIN,TOR
20010203SEAUTA,SEA,UTA
20010203CHIVAN,CHI,VAN
20010203DENWAS,DEN,WAS
20010204CLEBOS,CLE,BOS
20010204SACLAL,SAC,LAL
20010204NYKMIA,NYK,MIA
20010204PHINJN,PHI,NJN
20010204CHHPHO,CHH,PHO
20010205DALATL,DAL,ATL
20010205NYKHOU,NYK,HOU
20010205CHILAC,CHI,LAC
20010205DENPHI,DEN,PHI
20010205GSWSAS,GSW,SAS
20010205VANSEA,VAN,SEA
20010205BOSTOR,BOS,TOR
20010206ORLCHH,ORL,CHH
20010206DENDET,DEN,DET
20010206INDMIA,IND,MIA
20010206SACMIL,SAC,MIL
20010206ATLNJN,ATL,NJN
20010206CHIPHO,CHI,PHO
20010207MILBOS,MIL,BOS
20010207SASCLE,SAS,CLE
20010207LACGSW,LAC,GSW
20010207PHOLAL,PHO,LAL
20010207SACMIN,SAC,MIN
20010207DALNYK,DAL,NYK
20010207WASORL,WAS,ORL
20010207HOUPHI,HOU,PHI
20010207SEAPOR,SEA,POR
20010207UTAVAN,UTA,VAN
20010208ATLCHH,ATL,CHH
20010208HOUDET,HOU,DET
20010208SASNJN,SAS,NJN
20010208DENTOR,DEN,TOR
20010213ATLCHI,ATL,CHI
20010213TORCLE,TOR,CLE
20010213NYKDEN,NYK,DEN
20010213PHOGSW,PHO,GSW
20010213WASHOU,WAS,HOU
20010213CHHIND,CHH,IND
20010213LACMIA,LAC,MIA
20010213PHIMIL,PHI,MIL
20010213LALNJN,LAL,NJN
20010213MINPOR,MIN,POR
20010213DALSAS,DAL,SAS
20010213SACUTA,SAC,UTA
20010213BOSVAN,BOS,VAN
20010214MILATL,MIL,ATL
20010214NJNDET,NJN,DET
20010214LACORL,LAC,ORL
20010214LALPHI,LAL,PHI
20010214MINPHO,MIN,PHO
20010214NYKUTA,NYK,UTA
20010215CLEDAL,CLE,DAL
20010215DETIND,DET,IND
20010215SACPOR,SAC,POR
20010215WASSAS,WAS,SAS
20010215BOSSEA,BOS,SEA
20010215MIATOR,MIA,TOR
20010215GSWVAN,GSW,VAN
20010216LALCHH,LAL,CHH
20010216VANGSW,VAN,GSW
20010216SASMIN,SAS,MIN
20010216NJNNYK,NJN,NYK
20010216HOUORL,HOU,ORL
20010216LACPHI,LAC,PHI
20010216DENSAC,DEN,SAC
20010217MIACHI,MIA,CHI
20010217WASDAL,WAS,DAL
20010217CLEHOU,CLE,HOU
20010217CHHMIL,CHH,MIL
20010217BOSPOR,BOS,POR
20010217ATLSEA,ATL,SEA
20010218WASDEN,WAS,DEN
20010218ATLGSW,ATL,GSW
20010218LALIND,LAL,IND
20010218VANMIN,VAN,MIN
20010218LACNJN,LAC,NJN
20010218NYKORL,NYK,ORL
20010218PHOPHI,PHO,PHI
20010218UTASAC,UTA,SAC
20010218SASTOR,SAS,TOR
20010219CHICLE,CHI,CLE
20010219LACDET,LAC,DET
20010219SASMIL,SAS,MIL
20010219BOSUTA,BOS,UTA
20010220MILCHI,MIL,CHI
20010220LALDAL,LAL,DAL
20010220BOSHOU,BOS,HOU
20010220MIANYK,MIA,NYK
20010220PHOORL,PHO,ORL
20010220DENPOR,DEN,POR
20010220ATLSAC,ATL,SAC
20010220GSWTOR,GSW,TOR
20010220VANWAS,VAN,WAS
20010221LACCLE,LAC,CLE
20010221NYKDET,NYK,DET
20010221PHOMIA,PHO,MIA
20010221HOUMIN,HOU,MIN
20010221TORNJN,TOR,NJN
20010221VANPHI,VAN,PHI
20010221LALSAS,LAL,SAS
20010221DENSEA,DEN,SEA
20010222GSWCHH,GSW,CHH
20010222LACCHI,LAC,CHI
20010222BOSDAL,BOS,DAL
20010222UTAPOR,UTA,POR
20010222SACWAS,SAC,WAS
20010223INDCLE,IND,CLE
20010223PHIDET,PHI,DET
20010223ORLHOU,ORL,HOU
20010223ATLLAL,ATL,LAL
20010223VANMIL,VAN,MIL
20010223GSWMIN,GSW,MIN
20010223PHONYK,PHO,NYK
20010223BOSSAS,BOS,SAS
20010223UTASEA,UTA,SEA
20010223SACTOR,SAC,TOR
20010224PHICHH,PHI,CHH
20010224VANCHI,VAN,CHI
20010224SASDAL,SAS,DAL
20010224ATLDEN,ATL,DEN
20010224PORLAC,POR,LAC
20010224NJNMIA,NJN,MIA
20010224TORWAS,TOR,WAS
20010225CLEDET,CLE,DET
20010225MININD,MIN,IND
20010225ORLLAL,ORL,LAL
20010225GSWMIL,GSW,MIL
20010225WASNJN,WAS,NJN
20010225SACNYK,SAC,NYK
20010225UTAPHO,UTA,PHO
20010226SEABOS,SEA,BOS
20010226INDCHH,IND,CHH
20010226GSWCHI,GSW,CHI
20010226ORLDEN,ORL,DEN
20010226PORHOU,POR,HOU
20010226DALLAC,DAL,LAC
20010226MILPHI,MIL,PHI
20010226ATLUTA,ATL,UTA
20010227WASMIA,WAS,MIA
20010227SEANYK,SEA,NYK
20010227LACSAC,LAC,SAC
20010227PORSAS,POR,SAS
