gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
20081107OKCUTA,20081107,OKC,UTA,UTA,29,29,20,26,,,,104
20081107NYKWAS,20081107,NYK,WAS,NYK,29,35,25,25,,,,114
20081107NYKWAS,20081107,NYK,WAS,WAS,28,30,30,20,,,,108
20081108CLECHI,20081108,CLE,CHI,CLE,32,22,20,32,,,,106
20081108CLECHI,20081108,CLE,CHI,CHI,27,30,20,20,,,,97
20081108NJNIND,20081108,NJN,IND,NJN,27,24,15,14,,,,80
20081108NJNIND,20081108,NJN,IND,IND,32,17,25,24,,,,98
20081108PHOMIL,20081108,PHO,MIL,PHO,29,23,24,28,,,,104
20081108PHOMIL,20081108,PHO,MIL,MIL,19,23,25,29,,,,96
20081108MIANOH,20081108,MIA,NOH,MIA,23,13,30,23,,,,89
20081108MIANOH,20081108,MIA,NOH,NOH,24,23,27,26,,,,100
20081108WASORL,20081108,WAS,ORL,WAS,21,18,19,23,,,,81
20081108WASORL,20081108,WAS,ORL,ORL,27,31,26,22,,,,106
20081108MINPOR,20081108,MIN,POR,MIN,24,25,21,23,,,,93
20081108MINPOR,20081108,MIN,POR,POR,18,25,26,28,,,,97
20081109TORCHA,20081109,TOR,CHA,TOR,20,20,23,26,,,,89
20081109TORCHA,20081109,TOR,CHA,CHA,19,26,22,12,,,,79
20081109MEMDEN,20081109,MEM,DEN,MEM,34,20,15,21,,,,90
20081109MEMDEN,20081109,MEM,DEN,DEN,28,25,20,27,,,,100
20081109BOSDET,20081109,BOS,DET,BOS,17,30,22,19,,,,88
20081109BOSDET,20081109,BOS,DET,DET,19,10,20,27,,,,76
20081109DALLAC,20081109,DAL,LAC,DAL,24,21,24,23,,,,92
20081109DALLAC,20081109,DAL,LAC,LAC,25,22,26,30,,,,103
20081109HOULAL,20081109,HOU,LAL,HOU,28,20,17,17,,,,82
20081109HOULAL,20081109,HOU,LAL,LAL,16,34,22,39,,,,111
20081109UTANYK,20081109,UTA,NYK,UTA,29,25,15,30,,,,99
20081109UTANYK,20081109,UTA,NYK,NYK,26,23,27,31,,,,107
20081109ATLOKC,20081109,ATL,OKC,ATL,22,16,20,31,,,,89
20081109ATLOKC,20081109,ATL,OKC,OKC,14,27,21,23,,,,85
20081109GSWSAC,20081109,GSW,SAC,GSW,33,24,17,24,,,,98
20081109GSWSAC,20081109,GSW,SAC,SAC,36,27,27,25,,,,115
20081110TORBOS,20081110,TOR,BOS,TOR,23,25,17,22,,,,87
20081110TORBOS,20081110,TOR,BOS,BOS,18,18,23,35,,,,94
20081110OKCIND,20081110,OKC,IND,OKC,34,17,27,21,,,,99
20081110OKCIND,20081110,OKC,IND,IND,24,24,30,29,,,,107
20081110NJNMIA,20081110,NJN,MIA,NJN,20,20,28,26,,,,94
20081110NJNMIA,20081110,NJN,MIA,MIA,18,22,21,38,,,,99
20081110PORORL,20081110,POR,ORL,POR,36,19,17,34,,,,106
20081110PORORL,20081110,POR,ORL,ORL,28,26,19,26,,,,99
20081110MEMPHO,20081110,MEM,PHO,MEM,19,25,26,32,,,,102
20081110MEMPHO,20081110,MEM,PHO,PHO,19,25,38,25,,,,107
20081111DENCHA,20081111,DEN,CHA,DEN,18,24,29,17,,,,88
20081111DENCHA,20081111,DEN,CHA,CHA,24,22,16,18,,,,80
20081111ATLCHI,20081111,ATL,CHI,ATL,26,29,29,29,,,,113
20081111ATLCHI,20081111,ATL,CHI,CHI,22,30,22,34,,,,108
20081111MILCLE,20081111,MIL,CLE,MIL,18,24,29,22,,,,93
20081111MILCLE,20081111,MIL,CLE,CLE,23,25,26,25,,,,99
20081111LALDAL,20081111,LAL,DAL,LAL,26,28,22,30,,,,106
20081111LALDAL,20081111,LAL,DAL,DAL,35,25,19,20,,,,99
20081111MINGSW,20081111,MIN,GSW,MIN,27,23,37,19,4,,,110
20081111MINGSW,20081111,MIN,GSW,GSW,27,31,25,23,7,,,113
20081111UTAPHI,20081111,UTA,PHI,UTA,26,23,14,30,,,,93
20081111UTAPHI,20081111,UTA,PHI,PHI,20,17,30,13,,,,80
20081111DETSAC,20081111,DET,SAC,DET,18,32,25,25,,,,100
20081111DETSAC,20081111,DET,SAC,SAC,31,19,27,15,,,,92
20081111NYKSAS,20081111,NYK,SAS,NYK,20,21,23,16,,,,80
20081111NYKSAS,20081111,NYK,SAS,SAS,20,18,29,25,,,,92
20081112ATLBOS,20081112,ATL,BOS,ATL,31,20,26,25,,,,102
20081112ATLBOS,20081112,ATL,BOS,BOS,24,27,25,27,,,,103
20081112SACLAC,20081112,SAC,LAC,SAC,27,23,31,22,,,,103
20081112SACLAC,20081112,SAC,LAC,LAC,20,25,24,29,,,,98
20081112NYKMEM,20081112,NYK,MEM,NYK,23,37,35,37,,,,132
20081112NYKMEM,20081112,NYK,MEM,MEM,24,25,28,26,,,,103
20081112PORMIA,20081112,POR,MIA,POR,27,23,23,31,,,,104
20081112PORMIA,20081112,POR,MIA,MIA,19,28,28,21,,,,96
20081112SASMIL,20081112,SAS,MIL,SAS,18,25,16,19,,,,78
20081112SASMIL,20081112,SAS,MIL,MIL,15,16,22,29,,,,82
20081112INDNJN,20081112,IND,NJN,IND,28,22,19,29,,,,98
20081112INDNJN,20081112,IND,NJN,NJN,24,19,16,28,,,,87
20081112LALNOH,20081112,LAL,NOH,LAL,28,23,20,22,,,,93
20081112LALNOH,20081112,LAL,NOH,NOH,17,13,22,34,,,,86
20081112ORLOKC,20081112,ORL,OKC,ORL,39,32,16,22,,,,109
20081112ORLOKC,20081112,ORL,OKC,OKC,19,23,29,21,,,,92
20081112HOUPHO,20081112,HOU,PHO,HOU,23,21,30,20,,,,94
20081112HOUPHO,20081112,HOU,PHO,PHO,22,15,18,27,,,,82
20081112PHITOR,20081112,PHI,TOR,PHI,26,25,27,28,,,,106
20081112PHITOR,20081112,PHI,TOR,TOR,13,32,26,25,,,,96
20081112UTAWAS,20081112,UTA,WAS,UTA,26,15,25,21,,,,87
20081112UTAWAS,20081112,UTA,WAS,WAS,23,23,19,30,,,,95
20081113DALCHI,20081113,DAL,CHI,DAL,32,18,20,21,,,,91
20081113DALCHI,20081113,DAL,CHI,CHI,22,29,27,20,,,,98
20081113DENCLE,20081113,DEN,CLE,DEN,36,25,20,18,,,,99
20081113DENCLE,20081113,DEN,CLE,CLE,33,25,30,22,,,,110
20081113DETGSW,20081113,DET,GSW,DET,21,25,34,27,,,,107
20081113DETGSW,20081113,DET,GSW,GSW,23,30,20,29,,,,102
20081114DENBOS,20081114,DEN,BOS,DEN,23,25,16,30,,,,94
20081114DENBOS,20081114,DEN,BOS,BOS,29,13,23,20,,,,85
20081114UTACHA,20081114,UTA,CHA,UTA,25,18,25,28,,,,96
20081114UTACHA,20081114,UTA,CHA,CHA,18,26,27,33,,,,104
20081114ORLDAL,20081114,ORL,DAL,ORL,17,29,26,30,,,,102
20081114ORLDAL,20081114,ORL,DAL,DAL,21,35,24,20,,,,100
20081114PHIIND,20081114,PHI,IND,PHI,13,36,22,23,,,,94
20081114PHIIND,20081114,PHI,IND,IND,38,19,21,14,,,,92
20081114DETLAL,20081114,DET,LAL,DET,23,30,24,29,,,,106
20081114DETLAL,20081114,DET,LAL,LAL,16,28,18,33,,,,95
20081114MILMEM,20081114,MIL,MEM,MIL,21,16,27,23,14,,,101
20081114MILMEM,20081114,MIL,MEM,MEM,25,24,15,23,9,,,96
20081114WASMIA,20081114,WAS,MIA,WAS,20,16,17,24,,,,77
20081114WASMIA,20081114,WAS,MIA,MIA,27,22,27,21,,,,97
20081114ATLNJN,20081114,ATL,NJN,ATL,22,28,26,32,,,,108
20081114ATLNJN,20081114,ATL,NJN,NJN,27,22,24,42,,,,115
20081114PORNOH,20081114,POR,NOH,POR,19,25,18,20,,,,82
20081114PORNOH,20081114,POR,NOH,NOH,21,20,23,23,,,,87
20081114OKCNYK,20081114,OKC,NYK,OKC,20,24,33,29,,,,106
20081114OKCNYK,20081114,OKC,NYK,NYK,37,31,25,23,,,,116
20081114PHOSAC,20081114,PHO,SAC,PHO,27,26,17,16,11,,,97
20081114PHOSAC,20081114,PHO,SAC,SAC,23,19,19,25,9,,,95
20081114HOUSAS,20081114,HOU,SAS,HOU,23,20,19,13,,,,75
20081114HOUSAS,20081114,HOU,SAS,SAS,21,19,15,22,,,,77
20081115NJNATL,20081115,NJN,ATL,NJN,29,26,30,34,,,,119
20081115NJNATL,20081115,NJN,ATL,ATL,28,22,23,34,,,,107
20081115INDCHI,20081115,IND,CHI,IND,19,28,26,18,,,,91
20081115INDCHI,20081115,IND,CHI,CHI,27,28,26,23,,,,104
20081115UTACLE,20081115,UTA,CLE,UTA,21,32,23,17,,,,93
20081115UTACLE,20081115,UTA,CLE,CLE,25,21,34,25,,,,105
20081115NOHHOU,20081115,NOH,HOU,NOH,21,15,17,29,,,,82
20081115NOHHOU,20081115,NOH,HOU,HOU,26,22,22,21,,,,91
20081115GSWLAC,20081115,GSW,LAC,GSW,36,22,32,31,,,,121
20081115GSWLAC,20081115,GSW,LAC,LAC,31,19,33,20,,,,103
20081115BOSMIL,20081115,BOS,MIL,BOS,21,29,21,22,9,,,102
20081115BOSMIL,20081115,BOS,MIL,MIL,20,18,21,34,4,,,97
20081115PORMIN,20081115,POR,MIN,POR,27,14,24,23,,,,88
20081115PORMIN,20081115,POR,MIN,MIN,25,26,20,12,,,,83
20081115OKCPHI,20081115,OKC,PHI,OKC,22,20,18,25,,,,85
20081115OKCPHI,20081115,OKC,PHI,PHI,24,22,33,31,,,,110
20081116ORLCHA,20081116,ORL,CHA,ORL,19,19,27,25,,,,90
20081116ORLCHA,20081116,ORL,CHA,CHA,21,22,18,24,,,,85
20081116MINDEN,20081116,MIN,DEN,MIN,17,23,27,17,,,,84
20081116MINDEN,20081116,MIN,DEN,DEN,27,17,21,25,,,,90
20081116DALNYK,20081116,DAL,NYK,DAL,26,31,32,23,12,,,124
20081116DALNYK,20081116,DAL,NYK,NYK,35,29,27,21,2,,,114
20081116DETPHO,20081116,DET,PHO,DET,23,23,21,19,,,,86
20081116DETPHO,20081116,DET,PHO,PHO,31,30,20,23,,,,104
20081116SASSAC,20081116,SAS,SAC,SAS,15,28,25,22,,,,90
20081116SASSAC,20081116,SAS,SAC,SAC,23,19,30,16,,,,88
20081116MIATOR,20081116,MIA,TOR,MIA,27,27,24,18,,,,96
20081116MIATOR,20081116,MIA,TOR,TOR,29,21,30,27,,,,107
20081117SASLAC,20081117,SAS,LAC,SAS,21,22,25,18,,,,86
20081117SASLAC,20081117,SAS,LAC,LAC,23,15,26,19,,,,83
20081117HOUOKC,20081117,HOU,OKC,HOU,32,24,25,19,,,,100
20081117HOUOKC,20081117,HOU,OKC,OKC,30,20,19,20,,,,89
20081117PHOUTA,20081117,PHO,UTA,PHO,32,22,23,20,,,,97
20081117PHOUTA,20081117,PHO,UTA,UTA,23,34,26,26,,,,109
20081118NYKBOS,20081118,NYK,BOS,NYK,28,19,30,24,,,,101
20081118NYKBOS,20081118,NYK,BOS,BOS,26,30,33,21,,,,110
20081118DALCHA,20081118,DAL,CHA,DAL,28,27,19,26,,,,100
20081118DALCHA,20081118,DAL,CHA,CHA,10,25,23,25,,,,83
20081118MILDEN,20081118,MIL,DEN,MIL,28,22,23,32,,,,105
20081118MILDEN,20081118,MIL,DEN,DEN,34,30,27,23,,,,114
20081118PORGSW,20081118,POR,GSW,POR,27,22,24,33,,,,106
20081118PORGSW,20081118,POR,GSW,GSW,24,27,29,31,,,,111
20081118ATLIND,20081118,ATL,IND,ATL,25,23,25,23,,,,96
20081118ATLIND,20081118,ATL,IND,IND,32,29,27,25,,,,113
20081118CHILAL,20081118,CHI,LAL,CHI,29,27,18,35,,,,109
20081118CHILAL,20081118,CHI,LAL,LAL,30,31,29,26,,,,116
20081118SACMEM,20081118,SAC,MEM,SAC,25,22,24,23,,,,94
20081118SACMEM,20081118,SAC,MEM,MEM,32,32,26,19,,,,109
20081118CLENJN,20081118,CLE,NJN,CLE,26,23,28,29,,,,106
20081118CLENJN,20081118,CLE,NJN,NJN,28,24,13,17,,,,82
20081118TORORL,20081118,TOR,ORL,TOR,26,19,22,23,,,,90
20081118TORORL,20081118,TOR,ORL,ORL,21,24,28,30,,,,103
20081118MIAWAS,20081118,MIA,WAS,MIA,23,20,30,21,,,,94
20081118MIAWAS,20081118,MIA,WAS,WAS,17,24,26,20,,,,87
20081119WASATL,20081119,WAS,ATL,WAS,26,24,17,20,,,,87
20081119WASATL,20081119,WAS,ATL,ATL,28,16,26,21,,,,91
20081119CLEDET,20081119,CLE,DET,CLE,24,25,19,21,,,,89
20081119CLEDET,20081119,CLE,DET,DET,16,22,28,30,,,,96
20081119DALHOU,20081119,DAL,HOU,DAL,31,22,19,24,,,,96
20081119DALHOU,20081119,DAL,HOU,HOU,25,21,15,25,,,,86
20081119TORMIA,20081119,TOR,MIA,TOR,25,22,30,24,,,,101
20081119TORMIA,20081119,TOR,MIA,MIA,23,20,24,28,,,,95
20081119PHIMIN,20081119,PHI,MIN,PHI,27,25,13,31,,,,96
20081119PHIMIN,20081119,PHI,MIN,MIN,24,32,20,26,,,,102
20081119SACNOH,20081119,SAC,NOH,SAC,23,28,26,28,,,,105
20081119SACNOH,20081119,SAC,NOH,NOH,29,25,22,20,,,,96
20081119LACOKC,20081119,LAC,OKC,LAC,20,29,32,27,,,,108
20081119LACOKC,20081119,LAC,OKC,OKC,26,26,16,20,,,,88
20081119CHIPOR,20081119,CHI,POR,CHI,13,24,20,17,,,,74
20081119CHIPOR,20081119,CHI,POR,POR,34,28,26,28,,,,116
20081119DENSAS,20081119,DEN,SAS,DEN,22,28,25,16,,,,91
20081119DENSAS,20081119,DEN,SAS,SAS,21,19,14,27,,,,81
20081119MILUTA,20081119,MIL,UTA,MIL,16,37,23,18,,,,94
20081119MILUTA,20081119,MIL,UTA,UTA,26,25,23,31,,,,105
20081120DETBOS,20081120,DET,BOS,DET,21,19,17,23,,,,80
20081120DETBOS,20081120,DET,BOS,BOS,21,28,28,21,,,,98
20081120LALPHO,20081120,LAL,PHO,LAL,26,24,30,25,,,,105
20081120LALPHO,20081120,LAL,PHO,PHO,24,20,23,25,,,,92
20081121CHAATL,20081121,CHA,ATL,CHA,24,19,20,20,,,,83
20081121CHAATL,20081121,CHA,ATL,ATL,16,31,15,26,,,,88
20081121MEMDAL,20081121,MEM,DAL,MEM,22,19,15,20,,,,76
20081121MEMDAL,20081121,MEM,DAL,DAL,22,22,24,23,,,,91
20081121CHIGSW,20081121,CHI,GSW,CHI,27,30,28,30,,,,115
20081121CHIGSW,20081121,CHI,GSW,GSW,28,31,28,23,,,,110
20081121ORLIND,20081121,ORL,IND,ORL,28,22,20,21,9,,,100
20081121ORLIND,20081121,ORL,IND,IND,34,20,23,14,7,,,98
20081121DENLAL,20081121,DEN,LAL,DEN,20,27,20,23,,,,90
20081121DENLAL,20081121,DEN,LAL,LAL,35,32,21,16,,,,104
20081121NYKMIL,20081121,NYK,MIL,NYK,19,28,13,27,,,,87
20081121NYKMIL,20081121,NYK,MIL,MIL,28,22,22,32,,,,104
20081121BOSMIN,20081121,BOS,MIN,BOS,22,14,35,24,,,,95
20081121BOSMIN,20081121,BOS,MIN,MIN,21,18,10,29,,,,78
20081121NOHOKC,20081121,NOH,OKC,NOH,26,34,23,22,,,,105
20081121NOHOKC,20081121,NOH,OKC,OKC,17,22,18,23,,,,80
20081121LACPHI,20081121,LAC,PHI,LAC,16,33,23,16,,,,88
20081121LACPHI,20081121,LAC,PHI,PHI,28,18,22,21,,,,89
20081121PORSAC,20081121,POR,SAC,POR,28,29,37,23,,,,117
20081121PORSAC,20081121,POR,SAC,SAC,25,26,18,27,,,,96
20081121UTASAS,20081121,UTA,SAS,UTA,24,29,18,23,,,,94
20081121UTASAS,20081121,UTA,SAS,SAS,29,32,34,24,,,,119
20081121NJNTOR,20081121,NJN,TOR,NJN,22,25,29,35,18,,,129
20081121NJNTOR,20081121,NJN,TOR,TOR,33,28,24,26,16,,,127
20081121HOUWAS,20081121,HOU,WAS,HOU,17,32,21,33,,,,103
