gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
19961101CHIBOS,19961101,CHI,BOS,CHI,27,21,32,27,,,,107
19961101CHIBOS,19961101,CHI,BOS,BOS,28,31,18,21,,,,98
19961101DALDEN,19961101,DAL,DEN,DAL,26,22,20,24,,,,92
19961101DALDEN,19961101,DAL,DEN,DEN,26,22,23,20,,,,91
19961101INDDET,19961101,IND,DET,IND,17,28,14,30,,,,89
19961101INDDET,19961101,IND,DET,DET,16,25,27,27,,,,95
19961101LACGSW,19961101,LAC,GSW,LAC,27,18,30,22,,,,97
19961101LACGSW,19961101,LAC,GSW,GSW,29,13,23,20,,,,85
19961101SACHOU,19961101,SAC,HOU,SAC,24,11,19,31,,,,85
19961101SACHOU,19961101,SAC,HOU,HOU,31,21,24,20,,,,96
19961101PHOLAL,19961101,PHO,LAL,PHO,20,20,29,13,,,,82
19961101PHOLAL,19961101,PHO,LAL,LAL,26,31,15,24,,,,96
19961101ATLMIA,19961101,ATL,MIA,ATL,15,24,27,15,,,,81
19961101ATLMIA,19961101,ATL,MIA,MIA,25,28,23,18,,,,94
19961101SASMIN,19961101,SAS,MIN,SAS,15,25,11,27,,,,78
19961101SASMIN,19961101,SAS,MIN,MIN,24,15,15,28,,,,82
19961101CLENJN,19961101,CLE,NJN,CLE,28,25,17,20,,,,90
19961101CLENJN,19961101,CLE,NJN,NJN,19,20,16,22,,,,77
19961101WSBORL,19961101,WSB,ORL,WSB,18,27,24,27,,,,96
19961101WSBORL,19961101,WSB,ORL,ORL,26,26,19,21,,,,92
19961101MILPHI,19961101,MIL,PHI,MIL,31,27,29,24,,,,111
19961101MILPHI,19961101,MIL,PHI,PHI,28,23,29,23,,,,103
19961101NYKTOR,19961101,NYK,TOR,NYK,26,23,25,33,,,,107
19961101NYKTOR,19961101,NYK,TOR,TOR,28,17,30,24,,,,99
19961101SEAUTA,19961101,SEA,UTA,SEA,23,23,25,20,,,,91
19961101SEAUTA,19961101,SEA,UTA,UTA,28,25,22,24,,,,99
19961101PORVAN,19961101,POR,VAN,POR,29,27,30,28,,,,114
19961101PORVAN,19961101,POR,VAN,VAN,26,27,16,16,,,,85
19961102DETATL,19961102,DET,ATL,DET,23,17,24,26,,,,90
19961102DETATL,19961102,DET,ATL,ATL,20,24,15,19,,,,78
19961102TORCHH,19961102,TOR,CHH,TOR,27,23,29,19,,,,98
19961102TORCHH,19961102,TOR,CHH,CHH,30,22,33,24,,,,109
19961102PHICHI,19961102,PHI,CHI,PHI,17,21,26,22,,,,86
19961102PHICHI,19961102,PHI,CHI,CHI,27,35,33,20,,,,115
19961102SACDAL,19961102,SAC,DAL,SAC,25,31,28,23,,,,107
19961102SACDAL,19961102,SAC,DAL,DAL,24,13,22,35,,,,94
19961102MIAIND,19961102,MIA,IND,MIA,22,25,28,22,,,,97
19961102MIAIND,19961102,MIA,IND,IND,29,19,18,29,,,,95
19961102UTALAC,19961102,UTA,LAC,UTA,26,20,32,17,,,,95
19961102UTALAC,19961102,UTA,LAC,LAC,21,20,22,27,,,,90
19961102BOSMIL,19961102,BOS,MIL,BOS,21,15,33,33,,,,102
19961102BOSMIL,19961102,BOS,MIL,MIL,35,29,32,28,,,,124
19961102HOUPHO,19961102,HOU,PHO,HOU,31,18,28,33,,,,110
19961102HOUPHO,19961102,HOU,PHO,PHO,13,27,25,30,,,,95
19961102PORSEA,19961102,POR,SEA,POR,26,11,27,29,,,,93
19961102PORSEA,19961102,POR,SEA,SEA,27,27,28,22,,,,104
19961102CLEWSB,19961102,CLE,WSB,CLE,22,20,24,24,8,,,98
19961102CLEWSB,19961102,CLE,WSB,WSB,18,24,31,17,6,,,96
19961103MINLAL,19961103,MIN,LAL,MIN,23,24,22,16,,,,85
19961103MINLAL,19961103,MIN,LAL,LAL,17,23,25,26,,,,91
19961103CHHNYK,19961103,CHH,NYK,CHH,11,25,20,30,,,,86
19961103CHHNYK,19961103,CHH,NYK,NYK,37,33,19,24,,,,113
19961103DENSAS,19961103,DEN,SAS,DEN,25,27,12,24,,,,88
19961103DENSAS,19961103,DEN,SAS,SAS,18,16,22,23,,,,79
19961103GSWVAN,19961103,GSW,VAN,GSW,33,19,23,30,,,,105
19961103GSWVAN,19961103,GSW,VAN,VAN,20,26,25,24,,,,95
19961104ATLPOR,19961104,ATL,POR,ATL,32,28,17,17,,,,94
19961104ATLPOR,19961104,ATL,POR,POR,13,27,19,17,,,,76
19961104HOUUTA,19961104,HOU,UTA,HOU,19,11,26,19,,,,75
19961104HOUUTA,19961104,HOU,UTA,UTA,19,18,26,9,,,,72
19961105VANCHI,19961105,VAN,CHI,VAN,27,16,13,17,,,,73
19961105VANCHI,19961105,VAN,CHI,CHI,25,32,19,20,,,,96
19961105SASCLE,19961105,SAS,CLE,SAS,15,16,19,24,,,,74
19961105SASCLE,19961105,SAS,CLE,CLE,13,21,21,13,,,,68
19961105LACDEN,19961105,LAC,DEN,LAC,18,19,23,22,,,,82
19961105LACDEN,19961105,LAC,DEN,DEN,30,17,19,12,,,,78
19961105PORGSW,19961105,POR,GSW,POR,31,28,23,29,,,,111
19961105PORGSW,19961105,POR,GSW,GSW,27,29,14,23,,,,93
19961105LALNYK,19961105,LAL,NYK,LAL,25,24,24,25,,,,98
19961105LALNYK,19961105,LAL,NYK,NYK,22,23,23,24,,,,92
19961105DETPHI,19961105,DET,PHI,DET,20,19,22,22,,,,83
19961105DETPHI,19961105,DET,PHI,PHI,27,17,23,14,,,,81
19961105MINPHO,19961105,MIN,PHO,MIN,24,30,25,19,,,,98
19961105MINPHO,19961105,MIN,PHO,PHO,28,19,20,28,,,,95
19961105HOUSAC,19961105,HOU,SAC,HOU,25,24,22,31,,,,102
19961105HOUSAC,19961105,HOU,SAC,SAC,20,15,20,25,,,,80
19961105ATLSEA,19961105,ATL,SEA,ATL,34,21,36,26,,,,117
19961105ATLSEA,19961105,ATL,SEA,SEA,29,29,18,19,,,,95
19961105DALTOR,19961105,DAL,TOR,DAL,26,27,28,15,,,,96
19961105DALTOR,19961105,DAL,TOR,TOR,20,20,34,26,,,,100
19961106INDBOS,19961106,IND,BOS,IND,30,28,8,18,,,,84
19961106INDBOS,19961106,IND,BOS,BOS,17,18,38,21,,,,94
