gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
19851026LALSAS,19851026,LAL,SAS,SAS,18,32,32,21,8,5,,116
19851027GSWPOR,19851027,GSW,POR,GSW,25,24,20,30,,,,99
19851027GSWPOR,19851027,GSW,POR,POR,23,31,29,33,,,,116
19851029NYKATL,19851029,NYK,ATL,NYK,21,22,22,22,,,,87
19851029NYKATL,19851029,NYK,ATL,ATL,27,30,24,21,,,,102
19851029WSBCLE,19851029,WSB,CLE,WSB,26,23,26,22,,,,97
19851029WSBCLE,19851029,WSB,CLE,CLE,22,24,13,31,,,,90
19851029LALDAL,19851029,LAL,DAL,LAL,28,36,39,30,,,,133
19851029LALDAL,19851029,LAL,DAL,DAL,34,35,31,15,,,,115
19851029NJNDET,19851029,NJN,DET,NJN,29,27,30,21,,,,107
19851029NJNDET,19851029,NJN,DET,DET,35,27,30,32,,,,124
19851029CHIGSW,19851029,CHI,GSW,CHI,28,22,28,33,,,,111
19851029CHIGSW,19851029,CHI,GSW,GSW,20,30,32,23,,,,105
19851029SEAHOU,19851029,SEA,HOU,SEA,18,27,17,37,,,,99
19851029SEAHOU,19851029,SEA,HOU,HOU,26,29,36,20,,,,111
19851029PORLAC,19851029,POR,LAC,POR,30,31,23,29,,,,113
19851029PORLAC,19851029,POR,LAC,LAC,21,29,32,37,,,,119
19851029PHIMIL,19851029,PHI,MIL,PHI,28,38,23,28,,,,117
19851029PHIMIL,19851029,PHI,MIL,MIL,32,31,31,25,,,,119
19851029DENPHO,19851029,DEN,PHO,DEN,42,31,43,26,,,,142
19851029DENPHO,19851029,DEN,PHO,PHO,38,44,22,23,,,,127
19851029UTASAS,19851029,UTA,SAS,UTA,28,29,24,31,,,,112
19851029UTASAS,19851029,UTA,SAS,SAS,33,32,26,33,,,,124
19851030MILBOS,19851030,MIL,BOS,MIL,25,26,27,28,,,,106
19851030MILBOS,19851030,MIL,BOS,BOS,30,32,25,30,,,,117
19851030INDNJN,19851030,IND,NJN,IND,33,28,33,19,10,10,5,138
19851030INDNJN,19851030,IND,NJN,NJN,28,28,24,33,10,10,14,147
19851030DETPHI,19851030,DET,PHI,DET,40,21,25,27,12,,,125
19851030DETPHI,19851030,DET,PHI,PHI,30,30,34,19,19,,,132
19851030SASUTA,19851030,SAS,UTA,SAS,26,31,24,19,,,,100
19851030SASUTA,19851030,SAS,UTA,UTA,24,26,27,25,,,,102
19851031SEADEN,19851031,SEA,DEN,SEA,28,17,20,8,,,,73
19851031SEADEN,19851031,SEA,DEN,DEN,19,25,25,21,,,,90
19851031NYKGSW,19851031,NYK,GSW,NYK,29,27,26,22,,,,104
19851031NYKGSW,19851031,NYK,GSW,GSW,28,26,33,24,,,,111
19851031CHILAC,19851031,CHI,LAC,CHI,28,36,26,22,,,,112
19851031CHILAC,19851031,CHI,LAC,LAC,30,29,33,28,,,,120
19851031LALPHO,19851031,LAL,PHO,LAL,33,39,37,35,,,,144
19851031LALPHO,19851031,LAL,PHO,PHO,29,24,24,30,,,,107
19851031HOUSAC,19851031,HOU,SAC,HOU,29,28,30,29,,,,116
19851031HOUSAC,19851031,HOU,SAC,SAC,37,29,29,27,,,,122
19851031CLEWSB,19851031,CLE,WSB,CLE,34,24,30,26,,,,114
19851031CLEWSB,19851031,CLE,WSB,WSB,14,32,32,29,,,,107
19851101ATLBOS,19851101,ATL,BOS,ATL,20,32,20,33,,,,105
19851101ATLBOS,19851101,ATL,BOS,BOS,26,28,19,36,,,,109
19851101INDDET,19851101,IND,DET,IND,30,38,24,24,,,,116
19851101INDDET,19851101,IND,DET,DET,31,23,32,38,,,,124
19851101PHINJN,19851101,PHI,NJN,PHI,27,26,27,22,,,,102
19851101PHINJN,19851101,PHI,NJN,NJN,22,40,20,24,,,,106
19851101DALSAS,19851101,DAL,SAS,DAL,28,26,24,29,,,,107
19851101DALSAS,19851101,DAL,SAS,SAS,36,28,24,28,,,,116
19851101PHOUTA,19851101,PHO,UTA,PHO,31,30,26,23,,,,110
19851101PHOUTA,19851101,PHO,UTA,UTA,35,35,24,27,,,,121
19851102PHIATL,19851102,PHI,ATL,PHI,28,27,27,19,12,,,113
19851102PHIATL,19851102,PHI,ATL,ATL,30,27,25,19,13,,,114
19851102SACDAL,19851102,SAC,DAL,SAC,30,28,32,23,,,,113
19851102SACDAL,19851102,SAC,DAL,DAL,35,23,19,42,,,,119
19851102LALGSW,19851102,LAL,GSW,LAL,24,39,26,31,,,,120
19851102LALGSW,19851102,LAL,GSW,GSW,25,34,39,18,,,,116
19851102SASHOU,19851102,SAS,HOU,SAS,26,21,20,31,,,,98
19851102SASHOU,19851102,SAS,HOU,HOU,25,31,31,24,,,,111
19851102DETIND,19851102,DET,IND,DET,28,40,24,36,,,,128
19851102DETIND,19851102,DET,IND,IND,32,32,24,29,,,,117
19851102NYKLAC,19851102,NYK,LAC,NYK,25,26,17,27,,,,95
19851102NYKLAC,19851102,NYK,LAC,LAC,30,24,22,27,,,,103
19851102NJNMIL,19851102,NJN,MIL,NJN,35,30,26,22,,,,113
19851102NJNMIL,19851102,NJN,MIL,MIL,38,33,33,32,,,,136
19851102UTAPOR,19851102,UTA,POR,UTA,25,32,20,31,,,,108
19851102UTAPOR,19851102,UTA,POR,POR,34,33,33,28,,,,128
19851102CHISEA,19851102,CHI,SEA,CHI,18,29,26,27,,,,100
19851102CHISEA,19851102,CHI,SEA,SEA,30,37,23,28,,,,118
19851102BOSWSB,19851102,BOS,WSB,BOS,28,19,22,19,,,,88
19851102BOSWSB,19851102,BOS,WSB,WSB,20,17,14,22,,,,73
19851103MILCLE,19851103,MIL,CLE,MIL,26,36,31,27,,,,120
19851103MILCLE,19851103,MIL,CLE,CLE,27,33,24,26,,,,110
19851103NYKPOR,19851103,NYK,POR,NYK,26,14,28,28,,,,96
19851103NYKPOR,19851103,NYK,POR,POR,34,22,33,21,,,,110
19851105ATLDEN,19851105,ATL,DEN,ATL,34,27,23,29,,,,113
19851105ATLDEN,19851105,ATL,DEN,DEN,37,33,27,31,,,,128
19851105PORHOU,19851105,POR,HOU,POR,31,25,26,31,,,,113
19851105PORHOU,19851105,POR,HOU,HOU,30,27,34,36,,,,127
19851105CLELAL,19851105,CLE,LAL,CLE,37,38,29,25,,,,129
19851105CLELAL,19851105,CLE,LAL,LAL,30,27,28,26,,,,111
19851105SASMIL,19851105,SAS,MIL,SAS,32,17,28,20,,,,97
19851105SASMIL,19851105,SAS,MIL,MIL,36,32,29,29,,,,126
19851105WSBNJN,19851105,WSB,NJN,WSB,31,25,20,30,,,,106
19851105WSBNJN,19851105,WSB,NJN,NJN,23,23,31,35,,,,112
19851105NYKSEA,19851105,NYK,SEA,NYK,20,15,24,21,,,,80
19851105NYKSEA,19851105,NYK,SEA,SEA,18,23,19,24,,,,84
19851105GSWUTA,19851105,GSW,UTA,GSW,24,20,22,33,,,,99
19851105GSWUTA,19851105,GSW,UTA,UTA,21,30,26,41,,,,118
19851106PORDAL,19851106,POR,DAL,POR,31,29,25,26,,,,111
19851106PORDAL,19851106,POR,DAL,DAL,29,24,30,26,,,,109
19851106CHIDET,19851106,CHI,DET,CHI,28,25,34,18,,,,105
19851106CHIDET,19851106,CHI,DET,DET,20,24,31,47,,,,122
19851106SEAGSW,19851106,SEA,GSW,SEA,25,27,24,25,,,,101
19851106SEAGSW,19851106,SEA,GSW,GSW,28,28,20,29,,,,105
19851106INDPHI,19851106,IND,PHI,IND,31,28,22,16,,,,97
19851106INDPHI,19851106,IND,PHI,PHI,29,21,32,23,,,,105
19851106ATLPHO,19851106,ATL,PHO,ATL,30,26,31,27,,,,114
19851106ATLPHO,19851106,ATL,PHO,PHO,28,31,32,15,,,,106
19851106SASWSB,19851106,SAS,WSB,SAS,23,15,26,17,,,,81
19851106SASWSB,19851106,SAS,WSB,WSB,24,24,17,15,,,,80
19851107DALDEN,19851107,DAL,DEN,DAL,24,15,14,46,,,,99
19851107DALDEN,19851107,DAL,DEN,DEN,28,28,42,33,,,,131
19851107LACHOU,19851107,LAC,HOU,LAC,24,21,34,36,,,,115
19851107LACHOU,19851107,LAC,HOU,HOU,34,31,36,36,,,,137
19851107CHINJN,19851107,CHI,NJN,CHI,24,25,26,22,,,,97
19851107CHINJN,19851107,CHI,NJN,NJN,24,26,35,21,,,,106
19851107MILNYK,19851107,MIL,NYK,MIL,31,18,19,24,,,,92
19851107MILNYK,19851107,MIL,NYK,NYK,25,28,18,17,,,,88
19851107CLESAC,19851107,CLE,SAC,CLE,24,22,23,26,,,,95
19851107CLESAC,19851107,CLE,SAC,SAC,24,22,28,20,,,,94
19851107LALUTA,19851107,LAL,UTA,LAL,27,24,34,31,,,,116
19851107LALUTA,19851107,LAL,UTA,UTA,26,33,23,24,,,,106
19851108PHOBOS,19851108,PHO,BOS,PHO,25,26,19,31,,,,101
19851108PHOBOS,19851108,PHO,BOS,BOS,38,25,31,31,,,,125
19851108ATLGSW,19851108,ATL,GSW,ATL,28,28,21,42,,,,119
19851108ATLGSW,19851108,ATL,GSW,GSW,35,24,36,35,,,,130
19851108DENLAL,19851108,DEN,LAL,DEN,21,30,18,30,,,,99
19851108DENLAL,19851108,DEN,LAL,LAL,34,30,37,27,,,,128
19851108SASPHI,19851108,SAS,PHI,SAS,33,21,33,20,,,,107
19851108SASPHI,19851108,SAS,PHI,PHI,33,21,24,17,,,,95
19851108SEAPOR,19851108,SEA,POR,SEA,15,30,19,24,,,,88
19851108SEAPOR,19851108,SEA,POR,POR,30,15,21,26,,,,92
19851108DETWSB,19851108,DET,WSB,DET,28,22,40,27,,,,117
19851108DETWSB,19851108,DET,WSB,WSB,26,31,30,23,,,,110
19851109HOUDAL,19851109,HOU,DAL,HOU,38,33,21,23,,,,115
19851109HOUDAL,19851109,HOU,DAL,DAL,35,25,29,21,,,,110
19851109BOSDET,19851109,BOS,DET,BOS,38,34,28,24,,,,124
19851109BOSDET,19851109,BOS,DET,DET,23,27,32,23,,,,105
19851109PHOIND,19851109,PHO,IND,PHO,26,27,30,22,,,,105
19851109PHOIND,19851109,PHO,IND,IND,40,30,27,30,,,,127
19851109ATLLAC,19851109,ATL,LAC,ATL,33,29,20,15,,,,97
19851109ATLLAC,19851109,ATL,LAC,LAC,27,22,27,18,,,,94
19851109MILNJN,19851109,MIL,NJN,MIL,25,33,40,25,,,,123
19851109MILNJN,19851109,MIL,NJN,NJN,39,40,26,21,,,,126
19851109CHINYK,19851109,CHI,NYK,CHI,24,24,20,29,,,,97
19851109CHINYK,19851109,CHI,NYK,NYK,32,20,23,19,,,,94
19851109SEASAC,19851109,SEA,SAC,SEA,30,19,25,19,,,,93
19851109SEASAC,19851109,SEA,SAC,SAC,26,19,30,23,,,,98
19851109CLEUTA,19851109,CLE,UTA,CLE,30,27,27,30,,,,114
19851109CLEUTA,19851109,CLE,UTA,UTA,39,30,23,29,,,,121
19851110SACGSW,19851110,SAC,GSW,SAC,30,24,28,29,,,,111
19851110SACGSW,19851110,SAC,GSW,GSW,33,26,34,24,,,,117
19851110MILPHI,19851110,MIL,PHI,MIL,24,20,31,22,,,,97
19851110MILPHI,19851110,MIL,PHI,PHI,32,22,23,28,,,,105
19851110CLEPOR,19851110,CLE,POR,CLE,27,33,26,21,,,,107
19851110CLEPOR,19851110,CLE,POR,POR,34,21,31,24,,,,110
19851111NJNSAS,19851111,NJN,SAS,NJN,22,25,28,29,,,,104
19851111NJNSAS,19851111,NJN,SAS,SAS,28,26,27,30,,,,111
19851112MILCHI,19851112,MIL,CHI,MIL,38,23,33,38,,,,132
19851112MILCHI,19851112,MIL,CHI,CHI,29,31,27,16,,,,103
19851112WSBDET,19851112,WSB,DET,WSB,26,28,34,23,11,,,122
19851112WSBDET,19851112,WSB,DET,DET,31,16,28,36,13,,,124
19851112LACGSW,19851112,LAC,GSW,LAC,37,28,31,19,,,,115
19851112LACGSW,19851112,LAC,GSW,GSW,23,46,29,29,,,,127
19851112DENHOU,19851112,DEN,HOU,DEN,32,24,33,30,,,,119
19851112DENHOU,19851112,DEN,HOU,HOU,29,38,33,27,,,,127
19851112UTALAL,19851112,UTA,LAL,UTA,25,23,33,29,,,,110
19851112UTALAL,19851112,UTA,LAL,LAL,27,30,31,31,,,,119
19851112PHONYK,19851112,PHO,NYK,PHO,27,20,23,23,,,,93
19851112PHONYK,19851112,PHO,NYK,NYK,28,26,21,28,,,,103
19851112SACPOR,19851112,SAC,POR,SAC,24,31,22,38,,,,115
19851112SACPOR,19851112,SAC,POR,POR,22,28,40,36,,,,126
19851112DALSEA,19851112,DAL,SEA,DAL,24,19,19,28,,,,90
19851112DALSEA,19851112,DAL,SEA,SEA,29,20,25,35,,,,109
19851113PHOATL,19851113,PHO,ATL,PHO,30,22,22,27,,,,101
19851113PHOATL,19851113,PHO,ATL,ATL,31,26,30,21,,,,108
19851113INDBOS,19851113,IND,BOS,IND,24,34,23,33,,,,114
19851113INDBOS,19851113,IND,BOS,BOS,35,23,30,30,,,,118
19851113SEALAC,19851113,SEA,LAC,SEA,21,27,20,25,,,,93
19851113SEALAC,19851113,SEA,LAC,LAC,33,20,14,22,,,,89
19851113DETMIL,19851113,DET,MIL,DET,25,31,32,30,,,,118
19851113DETMIL,19851113,DET,MIL,MIL,38,34,31,34,,,,137
19851113CHIPHI,19851113,CHI,PHI,CHI,27,18,33,28,,,,106
19851113CHIPHI,19851113,CHI,PHI,PHI,32,30,24,24,,,,110
19851113DALUTA,19851113,DAL,UTA,DAL,30,26,34,25,,,,115
19851113DALUTA,19851113,DAL,UTA,UTA,18,25,27,30,,,,100
19851114SASDEN,19851114,SAS,DEN,SAS,22,35,29,23,,,,109
19851114SASDEN,19851114,SAS,DEN,DEN,25,34,31,22,,,,112
19851114NJNHOU,19851114,NJN,HOU,NJN,33,24,21,29,,,,107
19851114NJNHOU,19851114,NJN,HOU,HOU,36,18,26,32,,,,112
19851114CLEIND,19851114,CLE,IND,CLE,20,30,31,31,,,,112
19851114CLEIND,19851114,CLE,IND,IND,34,19,24,27,,,,104
19851114PORLAL,19851114,POR,LAL,POR,25,30,27,20,,,,102
19851114PORLAL,19851114,POR,LAL,LAL,35,31,27,21,,,,114
19851114GSWSAC,19851114,GSW,SAC,GSW,20,28,33,22,,,,103
19851114GSWSAC,19851114,GSW,SAC,SAC,22,26,32,32,,,,112
19851115DETATL,19851115,DET,ATL,DET,32,29,25,32,,,,118
19851115DETATL,19851115,DET,ATL,ATL,39,27,34,22,,,,122
19851115WSBBOS,19851115,WSB,BOS,WSB,20,17,29,48,,,,114
19851115WSBBOS,19851115,WSB,BOS,BOS,32,25,28,33,,,,118
19851115NJNDAL,19851115,NJN,DAL,NJN,24,30,23,21,,,,98
19851115NJNDAL,19851115,NJN,DAL,DAL,27,27,29,27,,,,110
19851115LALLAC,19851115,LAL,LAC,LAL,34,32,29,32,,,,127
19851115LALLAC,19851115,LAL,LAC,LAC,20,25,28,23,,,,96
19851115CHIMIL,19851115,CHI,MIL,CHI,32,21,25,25,,,,103
19851115CHIMIL,19851115,CHI,MIL,MIL,28,24,29,37,,,,118
19851115SEAPHO,19851115,SEA,PHO,SEA,20,21,30,28,,,,99
19851115SEAPHO,19851115,SEA,PHO,PHO,34,22,34,27,,,,117
19851115PORUTA,19851115,POR,UTA,POR,30,32,25,31,,,,118
19851115PORUTA,19851115,POR,UTA,UTA,23,34,36,40,,,,133
19851116CLECHI,19851116,CLE,CHI,CLE,29,37,24,29,13,,,132
19851116CLECHI,19851116,CLE,CHI,CHI,29,32,31,27,9,,,128
19851116LACDEN,19851116,LAC,DEN,LAC,21,25,31,32,,,,109
19851116LACDEN,19851116,LAC,DEN,DEN,34,25,29,25,,,,113
19851116PHOGSW,19851116,PHO,GSW,PHO,22,25,26,32,,,,105
19851116PHOGSW,19851116,PHO,GSW,GSW,29,23,33,33,,,,118
19851116DALHOU,19851116,DAL,HOU,DAL,31,16,35,35,,,,117
19851116DALHOU,19851116,DAL,HOU,HOU,29,23,35,35,,,,122
19851116BOSIND,19851116,BOS,IND,BOS,33,28,28,20,,,,109
19851116BOSIND,19851116,BOS,IND,IND,31,28,28,24,,,,111
19851116ATLNYK,19851116,ATL,NYK,ATL,25,20,20,31,,,,96
19851116ATLNYK,19851116,ATL,NYK,NYK,24,29,29,21,,,,103
19851116UTASAC,19851116,UTA,SAC,UTA,30,19,25,26,,,,100
19851116UTASAC,19851116,UTA,SAC,SAC,23,26,20,27,,,,96
19851116SEASAS,19851116,SEA,SAS,SEA,23,23,17,27,5,,,95
19851116SEASAS,19851116,SEA,SAS,SAS,29,18,23,20,7,,,97
19851116PHIWSB,19851116,PHI,WSB,PHI,23,32,24,18,,,,97
19851116PHIWSB,19851116,PHI,WSB,WSB,36,19,30,33,,,,118
19851117NJNLAL,19851117,NJN,LAL,NJN,30,21,33,35,,,,119
19851117NJNLAL,19851117,NJN,LAL,LAL,35,32,39,32,,,,138
19851117MILPOR,19851117,MIL,POR,MIL,27,31,25,34,,,,117
19851117MILPOR,19851117,MIL,POR,POR,30,29,19,26,,,,104
19851119INDCHI,19851119,IND,CHI,IND,28,27,30,29,,,,114
19851119INDCHI,19851119,IND,CHI,CHI,28,36,28,29,,,,121
19851119GSWCLE,19851119,GSW,CLE,GSW,30,30,22,28,,,,110
19851119GSWCLE,19851119,GSW,CLE,CLE,26,24,31,23,,,,104
19851119PHODAL,19851119,PHO,DAL,PHO,26,40,26,27,,,,119
19851119PHODAL,19851119,PHO,DAL,DAL,34,29,30,30,,,,123
19851119HOUDEN,19851119,HOU,DEN,HOU,25,40,26,22,,,,113
19851119HOUDEN,19851119,HOU,DEN,DEN,40,31,30,26,,,,127
19851119WSBNYK,19851119,WSB,NYK,WSB,24,17,28,25,,,,94
19851119WSBNYK,19851119,WSB,NYK,NYK,24,29,24,21,,,,98
19851119NJNPOR,19851119,NJN,POR,NJN,34,29,26,19,,,,108
19851119NJNPOR,19851119,NJN,POR,POR,26,25,31,20,,,,102
19851119SACSAS,19851119,SAC,SAS,SAC,20,29,26,28,,,,103
19851119SACSAS,19851119,SAC,SAS,SAS,22,31,29,17,,,,99
19851120CHIATL,19851120,CHI,ATL,CHI,30,19,24,28,,,,101
19851120CHIATL,19851120,CHI,ATL,ATL,35,25,27,29,,,,116
19851120UTABOS,19851120,UTA,BOS,UTA,28,21,27,24,6,,,106
19851120UTABOS,19851120,UTA,BOS,BOS,29,29,19,23,15,,,115
19851120NYKDET,19851120,NYK,DET,NYK,21,28,18,31,,,,98
19851120NYKDET,19851120,NYK,DET,DET,30,32,28,19,,,,109
19851120INDHOU,19851120,IND,HOU,IND,19,31,22,25,,,,97
19851120INDHOU,19851120,IND,HOU,HOU,36,36,29,25,,,,126
19851120LACLAL,19851120,LAC,LAL,LAC,25,26,28,28,,,,107
19851120LACLAL,19851120,LAC,LAL,LAL,32,27,35,28,,,,122
19851120GSWPHI,19851120,GSW,PHI,GSW,28,26,32,27,,,,113
19851120GSWPHI,19851120,GSW,PHI,PHI,32,24,39,22,,,,117
19851120SASPHO,19851120,SAS,PHO,SAS,28,16,34,22,,,,100
19851120SASPHO,19851120,SAS,PHO,PHO,30,26,35,30,,,,121
19851120MILSEA,19851120,MIL,SEA,MIL,38,24,28,26,,,,116
19851120MILSEA,19851120,MIL,SEA,SEA,26,31,23,26,,,,106
19851120CLEWSB,19851120,CLE,WSB,CLE,29,28,18,23,,,,98
19851120CLEWSB,19851120,CLE,WSB,WSB,35,29,26,11,,,,101
19851121LALDEN,19851121,LAL,DEN,LAL,24,35,25,36,,,,120
19851121LALDEN,19851121,LAL,DEN,DEN,35,40,23,23,,,,121
19851121PORLAC,19851121,POR,LAC,POR,36,25,26,25,,,,112
19851121PORLAC,19851121,POR,LAC,LAC,24,29,27,28,,,,108
19851121MILSAC,19851121,MIL,SAC,MIL,34,34,41,22,,,,131
19851121MILSAC,19851121,MIL,SAC,SAC,26,24,19,28,,,,97
19851122PHIBOS,19851122,PHI,BOS,PHI,22,34,22,25,,,,103
19851122PHIBOS,19851122,PHI,BOS,BOS,23,28,31,28,,,,110
19851122UTACLE,19851122,UTA,CLE,UTA,36,21,26,38,,,,121
19851122UTACLE,19851122,UTA,CLE,CLE,34,26,37,16,,,,113
19851122GSWDET,19851122,GSW,DET,GSW,30,19,24,23,,,,96
19851122GSWDET,19851122,GSW,DET,DET,31,30,34,20,,,,115
19851122NJNPHO,19851122,NJN,PHO,NJN,26,24,29,25,,,,104
19851122NJNPHO,19851122,NJN,PHO,PHO,26,26,20,24,,,,96
19851122INDSAS,19851122,IND,SAS,IND,16,32,24,24,,,,96
19851122INDSAS,19851122,IND,SAS,SAS,25,36,19,28,,,,108
19851122HOUSEA,19851122,HOU,SEA,HOU,24,27,25,27,,,,103
19851122HOUSEA,19851122,HOU,SEA,SEA,30,36,35,21,,,,122
19851122NYKWSB,19851122,NYK,WSB,NYK,25,26,25,18,,,,94
19851122NYKWSB,19851122,NYK,WSB,WSB,28,26,25,23,,,,102
19851123UTAATL,19851123,UTA,ATL,UTA,36,31,25,24,,,,116
19851123UTAATL,19851123,UTA,ATL,ATL,33,28,26,19,,,,106
19851123GSWCHI,19851123,GSW,CHI,GSW,24,28,26,30,,,,108
19851123GSWCHI,19851123,GSW,CHI,CHI,27,30,35,43,,,,135
19851123INDDAL,19851123,IND,DAL,IND,26,21,31,26,,,,104
19851123INDDAL,19851123,IND,DAL,DAL,29,31,28,29,,,,117
19851123SACDEN,19851123,SAC,DEN,SAC,28,26,30,34,,,,118
19851123SACDEN,19851123,SAC,DEN,DEN,29,33,30,30,,,,122
19851123MILLAC,19851123,MIL,LAC,MIL,24,21,38,29,,,,112
19851123MILLAC,19851123,MIL,LAC,LAC,16,33,37,30,,,,116
19851123BOSNYK,19851123,BOS,NYK,BOS,35,32,25,21,,,,113
19851123BOSNYK,19851123,BOS,NYK,NYK,34,30,19,21,,,,104
19851123DETPHI,19851123,DET,PHI,DET,29,34,30,26,,,,119
19851123DETPHI,19851123,DET,PHI,PHI,31,23,35,25,,,,114
19851123LALPOR,19851123,LAL,POR,LAL,36,30,33,31,,,,130
19851123LALPOR,19851123,LAL,POR,POR,22,20,32,39,,,,113
19851124ATLCLE,19851124,ATL,CLE,ATL,21,28,17,24,,,,90
19851124ATLCLE,19851124,ATL,CLE,CLE,24,13,35,26,,,,98
19851124SASLAL,19851124,SAS,LAL,SAS,21,34,22,25,,,,102
19851124SASLAL,19851124,SAS,LAL,LAL,31,30,37,20,,,,118
19851124MILPHO,19851124,MIL,PHO,MIL,28,32,26,42,12,,,140
19851124MILPHO,19851124,MIL,PHO,PHO,22,36,38,32,10,,,138
19851124HOUPOR,19851124,HOU,POR,HOU,25,36,23,34,,,,118
19851124HOUPOR,19851124,HOU,POR,POR,37,34,26,28,,,,125
19851124NJNSAC,19851124,NJN,SAC,NJN,30,33,27,28,,,,118
19851124NJNSAC,19851124,NJN,SAC,SAC,31,20,31,21,,,,103
19851124DENSEA,19851124,DEN,SEA,DEN,18,26,18,22,,,,84
19851124DENSEA,19851124,DEN,SEA,SEA,22,38,31,19,,,,110
19851124CHIWSB,19851124,CHI,WSB,CHI,27,27,22,30,,,,106
19851124CHIWSB,19851124,CHI,WSB,WSB,27,26,25,37,,,,115
19851125UTAIND,19851125,UTA,IND,UTA,23,23,31,25,,,,102
19851125UTAIND,19851125,UTA,IND,IND,22,26,26,27,,,,101
19851126NYKATL,19851126,NYK,ATL,NYK,22,28,22,22,,,,94
19851126NYKATL,19851126,NYK,ATL,ATL,26,30,25,23,,,,104
19851126WSBDAL,19851126,WSB,DAL,WSB,26,23,27,23,,,,99
19851126WSBDAL,19851126,WSB,DAL,DAL,27,25,34,26,,,,112
19851126CHIDEN,19851126,CHI,DEN,CHI,30,28,39,31,,,,128
19851126CHIDEN,19851126,CHI,DEN,DEN,30,36,27,30,,,,123
19851126CLEDET,19851126,CLE,DET,CLE,20,23,25,30,,,,98
19851126CLEDET,19851126,CLE,DET,DET,29,33,27,24,,,,113
19851126GSWHOU,19851126,GSW,HOU,GSW,23,26,33,26,,,,108
19851126GSWHOU,19851126,GSW,HOU,HOU,33,25,42,30,,,,130
19851126BOSPHI,19851126,BOS,PHI,BOS,28,22,24,24,,,,98
19851126BOSPHI,19851126,BOS,PHI,PHI,18,32,26,15,,,,91
19851126PHOSAC,19851126,PHO,SAC,PHO,31,37,19,20,,,,107
19851126PHOSAC,19851126,PHO,SAC,SAC,37,27,20,27,,,,111
19851126LACSEA,19851126,LAC,SEA,LAC,22,19,33,25,,,,99
19851126LACSEA,19851126,LAC,SEA,SEA,26,37,31,37,,,,131
19851127DETBOS,19851127,DET,BOS,DET,35,35,26,28,,,,124
19851127DETBOS,19851127,DET,BOS,BOS,35,36,29,32,,,,132
19851127DENGSW,19851127,DEN,GSW,DEN,30,30,26,16,,,,102
19851127DENGSW,19851127,DEN,GSW,GSW,30,27,24,23,,,,104
19851127NYKIND,19851127,NYK,IND,NYK,22,23,18,17,,,,80
19851127NYKIND,19851127,NYK,IND,IND,20,26,18,13,,,,77
19851127HOULAC,19851127,HOU,LAC,HOU,36,29,27,28,17,,,137
19851127HOULAC,19851127,HOU,LAC,LAC,32,27,37,24,10,,,130
