gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
19951103MILBOS,,MIL,BOS,BOS,dee_brown,,38:00,2,11,0,4,9,10,,0,2,2,5,3,2,3,0,,13
19951103MILBOS,,MIL,BOS,BOS,dino_radja,,33:00,9,12,0,0,0,1,,2,9,11,0,5,2,1,4,,18
19951103MILBOS,,MIL,BOS,BOS,rick_fox,,32:00,8,13,1,3,2,5,,4,1,5,6,5,1,1,0,,19
19951103MILBOS,,MIL,BOS,BOS,sherman_douglas,,22:00,3,9,0,1,0,2,,1,1,2,5,1,0,3,0,,6
19951103MILBOS,,MIL,BOS,BOS,dana_barros,,27:00,2,9,1,4,3,3,,0,4,4,2,0,1,0,0,,8
19951103MILBOS,,MIL,BOS,BOS,eric_williams,,20:00,5,8,0,1,6,8,,2,4,6,1,2,0,0,0,,16
19951103MILBOS,,MIL,BOS,BOS,junior_burrough,,14:00,1,4,0,0,2,2,,1,1,2,0,2,0,0,1,,4
19951103MILBOS,,MIL,BOS,BOS,david_wesley,,5:00,1,3,0,1,0,0,,0,2,2,1,1,0,2,0,,2
19951103MILBOS,,MIL,BOS,BOS,doug_smith,,4:00,0,1,0,0,0,0,,0,1,1,0,1,0,0,0,,0
19951103MILBOS,,MIL,BOS,BOS,charles_claxton,,1:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19951103MILBOS,,MIL,BOS,BOS,total,,240,37,79,2,14,24,34,,12,32,44,20,23,6,13,7,,100
19951103CHHCHI,,CHH,CHI,CHH,larry_johnson,,35:00,6,13,0,2,7,12,,1,6,7,2,3,0,6,0,,19
19951103CHHCHI,,CHH,CHI,CHH,george_zidek,,34:00,5,11,0,0,3,6,,2,3,5,0,5,1,2,1,,13
19951103CHHCHI,,CHH,CHI,CHH,kendall_gill,,33:00,8,15,0,2,1,1,,1,4,5,3,4,0,3,0,,17
19951103CHHCHI,,CHH,CHI,CHH,robert_parish,,24:00,3,7,0,0,0,0,,3,8,11,1,1,0,1,3,,6
19951103CHHCHI,,CHH,CHI,CHH,michael_adams,,23:00,2,2,1,1,0,0,,2,0,2,3,1,4,2,0,,5
19951103CHHCHI,,CHH,CHI,CHH,greg_sutton,,25:00,3,9,1,3,5,6,,1,0,1,2,4,0,2,0,,12
19951103CHHCHI,,CHH,CHI,CHH,darrin_hancock,,25:00,6,10,0,0,0,0,,1,4,5,2,2,0,0,0,,12
19951103CHHCHI,,CHH,CHI,CHH,dell_curry,,23:00,3,9,1,3,0,0,,3,2,5,1,0,1,1,0,,7
19951103CHHCHI,,CHH,CHI,CHH,joe_wolf,,18:00,0,1,0,0,0,0,,0,2,2,0,2,2,2,0,,0
19951103CHHCHI,,CHH,CHI,CHH,total,,240,36,77,3,11,16,25,,14,29,43,14,22,8,19,4,,91
19951103CHHCHI,,CHH,CHI,CHI,michael_jordan,,39:00,16,29,3,7,7,9,,1,5,6,7,4,0,1,0,,42
19951103CHHCHI,,CHH,CHI,CHI,dennis_rodman,,27:00,1,3,0,0,0,0,,4,7,11,1,3,0,2,0,,2
19951103CHHCHI,,CHH,CHI,CHI,ron_harper,,25:00,5,11,0,0,1,1,,1,1,2,1,1,3,1,0,,11
19951103CHHCHI,,CHH,CHI,CHI,bill_wennington,,19:00,3,5,0,0,0,0,,1,4,5,3,4,0,1,0,,6
19951103CHHCHI,,CHH,CHI,CHI,scottie_pippen,,10:00,0,0,0,0,0,0,,0,0,0,1,2,0,0,0,,0
19951103CHHCHI,,CHH,CHI,CHI,toni_kukoc,,27:00,6,14,0,2,3,4,,3,6,9,6,2,0,2,2,,15
19951103CHHCHI,,CHH,CHI,CHI,jud_buechler,,22:00,6,8,1,2,0,0,,0,0,0,1,2,1,3,0,,13
19951103CHHCHI,,CHH,CHI,CHI,steve_kerr,,22:00,3,4,0,0,0,0,,0,1,1,2,1,2,0,0,,6
19951103CHHCHI,,CHH,CHI,CHI,dickey_simpkins,,20:00,2,3,0,0,1,3,,3,3,6,3,3,1,0,0,,5
19951103CHHCHI,,CHH,CHI,CHI,randy_brown,,16:00,1,5,0,0,2,4,,0,0,0,4,3,3,2,0,,4
19951103CHHCHI,,CHH,CHI,CHI,jason_caffey,,13:00,0,4,0,0,1,2,,2,0,2,0,2,0,1,1,,1
19951103CHHCHI,,CHH,CHI,CHI,total,,240,43,86,4,11,15,23,,15,27,42,29,27,10,13,3,,105
19951103NYKDET,,NYK,DET,NYK,hubert_davis,,48:00,7,10,5,7,2,3,,2,4,6,1,4,0,3,0,,21
19951103NYKDET,,NYK,DET,NYK,anthony_mason,,44:00,7,13,0,0,4,4,,2,11,13,5,5,0,2,0,,18
19951103NYKDET,,NYK,DET,NYK,derek_harper,,42:00,9,15,2,5,0,0,,1,6,7,5,3,2,1,0,,20
19951103NYKDET,,NYK,DET,NYK,patrick_ewing,,34:00,7,13,0,0,5,7,,0,4,4,3,3,1,6,2,,19
19951103NYKDET,,NYK,DET,NYK,john_starks,,24:00,3,7,1,4,0,0,,0,4,4,5,4,2,1,0,,7
19951103NYKDET,,NYK,DET,NYK,charlie_ward,,31:00,6,10,1,5,2,3,,0,3,3,3,4,1,4,0,,15
19951103NYKDET,,NYK,DET,NYK,charles_smith,,17:00,2,7,0,0,2,2,,2,2,4,0,4,0,2,2,,6
19951103NYKDET,,NYK,DET,NYK,total,,240,41,75,9,21,15,19,,7,34,41,22,27,6,19,4,,106
19951103NYKDET,,NYK,DET,DET,grant_hill,,42:00,11,20,0,0,7,12,,1,4,5,4,5,1,3,0,,29
19951103NYKDET,,NYK,DET,DET,otis_thorpe,,38:00,6,10,0,0,2,2,,4,8,12,2,4,1,2,0,,14
19951103NYKDET,,NYK,DET,DET,joe_dumars,,36:00,6,12,2,4,5,8,,0,2,2,3,1,0,2,0,,19
19951103NYKDET,,NYK,DET,DET,lindsey_hunter,,35:00,8,19,2,6,1,1,,1,2,3,3,3,2,2,0,,19
19951103NYKDET,,NYK,DET,DET,mark_west,,14:00,2,5,0,0,1,2,,3,0,3,0,2,0,1,1,,5
19951103NYKDET,,NYK,DET,DET,terry_mills,,36:00,2,9,0,1,2,2,,5,7,12,1,4,2,0,0,,6
19951103NYKDET,,NYK,DET,DET,mark_macon,,21:00,1,2,0,0,0,0,,0,0,0,2,2,4,0,0,,2
19951103NYKDET,,NYK,DET,DET,allan_houston,,12:00,2,4,0,0,2,4,,1,1,2,0,2,0,2,0,,6
19951103NYKDET,,NYK,DET,DET,theo_ratliff,,5:00,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0
19951103NYKDET,,NYK,DET,DET,lou_roe,,1:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19951103NYKDET,,NYK,DET,DET,total,,240,38,82,4,11,20,31,,15,24,39,15,24,10,12,1,,100
19951103GSWHOU,,GSW,HOU,GSW,tim_hardaway,,38:00,9,15,2,6,3,4,,0,0,0,9,3,1,2,0,,23
19951103GSWHOU,,GSW,HOU,GSW,latrell_sprewell,,31:00,3,15,1,3,0,0,,0,4,4,0,2,1,2,0,,7
19951103GSWHOU,,GSW,HOU,GSW,rony_seikaly,,28:00,5,9,0,0,3,4,,4,6,10,2,4,0,3,2,,13
19951103GSWHOU,,GSW,HOU,GSW,joe_smith,,26:00,5,12,0,0,4,4,,2,1,3,0,1,1,0,1,,14
19951103GSWHOU,,GSW,HOU,GSW,chris_mullin,,25:00,2,6,0,1,0,0,,0,2,2,4,1,1,1,0,,4
19951103GSWHOU,,GSW,HOU,GSW,bj_armstrong,,24:00,2,5,1,2,2,2,,0,1,1,2,2,4,1,0,,7
19951103GSWHOU,,GSW,HOU,GSW,donyell_marshall,,23:00,5,11,1,2,2,4,,2,7,9,0,2,0,1,1,,13
19951103GSWHOU,,GSW,HOU,GSW,chris_gatling,,17:00,1,6,0,0,2,6,,0,4,4,0,1,1,0,0,,4
19951103GSWHOU,,GSW,HOU,GSW,jerome_kersey,,16:00,1,6,0,0,1,2,,3,2,5,0,4,0,1,0,,3
19951103GSWHOU,,GSW,HOU,GSW,clifford_rozier,,4:00,2,2,0,0,0,0,,0,0,0,0,0,0,0,1,,4
19951103GSWHOU,,GSW,HOU,GSW,jon_barry,,4:00,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,,0
19951103GSWHOU,,GSW,HOU,GSW,david_wood,,4:00,0,0,0,0,0,0,,0,1,1,0,1,0,0,0,,0
19951103GSWHOU,,GSW,HOU,GSW,total,,240,35,88,5,15,17,26,,11,28,39,18,21,9,11,5,,92
19951103GSWHOU,,GSW,HOU,HOU,clyde_drexler,,36:00,5,13,2,5,4,4,,3,4,7,5,2,1,4,1,,16
19951103GSWHOU,,GSW,HOU,HOU,hakeem_olajuwon,,29:00,8,13,0,0,0,2,,1,7,8,2,4,2,5,3,,16
19951103GSWHOU,,GSW,HOU,HOU,chucky_brown,,26:00,4,6,0,0,3,4,,1,5,6,0,3,0,3,0,,11
19951103GSWHOU,,GSW,HOU,HOU,kenny_smith,,23:00,1,6,0,1,3,4,,0,1,1,4,0,1,0,0,,5
19951103GSWHOU,,GSW,HOU,HOU,robert_horry,,20:00,5,6,2,2,0,0,,0,4,4,4,4,2,2,1,,12
19951103GSWHOU,,GSW,HOU,HOU,mario_elie,,34:00,6,13,1,5,3,3,,3,2,5,4,2,1,0,0,,16
19951103GSWHOU,,GSW,HOU,HOU,sam_cassell,,25:00,8,11,3,3,4,5,,3,4,7,5,4,1,1,0,,23
19951103GSWHOU,,GSW,HOU,HOU,pete_chilcutt,,16:00,1,7,0,4,1,2,,0,2,2,0,3,0,1,2,,3
19951103GSWHOU,,GSW,HOU,HOU,charles_jones,,16:00,0,1,0,0,0,0,,3,4,7,0,1,1,1,2,,0
19951103GSWHOU,,GSW,HOU,HOU,tim_breaux,,10:00,2,4,1,1,1,2,,1,1,2,0,1,0,0,0,,6
19951103GSWHOU,,GSW,HOU,HOU,alvin_heggs,,3:00,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19951103GSWHOU,,GSW,HOU,HOU,eldridge_recasner,,2:00,1,4,0,2,0,0,,0,0,0,0,0,0,0,0,,2
19951103GSWHOU,,GSW,HOU,HOU,total,,240,41,86,9,23,19,26,,15,34,49,24,24,9,17,9,,110
19951103PHOLAC,,PHO,LAC,PHO,charles_barkley,,40:00,5,12,0,1,11,13,,2,9,11,2,5,0,4,0,,21
19951103PHOLAC,,PHO,LAC,PHO,kevin_johnson,,39:00,14,19,3,3,8,12,,2,3,5,3,5,0,6,0,,39
19951103PHOLAC,,PHO,LAC,PHO,ac_green,,38:00,4,9,1,3,4,4,,2,7,9,3,2,1,5,1,,13
19951103PHOLAC,,PHO,LAC,PHO,hot_rod_williams,,34:00,2,8,0,0,4,5,,3,7,10,1,4,1,1,2,,8
19951103PHOLAC,,PHO,LAC,PHO,wesley_person,,28:00,2,9,0,6,0,0,,0,4,4,2,3,2,1,0,,4
19951103PHOLAC,,PHO,LAC,PHO,michael_finley,,23:00,4,9,2,6,4,4,,0,2,2,2,4,0,1,0,,14
19951103PHOLAC,,PHO,LAC,PHO,wayman_tisdale,,17:00,2,8,0,0,0,0,,1,2,3,0,3,0,2,0,,4
19951103PHOLAC,,PHO,LAC,PHO,elliot_perry,,12:00,1,2,1,1,0,0,,1,0,1,4,0,0,1,0,,3
19951103PHOLAC,,PHO,LAC,PHO,joe_kleine,,8:00,0,1,0,0,0,0,,0,0,0,0,1,0,1,1,,0
19951103PHOLAC,,PHO,LAC,PHO,chris_carr,,1:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19951103PHOLAC,,PHO,LAC,PHO,total,,240,34,77,7,20,31,38,,11,34,45,17,27,4,22,4,,106
19951103PHOLAC,,PHO,LAC,LAC,bison_dele,,40:00,3,6,0,0,8,12,,3,9,12,4,4,1,1,2,,14
19951103PHOLAC,,PHO,LAC,LAC,loy_vaught,,35:00,9,16,0,1,1,2,,3,9,12,0,3,0,1,0,,19
19951103PHOLAC,,PHO,LAC,LAC,terry_dehere,,34:00,2,9,2,3,1,2,,1,3,4,7,5,5,2,0,,7
19951103PHOLAC,,PHO,LAC,LAC,lamond_murray,,33:00,6,17,0,3,2,2,,3,1,4,0,2,2,1,0,,14
19951103PHOLAC,,PHO,LAC,LAC,malik_sealy,,27:00,5,16,0,3,1,4,,1,2,3,2,1,1,2,0,,11
19951103PHOLAC,,PHO,LAC,LAC,rodney_rogers,,25:00,8,12,0,2,4,4,,3,1,4,3,5,3,0,1,,20
19951103PHOLAC,,PHO,LAC,LAC,eric_piatkowski,,22:00,3,6,3,5,5,5,,0,1,1,0,2,0,2,1,,14
19951103PHOLAC,,PHO,LAC,LAC,brent_barry,,13:00,3,6,1,2,0,0,,1,1,2,1,1,0,0,1,,7
19951103PHOLAC,,PHO,LAC,LAC,stanley_roberts,,8:00,2,6,0,0,0,0,,0,0,0,1,1,0,0,0,,4
19951103PHOLAC,,PHO,LAC,LAC,bo_outlaw,,3:00,1,1,0,0,0,0,,1,0,1,1,3,0,0,0,,2
19951103PHOLAC,,PHO,LAC,LAC,total,,240,42,95,6,19,22,31,,16,27,43,19,27,12,9,5,,112
19951103DENLAL,,DEN,LAL,DEN,dikembe_mutombo,,43:00,2,7,0,0,3,4,,5,10,15,0,4,0,7,4,,7
19951103DENLAL,,DEN,LAL,DEN,mahmoud_abdul-rauf,,42:00,13,23,4,8,2,2,,2,2,4,13,3,1,0,1,,32
19951103DENLAL,,DEN,LAL,DEN,antonio_mcdyess,,21:00,5,9,0,0,0,2,,0,3,3,0,4,1,2,1,,10
19951103DENLAL,,DEN,LAL,DEN,jalen_rose,,21:00,0,2,0,0,0,0,,0,2,2,10,4,0,4,0,,0
19951103DENLAL,,DEN,LAL,DEN,reggie_williams,,15:00,2,7,0,2,0,0,,1,0,1,2,3,1,1,1,,4
19951103DENLAL,,DEN,LAL,DEN,bryant_stith,,33:00,8,14,0,3,6,8,,1,4,5,2,1,4,3,0,,22
19951103DENLAL,,DEN,LAL,DEN,dale_ellis,,32:00,4,12,2,4,2,2,,1,2,3,1,5,0,1,0,,12
19951103DENLAL,,DEN,LAL,DEN,tom_hammonds,,22:00,1,3,0,0,3,4,,2,0,2,0,1,2,2,0,,5
19951103DENLAL,,DEN,LAL,DEN,don_maclean,,9:00,2,5,0,1,0,2,,0,2,2,0,2,0,0,0,,4
19951103DENLAL,,DEN,LAL,DEN,elmore_spencer,,2:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19951103DENLAL,,DEN,LAL,DEN,total,,240,37,82,6,18,16,24,,12,25,37,28,27,9,20,7,,96
19951103DENLAL,,DEN,LAL,LAL,cedric_ceballos,,44:00,7,18,0,4,12,12,,1,7,8,4,3,2,5,0,,26
19951103DENLAL,,DEN,LAL,LAL,vlade_divac,,39:00,6,13,0,2,4,5,,4,6,10,5,4,1,5,3,,16
19951103DENLAL,,DEN,LAL,LAL,nick_van_exel,,38:00,8,15,4,8,4,4,,0,3,3,7,1,1,8,0,,24
19951103DENLAL,,DEN,LAL,LAL,george_lynch,,26:00,2,10,0,1,2,2,,4,1,5,1,2,2,0,0,,6
19951103DENLAL,,DEN,LAL,LAL,elden_campbell,,19:00,4,7,0,0,0,0,,0,0,0,0,5,1,2,1,,8
19951103DENLAL,,DEN,LAL,LAL,sedale_threatt,,30:00,4,9,1,3,1,3,,1,3,4,3,2,2,3,0,,10
19951103DENLAL,,DEN,LAL,LAL,corie_blount,,23:00,1,2,0,0,0,0,,2,3,5,0,4,1,1,0,,2
19951103DENLAL,,DEN,LAL,LAL,anthony_miller,,11:00,2,4,0,0,0,0,,2,2,4,0,1,0,1,0,,4
19951103DENLAL,,DEN,LAL,LAL,fred_roberts,,5:00,1,1,0,0,0,0,,1,0,1,1,0,0,1,0,,2
19951103DENLAL,,DEN,LAL,LAL,derek_strong,,5:00,0,0,0,0,0,0,,0,1,1,0,0,1,1,0,,0
19951103DENLAL,,DEN,LAL,LAL,total,,240,35,79,5,18,23,26,,15,26,41,21,22,11,27,4,,98
19951103CLEORL,,CLE,ORL,CLE,chris_mills,,41:00,5,12,3,4,2,2,,1,3,4,0,3,1,0,1,,15
19951103CLEORL,,CLE,ORL,CLE,tyrone_hill,,31:00,4,7,0,0,5,9,,2,6,8,2,2,1,3,0,,13
19951103CLEORL,,CLE,ORL,CLE,terrell_brandon,,30:00,5,11,0,1,0,0,,2,2,4,6,3,3,0,1,,10
19951103CLEORL,,CLE,ORL,CLE,bobby_phills,,27:00,3,11,2,3,2,2,,0,2,2,2,3,1,1,0,,10
19951103CLEORL,,CLE,ORL,CLE,john_amaechi,,26:00,4,6,0,0,0,0,,0,3,3,0,3,0,3,1,,8
19951103CLEORL,,CLE,ORL,CLE,dan_majerle,,25:00,2,4,2,4,5,8,,0,2,2,1,4,0,0,0,,11
19951103CLEORL,,CLE,ORL,CLE,michael_cage,,24:00,2,2,0,0,1,2,,0,4,4,0,1,1,0,1,,5
19951103CLEORL,,CLE,ORL,CLE,bob_sura,,16:00,2,5,1,2,1,2,,0,1,1,6,0,2,1,0,,6
19951103CLEORL,,CLE,ORL,CLE,danny_ferry,,15:00,2,4,0,1,1,4,,1,0,1,1,1,0,2,0,,5
19951103CLEORL,,CLE,ORL,CLE,john_crotty,,2:00,0,0,0,0,2,2,,0,2,2,2,0,0,0,0,,2
19951103CLEORL,,CLE,ORL,CLE,donny_marshall,,2:00,0,0,0,0,0,2,,0,0,0,0,1,0,0,0,,0
19951103CLEORL,,CLE,ORL,CLE,harold_miner,,1:00,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,,3
19951103CLEORL,,CLE,ORL,CLE,total,,240,30,63,9,16,19,33,,6,25,31,20,21,9,10,4,,88
19951103CLEORL,,CLE,ORL,ORL,dennis_scott,,42:00,10,20,7,13,0,0,,1,6,7,1,1,0,0,0,,27
19951103CLEORL,,CLE,ORL,ORL,nick_anderson,,41:00,6,16,0,3,2,4,,3,4,7,4,4,0,2,1,,14
19951103CLEORL,,CLE,ORL,ORL,horace_grant,,40:00,5,8,0,0,3,3,,4,6,10,5,3,3,1,0,,13
19951103CLEORL,,CLE,ORL,ORL,anfernee_hardaway,,38:00,10,17,0,1,8,11,,3,2,5,8,0,2,6,0,,28
19951103CLEORL,,CLE,ORL,ORL,jon_koncak,,31:00,1,2,0,0,2,2,,1,6,7,1,5,0,0,1,,4
19951103CLEORL,,CLE,ORL,ORL,brian_shaw,,26:00,2,7,0,1,1,2,,1,0,1,2,1,0,2,0,,5
19951103CLEORL,,CLE,ORL,ORL,jeff_turner,,11:00,1,5,0,1,0,0,,1,1,2,1,4,0,0,0,,2
19951103CLEORL,,CLE,ORL,ORL,donald_royal,,9:00,0,0,0,0,4,6,,0,0,0,0,1,0,0,0,,4
19951103CLEORL,,CLE,ORL,ORL,brooks_thompson,,1:00,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,,2
19951103CLEORL,,CLE,ORL,ORL,geert_hammink,,1:00,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0
19951103CLEORL,,CLE,ORL,ORL,total,,240,36,76,7,19,20,28,,14,25,39,22,20,5,11,2,,99
19951103WSBPHI,,WSB,PHI,WSB,juwan_howard,,44:00,12,17,0,0,1,2,,3,7,10,5,3,1,2,0,,25
19951103WSBPHI,,WSB,PHI,WSB,calbert_cheaney,,37:00,8,20,2,10,1,2,,2,6,8,3,2,3,3,0,,19
19951103WSBPHI,,WSB,PHI,WSB,robert_pack,,32:00,7,16,1,2,0,0,,1,0,1,6,2,4,4,0,,15
19951103WSBPHI,,WSB,PHI,WSB,gheorghe_muresan,,25:00,4,10,0,0,1,2,,5,5,10,0,4,0,4,3,,9
19951103WSBPHI,,WSB,PHI,WSB,rasheed_wallace,,23:00,4,12,0,3,2,2,,3,2,5,2,5,0,1,2,,10
19951103WSBPHI,,WSB,PHI,WSB,jim_mcilvaine,,23:00,2,4,0,0,2,4,,2,3,5,0,2,0,1,3,,6
19951103WSBPHI,,WSB,PHI,WSB,jeff_webster,,16:00,5,8,2,4,0,0,,0,1,1,1,1,0,0,0,,12
19951103WSBPHI,,WSB,PHI,WSB,brent_price,,16:00,0,2,0,2,3,3,,0,1,1,6,1,1,3,0,,3
19951103WSBPHI,,WSB,PHI,WSB,bob_mccann,,14:00,2,4,0,0,0,0,,2,1,3,1,3,0,2,1,,4
19951103WSBPHI,,WSB,PHI,WSB,mitchell_butler,,10:00,0,1,0,0,0,2,,0,0,0,1,2,0,0,0,,0
19951103WSBPHI,,WSB,PHI,WSB,total,,240,44,94,5,21,10,17,,18,26,44,25,25,9,20,9,,103
19951103WSBPHI,,WSB,PHI,PHI,richard_dumas,,47:00,7,10,1,1,4,4,,3,3,6,4,1,2,2,0,,19
19951103WSBPHI,,WSB,PHI,PHI,vernon_maxwell,,44:00,6,17,2,6,4,5,,0,7,7,14,2,5,6,1,,18
19951103WSBPHI,,WSB,PHI,PHI,clarence_weatherspoon,,42:00,6,11,0,0,10,16,,9,6,15,2,4,5,6,0,,22
19951103WSBPHI,,WSB,PHI,PHI,jerry_stackhouse,,37:00,11,18,2,4,3,3,,1,0,1,0,2,3,6,0,,27
19951103WSBPHI,,WSB,PHI,PHI,shawn_bradley,,21:00,2,5,0,0,0,0,,1,8,9,0,5,0,1,3,,4
19951103WSBPHI,,WSB,PHI,PHI,sharone_wright,,30:00,4,13,0,0,1,2,,7,4,11,0,0,0,1,1,,9
19951103WSBPHI,,WSB,PHI,PHI,jeff_malone,,11:00,2,7,0,0,2,3,,0,0,0,0,0,0,0,0,,6
19951103WSBPHI,,WSB,PHI,PHI,scott_williams,,4:00,0,0,0,0,0,0,,0,0,0,0,1,0,1,0,,0
19951103WSBPHI,,WSB,PHI,PHI,elmer_bennett,,4:00,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
19951103WSBPHI,,WSB,PHI,PHI,total,,240,38,81,5,11,24,33,,21,28,49,20,15,15,23,5,,105
19951103VANPOR,,VAN,POR,VAN,benoit_benjamin,,38:00,11,19,0,0,7,10,,3,10,13,1,3,2,4,3,,29
19951103VANPOR,,VAN,POR,VAN,greg_anthony,,38:00,5,11,0,1,5,7,,0,4,4,6,4,3,3,0,,15
19951103VANPOR,,VAN,POR,VAN,blue_edwards,,31:00,4,11,1,2,1,1,,0,3,3,0,3,1,1,0,,10
19951103VANPOR,,VAN,POR,VAN,chris_king,,26:00,4,11,0,1,4,4,,3,2,5,0,4,3,3,0,,12
19951103VANPOR,,VAN,POR,VAN,kenny_gattison,,23:00,1,7,0,0,1,1,,2,4,6,0,4,0,0,1,,3
19951103VANPOR,,VAN,POR,VAN,byron_scott,,31:00,4,7,0,0,6,6,,0,0,0,4,3,2,3,0,,14
19951103VANPOR,,VAN,POR,VAN,antonio_harvey,,30:00,1,4,0,0,0,2,,2,2,4,0,4,1,3,1,,2
19951103VANPOR,,VAN,POR,VAN,bryant_reeves,,10:00,2,2,0,0,0,0,,0,1,1,0,2,0,0,0,,4
19951103VANPOR,,VAN,POR,VAN,lawrence_moten,,10:00,1,3,0,1,1,2,,0,2,2,3,0,0,1,0,,3
19951103VANPOR,,VAN,POR,VAN,anthony_avent,,3:00,0,0,0,0,0,0,,0,1,1,0,1,0,0,0,,0
