gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
20021030WASTOR,20021030,WAS,TOR,TOR,20,24,15,15,,,,74
20021031UTAATL,20021031,UTA,ATL,UTA,23,23,17,35,,,,98
20021031UTAATL,20021031,UTA,ATL,ATL,29,21,27,28,,,,105
20021031PORSAC,20021031,POR,SAC,POR,13,23,19,17,,,,72
20021031PORSAC,20021031,POR,SAC,SAC,20,27,28,25,,,,100
20021031BOSWAS,20021031,BOS,WAS,BOS,21,19,20,9,,,,69
20021031BOSWAS,20021031,BOS,WAS,WAS,24,34,27,29,,,,114
20021101NOHCHI,20021101,NOH,CHI,NOH,17,22,17,23,,,,79
20021101NOHCHI,20021101,NOH,CHI,CHI,18,24,19,23,,,,84
20021101HOUDEN,20021101,HOU,DEN,HOU,29,11,16,27,,,,83
20021101HOUDEN,20021101,HOU,DEN,DEN,23,15,15,21,,,,74
20021101MEMDET,20021101,MEM,DET,MEM,18,16,23,29,,,,86
20021101MEMDET,20021101,MEM,DET,DET,31,23,26,29,,,,109
20021101SEAGSW,20021101,SEA,GSW,SEA,34,21,23,28,,,,106
20021101SEAGSW,20021101,SEA,GSW,GSW,22,28,25,18,,,,93
20021101LALLAC,20021101,LAL,LAC,LAL,34,26,25,23,,,,108
20021101LALLAC,20021101,LAL,LAC,LAC,20,21,32,20,,,,93
20021101ORLMIN,20021101,ORL,MIN,ORL,17,25,34,29,,,,105
20021101ORLMIN,20021101,ORL,MIN,MIN,36,30,22,23,,,,111
20021101INDNJN,20021101,IND,NJN,IND,20,21,20,30,,,,91
20021101INDNJN,20021101,IND,NJN,NJN,21,27,28,26,,,,102
20021101NYKPHI,20021101,NYK,PHI,NYK,21,18,30,17,,,,86
20021101NYKPHI,20021101,NYK,PHI,PHI,22,16,19,41,,,,98
20021101CLEPHO,20021101,CLE,PHO,CLE,26,18,15,15,,,,74
20021101CLEPHO,20021101,CLE,PHO,PHO,18,22,12,26,,,,78
20021101TORSAS,20021101,TOR,SAS,TOR,19,21,26,6,,,,72
20021101TORSAS,20021101,TOR,SAS,SAS,19,27,24,21,,,,91
20021102CHIATL,20021102,CHI,ATL,CHI,21,23,21,27,,,,92
20021102CHIATL,20021102,CHI,ATL,ATL,28,29,17,24,,,,98
20021102PHODAL,20021102,PHO,DAL,PHO,25,18,17,23,,,,83
20021102PHODAL,20021102,PHO,DAL,DAL,31,24,26,16,,,,97
20021102TORHOU,20021102,TOR,HOU,TOR,20,19,14,23,,,,76
20021102TORHOU,20021102,TOR,HOU,HOU,29,21,24,14,,,,88
20021102MININD,20021102,MIN,IND,MIN,24,20,18,18,,,,80
20021102MININD,20021102,MIN,IND,IND,17,26,23,21,,,,87
20021102SACMEM,20021102,SAC,MEM,SAC,19,36,33,28,,,,116
20021102SACMEM,20021102,SAC,MEM,MEM,28,21,20,30,,,,99
20021102ORLMIL,20021102,ORL,MIL,ORL,21,31,24,24,,,,100
20021102ORLMIL,20021102,ORL,MIL,MIL,20,24,12,34,,,,90
20021102MIANOH,20021102,MIA,NOH,MIA,26,27,18,24,,,,95
20021102MIANOH,20021102,MIA,NOH,NOH,20,21,34,25,,,,100
20021102BOSNYK,20021102,BOS,NYK,BOS,30,29,26,32,,,,117
20021102BOSNYK,20021102,BOS,NYK,NYK,27,27,32,21,,,,107
20021102DENPOR,20021102,DEN,POR,DEN,25,18,25,28,,,,96
20021102DENPOR,20021102,DEN,POR,POR,22,27,14,16,,,,79
20021102GSWUTA,20021102,GSW,UTA,GSW,16,31,22,23,,,,92
20021102GSWUTA,20021102,GSW,UTA,UTA,24,26,27,24,,,,101
20021102NJNWAS,20021102,NJN,WAS,NJN,22,13,24,28,,,,87
20021102NJNWAS,20021102,NJN,WAS,WAS,15,21,19,24,,,,79
20021103DETLAC,20021103,DET,LAC,DET,20,20,15,17,,,,72
20021103DETLAC,20021103,DET,LAC,LAC,15,17,26,16,,,,74
20021103PORLAL,20021103,POR,LAL,POR,15,23,22,25,10,,,95
20021103PORLAL,20021103,POR,LAL,LAL,19,20,19,27,13,,,98
20021103SACMIA,20021103,SAC,MIA,SAC,20,21,18,19,,,,78
20021103SACMIA,20021103,SAC,MIA,MIA,21,27,18,22,,,,88
20021103UTASEA,20021103,UTA,SEA,UTA,9,20,20,28,,,,77
20021103UTASEA,20021103,UTA,SEA,SEA,20,25,21,25,,,,91
20021104GSWDAL,20021104,GSW,DAL,GSW,20,25,27,28,,,,100
20021104GSWDAL,20021104,GSW,DAL,DAL,32,31,18,26,,,,107
20021104SASMEM,20021104,SAS,MEM,SAS,31,18,26,15,13,,,103
20021104SASMEM,20021104,SAS,MEM,MEM,28,22,17,23,11,,,101
20021104MINNJN,20021104,MIN,NJN,MIN,25,14,22,21,,,,82
20021104MINNJN,20021104,MIN,NJN,NJN,22,22,39,23,,,,106
20021104MILNYK,20021104,MIL,NYK,MIL,25,31,15,26,,,,97
20021104MILNYK,20021104,MIL,NYK,NYK,20,22,24,22,,,,88
20021104DETPHO,20021104,DET,PHO,DET,22,25,19,18,,,,84
20021104DETPHO,20021104,DET,PHO,PHO,21,19,15,27,,,,82
20021104CHITOR,20021104,CHI,TOR,CHI,24,22,16,32,11,,,105
20021104CHITOR,20021104,CHI,TOR,TOR,30,25,25,14,15,,,109
20021105LALCLE,20021105,LAL,CLE,LAL,17,22,21,10,,,,70
20021105LALCLE,20021105,LAL,CLE,CLE,17,26,24,22,,,,89
20021105ATLDEN,20021105,ATL,DEN,ATL,25,33,16,29,,,,103
20021105ATLDEN,20021105,ATL,DEN,DEN,18,25,30,14,,,,87
20021105SEAHOU,20021105,SEA,HOU,SEA,22,24,32,26,,,,104
20021105SEAHOU,20021105,SEA,HOU,HOU,25,22,15,35,,,,97
20021105INDMIA,20021105,IND,MIA,IND,18,23,22,20,,,,83
20021105INDMIA,20021105,IND,MIA,MIA,21,18,22,18,,,,79
20021105WASMIN,20021105,WAS,MIN,WAS,21,30,24,11,,,,86
20021105WASMIN,20021105,WAS,MIN,MIN,25,18,23,24,,,,90
20021105SACORL,20021105,SAC,ORL,SAC,36,27,25,33,,,,121
20021105SACORL,20021105,SAC,ORL,ORL,31,37,24,33,,,,125
20021105GSWSAS,20021105,GSW,SAS,GSW,23,22,12,16,,,,73
20021105GSWSAS,20021105,GSW,SAS,SAS,23,19,31,20,,,,93
20021106BOSCHI,20021106,BOS,CHI,BOS,23,30,18,20,,,,91
20021106BOSCHI,20021106,BOS,CHI,CHI,18,16,16,19,,,,69
20021106NJNMIL,20021106,NJN,MIL,NJN,23,21,23,26,,,,93
20021106NJNMIL,20021106,NJN,MIL,MIL,24,27,24,24,,,,99
20021106SEANOH,20021106,SEA,NOH,SEA,20,21,19,24,,,,84
20021106SEANOH,20021106,SEA,NOH,NOH,25,26,18,17,,,,86
20021106SACNYK,20021106,SAC,NYK,SAC,26,26,20,16,,,,88
20021106SACNYK,20021106,SAC,NYK,NYK,27,27,20,21,,,,95
20021106LACPHI,20021106,LAC,PHI,LAC,27,16,33,16,7,,,99
20021106LACPHI,20021106,LAC,PHI,PHI,26,21,27,18,9,,,101
20021106ATLPHO,20021106,ATL,PHO,ATL,25,22,28,13,,,,88
20021106ATLPHO,20021106,ATL,PHO,PHO,21,25,18,29,,,,93
20021106MEMPOR,20021106,MEM,POR,MEM,22,26,21,19,,,,88
20021106MEMPOR,20021106,MEM,POR,POR,29,14,27,24,,,,94
20021106DALTOR,20021106,DAL,TOR,DAL,24,25,31,26,,,,106
20021106DALTOR,20021106,DAL,TOR,TOR,16,32,27,17,,,,92
20021106DETUTA,20021106,DET,UTA,DET,24,25,10,21,,,,80
20021106DETUTA,20021106,DET,UTA,UTA,19,25,16,18,,,,78
20021106CLEWAS,20021106,CLE,WAS,CLE,13,30,23,34,,,,100
20021106CLEWAS,20021106,CLE,WAS,WAS,28,18,27,34,,,,107
20021107LALBOS,20021107,LAL,BOS,LAL,15,20,36,18,6,,,95
20021107LALBOS,20021107,LAL,BOS,BOS,26,24,17,22,9,,,98
20021107DETDEN,20021107,DET,DEN,DET,17,24,28,20,,,,89
20021107DETDEN,20021107,DET,DEN,DEN,14,17,14,18,,,,63
20021107MILMIN,20021107,MIL,MIN,MIL,29,25,31,25,,,,110
20021107MILMIN,20021107,MIL,MIN,MIN,29,27,27,31,,,,114
20021108DALCHI,20021108,DAL,CHI,DAL,34,28,31,21,,,,114
20021108DALCHI,20021108,DAL,CHI,CHI,20,22,22,23,,,,87
20021108NYKIND,20021108,NYK,IND,NYK,25,21,25,23,,,,94
20021108NYKIND,20021108,NYK,IND,IND,38,21,18,30,,,,107
20021108LACNJN,20021108,LAC,NJN,LAC,26,30,22,14,,,,92
20021108LACNJN,20021108,LAC,NJN,NJN,33,16,28,29,,,,106
20021108GSWNOH,20021108,GSW,NOH,GSW,24,27,22,31,,,,104
20021108GSWNOH,20021108,GSW,NOH,NOH,24,31,29,26,,,,110
20021108SEAORL,20021108,SEA,ORL,SEA,27,20,25,26,,,,98
20021108SEAORL,20021108,SEA,ORL,ORL,20,29,22,34,,,,105
20021108CLEPHI,20021108,CLE,PHI,CLE,15,22,35,12,,,,84
20021108CLEPHI,20021108,CLE,PHI,PHI,22,31,40,15,,,,108
20021108PORPHO,20021108,POR,PHO,POR,13,27,18,17,,,,75
20021108PORPHO,20021108,POR,PHO,PHO,17,16,37,16,,,,86
20021108MEMSAC,20021108,MEM,SAC,MEM,14,27,33,17,,,,91
20021108MEMSAC,20021108,MEM,SAC,SAC,35,26,23,15,,,,99
20021108ATLUTA,20021108,ATL,UTA,ATL,24,28,25,20,,,,97
20021108ATLUTA,20021108,ATL,UTA,UTA,32,19,34,25,,,,110
20021108LALWAS,20021108,LAL,WAS,LAL,23,17,20,39,,,,99
20021108LALWAS,20021108,LAL,WAS,WAS,27,22,25,26,,,,100
20021109NJNCHI,20021109,NJN,CHI,NJN,24,23,17,29,,,,93
20021109NJNCHI,20021109,NJN,CHI,CHI,26,26,18,30,,,,100
20021109WASCLE,20021109,WAS,CLE,WAS,17,26,22,28,,,,93
20021109WASCLE,20021109,WAS,CLE,CLE,15,25,15,24,,,,79
20021109DETDAL,20021109,DET,DAL,DET,20,23,10,22,,,,75
20021109DETDAL,20021109,DET,DAL,DAL,37,31,27,19,,,,114
20021109MEMDEN,20021109,MEM,DEN,MEM,14,25,18,16,,,,73
20021109MEMDEN,20021109,MEM,DEN,DEN,16,30,26,12,,,,84
20021109GSWHOU,20021109,GSW,HOU,GSW,28,20,25,31,,,,104
20021109GSWHOU,20021109,GSW,HOU,HOU,21,29,28,33,,,,111
20021109TORIND,20021109,TOR,IND,TOR,27,30,11,16,,,,84
20021109TORIND,20021109,TOR,IND,IND,19,25,30,34,,,,108
20021109SEAMIA,20021109,SEA,MIA,SEA,31,18,15,20,,,,84
20021109SEAMIA,20021109,SEA,MIA,MIA,20,24,21,17,,,,82
20021109PHIMIL,20021109,PHI,MIL,PHI,19,26,27,24,9,,,105
20021109PHIMIL,20021109,PHI,MIL,MIL,27,28,19,22,14,,,110
20021109BOSMIN,20021109,BOS,MIN,BOS,24,24,29,28,,,,105
20021109BOSMIN,20021109,BOS,MIN,MIN,31,26,19,23,,,,99
20021109PORSAS,20021109,POR,SAS,POR,20,24,25,26,,,,95
20021109PORSAS,20021109,POR,SAS,SAS,10,26,22,18,,,,76
20021110NOHNYK,20021110,NOH,NYK,NOH,17,23,22,21,14,,,97
20021110NOHNYK,20021110,NOH,NYK,NYK,24,26,21,12,8,,,91
20021110LACORL,20021110,LAC,ORL,LAC,25,32,33,30,,,,120
20021110LACORL,20021110,LAC,ORL,ORL,31,31,22,33,,,,117
20021110ATLSAC,20021110,ATL,SAC,ATL,20,27,24,26,,,,97
20021110ATLSAC,20021110,ATL,SAC,SAC,28,20,27,30,,,,105
20021111UTABOS,20021111,UTA,BOS,UTA,14,31,28,22,,,,95
20021111UTABOS,20021111,UTA,BOS,BOS,29,12,41,30,,,,112
20021111PORDAL,20021111,POR,DAL,POR,20,18,12,23,,,,73
20021111PORDAL,20021111,POR,DAL,DAL,16,18,28,20,,,,82
20021111GSWMEM,20021111,GSW,MEM,GSW,25,23,33,27,,,,108
20021111GSWMEM,20021111,GSW,MEM,MEM,21,24,24,32,,,,101
20021111MINSAS,20021111,MIN,SAS,MIN,18,13,23,21,,,,75
20021111MINSAS,20021111,MIN,SAS,SAS,26,26,18,21,,,,91
20021112NOHDET,20021112,NOH,DET,NOH,29,16,11,31,,,,87
20021112NOHDET,20021112,NOH,DET,DET,20,23,24,26,,,,93
20021112PORHOU,20021112,POR,HOU,POR,29,19,16,19,,,,83
20021112PORHOU,20021112,POR,HOU,HOU,18,20,25,23,,,,86
20021112CLEIND,20021112,CLE,IND,CLE,17,18,14,26,,,,75
20021112CLEIND,20021112,CLE,IND,IND,26,22,19,28,,,,95
20021112ATLLAL,20021112,ATL,LAL,ATL,21,24,28,22,,,,95
20021112ATLLAL,20021112,ATL,LAL,LAL,17,23,22,21,,,,83
20021112LACMIA,20021112,LAC,MIA,LAC,24,21,28,28,,,,101
20021112LACMIA,20021112,LAC,MIA,MIA,22,29,15,16,,,,82
20021112UTANYK,20021112,UTA,NYK,UTA,22,26,34,26,,,,108
20021112UTANYK,20021112,UTA,NYK,NYK,18,12,24,33,,,,87
20021112TORORL,20021112,TOR,ORL,TOR,31,19,30,35,,,,115
20021112TORORL,20021112,TOR,ORL,ORL,27,30,34,18,,,,109
20021112SEAWAS,20021112,SEA,WAS,SEA,25,33,24,19,,,,101
20021112SEAWAS,20021112,SEA,WAS,WAS,28,24,19,24,,,,95
20021113PHIBOS,20021113,PHI,BOS,PHI,18,20,27,16,,,,81
20021113PHIBOS,20021113,PHI,BOS,BOS,22,23,20,26,,,,91
20021113DALCLE,20021113,DAL,CLE,DAL,23,25,22,33,,,,103
20021113DALCLE,20021113,DAL,CLE,CLE,31,21,19,28,,,,99
20021113PHODEN,20021113,PHO,DEN,PHO,19,14,29,13,,,,75
20021113PHODEN,20021113,PHO,DEN,DEN,20,22,11,19,,,,72
20021113SACGSW,20021113,SAC,GSW,SAC,39,26,25,14,,,,104
20021113SACGSW,20021113,SAC,GSW,GSW,22,34,20,17,,,,93
20021113CHIMIL,20021113,CHI,MIL,CHI,30,14,27,30,,,,101
20021113CHIMIL,20021113,CHI,MIL,MIL,25,42,17,24,,,,108
20021113SASNJN,20021113,SAS,NJN,SAS,27,16,18,21,,,,82
20021113SASNJN,20021113,SAS,NJN,NJN,21,20,23,27,,,,91
20021113MINNOH,20021113,MIN,NOH,MIN,22,32,27,17,,,,98
20021113MINNOH,20021113,MIN,NOH,NOH,22,31,20,29,,,,102
20021114ORLLAC,20021114,ORL,LAC,ORL,25,24,29,23,,,,101
20021114ORLLAC,20021114,ORL,LAC,LAC,22,21,15,22,,,,80
20021114SASPHI,20021114,SAS,PHI,SAS,25,16,25,28,,,,94
20021114SASPHI,20021114,SAS,PHI,PHI,31,24,17,27,,,,99
20021114UTAWAS,20021114,UTA,WAS,UTA,19,21,31,31,,,,102
20021114UTAWAS,20021114,UTA,WAS,WAS,32,16,26,31,,,,105
20021115DALBOS,20021115,DAL,BOS,DAL,25,25,20,27,,,,97
20021115DALBOS,20021115,DAL,BOS,BOS,20,19,22,25,,,,86
20021115UTADET,20021115,UTA,DET,UTA,14,23,15,23,,,,75
20021115UTADET,20021115,UTA,DET,DET,23,20,28,15,,,,86
20021115MILIND,20021115,MIL,IND,MIL,28,20,14,30,8,,,100
20021115MILIND,20021115,MIL,IND,IND,28,27,25,12,11,,,103
20021115GSWLAL,20021115,GSW,LAL,GSW,20,20,25,20,4,,,89
20021115GSWLAL,20021115,GSW,LAL,LAL,25,19,23,18,11,,,96
20021115MINMEM,20021115,MIN,MEM,MIN,24,25,28,22,,,,99
20021115MINMEM,20021115,MIN,MEM,MEM,22,26,23,24,,,,95
20021115NJNMIA,20021115,NJN,MIA,NJN,23,18,32,20,,,,93
20021115NJNMIA,20021115,NJN,MIA,MIA,22,22,22,18,,,,84
20021115CHINOH,20021115,CHI,NOH,CHI,26,26,14,21,,,,87
20021115CHINOH,20021115,CHI,NOH,NOH,27,22,34,22,,,,105
20021115HOUPHO,20021115,HOU,PHO,HOU,27,22,22,16,,,,87
20021115HOUPHO,20021115,HOU,PHO,PHO,25,20,23,20,,,,88
20021115LACPOR,20021115,LAC,POR,LAC,17,21,14,36,,,,88
20021115LACPOR,20021115,LAC,POR,POR,36,23,26,27,,,,112
20021115SACSEA,20021115,SAC,SEA,SAC,25,25,23,24,,,,97
20021115SACSEA,20021115,SAC,SEA,SEA,25,37,31,18,,,,111
20021115DENTOR,20021115,DEN,TOR,DEN,16,21,22,20,,,,79
20021115DENTOR,20021115,DEN,TOR,TOR,24,19,17,24,,,,84
20021116NOHATL,20021116,NOH,ATL,NOH,24,15,22,21,,,,82
20021116NOHATL,20021116,NOH,ATL,ATL,25,19,26,19,,,,89
20021116MEMCHI,20021116,MEM,CHI,MEM,24,22,22,25,,,,93
20021116MEMCHI,20021116,MEM,CHI,CHI,29,31,22,29,,,,111
20021116SASCLE,20021116,SAS,CLE,SAS,22,21,23,24,,,,90
20021116SASCLE,20021116,SAS,CLE,CLE,16,16,19,26,,,,77
20021116DENDET,20021116,DEN,DET,DEN,14,15,12,12,,,,53
20021116DENDET,20021116,DEN,DET,DET,15,13,18,28,,,,74
20021116ORLGSW,20021116,ORL,GSW,ORL,25,24,21,22,,,,92
20021116ORLGSW,20021116,ORL,GSW,GSW,31,34,35,35,,,,135
20021116BOSMIL,20021116,BOS,MIL,BOS,26,27,18,14,,,,85
20021116BOSMIL,20021116,BOS,MIL,MIL,29,25,24,26,,,,104
20021116INDMIN,20021116,IND,MIN,IND,31,20,28,28,,,,107
20021116INDMIN,20021116,IND,MIN,MIN,25,19,24,33,,,,101
20021116DALNJN,20021116,DAL,NJN,DAL,25,23,19,29,,,,96
20021116DALNJN,20021116,DAL,NJN,NJN,21,22,30,15,,,,88
20021116PHINYK,20021116,PHI,NYK,PHI,21,28,18,26,,,,93
20021116PHINYK,20021116,PHI,NYK,NYK,12,32,23,25,,,,92
20021116MIAWAS,20021116,MIA,WAS,MIA,14,18,19,14,,,,65
20021116MIAWAS,20021116,MIA,WAS,WAS,28,31,22,14,,,,95
20021117SEALAC,20021117,SEA,LAC,SEA,19,14,21,30,,,,84
20021117SEALAC,20021117,SEA,LAC,LAC,28,15,21,14,,,,78
20021117HOULAL,20021117,HOU,LAL,HOU,21,21,17,34,,,,93
20021117HOULAL,20021117,HOU,LAL,LAL,19,24,21,25,,,,89
20021117WASPHI,20021117,WAS,PHI,WAS,26,16,26,16,,,,84
20021117WASPHI,20021117,WAS,PHI,PHI,26,29,20,25,,,,100
20021117ORLSAC,20021117,ORL,SAC,ORL,25,21,25,28,,,,99
20021117ORLSAC,20021117,ORL,SAC,SAC,20,21,29,31,,,,101
20021117UTATOR,20021117,UTA,TOR,UTA,10,26,22,24,,,,82
20021117UTATOR,20021117,UTA,TOR,TOR,16,12,27,23,,,,78
20021118TORATL,20021118,TOR,ATL,TOR,22,15,27,28,,,,92
20021118TORATL,20021118,TOR,ATL,ATL,33,33,27,24,,,,117
20021118LACGSW,20021118,LAC,GSW,LAC,27,25,21,26,,,,99
20021118LACGSW,20021118,LAC,GSW,GSW,17,21,20,31,,,,89
20021118DENNJN,20021118,DEN,NJN,DEN,15,14,19,31,,,,79
20021118DENNJN,20021118,DEN,NJN,NJN,30,25,28,16,,,,99
20021118DETNYK,20021118,DET,NYK,DET,20,14,26,31,,,,91
20021118DETNYK,20021118,DET,NYK,NYK,38,26,18,12,,,,94
20021118CLESAS,20021118,CLE,SAS,CLE,23,14,21,20,,,,78
20021118CLESAS,20021118,CLE,SAS,SAS,23,25,21,35,,,,104
20021119LALDAL,20021119,LAL,DAL,LAL,25,14,18,15,,,,72
20021119LALDAL,20021119,LAL,DAL,DAL,25,29,27,17,,,,98
20021119CLEHOU,20021119,CLE,HOU,CLE,18,20,25,17,,,,80
20021119CLEHOU,20021119,CLE,HOU,HOU,27,18,24,28,,,,97
20021119MIAMIL,20021119,MIA,MIL,MIA,32,24,24,17,,,,97
20021119MIAMIL,20021119,MIA,MIL,MIL,25,27,16,25,,,,93
20021119MEMMIN,20021119,MEM,MIN,MEM,28,25,25,20,8,,,106
20021119MEMMIN,20021119,MEM,MIN,MIN,27,23,26,22,12,,,110
20021119PHINOH,20021119,PHI,NOH,PHI,19,30,23,26,,,,98
20021119PHINOH,20021119,PHI,NOH,NOH,38,18,19,24,,,,99
20021119CHISAC,20021119,CHI,SAC,CHI,26,22,26,24,,,,98
20021119CHISAC,20021119,CHI,SAC,SAC,33,25,29,24,,,,111
20021119ORLSEA,20021119,ORL,SEA,ORL,27,25,28,21,,,,101
20021119ORLSEA,20021119,ORL,SEA,SEA,30,15,18,21,,,,84
20021119PHOUTA,20021119,PHO,UTA,PHO,22,18,17,19,,,,76
20021119PHOUTA,20021119,PHO,UTA,UTA,25,25,29,20,,,,99
20021120MINATL,20021120,MIN,ATL,MIN,26,33,20,24,,,,103
20021120MINATL,20021120,MIN,ATL,ATL,24,12,31,26,,,,93
20021120NJNBOS,20021120,NJN,BOS,NJN,21,16,14,28,,,,79
20021120NJNBOS,20021120,NJN,BOS,BOS,23,21,29,23,,,,96
20021120UTADEN,20021120,UTA,DEN,UTA,32,21,25,18,,,,96
20021120UTADEN,20021120,UTA,DEN,DEN,26,15,24,14,,,,79
20021120MIADET,20021120,MIA,DET,MIA,16,18,12,22,,,,68
20021120MIADET,20021120,MIA,DET,DET,16,21,21,21,,,,79
20021120CHIGSW,20021120,CHI,GSW,CHI,24,18,26,26,,,,94
20021120CHIGSW,20021120,CHI,GSW,GSW,30,25,26,19,,,,100
20021120SACLAC,20021120,SAC,LAC,SAC,27,17,19,30,,,,93
20021120SACLAC,20021120,SAC,LAC,LAC,21,25,22,21,,,,89
20021120PHIMEM,20021120,PHI,MEM,PHI,26,28,21,20,,,,95
20021120PHIMEM,20021120,PHI,MEM,MEM,24,22,17,25,,,,88
20021120ORLPOR,20021120,ORL,POR,ORL,22,13,23,26,,,,84
20021120ORLPOR,20021120,ORL,POR,POR,26,20,25,27,,,,98
20021120LALSAS,20021120,LAL,SAS,LAL,22,24,24,18,,,,88
20021120LALSAS,20021120,LAL,SAS,SAS,16,34,17,28,,,,95
20021120INDTOR,20021120,IND,TOR,IND,25,24,23,25,,,,97
20021120INDTOR,20021120,IND,TOR,TOR,29,27,21,18,,,,95
20021121HOUDAL,20021121,HOU,DAL,HOU,20,26,28,16,,,,90
20021121HOUDAL,20021121,HOU,DAL,DAL,29,20,31,23,,,,103
20021121PORSEA,20021121,POR,SEA,POR,19,21,25,24,,,,89
20021121PORSEA,20021121,POR,SEA,SEA,27,22,13,23,,,,85
20021122ATLBOS,20021122,ATL,BOS,ATL,26,23,24,16,5,4,,98
20021122ATLBOS,20021122,ATL,BOS,BOS,24,25,14,26,5,11,,105
20021122LACDEN,20021122,LAC,DEN,LAC,22,16,24,8,,,,70
20021122LACDEN,20021122,LAC,DEN,DEN,19,14,16,23,,,,72
20021122MILGSW,20021122,MIL,GSW,MIL,17,22,24,32,,,,95
20021122MILGSW,20021122,MIL,GSW,GSW,27,20,23,21,,,,91
20021122WASHOU,20021122,WAS,HOU,WAS,24,21,16,25,,,,86
20021122WASHOU,20021122,WAS,HOU,HOU,26,18,31,18,,,,93
20021122ORLIND,20021122,ORL,IND,ORL,12,17,25,16,,,,70
20021122ORLIND,20021122,ORL,IND,IND,29,22,29,26,,,,106
20021122CHILAL,20021122,CHI,LAL,CHI,21,20,17,15,,,,73
20021122CHILAL,20021122,CHI,LAL,LAL,25,17,27,17,,,,86
20021122DETMIA,20021122,DET,MIA,DET,20,18,12,25,,,,75
20021122DETMIA,20021122,DET,MIA,MIA,20,22,14,16,,,,72
20021122CLENJN,20021122,CLE,NJN,CLE,22,19,22,16,,,,79
20021122CLENJN,20021122,CLE,NJN,NJN,37,23,20,40,,,,120
20021122NYKNOH,20021122,NYK,NOH,NYK,31,22,22,18,4,,,97
20021122NYKNOH,20021122,NYK,NOH,NOH,16,29,30,18,12,,,105
20021122TORPHI,20021122,TOR,PHI,TOR,29,13,20,18,,,,80
20021122TORPHI,20021122,TOR,PHI,PHI,15,24,27,24,,,,90
20021122PHOSAC,20021122,PHO,SAC,PHO,30,19,24,28,,,,101
20021122PHOSAC,20021122,PHO,SAC,SAC,29,23,40,26,,,,118
20021122MEMSAS,20021122,MEM,SAS,MEM,21,22,13,30,,,,86
20021122MEMSAS,20021122,MEM,SAS,SAS,27,21,29,18,,,,95
20021123BOSATL,20021123,BOS,ATL,BOS,26,31,20,32,,,,109
20021123BOSATL,20021123,BOS,ATL,ATL,23,31,20,25,,,,99
20021123NOHCLE,20021123,NOH,CLE,NOH,25,22,27,23,,,,97
20021123NOHCLE,20021123,NOH,CLE,CLE,24,21,20,19,,,,84
20021123SEADAL,20021123,SEA,DAL,SEA,34,21,30,20,,,,105
20021123SEADAL,20021123,SEA,DAL,DAL,18,29,29,39,,,,115
20021123DETIND,20021123,DET,IND,DET,19,32,26,29,,,,106
