20141213LACMIL,200
20141213MEMPHI,-700
20141213MEMPHI,500
20141213DENHOU,250
20141213DENHOU,-300
20141213DETSAC,200
20141213DETSAC,-240
20141214GSWNOP,-280
20141214GSWNOP,240
20141214CHIMIA,-300
20141214CHIMIA,250
20141214UTAWAS,600
20141214UTAWAS,-800
20141214LALMIN,-165
20141214LALMIN,145
20141214PHXOKC,260
20141214PHXOKC,-320
20141214TORNYK,-280
20141214TORNYK,240
20141214SASDEN,-220
20141214SASDEN,180
20141215CHACLE,500
20141215CHACLE,-700
20141215LALIND,170
20141215LALIND,-200
20141215BOSPHI,-210
20141215BOSPHI,175
20141215CHIATL,120
20141215CHIATL,-140
20141215ORLTOR,260
20141215ORLTOR,-320
20141215MILPHX,190
20141215MILPHX,-230
20141215SASPOR,330
20141215SASPOR,-400
20141215DETLAC,700
20141215DETLAC,-1000
20141216MINWAS,800
20141216MINWAS,-1200
20141216MIABKN,220
20141216MIABKN,-260
20141216GSWMEM,140
20141216GSWMEM,-160
20141216UTANOP,450
20141216UTANOP,-600
20141216DALNYK,-350
20141216DALNYK,290
20141216OKCSAC,310
20141216OKCSAC,-380
20141217PHXCHA,120
20141217PHXCHA,-140
20141217ATLCLE,250
20141217ATLCLE,-300
20141217ORLBOS,145
20141217ORLBOS,-165
20141217DALDET,-300
20141217DALDET,250
20141217UTAMIA,140
20141217UTAMIA,-160
20141217BKNTOR,700
20141217BKNTOR,-1000
20141217MEMSAS,135
20141217MEMSAS,-155
20141217MILPOR,450
20141217MILPOR,-600
20141217INDLAC,550
20141217INDLAC,-750
20141217HOUDEN,-155
20141217HOUDEN,135
20141218NYKCHI,800
20141218NYKCHI,-1300
20141218NOPHOU,170
20141218NOPHOU,-200
20141218MILSAC,260
20141218MILSAC,-320
20141218OKCGSW,120
20141218OKCGSW,-140
20141219UTAORL,155
20141219UTAORL,-175
20141219CHAPHI,-200
20141219CHAPHI,170
20141219MINBOS,220
20141219MINBOS,-260
20141219BKNCLE,550
20141219BKNCLE,-800
20141219TORDET,-340
20141219TORDET,280
20141219WASMIA,-250
20141219WASMIA,210
20141219CHIMEM,230
20141219CHIMEM,-270
20141219PORSAS,170
20141219PORSAS,-200
20141219LACDEN,-160
20141219LACDEN,140
20141219OKCLAL,200
20141219OKCLAL,-240
20141220PHXNYK,220
20141220PHXNYK,-260
20141220PORNOP,200
20141220PORNOP,-240
20141220UTACHA,150
20141220UTACHA,-170
20141220ATLHOU,175
20141220ATLHOU,-210
20141220SASDAL,500
20141220SASDAL,-700
20141220INDDEN,130
20141220INDDEN,-150
20141220MILLAC,500
20141220MILLAC,-700
20141221NYKTOR,800
20141221NYKTOR,-1200
20141221MEMCLE,170
20141221MEMCLE,-200
20141221LALSAC,260
20141221LALSAC,-320
20141221DETBKN,110
20141221DETBKN,-130
20141221BOSMIA,-160
20141221BOSMIA,140
20141221PHIORL,400
20141221PHIORL,-500
20141221PHXWAS,220
20141221PHXWAS,-260
20141221INDMIN,-165
20141221INDMIN,145
20141221NOPOKC,260
20141221NOPOKC,-320
20141222DENCHA,120
20141222DENCHA,-140
20141222TORCHI,155
20141222TORCHI,-175
20141222PORHOU,175
20141222PORHOU,-210
20141222UTAMEM,320
20141222UTAMEM,-400
20141222ATLDAL,165
20141222ATLDAL,-185
20141222LACSAS,-105
20141222LACSAS,-115
20141222SACGSW,600
20141222SACGSW,-800
20141223MINCLE,1000
20141223MINCLE,-1800
20141223NOPIND,105
20141223NOPIND,-125
20141223BOSORL,110
20141223BOSORL,-130
20141223CHIWAS,125
20141223CHIWAS,-145
20141223LACATL,105
20141223LACATL,-125
20141223DENBKN,150
20141223DENBKN,-170
20141223PHIMIA,290
20141223PHIMIA,-350
20141223CHAMIL,190
20141223CHAMIL,-230
20141223POROKC,170
20141223POROKC,-200
20141223DALPHX,105
20141223DALPHX,-125
20141223GSWLAL,-700
20141223GSWLAL,500
20141225WASNYK,-210
20141225WASNYK,175
20141225OKCSAS,220
20141225OKCSAS,-260
20141225CLEMIA,-250
20141225CLEMIA,210
20141225LALCHI,600
20141225LALCHI,-900
20141225GSWLAC,110
20141225GSWLAC,-130
20141226BKNBOS,105
20141226BKNBOS,-125
20141226CLEORL,-170
20141226CLEORL,150
20141226MILATL,400
20141226MILATL,-500
20141226INDDET,-150
20141226INDDET,130
20141226HOUMEM,110
20141226HOUMEM,-130
20141226SASNOP,125
20141226SASNOP,-145
20141226CHAOKC,230
20141226CHAOKC,-270
20141226LALDAL,800
20141226LALDAL,-1200
20141226MINDEN,500
20141226MINDEN,-700
20141226PHIPOR,900
20141226PHIPOR,-1600
20141226PHXSAC,180
20141226PHXSAC,-220
20141227TORLAC,170
20141227TORLAC,-200
20141227ORLCHA,220
20141227ORLCHA,-260
20141227BOSWAS,425
20141227BOSWAS,-550
20141227MEMMIA,-165
20141227MEMMIA,145
20141227NOPCHI,425
20141227NOPCHI,-550
20141227INDBKN,130
20141227INDBKN,-150
20141227ATLMIL,-185
20141227ATLMIL,165
20141227PHIUTA,450
20141227PHIUTA,-600
20141227NYKSAC,210
20141227NYKSAC,-250
20141227MINGSW,0
20141227MINGSW,-8000
20141228DETCLE,290
20141228DETCLE,-350
20141228HOUSAS,105
20141228HOUSAS,-125
20141228OKCDAL,110
20141228OKCDAL,-130
20141228NYKPOR,700
20141228NYKPOR,-1100
20141228TORDEN,-140
20141228TORDEN,120
20141228PHXLAL,180
20141228PHXLAL,-220
20141229MILCHA,130
20141229MILCHA,-150
20141229CHIIND,-200
20141229CHIIND,170
20141229SACBKN,-105
20141229SACBKN,-115
20141229ORLMIA,200
20141229ORLMIA,-240
20141229WASHOU,145
20141229WASHOU,-165
20141229UTALAC,700
20141229UTALAC,-1000
20141230DETORL,-125
20141230DETORL,105
20141230CLEATL,250
20141230CLEATL,-300
20141230BKNCHI,450
20141230BKNCHI,-600
20141230SASMEM,-110
20141230SASMEM,-110
20141230PHXNOP,110
20141230PHXNOP,-130
20141230WASDAL,180
20141230WASDAL,-220
20141230LALDEN,200
20141230LALDEN,-240
20141230MINUTA,250
20141230MINUTA,-300
20141230TORPOR,145
20141230TORPOR,-165
20141230PHIGSW,1800
20141230PHIGSW,-8000
20141231SACBOS,-130
20141231SACBOS,110
20141231MIAIND,150
20141231MIAIND,-170
20141231NYKLAC,750
20141231NYKLAC,-1100
20141231CHAHOU,600
20141231CHAHOU,-900
20141231MILCLE,-115
20141231MILCLE,-105
20141231PHXOKC,290
20141231PHXOKC,-350
20141231NOPSAS,180
20141231NOPSAS,-220
20150101DENCHI,500
20150101DENCHI,-700
20150101SACMIN,-185
20150101SACMIN,165
20150102CLECHA,-125
20150102CLECHA,105
20150102BKNORL,125
20150102BKNORL,-145
20150102DALBOS,-260
20150102DALBOS,220
20150102DETNYK,-200
20150102DETNYK,170
20150102HOUNOP,-135
20150102HOUNOP,115
20150102WASOKC,260
20150102WASOKC,-320
20150102INDMIL,110
20150102INDMIL,-130
20150102PHIPHX,1100
20150102PHIPHX,-1800
20150102ATLUTA,-200
20150102ATLUTA,170
20150102TORGSW,170
20150102TORGSW,-200
20150102MEMLAL,-180
20150102MEMLAL,160
20150103CHAORL,155
20150103CHAORL,-175
20150103BOSCHI,450
20150103BOSCHI,-600
20150103MIAHOU,240
20150103MIAHOU,-280
20150103UTAMIN,105
20150103UTAMIN,-125
20150103WASSAS,200
20150103WASSAS,-240
20150103MEMDEN,105
20150103MEMDEN,-125
20150103ATLPOR,205
20150103ATLPOR,-245
20150103PHILAC,2731
20150103PHILAC,-4394
20150104DALCLE,-350
20150104DALCLE,290
20150104SACDET,145
20150104SACDET,-165
20150104BKNMIA,115
20150104BKNMIA,-135
20150104MILNYK,-320
20150104MILNYK,260
20150104TORPHX,100
20150104TORPHX,-120
20150104INDLAL,-110
20150104INDLAL,-110
20150105CLEPHI,-200
20150105CLEPHI,170
20150105CHABOS,200
20150105CHABOS,-240
20150105DALBKN,-320
20150105DALBKN,260
20150105HOUCHI,135
20150105HOUCHI,-155
20150105NYKMEM,1275
20150105NYKMEM,-2100
20150105DENMIN,-210
20150105DENMIN,180
20150105WASNOP,135
20150105WASNOP,-155
20150105INDUTA,105
20150105INDUTA,-125
20150105LALPOR,800
20150105LALPOR,-1200
20150105OKCGSW,130
20150105OKCGSW,-150
20150105ATLLAC,200
20150105ATLLAC,-240
20150106PHXMIL,170
20150106PHXMIL,-200
20150106DETSAS,310
20150106DETSAS,-380
20150107NOPCHA,170
20150107NOPCHA,-200
20150107HOUCLE,-260
20150107HOUCLE,220
20150107MILPHI,-280
20150107MILPHI,240
20150107NYKWAS,1350
20150107NYKWAS,-2500
20150107MEMATL,155
20150107MEMATL,-175
20150107BOSBKN,175
20150107BOSBKN,-200
20150107UTACHI,500
20150107UTACHI,-700
20150107DETDAL,400
20150107DETDAL,-500
20150107ORLDEN,250
20150107ORLDEN,-300
20150107PHXMIN,320
20150107PHXMIN,-400
20150107OKCSAC,290
20150107OKCSAC,-350
20150107INDGSW,600
20150107INDGSW,-900
20150107LALLAC,500
20150107LALLAC,-700
20150108CHATOR,700
20150108CHATOR,-1100
20150108HOUNYK,-1100
20150108HOUNYK,700
20150108MIAPOR,330
20150108MIAPOR,-400
20150109BOSIND,210
20150109BOSIND,-250
20150109PHIBKN,500
20150109PHIBKN,-700
20150109ATLDET,-145
20150109ATLDET,125
20150109MEMNOP,100
20150109MEMNOP,-120
20150109UTAOKC,600
20150109UTAOKC,-900
20150109CHIWAS,-105
20150109CHIWAS,-115
20150109MINMIL,400
20150109MINMIL,-500
20150109PHXSAS,180
20150109PHXSAS,-220
20150109DENSAC,170
20150109DENSAC,-200
20150109CLEGSW,800
20150109CLEGSW,-1400
20150109ORLLAL,110
20150109ORLLAL,-130
20150110CHANYK,-330
20150110CHANYK,270
20150110DALLAC,145
20150110DALLAC,-165
20150110BKNDET,180
20150110BKNDET,-220
20150110INDPHI,-300
20150110INDPHI,250
20150110BOSTOR,600
20150110BOSTOR,-900
20150110MILCHI,210
20150110MILCHI,-250
20150110UTAHOU,575
20150110UTAHOU,-850
20150110SASMIN,-600
20150110SASMIN,450
20150110ORLPOR,1000
20150110ORLPOR,-2000
20150111WASATL,155
20150111WASATL,-175
20150111MIALAC,450
20150111MIALAC,-600
20150111PHXMEM,145
20150111PHXMEM,-165
20150111CLESAC,135
20150111CLESAC,-155
20150111PORLAL,-270
20150111PORLAL,230
20150112NOPBOS,200
20150112NOPBOS,-240
20150112HOUBKN,-300
20150112HOUBKN,250
