gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
20101026MIABOS,,MIA,BOS,MIA,lebron_james,,42:39,10,21,3,6,8,12,,0,4,4,3,1,1,8,2,,31
20101026MIABOS,,MIA,BOS,MIA,chris_bosh,,37:37,3,11,0,0,2,2,,2,6,8,2,4,1,1,1,,8
20101026MIABOS,,MIA,BOS,MIA,dwyane_wade,,36:41,4,16,1,3,4,6,,0,4,4,6,4,3,6,0,,13
20101026MIABOS,,MIA,BOS,MIA,joel_anthony,,16:41,1,1,0,0,0,0,,3,4,7,1,2,0,0,1,,2
20101026MIABOS,,MIA,BOS,MIA,carlos_arroyo,,12:33,1,3,0,0,1,1,,0,0,0,0,0,0,0,0,,3
20101026MIABOS,,MIA,BOS,MIA,udonis_haslem,,30:36,3,7,0,0,2,2,,4,7,11,0,4,0,0,1,,8
20101026MIABOS,,MIA,BOS,MIA,eddie_house,,26:30,3,8,2,4,0,0,,0,0,0,2,0,1,0,0,,8
20101026MIABOS,,MIA,BOS,MIA,james_jones,,26:04,2,7,2,7,0,0,,0,2,2,1,2,1,0,0,,6
20101026MIABOS,,MIA,BOS,MIA,zydrunas_ilgauskas,,10:39,0,0,0,0,1,2,,2,1,3,0,4,3,2,1,,1
20101026MIABOS,,MIA,BOS,MIA,total,,240,27,74,8,20,18,25,,11,28,39,15,21,10,17,6,,80
20101026MIABOS,,MIA,BOS,BOS,rajon_rondo,,41:29,2,9,0,0,0,0,,1,4,5,17,1,2,3,0,,4
20101026MIABOS,,MIA,BOS,BOS,paul_pierce,,40:33,4,7,3,4,8,8,,1,8,9,3,3,1,3,0,,19
20101026MIABOS,,MIA,BOS,BOS,ray_allen,,39:16,7,13,5,8,1,1,,0,1,1,1,1,0,1,0,,20
20101026MIABOS,,MIA,BOS,BOS,kevin_garnett,,35:13,4,11,0,0,2,4,,2,8,10,3,5,3,7,0,,10
20101026MIABOS,,MIA,BOS,BOS,shaquille_o'neal,,18:09,3,7,0,0,3,8,,2,5,7,0,2,0,1,1,,9
20101026MIABOS,,MIA,BOS,BOS,glen_davis,,29:24,6,7,0,0,1,2,,1,4,5,0,2,0,0,1,,13
20101026MIABOS,,MIA,BOS,BOS,marquis_daniels,,12:49,4,5,0,1,0,0,,0,2,2,0,3,0,1,0,,8
20101026MIABOS,,MIA,BOS,BOS,jermaine_o'neal,,12:47,0,3,0,0,1,2,,1,1,2,0,1,0,1,2,,1
20101026MIABOS,,MIA,BOS,BOS,nate_robinson,,10:20,2,7,0,3,0,0,,0,1,1,1,1,0,1,0,,4
20101026MIABOS,,MIA,BOS,BOS,total,,240,32,69,8,16,16,25,,8,34,42,25,19,6,18,4,,88
20101026HOULAL,,HOU,LAL,HOU,aaron_brooks,,41:39,7,16,4,6,6,6,,1,2,3,9,0,0,2,0,,24
20101026HOULAL,,HOU,LAL,HOU,luis_scola,,33:11,7,18,0,0,4,4,,4,12,16,4,4,1,4,0,,18
20101026HOULAL,,HOU,LAL,HOU,shane_battier,,31:24,1,5,1,3,0,0,,2,4,6,4,3,0,2,2,,3
