gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
19921106NYKATL,19921106,NYK,ATL,NYK,32,21,29,24,,,,106
19921106NYKATL,19921106,NYK,ATL,ATL,26,22,19,27,,,,94
19921106MINBOS,19921106,MIN,BOS,MIN,23,25,27,17,,,,92
19921106MINBOS,19921106,MIN,BOS,BOS,27,27,26,33,,,,113
19921106WSBCHH,19921106,WSB,CHH,WSB,35,20,29,35,,,,119
19921106WSBCHH,19921106,WSB,CHH,CHH,26,36,30,34,,,,126
19921106CHICLE,19921106,CHI,CLE,CHI,28,24,24,25,,,,101
19921106CHICLE,19921106,CHI,CLE,CLE,26,25,26,19,,,,96
19921106MILDET,19921106,MIL,DET,MIL,22,20,24,20,,,,86
19921106MILDET,19921106,MIL,DET,DET,23,24,16,18,,,,81
19921106SEAHOU,19921106,SEA,HOU,SEA,28,22,25,36,,,,111
19921106SEAHOU,19921106,SEA,HOU,HOU,19,26,34,15,,,,94
19921106LALLAC,19921106,LAL,LAC,LAL,34,29,26,14,11,,,114
19921106LALLAC,19921106,LAL,LAC,LAC,30,30,22,21,9,,,112
19921106MIAORL,19921106,MIA,ORL,MIA,34,31,16,19,,,,100
19921106MIAORL,19921106,MIA,ORL,ORL,30,26,25,29,,,,110
19921106NJNPHI,19921106,NJN,PHI,NJN,30,24,32,28,,,,114
19921106NJNPHI,19921106,NJN,PHI,PHI,25,31,30,25,,,,111
19921106SASSAC,19921106,SAS,SAC,SAS,27,21,28,30,,,,106
19921106SASSAC,19921106,SAS,SAC,SAC,34,20,29,31,,,,114
19921106GSWUTA,19921106,GSW,UTA,GSW,29,35,33,32,,,,129
19921106GSWUTA,19921106,GSW,UTA,UTA,32,25,29,28,,,,114
19921107ATLCHI,19921107,ATL,CHI,ATL,28,30,22,20,,,,100
19921107ATLCHI,19921107,ATL,CHI,CHI,20,24,24,31,,,,99
19921107UTADAL,19921107,UTA,DAL,UTA,21,29,35,37,,,,122
19921107UTADAL,19921107,UTA,DAL,DAL,25,27,30,24,,,,106
19921107SASDEN,19921107,SAS,DEN,SAS,23,33,23,21,11,10,,121
19921107SASDEN,19921107,SAS,DEN,DEN,29,29,23,19,11,14,,125
19921107DETIND,19921107,DET,IND,DET,19,21,28,21,,,,89
19921107DETIND,19921107,DET,IND,IND,24,16,26,21,,,,87
19921107NJNMIA,19921107,NJN,MIA,NJN,29,25,23,17,,,,94
19921107NJNMIA,19921107,NJN,MIA,MIA,24,27,29,26,,,,106
19921107BOSMIL,19921107,BOS,MIL,BOS,19,28,15,26,,,,88
19921107BOSMIL,19921107,BOS,MIL,MIL,32,18,31,43,,,,124
19921107GSWMIN,19921107,GSW,MIN,GSW,28,32,34,14,13,,,121
19921107GSWMIN,19921107,GSW,MIN,MIN,36,24,21,27,11,,,119
19921107PHINYK,19921107,PHI,NYK,PHI,32,20,16,17,,,,85
19921107PHINYK,19921107,PHI,NYK,NYK,32,16,20,21,,,,89
19921107LACPHO,19921107,LAC,PHO,LAC,24,26,28,27,,,,105
19921107LACPHO,19921107,LAC,PHO,PHO,24,31,23,33,,,,111
19921107HOUSEA,19921107,HOU,SEA,HOU,19,27,20,19,,,,85
19921107HOUSEA,19921107,HOU,SEA,SEA,26,14,25,24,,,,89
19921107ORLWSB,19921107,ORL,WSB,ORL,22,28,26,27,,,,103
19921107ORLWSB,19921107,ORL,WSB,WSB,19,29,26,24,,,,98
19921108CHHCLE,19921108,CHH,CLE,CHH,27,23,27,30,,,,107
19921108CHHCLE,19921108,CHH,CLE,CLE,26,35,31,35,,,,127
19921108SACLAL,19921108,SAC,LAL,SAC,31,34,30,29,,,,124
19921108SACLAL,19921108,SAC,LAL,LAL,26,29,25,34,,,,114
19921108DENPOR,19921108,DEN,POR,DEN,20,27,29,28,,,,104
19921108DENPOR,19921108,DEN,POR,POR,34,31,30,28,,,,123
19921109INDCHI,19921109,IND,CHI,IND,25,21,35,16,,,,97
19921109INDCHI,19921109,IND,CHI,CHI,30,26,20,26,,,,102
19921110WSBCLE,19921110,WSB,CLE,WSB,24,22,28,18,,,,92
19921110WSBCLE,19921110,WSB,CLE,CLE,29,31,46,25,,,,131
19921110UTADEN,19921110,UTA,DEN,UTA,19,42,27,30,,,,118
19921110UTADEN,19921110,UTA,DEN,DEN,36,16,32,25,,,,109
19921110LALGSW,19921110,LAL,GSW,LAL,19,36,28,24,,,,107
19921110LALGSW,19921110,LAL,GSW,GSW,21,27,25,33,,,,106
19921110BOSMIA,19921110,BOS,MIA,BOS,27,33,18,28,,,,106
19921110BOSMIA,19921110,BOS,MIA,MIA,20,34,24,32,,,,110
19921110DALMIN,19921110,DAL,MIN,DAL,27,21,29,27,,,,104
19921110DALMIN,19921110,DAL,MIN,MIN,38,31,25,24,,,,118
19921110NJNNYK,19921110,NJN,NYK,NJN,30,11,31,24,,,,96
19921110NJNNYK,19921110,NJN,NYK,NYK,22,24,32,21,,,,99
19921110CHHORL,19921110,CHH,ORL,CHH,29,27,31,25,,,,112
19921110CHHORL,19921110,CHH,ORL,ORL,36,24,31,17,,,,108
19921110PHOPOR,19921110,PHO,POR,PHO,22,26,21,20,,,,89
19921110PHOPOR,19921110,PHO,POR,POR,22,26,19,33,,,,100
19921110LACSAC,19921110,LAC,SAC,LAC,27,21,26,23,,,,97
19921110LACSAC,19921110,LAC,SAC,SAC,29,25,27,18,,,,99
19921110MILSAS,19921110,MIL,SAS,MIL,27,25,17,29,,,,98
19921110MILSAS,19921110,MIL,SAS,SAS,26,25,25,28,,,,104
19921111BOSCHH,19921111,BOS,CHH,BOS,31,27,28,23,,,,109
19921111BOSCHH,19921111,BOS,CHH,CHH,27,21,25,26,,,,99
19921111DETCHI,19921111,DET,CHI,DET,16,16,35,19,10,,,96
19921111DETCHI,19921111,DET,CHI,CHI,18,20,28,20,12,,,98
19921111MILDAL,19921111,MIL,DAL,MIL,29,30,32,33,,,,124
19921111MILDAL,19921111,MIL,DAL,DAL,20,38,27,31,,,,116
19921111ATLHOU,19921111,ATL,HOU,ATL,23,20,27,12,,,,82
19921111ATLHOU,19921111,ATL,HOU,HOU,29,14,26,32,,,,101
19921111PHIIND,19921111,PHI,IND,PHI,33,38,18,25,,,,114
19921111PHIIND,19921111,PHI,IND,IND,35,30,33,22,,,,120
19921111SACLAC,19921111,SAC,LAC,SAC,17,20,29,35,,,,101
19921111SACLAC,19921111,SAC,LAC,LAC,23,33,30,23,,,,109
19921112MIADET,19921112,MIA,DET,MIA,23,25,21,19,,,,88
19921112MIADET,19921112,MIA,DET,DET,23,24,19,29,,,,95
19921112CLEGSW,19921112,CLE,GSW,CLE,26,33,24,23,6,14,,126
19921112CLEGSW,19921112,CLE,GSW,GSW,37,26,25,18,6,10,,122
19921112MINNJN,19921112,MIN,NJN,MIN,23,26,22,17,,,,88
19921112MINNJN,19921112,MIN,NJN,NJN,18,19,26,21,,,,84
19921112WSBORL,19921112,WSB,ORL,WSB,19,30,18,33,,,,100
19921112WSBORL,19921112,WSB,ORL,ORL,37,25,38,27,,,,127
19921112ATLSAS,19921112,ATL,SAS,ATL,25,26,23,30,,,,104
19921112ATLSAS,19921112,ATL,SAS,SAS,22,22,25,28,,,,97
19921112LALSEA,19921112,LAL,SEA,LAL,29,29,26,18,,,,102
19921112LALSEA,19921112,LAL,SEA,SEA,33,26,21,34,,,,114
19921112PHOUTA,19921112,PHO,UTA,PHO,33,26,21,22,,,,102
19921112PHOUTA,19921112,PHO,UTA,UTA,23,26,20,22,,,,91
19921113PHIBOS,19921113,PHI,BOS,PHI,32,39,22,33,,,,126
19921113PHIBOS,19921113,PHI,BOS,BOS,28,27,27,33,,,,115
19921113CHHIND,19921113,CHH,IND,CHH,32,21,31,25,,,,109
19921113CHHIND,19921113,CHH,IND,IND,25,29,32,24,,,,110
19921113LACLAL,19921113,LAC,LAL,LAC,25,37,33,29,,,,124
19921113LACLAL,19921113,LAC,LAL,LAL,19,25,22,32,,,,98
19921113CHIMIL,19921113,CHI,MIL,CHI,22,27,29,23,,,,101
19921113CHIMIL,19921113,CHI,MIL,MIL,22,31,21,22,,,,96
19921113CLEPOR,19921113,CLE,POR,CLE,33,18,23,35,,,,109
19921113CLEPOR,19921113,CLE,POR,POR,27,29,26,33,,,,115
19921113NYKWSB,19921113,NYK,WSB,NYK,32,23,29,20,,,,104
19921113NYKWSB,19921113,NYK,WSB,WSB,35,23,23,25,,,,106
19921114MIACHH,19921114,MIA,CHH,MIA,22,27,32,23,,,,104
19921114MIACHH,19921114,MIA,CHH,CHH,39,23,18,15,,,,95
19921114DENCHI,19921114,DEN,CHI,DEN,13,17,26,28,,,,84
19921114DENCHI,19921114,DEN,CHI,CHI,31,29,33,24,,,,117
19921114ATLDAL,19921114,ATL,DAL,ATL,24,27,26,28,,,,105
19921114ATLDAL,19921114,ATL,DAL,DAL,30,36,22,25,,,,113
19921114INDDET,19921114,IND,DET,IND,22,32,26,24,,,,104
19921114INDDET,19921114,IND,DET,DET,34,22,21,23,,,,100
19921114PORGSW,19921114,POR,GSW,POR,34,17,31,48,,,,130
19921114PORGSW,19921114,POR,GSW,GSW,27,28,35,26,,,,116
19921114PHOMIN,19921114,PHO,MIN,PHO,25,26,25,32,,,,108
19921114PHOMIN,19921114,PHO,MIN,MIN,33,22,19,27,,,,101
19921114ORLNJN,19921114,ORL,NJN,ORL,22,26,33,32,,,,113
19921114ORLNJN,19921114,ORL,NJN,NJN,28,37,28,31,,,,124
19921114BOSNYK,19921114,BOS,NYK,BOS,21,19,27,13,,,,80
19921114BOSNYK,19921114,BOS,NYK,NYK,20,22,19,24,,,,85
19921114HOUSAS,19921114,HOU,SAS,HOU,24,20,21,28,,,,93
19921114HOUSAS,19921114,HOU,SAS,SAS,16,21,26,24,,,,87
19921114SACSEA,19921114,SAC,SEA,SAC,26,27,39,25,,,,117
19921114SACSEA,19921114,SAC,SEA,SEA,23,34,45,31,,,,133
19921114LACUTA,19921114,LAC,UTA,LAC,30,25,21,28,,,,104
19921114LACUTA,19921114,LAC,UTA,UTA,19,26,37,42,,,,124
19921115GSWLAL,19921115,GSW,LAL,GSW,28,27,20,27,,,,102
19921115GSWLAL,19921115,GSW,LAL,LAL,36,17,24,28,,,,105
19921115DENMIL,19921115,DEN,MIL,DEN,28,27,23,20,,,,98
19921115DENMIL,19921115,DEN,MIL,MIL,36,19,33,27,,,,115
19921115WSBNJN,19921115,WSB,NJN,WSB,34,12,26,32,,,,104
19921115WSBNJN,19921115,WSB,NJN,NJN,30,29,26,26,,,,111
19921115CLESAC,19921115,CLE,SAC,CLE,23,34,22,28,,,,107
19921115CLESAC,19921115,CLE,SAC,SAC,19,30,33,27,,,,109
19921116SEAPHO,19921116,SEA,PHO,SEA,30,26,27,25,,,,108
19921116SEAPHO,19921116,SEA,PHO,PHO,40,26,27,24,,,,117
19921116NYKPOR,19921116,NYK,POR,NYK,19,24,33,18,,,,94
19921116NYKPOR,19921116,NYK,POR,POR,23,34,26,26,,,,109
19921117MILATL,19921117,MIL,ATL,MIL,27,28,32,27,,,,114
19921117MILATL,19921117,MIL,ATL,ATL,24,24,26,32,,,,106
19921117DALCHH,19921117,DAL,CHH,DAL,21,30,23,37,,,,111
19921117DALCHH,19921117,DAL,CHH,CHH,37,33,36,28,,,,134
19921117SACHOU,19921117,SAC,HOU,SAC,19,27,28,35,,,,109
19921117SACHOU,19921117,SAC,HOU,HOU,35,24,31,26,,,,116
19921117DENIND,19921117,DEN,IND,DEN,25,20,30,23,,,,98
19921117DENIND,19921117,DEN,IND,IND,34,30,32,32,,,,128
19921117DETLAC,19921117,DET,LAC,DET,27,24,27,25,3,,,106
19921117DETLAC,19921117,DET,LAC,LAC,25,25,30,23,12,,,115
19921117GSWMIA,19921117,GSW,MIA,GSW,34,23,31,37,,,,125
19921117GSWMIA,19921117,GSW,MIA,MIA,28,33,27,31,,,,119
19921117CHIMIN,19921117,CHI,MIN,CHI,37,30,32,25,,,,124
19921117CHIMIN,19921117,CHI,MIN,MIN,27,17,28,31,,,,103
19921117UTANJN,19921117,UTA,NJN,UTA,26,29,23,30,,,,108
19921117UTANJN,19921117,UTA,NJN,NJN,24,25,12,36,,,,97
19921117CLESAS,19921117,CLE,SAS,CLE,28,24,20,23,,,,95
19921117CLESAS,19921117,CLE,SAS,SAS,25,19,33,29,,,,106
19921117NYKSEA,19921117,NYK,SEA,NYK,16,26,24,24,,,,90
19921117NYKSEA,19921117,NYK,SEA,SEA,19,22,27,32,,,,100
19921117BOSWSB,19921117,BOS,WSB,BOS,29,22,24,22,,,,97
19921117BOSWSB,19921117,BOS,WSB,WSB,31,21,20,29,,,,101
19921118UTABOS,19921118,UTA,BOS,UTA,20,22,29,21,,,,92
19921118UTABOS,19921118,UTA,BOS,BOS,19,20,23,29,,,,91
