20131105INDDET,-105
20131105INDDET,-115
20131105CHANYK,425
20131105CHANYK,-550
20131105PHXNOP,400
20131105PHXNOP,-500
20131105LALDAL,350
20131105LALDAL,-450
20131105SASDEN,-200
20131105SASDEN,170
20131105HOUPOR,110
20131105HOUPOR,-130
20131105ATLSAC,115
20131105ATLSAC,-135
20131106TORCHA,-140
20131106TORCHA,120
20131106CHIIND,110
20131106CHIIND,-130
20131106LACORL,-300
20131106LACORL,250
20131106WASPHI,-140
20131106WASPHI,120
20131106UTABOS,170
20131106UTABOS,-200
20131106NOPMEM,260
20131106NOPMEM,-320
20131106CLEMIL,-150
20131106CLEMIL,130
20131106GSWMIN,-110
20131106GSWMIN,-110
20131106PHXSAS,900
20131106PHXSAS,-1600
20131106DALOKC,250
20131106DALOKC,-300
20131107LACMIA,220
20131107LACMIA,-260
20131107ATLDEN,170
20131107ATLDEN,-200
20131107LALHOU,1100
20131107LALHOU,-1650
20131108NYKCHA,-160
20131108NYKCHA,140
20131108TORIND,330
20131108TORIND,-400
20131108BOSORL,200
20131108BOSORL,-240
20131108CLEPHI,-155
20131108CLEPHI,135
20131108BKNWAS,105
20131108BKNWAS,-125
20131108OKCDET,130
20131108OKCDET,-150
20131108UTACHI,750
20131108UTACHI,-1100
20131108DALMIN,155
20131108DALMIN,-175
20131108LALNOP,400
20131108LALNOP,-500
20131108GSWSAS,200
20131108GSWSAS,-240
20131108DENPHX,105
20131108DENPHX,-125
20131108SACPOR,290
20131108SACPOR,-350
20131109UTATOR,350
20131109UTATOR,-450
20131109ORLATL,230
20131109ORLATL,-270
20131109INDBKN,-110
20131109INDBKN,-110
20131109PHICLE,320
20131109PHICLE,-380
20131109BOSMIA,900
20131109BOSMIA,-1600
20131109LACHOU,130
20131109LACHOU,-150
20131109GSWMEM,110
20131109GSWMEM,-130
20131109DALMIL,-150
20131109DALMIL,130
20131109PORSAC,110
20131109PORSAC,-130
20131110SASNYK,-150
20131110SASNYK,130
20131110WASOKC,400
20131110WASOKC,-500
20131110NOPPHX,110
20131110NOPPHX,-130
20131110MINLAL,-190
20131110MINLAL,165
20131111ATLCHA,-130
20131111ATLCHA,110
20131111MEMIND,240
20131111MEMIND,-280
20131111SASPHI,-280
20131111SASPHI,240
20131111ORLBOS,105
20131111ORLBOS,-125
20131111CLECHI,300
20131111CLECHI,-360
20131111TORHOU,250
20131111TORHOU,-300
20131111DENUTA,-135
20131111DENUTA,115
20131111DETPOR,170
20131111DETPOR,-200
20131111MINLAC,235
20131111MINLAC,-275
20131112MILMIA,1000
20131112MILMIA,-2000
20131112WASDAL,180
20131112WASDAL,-220
20131112DETGSW,400
20131112DETGSW,-500
20131112NOPLAL,140
20131112NOPLAL,-160
20131113MILORL,250
20131113MILORL,-300
20131113HOUPHI,-240
20131113HOUPHI,200
20131113CHABOS,180
20131113CHABOS,-220
20131113TORMEM,200
20131113TORMEM,-240
20131113CLEMIN,320
20131113CLEMIN,-380
20131113NYKATL,165
20131113NYKATL,-185
20131113WASSAS,500
20131113WASSAS,-700
20131113LALDEN,400
20131113LALDEN,-500
20131113NOPUTA,125
20131113NOPUTA,-145
20131113PHXPOR,250
20131113PHXPOR,-300
20131113BKNSAC,150
20131113BKNSAC,-170
20131113OKCLAC,165
20131113OKCLAC,-185
20131114HOUNYK,-130
20131114HOUNYK,110
20131114OKCGSW,170
20131114OKCGSW,-200
20131115MILIND,1200
20131115MILIND,-2000
20131115CHITOR,100
20131115CHITOR,-120
20131115PHIATL,330
20131115PHIATL,-400
20131115PORBOS,-125
20131115PORBOS,105
20131115CHACLE,220
20131115CHACLE,-260
20131115DALMIA,330
20131115DALMIA,-400
20131115MINDEN,-130
20131115MINDEN,110
20131115BKNPHX,-110
20131115BKNPHX,-110
20131115SASUTA,-600
20131115SASUTA,450
20131115MEMLAL,-155
20131115MEMLAL,135
20131115DETSAC,110
20131115DETSAC,-130
20131116MIACHA,-400
20131116MIACHA,320
20131116DALORL,-140
20131116DALORL,120
20131116CLEWAS,300
20131116CLEWAS,-360
20131116ATLNYK,155
20131116ATLNYK,-175
20131116INDCHI,100
20131116INDCHI,-120
20131116DENHOU,330
20131116DENHOU,-400
20131116BOSMIN,425
20131116BOSMIN,-550
20131116PHINOP,350
20131116PHINOP,-450
20131116OKCMIL,500
20131116OKCMIL,-700
20131116UTAGSW,1500
20131116UTAGSW,-3000
20131116BKNLAC,475
20131116BKNLAC,-650
20131117PORTOR,110
20131117PORTOR,-130
20131117MEMSAC,-140
20131117MEMSAC,120
20131117DETLAL,-135
20131117DETLAL,115
20131118PORBKN,105
20131118PORBKN,-125
20131118CHACHI,750
20131118CHACHI,-1100
20131118DENOKC,400
20131118DENOKC,-500
20131118PHIDAL,700
20131118PHIDAL,-1000
20131118GSWUTA,-400
20131118GSWUTA,320
20131118MEMLAC,350
20131118MEMLAC,-450
20131119MINWAS,-165
20131119MINWAS,145
20131119NYKDET,155
20131119NYKDET,-175
20131119ATLMIA,400
20131119ATLMIA,-500
20131119BOSHOU,500
20131119BOSHOU,-700
20131119PHXSAC,135
20131119PHXSAC,-155
20131120BKNCHA,130
20131120BKNCHA,-150
20131120WASCLE,130
20131120WASCLE,-150
20131120INDNYK,-260
20131120INDNYK,220
20131120MIAORL,-320
20131120MIAORL,260
20131120TORPHI,-175
20131120TORPHI,155
20131120DETATL,200
20131120DETATL,-240
20131120PORMIL,-220
20131120PORMIL,180
20131120LACMIN,110
20131120LACMIN,-130
20131120UTANOP,500
20131120UTANOP,-700
20131120BOSSAS,1400
20131120BOSSAS,-2300
20131120SACPHX,200
20131120SACPHX,-240
20131120HOUDAL,120
20131120HOUDAL,-140
20131120MEMGSW,170
20131120MEMGSW,-200
20131121LACOKC,190
20131121LACOKC,-230
20131121CHIDEN,-120
20131121CHIDEN,100
20131122PHXCHA,130
20131122PHXCHA,-150
20131122MILPHI,130
20131122MILPHI,-150
20131122WASTOR,165
20131122WASTOR,-185
20131122INDBOS,-350
20131122INDBOS,290
20131122ATLDET,145
20131122ATLDET,-165
20131122SASMEM,-120
20131122SASMEM,100
20131122BKNMIN,400
20131122BKNMIN,-500
20131122CLENOP,240
20131122CLENOP,-280
20131122UTADAL,575
20131122UTADAL,-850
20131122CHIPOR,155
20131122CHIPOR,-175
20131122GSWLAL,-210
20131122GSWLAL,175
20131123SACLAC,500
20131123SACLAC,-700
20131123PHIIND,0
20131123PHIIND,-4000
20131123NYKWAS,110
20131123NYKWAS,-130
20131123BOSATL,400
20131123BOSATL,-500
20131123ORLMIA,970
20131123ORLMIA,-1400
20131123MINHOU,210
20131123MINHOU,-250
20131123CHAMIL,110
20131123CHAMIL,-130
20131123CLESAS,800
20131123CLESAS,-1400
20131123DALDEN,180
20131123DALDEN,-220
20131123PORGSW,170
20131123PORGSW,-200
20131124DETBKN,110
20131124DETBKN,-130
20131124CHILAC,240
20131124CHILAC,-280
20131124PHXORL,105
20131124PHXORL,-125
20131124UTAOKC,850
20131124UTAOKC,-1200
20131124SACLAL,160
20131124SACLAL,-180
20131125BOSCHA,145
20131125BOSCHA,-165
20131125MININD,240
20131125MININD,-280
20131125MILDET,260
20131125MILDET,-320
20131125PHXMIA,800
20131125PHXMIA,-1200
20131125HOUMEM,-120
20131125HOUMEM,100
20131125DENDAL,240
20131125DENDAL,-280
20131125NOPSAS,450
20131125NOPSAS,-600
20131125CHIUTA,-200
20131125CHIUTA,170
20131125NYKPOR,270
20131125NYKPOR,-330
20131126BKNTOR,240
20131126BKNTOR,-280
20131126LALWAS,180
20131126LALWAS,-220
20131126ORLATL,270
20131126ORLATL,-330
20131126GSWNOP,-110
20131126GSWNOP,-110
20131127INDCHA,-340
20131127INDCHA,280
20131127PHIORL,150
20131127PHIORL,-170
20131127MEMBOS,-130
20131127MEMBOS,110
20131127LALBKN,115
20131127LALBKN,-135
20131127MIACLE,-500
20131127MIACLE,400
20131127CHIDET,140
20131127CHIDET,-160
20131127ATLHOU,310
20131127ATLHOU,-380
20131127WASMIL,-145
20131127WASMIL,125
20131127DENMIN,250
20131127DENMIN,-300
20131127SASOKC,125
20131127SASOKC,-145
20131127GSWDAL,170
20131127GSWDAL,-200
20131127PORPHX,-180
20131127PORPHX,160
20131127NYKLAC,450
20131127NYKLAC,-600
20131129MILCHA,170
20131129MILCHA,-200
20131129SASORL,-500
20131129SASORL,400
20131129MIATOR,-260
20131129MIATOR,220
20131129DALATL,-125
20131129DALATL,105
20131129CLEBOS,160
20131129CLEBOS,-180
20131129LALDET,200
20131129LALDET,-240
20131129BKNHOU,500
20131129BKNHOU,-700
20131129GSWOKC,280
20131129GSWOKC,-340
20131129WASIND,500
20131129WASIND,-700
20131129NOPPHI,155
20131129NOPPHI,-175
20131129NYKDEN,320
20131129NYKDEN,-400
20131129PHXUTA,110
20131129PHXUTA,-130
20131129LACSAC,-140
20131129LACSAC,120
20131130ATLWAS,160
20131130ATLWAS,-180
20131130CHICLE,-200
20131130CHICLE,170
20131130BKNMEM,260
20131130BKNMEM,-320
20131130MINDAL,-130
20131130MINDAL,110
20131130HOUSAS,235
20131130HOUSAS,-275
20131130UTAPHX,350
20131130UTAPHX,-450
20131130BOSMIL,-140
20131130BOSMIL,120
20131201DENTOR,120
20131201DENTOR,-140
20131201INDLAC,-120
20131201INDLAC,100
20131201PHIDET,320
20131201PHIDET,-400
20131201GSWSAC,-200
20131201GSWSAC,170
20131201CHAMIA,650
20131201CHAMIA,-1000
20131201MINOKC,350
20131201MINOKC,-420
20131201NOPNYK,105
20131201NOPNYK,-125
20131201PORLAL,-165
20131201PORLAL,145
20131202ORLWAS,240
20131202ORLWAS,-280
20131202NOPCHI,250
20131202NOPCHI,-300
20131202ATLSAS,750
20131202ATLSAS,-1200
20131202HOUUTA,-350
20131202HOUUTA,290
20131202INDPOR,-120
20131202INDPOR,100
20131203ORLPHI,155
20131203ORLPHI,-175
20131203MILBOS,270
20131203MILBOS,-330
20131203DENBKN,-180
20131203DENBKN,160
20131203DETMIA,400
20131203DETMIA,-500
20131203PHXMEM,125
20131203PHXMEM,-145
20131203CHADAL,310
20131203CHADAL,-370
20131203OKCSAC,350
20131203OKCSAC,-450
20131203TORGSW,290
20131203TORGSW,-350
20131204DENCLE,-165
20131204DENCLE,145
20131204LACATL,-145
20131204LACATL,125
20131204PHXHOU,450
20131204PHXHOU,-600
20131204DETMIL,-200
20131204DETMIL,170
20131204DALNOP,120
20131204DALNOP,-140
20131204INDUTA,-400
20131204INDUTA,330
20131204OKCPOR,120
20131204OKCPOR,-140
20131205NYKBKN,-125
20131205NYKBKN,105
20131205LACMEM,-110
20131205LACMEM,-110
20131205MIACHI,-200
20131205MIACHI,170
20131206PHICHA,240
20131206PHICHA,-280
20131206MILWAS,425
20131206MILWAS,-550
20131206CLEATL,210
20131206CLEATL,-250
20131206DENBOS,-180
20131206DENBOS,160
20131206ORLNYK,220
20131206ORLNYK,-260
20131206GSWHOU,170
20131206GSWHOU,-200
20131206OKCNOP,190
20131206OKCNOP,-230
20131206TORPHX,155
20131206TORPHX,-175
20131206UTAPOR,550
20131206UTAPOR,-750
20131206LALSAC,155
20131206LALSAC,-175
20131207DENPHI,-280
20131207DENPHI,240
20131207LACCLE,-250
20131207LACCLE,210
20131207DETCHI,110
20131207DETCHI,-130
20131207GSWMEM,-135
20131207GSWMEM,115
20131207MIAMIN,-280
20131207MIAMIN,240
20131207BKNMIL,120
20131207BKNMIL,-140
20131207INDSAS,150
20131207INDSAS,-170
20131207SACUTA,135
20131207SACUTA,-155
20131207DALPOR,190
20131207DALPOR,-230
20131208BOSNYK,210
20131208BOSNYK,-250
20131208MIADET,-170
20131208MIADET,150
20131208ORLHOU,970
20131208ORLHOU,-1400
20131208INDOKC,170
20131208INDOKC,-200
20131208TORLAL,220
20131208TORLAL,-260
20131209GSWCHA,-240
20131209GSWCHA,200
20131209LACPHI,-600
20131209LACPHI,450
20131209DENWAS,-120
20131209DENWAS,100
20131209ORLMEM,400
20131209ORLMEM,-500
20131209PORUTA,-300
20131209PORUTA,250
20131209DALSAC,-185
20131209DALSAC,165
20131210NYKCLE,120
20131210NYKCLE,-140
20131210MIAIND,140
20131210MIAIND,-160
20131210SASTOR,-400
20131210SASTOR,320
20131210OKCATL,145
20131210OKCATL,-165
20131210BOSBKN,110
20131210BOSBKN,-130
20131210MINDET,-120
20131210MINDET,100
20131210MILCHI,210
20131210MILCHI,-250
20131210PHXLAL,130
20131210PHXLAL,-150
20131211ORLCHA,170
20131211ORLCHA,-200
20131211LACBOS,-220
20131211LACBOS,180
20131211OKCMEM,220
20131211OKCMEM,-260
20131211SASMIL,-800
20131211SASMIL,550
20131211PHIMIN,800
20131211PHIMIN,-1200
20131211DETNOP,120
20131211DETNOP,-140
20131211CHINYK,170
20131211CHINYK,-200
20131211UTASAC,250
20131211UTASAC,-300
20131211DALGSW,200
20131211DALGSW,-240
20131212LACBKN,-115
20131212LACBKN,-105
20131212HOUPOR,120
20131212HOUPOR,-140
20131213CHAIND,700
20131213CHAIND,-1000
20131213CLEORL,115
20131213CLEORL,-135
20131213PHITOR,250
20131213PHITOR,-300
20131213WASATL,210
20131213WASATL,-250
20131213NYKBOS,130
20131213NYKBOS,-150
20131213BKNDET,200
20131213BKNDET,-240
20131213MEMNOP,125
20131213MEMNOP,-145
20131213LALOKC,700
20131213LALOKC,-1100
20131213CHIMIL,-180
20131213CHIMIL,160
20131213MINSAS,320
20131213MINSAS,-400
20131213UTADEN,475
20131213UTADEN,-650
20131213SACPHX,220
20131213SACPHX,-260
20131213HOUGSW,140
20131213HOUGSW,-160
20131214LALCHA,125
20131214LALCHA,-145
20131214LACWAS,-200
20131214LACWAS,170
20131214CLEMIA,825
20131214CLEMIA,-1450
20131214ATLNYK,-105
20131214ATLNYK,-115
20131214TORCHI,145
20131214TORCHI,-165
20131214PORPHI,-650
20131214PORPHI,475
20131214MILDAL,500
20131214MILDAL,-700
20131214SASUTA,-300
20131214SASUTA,250
20131215HOUSAC,-260
20131215HOUSAC,220
20131215MINMEM,-160
20131215MINMEM,140
20131215PORDET,-175
20131215PORDET,155
20131215ORLOKC,970
20131215ORLOKC,-1400
20131215NOPDEN,250
20131215NOPDEN,-300
20131215GSWPHX,-120
20131215GSWPHX,100
20131216DETIND,550
20131216DETIND,-800
20131216LALATL,210
20131216LALATL,-250
20131216MINBOS,-120
20131216MINBOS,100
20131216PHIBKN,330
20131216PHIBKN,-400
20131216UTAMIA,750
20131216UTAMIA,-1200
20131216WASNYK,110
20131216WASNYK,-130
20131216ORLCHI,250
20131216ORLCHI,-300
20131216SASLAC,-150
20131216SASLAC,130
20131217SACCHA,105
20131217SACCHA,-125
20131217PORCLE,-185
20131217PORCLE,165
20131217LALMEM,120
20131217LALMEM,-140
20131217OKCDEN,130
20131217OKCDEN,-150
20131217NOPGSW,350
20131217NOPGSW,-450
20131218INDMIA,150
20131218INDMIA,-170
20131218UTAORL,130
20131218UTAORL,-150
20131218CHATOR,250
20131218CHATOR,-300
20131218SACATL,210
20131218SACATL,-250
20131218DETBOS,-110
20131218DETBOS,-110
20131218WASBKN,170
20131218WASBKN,-200
20131218NYKMIL,-175
20131218NYKMIL,155
20131218PORMIN,130
20131218PORMIN,-150
20131218MEMDAL,425
20131218MEMDAL,-550
20131218SASPHX,-160
20131218SASPHX,140
20131218CHIHOU,300
20131218CHIHOU,-360
20131218NOPLAC,500
20131218NOPLAC,-700
20131219CHIOKC,970
20131219CHIOKC,-1400
20131219SASGSW,250
20131219SASGSW,-300
20131220BKNPHI,200
20131220BKNPHI,-240
20131220UTAATL,290
20131220UTAATL,-350
20131220MILCLE,310
20131220MILCLE,-380
20131220CHADET,210
20131220CHADET,-250
20131220SACMIA,500
20131220SACMIA,-700
20131220HOUIND,200
20131220HOUIND,-240
20131220TORDAL,210
20131220TORDAL,-250
20131220PHXDEN,155
20131220PHXDEN,-175
20131220MINLAL,-250
20131220MINLAL,210
20131221MEMNYK,135
20131221MEMNYK,-155
20131221WASBOS,105
20131221WASBOS,-125
20131221UTACHA,165
20131221UTACHA,-185
20131221SACORL,130
20131221SACORL,-150
20131221HOUDET,-120
20131221HOUDET,100
20131221CLECHI,135
20131221CLECHI,-155
20131221PHIMIL,120
20131221PHIMIL,-140
20131221OKCSAS,130
20131221OKCSAS,-150
20131221DALPHX,130
20131221DALPHX,-150
20131221NOPPOR,320
20131221NOPPOR,-400
20131221LALGSW,900
20131221LALGSW,-1400
20131221DENLAC,320
20131221DENLAC,-400
20131222BOSIND,700
20131222BOSIND,-1000
20131222TOROKC,475
20131222TOROKC,-650
20131222MINLAC,200
20131222MINLAC,-240
20131223MILCHA,240
20131223MILCHA,-280
20131223DETCLE,100
20131223DETCLE,-120
20131223NYKORL,-125
20131223NYKORL,105
20131223INDBKN,-280
20131223INDBKN,240
20131223ATLMIA,290
20131223ATLMIA,-350
20131223DALHOU,155
20131223DALHOU,-175
20131223UTAMEM,220
20131223UTAMEM,-260
20131223TORSAS,600
20131223TORSAS,-800
20131223GSWDEN,-125
20131223GSWDEN,105
20131223LALPHX,280
20131223LALPHX,-340
20131223NOPSAC,-110
20131223NOPSAC,-110
20131225CHIBKN,155
20131225CHIBKN,-175
20131225OKCNYK,475
20131225OKCNYK,-650
20131225MIALAL,-500
20131225MIALAL,400
20131225HOUSAS,290
20131225HOUSAS,-350
20131225LACGSW,130
20131225LACGSW,-150
20131226ATLCLE,-150
20131226ATLCLE,130
20131226MEMHOU,290
20131226MEMHOU,-350
20131226SASDAL,-150
20131226SASDAL,130
20131226LACPOR,155
20131226LACPOR,-175
20131227OKCCHA,270
20131227OKCCHA,-330
20131227DETORL,-180
20131227DETORL,160
20131227MILBKN,165
20131227MILBKN,-190
20131227TORNYK,-160
20131227TORNYK,140
20131227WASMIN,210
20131227WASMIN,-250
20131227DENNOP,130
20131227DENNOP,-150
20131227LALUTA,155
20131227LALUTA,-175
20131227MIASAC,-260
20131227MIASAC,220
20131227PHXGSW,220
20131227PHXGSW,-260
20131228CLEBOS,155
20131228CLEBOS,-175
20131228BKNIND,800
20131228BKNIND,-1400
20131228NYKTOR,220
20131228NYKTOR,-260
20131228DETWAS,140
20131228DETWAS,-160
20131228CHAATL,220
20131228CHAATL,-260
20131228DALCHI,-140
20131228DALCHI,120
20131228NOPHOU,350
20131228NOPHOU,-450
20131228DENMEM,130
20131228DENMEM,-150
20131228MINMIL,-320
20131228MINMIL,260
20131228PHIPHX,475
20131228PHIPHX,-650
20131228MIAPOR,250
20131228MIAPOR,-300
20131228UTALAC,1200
20131228UTALAC,-2000
20131229GSWCLE,-300
20131229GSWCLE,250
20131229ATLORL,130
20131229ATLORL,-150
20131229HOUOKC,165
20131229HOUOKC,-185
20131229SACSAS,700
20131229SACSAS,-1000
20131229PHILAL,250
20131229PHILAL,-300
20131230WASDET,120
20131230WASDET,-140
20131230CHIMEM,180
20131230CHIMEM,-220
20131230DALMIN,160
20131230DALMIN,-180
20131230PORNOP,-130
20131230PORNOP,110
20131230MIADEN,-200
20131230MIADEN,170
20131230CHAUTA,120
20131230CHAUTA,-140
20131230PHXLAC,300
20131230PHXLAC,-360
20131231ATLBOS,130
20131231ATLBOS,-150
20131231CLEIND,900
20131231CLEIND,-1300
20131231GSWORL,-250
20131231GSWORL,210
20131231TORCHI,100
20131231TORCHI,-120
20131231SACHOU,450
20131231SACHOU,-600
20131231BKNSAS,700
20131231BKNSAS,-1000
20131231POROKC,210
20131231POROKC,-250
20131231MILLAL,210
20131231MILLAL,-250
20140101DALWAS,110
20140101DALWAS,-130
20140101INDTOR,-240
20140101INDTOR,200
20140101NOPMIN,200
20140101NOPMIN,-240
20140101PHIDEN,400
20140101PHIDEN,-500
20140101CHALAC,500
20140101CHALAC,-700
20140102ORLCLE,110
20140102ORLCLE,-130
20140102GSWMIA,190
20140102GSWMIA,-230
20140102BOSCHI,175
20140102BOSCHI,-210
20140102BKNOKC,700
20140102BKNOKC,-1000
20140102NYKSAS,600
20140102NYKSAS,-900
20140102MEMPHX,175
20140102MEMPHX,-210
20140102MILUTA,180
20140102MILUTA,-220
20140102CHAPOR,600
20140102CHAPOR,-800
20140102PHISAC,320
20140102PHISAC,-400
20140103TORWAS,140
20140103TORWAS,-160
20140103GSWATL,-150
20140103GSWATL,130
20140103NOPBOS,145
20140103NOPBOS,-165
20140103NYKHOU,590
20140103NYKHOU,-750
20140103LACDAL,-145
20140103LACDAL,125
20140103MEMDEN,165
20140103MEMDEN,-185
20140103UTALAL,135
20140103UTALAL,-155
20140104NOPIND,600
20140104NOPIND,-900
20140104MIAORL,-600
20140104MIAORL,450
20140104CLEBKN,240
20140104CLEBKN,-280
20140104ATLCHI,175
20140104ATLCHI,-210
20140104OKCMIN,110
20140104OKCMIN,-130
20140104LACSAS,400
20140104LACSAS,-500
20140104MILPHX,310
20140104MILPHX,-380
20140104PHIPOR,750
20140104PHIPOR,-1200
20140104CHASAC,175
20140104CHASAC,-210
20140105MEMDET,130
20140105MEMDET,-150
20140105INDCLE,-550
20140105INDCLE,425
20140105TORMIA,240
20140105TORMIA,-280
20140105GSWWAS,-165
20140105GSWWAS,145
20140105BOSOKC,400
20140105BOSOKC,-500
20140105NYKDAL,240
20140105NYKDAL,-280
20140105DENLAL,-140
20140105DENLAL,120
20140106MINPHI,-300
20140106MINPHI,250
20140106ATLBKN,105
20140106ATLBKN,-125
20140106ORLLAC,290
20140106ORLLAC,-350
20140107WASCHA,-125
20140107WASCHA,105
20140107PHICLE,200
20140107PHICLE,-240
20140107TORIND,350
20140107TORIND,-450
20140107NOPMIA,320
20140107NOPMIA,-400
20140107DETNYK,135
20140107DETNYK,-155
20140107PHXCHI,110
20140107PHXCHI,-130
20140107SASMEM,-240
20140107SASMEM,200
20140107GSWMIL,-550
20140107GSWMIL,425
20140107LALDAL,450
20140107LALDAL,-600
20140107BOSDEN,270
20140107BOSDEN,-330
20140107OKCUTA,220
20140107OKCUTA,-260
20140107PORSAC,-200
20140107PORSAC,170
20140108DALSAS,175
20140108DALSAS,-210
20140108DETTOR,210
20140108DETTOR,-250
20140108INDATL,-200
20140108INDATL,170
20140108GSWBKN,-250
20140108GSWBKN,210
20140108PHXMIN,310
20140108PHXMIN,-370
20140108WASNOP,150
20140108WASNOP,-170
20140108LALHOU,970
20140108LALHOU,-1400
20140108ORLPOR,750
20140108ORLPOR,-1200
20140108BOSLAC,475
20140108BOSLAC,-650
20140109MIANYK,-400
20140109MIANYK,320
20140109OKCDEN,135
20140109OKCDEN,-155
20140110WASIND,400
20140110WASIND,-500
20140110DETPHI,-135
20140110DETPHI,115
20140110HOUATL,-140
20140110HOUATL,120
20140110PHXMEM,130
20140110PHXMEM,-150
20140110CHAMIN,450
20140110CHAMIN,-600
20140110DALNOP,-125
20140110DALNOP,105
20140110MIABKN,-240
20140110MIABKN,200
20140110CHIMIL,-180
20140110CHIMIL,160
20140110CLEUTA,100
20140110CLEUTA,-120
20140110ORLSAC,260
20140110ORLSAC,-320
20140110BOSGSW,550
20140110BOSGSW,-800
20140110LALLAC,450
20140110LALLAC,-600
20140111BKNTOR,400
20140111BKNTOR,-500
20140111HOUWAS,-135
20140111HOUWAS,115
20140111PHXDET,105
20140111PHXDET,-125
20140111NYKPHI,-200
20140111NYKPHI,170
20140111CHACHI,155
20140111CHACHI,-175
20140111MILOKC,1500
20140111MILOKC,-3000
20140111NOPDAL,310
20140111NOPDAL,-380
20140111ORLDEN,750
20140111ORLDEN,-1200
20140111BOSPOR,700
20140111BOSPOR,-1100
20140112CLESAC,135
20140112CLESAC,-155
20140112ATLMEM,170
20140112ATLMEM,-200
20140112MINSAS,210
20140112MINSAS,-250
20140113MILTOR,500
20140113MILTOR,-700
20140113HOUBOS,-250
20140113HOUBOS,210
20140113PHXNYK,155
20140113PHXNYK,-175
20140113WASCHI,120
20140113WASCHI,-140
20140113SASNOP,-300
20140113SASNOP,250
20140113ORLDAL,800
20140113ORLDAL,-1400
20140113DENUTA,-250
20140113DENUTA,210
20140114NYKCHA,-110
20140114NYKCHA,-110
20140114SACIND,475
20140114SACIND,-650
20140114OKCMEM,-110
20140114OKCMEM,-110
20140114CLELAL,-170
20140114CLELAL,150
20140115CHIORL,-240
20140115CHIORL,200
20140115CHAPHI,110
20140115CHAPHI,-130
20140115MIAWAS,-260
20140115MIAWAS,220
20140115TORBOS,-175
20140115TORBOS,155
20140115MEMMIL,-240
20140115MEMMIL,200
20140115SACMIN,450
20140115SACMIN,-600
20140115HOUNOP,-240
20140115HOUNOP,200
20140115UTASAS,900
20140115UTASAS,-1600
20140115LALPHX,500
20140115LALPHX,-700
20140115CLEPOR,450
20140115CLEPOR,-600
20140115DENGSW,320
20140115DENGSW,-380
20140115DALLAC,170
20140115DALLAC,-200
20140116NYKIND,400
20140116NYKIND,-500
20140116BKNATL,100
20140116BKNATL,-120
20140116OKCHOU,120
20140116OKCHOU,-140
20140117LACNYK,-185
20140117LACNYK,165
20140117CHAORL,-125
20140117CHAORL,105
20140117MIAPHI,-700
20140117MIAPHI,500
20140117MINTOR,-110
20140117MINTOR,-110
20140117CHIWAS,170
20140117CHIWAS,-200
20140117LALBOS,250
20140117LALBOS,-300
20140117UTADET,250
20140117UTADET,-300
20140117SACMEM,190
20140117SACMEM,-230
20140117PORSAS,200
20140117PORSAS,-240
