gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
19821104MILATL,19821104,MIL,ATL,ATL,25,26,28,21,,,,100
19821104CLECHI,19821104,CLE,CHI,CLE,16,30,28,37,,,,111
19821104CLECHI,19821104,CLE,CHI,CHI,33,25,29,31,,,,118
19821104DENLAL,19821104,DEN,LAL,DEN,29,31,21,27,,,,108
19821104DENLAL,19821104,DEN,LAL,LAL,44,34,23,30,,,,131
19821104UTAPHO,19821104,UTA,PHO,UTA,18,25,30,31,,,,104
19821104UTAPHO,19821104,UTA,PHO,PHO,26,27,28,38,,,,119
19821104SASPOR,19821104,SAS,POR,SAS,34,21,19,21,13,,,108
19821104SASPOR,19821104,SAS,POR,POR,22,29,23,21,12,,,107
19821105WSBBOS,19821105,WSB,BOS,WSB,18,25,26,28,,,,97
19821105WSBBOS,19821105,WSB,BOS,BOS,26,33,21,24,,,,104
19821105NJNCLE,19821105,NJN,CLE,NJN,16,22,31,30,,,,99
19821105NJNCLE,19821105,NJN,CLE,CLE,20,16,23,32,,,,91
19821105PHIDET,19821105,PHI,DET,PHI,34,27,37,22,,,,120
19821105PHIDET,19821105,PHI,DET,DET,32,26,24,27,,,,109
19821105SASGSW,19821105,SAS,GSW,SAS,35,23,23,24,,,,105
19821105SASGSW,19821105,SAS,GSW,GSW,26,32,25,21,,,,104
19821105DALKCK,19821105,DAL,KCK,DAL,33,31,29,25,,,,118
19821105DALKCK,19821105,DAL,KCK,KCK,33,24,26,30,,,,113
19821105SDCMIL,19821105,SDC,MIL,SDC,19,20,26,34,,,,99
19821105SDCMIL,19821105,SDC,MIL,MIL,35,36,32,27,,,,130
19821105NYKSEA,19821105,NYK,SEA,NYK,28,29,26,20,,,,103
19821105NYKSEA,19821105,NYK,SEA,SEA,36,34,19,23,,,,112
19821106DETATL,19821106,DET,ATL,DET,23,27,25,18,,,,93
19821106DETATL,19821106,DET,ATL,ATL,31,29,11,24,,,,95
19821106SDCCHI,19821106,SDC,CHI,SDC,27,35,34,28,,,,124
19821106SDCCHI,19821106,SDC,CHI,CHI,31,35,32,31,,,,129
19821106PHODAL,19821106,PHO,DAL,PHO,28,30,24,30,,,,112
19821106PHODAL,19821106,PHO,DAL,DAL,24,30,19,27,,,,100
19821106GSWDEN,19821106,GSW,DEN,GSW,33,32,26,27,,,,118
19821106GSWDEN,19821106,GSW,DEN,DEN,32,36,40,19,,,,127
19821106BOSPHI,19821106,BOS,PHI,BOS,22,23,33,15,11,11,,115
19821106BOSPHI,19821106,BOS,PHI,PHI,23,24,26,20,11,15,,119
19821106NYKPOR,19821106,NYK,POR,NYK,26,19,35,22,,,,102
19821106NYKPOR,19821106,NYK,POR,POR,24,28,33,25,,,,110
19821106LALUTA,19821106,LAL,UTA,LAL,25,25,31,23,,,,104
19821106LALUTA,19821106,LAL,UTA,UTA,31,24,21,25,,,,101
19821106INDWSB,19821106,IND,WSB,IND,24,24,30,26,11,,,115
19821106INDWSB,19821106,IND,WSB,WSB,13,31,27,33,15,,,119
19821107PORLAL,19821107,POR,LAL,POR,24,18,20,27,,,,89
19821107PORLAL,19821107,POR,LAL,LAL,23,22,27,31,,,,103
19821107SEAMIL,19821107,SEA,MIL,SEA,23,29,23,27,,,,102
19821107SEAMIL,19821107,SEA,MIL,MIL,28,17,21,24,,,,90
19821107BOSNJN,19821107,BOS,NJN,BOS,25,28,27,22,,,,102
19821107BOSNJN,19821107,BOS,NJN,NJN,32,23,14,31,,,,100
19821107PHOSAS,19821107,PHO,SAS,PHO,30,25,23,22,,,,100
19821107PHOSAS,19821107,PHO,SAS,SAS,29,24,27,21,,,,101
19821109SEACHI,19821109,SEA,CHI,SEA,22,39,31,20,,,,112
19821109SEACHI,19821109,SEA,CHI,CHI,39,32,18,22,,,,111
19821109ATLDEN,19821109,ATL,DEN,ATL,28,25,20,33,,,,106
19821109ATLDEN,19821109,ATL,DEN,DEN,24,25,24,32,,,,105
19821109PHOHOU,19821109,PHO,HOU,PHO,21,38,30,30,,,,119
19821109PHOHOU,19821109,PHO,HOU,HOU,16,30,17,28,,,,91
19821109SDCIND,19821109,SDC,IND,SDC,14,27,26,28,,,,95
19821109SDCIND,19821109,SDC,IND,IND,22,22,26,30,,,,100
19821109KCKLAL,19821109,KCK,LAL,KCK,35,22,24,36,,,,117
19821109KCKLAL,19821109,KCK,LAL,LAL,32,29,36,42,,,,139
19821109NJNNYK,19821109,NJN,NYK,NJN,16,23,26,19,,,,84
19821109NJNNYK,19821109,NJN,NYK,NYK,24,20,22,16,,,,82
19821109GSWPOR,19821109,GSW,POR,GSW,22,26,22,26,,,,96
19821109GSWPOR,19821109,GSW,POR,POR,32,30,22,27,,,,111
19821109UTASAS,19821109,UTA,SAS,UTA,24,31,17,32,,,,104
19821109UTASAS,19821109,UTA,SAS,SAS,29,31,25,33,,,,118
19821109DETWSB,19821109,DET,WSB,DET,23,31,32,22,,,,108
19821109DETWSB,19821109,DET,WSB,WSB,26,31,28,20,,,,105
19821110MILBOS,19821110,MIL,BOS,MIL,23,29,29,24,,,,105
19821110MILBOS,19821110,MIL,BOS,BOS,26,24,31,20,,,,101
19821110SEADAL,19821110,SEA,DAL,SEA,24,20,26,24,,,,94
19821110SEADAL,19821110,SEA,DAL,DAL,22,25,23,21,,,,91
19821110INDDET,19821110,IND,DET,IND,17,27,27,20,,,,91
19821110INDDET,19821110,IND,DET,DET,30,26,34,25,,,,115
19821110CLEGSW,19821110,CLE,GSW,CLE,26,26,27,31,22,,,132
19821110CLEGSW,19821110,CLE,GSW,GSW,34,18,20,38,10,,,120
19821110NYKNJN,19821110,NYK,NJN,NYK,22,25,30,13,,,,90
19821110NYKNJN,19821110,NYK,NJN,NJN,33,29,18,19,,,,99
19821110CHIPHI,19821110,CHI,PHI,CHI,16,25,34,33,,,,108
19821110CHIPHI,19821110,CHI,PHI,PHI,34,35,38,38,,,,145
19821110KCKPHO,19821110,KCK,PHO,KCK,26,19,33,22,,,,100
19821110KCKPHO,19821110,KCK,PHO,PHO,21,22,36,27,,,,106
19821110DENUTA,19821110,DEN,UTA,DEN,33,38,22,26,,,,119
19821110DENUTA,19821110,DEN,UTA,UTA,35,27,30,33,,,,125
19821111HOUPOR,19821111,HOU,POR,HOU,17,23,33,17,,,,90
19821111HOUPOR,19821111,HOU,POR,POR,28,32,27,24,,,,111
19821111SASSDC,19821111,SAS,SDC,SAS,31,26,25,23,,,,105
19821111SASSDC,19821111,SAS,SDC,SDC,24,22,30,33,,,,109
19821112DALBOS,19821112,DAL,BOS,DAL,17,30,40,23,,,,110
19821112DALBOS,19821112,DAL,BOS,BOS,29,28,32,29,,,,118
19821112NJNCHI,19821112,NJN,CHI,NJN,20,21,31,33,,,,105
19821112NJNCHI,19821112,NJN,CHI,CHI,28,30,26,29,,,,113
19821112PORDEN,19821112,POR,DEN,POR,34,27,29,38,,,,128
19821112PORDEN,19821112,POR,DEN,DEN,25,31,24,31,,,,111
19821112MILDET,19821112,MIL,DET,MIL,25,29,14,32,,,,100
19821112MILDET,19821112,MIL,DET,DET,24,29,25,33,,,,111
19821112HOULAL,19821112,HOU,LAL,HOU,17,18,29,32,,,,96
19821112HOULAL,19821112,HOU,LAL,LAL,33,32,38,24,,,,127
19821112INDPHI,19821112,IND,PHI,IND,25,34,20,38,,,,117
19821112INDPHI,19821112,IND,PHI,PHI,32,21,30,25,,,,108
19821112CLEPHO,19821112,CLE,PHO,CLE,20,21,20,20,,,,81
19821112CLEPHO,19821112,CLE,PHO,PHO,21,22,28,23,,,,94
19821112ATLUTA,19821112,ATL,UTA,ATL,33,25,23,25,,,,106
19821112ATLUTA,19821112,ATL,UTA,UTA,22,19,29,28,,,,98
19821112NYKWSB,19821112,NYK,WSB,NYK,18,27,20,23,,,,88
19821112NYKWSB,19821112,NYK,WSB,WSB,23,21,23,20,,,,87
19821113DENDAL,19821113,DEN,DAL,DEN,34,35,32,39,,,,140
19821113DENDAL,19821113,DEN,DAL,DAL,30,33,32,35,,,,130
19821113ATLGSW,19821113,ATL,GSW,ATL,26,17,31,27,,,,101
19821113ATLGSW,19821113,ATL,GSW,GSW,29,30,23,32,,,,114
19821113CHIIND,19821113,CHI,IND,CHI,21,31,24,39,,,,115
19821113CHIIND,19821113,CHI,IND,IND,27,30,26,36,,,,119
19821113PHINJN,19821113,PHI,NJN,PHI,31,25,28,26,,,,110
19821113PHINJN,19821113,PHI,NJN,NJN,19,20,30,31,,,,100
19821113DETNYK,19821113,DET,NYK,DET,33,28,19,20,,,,100
19821113DETNYK,19821113,DET,NYK,NYK,31,32,17,32,,,,112
19821113SEASAS,19821113,SEA,SAS,SEA,27,28,27,25,,,,107
19821113SEASAS,19821113,SEA,SAS,SAS,24,33,22,19,,,,98
19821113KCKSDC,19821113,KCK,SDC,KCK,25,26,28,33,,,,112
19821113KCKSDC,19821113,KCK,SDC,SDC,19,31,31,30,,,,111
19821114SEAHOU,19821114,SEA,HOU,SEA,21,26,29,26,,,,102
19821114SEAHOU,19821114,SEA,HOU,HOU,21,20,29,29,,,,99
19821114CLELAL,19821114,CLE,LAL,CLE,18,28,28,24,,,,98
19821114CLELAL,19821114,CLE,LAL,LAL,32,25,34,20,,,,111
19821114BOSMIL,19821114,BOS,MIL,BOS,29,34,20,17,,,,100
19821114BOSMIL,19821114,BOS,MIL,MIL,25,23,31,19,,,,98
19821114WSBPHI,19821114,WSB,PHI,WSB,14,27,25,27,,,,93
19821114WSBPHI,19821114,WSB,PHI,PHI,25,18,32,27,,,,102
19821114PHOPOR,19821114,PHO,POR,PHO,26,29,24,23,,,,102
19821114PHOPOR,19821114,PHO,POR,POR,18,31,28,17,,,,94
19821116GSWCHI,19821116,GSW,CHI,GSW,23,33,22,42,,,,120
19821116GSWCHI,19821116,GSW,CHI,CHI,40,25,32,28,,,,125
19821116INDMIL,19821116,IND,MIL,IND,23,19,27,34,,,,103
19821116INDMIL,19821116,IND,MIL,MIL,36,28,24,27,,,,115
19821116HOUNYK,19821116,HOU,NYK,HOU,20,19,21,33,,,,93
19821116HOUNYK,19821116,HOU,NYK,NYK,24,36,31,29,,,,120
19821116LALPHO,19821116,LAL,PHO,LAL,28,31,23,23,,,,105
19821116LALPHO,19821116,LAL,PHO,PHO,26,27,35,25,,,,113
19821116ATLPOR,19821116,ATL,POR,ATL,22,20,24,21,,,,87
19821116ATLPOR,19821116,ATL,POR,POR,17,27,28,34,,,,106
19821116KCKSAS,19821116,KCK,SAS,KCK,30,27,25,23,,,,105
19821116KCKSAS,19821116,KCK,SAS,SAS,27,14,28,33,,,,102
19821116DENSDC,19821116,DEN,SDC,DEN,33,40,29,34,,,,136
19821116DENSDC,19821116,DEN,SDC,SDC,32,34,36,28,,,,130
19821117HOUBOS,19821117,HOU,BOS,HOU,19,29,18,28,,,,94
19821117HOUBOS,19821117,HOU,BOS,BOS,37,32,24,19,,,,112
19821117LALDAL,19821117,LAL,DAL,LAL,33,33,24,27,,,,117
19821117LALDAL,19821117,LAL,DAL,DAL,23,30,37,28,,,,118
19821117GSWIND,19821117,GSW,IND,GSW,33,22,34,25,8,,,122
19821117GSWIND,19821117,GSW,IND,IND,33,24,29,28,10,,,124
19821117DETPHI,19821117,DET,PHI,DET,23,35,20,25,,,,103
19821117DETPHI,19821117,DET,PHI,PHI,26,36,35,23,,,,120
19821117ATLSEA,19821117,ATL,SEA,ATL,25,19,35,18,,,,97
19821117ATLSEA,19821117,ATL,SEA,SEA,30,27,34,28,,,,119
19821117NJNUTA,19821117,NJN,UTA,NJN,32,19,26,20,,,,97
19821117NJNUTA,19821117,NJN,UTA,UTA,30,21,27,23,,,,101
19821117SASWSB,19821117,SAS,WSB,SAS,22,29,30,33,,,,114
19821117SASWSB,19821117,SAS,WSB,WSB,29,36,23,24,,,,112
19821118MILNYK,19821118,MIL,NYK,MIL,29,18,12,30,,,,89
19821118MILNYK,19821118,MIL,NYK,NYK,19,18,20,20,,,,77
19821118DENPHO,19821118,DEN,PHO,DEN,36,27,26,29,,,,118
19821118DENPHO,19821118,DEN,PHO,PHO,34,30,18,25,,,,107
19821118CLESDC,19821118,CLE,SDC,CLE,22,28,24,24,,,,98
19821118CLESDC,19821118,CLE,SDC,SDC,20,27,30,30,,,,107
19821119SASBOS,19821119,SAS,BOS,SAS,26,29,33,23,,,,111
19821119SASBOS,19821119,SAS,BOS,BOS,36,24,29,30,,,,119
19821119UTACHI,19821119,UTA,CHI,UTA,34,26,19,32,,,,111
19821119UTACHI,19821119,UTA,CHI,CHI,34,31,33,29,,,,127
19821119GSWDET,19821119,GSW,DET,GSW,27,22,27,26,,,,102
19821119GSWDET,19821119,GSW,DET,DET,28,34,21,23,,,,106
19821119HOUIND,19821119,HOU,IND,HOU,28,29,24,28,,,,109
19821119HOUIND,19821119,HOU,IND,IND,27,21,25,25,,,,98
19821119WSBLAL,19821119,WSB,LAL,WSB,20,26,24,22,,,,92
19821119WSBLAL,19821119,WSB,LAL,LAL,36,25,28,33,,,,122
19821119MILPHI,19821119,MIL,PHI,MIL,16,31,30,32,,,,109
19821119MILPHI,19821119,MIL,PHI,PHI,34,29,26,32,,,,121
19821119NJNPOR,19821119,NJN,POR,NJN,29,27,23,29,,,,108
19821119NJNPOR,19821119,NJN,POR,POR,31,38,26,23,,,,118
19821119CLESEA,19821119,CLE,SEA,CLE,33,21,18,22,,,,94
19821119CLESEA,19821119,CLE,SEA,SEA,36,21,24,20,,,,101
19821120DETCHI,19821120,DET,CHI,DET,30,35,33,30,,,,128
19821120DETCHI,19821120,DET,CHI,CHI,32,31,30,38,,,,131
19821120KCKDAL,19821120,KCK,DAL,KCK,29,25,31,42,,,,127
19821120KCKDAL,19821120,KCK,DAL,DAL,30,26,29,35,,,,120
19821120BOSNYK,19821120,BOS,NYK,BOS,31,22,27,17,,,,97
19821120BOSNYK,19821120,BOS,NYK,NYK,26,21,23,13,,,,83
19821120ATLPHO,19821120,ATL,PHO,ATL,21,27,16,16,,,,80
19821120ATLPHO,19821120,ATL,PHO,PHO,26,17,24,24,,,,91
19821120GSWSAS,19821120,GSW,SAS,GSW,19,32,33,28,,,,112
19821120GSWSAS,19821120,GSW,SAS,SAS,34,33,33,34,,,,134
19821120WSBSDC,19821120,WSB,SDC,WSB,21,20,32,22,,,,95
19821120WSBSDC,19821120,WSB,SDC,SDC,18,20,18,31,,,,87
19821121MILIND,19821121,MIL,IND,MIL,36,33,24,16,,,,109
19821121MILIND,19821121,MIL,IND,IND,22,31,20,25,,,,98
19821121DENLAL,19821121,DEN,LAL,DEN,21,41,36,31,,,,129
19821121DENLAL,19821121,DEN,LAL,LAL,40,39,25,39,,,,143
19821121CLEPOR,19821121,CLE,POR,CLE,15,15,18,31,,,,79
19821121CLEPOR,19821121,CLE,POR,POR,36,34,32,27,,,,129
19821121NJNSEA,19821121,NJN,SEA,NJN,29,25,23,34,,,,111
19821121NJNSEA,19821121,NJN,SEA,SEA,21,21,20,29,,,,91
19821123CHIATL,19821123,CHI,ATL,CHI,17,30,26,29,,,,102
19821123CHIATL,19821123,CHI,ATL,ATL,39,31,36,26,,,,132
19821123UTACLE,19821123,UTA,CLE,UTA,37,30,29,25,,,,121
19821123UTACLE,19821123,UTA,CLE,CLE,23,20,28,28,,,,99
19821123NJNGSW,19821123,NJN,GSW,NJN,27,22,36,25,,,,110
19821123NJNGSW,19821123,NJN,GSW,GSW,23,24,25,31,,,,103
19821123DETHOU,19821123,DET,HOU,DET,37,27,30,34,,,,128
19821123DETHOU,19821123,DET,HOU,HOU,30,27,19,30,,,,106
19821123INDNYK,19821123,IND,NYK,IND,21,22,31,20,,,,94
19821123INDNYK,19821123,IND,NYK,NYK,28,23,23,16,,,,90
19821123PORPHI,19821123,POR,PHI,POR,30,26,21,29,,,,106
19821123PORPHI,19821123,POR,PHI,PHI,22,27,24,30,,,,103
19821123DENSAS,19821123,DEN,SAS,DEN,23,38,36,29,,,,126
19821123DENSAS,19821123,DEN,SAS,SAS,32,42,28,34,,,,136
19821124PORBOS,19821124,POR,BOS,POR,15,20,32,28,,,,95
19821124PORBOS,19821124,POR,BOS,BOS,25,23,28,28,,,,104
19821124CHIDAL,19821124,CHI,DAL,CHI,32,31,30,34,,,,127
19821124CHIDAL,19821124,CHI,DAL,DAL,36,32,33,32,,,,133
19821124SASDEN,19821124,SAS,DEN,SAS,19,32,41,31,,,,123
19821124SASDEN,19821124,SAS,DEN,DEN,34,34,29,32,,,,129
19821124PHIIND,19821124,PHI,IND,PHI,22,35,29,35,,,,121
19821124PHIIND,19821124,PHI,IND,IND,27,22,23,34,,,,106
19821124DETKCK,19821124,DET,KCK,DET,27,26,36,23,,,,112
19821124DETKCK,19821124,DET,KCK,KCK,36,34,32,20,,,,122
19821124UTAMIL,19821124,UTA,MIL,UTA,27,22,29,28,,,,106
19821124UTAMIL,19821124,UTA,MIL,MIL,28,23,33,35,,,,119
19821124WSBPHO,19821124,WSB,PHO,WSB,23,26,33,24,,,,106
19821124WSBPHO,19821124,WSB,PHO,PHO,18,20,31,24,,,,93
19821124NJNSDC,19821124,NJN,SDC,NJN,32,29,29,19,,,,109
19821124NJNSDC,19821124,NJN,SDC,SDC,29,26,30,29,,,,114
19821124LALSEA,19821124,LAL,SEA,LAL,30,18,30,33,,,,111
19821124LALSEA,19821124,LAL,SEA,SEA,16,29,19,29,,,,93
19821125KCKHOU,19821125,KCK,HOU,KCK,21,21,28,18,,,,88
19821125KCKHOU,19821125,KCK,HOU,HOU,26,15,16,22,,,,79
19821126UTABOS,19821126,UTA,BOS,UTA,30,24,24,25,,,,103
19821126UTABOS,19821126,UTA,BOS,BOS,38,27,38,34,,,,137
19821126PHICLE,19821126,PHI,CLE,PHI,26,26,36,32,,,,120
19821126PHICLE,19821126,PHI,CLE,CLE,22,18,37,25,,,,102
19821126PORDET,19821126,POR,DET,POR,32,25,35,23,3,,,118
19821126PORDET,19821126,POR,DET,DET,33,23,34,25,17,,,132
19821126WSBIND,19821126,WSB,IND,WSB,15,20,24,28,,,,87
19821126WSBIND,19821126,WSB,IND,IND,11,29,19,26,,,,85
19821126NJNPHO,19821126,NJN,PHO,NJN,24,28,23,24,,,,99
19821126NJNPHO,19821126,NJN,PHO,PHO,26,31,28,25,,,,110
19821126CHISAS,19821126,CHI,SAS,CHI,29,32,30,29,,,,120
19821126CHISAS,19821126,CHI,SAS,SAS,41,29,25,27,,,,122
19821126LALSDC,19821126,LAL,SDC,LAL,37,19,34,27,,,,117
19821126LALSDC,19821126,LAL,SDC,SDC,25,31,30,29,,,,115
19821126DENSEA,19821126,DEN,SEA,DEN,25,24,31,26,,,,106
19821126DENSEA,19821126,DEN,SEA,SEA,42,29,32,24,,,,127
19821127INDATL,19821127,IND,ATL,IND,20,23,30,25,,,,98
19821127INDATL,19821127,IND,ATL,ATL,29,31,30,27,,,,117
19821127SASDAL,19821127,SAS,DAL,SAS,26,38,20,23,,,,107
19821127SASDAL,19821127,SAS,DAL,DAL,35,26,25,20,,,,106
19821127SDCDEN,19821127,SDC,DEN,SDC,33,25,34,33,,,,125
19821127SDCDEN,19821127,SDC,DEN,DEN,37,33,32,39,,,,141
19821127SEAGSW,19821127,SEA,GSW,SEA,34,35,28,36,,,,133
19821127SEAGSW,19821127,SEA,GSW,GSW,34,28,30,26,,,,118
19821127CHIHOU,19821127,CHI,HOU,CHI,26,28,28,17,,,,99
19821127CHIHOU,19821127,CHI,HOU,HOU,37,26,23,22,,,,108
19821127PHOKCK,19821127,PHO,KCK,PHO,24,26,29,20,,,,99
19821127PHOKCK,19821127,PHO,KCK,KCK,30,23,22,30,,,,105
19821127NYKMIL,19821127,NYK,MIL,NYK,25,22,21,28,,,,96
19821127NYKMIL,19821127,NYK,MIL,MIL,27,24,30,28,,,,109
19821127UTAPHI,19821127,UTA,PHI,UTA,27,29,23,34,,,,113
19821127UTAPHI,19821127,UTA,PHI,PHI,39,33,23,31,,,,126
19821127PORWSB,19821127,POR,WSB,POR,32,24,16,18,,,,90
19821127PORWSB,19821127,POR,WSB,WSB,19,22,33,33,,,,107
19821128MILBOS,19821128,MIL,BOS,MIL,23,35,23,28,,,,109
19821128MILBOS,19821128,MIL,BOS,BOS,28,39,30,27,,,,124
19821128KCKCLE,19821128,KCK,CLE,KCK,19,29,34,28,,,,110
19821128KCKCLE,19821128,KCK,CLE,CLE,26,28,30,34,,,,118
19821128GSWLAL,19821128,GSW,LAL,GSW,34,24,30,39,,,,127
19821128GSWLAL,19821128,GSW,LAL,LAL,42,27,43,30,,,,142
19821130PHIATL,19821130,PHI,ATL,PHI,26,23,18,30,,,,97
19821130PHIATL,19821130,PHI,ATL,ATL,34,17,16,44,,,,111
19821130DETBOS,19821130,DET,BOS,DET,32,33,34,24,,,,123
19821130DETBOS,19821130,DET,BOS,BOS,33,32,24,27,,,,116
19821130DALDEN,19821130,DAL,DEN,DAL,35,34,34,37,,,,140
19821130DALDEN,19821130,DAL,DEN,DEN,37,25,38,29,,,,129
19821130PHOGSW,19821130,PHO,GSW,PHO,20,25,27,26,,,,98
19821130PHOGSW,19821130,PHO,GSW,GSW,27,34,26,23,,,,110
19821130CLEMIL,19821130,CLE,MIL,CLE,18,16,26,18,,,,78
19821130CLEMIL,19821130,CLE,MIL,MIL,23,15,23,27,,,,88
19821130KCKNJN,19821130,KCK,NJN,KCK,17,28,29,29,,,,103
19821130KCKNJN,19821130,KCK,NJN,NJN,27,24,26,35,,,,112
19821130UTANYK,19821130,UTA,NYK,UTA,27,27,11,28,,,,93
19821130UTANYK,19821130,UTA,NYK,NYK,23,35,40,26,,,,124
19821130SDCPOR,19821130,SDC,POR,SDC,23,32,24,35,,,,114
19821130SDCPOR,19821130,SDC,POR,POR,33,31,29,28,,,,121
19821130LALSAS,19821130,LAL,SAS,LAL,26,32,28,28,,,,114
19821130LALSAS,19821130,LAL,SAS,SAS,34,35,25,23,,,,117
19821201ATLBOS,19821201,ATL,BOS,ATL,23,36,10,28,,,,97
19821201ATLBOS,19821201,ATL,BOS,BOS,39,32,29,22,,,,122
