gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
19911105UTAATL,19911105,UTA,ATL,UTA,28,26,30,10,,,,94
19911105UTAATL,19911105,UTA,ATL,ATL,20,27,24,27,,,,98
19911105GSWCHI,19911105,GSW,CHI,GSW,33,29,25,31,,,,118
19911105GSWCHI,19911105,GSW,CHI,CHI,33,33,26,18,,,,110
19911105CLEDAL,19911105,CLE,DAL,CLE,27,23,29,33,,,,112
19911105CLEDAL,19911105,CLE,DAL,DAL,24,21,20,36,,,,101
19911105SASDEN,19911105,SAS,DEN,SAS,27,26,21,22,,,,96
19911105SASDEN,19911105,SAS,DEN,DEN,29,22,18,28,,,,97
19911105CHHDET,19911105,CHH,DET,CHH,24,24,23,22,,,,93
19911105CHHDET,19911105,CHH,DET,DET,23,29,29,36,,,,117
19911105PORHOU,19911105,POR,HOU,POR,32,24,24,19,,,,99
19911105PORHOU,19911105,POR,HOU,HOU,25,24,28,29,,,,106
19911105LACLAL,19911105,LAC,LAL,LAC,20,25,30,27,12,,,114
19911105LACLAL,19911105,LAC,LAL,LAL,24,21,28,29,7,,,109
19911105BOSMIA,19911105,BOS,MIA,BOS,27,16,18,32,,,,93
19911105BOSMIA,19911105,BOS,MIA,MIA,28,17,19,25,,,,89
19911105MILNYK,19911105,MIL,NYK,MIL,19,22,13,31,,,,85
19911105MILNYK,19911105,MIL,NYK,NYK,18,24,40,31,,,,113
19911105INDPHO,19911105,IND,PHO,IND,16,32,30,33,,,,111
19911105INDPHO,19911105,IND,PHO,PHO,23,32,26,24,,,,105
19911105SACSEA,19911105,SAC,SEA,SAC,20,24,15,28,,,,87
19911105SACSEA,19911105,SAC,SEA,SEA,24,25,25,24,,,,98
19911105PHIWSB,19911105,PHI,WSB,PHI,29,31,25,22,,,,107
19911105PHIWSB,19911105,PHI,WSB,WSB,33,20,29,24,,,,106
19911106CHIBOS,19911106,CHI,BOS,CHI,29,34,35,34,,,,132
19911106CHIBOS,19911106,CHI,BOS,BOS,38,20,31,24,,,,113
19911106ATLCHH,19911106,ATL,CHH,ATL,24,31,31,18,,,,104
19911106ATLCHH,19911106,ATL,CHH,CHH,34,29,30,21,,,,114
19911106PHOLAC,19911106,PHO,LAC,PHO,16,19,20,32,,,,87
19911106PHOLAC,19911106,PHO,LAC,LAC,38,25,29,19,,,,111
19911106GSWMIL,19911106,GSW,MIL,GSW,32,24,30,34,,,,120
19911106GSWMIL,19911106,GSW,MIL,MIL,30,30,27,27,,,,114
19911106DALMIN,19911106,DAL,MIN,DAL,34,15,29,19,,,,97
19911106DALMIN,19911106,DAL,MIN,MIN,18,21,30,25,,,,94
19911106WSBORL,19911106,WSB,ORL,WSB,18,29,13,28,,,,88
19911106WSBORL,19911106,WSB,ORL,ORL,26,28,33,18,,,,105
19911106NJNPHI,19911106,NJN,PHI,NJN,33,23,29,20,,,,105
19911106NJNPHI,19911106,NJN,PHI,PHI,27,29,31,20,,,,107
19911106INDSAC,19911106,IND,SAC,IND,28,21,25,28,,,,102
19911106INDSAC,19911106,IND,SAC,SAC,33,32,21,26,,,,112
19911106PORSAS,19911106,POR,SAS,POR,28,23,23,19,,,,93
19911106PORSAS,19911106,POR,SAS,SAS,30,26,27,36,,,,119
19911107MINDEN,19911107,MIN,DEN,MIN,18,15,17,27,,,,77
19911107MINDEN,19911107,MIN,DEN,DEN,15,24,24,25,,,,88
19911107CLEHOU,19911107,CLE,HOU,CLE,25,18,22,21,,,,86
19911107CLEHOU,19911107,CLE,HOU,HOU,22,30,26,27,,,,105
19911107MIANJN,19911107,MIA,NJN,MIA,26,31,28,26,,,,111
19911107MIANJN,19911107,MIA,NJN,NJN,20,18,26,25,,,,89
19911107ORLNYK,19911107,ORL,NYK,ORL,23,24,21,32,,,,100
19911107ORLNYK,19911107,ORL,NYK,NYK,28,37,24,39,,,,128
19911107SEAUTA,19911107,SEA,UTA,SEA,21,31,28,23,,,,103
19911107SEAUTA,19911107,SEA,UTA,UTA,29,17,22,27,,,,95
19911108ATLBOS,19911108,ATL,BOS,ATL,24,30,20,26,,,,100
19911108ATLBOS,19911108,ATL,BOS,BOS,36,24,20,15,,,,95
19911108MILCHH,19911108,MIL,CHH,MIL,23,25,30,33,14,,,125
19911108MILCHH,19911108,MIL,CHH,CHH,31,27,32,21,11,,,122
19911108DALCHI,19911108,DAL,CHI,DAL,16,26,23,27,,,,92
19911108DALCHI,19911108,DAL,CHI,CHI,31,22,31,24,,,,108
19911108DENLAC,19911108,DEN,LAC,DEN,15,17,27,23,,,,82
19911108DENLAC,19911108,DEN,LAC,LAC,30,19,25,32,,,,106
19911108GSWPHI,19911108,GSW,PHI,GSW,28,33,39,16,,,,116
19911108GSWPHI,19911108,GSW,PHI,PHI,37,31,26,32,,,,126
19911108LALPHO,19911108,LAL,PHO,LAL,21,25,20,19,,,,85
19911108LALPHO,19911108,LAL,PHO,PHO,27,33,27,26,,,,113
19911108INDPOR,19911108,IND,POR,IND,28,24,22,22,,,,96
19911108INDPOR,19911108,IND,POR,POR,29,32,30,30,,,,121
19911108CLESAS,19911108,CLE,SAS,CLE,24,27,27,19,4,,,101
19911108CLESAS,19911108,CLE,SAS,SAS,27,21,18,31,10,,,107
19911109MIAATL,19911109,MIA,ATL,MIA,15,18,34,26,,,,93
19911109MIAATL,19911109,MIA,ATL,ATL,27,25,21,24,,,,97
19911109ORLCHI,19911109,ORL,CHI,ORL,23,21,12,20,,,,76
19911109ORLCHI,19911109,ORL,CHI,CHI,24,24,28,31,,,,107
19911109PHOHOU,19911109,PHO,HOU,PHO,24,22,24,25,,,,95
19911109PHOHOU,19911109,PHO,HOU,HOU,27,27,22,20,,,,96
19911109DALMIL,19911109,DAL,MIL,DAL,22,25,19,29,,,,95
19911109DALMIL,19911109,DAL,MIL,MIL,22,21,30,38,,,,111
19911109DETNJN,19911109,DET,NJN,DET,34,27,24,25,,,,110
19911109DETNJN,19911109,DET,NJN,NJN,19,33,26,22,,,,100
19911109CHHNYK,19911109,CHH,NYK,CHH,28,35,32,18,,,,113
19911109CHHNYK,19911109,CHH,NYK,NYK,32,37,25,24,,,,118
19911109MINSAC,19911109,MIN,SAC,MIN,25,17,27,15,,,,84
19911109MINSAC,19911109,MIN,SAC,SAC,25,20,19,16,,,,80
19911109INDSEA,19911109,IND,SEA,IND,30,28,24,29,,,,111
19911109INDSEA,19911109,IND,SEA,SEA,29,34,23,32,,,,118
19911109LACUTA,19911109,LAC,UTA,LAC,18,26,16,24,,,,84
19911109LACUTA,19911109,LAC,UTA,UTA,22,26,31,22,,,,101
19911109GSWWSB,19911109,GSW,WSB,GSW,33,29,29,36,,,,127
19911109GSWWSB,19911109,GSW,WSB,WSB,39,28,26,26,,,,119
19911110WSBDET,19911110,WSB,DET,WSB,20,21,25,13,,,,79
19911110WSBDET,19911110,WSB,DET,DET,23,17,17,28,,,,85
19911110MINLAL,19911110,MIN,LAL,MIN,21,20,25,20,,,,86
19911110MINLAL,19911110,MIN,LAL,LAL,24,27,29,16,,,,96
19911110BOSPOR,19911110,BOS,POR,BOS,26,24,18,22,,,,90
19911110BOSPOR,19911110,BOS,POR,POR,35,22,29,30,,,,116
19911111INDLAC,19911111,IND,LAC,IND,26,24,24,23,,,,97
19911111INDLAC,19911111,IND,LAC,LAC,27,21,22,36,,,,106
19911111MILPHI,19911111,MIL,PHI,MIL,21,22,23,33,,,,99
19911111MILPHI,19911111,MIL,PHI,PHI,34,27,13,28,,,,102
19911111SACUTA,19911111,SAC,UTA,SAC,20,24,21,25,,,,90
19911111SACUTA,19911111,SAC,UTA,UTA,32,28,30,16,,,,106
19911112CHHATL,19911112,CHH,ATL,CHH,24,26,17,33,,,,100
19911112CHHATL,19911112,CHH,ATL,ATL,33,23,22,40,,,,118
19911112DETCHI,19911112,DET,CHI,DET,22,19,18,34,,,,93
19911112DETCHI,19911112,DET,CHI,CHI,23,21,37,29,,,,110
19911112MILCLE,19911112,MIL,CLE,MIL,20,20,20,53,,,,113
19911112MILCLE,19911112,MIL,CLE,CLE,28,25,29,37,,,,119
19911112HOUDAL,19911112,HOU,DAL,HOU,22,18,25,33,,,,98
19911112HOUDAL,19911112,HOU,DAL,DAL,18,20,23,31,,,,92
19911112PHOGSW,19911112,PHO,GSW,PHO,26,24,34,32,,,,116
19911112PHOGSW,19911112,PHO,GSW,GSW,34,35,23,27,,,,119
19911112NJNNYK,19911112,NJN,NYK,NJN,19,29,27,21,,,,96
19911112NJNNYK,19911112,NJN,NYK,NYK,23,36,24,15,,,,98
19911112DENPOR,19911112,DEN,POR,DEN,16,10,27,29,,,,82
19911112DENPOR,19911112,DEN,POR,POR,30,33,26,31,,,,120
19911112BOSSAC,19911112,BOS,SAC,BOS,29,34,28,35,,,,126
19911112BOSSAC,19911112,BOS,SAC,SAC,28,22,20,33,,,,103
19911112ORLWSB,19911112,ORL,WSB,ORL,22,19,27,27,,,,95
19911112ORLWSB,19911112,ORL,WSB,WSB,16,16,23,27,,,,82
19911113CHICHH,19911113,CHI,CHH,CHI,25,34,25,33,,,,117
19911113CHICHH,19911113,CHI,CHH,CHH,20,32,25,18,,,,95
19911113NYKIND,19911113,NYK,IND,NYK,28,30,24,25,,,,107
19911113NYKIND,19911113,NYK,IND,IND,32,30,19,29,,,,110
19911113DETMIA,19911113,DET,MIA,DET,33,17,29,23,,,,102
19911113DETMIA,19911113,DET,MIA,MIA,28,29,24,26,,,,107
19911113WSBMIN,19911113,WSB,MIN,WSB,29,27,27,23,13,,,119
19911113WSBMIN,19911113,WSB,MIN,MIN,27,31,26,22,8,,,114
19911113UTANJN,19911113,UTA,NJN,UTA,25,29,25,19,,,,98
19911113UTANJN,19911113,UTA,NJN,NJN,17,20,38,17,,,,92
19911113PHIORL,19911113,PHI,ORL,PHI,27,26,34,34,,,,121
19911113PHIORL,19911113,PHI,ORL,ORL,24,19,21,36,,,,100
19911113BOSPHO,19911113,BOS,PHO,BOS,29,26,34,28,,,,117
19911113BOSPHO,19911113,BOS,PHO,PHO,30,21,24,36,,,,111
19911113LACSAS,19911113,LAC,SAS,LAC,26,24,18,25,,,,93
19911113LACSAS,19911113,LAC,SAS,SAS,28,17,29,33,,,,107
19911114SEACLE,19911114,SEA,CLE,SEA,27,21,26,27,8,,,109
19911114SEACLE,19911114,SEA,CLE,CLE,26,22,35,18,14,,,115
19911114LACDAL,19911114,LAC,DAL,LAC,23,20,20,25,,,,88
19911114LACDAL,19911114,LAC,DAL,DAL,22,22,23,28,,,,95
19911114LALGSW,19911114,LAL,GSW,LAL,32,23,31,29,,,,115
19911114LALGSW,19911114,LAL,GSW,GSW,28,31,32,21,,,,112
19911114ATLSAC,19911114,ATL,SAC,ATL,28,23,22,23,,,,96
19911114ATLSAC,19911114,ATL,SAC,SAC,27,26,22,23,,,,98
19911115PHIBOS,19911115,PHI,BOS,PHI,28,20,25,24,,,,97
19911115PHIBOS,19911115,PHI,BOS,BOS,36,20,33,33,,,,122
19911115MILCHI,19911115,MIL,CHI,MIL,24,21,27,29,,,,101
19911115MILCHI,19911115,MIL,CHI,CHI,30,27,23,34,,,,114
19911115UTADET,19911115,UTA,DET,UTA,20,23,39,33,,,,115
19911115UTADET,19911115,UTA,DET,DET,25,24,38,36,,,,123
19911115SEAIND,19911115,SEA,IND,SEA,30,32,23,39,,,,124
19911115SEAIND,19911115,SEA,IND,IND,25,30,31,22,,,,108
19911115HOULAL,19911115,HOU,LAL,HOU,21,27,19,7,,,,74
19911115HOULAL,19911115,HOU,LAL,LAL,23,22,18,23,,,,86
19911115CHHMIA,19911115,CHH,MIA,CHH,26,33,21,25,,,,105
19911115CHHMIA,19911115,CHH,MIA,MIA,32,31,28,29,,,,120
19911115PORMIN,19911115,POR,MIN,POR,26,20,25,36,,,,107
19911115PORMIN,19911115,POR,MIN,MIN,30,22,35,15,,,,102
19911115WSBNJN,19911115,WSB,NJN,WSB,20,30,28,23,15,,,116
19911115WSBNJN,19911115,WSB,NJN,NJN,33,24,25,19,10,,,111
19911115ATLPHO,19911115,ATL,PHO,ATL,40,31,26,22,,,,119
19911115ATLPHO,19911115,ATL,PHO,PHO,34,24,35,22,,,,115
19911116BOSCHH,19911116,BOS,CHH,BOS,31,27,23,28,,,,109
19911116BOSCHH,19911116,BOS,CHH,CHH,27,26,34,31,,,,118
19911116INDCLE,19911116,IND,CLE,IND,30,33,28,26,,,,117
19911116INDCLE,19911116,IND,CLE,CLE,27,28,40,32,,,,127
19911116PHODAL,19911116,PHO,DAL,PHO,21,27,16,24,,,,88
19911116PHODAL,19911116,PHO,DAL,DAL,27,25,23,16,,,,91
19911116PORDEN,19911116,POR,DEN,POR,25,36,22,28,,,,111
19911116PORDEN,19911116,POR,DEN,DEN,28,28,37,29,,,,122
19911116PHIDET,19911116,PHI,DET,PHI,18,27,13,31,,,,89
19911116PHIDET,19911116,PHI,DET,DET,22,23,18,23,,,,86
19911116GSWLAC,19911116,GSW,LAC,GSW,25,33,33,32,,,,123
19911116GSWLAC,19911116,GSW,LAC,LAC,27,19,26,33,,,,105
19911116MIAMIL,19911116,MIA,MIL,MIA,28,22,26,34,10,,,120
19911116MIAMIL,19911116,MIA,MIL,MIL,29,34,24,23,6,,,116
19911116NJNORL,19911116,NJN,ORL,NJN,28,24,25,23,,,,100
19911116NJNORL,19911116,NJN,ORL,ORL,31,21,29,21,,,,102
19911116HOUSAC,19911116,HOU,SAC,HOU,28,18,32,24,,,,102
19911116HOUSAC,19911116,HOU,SAC,SAC,31,13,24,25,,,,93
19911116NYKSAS,19911116,NYK,SAS,NYK,29,23,18,19,,,,89
19911116NYKSAS,19911116,NYK,SAS,SAS,31,14,26,35,,,,106
19911116UTAWSB,19911116,UTA,WSB,UTA,23,29,31,24,,,,107
19911116UTAWSB,19911116,UTA,WSB,WSB,25,19,32,22,,,,98
19911117ATLLAL,19911117,ATL,LAL,ATL,27,18,23,21,,,,89
19911117ATLLAL,19911117,ATL,LAL,LAL,19,33,25,34,,,,111
19911117SEAMIN,19911117,SEA,MIN,SEA,31,25,24,21,,,,101
19911117SEAMIN,19911117,SEA,MIN,MIN,22,25,18,26,,,,91
19911118DETIND,19911118,DET,IND,DET,28,27,20,26,,,,101
19911118DETIND,19911118,DET,IND,IND,25,27,35,31,,,,118
19911119DALDEN,19911119,DAL,DEN,DAL,26,19,21,30,,,,96
19911119DALDEN,19911119,DAL,DEN,DEN,20,27,19,27,,,,93
19911119NYKHOU,19911119,NYK,HOU,NYK,17,22,21,19,,,,79
19911119NYKHOU,19911119,NYK,HOU,HOU,22,25,18,25,,,,90
19911119PHOLAL,19911119,PHO,LAL,PHO,20,27,24,24,,,,95
19911119PHOLAL,19911119,PHO,LAL,LAL,22,25,25,31,,,,103
19911119UTAMIA,19911119,UTA,MIA,UTA,22,22,20,27,,,,91
19911119UTAMIA,19911119,UTA,MIA,MIA,32,28,29,22,,,,111
19911119CHHMIL,19911119,CHH,MIL,CHH,26,25,20,33,,,,104
19911119CHHMIL,19911119,CHH,MIL,MIL,34,31,41,21,,,,127
19911119SACNJN,19911119,SAC,NJN,SAC,33,21,31,33,,,,118
19911119SACNJN,19911119,SAC,NJN,NJN,27,33,33,29,,,,122
19911119LACPOR,19911119,LAC,POR,LAC,28,32,23,29,,,,112
19911119LACPOR,19911119,LAC,POR,POR,34,26,31,41,,,,132
19911119SEAWSB,19911119,SEA,WSB,SEA,35,24,26,28,,,,113
19911119SEAWSB,19911119,SEA,WSB,WSB,35,27,18,26,,,,106
19911120SACATL,19911120,SAC,ATL,SAC,27,19,29,29,,,,104
19911120SACATL,19911120,SAC,ATL,ATL,26,31,30,29,,,,116
19911120INDBOS,19911120,IND,BOS,IND,25,28,24,24,,,,101
19911120INDBOS,19911120,IND,BOS,BOS,30,26,32,28,,,,116
19911120CLECHH,19911120,CLE,CHH,CLE,26,27,34,21,,,,108
19911120CLECHH,19911120,CLE,CHH,CHH,31,29,25,24,,,,109
19911120NYKDAL,19911120,NYK,DAL,NYK,30,24,16,22,,,,92
19911120NYKDAL,19911120,NYK,DAL,DAL,29,27,19,14,,,,89
19911120SEADET,19911120,SEA,DET,SEA,18,30,18,25,,,,91
19911120SEADET,19911120,SEA,DET,DET,22,13,29,22,,,,86
19911120CHIGSW,19911120,CHI,GSW,CHI,28,26,27,31,,,,112
19911120CHIGSW,19911120,CHI,GSW,GSW,16,29,33,30,,,,108
19911120UTAORL,19911120,UTA,ORL,UTA,26,33,28,20,,,,107
19911120UTAORL,19911120,UTA,ORL,ORL,23,24,30,25,,,,102
19911120MIAPHI,19911120,MIA,PHI,MIA,25,27,26,29,,,,107
19911120MIAPHI,19911120,MIA,PHI,PHI,40,28,23,23,,,,114
19911120DENPHO,19911120,DEN,PHO,DEN,28,16,24,29,,,,97
19911120DENPHO,19911120,DEN,PHO,PHO,29,27,27,30,,,,113
19911120MINSAS,19911120,MIN,SAS,MIN,28,24,33,21,,,,106
19911120MINSAS,19911120,MIN,SAS,SAS,30,31,29,23,,,,113
19911121NJNCLE,19911121,NJN,CLE,NJN,35,36,20,21,,,,112
19911121NJNCLE,19911121,NJN,CLE,CLE,34,20,31,31,,,,116
19911121MINHOU,19911121,MIN,HOU,MIN,27,23,20,32,,,,102
19911121MINHOU,19911121,MIN,HOU,HOU,33,30,16,27,,,,106
19911121PORLAC,19911121,POR,LAC,POR,25,25,31,25,,,,106
19911121PORLAC,19911121,POR,LAC,LAC,29,22,18,22,,,,91
19911121WSBMIL,19911121,WSB,MIL,WSB,22,24,13,28,,,,87
19911121WSBMIL,19911121,WSB,MIL,MIL,27,29,24,32,,,,112
19911122INDCHH,19911122,IND,CHH,IND,27,26,34,23,,,,110
19911122INDCHH,19911122,IND,CHH,CHH,32,30,23,27,,,,112
19911122NYKDET,19911122,NYK,DET,NYK,23,30,23,23,,,,99
19911122NYKDET,19911122,NYK,DET,DET,29,22,20,19,,,,90
19911122SASLAL,19911122,SAS,LAL,SAS,28,22,13,33,,,,96
19911122SASLAL,19911122,SAS,LAL,LAL,23,29,24,22,,,,98
19911122SACMIA,19911122,SAC,MIA,SAC,27,22,24,39,,,,112
19911122SACMIA,19911122,SAC,MIA,MIA,29,27,30,32,,,,118
19911122ATLPHI,19911122,ATL,PHI,ATL,26,30,24,19,,,,99
19911122ATLPHI,19911122,ATL,PHI,PHI,27,20,28,17,,,,92
19911122LACPHO,19911122,LAC,PHO,LAC,21,23,28,25,,,,97
19911122LACPHO,19911122,LAC,PHO,PHO,22,31,26,26,,,,105
19911122GSWPOR,19911122,GSW,POR,GSW,35,27,25,29,,,,116
19911122GSWPOR,19911122,GSW,POR,POR,33,41,20,18,,,,112
19911122CHISEA,19911122,CHI,SEA,CHI,28,31,21,17,15,,,112
19911122CHISEA,19911122,CHI,SEA,SEA,26,25,22,24,12,,,109
19911122DENUTA,19911122,DEN,UTA,DEN,27,19,29,21,,,,96
19911122DENUTA,19911122,DEN,UTA,UTA,30,29,32,30,,,,121
19911123DETCLE,19911123,DET,CLE,DET,27,23,23,16,,,,89
19911123DETCLE,19911123,DET,CLE,CLE,23,24,29,20,,,,96
19911123UTADAL,19911123,UTA,DAL,UTA,24,25,17,36,7,,,109
19911123UTADAL,19911123,UTA,DAL,DAL,29,24,30,19,19,,,121
19911123CHIDEN,19911123,CHI,DEN,CHI,28,23,32,24,,,,107
19911123CHIDEN,19911123,CHI,DEN,DEN,20,30,25,25,,,,100
19911123MILGSW,19911123,MIL,GSW,MIL,27,33,27,28,,,,115
19911123MILGSW,19911123,MIL,GSW,GSW,27,28,31,34,,,,120
19911123MIAIND,19911123,MIA,IND,MIA,25,17,22,19,,,,83
19911123MIAIND,19911123,MIA,IND,IND,28,25,28,38,,,,119
19911123HOUMIN,19911123,HOU,MIN,HOU,25,23,23,18,,,,89
19911123HOUMIN,19911123,HOU,MIN,MIN,27,26,14,35,,,,102
19911123BOSNJN,19911123,BOS,NJN,BOS,36,31,27,31,,,,125
19911123BOSNJN,19911123,BOS,NJN,NJN,26,21,27,33,,,,107
19911123PHINYK,19911123,PHI,NYK,PHI,19,29,17,27,,,,92
19911123PHINYK,19911123,PHI,NYK,NYK,30,20,28,22,,,,100
19911123SACORL,19911123,SAC,ORL,SAC,25,29,18,23,,,,95
19911123SACORL,19911123,SAC,ORL,ORL,22,25,26,20,,,,93
19911123ATLWSB,19911123,ATL,WSB,ATL,28,30,24,33,,,,115
19911123ATLWSB,19911123,ATL,WSB,WSB,25,28,37,36,,,,126
19911124SEALAC,19911124,SEA,LAC,SEA,18,24,22,22,,,,86
19911124SEALAC,19911124,SEA,LAC,LAC,25,27,15,22,,,,89
19911124MILLAL,19911124,MIL,LAL,MIL,26,23,35,13,,,,97
19911124MILLAL,19911124,MIL,LAL,LAL,26,28,22,26,,,,102
19911124SASPOR,19911124,SAS,POR,SAS,25,28,24,34,,,,111
19911124SASPOR,19911124,SAS,POR,POR,33,30,30,23,,,,116
19911125WSBBOS,19911125,WSB,BOS,WSB,21,33,24,30,,,,108
19911125WSBBOS,19911125,WSB,BOS,BOS,29,36,29,27,,,,121
19911126DETATL,19911126,DET,ATL,DET,22,28,25,28,,,,103
19911126DETATL,19911126,DET,ATL,ATL,18,20,27,28,,,,93
19911126CHHDEN,19911126,CHH,DEN,CHH,17,27,27,26,,,,97
19911126CHHDEN,19911126,CHH,DEN,DEN,20,31,29,23,,,,103
19911126NJNHOU,19911126,NJN,HOU,NJN,20,26,31,32,,,,109
19911126NJNHOU,19911126,NJN,HOU,HOU,32,30,20,36,,,,118
19911126CHILAC,19911126,CHI,LAC,CHI,29,15,41,31,,,,116
19911126CHILAC,19911126,CHI,LAC,LAC,19,26,19,15,,,,79
19911126MIANYK,19911126,MIA,NYK,MIA,28,20,22,11,,,,81
19911126MIANYK,19911126,MIA,NYK,NYK,28,26,21,23,,,,98
19911126LALORL,19911126,LAL,ORL,LAL,23,21,33,21,,,,98
19911126LALORL,19911126,LAL,ORL,ORL,16,24,23,24,,,,87
19911126CLEPHI,19911126,CLE,PHI,CLE,24,17,29,25,,,,95
19911126CLEPHI,19911126,CLE,PHI,PHI,26,21,28,16,,,,91
19911126MILPOR,19911126,MIL,POR,MIL,31,23,19,21,4,,,98
19911126MILPOR,19911126,MIL,POR,POR,21,22,21,30,13,,,107
19911126PHOSAC,19911126,PHO,SAC,PHO,25,23,25,16,,,,89
19911126PHOSAC,19911126,PHO,SAC,SAC,24,30,27,23,,,,104
19911126GSWSEA,19911126,GSW,SEA,GSW,26,38,33,28,5,,,130
19911126GSWSEA,19911126,GSW,SEA,SEA,20,44,32,29,11,,,136
19911127ORLBOS,19911127,ORL,BOS,ORL,23,22,14,33,,,,92
19911127ORLBOS,19911127,ORL,BOS,BOS,32,16,26,27,,,,101
19911127PHICLE,19911127,PHI,CLE,PHI,24,26,26,21,,,,97
19911127PHICLE,19911127,PHI,CLE,CLE,30,26,21,30,,,,107
19911127INDDAL,19911127,IND,DAL,IND,29,29,30,18,,,,106
19911127INDDAL,19911127,IND,DAL,DAL,41,24,23,25,,,,113
19911127ATLDET,19911127,ATL,DET,ATL,24,25,28,14,,,,91
19911127ATLDET,19911127,ATL,DET,DET,26,16,33,25,,,,100
19911127LALMIA,19911127,LAL,MIA,LAL,21,21,20,27,,,,89
19911127LALMIA,19911127,LAL,MIA,MIA,27,24,16,20,,,,87
19911127DENMIN,19911127,DEN,MIN,DEN,16,23,30,23,,,,92
19911127DENMIN,19911127,DEN,MIN,MIN,28,21,31,21,,,,101
19911127SACPHO,19911127,SAC,PHO,SAC,16,25,24,35,,,,100
19911127SACPHO,19911127,SAC,PHO,PHO,30,41,39,31,,,,141
19911127NJNSAS,19911127,NJN,SAS,NJN,23,22,33,22,,,,100
19911127NJNSAS,19911127,NJN,SAS,SAS,29,17,26,34,,,,106
19911127CHHUTA,19911127,CHH,UTA,CHH,40,25,21,21,,,,107
